why do you ask silly questions
Moved 597.9562 398.506 509 0.08913427 0.3112139
Moved 597.9869 380.2768 509 0.04693707 0.3112139
Moved 598.0176 360.0618 500.0089 0.0001429518 0.2880885
Moved 598.0484 341.5 497.5 -0.04282405 0.2816358
Moved 598.0791 318.4777 493.6396 -0.09611646 0.2717068
Moved 598.1099 299.3177 489.7596 -0.1404683 0.2617273
Moved 598.1406 285.4842 487.8969 -0.1724902 0.2569363
Moved 598.1713 273.7266 486.3453 -0.1997069 0.2529458
Moved 598.2021 264.955 486 -0.2200115 0.2520575
Moved 598.2328 260.6081 486 -0.2300739 0.2520575
Ended 598.2635 260 486 -0.2314815 0.2520575
Backspace 601.3679
Began 602.3821 228 505 -0.3055556 0.3009258
Stationary 602.4129 228 505 -0.3055556 0.3009258
Stationary 602.4437 228 505 -0.3055556 0.3009258
Stationary 602.4744 228 505 -0.3055556 0.3009258
Stationary 602.5051 228 505 -0.3055556 0.3009258
Stationary 602.5358 228 505 -0.3055556 0.3009258
Moved 602.5666 232.6435 492.3367 -0.2948067 0.2683555
Moved 602.5973 237.1464 487.7072 -0.2843834 0.2564485
Moved 602.6281 239.0592 481.8815 -0.2799555 0.2414647
Moved 602.6588 242.9258 476.1484 -0.2710052 0.2267192
Moved 602.6895 247.5886 468.8228 -0.2602116 0.2078775
Moved 602.7203 253.8591 460.8546 -0.2456966 0.1873831
Moved 602.751 263.4973 453.6685 -0.2233858 0.1689002
Moved 602.7817 276.2387 445.9045 -0.1938919 0.1489314
Moved 602.8124 289.4686 438.9188 -0.163267 0.130964
Moved 602.8432 304.8584 432.0708 -0.1276426 0.1133508
Moved 602.874 318.3306 426.3347 -0.0964569 0.09859747
Moved 602.9047 330.7918 419.6041 -0.06761149 0.08128613
Moved 602.9354 345.3058 410.1295 -0.03401439 0.05691732
Moved 602.9661 358.9758 402.2145 -0.002370824 0.03655999
Moved 602.9969 372.3301 394.6019 0.02854188 0.01698023
Moved 603.0276 385.3353 388.3324 0.0586464 0.0008548924
Moved 603.0583 396.5086 383.1966 0.08451054 -0.01235452
Moved 603.0891 405.3253 379.2249 0.1049196 -0.02256974
Moved 603.1198 413.2675 377 0.1233043 -0.02829226
Moved 603.1506 419.2644 376 0.1371862 -0.03086435
Moved 603.1813 425.0977 374.9512 0.150689 -0.03356188
Moved 603.212 427.5 375 0.15625 -0.03343629
Moved 603.2428 429.5 374 0.1608796 -0.03600823
Moved 603.2735 430.0807 374 0.1622239 -0.03600823
Moved 603.3043 431.0484 374 0.1644638 -0.03600823
Stationary 603.335 431.0484 374 0.1644638 -0.03600823
Stationary 603.3657 431.0484 374 0.1644638 -0.03600823
Stationary 603.3965 431 374 0.1643519 -0.03600823
Stationary 603.4272 431 374 0.1643519 -0.03600823
Moved 603.4579 422.8633 386.6496 0.1455168 -0.003473297
Moved 603.4886 418.6138 397.7725 0.13568 0.02513481
Moved 603.5194 412.9 410.7501 0.1224536 0.05851365
Moved 603.5501 407.1469 433.8391 0.1091363 0.1178987
Moved 603.5809 400.1094 455.0781 0.09284576 0.172526
Moved 603.6116 388.1124 492.9586 0.06507496 0.2699552
Moved 603.6424 382.6731 508.8174 0.05248398 0.3107442
Moved 603.6731 380.4134 515.9329 0.04725327 0.3290455
Moved 603.7039 373 536.5 0.0300926 0.3819444
Moved 603.7346 372.0055 543.9726 0.02779047 0.401164
Moved 603.7653 370 553.6207 0.02314816 0.4259791
Moved 603.796 368.5 560.5 0.01967589 0.4436727
Ended 603.8268 368.5 560.5 0.01967589 0.4436727
Began 604.5337 253 412 -0.2476852 0.06172835
Stationary 604.5644 253 412 -0.2476852 0.06172835
Stationary 604.5952 253 412 -0.2476852 0.06172835
Moved 604.6259 266.3975 412 -0.2166725 0.06172835
Moved 604.6567 280.2482 422.6497 -0.1846107 0.08911941
Moved 604.6874 298.5541 428.0154 -0.1422358 0.1029203
Moved 604.7181 315.9038 432.7615 -0.1020745 0.1151274
Moved 604.7488 328.6094 436.8438 -0.07266332 0.1256269
Moved 604.7796 342.8207 441.5283 -0.03976693 0.1376754
Moved 604.8104 358.1888 448.2755 -0.004192641 0.1550296
Moved 604.8411 372.044 454.0146 0.02787958 0.1697907
Moved 604.8718 383.3105 458.0776 0.05395949 0.1802407
Moved 604.9026 396.6895 462.8965 0.08492927 0.192635
Moved 604.9333 412.924 467.8207 0.1225093 0.2053
Moved 604.9641 434.7429 474.581 0.173016 0.2226876
Moved 604.9948 440.882 477.441 0.1872268 0.2300436
Moved 605.0255 454.3517 483.1758 0.2184067 0.2447937
Moved 605.0562 467.8426 489.9213 0.2496357 0.2621433
Moved 605.087 477.8553 496.9277 0.2728133 0.2801637
Moved 605.1177 488.3628 504.0221 0.297136 0.2984107
Moved 605.1484 497.6356 510.6356 0.318601 0.3154207
Moved 605.1792 504.1716 515.1716 0.3337306 0.3270873
Moved 605.2099 511.1093 520.1093 0.3497899 0.3397871
Moved 605.2406 514.9379 522.9379 0.3586525 0.3470623
Moved 605.2714 516.373 524.373 0.3619745 0.3507535
Moved 605.3021 518.9147 525 0.367858 0.3523662
Ended 605.3329 520.3157 525 0.3711011 0.3523662
Began 606.0091 313 525 -0.1087963 0.3523662
Stationary 606.0397 313 525 -0.1087963 0.3523662
Stationary 606.0705 313 525 -0.1087963 0.3523662
Stationary 606.1012 313 525 -0.1087963 0.3523662
Moved 606.132 329.9865 525 -0.06947567 0.3523662
Moved 606.1627 340.4544 518.9547 -0.04524435 0.3368175
Moved 606.1935 351.9503 515.2624 -0.01863351 0.3273208
Moved 606.2242 362.8172 512.7957 0.006521245 0.3209766
Moved 606.2549 376.4429 511 0.03806223 0.3163579
Moved 606.2857 389.0711 509 0.06729434 0.3112139
Moved 606.3165 401.5214 506.1196 0.09611437 0.3038055
Moved 606.3471 412.9489 506 0.1225669 0.3034978
Moved 606.3779 429.2784 504 0.1603666 0.2983539
Moved 606.4086 439.5264 503 0.1840888 0.2957818
Moved 606.4394 449.2637 501 0.2066288 0.2906378
Moved 606.4701 460.6959 499.4608 0.2330923 0.286679
Moved 606.5009 476.8821 499 0.2705604 0.2854938
Moved 606.5316 489.1483 499 0.2989545 0.2854938
Moved 606.5623 502.0306 499 0.3287744 0.2854938
Moved 606.5931 517.3569 499 0.3642521 0.2854938
Moved 606.6238 531.1752 499 0.396239 0.2854938
Moved 606.6545 540.235 499 0.4172108 0.2854938
Moved 606.6852 546.4197 499 0.4315272 0.2854938
Moved 606.716 547 508.004 0.4328704 0.3086523
Moved 606.7467 547 506 0.4328704 0.3034978
Stationary 606.7775 547 506 0.4328704 0.3034978
Moved 606.8082 537.9247 509.1344 0.4118628 0.3115596
Moved 606.8389 520.9504 514.0142 0.3725704 0.3241104
Moved 606.8697 502.6213 516.8757 0.3301418 0.3314704
Moved 606.9004 487.1192 518 0.2942575 0.3343621
Moved 606.9312 472.7413 519 0.2609752 0.3369341
Moved 606.9619 458.3873 519 0.2277484 0.3369341
Moved 606.9926 449.75 519 0.2077547 0.3369341
Moved 607.0233 442.3859 519 0.190708 0.3369341
Moved 607.0541 434.7655 519 0.1730683 0.3369341
Moved 607.0848 426.1654 519 0.1531607 0.3369341
Moved 607.1155 417.8093 511.2023 0.1338179 0.3168783
Ended 607.1463 413.2769 509.759 0.1233261 0.313166
Began 607.7917 218 437 -0.3287037 0.1260288
Stationary 607.8224 218 437 -0.3287037 0.1260288
Stationary 607.8532 218 437 -0.3287037 0.1260288
Moved 607.884 225.3345 437 -0.3117256 0.1260288
Moved 607.9147 234.1529 437 -0.2913127 0.1260288
Moved 607.9454 243.4861 437 -0.2697082 0.1260288
Moved 607.9762 252.2262 429 -0.2494765 0.1054526
Moved 608.007 259.4781 425.2609 -0.2326895 0.09583563
Moved 608.0377 267.0371 421.9629 -0.2151919 0.08735307
Moved 608.0684 275.6471 417.1765 -0.1952613 0.0750422
Moved 608.0991 277.2601 415.7399 -0.1915276 0.07134732
Moved 608.1298 280.7654 414.2346 -0.1834133 0.06747559
Moved 608.1606 283.637 411.363 -0.1767663 0.06009004
Moved 608.1913 286.5078 409.4922 -0.1701207 0.05527822
Moved 608.222 289.3796 406.6204 -0.163473 0.0478918
Moved 608.2528 291.5 404.5 -0.1585648 0.04243823
Moved 608.2835 292.7941 403 -0.1555692 0.03858017
Moved 608.3143 294 401.3288 -0.1527778 0.03428184
Moved 608.345 295.0775 399.9225 -0.1502836 0.03066479
Moved 608.3757 296.0183 398.9816 -0.1481057 0.02824485
Stationary 608.4065 296.0183 398.9816 -0.1481057 0.02824485
Moved 608.4373 297 397.6391 -0.1458333 0.02479184
Moved 608.468 298.2264 396.7736 -0.1429945 0.02256582
Moved 608.4987 300.1229 395.8771 -0.1386045 0.02026012
Moved 608.5294 302.1138 395 -0.1339959 0.01800408
Moved 608.5601 305.4785 394 -0.1262071 0.01543206
Moved 608.5909 311.5634 392.4789 -0.1121219 0.01151968
Moved 608.6216 318.184 390.6053 -0.09679624 0.006700955
Moved 608.6523 323.5386 391 -0.08440146 0.007715971
Moved 608.6831 329.3092 391 -0.07104352 0.007715971
Moved 608.7139 335.2918 391 -0.05719498 0.007715971
Moved 608.7446 342.0327 391 -0.04159093 0.007715971
Moved 608.7753 352.473 391 -0.01742363 0.007715971
Moved 608.8061 366.8144 391 0.01577397 0.007715971
Moved 608.8368 378.9467 399.2367 0.04385819 0.02890088
Moved 608.8675 384.6819 400.6705 0.05713403 0.03258858
Moved 608.8983 395.5646 403.1411 0.08232544 0.03894311
Moved 608.929 412.4041 409.202 0.1213057 0.05453192
Moved 608.9597 428.7549 413.8774 0.1591549 0.06655717
Moved 608.9904 442.2451 417.8113 0.1903822 0.07667502
Moved 609.0212 452.4658 420.3665 0.2140412 0.08324697
Moved 609.0519 461.7321 424.244 0.235491 0.09322009
Moved 609.0827 469.2231 426 0.2528314 0.09773654
Moved 609.1134 472.7387 428 0.2609692 0.1028806
Moved 609.1442 474.5181 429 0.2650882 0.1054526
Stationary 609.1749 475 429 0.2662037 0.1054526
Moved 609.2056 476 430 0.2685185 0.1080246
Moved 609.2364 477 430 0.2708333 0.1080246
Moved 609.2671 478.2045 430 0.2736215 0.1080246
Moved 609.2978 478 431.374 0.2731481 0.1115585
Moved 609.3286 479 431 0.275463 0.1105966
Stationary 609.3593 479 431 0.275463 0.1105966
Moved 609.39 479 432.0856 0.275463 0.1133889
Ended 609.4208 480 432 0.2777778 0.1131687
Began 610.0969 216 426 -0.3333333 0.09773654
Stationary 610.1277 216 426 -0.3333333 0.09773654
Stationary 610.1584 216 426 -0.3333333 0.09773654
Stationary 610.1892 216 426 -0.3333333 0.09773654
Moved 610.2198 237.7972 433.5594 -0.2828768 0.1171796
Moved 610.2507 256.6235 442.3118 -0.2392975 0.1396907
Moved 610.2814 270.4831 448.5933 -0.207215 0.1558468
Moved 610.3121 281.6616 455.3308 -0.181339 0.1731759
Moved 610.3428 293.5161 461.4064 -0.1538979 0.1888025
Moved 610.3735 305.8922 466.5784 -0.1252495 0.202105
Moved 610.4043 317.8125 470.4531 -0.0976562 0.2120707
Moved 610.4351 327.8511 473.9628 -0.07441868 0.2210976
Moved 610.4658 342.8857 479.4428 -0.03961648 0.2351924
Moved 610.4965 357.4342 483.6868 -0.005939404 0.246108
Moved 610.5272 374.7802 489.1121 0.03421336 0.2600618
Moved 610.558 389.6369 495.3185 0.06860405 0.2760248
Moved 610.5887 405.8338 502.9169 0.1060969 0.2955682
Moved 610.6194 419.2185 509.5311 0.1370798 0.3125798
Moved 610.6502 430 515.5 0.162037 0.327932
Moved 610.6809 438.724 518.2413 0.1822314 0.3349828
Moved 610.7117 444.1181 522.118 0.1947177 0.3449537
Moved 610.7424 447.9802 523.9802 0.2036577 0.3497432
Moved 610.7731 449 524.5413 0.2060185 0.3511863
Moved 610.8038 450.5 525 0.2094908 0.3523662
Moved 610.8346 451.249 525 0.2112245 0.3523662
Stationary 610.8654 451.249 525 0.2112245 0.3523662
Moved 610.8961 452 525 0.2129629 0.3523662
Stationary 610.9268 452 525 0.2129629 0.3523662
Moved 610.9576 454.4307 513.7079 0.2185896 0.3233229
Moved 610.9883 454.9589 508.1234 0.2198123 0.3089592
Moved 611.019 456.8104 500.5688 0.2240982 0.2895286
Moved 611.0497 459.6712 492.3151 0.2307204 0.2683
Moved 611.0805 462.5378 482.849 0.2373559 0.2439531
Moved 611.1113 466.1733 471.5667 0.2457716 0.2149347
Moved 611.1419 470.9376 460.1248 0.2568 0.185506
Moved 611.1727 476.6764 447.6472 0.2700843 0.1534134
Moved 611.2034 482 437 0.2824074 0.1260288
Moved 611.2342 488.4314 425.1372 0.2972949 0.09551746
Moved 611.265 495.189 414.6219 0.3129376 0.06847205
Moved 611.2957 500.9214 406.1179 0.326207 0.04659935
Moved 611.3264 506.5773 398.4227 0.3392993 0.02680719
Moved 611.3571 512.7928 390.8109 0.353687 0.007229518
Moved 611.3879 517.5332 384.4668 0.3646602 -0.009087575
Moved 611.4186 520.1357 378.8643 0.3706845 -0.0234972
Moved 611.4493 522.6712 372.6577 0.3765537 -0.03946076
Moved 611.4801 524 366.9235 0.3796296 -0.05420912
Moved 611.5108 525 362.5974 0.3819444 -0.06533603
Moved 611.5415 525.9333 360.0667 0.3841048 -0.07184488
Moved 611.5723 526 358.6249 0.3842592 -0.07555314
Stationary 611.603 526 359 0.3842592 -0.07458848
Moved 611.6338 513.3705 359 0.3550244 -0.07458848
Moved 611.6645 493.4043 370.2648 0.3088062 -0.04561538
Moved 611.6952 469.8348 380.6205 0.2542472 -0.01898016
Moved 611.726 446.3956 396.0031 0.1999899 0.02058406
Moved 611.7567 429 409.5 0.1597223 0.05529835
Moved 611.7874 411.8553 424.1447 0.1200354 0.09296472
Moved 611.8182 395.7292 444.4063 0.08270641 0.1450779
Moved 611.8489 382.3914 462.452 0.0518321 0.1914916
Moved 611.8796 372.4828 477.6552 0.02889524 0.2305944
Moved 611.9104 363.8504 498.2992 0.00891298 0.2836913
Moved 611.9411 359.5092 509.9815 -0.001136015 0.3137383
Moved 611.9718 356.8919 517.2162 -0.007194728 0.3323463
Moved 612.0026 355.3446 522.6554 -0.01077637 0.3463359
Ended 612.0333 355 525.1824 -0.01157408 0.3528354
Began 612.8632 146 526 -0.4953704 0.3549381
Stationary 612.894 146 526 -0.4953704 0.3549381
Stationary 612.9247 146 526 -0.4953704 0.3549381
Moved 612.9553 159 526 -0.4652778 0.3549381
Moved 612.9861 175.1888 526 -0.4278037 0.3549381
Moved 613.0168 189.2354 526 -0.3952883 0.3549381
Moved 613.0476 204.5775 517.8845 -0.3597744 0.334065
Moved 613.0782 219.5669 514.6952 -0.3250765 0.3258621
Moved 613.1091 237.1331 509.9556 -0.2844141 0.3136718
Moved 613.1398 254.9709 504.2116 -0.2431229 0.2988981
Moved 613.1705 277.2968 497.4813 -0.1914426 0.2815875
Moved 613.2013 290.757 494.2072 -0.1602848 0.2731665
Moved 613.2321 309.9715 489.6761 -0.1158067 0.2615126
Moved 613.2628 329.7368 483.9323 -0.07005358 0.2467394
Moved 613.2935 347.5439 479.8446 -0.02883365 0.2362257
Moved 613.3242 367.716 476.0406 0.01786123 0.2264417
Moved 613.3549 385.1639 472.1672 0.05824973 0.2164795
Moved 613.3857 401.5003 469.2999 0.0960654 0.2091047
Moved 613.4164 415.4253 469 0.1282994 0.2083333
Moved 613.4472 428.4757 469 0.1585085 0.2083333
Moved 613.4779 440.9476 469 0.1873788 0.2083333
Moved 613.5087 448.8805 473.3879 0.2057419 0.2196189
Moved 613.5394 456.0616 479.7078 0.222365 0.2358738
Moved 613.5701 461.436 483.436 0.2348056 0.2454628
Moved 613.6008 464.093 486.093 0.2409562 0.2522968
Moved 613.6316 466 488.6412 0.2453704 0.2588506
Moved 613.6623 466 490 0.2453704 0.2623456
Moved 613.6931 466 493.3838 0.2453704 0.2710488
Moved 613.7238 453.4792 498.5042 0.2163869 0.2842184
Moved 613.7545 443.1273 501.7745 0.1924242 0.2926298
Moved 613.7853 423.1721 505.6475 0.1462316 0.3025912
Moved 613.8159 403.408 508 0.1004814 0.3086419
Moved 613.8467 386.5074 510.0704 0.0613598 0.313967
Moved 613.8775 366.275 510.9607 0.01452535 0.3162568
Moved 613.9082 346.812 511 -0.03052781 0.3163579
Moved 613.939 330.4651 511 -0.06836787 0.3163579
Moved 613.9697 317.8025 511 -0.0976795 0.3163579
Moved 614.0004 303.4245 511 -0.1309617 0.3163579
Moved 614.0311 290.0583 511 -0.1619021 0.3163579
Moved 614.0619 280.4909 511 -0.1840488 0.3163579
Moved 614.0927 270.5705 511 -0.2070127 0.3163579
Moved 614.1234 262.3498 511 -0.2260422 0.3163579
Moved 614.1541 255.8267 511 -0.2411419 0.3163579
Moved 614.1848 251.7367 511 -0.2506094 0.3163579
Moved 614.2155 248.5 504 -0.2581019 0.2983539
Moved 614.2463 245.6356 501.6356 -0.2647323 0.2922726
Moved 614.277 244 497.7635 -0.2685185 0.2823134
Moved 614.3077 242.2524 491.0098 -0.2725638 0.2649427
Moved 614.3385 241 476.9423 -0.275463 0.2287608
Moved 614.3693 240 461.5657 -0.2777777 0.189212
Moved 614.4 237.9618 450.8471 -0.2824959 0.1616437
Moved 614.4307 237 434.3988 -0.2847222 0.1193384
Moved 614.4614 236 414.4674 -0.287037 0.06807452
Moved 614.4922 236 398.7001 -0.287037 0.02752088
Moved 614.5229 236 387.0439 -0.287037 -0.002459028
Moved 614.5536 243.4236 375.7579 -0.2698528 -0.03148687
Moved 614.5844 250.7935 362.3442 -0.2527929 -0.06598704
Moved 614.6151 258.5 354.5 -0.2349537 -0.08616254
Moved 614.6459 267.2321 351.692 -0.2147404 -0.09338497
Moved 614.6766 278.8961 352 -0.1877405 -0.09259266
Moved 614.7073 290.1826 360.3652 -0.1616143 -0.07107715
Moved 614.7381 298.7498 370.3331 -0.1417828 -0.04543956
Moved 614.7688 307.3572 385.262 -0.1218584 -0.007042354
Moved 614.7996 314.674 399.348 -0.1049213 0.0291871
Moved 614.8303 320.3894 411.7787 -0.09169126 0.06115929
Moved 614.861 327.436 427.0261 -0.07537957 0.1003758
Moved 614.8918 334.1903 443.5709 -0.05974466 0.1429293
Moved 614.9225 338.9218 456.3044 -0.04879226 0.1756799
Moved 614.9532 343.0171 466.0512 -0.03931234 0.2007489
Moved 614.9839 347.897 476.691 -0.02801622 0.2281148
Moved 615.0146 351.7675 485.3024 -0.0190568 0.2502632
Moved 615.0453 355.6402 492.9205 -0.01009216 0.2698572
Moved 615.0762 358.1718 498.3437 -0.004231831 0.2838057
Moved 615.1069 363.0892 503.0892 0.007150969 0.2960113
Moved 615.1376 370.7447 507.9149 0.02487192 0.308423
Moved 615.1683 378.5 511.5 0.04282405 0.317644
Moved 615.1991 389.19 514.2975 0.06756952 0.3248391
Moved 615.2299 402.8312 515 0.09914626 0.326646
Moved 615.2606 419.1925 515 0.1370198 0.326646
Moved 615.2913 432.5177 515 0.1678651 0.326646
Moved 615.322 448.2842 515 0.2043615 0.326646
Moved 615.3528 459.3143 505.7001 0.2298941 0.3027265
Moved 615.3835 469.8016 504.7996 0.2541703 0.3004105
Moved 615.4142 478.8757 503.2811 0.2751752 0.2965047
Moved 615.445 489.3832 501 0.2994981 0.2906378
Moved 615.4758 498.3943 500 0.3203572 0.2880658
Moved 615.5065 507.1166 497.9709 0.3405477 0.2828468
Moved 615.5372 518.5432 498 0.366998 0.2829217
Moved 615.5679 537.8452 498 0.4116785 0.2829217
Moved 615.5987 542.6128 498 0.4227147 0.2829217
Moved 615.6294 550.5674 498 0.4411282 0.2829217
Moved 615.6602 555.0613 506.0613 0.4515309 0.3036556
Moved 615.6909 556.4932 506 0.4548453 0.3034978
Moved 615.7215 557 507 0.4560185 0.3060699
Stationary 615.7523 557 507 0.4560185 0.3060699
Moved 615.783 528.4833 495.1042 0.3900076 0.2754737
Moved 615.8138 500.3633 485.7453 0.3249151 0.2514025
Moved 615.8445 474.8724 470.6543 0.2659084 0.2125881
Moved 615.8753 449.1469 450.6285 0.2063584 0.1610814
Moved 615.9061 428.6245 433.9639 0.158853 0.1182197
Moved 615.9368 410.8864 410.441 0.1177926 0.05771848
Moved 615.9675 399.0416 390.0831 0.09037395 0.005357766
Moved 615.9982 390.146 367.6741 0.06978243 -0.0522787
Moved 616.029 384.0202 350.0605 0.05560229 -0.09758097
Moved 616.0597 382 336.7217 0.05092591 -0.1318886
Moved 616.0905 381 320.3672 0.04861106 -0.1739526
Moved 616.1212 381 306.7736 0.04861106 -0.2089157
Moved 616.1519 381 294.9832 0.04861106 -0.2392408
Moved 616.1827 381 283.9644 0.04861106 -0.2675812
Moved 616.2134 381 272.6964 0.04861106 -0.2965629
Moved 616.2441 381 264.1556 0.04861106 -0.3185299
Moved 616.2749 381 258 0.04861106 -0.3343622
Moved 616.3056 381 255.675 0.04861106 -0.340342
Moved 616.3363 381 252.8107 0.04861106 -0.3477092
Stationary 616.3671 381 253 0.04861106 -0.3472223
Moved 616.3978 381 268.6508 0.04861106 -0.3069683
Moved 616.4286 374.5533 291.8578 0.03368825 -0.2472793
Moved 616.4593 364.6066 314.7869 0.01066337 -0.1883055
Moved 616.4901 350.8701 341.2599 -0.02113412 -0.1202164
Moved 616.5208 335.5759 360.1614 -0.05653729 -0.07160132
Moved 616.5515 318.7401 378.8684 -0.09550895 -0.02348668
Moved 616.5823 298.6586 399.8187 -0.1419939 0.03039792
Moved 616.613 287.8235 408.1324 -0.1670752 0.05178078
Moved 616.6437 273.3958 419.6833 -0.2004727 0.08149002
Moved 616.6744 264.6346 425.577 -0.2207533 0.09664849
Moved 616.7051 256.0131 429.6623 -0.2407105 0.107156
Moved 616.7359 249.4041 432.1986 -0.256009 0.1136795
