watch out for low flying objects
Basic
0.6 0.6
432 388.8
Began 1049.812 349 414 -0.02546296 0.06687239
Stationary 1049.842 349 414 -0.02546296 0.06687239
Moved 1049.873 325.4186 414 -0.08004959 0.06687239
Moved 1049.904 304.7002 414 -0.1280088 0.06687239
Moved 1049.935 287.645 414 -0.1674885 0.06687239
Moved 1049.965 274.4655 420.3484 -0.1979966 0.08320054
Moved 1049.996 266.4183 424.7908 -0.2166242 0.09462658
Moved 1050.027 259.5 429 -0.2326389 0.1054526
Moved 1050.057 256.7955 433.4089 -0.2388992 0.1167924
Moved 1050.088 252.9186 442.2443 -0.2478737 0.1395171
Moved 1050.119 250.0492 453.8523 -0.2545157 0.1693731
Moved 1050.15 248 462.2407 -0.2592593 0.1909483
Moved 1050.18 248 476.2942 -0.2592593 0.227094
Moved 1050.211 248 490.9384 -0.2592593 0.2647592
Moved 1050.242 248 502.2372 -0.2592593 0.2938198
Moved 1050.273 248 509.8128 -0.2592593 0.3133045
Moved 1050.303 251.3313 516.4277 -0.2515478 0.3303182
Moved 1050.334 256.3484 521.3483 -0.2399344 0.3429741
Moved 1050.365 256.9007 524 -0.2386558 0.3497942
Moved 1050.395 257 526.7433 -0.2384259 0.3568499
Moved 1050.426 259.8665 528 -0.2317904 0.3600822
Moved 1050.457 284.9565 523.0311 -0.1737119 0.3473022
Moved 1050.487 322.134 500.271 -0.08765285 0.2887628
Moved 1050.518 348.5966 484.2881 -0.02639681 0.2476546
Moved 1050.549 362.2715 475.5464 0.005258024 0.2251707
Moved 1050.58 368 470 0.01851857 0.2109053
Moved 1050.61 368 466.7709 0.01851857 0.2025999
Moved 1050.641 355.8632 459.6899 -0.009575932 0.1843876
Moved 1050.672 322.269 451.0673 -0.08734023 0.16221
Moved 1050.703 285.1543 444.0441 -0.1732539 0.1441462
Moved 1050.733 256.8125 437.2917 -0.2388599 0.1267789
Moved 1050.764 235.3788 431.5368 -0.2884751 0.1119772
Moved 1050.795 219.4514 425.7806 -0.3253439 0.09717215
Moved 1050.825 213.6934 424.3467 -0.3386727 0.09348425
Moved 1050.856 208.4733 422.4733 -0.3507562 0.08866572
Moved 1050.887 203.6046 421 -0.3620263 0.08487643
Moved 1050.917 202.0676 421 -0.3655841 0.08487643
Stationary 1050.948 202 421 -0.3657407 0.08487643
Moved 1050.979 230.3436 456.676 -0.3001307 0.1766356
Moved 1051.01 271.4718 494.4718 -0.2049264 0.2738472
Moved 1051.04 300.1152 517.7806 -0.1386221 0.3337979
Moved 1051.071 326.8524 536.8852 -0.0767305 0.3829351
Moved 1051.102 355.2892 553.1446 -0.01090472 0.4247545
Moved 1051.133 377.5 561.5 0.04050931 0.4462448
Moved 1051.163 389.0532 564.2633 0.06725271 0.453352
Moved 1051.194 394.2921 564 0.07937998 0.4526748
Moved 1051.225 396 538.6966 0.08333336 0.387594
Moved 1051.255 369.9982 480.8627 0.02314409 0.2388442
Moved 1051.286 344.9861 413.3611 -0.03475437 0.06522909
Moved 1051.317 331.9173 372.4811 -0.06500632 -0.039915
Moved 1051.348 326.6978 341.3378 -0.07708848 -0.1200159
Moved 1051.378 323.2993 316.3942 -0.08495534 -0.1841712
Moved 1051.409 321 297.5232 -0.09027779 -0.2327078
Moved 1051.44 319.5528 285.2111 -0.09362788 -0.2643748
Moved 1051.47 318 277.0446 -0.09722222 -0.2853791
Moved 1051.501 316 271.3121 -0.1018519 -0.3001233
Moved 1051.532 315 268.2831 -0.1041667 -0.3079137
Moved 1051.563 315 266.8488 -0.1041667 -0.3116031
Moved 1051.593 322.5256 287.4266 -0.08674626 -0.2586764
Moved 1051.624 342.2502 333.6504 -0.04108762 -0.1397881
Moved 1051.655 359.3279 375.5717 -0.00155583 -0.03196583
Moved 1051.685 377 406 0.03935188 0.04629618
Moved 1051.716 393.5944 429.551 0.07776469 0.1068697
Moved 1051.747 402.5893 442.7858 0.09858638 0.1409098
Moved 1051.778 406.0671 449.1342 0.1066368 0.1572379
Moved 1051.808 408.4174 451.4174 0.1120774 0.1631106
Ended 1051.839 408 452 0.1111111 0.164609
Began 1052.269 521 492 0.3726852 0.2674896
Stationary 1052.3 521 492 0.3726852 0.2674896
Moved 1052.33 500.7466 501.629 0.3258021 0.2922557
Moved 1052.361 487.3819 506.809 0.2948656 0.3055787
Moved 1052.392 470.2558 515.3721 0.2552217 0.3276031
Moved 1052.422 457.9962 522.3359 0.226843 0.3455141
Moved 1052.453 448.3805 526.5398 0.2045845 0.3563266
Moved 1052.484 442.8899 529.0551 0.1918748 0.3627958
Moved 1052.515 436.1602 531 0.1762968 0.3677982
Moved 1052.545 429.5985 532.8005 0.1611076 0.3724291
Moved 1052.576 419 533 0.1365741 0.3729423
Moved 1052.607 400.357 534 0.09341896 0.3755144
Moved 1052.638 382.4249 534 0.05190948 0.3755144
Moved 1052.668 351.0376 525.5768 -0.02074624 0.3538496
Moved 1052.699 339.1793 523.0359 -0.04819602 0.3473144
Moved 1052.73 332.3858 520.5964 -0.06392166 0.3410401
Moved 1052.76 320.904 517.726 -0.09049997 0.3336574
Moved 1052.791 314.7116 515.8558 -0.1048342 0.3288472
Moved 1052.822 309.6947 514.3474 -0.1164474 0.3249674
Moved 1052.853 301.427 511.4756 -0.1355856 0.3175813
Moved 1052.883 295.2029 511 -0.1499933 0.3163579
Moved 1052.914 289.0805 510 -0.1641655 0.3137859
Moved 1052.945 283.358 510 -0.177412 0.3137859
Moved 1052.975 280.3057 510 -0.1844775 0.3137859
Moved 1053.006 278.8703 510 -0.1878002 0.3137859
Moved 1053.037 278 510 -0.1898148 0.3137859
Stationary 1053.068 278 510 -0.1898148 0.3137859
Moved 1053.098 276.7508 510 -0.1927064 0.3137859
Stationary 1053.129 276.7508 510 -0.1927064 0.3137859
Stationary 1053.16 276.7508 510 -0.1927064 0.3137859
Stationary 1053.19 277 510 -0.1921296 0.3137859
Ended 1053.221 277 510 -0.1921296 0.3137859
Began 1053.682 413 396 0.1226852 0.02057605
Stationary 1053.713 413 396 0.1226852 0.02057605
Moved 1053.743 395.6223 396 0.08245895 0.02057605
