this is a very good idea
Moved 1553.603 220.6736 384.5894 -0.3225149 -0.008772115
Moved 1553.619 213.5397 377.5397 -0.3390283 -0.02690397
Moved 1553.635 208.9822 372.9822 -0.3495783 -0.03862616
Moved 1553.649 204.8427 368.8427 -0.3591605 -0.04927309
Ended 1553.665 204.8427 368.8427 -0.3591605 -0.04927309
Candidates 1553.784 12 thus efforts cuts shirts this third fits sits shots guys entities whites
Began 1554.755 292 374 -0.1574074 -0.03600823
Ended 1554.777 292 374 -0.1574074 -0.03600823
NextCandidatePanel 1554.818
Began 1555.342 332 264 -0.06481484 -0.31893
Stationary 1555.367 332 264 -0.06481484 -0.31893
Stationary 1555.377 332 264 -0.06481484 -0.31893
Moved 1555.39 332 273.1631 -0.06481484 -0.2953625
Moved 1555.407 332 297.0311 -0.06481484 -0.2339734
Moved 1555.422 320.0364 340.5371 -0.09250825 -0.1220754
Moved 1555.437 321 388.5727 -0.09027779 0.001472936
Ended 1555.453 321 434.0084 -0.09027779 0.1183343
Accept 1555.481 4 this
Began 1555.713 427 428 0.1550926 0.1028806
Stationary 1555.731 427 428 0.1550926 0.1028806
Stationary 1555.745 427 428 0.1550926 0.1028806
Stationary 1555.761 427 428 0.1550926 0.1028806
Stationary 1555.777 427 428 0.1550926 0.1028806
Stationary 1555.792 427 428 0.1550926 0.1028806
Stationary 1555.807 427 428 0.1550926 0.1028806
Stationary 1555.822 427 428 0.1550926 0.1028806
Stationary 1555.837 427 428 0.1550926 0.1028806
Stationary 1555.852 427 428 0.1550926 0.1028806
Moved 1555.869 410.1133 423.1133 0.1160029 0.09031189
Moved 1555.885 396.9671 414.9836 0.08557211 0.06940217
Moved 1555.903 383.132 408.066 0.05354623 0.05160999
Moved 1555.915 368.4965 402.9078 0.01966785 0.03834316
Moved 1555.93 355.5039 398.5013 -0.01040757 0.02700943
Moved 1555.946 339 394.5 -0.04861111 0.01671807
Moved 1555.962 328.9731 391.192 -0.07182141 0.008209683
Moved 1555.977 316.216 387.072 -0.1013518 -0.002386815
Moved 1555.992 306.6126 384.3179 -0.1235819 -0.009470575
Moved 1556.008 295.814 381.5183 -0.1485786 -0.01667109
Moved 1556.024 283.9163 378.7592 -0.1761197 -0.02376768
Moved 1556.038 276.0215 376.0071 -0.1943948 -0.03084583
Moved 1556.056 264.8571 374.1224 -0.220238 -0.0356934
Moved 1556.07 257.4393 372.1255 -0.2374091 -0.04082958
Moved 1556.085 247.9556 368.1238 -0.2593622 -0.05112204
Moved 1556.101 239.6462 366.3292 -0.2785967 -0.05573767
Moved 1556.115 233.8013 364.9503 -0.2921266 -0.05928424
Moved 1556.13 226.8531 362.1412 -0.3082105 -0.06650925
Moved 1556.147 226.1886 363 -0.3097487 -0.06430049
Ended 1556.163 226 363 -0.3101852 -0.06430049
Candidates 1556.298 12 hs ha has kda fgd la las had lsc ga is f
Began 1556.882 323 336 -0.08564815 -0.1337449
Stationary 1556.903 323 336 -0.08564815 -0.1337449
Stationary 1556.915 323 336 -0.08564815 -0.1337449
Ended 1556.931 323 336 -0.08564815 -0.1337449
NextCandidatePanel 1556.975
Began 1557.023 330 322 -0.06944443 -0.1697531
Stationary 1557.041 330 322 -0.06944443 -0.1697531
Ended 1557.057 330 322 -0.06944443 -0.1697531
Cancel 1557.116
Began 1557.283 513 531 0.3541666 0.3677982
Stationary 1557.304 513 531 0.3541666 0.3677982
Stationary 1557.324 513 531 0.3541666 0.3677982
Stationary 1557.335 513 531 0.3541666 0.3677982
Stationary 1557.348 513 531 0.3541666 0.3677982
Moved 1557.364 503.7964 531 0.332862 0.3677982
Moved 1557.38 496.3826 531 0.3157004 0.3677982
Moved 1557.396 491 519 0.3032407 0.3369341
Moved 1557.411 486.609 520.4022 0.2930763 0.3405406
Moved 1557.427 480.1067 517.064 0.2780247 0.3319547
Moved 1557.441 474.5214 514.2607 0.2650957 0.3247444
Moved 1557.461 462.7417 509.7465 0.2378279 0.3131338
Moved 1557.473 451.9221 505.5958 0.2127826 0.3024582
Moved 1557.488 442.5 501.5 0.1909722 0.2919238
Moved 1557.505 430.781 495.3905 0.1638448 0.27621
Moved 1557.52 420.4445 491.1778 0.1399178 0.2653749
Moved 1557.534 402.6964 481.6827 0.09883414 0.2409533
Moved 1557.55 391.2492 475.7723 0.07233609 0.2257516
Moved 1557.565 379.2946 468.5591 0.04466354 0.2071994
Moved 1557.581 365.243 460.1458 0.0121367 0.1855601
Moved 1557.596 353.3372 451.8915 -0.0154232 0.1643299
Moved 1557.612 340.7769 443.5179 -0.0444978 0.142793
Moved 1557.627 328 436 -0.07407407 0.1234567
Moved 1557.641 316.3632 427.446 -0.1010111 0.1014556
Moved 1557.658 302.2264 417.4585 -0.1337351 0.0757677
Moved 1557.673 289.7801 409.1867 -0.1625461 0.05449247
Moved 1557.688 280.1536 402.824 -0.1848296 0.03812758
Moved 1557.703 271.6786 395.8989 -0.2044477 0.02031593
Moved 1557.72 264.9702 392.1821 -0.2199765 0.01075635
Moved 1557.735 259.0419 388.0314 -0.2336992 8.076797E-05
Moved 1557.75 254.8921 385.946 -0.2433053 -0.005282884
Moved 1557.765 250.7173 381.7173 -0.2529692 -0.01615917
Moved 1557.78 248.3924 381.1962 -0.2583508 -0.01749949
Moved 1557.795 245.6393 379.8196 -0.2647238 -0.0210401
Moved 1557.812 243 377 -0.2708333 -0.02829226
Moved 1557.827 240.1299 376.0649 -0.2774771 -0.03069717
Moved 1557.843 237.3779 374.689 -0.2838475 -0.03423628
Moved 1557.859 236.5 373.5 -0.2858796 -0.03729432
Ended 1557.874 236 373 -0.287037 -0.03858032
Candidates 1558.025 12 is odds id odd oa pass if ps pa of psa us
Began 1558.363 304 263 -0.1296296 -0.3215021
Stationary 1558.382 304 263 -0.1296296 -0.3215021
Moved 1558.407 304 275.2064 -0.1296296 -0.2901071
Moved 1558.419 304 300.73 -0.1296296 -0.2244598
Stationary 1558.429 304 300.73 -0.1296296 -0.2244598
Moved 1558.442 304 336.4297 -0.1296296 -0.1326396
Moved 1558.459 304 382.3621 -0.1296296 -0.01450087
Moved 1558.474 304 412.9986 -0.1296296 0.06429668
Ended 1558.488 304 423 -0.1296296 0.09002049
Accept 1558.533 0 is
Began 1558.732 172 370 -0.4351852 -0.04629637
Stationary 1558.753 172 370 -0.4351852 -0.04629637
Stationary 1558.767 172 370 -0.4351852 -0.04629637
Ended 1558.782 172 370 -0.4351852 -0.04629637
Candidates 1558.841 4 a s d z
Began 1559.229 290 280 -0.162037 -0.2777778
Stationary 1559.247 290 280 -0.162037 -0.2777778
Stationary 1559.262 290 280 -0.162037 -0.2777778
Moved 1559.276 290 291.8134 -0.162037 -0.2473935
Moved 1559.291 290 311.3329 -0.162037 -0.1971891
Moved 1559.308 290 342.7124 -0.162037 -0.1164805
Moved 1559.322 290 389.1262 -0.162037 0.00289658
Moved 1559.337 290 416.0838 -0.162037 0.07223192
Moved 1559.353 298.0335 440.5301 -0.143441 0.1351082
Moved 1559.368 305.1491 482.3541 -0.1269697 0.2426803
Ended 1559.384 307 498 -0.1226852 0.2829217
Accept 1559.443 0 a
Began 1559.626 304 217 -0.1296296 -0.4398148
Stationary 1559.647 304 217 -0.1296296 -0.4398148
Stationary 1559.662 304 217 -0.1296296 -0.4398148
Stationary 1559.677 304 217 -0.1296296 -0.4398148
Stationary 1559.692 304 217 -0.1296296 -0.4398148
Moved 1559.709 294.5159 227.4325 -0.1515835 -0.4129823
Moved 1559.723 284.7205 247.8848 -0.1742582 -0.3603787
Moved 1559.738 272 280.5 -0.2037037 -0.2764919
Moved 1559.761 257.541 368.2844 -0.2371737 -0.05070902
Stationary 1559.772 257.541 368.2844 -0.2371737 -0.05070902
Moved 1559.785 256.5 386.5 -0.2395834 -0.003858064
Moved 1559.799 254.1843 405.5258 -0.2449438 0.04507641
Moved 1559.815 254 425.1844 -0.2453704 0.09563885
Moved 1559.831 253 440.7766 -0.2476852 0.1357422
Moved 1559.846 253 458.3613 -0.2476852 0.1809704
Moved 1559.862 253 469.5417 -0.2476852 0.2097265
Moved 1559.877 253 492.0067 -0.2476852 0.2675067
Moved 1559.893 259.5512 501.3701 -0.2325204 0.2915895
Moved 1559.909 264.6115 510.2229 -0.2208069 0.3143592
Moved 1559.924 268.7782 517.371 -0.2111615 0.3327442
Moved 1559.939 274.8396 523.8396 -0.1971305 0.3493816
Moved 1559.955 281.8119 528.0871 -0.180991 0.3603062
Moved 1559.97 289 531.5 -0.1643519 0.3690843
Moved 1559.985 308.8218 534.8325 -0.118468 0.3776554
Moved 1560 325.5235 536.2103 -0.07980679 0.3811992
Moved 1560.017 340.2504 536 -0.04571661 0.3806583
Moved 1560.033 353.7299 536 -0.01451403 0.3806583
Moved 1560.047 363.4963 536 0.008093417 0.3806583
Moved 1560.062 372.4534 530.0621 0.02882739 0.3653861
Moved 1560.077 380.7779 525.7407 0.04809697 0.3542714
Moved 1560.092 385.7279 523.7089 0.05955537 0.3490454
Moved 1560.108 391.3018 521.4246 0.07245779 0.3431701
Moved 1560.123 395.8389 520.0537 0.08296043 0.3396442
Moved 1560.138 398.6657 518.6672 0.08950392 0.3360781
Moved 1560.153 402.4525 517.2737 0.09826967 0.3324941
Ended 1560.169 404 516.5 0.1018518 0.3305041
Candidates 1560.275 12 very carry carey vary cry barry ceo battery career carter castro cat
Began 1560.691 319 298 -0.09490739 -0.2314816
Stationary 1560.711 319 298 -0.09490739 -0.2314816
Stationary 1560.724 319 298 -0.09490739 -0.2314816
Moved 1560.74 319 315.2682 -0.09490739 -0.1870675
Moved 1560.756 315.2482 336.3176 -0.1035922 -0.1329281
Moved 1560.772 311 376.9518 -0.113426 -0.02841612
Moved 1560.787 311 423.7642 -0.113426 0.09198593
Moved 1560.802 311 459.5 -0.113426 0.1838991
Moved 1560.818 316.7 480.6666 -0.1002316 0.2383399
Ended 1560.833 325.0874 503.2621 -0.08081625 0.296456
Accept 1560.88 0 very
Began 1561.077 298 330 -0.1435185 -0.149177
Stationary 1561.095 298 330 -0.1435185 -0.149177
Stationary 1561.11 298 330 -0.1435185 -0.149177
Stationary 1561.126 298 330 -0.1435185 -0.149177
Stationary 1561.141 298 330 -0.1435185 -0.149177
Moved 1561.157 311.4623 342.2385 -0.1123557 -0.1176995
Moved 1561.173 328.8365 355.9922 -0.07213761 -0.08232462
Moved 1561.188 350.7878 374.8143 -0.0213246 -0.03391376
Moved 1561.203 369.9463 390.7886 0.02302378 0.007172219
Moved 1561.219 393.6768 407.4189 0.07795542 0.04994569
Moved 1561.234 409.6794 418.3934 0.1149987 0.07817236
Moved 1561.249 430.2128 434.5703 0.1625296 0.1197793
Moved 1561.265 447.0054 447.2037 0.2014013 0.1522729
Moved 1561.28 460.8966 456.9276 0.2335569 0.1772829
Moved 1561.303 479.5 469.5 0.2766204 0.2096193
Stationary 1561.314 479.5 469.5 0.2766204 0.2096193
Moved 1561.325 489.2643 476.6982 0.2992228 0.2281331
Moved 1561.341 496.8472 483.8472 0.316776 0.2465205
Moved 1561.36 502 489 0.3287037 0.2597736
Moved 1561.373 507.8147 497.6912 0.3421637 0.2821276
Moved 1561.387 512.0076 503.3434 0.3518695 0.2966651
Moved 1561.405 512.704 507.4081 0.3534816 0.3071196
Moved 1561.419 513 512.3395 0.3541666 0.3198031
Moved 1561.434 513 514.3782 0.3541666 0.3250466
Moved 1561.45 513 517.2343 0.3541666 0.3323927
Moved 1561.466 502.1043 519.981 0.3289451 0.3394572
Moved 1561.48 486.8439 521.3778 0.2936202 0.3430498
Moved 1561.495 447.7813 508.8906 0.2031974 0.3109325
Moved 1561.512 402.226 486.6853 0.09774526 0.2538202
Moved 1561.527 370.6069 465.1962 0.02455294 0.1985499
Moved 1561.542 349.0165 450.1353 -0.02542476 0.159813
Moved 1561.558 329.5106 436.3745 -0.07057736 0.1244198
Moved 1561.573 315.5802 423.9222 -0.1028235 0.09239239
Moved 1561.588 305.9875 416.7036 -0.125029 0.07382601
Moved 1561.603 296.3607 407.3607 -0.1473132 0.04979608
Moved 1561.62 285.2297 397.701 -0.1730794 0.02495106
Moved 1561.635 277.756 387.9072 -0.1903797 -0.000238811
Moved 1561.65 272.1007 382.1007 -0.2034706 -0.01517315
Ended 1561.665 268.2524 378.2524 -0.2123788 -0.02507112
Candidates 1561.831 12 good god food goods did foods shops cod cos gods this dod
Began 1562.203 314 277 -0.1064815 -0.2854939
Stationary 1562.22 314 277 -0.1064815 -0.2854939
Stationary 1562.235 314 277 -0.1064815 -0.2854939
Stationary 1562.25 314 277 -0.1064815 -0.2854939
Stationary 1562.267 314 277 -0.1064815 -0.2854939
Moved 1562.282 314 298.029 -0.1064815 -0.231407
Moved 1562.297 304.8623 332.952 -0.1276336 -0.1415843
Moved 1562.313 304 375.7386 -0.1296296 -0.03153648
Moved 1562.328 302.8846 394.1921 -0.1322115 0.01592605
Moved 1562.344 301.5 420.5 -0.1354167 0.08359041
Moved 1562.358 300.0967 440.8399 -0.1386651 0.1359051
Ended 1562.374 300 457.3934 -0.1388889 0.178481
Accept 1562.449 0 good
Began 1562.588 430 470 0.162037 0.2109053
Stationary 1562.606 430 470 0.162037 0.2109053
Stationary 1562.62 430 470 0.162037 0.2109053
Stationary 1562.635 430 470 0.162037 0.2109053
Stationary 1562.653 430 470 0.162037 0.2109053
Stationary 1562.668 430 470 0.162037 0.2109053
Moved 1562.682 412.6056 458.9175 0.1217721 0.1824008
Moved 1562.702 400.5785 449.8944 0.09393175 0.1591934
Moved 1562.715 389.3982 442.9807 0.06805141 0.1414111
Moved 1562.729 365.5 424.5 0.01273145 0.09387855
Moved 1562.745 346.5989 410.4391 -0.03102114 0.05771377
Moved 1562.76 332.6347 399.3078 -0.06334554 0.02908373
Moved 1562.775 316.921 387.3368 -0.09972 -0.001705782
Moved 1562.792 303.1388 377.3972 -0.1316231 -0.02727077
Moved 1562.809 290.843 367.7667 -0.1600858 -0.05204039
Moved 1562.822 281.5 360.5 -0.181713 -0.07073053
Moved 1562.837 271.5244 354.2997 -0.2048047 -0.08667784
Moved 1562.853 263.1717 348.7811 -0.2241396 -0.1008717
Moved 1562.868 258.9549 346.3183 -0.2339008 -0.1072061
Moved 1562.883 254.8415 344.9471 -0.2434225 -0.1107327
Moved 1562.899 253.563 343.563 -0.2463819 -0.1142926
Moved 1562.914 252.1894 344 -0.2495616 -0.1131688
Moved 1562.93 249.6202 344 -0.2555089 -0.1131688
Moved 1562.946 248.8154 357.0301 -0.2573717 -0.07965512
Moved 1562.961 249 377.4717 -0.2569445 -0.02707893
Moved 1562.976 249 398.022 -0.2569445 0.02577664
Moved 1562.991 249 422.7267 -0.2569445 0.08931768
Moved 1563.007 259.4973 440.9838 -0.2326451 0.1362751
Moved 1563.029 268.5 478 -0.2118056 0.2314814
Stationary 1563.039 268.5 478 -0.2118056 0.2314814
Moved 1563.054 271.5 490 -0.2048611 0.2623456
Moved 1563.068 274.7196 503.1589 -0.1974083 0.2961906
Moved 1563.084 276.2925 511.7553 -0.1937672 0.3183006
Moved 1563.101 277.6772 517.386 -0.190562 0.3327828
Moved 1563.114 279.0646 523.2585 -0.1873505 0.3478869
Moved 1563.13 279 525.896 -0.1875 0.3546707
Moved 1563.144 279 528.674 -0.1875 0.3618158
Moved 1563.161 279 530.224 -0.1875 0.3658024
Moved 1563.176 279 531.2599 -0.1875 0.3684669
Moved 1563.191 279 532.5 -0.1875 0.3716563
Moved 1563.207 279 533.0455 -0.1875 0.3730594
Moved 1563.222 275.6333 533 -0.1952933 0.3729423
Moved 1563.237 266.8603 524.4338 -0.2156012 0.3509099
Moved 1563.252 254.9872 507.0927 -0.2430852 0.3063082
Moved 1563.267 243.4945 485.8242 -0.2696887 0.2516053
Moved 1563.284 235.5824 471.1649 -0.2880036 0.2139013
Moved 1563.299 224.7905 452.6508 -0.312985 0.1662827
Moved 1563.315 216.0175 437.0349 -0.3332929 0.1261185
Moved 1563.334 208.3812 424.0718 -0.3509694 0.09277732
Moved 1563.347 202.4154 413.9769 -0.3647793 0.06681281
Moved 1563.361 197 406 -0.3773148 0.04629618
Moved 1563.377 194.2059 401.3089 -0.3837826 0.03423067
Moved 1563.393 191.4368 397.1552 -0.3901925 0.02354732
Moved 1563.408 190.7068 394.1205 -0.3918823 0.01574194
Moved 1563.423 190 391.5013 -0.3935185 0.009005471
Moved 1563.438 190 388.7209 -0.3935185 0.001854092
Moved 1563.455 190 387.5 -0.3935185 -0.001286047
Moved 1563.468 190 386.1052 -0.3935185 -0.004873629
Moved 1563.483 190 384.7212 -0.3935185 -0.008433227
Moved 1563.501 197.7214 384 -0.375645 -0.01028807
Moved 1563.515 199.6578 383.1711 -0.3711625 -0.01242013
Ended 1563.531 201 382.5 -0.3680556 -0.01414617
Candidates 1563.652 12 idea ideas uses used users hates gates hard hated hatred hats tara
Began 1564.036 304 263 -0.1296296 -0.3215021
Stationary 1564.057 304 263 -0.1296296 -0.3215021
Stationary 1564.07 304 263 -0.1296296 -0.3215021
Moved 1564.085 304 280.2825 -0.1296296 -0.2770512
Moved 1564.107 304 348.538 -0.1296296 -0.1014971
Stationary 1564.119 304 348.538 -0.1296296 -0.1014971
Moved 1564.131 304 381.9673 -0.1296296 -0.01551632
Moved 1564.148 314.5 405.5 -0.1053241 0.04501017
Moved 1564.164 316.5047 444.6634 -0.1006836 0.1457391
Ended 1564.179 324.0689 491.3906 -0.08317376 0.2659222
Accept 1564.238 0 idea
PhraseEnd 1564.422
