do you prefer a window seat
Moved 1129.367 301.8331 455.3339 -0.1346457 0.1731838
Moved 1129.398 290.3734 477.1287 -0.1611726 0.2292403
Moved 1129.429 282.7701 491.0499 -0.1787729 0.2650459
Moved 1129.459 280.3145 500.7421 -0.1844573 0.2899745
Moved 1129.49 279.0374 504.8877 -0.1874133 0.300637
Moved 1129.521 279 511 -0.1875 0.3163579
Moved 1129.552 279 515.0652 -0.1875 0.3268138
Moved 1129.582 279 519 -0.1875 0.3369341
Moved 1129.613 292.4921 521.873 -0.1562682 0.3443236
Moved 1129.644 307.9596 524.4228 -0.120464 0.3508816
Moved 1129.675 322.7986 525.9713 -0.08611425 0.3548642
Moved 1129.705 333 528.5 -0.06249999 0.3613682
Moved 1129.736 340.26 529.7533 -0.04569451 0.3645917
Moved 1129.767 345.6189 530 -0.03328954 0.3652262
Moved 1129.797 348.8603 531 -0.02578646 0.3677982
Ended 1129.828 353.8354 531 -0.01426985 0.3677982
Began 1130.627 209 410 -0.349537 0.05658428
Stationary 1130.658 209 410 -0.349537 0.05658428
Stationary 1130.689 209 410 -0.349537 0.05658428
Moved 1130.719 203.7286 410 -0.3617393 0.05658428
Moved 1130.75 196.2734 410 -0.3789967 0.05658428
Moved 1130.781 190.2702 410 -0.392893 0.05658428
Moved 1130.812 183.2822 402.7526 -0.409069 0.03794383
Moved 1130.842 178.1068 398.1068 -0.4210491 0.0259948
Moved 1130.873 173.4383 396.2191 -0.4318559 0.02113958
Moved 1130.904 169.7371 393.7371 -0.4404234 0.01475589
Moved 1130.935 167.1943 392.1943 -0.4463094 0.01078778
Moved 1130.965 164.6544 390.6544 -0.452189 0.006827052
Moved 1130.996 162.3132 390 -0.4576083 0.005143954
Moved 1131.027 160.9303 388.9303 -0.4608094 0.002392624
Moved 1131.058 159.5858 389 -0.4639218 0.002572016
Moved 1131.088 157.8813 388 -0.4678674 -3.924585E-08
Moved 1131.119 158 386.5 -0.4675925 -0.003858064
Moved 1131.15 156.7151 387 -0.470567 -0.002572055
Moved 1131.181 156 385.5 -0.4722222 -0.006430119
Moved 1131.211 154.669 386 -0.4753032 -0.005144111
Stationary 1131.242 154.669 386 -0.4753032 -0.005144111
Stationary 1131.273 154.669 386 -0.4753032 -0.005144111
Moved 1131.303 154 385 -0.4768519 -0.007716127
Stationary 1131.334 154 385 -0.4768519 -0.007716127
Ended 1131.365 154 385 -0.4768519 -0.007716127
Began 1132.656 275 500 -0.1967592 0.2880658
Stationary 1132.687 275 500 -0.1967592 0.2880658
Stationary 1132.717 275 500 -0.1967592 0.2880658
Stationary 1132.748 275 500 -0.1967592 0.2880658
Moved 1132.779 305.3988 500 -0.1263916 0.2880658
Moved 1132.809 341.8744 500 -0.04195745 0.2880658
Moved 1132.84 371.8257 504.98 0.02737433 0.3008744
Moved 1132.871 396.3857 510.5302 0.08422603 0.3151495
Moved 1132.902 418 513.5 0.1342593 0.3227879
Moved 1132.932 432.8742 517.979 0.1686902 0.3343081
Moved 1132.963 445.6434 520.5287 0.1982486 0.3408659
Moved 1132.994 455.2355 523.0785 0.2204524 0.347424
Moved 1133.025 463.5 524 0.2395834 0.3497942
Moved 1133.055 467.6821 524.8411 0.2492642 0.3519574
Moved 1133.086 471.7759 525 0.2587406 0.3523662
Moved 1133.117 473.9571 525.9571 0.2637895 0.3548279
Moved 1133.148 476.5 526 0.2696759 0.3549381
Moved 1133.178 477 526 0.2708333 0.3549381
Moved 1133.209 478.0349 526 0.2732289 0.3549381
Moved 1133.24 479.8645 518.2192 0.2774642 0.3349259
Moved 1133.271 480 506.9047 0.2777778 0.3058247
Moved 1133.301 480 500.0416 0.2777778 0.2881727
Moved 1133.332 480 492.39 0.2777778 0.2684926
Moved 1133.363 480 487.4888 0.2777778 0.2558868
Moved 1133.393 480 481.082 0.2777778 0.2394082
Moved 1133.424 480 473.6642 0.2777778 0.2203296
Moved 1133.455 472.047 464.5916 0.259368 0.1969947
Moved 1133.486 468.6252 452.8755 0.2514472 0.1668609
Moved 1133.516 462.2943 440.8239 0.2367924 0.1358638
Moved 1133.547 456.5639 427.1279 0.2235276 0.1006375
Moved 1133.578 448.8771 411.7542 0.2057341 0.06109618
Moved 1133.609 437.4076 389.9511 0.1791843 0.005018171
Moved 1133.639 432.8706 377.6766 0.168682 -0.02655202
Moved 1133.67 427.7388 365.847 0.1568027 -0.056978
Moved 1133.701 425.1874 360.3749 0.1508968 -0.07105234
Moved 1133.732 420.0782 348.1565 0.13907 -0.1024782
Moved 1133.762 414.9713 336.9425 0.1272483 -0.1313207
Moved 1133.793 409.2024 326.6707 0.1138944 -0.1577402
Moved 1133.824 405.3681 318.5521 0.1050187 -0.1786211
Moved 1133.854 401.2877 312.2877 0.09557327 -0.1947335
Moved 1133.885 400 309.1056 0.09259263 -0.2029177
Moved 1133.916 397.8808 305.8808 0.08768708 -0.2112119
Moved 1133.947 395.3322 303.3322 0.08178751 -0.2177669
Moved 1133.977 393.7989 300.799 0.07823826 -0.2242826
Moved 1134.008 391.242 297.484 0.0723194 -0.2328086
Moved 1134.039 389.9813 295.9813 0.06940106 -0.2366738
Moved 1134.07 387 291.803 0.06250004 -0.2474204
Moved 1134.1 385.5 289.5 0.05902777 -0.2533437
Moved 1134.131 385 287.2943 0.05787035 -0.2590169
Moved 1134.162 385 285.5 0.05787035 -0.2636318
Moved 1134.193 383.881 284.881 0.05528003 -0.2652239
Moved 1134.223 384 284 0.0555556 -0.2674897
Moved 1134.254 384 282.6331 0.0555556 -0.2710056
Moved 1134.285 383 282 0.05324075 -0.2726338
Stationary 1134.316 383 282 0.05324075 -0.2726338
Moved 1134.346 383 281 0.05324075 -0.2752058
Moved 1134.377 383 279.8742 0.05324075 -0.2781015
Stationary 1134.408 383 280 0.05324075 -0.2777778
Moved 1134.438 383 278.9168 0.05324075 -0.2805637
Stationary 1134.469 383 279 0.05324075 -0.2803498
Moved 1134.5 381.8337 279 0.05054097 -0.2803498
Moved 1134.531 373.0561 285.9019 0.03022243 -0.2625981
Moved 1134.561 362.9082 294.8303 0.006731848 -0.239634
Moved 1134.592 343.6893 313.3107 -0.03775632 -0.192102
Moved 1134.623 326.8045 332.9272 -0.07684136 -0.1416481
Moved 1134.654 313.7346 347.5716 -0.1070959 -0.1039826
Moved 1134.684 304.3801 361.0332 -0.1287499 -0.06935912
Moved 1134.715 293.9973 377.2548 -0.1527841 -0.02763685
Moved 1134.746 286.11 392.78 -0.1710417 0.01229427
Moved 1134.776 280.8953 403.2094 -0.1831127 0.03911882
Moved 1134.807 276.8957 413.4171 -0.192371 0.0653732
Moved 1134.838 274.3525 420.295 -0.1982582 0.08306327
Moved 1134.869 272 425.3806 -0.2037037 0.09614351
Moved 1134.899 269.6915 429.3085 -0.2090474 0.106246
Moved 1134.93 268.044 432.956 -0.2128611 0.1156275
Moved 1134.961 266.5 435 -0.2164352 0.1208847
Moved 1134.992 266 439.0486 -0.2175926 0.1312977
Moved 1135.022 264.7621 441.238 -0.2204582 0.1369289
Moved 1135.053 264.1477 443.8524 -0.2218804 0.1436531
Moved 1135.084 262.6056 446.3944 -0.2254499 0.1501913
Moved 1135.115 263 447 -0.2245371 0.1517489
Moved 1135.145 263 448.2033 -0.2245371 0.1548439
Moved 1135.176 263 449.5 -0.2245371 0.158179
Moved 1135.207 274.3926 452.2659 -0.1981653 0.1652928
Moved 1135.238 298.5428 456.6219 -0.1422619 0.1764967
Moved 1135.268 353.9743 467.4683 -0.01394838 0.2043936
Moved 1135.299 388.7498 474.6666 0.06655047 0.2229079
Moved 1135.33 423.6582 483.075 0.1473569 0.2445342
Moved 1135.36 446.387 491.7275 0.19997 0.2667888
Moved 1135.391 456.2718 495.7087 0.2228514 0.2770284
Moved 1135.422 475.6852 504.382 0.26779 0.2993362
Moved 1135.453 488.0341 509.0137 0.2963753 0.311249
Moved 1135.483 496.6663 514.5554 0.3163571 0.3255026
Moved 1135.514 502.6671 517.6671 0.330248 0.3335059
Moved 1135.545 507.6503 520.3251 0.3417831 0.3403423
Moved 1135.576 510.874 522.874 0.3492454 0.3468981
Moved 1135.606 513.4211 525.4211 0.3551416 0.3534493
Moved 1135.637 515 526.7533 0.3587963 0.3568757
Moved 1135.668 516 528.2294 0.3611111 0.3606724
Moved 1135.698 517 529 0.3634259 0.3626543
Moved 1135.729 518 530.3261 0.3657407 0.366065
Moved 1135.76 518 530.666 0.3657407 0.3669392
Moved 1135.791 519.1091 531 0.3683081 0.3677982
Moved 1135.822 519 532.384 0.3680556 0.371358
Moved 1135.852 519 533 0.3680556 0.3729423
Moved 1135.883 519 534.4698 0.3680556 0.3767227
Moved 1135.914 520.5 535.5 0.3715278 0.3793723
Moved 1135.944 520 535.5933 0.3703704 0.3796122
Stationary 1135.975 520 536 0.3703704 0.3806583
Moved 1136.006 520.6677 537 0.3719159 0.3832304
Moved 1136.037 521.5 537 0.3738426 0.3832304
Moved 1136.067 521 538.1646 0.3726852 0.3862257
Moved 1136.098 521 539.0131 0.3726852 0.3884082
Moved 1136.129 522.5 539 0.3761573 0.3883744
Moved 1136.16 522 539.8287 0.375 0.3905058
Moved 1136.19 522 540.5 0.375 0.3922324
Stationary 1136.221 522 540.5 0.375 0.3922324
Moved 1136.252 523.0352 541.0352 0.3773961 0.3936088
Stationary 1136.282 523 541 0.3773148 0.3935184
Stationary 1136.313 523 541 0.3773148 0.3935184
Stationary 1136.344 523 541 0.3773148 0.3935184
Moved 1136.375 523 542.1329 0.3773148 0.3964324
Moved 1136.405 524.1533 542 0.3799844 0.3960905
Moved 1136.436 524 543.0753 0.3796296 0.3988562
Stationary 1136.467 524 543 0.3796296 0.3986624
Moved 1136.498 524 544.1599 0.3796296 0.4016456
Moved 1136.528 524 545.2678 0.3796296 0.4044953
Moved 1136.559 510.129 547.1742 0.3475207 0.4093986
Moved 1136.59 484.1283 548 0.2873339 0.4115225
Moved 1136.621 454.9342 548 0.2197551 0.4115225
Moved 1136.651 431.7805 548 0.1661586 0.4115225
Moved 1136.682 394.8533 548 0.08067906 0.4115225
Moved 1136.713 375.8008 548 0.03657579 0.4115225
Moved 1136.744 366.8445 548 0.01584381 0.4115225
Moved 1136.774 352.6332 548 -0.01705274 0.4115225
Moved 1136.805 332.3103 548 -0.0640966 0.4115225
Moved 1136.836 312.4528 538.4933 -0.1100629 0.3870711
Moved 1136.866 291.8395 535.9679 -0.1577789 0.3805757
Moved 1136.897 285.3791 536 -0.1727337 0.3806583
Moved 1136.928 272.682 534 -0.2021251 0.3755144
Moved 1136.959 262.3594 533 -0.2260198 0.3729423
Moved 1136.989 256.0811 531 -0.240553 0.3677982
Moved 1137.02 250.6308 530 -0.2531694 0.3652262
Moved 1137.051 245.5448 528.2724 -0.2649427 0.3607828
Moved 1137.082 240.4669 528 -0.2766969 0.3600822
Moved 1137.112 235.3781 526.189 -0.2884768 0.3554244
Moved 1137.143 229.7225 524.9075 -0.3015683 0.3521282
Moved 1137.174 223.0997 523.3666 -0.3168988 0.348165
Moved 1137.205 217.6389 522 -0.3295394 0.3446501
Moved 1137.235 213.2773 520 -0.3396358 0.3395061
Moved 1137.266 210.0288 519 -0.3471555 0.3369341
Moved 1137.297 206.9711 517.4855 -0.3542336 0.3330389
Moved 1137.328 203.6711 516 -0.3618724 0.329218
Moved 1137.358 202 515.3411 -0.3657407 0.3275233
Moved 1137.389 201.182 515 -0.3676343 0.326646
Moved 1137.42 198.6375 515 -0.3735243 0.326646
Moved 1137.45 197.098 514 -0.377088 0.324074
Moved 1137.481 194.5549 514 -0.3829746 0.324074
Moved 1137.512 193.3016 513 -0.385876 0.321502
Moved 1137.543 192 512 -0.3888888 0.31893
Moved 1137.573 189.5 512 -0.3946759 0.31893
Moved 1137.604 187.6797 512 -0.3988895 0.31893
Moved 1137.635 186.5909 511 -0.4014099 0.3163579
Moved 1137.666 185.9691 511 -0.4028492 0.3163579
Ended 1137.696 186 510 -0.4027778 0.3137859
Began 1138.68 315 304 -0.1041667 -0.2160494
Stationary 1138.711 315 304 -0.1041667 -0.2160494
Stationary 1138.741 315 304 -0.1041667 -0.2160494
Moved 1138.772 320.3569 320.3569 -0.09176636 -0.1739791
Moved 1138.803 332.5847 343.1693 -0.06346146 -0.1153053
Moved 1138.833 340.3009 364.9027 -0.04559974 -0.0594066
Moved 1138.864 352.7582 394.7691 -0.01676346 0.01741017
Moved 1138.895 356.6153 409.0383 -0.007834981 0.05411074
Moved 1138.926 362.5757 429.0151 0.005962352 0.1054915
Moved 1138.956 363.5212 436.6063 0.008151035 0.125016
Moved 1138.987 364.7935 442.1743 0.0110962 0.139337
Moved 1139.018 366 453.3856 0.01388888 0.1681728
Moved 1139.049 367 463.5999 0.01620372 0.1944442
Moved 1139.079 367 470.3616 0.01620372 0.2118352
Moved 1139.11 367 481.3428 0.01620372 0.2400791
Moved 1139.141 367 490.6187 0.01620372 0.2639369
Moved 1139.172 367 500.0046 0.01620372 0.2880777
Moved 1139.202 367 505.0314 0.01620372 0.3010067
Moved 1139.233 356.5 511 -0.008101861 0.3163579
Moved 1139.264 357.8807 515.2386 -0.00490586 0.3272598
Moved 1139.295 356 518.3437 -0.009259283 0.3352461
Moved 1139.325 354.0929 520 -0.0136739 0.3395061
Moved 1139.356 351.5364 522.4636 -0.0195916 0.3458425
Moved 1139.387 346.9759 524.0121 -0.03014838 0.3498252
Moved 1139.417 343.4408 525 -0.0383315 0.3523662
Moved 1139.448 341.1594 525 -0.04361257 0.3523662
Moved 1139.479 337.6197 526 -0.05180627 0.3549381
Moved 1139.51 334.1196 526 -0.05990833 0.3549381
Moved 1139.54 330.5048 526 -0.06827603 0.3549381
Moved 1139.571 324.8021 526 -0.08147662 0.3549381
Moved 1139.602 317.201 526 -0.09907166 0.3549381
Moved 1139.633 300.5358 512.8532 -0.1376487 0.3211244
Moved 1139.663 283.4386 500.1704 -0.1772255 0.288504
Moved 1139.694 266.9199 489.0856 -0.2154632 0.2599938
Moved 1139.725 247.1762 473.2939 -0.2611662 0.2193771
Moved 1139.756 232.0766 459.0766 -0.2961189 0.1828101
Moved 1139.786 220.4452 447.4452 -0.3230436 0.1528939
Moved 1139.817 211.878 439.878 -0.3428751 0.133431
Moved 1139.848 204.1256 431.1884 -0.3608205 0.1110811
Moved 1139.879 198.0312 425.0311 -0.3749278 0.09524459
Moved 1139.909 192.9762 416.9285 -0.3866293 0.07440445
Moved 1139.94 188.617 411.4254 -0.3967201 0.06025047
Moved 1139.971 184.4247 405.4247 -0.4064243 0.04481653
Moved 1140.001 180.6709 399.3419 -0.4151136 0.02917152
Moved 1140.032 178.1351 395.2703 -0.4209835 0.0186992
Moved 1140.063 175.8818 392.8818 -0.4261995 0.01255616
Moved 1140.094 175 390.2964 -0.4282407 0.005906462
Moved 1140.124 175 388.8765 -0.4282407 0.002254203
Stationary 1140.155 175 389 -0.4282407 0.002572016
Stationary 1140.186 175 389 -0.4282407 0.002572016
Moved 1140.217 191.7849 389 -0.3893867 0.002572016
Moved 1140.247 215.3891 400.2628 -0.3347475 0.03154017
Moved 1140.278 252.1534 416.4152 -0.2496449 0.07308426
Moved 1140.309 285.9873 440.2989 -0.1713257 0.1345135
Moved 1140.339 315.5997 461.6998 -0.1027785 0.1895569
Moved 1140.37 334.9724 477.9764 -0.05793418 0.2314207
Moved 1140.401 346.1469 488.1469 -0.03206735 0.2575794
Moved 1140.432 353.508 495.5081 -0.01502772 0.2765124
Moved 1140.462 359.6632 500.6632 -0.0007795294 0.2897716
Moved 1140.493 362.8674 504.7347 0.006637474 0.3002435
Moved 1140.524 366.5 508.5 0.0150463 0.3099279
Stationary 1140.555 366.5 508.5 0.0150463 0.3099279
Moved 1140.585 368 511.2015 0.01851857 0.3168761
Moved 1140.616 369 512.5 0.02083332 0.3202159
Moved 1140.647 370.0146 513.0146 0.02318193 0.3215395
Moved 1140.678 371 514 0.025463 0.324074
Ended 1140.708 371 514 0.025463 0.324074
Backspace 1141.907
Began 1143.72 214 289 -0.3379629 -0.2546296
Stationary 1143.751 214 289 -0.3379629 -0.2546296
Stationary 1143.782 214 289 -0.3379629 -0.2546296
Stationary 1143.813 214 289 -0.3379629 -0.2546296
Moved 1143.843 223.5065 301.5065 -0.3159571 -0.2224626
Moved 1143.874 235.8694 316.0433 -0.2873392 -0.1850738
Moved 1143.905 248.6468 332.6468 -0.257762 -0.1423694
Moved 1143.936 257.8116 343.8116 -0.2365472 -0.1136532
Moved 1143.966 271.9908 357.4923 -0.2037251 -0.07846636
Moved 1143.997 286.3031 373.3031 -0.1705946 -0.03780067
Moved 1144.028 299.3592 387.949 -0.1403722 -0.0001311597
Moved 1144.058 311.2957 400.2957 -0.1127415 0.03162455
Moved 1144.089 331.2242 416.8212 -0.06661077 0.07412847
Moved 1144.12 352.6275 434.6275 -0.01706595 0.1199266
Moved 1144.151 368 447.5 0.01851857 0.1530349
Moved 1144.181 382.7995 458.1996 0.05277654 0.1805546
Moved 1144.212 396.4348 468.1478 0.08433968 0.2061414
Moved 1144.243 412.7722 477.2984 0.1221578 0.2296769
Moved 1144.274 427.8663 484.7465 0.1570979 0.2488336
Moved 1144.304 442.3458 495.1729 0.1906154 0.2756504
Moved 1144.335 455.9896 504.5938 0.2221982 0.2998809
Moved 1144.366 466.9783 511.2337 0.2476348 0.316959
Moved 1144.397 478.1468 515.5734 0.2734879 0.3281206
Moved 1144.427 493.2268 521.8067 0.3083954 0.344153
Moved 1144.458 498.3237 523.0809 0.3201938 0.3474303
Moved 1144.489 505.8743 525.6248 0.3376719 0.3539731
Moved 1144.52 510.1779 527 0.3476341 0.3575102
Moved 1144.55 513.5 528 0.3553241 0.3600822
Moved 1144.581 514.9446 529 0.358668 0.3626543
Ended 1144.612 516.2182 529 0.3616162 0.3626543
Began 1145.134 266 447 -0.2175926 0.1517489
Stationary 1145.165 266 447 -0.2175926 0.1517489
Stationary 1145.196 266 447 -0.2175926 0.1517489
Stationary 1145.226 266 447 -0.2175926 0.1517489
Moved 1145.257 282.2468 447 -0.1799843 0.1517489
Moved 1145.288 299.0526 447 -0.1410819 0.1517489
Moved 1145.319 312.0819 447 -0.1109215 0.1517489
Moved 1145.349 325.7563 447 -0.07926787 0.1517489
Moved 1145.38 344.2508 456.4501 -0.03645658 0.1760547
Moved 1145.411 350.5999 456.72 -0.02175947 0.1767488
Moved 1145.442 364.7968 459.2567 0.01110365 0.1832734
Moved 1145.472 379.6543 461.8077 0.04549602 0.1898347
Moved 1145.503 393.4261 464.071 0.07737528 0.1956559
Moved 1145.534 411 466.5 0.1180555 0.2019032
Moved 1145.565 432.7366 469.2104 0.1683717 0.2088745
Moved 1145.595 449.2546 470.6509 0.206608 0.2125795
Moved 1145.626 463.4129 472.9161 0.2393817 0.2184056
Moved 1145.657 483.144 475.4492 0.2850554 0.2249206
Moved 1145.688 497.976 478.9904 0.3193889 0.2340287
Moved 1145.718 510.5 481.5 0.3483796 0.2404835
Moved 1145.749 516.6431 482.8215 0.3625998 0.2438825
Moved 1145.78 522.6232 483 0.3764427 0.2443414
Moved 1145.81 525.861 484.861 0.3839376 0.2491281
Moved 1145.841 529.4152 485 0.3921649 0.2494856
Moved 1145.872 530 486.7446 0.3935185 0.2539727
Moved 1145.903 530 488.109 0.3935185 0.2574819
Moved 1145.933 530 490.765 0.3935185 0.2643132
Moved 1145.964 520.7867 493.3162 0.3721915 0.2708748
Moved 1145.995 511.5 497 0.3506944 0.2803498
Moved 1146.026 488.1046 499.0995 0.2965384 0.2857497
Moved 1146.056 468.3794 500 0.2508782 0.2880658
Moved 1146.087 449.3425 500 0.2068113 0.2880658
Moved 1146.118 432 500 0.1666667 0.2880658
Moved 1146.149 416.9297 500 0.1317818 0.2880658
Moved 1146.179 404.1367 500 0.1021684 0.2880658
Moved 1146.21 391.4018 500 0.07268935 0.2880658
Moved 1146.241 383.5 493 0.05439818 0.2700616
Moved 1146.271 376.5006 492 0.03819595 0.2674896
Moved 1146.302 371.2271 491 0.02598862 0.2649176
Moved 1146.333 366.1342 491 0.01419942 0.2649176
Moved 1146.364 362.5238 490 0.005842149 0.2623456
Moved 1146.394 361.6911 490 0.003914535 0.2623456
Ended 1146.425 360 490 0 0.2623456
Began 1147.009 577 518 0.5023147 0.3343621
Stationary 1147.04 577 518 0.5023147 0.3343621
Stationary 1147.071 577 518 0.5023147 0.3343621
Moved 1147.101 564.3886 518 0.4731218 0.3343621
Moved 1147.132 554.5 518 0.4502314 0.3343621
Moved 1147.163 535.068 527.1036 0.40525 0.3577766
Moved 1147.194 515.473 527 0.3598913 0.3575102
Moved 1147.224 495.6593 528 0.3140261 0.3600822
Moved 1147.255 475.2299 528 0.2667357 0.3600822
Moved 1147.286 453.1646 528 0.2156587 0.3600822
Moved 1147.317 434.3423 528 0.1720887 0.3600822
Moved 1147.347 415.4901 528 0.1284492 0.3600822
Moved 1147.378 396.723 528 0.08500694 0.3600822
Moved 1147.409 384.5289 528 0.05677988 0.3600822
Moved 1147.439 372.7664 528 0.02955198 0.3600822
Moved 1147.47 361.0742 528 0.002486507 0.3600822
Moved 1147.501 348.7626 528 -0.02601256 0.3600822
Moved 1147.532 337.8237 528 -0.05133396 0.3600822
Moved 1147.562 327.9916 528 -0.07409345 0.3600822
Moved 1147.593 318.3836 528 -0.09633431 0.3600822
Moved 1147.624 311.7224 528 -0.1117538 0.3600822
Moved 1147.655 300.4915 523.61 -0.1377512 0.3487912
Moved 1147.685 291.3317 519.8329 -0.1589545 0.3390763
Moved 1147.716 283.1305 519.2827 -0.1779386 0.3376611
Moved 1147.747 275.0834 517.0278 -0.1965662 0.3318616
Moved 1147.778 267.5 517 -0.2141203 0.33179
Moved 1147.808 261.8899 514.9449 -0.2271066 0.3265044
