the bathroom is good for reading
Basic
0.6 0.6
432 388.8
Moved 682.4511 403.8554 264.4337 0.1015172 -0.3178147
Moved 682.4818 392.4009 296.8975 0.07500211 -0.2343171
Moved 682.5126 379.8809 331.7978 0.04602055 -0.1445531
Moved 682.5433 368.5 357 0.01967589 -0.07973259
Moved 682.574 359.4124 379.1753 -0.001360277 -0.02269729
Moved 682.6047 351.9468 397.1329 -0.0186416 0.02348986
Moved 682.6354 344.3594 411.401 -0.03620511 0.06018768
Moved 682.6661 338.0268 422.622 -0.05086397 0.08904825
Moved 682.6969 332.3902 432.9147 -0.06391157 0.1155213
Moved 682.7276 331.5 435 -0.06597221 0.1208847
Moved 682.7583 329 442.1183 -0.07175927 0.1391931
Moved 682.789 329 444.5702 -0.07175927 0.1454994
Ended 682.8198 329 445 -0.07175927 0.1466049
PhraseEnd 684.7399
