I just cannot figure this out
Moved 1339.102 290.5824 257.348 -0.1606888 -0.3360393
Moved 1339.133 275.5792 271.075 -0.1954186 -0.3007331
Moved 1339.163 252.3937 292.4055 -0.2490886 -0.2458706
Moved 1339.194 234.1481 307.873 -0.2913239 -0.2060879
Moved 1339.225 215.6263 322.9158 -0.3341984 -0.1673975
Moved 1339.256 199.7872 335.8663 -0.3708629 -0.1340888
Moved 1339.286 182.4814 348.7593 -0.4109227 -0.1009279
Moved 1339.317 169.6629 357.3348 -0.4405951 -0.07887137
Moved 1339.348 157.9274 363.829 -0.4677606 -0.06216818
Moved 1339.379 152.5317 368.6456 -0.4802507 -0.04977999
Moved 1339.409 146.84 372.58 -0.4934258 -0.03966068
Moved 1339.44 142.3327 376.6674 -0.5038595 -0.02914782
Moved 1339.471 139.1576 378.8424 -0.5112092 -0.02355356
Moved 1339.502 136.4502 381.5498 -0.5174764 -0.01659009
Moved 1339.532 133.7006 384.2994 -0.5238412 -0.009518062
Moved 1339.563 131.9457 386 -0.5279034 -0.005144111
Moved 1339.594 131 387 -0.5300926 -0.002572055
Moved 1339.625 130 389.5 -0.5324074 0.003857946
Moved 1339.655 129 390 -0.5347222 0.005143954
Moved 1339.686 127.6323 391.3677 -0.5378883 0.008661795
Moved 1339.717 128 392.5 -0.5370371 0.01157403
Stationary 1339.747 128 392.5 -0.5370371 0.01157403
Stationary 1339.778 128 392.5 -0.5370371 0.01157403
Moved 1339.809 128 392 -0.5370371 0.01028803
Stationary 1339.84 128 392 -0.5370371 0.01028803
Moved 1339.87 140.8453 392 -0.5073025 0.01028803
Moved 1339.901 149.1097 382.2602 -0.4881719 -0.01476288
Moved 1339.932 164.2093 373.6325 -0.4532191 -0.03695343
Moved 1339.963 181.6895 361.8484 -0.4127558 -0.0672623
Moved 1339.993 196.4915 349.8068 -0.3784918 -0.09823378
Moved 1340.024 212.2976 336.7619 -0.3419037 -0.1317853
Moved 1340.055 226.0332 328.7801 -0.3101084 -0.1523146
Moved 1340.086 242.6548 313.621 -0.2716324 -0.191304
Moved 1340.116 251.1034 304.8967 -0.2520755 -0.2137432
Moved 1340.147 259.3779 296.6221 -0.2329215 -0.2350255
Moved 1340.178 265.4743 291.5257 -0.2188095 -0.2481336
Moved 1340.209 271.9859 286.0141 -0.2037363 -0.2623095
Moved 1340.239 276.5257 282.2372 -0.1932276 -0.2720238
Moved 1340.27 279.5 279.5 -0.1863426 -0.2790638
Moved 1340.301 281.943 278.0571 -0.1806876 -0.2827751
Moved 1340.332 284 276.2925 -0.1759259 -0.2873135
Moved 1340.362 286.4749 274.5251 -0.1701971 -0.2918592
Moved 1340.393 287.9426 273.0574 -0.1667995 -0.2956342
Moved 1340.424 290.3796 272 -0.1611584 -0.2983539
Moved 1340.454 294.9106 269.5447 -0.15067 -0.3046689
Moved 1340.485 300.4054 265.5946 -0.1379505 -0.3148288
Moved 1340.516 306.2581 261.7419 -0.1244026 -0.324738
Moved 1340.547 315.1835 254.8165 -0.103742 -0.3425502
Moved 1340.578 325.666 248.5005 -0.07947688 -0.3587951
Moved 1340.608 335.7877 242.1415 -0.056047 -0.3751506
Moved 1340.639 346.5777 236.2112 -0.03107021 -0.3904035
Moved 1340.67 360.7955 227.5227 0.001841486 -0.4127503
Moved 1340.7 371.684 220.158 0.0270463 -0.4316925
Moved 1340.731 382.5 213.5 0.05208333 -0.448817
Moved 1340.762 391.4144 207.7238 0.07271856 -0.4636735
Moved 1340.793 398.649 203.234 0.08946519 -0.4752211
Moved 1340.823 407.2589 198.3706 0.1093956 -0.48773
Moved 1340.854 411.0235 194.953 0.11811 -0.4965201
Moved 1340.885 415.5582 193.2209 0.128607 -0.500975
Moved 1340.916 418 191.4637 0.1342593 -0.5054945
Moved 1340.946 420.276 191 0.1395277 -0.5066873
Moved 1340.977 421.5 189.5 0.1423611 -0.5105453
Moved 1341.008 423.2328 188.7672 0.1463721 -0.5124301
Moved 1341.039 424.0703 189 0.148311 -0.5118313
Stationary 1341.069 424.0703 189 0.148311 -0.5118313
Moved 1341.1 425 209.3737 0.150463 -0.4594299
Moved 1341.131 425 236.1128 0.150463 -0.3906564
Moved 1341.162 416.1418 261.3621 0.1299578 -0.3257148
Moved 1341.192 412 284.5 0.1203704 -0.2662037
Moved 1341.223 411 300.1418 0.1180555 -0.2259728
Moved 1341.254 410 320.2452 0.1157407 -0.1742666
Moved 1341.284 410 335.6965 0.1157407 -0.1345254
Moved 1341.315 410 348.3301 0.1157407 -0.1020318
Moved 1341.346 410 361.2199 0.1157407 -0.06887891
Moved 1341.377 410 375.463 0.1157407 -0.03224533
Moved 1341.407 410 386.1152 0.1157407 -0.004847805
Moved 1341.438 417.777 395.108 0.133743 0.01828174
Moved 1341.469 420.5355 405.1421 0.1401285 0.04408973
Moved 1341.5 424.5806 416.4515 0.1494921 0.07317774
Moved 1341.53 429.0371 432.1854 0.1598081 0.1136456
Moved 1341.561 434.9664 447.8993 0.1735334 0.1540619
Moved 1341.592 443.7327 462.2213 0.1938258 0.1908982
Moved 1341.623 450.9792 474.9724 0.2106001 0.2236942
Moved 1341.653 458.5 487.5 0.2280092 0.2559156
Moved 1341.684 467.461 499.7684 0.2487523 0.2874702
Moved 1341.715 475.5592 510.5592 0.2674982 0.3152242
Moved 1341.746 476.6577 512.6577 0.2700408 0.3206215
Moved 1341.776 479 516.0891 0.275463 0.329447
Moved 1341.807 481 517.8696 0.2800926 0.3340266
Moved 1341.838 482.2409 519.2409 0.2829651 0.3375537
Moved 1341.869 484.1873 521.1873 0.2874705 0.3425597
Ended 1341.899 485 521 0.2893518 0.3420781
Began 1342.914 275 359 -0.1967592 -0.07458848
Stationary 1342.945 275 359 -0.1967592 -0.07458848
Stationary 1342.975 275 359 -0.1967592 -0.07458848
Stationary 1343.006 275 359 -0.1967592 -0.07458848
Stationary 1343.037 275 359 -0.1967592 -0.07458848
Stationary 1343.068 275 359 -0.1967592 -0.07458848
Moved 1343.098 285.5 372.5 -0.1724537 -0.03986633
Moved 1343.129 292.1082 378.1082 -0.1571568 -0.02544191
Moved 1343.16 303.8765 391.8765 -0.1299154 0.009970448
Moved 1343.19 314.1929 402.6447 -0.1060349 0.03766644
Moved 1343.221 322.9259 410.9259 -0.08581966 0.05896572
Moved 1343.252 336.8964 422.1723 -0.05348057 0.08789172
Moved 1343.283 347.9019 431.4265 -0.02800475 0.1116935
Moved 1343.313 358.8571 444.0714 -0.002645502 0.1442166
Moved 1343.344 368.8042 453.8043 0.02038012 0.1692495
Moved 1343.375 378.8567 460.9283 0.04364977 0.1875728
Moved 1343.406 387.9022 469.6766 0.06458829 0.2100736
Moved 1343.436 398.9244 478.9244 0.09010275 0.2338589
Moved 1343.467 409.0363 486.629 0.1135099 0.2536754
Moved 1343.498 419.663 498.8287 0.1381088 0.2850533
Moved 1343.529 428.8127 507.8127 0.1592886 0.3081601
Moved 1343.559 437.5 515.5 0.1793981 0.327932
Moved 1343.59 446.409 522.3068 0.2000209 0.3454391
Moved 1343.621 455.4014 529.7007 0.2208365 0.3644564
Moved 1343.652 463.7852 536.7852 0.2402434 0.3826778
Moved 1343.682 471.048 544.048 0.2570556 0.4013579
Moved 1343.713 476.7837 550.5673 0.2703326 0.4181257
Moved 1343.744 483.092 557.092 0.2849352 0.4349072
Moved 1343.775 487.6242 561.3121 0.2954263 0.4457614
Moved 1343.805 490.7449 565.4897 0.3026502 0.4565064
Moved 1343.836 493.5 568.5 0.3090277 0.4642488
Moved 1343.867 497.2582 571.2582 0.3177273 0.471343
Moved 1343.897 499.0172 574.0172 0.321799 0.4784392
Moved 1343.928 500.2101 575.2101 0.3245604 0.4815073
Moved 1343.959 501 576.2428 0.3263889 0.4841635
Moved 1343.99 502.5 576 0.3298611 0.483539
Moved 1344.02 502 577 0.3287037 0.4861111
Moved 1344.051 503 577 0.3310186 0.4861111
Moved 1344.082 503 578 0.3310186 0.488683
Stationary 1344.113 503 578 0.3310186 0.488683
Stationary 1344.143 503 578 0.3310186 0.488683
Stationary 1344.174 503 578 0.3310186 0.488683
Stationary 1344.205 503 578 0.3310186 0.488683
Moved 1344.236 491.8712 568.3663 0.3052575 0.4639049
Moved 1344.266 480.8737 558.8737 0.2798003 0.4394899
Moved 1344.297 464.9271 541.3452 0.2428868 0.3944063
Moved 1344.328 443.303 514.6288 0.1928311 0.3256913
Moved 1344.359 420.0635 483.6889 0.1390358 0.2461133
Moved 1344.389 399.5 454.5 0.09143522 0.171039
Moved 1344.42 380.3553 422.7107 0.04711886 0.0892764
Moved 1344.451 363.7634 393.5663 0.008711617 0.0143165
Moved 1344.482 354 375.5 -0.01388888 -0.03215028
Moved 1344.512 349.7451 359.9803 -0.02373824 -0.07206708
Moved 1344.543 345.9797 348.9189 -0.03245433 -0.1005172
Moved 1344.574 344.2137 340.6411 -0.03654232 -0.1218079
Moved 1344.604 342.8278 333.4833 -0.03975054 -0.140218
Moved 1344.635 340.0073 324.022 -0.04627933 -0.1645525
Moved 1344.666 338.2544 315.7632 -0.05033707 -0.1857944
Moved 1344.697 337 310 -0.05324075 -0.2006174
Moved 1344.728 336 306.1537 -0.05555556 -0.2105101
Moved 1344.758 335 303.3167 -0.05787035 -0.217807
Moved 1344.789 335 301.9417 -0.05787035 -0.2213435
Moved 1344.82 335 299.9038 -0.05787035 -0.2265849
Stationary 1344.85 335 299.9038 -0.05787035 -0.2265849
Stationary 1344.881 335 299.9038 -0.05787035 -0.2265849
Stationary 1344.912 335 299.9038 -0.05787035 -0.2265849
Stationary 1344.943 335 300 -0.05787035 -0.2263375
Stationary 1344.973 335 300 -0.05787035 -0.2263375
Moved 1345.004 335 313.2791 -0.05787035 -0.1921834
Moved 1345.035 343.6507 328.7774 -0.03784567 -0.1523216
Moved 1345.066 348.4539 345.8158 -0.02672697 -0.1084985
Moved 1345.096 357.1404 375.4212 -0.006619394 -0.03235287
Moved 1345.127 363.6142 400.0707 0.008366107 0.03104602
Moved 1345.158 370.6447 425.4825 0.02464066 0.09640548
Moved 1345.189 376.9511 445.8696 0.03923873 0.1488415
Moved 1345.219 385.9355 466.8709 0.06003578 0.2028572
Moved 1345.25 396.9252 488.8505 0.08547505 0.259389
Moved 1345.281 406.741 507.4821 0.1081968 0.3073098
Moved 1345.312 416.9167 522.8333 0.1317515 0.3467935
Moved 1345.342 425.2203 538.0339 0.150973 0.3858895
Moved 1345.373 429.1704 547.5113 0.1601167 0.4102656
Moved 1345.404 431.7092 551.4183 0.1659935 0.4203146
Moved 1345.434 432 555.3836 0.1666667 0.4305133
Moved 1345.465 433 557.0726 0.1689814 0.4348573
Moved 1345.496 433 558 0.1689814 0.4372427
Stationary 1345.527 433 558 0.1689814 0.4372427
Moved 1345.557 411.6033 558 0.1194522 0.4372427
Moved 1345.588 393.1031 550.1576 0.07662763 0.4170719
Moved 1345.619 373.8751 544.2322 0.03211816 0.4018317
Moved 1345.65 358.6559 538.8853 -0.003111362 0.3880794
Moved 1345.68 342.9517 535.1904 -0.03946359 0.3785759
Moved 1345.711 329.7608 531.4402 -0.0699982 0.3689305
Moved 1345.742 319.0715 527.381 -0.09474198 0.3584901
Moved 1345.773 310.0568 526.2642 -0.1156094 0.3556178
Moved 1345.803 298.5892 523.5178 -0.1421547 0.348554
Moved 1345.834 288.2603 523 -0.1660641 0.3472221
Moved 1345.865 279.8038 522 -0.1856394 0.3446501
Moved 1345.896 270.8363 521 -0.2063974 0.3420781
Moved 1345.926 260.5891 521 -0.2301179 0.3420781
Moved 1345.957 253.2392 521 -0.2471315 0.3420781
Moved 1345.988 247.5077 520 -0.2603989 0.3395061
Moved 1346.019 241.8646 520 -0.2734616 0.3395061
Moved 1346.049 239.1906 520 -0.2796515 0.3395061
Moved 1346.08 237.7229 520 -0.2830487 0.3395061
Stationary 1346.111 237.7229 520 -0.2830487 0.3395061
Ended 1346.142 238 520 -0.2824074 0.3395061
Began 1346.756 324 522 -0.08333336 0.3446501
Stationary 1346.787 324 522 -0.08333336 0.3446501
Stationary 1346.818 324 522 -0.08333336 0.3446501
Stationary 1346.849 324 522 -0.08333336 0.3446501
Stationary 1346.879 324 522 -0.08333336 0.3446501
Stationary 1346.91 324 522 -0.08333336 0.3446501
Stationary 1346.941 324 522 -0.08333336 0.3446501
Stationary 1346.972 324 522 -0.08333336 0.3446501
Moved 1347.002 324 510.1812 -0.08333336 0.3142519
Moved 1347.033 332.4101 501.1798 -0.06386553 0.2911003
Moved 1347.064 339.3939 490.1415 -0.04769941 0.2627096
Moved 1347.095 346.6873 477.6255 -0.03081654 0.2305182
Moved 1347.125 356.8759 460.4987 -0.007231583 0.1864678
Moved 1347.156 365.1653 448.4462 0.01195679 0.1554686
Moved 1347.187 373.3996 433.2007 0.03101766 0.116257
Moved 1347.218 380.7554 418.4892 0.04804492 0.07841863
Moved 1347.248 390.0495 402.901 0.06955902 0.03832558
Moved 1347.279 397.2152 390.5696 0.0861463 0.006608963
Moved 1347.31 403.6178 379.5096 0.1009672 -0.02183757
Moved 1347.34 408.577 368.5575 0.1124467 -0.05000652
Moved 1347.371 414.1019 358.8472 0.1252358 -0.07498141
Moved 1347.402 417.8169 352.3661 0.1338355 -0.09165093
Moved 1347.433 421 347 0.1412037 -0.1054527
Moved 1347.463 421 343.9477 0.1412037 -0.1133033
Moved 1347.494 422 341.183 0.1435185 -0.1204142
Moved 1347.525 423 339 0.1458333 -0.1260288
Moved 1347.556 424 336.9842 0.1481481 -0.1312136
Stationary 1347.586 424 336.9842 0.1481481 -0.1312136
Moved 1347.617 425.2746 334.7254 0.1510986 -0.1370231
Moved 1347.648 425 333.8976 0.150463 -0.1391522
Stationary 1347.679 425 333.8976 0.150463 -0.1391522
Moved 1347.709 426.0884 333 0.1529825 -0.141461
Stationary 1347.74 426.0884 333 0.1529825 -0.141461
Stationary 1347.771 426.0884 333 0.1529825 -0.141461
Stationary 1347.802 426 333 0.1527777 -0.141461
Stationary 1347.832 426 333 0.1527777 -0.141461
Moved 1347.863 426 348.8693 0.1527777 -0.1006448
Moved 1347.894 426 368.5 0.1527777 -0.0501544
Moved 1347.925 426 393.385 0.1527777 0.01385029
Moved 1347.955 426 417.1538 0.1527777 0.07498403
Moved 1347.986 427.6685 441.6796 0.1566401 0.1380648
Moved 1348.017 432.2927 462.8781 0.1673442 0.1925875
Moved 1348.047 435.7496 487.1236 0.1753463 0.2549475
Moved 1348.078 440.2972 503.8917 0.1858732 0.2980752
Moved 1348.109 444.7939 516.9847 0.1962822 0.3317506
Moved 1348.14 448.6833 527.2084 0.2052855 0.3580461
Moved 1348.17 452.6002 537.4008 0.2143523 0.3842611
Moved 1348.201 454 543.6866 0.2175926 0.4004284
Moved 1348.232 455 549.1679 0.2199073 0.4145264
Moved 1348.263 456 551.4728 0.2222222 0.4204548
Moved 1348.293 456 554.2216 0.2222222 0.4275246
Moved 1348.324 456 556 0.2222222 0.4320986
Moved 1348.355 456 557 0.2222222 0.4346707
Moved 1348.386 456 558.5 0.2222222 0.4385287
Moved 1348.416 456 559.5 0.2222222 0.4411007
Stationary 1348.447 456 559.5 0.2222222 0.4411007
Moved 1348.478 438.7202 551.5104 0.1822226 0.4205513
Moved 1348.509 424.7644 543.4586 0.1499176 0.3998421
Moved 1348.539 409.8009 534.0006 0.1152798 0.3755159
Moved 1348.57 392.882 521.235 0.07611582 0.3426825
Moved 1348.601 375.2683 505.0871 0.03534327 0.3011498
Moved 1348.632 356.9784 491.1274 -0.006994456 0.2652454
Moved 1348.662 337.7199 472.7198 -0.05157436 0.2179008
Moved 1348.693 317.3831 453.4602 -0.09865021 0.1683646
Moved 1348.724 299.4448 437.9527 -0.140174 0.1284791
Moved 1348.755 281.7168 418.4602 -0.181211 0.07834407
Moved 1348.785 269.9754 406.9753 -0.2083903 0.04880477
Moved 1348.816 261.5 397.5 -0.2280093 0.02443408
Moved 1348.847 251.482 388.4821 -0.251199 0.001239777
Moved 1348.877 244.1683 382.1683 -0.2681288 -0.01499922
Moved 1348.908 238.6685 376.6685 -0.28086 -0.02914491
Moved 1348.939 233.8454 372.9227 -0.2920244 -0.03877899
Moved 1348.97 230.1479 368.1479 -0.3005837 -0.05106004
Ended 1349 228 366 -0.3055556 -0.05658444
Began 1349.738 493 505 0.3078704 0.3009258
Stationary 1349.769 493 505 0.3078704 0.3009258
Stationary 1349.8 493 505 0.3078704 0.3009258
Stationary 1349.831 493 505 0.3078704 0.3009258
Stationary 1349.861 493 505 0.3078704 0.3009258
Stationary 1349.892 493 505 0.3078704 0.3009258
Stationary 1349.923 493 505 0.3078704 0.3009258
Stationary 1349.953 493 505 0.3078704 0.3009258
Stationary 1349.984 493 505 0.3078704 0.3009258
Moved 1350.015 485.3521 514.6478 0.290167 0.3257402
Moved 1350.046 480.1833 517.4083 0.2782021 0.3328403
Moved 1350.076 472.3545 520.8818 0.2600798 0.3417742
Moved 1350.107 457.9994 524.6001 0.2268505 0.3513376
Moved 1350.138 442.2001 528.36 0.1902781 0.3610081
Moved 1350.169 424.2067 529 0.1486267 0.3626543
Moved 1350.199 412.8457 530 0.1223279 0.3652262
Moved 1350.23 400.5692 531 0.0939101 0.3677982
Moved 1350.261 390.7909 532 0.07127524 0.3703703
Moved 1350.292 380.743 532 0.04801611 0.3703703
Moved 1350.322 370.7 533.26 0.02476861 0.373611
Moved 1350.353 357.8909 533 -0.004882117 0.3729423
Moved 1350.384 345.881 533 -0.03268277 0.3729423
Moved 1350.415 334 533 -0.06018519 0.3729423
Moved 1350.445 325.235 533 -0.08047441 0.3729423
Moved 1350.476 315.936 524.312 -0.102 0.3505966
Moved 1350.507 307.7076 521.5692 -0.1210473 0.343542
Moved 1350.537 301.2638 520 -0.1359635 0.3395061
Moved 1350.568 296.3699 518.3699 -0.1472918 0.3353136
Moved 1350.599 292.6265 516.6265 -0.1559572 0.3308293
Moved 1350.63 290.5 517 -0.1608796 0.33179
Ended 1350.661 291 517 -0.1597222 0.33179
PhraseEnd 1359.022
