if you were not so stupid
Moved 703.3806 273.55 494.45 -0.2001157 0.273791
Moved 703.4113 272.9816 494 -0.2014315 0.2726337
Moved 703.442 270.8277 494 -0.2064173 0.2726337
Moved 703.4728 268.7773 495.2228 -0.2111638 0.2757787
Moved 703.5035 267.2046 495 -0.2148041 0.2752057
Ended 703.5342 267 495 -0.2152778 0.2752057
Began 704.272 426 260 0.1527777 -0.3292181
Stationary 704.3028 426 260 0.1527777 -0.3292181
Stationary 704.3335 426 260 0.1527777 -0.3292181
Moved 704.3643 426 269.9754 0.1527777 -0.3035613
Moved 704.395 426 282.3376 0.1527777 -0.2717653
Moved 704.4257 426 300.0933 0.1527777 -0.2260975
Moved 704.4565 438 326 0.1805556 -0.1594652
Moved 704.4872 447.3842 352.0565 0.2022782 -0.09244745
Moved 704.5179 458.8514 377.7028 0.2288226 -0.02648475
Moved 704.5486 469.4898 397.9796 0.2534486 0.02566773
Moved 704.5794 479.1164 413.9537 0.2757325 0.06675339
Moved 704.6102 493.2121 437.9393 0.3083614 0.1284447
Moved 704.6409 502.3269 454.6539 0.3294605 0.1714347
Moved 704.6716 510.963 469.9074 0.3494513 0.2106671
Moved 704.7024 518.9254 482.8881 0.367883 0.2440537
Moved 704.7332 525.7239 496.4478 0.38362 0.2789293
Moved 704.7639 533.4618 507.6927 0.4015319 0.3078515
Moved 704.7947 537.683 514.683 0.4113034 0.3258308
Moved 704.8254 541.6616 522.3231 0.4205129 0.3454812
Moved 704.8561 545.9691 529.9691 0.4304839 0.3651466
Moved 704.8869 546 532.5 0.4305556 0.3716563
Moved 704.9176 546 533.9346 0.4305556 0.3753462
Moved 704.9483 546 535.8031 0.4305556 0.3801519
Moved 704.9791 546 538.6758 0.4305556 0.3875405
Moved 705.0098 535.5 541.5 0.40625 0.3948044
Moved 705.0406 527.7809 546.0876 0.3883817 0.4066039
Moved 705.0713 514.4386 549.9123 0.3574967 0.416441
Moved 705.1021 500.0961 551.7808 0.3242965 0.4212468
Moved 705.1328 484.5404 553.2433 0.288288 0.4250083
Moved 705.1635 461.6527 554 0.2353073 0.4269547
Moved 705.1943 441.6446 554 0.188992 0.4269547
Moved 705.225 422.5552 554 0.1448038 0.4269547
Moved 705.2557 400.6422 541.078 0.09407907 0.393719
Moved 705.2865 384.4782 538.6956 0.05666256 0.3875915
Moved 705.3173 371.3128 533.6564 0.0261871 0.3746307
Moved 705.348 361.6153 531.2051 0.003739099 0.3683257
Moved 705.3787 353.1814 529 -0.01578376 0.3626543
Moved 705.4094 345.58 528 -0.03337949 0.3600822
Moved 705.4402 341.3148 525.6574 -0.0432528 0.3540571
Moved 705.4709 338.1264 525.1264 -0.05063325 0.3526914
Moved 705.5017 335.2623 525 -0.05726317 0.3523662
Moved 705.5324 332.3889 525 -0.06391455 0.3523662
Moved 705.5631 330.5149 525 -0.06825263 0.3523662
Ended 705.5939 330 525 -0.06944443 0.3523662
Began 706.2395 193 319 -0.3865741 -0.1774692
Stationary 706.2703 193 319 -0.3865741 -0.1774692
Stationary 706.3009 193 319 -0.3865741 -0.1774692
Stationary 706.3318 193 319 -0.3865741 -0.1774692
Moved 706.3625 206.6187 330.6187 -0.3550493 -0.1475857
Moved 706.3932 224.808 345.6733 -0.3129444 -0.1088649
Moved 706.424 248.0262 363.0175 -0.2591986 -0.06425551
Moved 706.4547 274.7711 380.2627 -0.1972891 -0.01990055
Moved 706.4854 300.5607 396.6604 -0.1375909 0.02227457
Moved 706.5161 325.7455 411.9974 -0.07929285 0.06172176
Moved 706.5469 349.9636 426.6022 -0.0232324 0.09928554
Moved 706.5776 371.8462 438.8034 0.02742171 0.1306671
Moved 706.6083 392.9076 450.6747 0.07617503 0.1612002
Moved 706.6391 412.5033 461.2516 0.1215354 0.1884043
Moved 706.6699 435.1057 472.2032 0.1738557 0.216572
Moved 706.7006 449.9487 479.4743 0.2082145 0.2352733
Moved 706.7313 467.1864 486.3954 0.2481166 0.2530746
Moved 706.7621 483.8436 494.1375 0.2866749 0.2729872
Moved 706.7928 496.7668 499.8834 0.3165899 0.2877659
Moved 706.8236 505.8331 503.9443 0.3375767 0.2982106
Moved 706.8544 513.6245 506.8123 0.3556123 0.305587
Moved 706.8851 519.3683 509.6841 0.368908 0.3129736
Moved 706.9158 523.3477 511 0.3781196 0.3163579
Moved 706.9465 527.0947 513.0947 0.3867932 0.3217455
Moved 706.9773 529.9666 514 0.3934411 0.324074
Moved 707.0081 531.8388 515 0.397775 0.326646
Moved 707.0388 533.3544 516 0.4012834 0.329218
Moved 707.0695 535.2294 516 0.4056235 0.329218
Ended 707.1003 535 516 0.4050927 0.329218
Began 707.9918 201 359 -0.3680556 -0.07458848
Stationary 708.0225 201 359 -0.3680556 -0.07458848
Stationary 708.0532 201 359 -0.3680556 -0.07458848
Stationary 708.084 201 359 -0.3680556 -0.07458848
Moved 708.1147 214.7386 368.7386 -0.3362533 -0.04954075
Moved 708.1454 224.9588 375.7191 -0.3125954 -0.03158679
Moved 708.1761 236.4433 386.3325 -0.2860108 -0.004288865
Moved 708.2069 248.8355 396.557 -0.2573252 0.02200868
Moved 708.2377 264.0584 409.0389 -0.2220871 0.05411242
Moved 708.2684 276.5118 418.1339 -0.1932597 0.07750467
Moved 708.2991 286.985 426.7388 -0.1690161 0.0996367
Moved 708.3299 297.0166 435.2625 -0.1457949 0.1215598
Moved 708.3606 306.8771 443.2514 -0.1229696 0.1421075
Moved 708.3914 315.4727 450.4727 -0.1030724 0.1606808
Moved 708.4221 322.0564 456.0282 -0.08783251 0.1749696
Moved 708.4529 328.8198 461.8198 -0.07217635 0.1898658
Moved 708.4836 333.5571 466.5571 -0.06121035 0.2020501
Moved 708.5143 337.6497 470.6497 -0.05173678 0.2125763
Moved 708.545 340.1635 474.327 -0.04591788 0.2220343
Moved 708.5758 344.0347 477.0347 -0.03695667 0.2289987
Moved 708.6066 345.903 479.903 -0.03263185 0.236376
Moved 708.6373 347 481.5938 -0.0300926 0.2407248
Moved 708.668 348.5 483.5 -0.02662038 0.2456274
Moved 708.6988 349 485.1041 -0.02546296 0.2497532
Moved 708.7296 351.039 487.039 -0.02074306 0.2547298
Stationary 708.7603 351.039 487.039 -0.02074306 0.2547298
Moved 708.791 352 489.4872 -0.01851852 0.2610268
Moved 708.8217 353 490 -0.01620372 0.2623456
Moved 708.8525 354.2263 491 -0.013365 0.2649176
Moved 708.8832 354 492 -0.01388888 0.2674896
Moved 708.9139 355.5 493.5 -0.01041666 0.2713476
Moved 708.9447 355 493 -0.01157408 0.2700616
Moved 708.9755 356.0044 494 -0.009249152 0.2726337
Moved 709.0062 356 494.8784 -0.009259283 0.274893
Moved 709.0369 356 495 -0.009259283 0.2752057
Stationary 709.0677 356 495 -0.009259283 0.2752057
Moved 709.0984 356 496 -0.009259283 0.2777777
Stationary 709.1292 356 496 -0.009259283 0.2777777
Stationary 709.1599 356 496 -0.009259283 0.2777777
Moved 709.1907 356 497.1844 -0.009259283 0.2808241
Moved 709.2214 357 497 -0.006944438 0.2803498
Moved 709.2521 357 498.0928 -0.006944438 0.2831603
Moved 709.2829 358.0609 498 -0.004488578 0.2829217
Moved 709.3136 358 499.4901 -0.004629641 0.2867542
Moved 709.3444 362.9316 502.4658 0.006786088 0.2944079
Moved 709.3751 367.6647 505.3324 0.01774242 0.3017808
Moved 709.4058 374.3941 508.1971 0.03331979 0.3091488
Moved 709.4366 380.0883 511.6961 0.04650066 0.3181483
Moved 709.4673 387.1212 514.5606 0.06278068 0.3255159
Moved 709.498 392.8533 516.4266 0.07604927 0.3303153
Moved 709.5288 396.985 517.985 0.08561333 0.3343235
Moved 709.5596 402.6942 519 0.09882927 0.3369341
Moved 709.5902 407.4231 520 0.1097757 0.3395061
Moved 709.621 413.1653 521 0.1230677 0.3420781
Moved 709.6517 417.0993 521 0.1321743 0.3420781
Moved 709.6825 421.9638 522 0.1434347 0.3446501
Moved 709.7133 426.8322 522 0.1547041 0.3446501
Moved 709.744 429.5 522 0.1608796 0.3446501
Moved 709.7748 434.5316 522 0.1725269 0.3446501
Moved 709.8055 437.1318 522 0.1785458 0.3446501
Moved 709.8362 439.9985 522.9985 0.1851817 0.3472182
Moved 709.8669 441.5323 523 0.1887321 0.3472221
Moved 709.8977 444.3993 523 0.1953686 0.3472221
Moved 709.9285 446.2691 523 0.199697 0.3472221
Moved 709.9592 448.0687 523 0.2038627 0.3472221
Moved 709.9899 449.1479 523 0.2063608 0.3472221
Moved 710.0207 451.5084 523 0.2118251 0.3472221
Moved 710.0514 452 524.3759 0.2129629 0.3507608
Moved 710.0822 453.94 524 0.2174537 0.3497942
Moved 710.1129 454.7898 524 0.2194208 0.3497942
Moved 710.1436 456.3294 524 0.2229847 0.3497942
Moved 710.1744 457.1755 524 0.2249434 0.3497942
Moved 710.2051 458.013 524 0.226882 0.3497942
Stationary 710.2358 458.013 524 0.226882 0.3497942
Moved 710.2665 459.2492 524 0.2297434 0.3497942
Moved 710.2974 460.2487 524 0.2320572 0.3497942
Moved 710.3281 461.2264 524 0.2343203 0.3497942
Moved 710.3589 462.1863 525.1863 0.2365424 0.3528454
Moved 710.3895 463.2497 525 0.2390039 0.3523662
Moved 710.4203 464.1466 525 0.2410802 0.3523662
Moved 710.451 465.1239 525 0.2433423 0.3523662
Moved 710.4818 466.079 525 0.2455534 0.3523662
Moved 710.5125 468.1063 526.1063 0.250246 0.3552117
Moved 710.5433 477.0278 526.6055 0.2708976 0.3564956
Moved 710.574 494.3772 528.4824 0.3110583 0.3613231
Moved 710.6047 509.7648 529 0.3466778 0.3626543
Moved 710.6355 523.6337 529 0.3787818 0.3626543
Moved 710.6663 535.311 529 0.4058124 0.3626543
Moved 710.697 543.9421 529 0.4257919 0.3626543
Moved 710.7277 551.032 529 0.4422038 0.3626543
Moved 710.7585 555.0354 529 0.4514708 0.3626543
Moved 710.7892 559.9095 529 0.4627536 0.3626543
Moved 710.8199 563.7808 529 0.4717148 0.3626543
Moved 710.8507 566.5 522 0.4780093 0.3446501
Moved 710.8814 568.2236 521 0.481999 0.3420781
Moved 710.9122 569.5 520 0.4849537 0.3395061
Moved 710.9429 569 517.5 0.4837963 0.3330761
Moved 710.9736 569 514.258 0.4837963 0.3247376
Moved 711.0044 551.7876 506.8938 0.4439528 0.3057967
Moved 711.0351 532.342 500.5263 0.39894 0.2894194
Moved 711.0659 508.1497 495.8937 0.3429392 0.2775044
Moved 711.0966 490.7398 494 0.3026384 0.2726337
Moved 711.1274 474.65 494 0.2653935 0.2726337
Moved 711.1581 461.1956 494 0.2342491 0.2726337
Moved 711.1888 452.2449 494 0.2135298 0.2726337
Moved 711.2196 445.4665 494 0.1978391 0.2726337
Moved 711.2503 440.3623 494 0.1860238 0.2726337
Moved 711.2811 436.4927 494 0.1770665 0.2726337
Moved 711.3118 433.9733 494 0.1712344 0.2726337
Moved 711.3425 431.102 501 0.1645879 0.2906378
Moved 711.3733 428.2278 501.7722 0.1579347 0.292624
Moved 711.4041 424 502 0.1481481 0.2932098
Moved 711.4348 416.1996 502 0.1300916 0.2932098
Moved 711.4655 396.4254 487.7127 0.08431793 0.2564626
Moved 711.4962 378.3096 475.2581 0.04238337 0.2244291
Moved 711.527 362.8303 464.5535 0.006551544 0.1968968
Moved 711.5577 342.89 449.2416 -0.03960654 0.1575144
Moved 711.5885 326.8943 437.1155 -0.07663344 0.1263257
Moved 711.6193 312.5276 423.4332 -0.1098898 0.09113456
Moved 711.65 299.6411 411.6412 -0.1397196 0.06080537
Moved 711.6807 288.1379 400.6035 -0.1663474 0.03241617
Moved 711.7114 278.9948 389.9948 -0.1875121 0.005130454
Moved 711.7422 271.2766 383.1844 -0.2053781 -0.01238576
Moved 711.7729 265.4948 377.4948 -0.2187621 -0.02701975
Moved 711.8036 261.3735 373.3735 -0.228302 -0.03761958
Moved 711.8344 257.0049 369.5024 -0.2384146 -0.04757602
Moved 711.8652 254.9871 367 -0.2430854 -0.05401234
Moved 711.8959 252.5 364.5 -0.2488426 -0.06044246
Ended 711.9267 252 364 -0.25 -0.06172839
PhraseEnd 713.0948
