watch out for low flying objects
Basic
0.6 0.6
432 388.8
Began 481.675 236 486 -0.287037 0.2520575
Stationary 481.7058 236 486 -0.287037 0.2520575
Stationary 481.7365 236 486 -0.287037 0.2520575
Stationary 481.7673 236 486 -0.287037 0.2520575
Stationary 481.7979 236 486 -0.287037 0.2520575
Stationary 481.8287 236 486 -0.287037 0.2520575
Moved 481.8595 218.484 466.484 -0.3275833 0.201862
Moved 481.8902 206.4947 450.742 -0.3553363 0.1613734
Moved 481.9209 199.1376 441.1376 -0.3723666 0.1366708
Moved 481.9517 194.3648 433.5472 -0.3834148 0.1171482
Moved 481.9824 191.31 428.6201 -0.390486 0.1044754
Moved 482.0131 190 426.8333 -0.3935185 0.09987971
Moved 482.0439 187.9544 424.9543 -0.3982538 0.0950471
Moved 482.0746 187.0392 422.0392 -0.4003723 0.0875493
Moved 482.1053 183.3336 415.5004 -0.40895 0.07073135
Moved 482.1361 175.6768 404.3459 -0.4266741 0.04204192
Moved 482.1668 168.5846 388.1693 -0.4430911 0.0004352365
Moved 482.1975 165.9272 381.8544 -0.4492426 -0.0158065
Moved 482.2283 166 378.2924 -0.4490741 -0.02496829
Moved 482.259 166 376.5164 -0.4490741 -0.0295362
Stationary 482.2897 166 377 -0.4490741 -0.02829226
Moved 482.3205 177.1427 377 -0.4232808 -0.02829226
Moved 482.3512 193.6223 399.6223 -0.3851335 0.02989267
Moved 482.382 218.8929 426.5045 -0.3266369 0.09903397
Moved 482.4127 243.8313 452.8312 -0.2689091 0.1667469
Moved 482.4434 270.3499 477.015 -0.2075233 0.2289479
Moved 482.4742 290.261 496.3534 -0.1614328 0.2786866
Moved 482.5049 312.4455 514.6675 -0.1100799 0.3257909
Moved 482.5356 331.8669 530.2224 -0.06512304 0.3657981
Moved 482.5664 344.6661 540.5329 -0.03549521 0.3923171
Moved 482.5971 354.0987 548.0987 -0.01366044 0.4117763
Moved 482.6278 357.5 551.5 -0.005787015 0.4205247
Moved 482.6586 358.1757 551 -0.00422289 0.4192385
Stationary 482.6893 358 551 -0.004629641 0.4192385
Moved 482.7201 349.8386 541.6727 -0.02352168 0.3952487
Moved 482.7508 334.7744 524.7744 -0.05839268 0.3517858
Moved 482.7815 323.2576 507.5151 -0.0850519 0.3073948
Moved 482.8123 308.7193 481.4387 -0.1187052 0.2403257
Moved 482.843 300.0108 452.7026 -0.138864 0.166416
Moved 482.8738 294.8088 416.706 -0.1509055 0.07383224
Moved 482.9044 293 378.2117 -0.1550926 -0.02517567
Moved 482.9352 293 341.9617 -0.1550926 -0.1184114
Moved 482.966 303.9139 313.4304 -0.1298289 -0.1917943
Moved 482.9967 309.6361 294.7737 -0.1165832 -0.2397797
Moved 483.0274 313.7824 283.5441 -0.1069852 -0.2686624
Moved 483.0582 318.5188 272.9624 -0.09602129 -0.2958786
Moved 483.0889 324.2603 263.1096 -0.0827309 -0.3212202
Moved 483.1197 329.2452 254.6322 -0.07119164 -0.3430242
Moved 483.1504 334.0345 248.9655 -0.06010538 -0.3575992
Moved 483.1811 336.9093 245.0907 -0.05345071 -0.367565
Moved 483.2119 339.7735 243 -0.04682054 -0.3729424
Moved 483.2426 341.5 241.5 -0.04282405 -0.3768004
Moved 483.2733 343.5 241 -0.03819446 -0.3780865
Moved 483.3041 344.5 241 -0.03587961 -0.3780865
Moved 483.3348 347.3261 246.9677 -0.02933765 -0.3627376
Moved 483.3655 352.8613 268.4453 -0.01652469 -0.3074966
Moved 483.3963 359.5723 290.003 -0.0009900331 -0.2520501
Moved 483.427 367.4875 310.1375 0.01733214 -0.2002638
Moved 483.4577 375.3659 326.0978 0.03556927 -0.1592135
Moved 483.4885 381.086 339.7149 0.04881014 -0.1241901
Moved 483.5192 386.8056 350.6111 0.06204993 -0.09616482
Moved 483.55 391.5537 358.8306 0.07304102 -0.07502411
Moved 483.5807 395.8457 365.6915 0.08297622 -0.05737799
Moved 483.6114 398.7154 371.4307 0.08961885 -0.04261652
Moved 483.6422 400 374.5909 0.09259263 -0.03448832
Moved 483.6729 402.0954 377.0955 0.09744316 -0.02804673
Ended 483.7036 407 380 0.1087963 -0.02057613
Began 484.2569 476 477 0.2685185 0.2289094
Stationary 484.2876 476 477 0.2685185 0.2289094
Stationary 484.3184 476 477 0.2685185 0.2289094
Stationary 484.3491 476 477 0.2685185 0.2289094
Stationary 484.3798 476 477 0.2685185 0.2289094
Stationary 484.4106 476 477 0.2685185 0.2289094
Moved 484.4413 465.9046 477 0.2451495 0.2289094
Moved 484.472 459.8299 477 0.2310876 0.2289094
Moved 484.5028 454 477 0.2175926 0.2289094
Moved 484.5335 447.2656 477 0.2020037 0.2289094
Moved 484.5642 440.2976 477 0.1858741 0.2289094
Moved 484.595 436.5 477 0.1770832 0.2289094
Moved 484.6257 432.3849 477 0.1675576 0.2289094
Moved 484.6565 429.5155 477 0.1609154 0.2289094
Moved 484.6872 426.6474 477 0.1542764 0.2289094
Moved 484.7179 422.1542 477 0.1438756 0.2289094
Moved 484.7487 415.4226 477 0.128293 0.2289094
Moved 484.7794 408.0099 477 0.1111341 0.2289094
Moved 484.8101 400.5757 477 0.0939252 0.2289094
Moved 484.8409 390.8282 477 0.07136166 0.2289094
Moved 484.8716 381.2372 477 0.04916022 0.2289094
Moved 484.9023 372.6373 477 0.02925307 0.2289094
Moved 484.9331 367.4051 477 0.0171413 0.2289094
Moved 484.9638 361.6739 477 0.003874699 0.2289094
Moved 484.9945 353.9116 477 -0.01409362 0.2289094
Moved 485.0253 345.9742 477 -0.03246705 0.2289094
Moved 485.056 337.6794 477 -0.05166819 0.2289094
Moved 485.0868 326.7766 477 -0.07690594 0.2289094
Moved 485.1175 318.4712 477 -0.09613142 0.2289094
Moved 485.1483 310.2294 477 -0.1152097 0.2289094
Moved 485.179 301.873 477 -0.1345534 0.2289094
Moved 485.2097 296.1403 485.4299 -0.1478235 0.2505912
Moved 485.2404 293.701 487.299 -0.15347 0.2553986
Moved 485.2712 292.6701 487 -0.1558563 0.2546296
Moved 485.3019 292 488.2991 -0.1574074 0.257971
