I just cannot figure this out
Moved 719.945 222.4684 379.2984 -0.3183603 -0.02238073
Moved 719.9757 241.5068 408.223 -0.2742898 0.05201394
Moved 720.0064 264.6427 432.5624 -0.2207345 0.1146151
Moved 720.0372 283.3886 448.9045 -0.1773411 0.1566474
Moved 720.0679 302.389 461.7937 -0.1333588 0.1897985
Moved 720.0986 320.3802 472.6458 -0.09171253 0.2177103
Moved 720.1293 337.5 481.5 -0.05208333 0.2404835
Moved 720.16 357.0599 495.0428 -0.006805758 0.2753158
Moved 720.1907 374.6744 506.9395 0.03396858 0.3059143
Moved 720.2214 390.3387 516.4033 0.07022847 0.3302553
Moved 720.2522 409 528 0.113426 0.3600822
Ended 720.2829 409 528 0.113426 0.3600822
Began 720.9894 291 215 -0.1597222 -0.4449589
Stationary 721.0201 291 215 -0.1597222 -0.4449589
Stationary 721.0508 291 215 -0.1597222 -0.4449589
Stationary 721.0815 291 215 -0.1597222 -0.4449589
Stationary 721.1122 291 215 -0.1597222 -0.4449589
Stationary 721.1429 291 215 -0.1597222 -0.4449589
Stationary 721.1736 291 215 -0.1597222 -0.4449589
Stationary 721.2043 291 215 -0.1597222 -0.4449589
Stationary 721.2343 291 215 -0.1597222 -0.4449589
Stationary 721.2658 291 215 -0.1597222 -0.4449589
Stationary 721.2965 291 215 -0.1597222 -0.4449589
Stationary 721.3273 291 215 -0.1597222 -0.4449589
Stationary 721.358 291 215 -0.1597222 -0.4449589
Moved 721.3887 280.7822 215 -0.1833745 -0.4449589
Moved 721.4194 280 224.3167 -0.1851852 -0.4209963
Moved 721.4501 280 231.6044 -0.1851852 -0.4022521
Moved 721.4808 280 242.0134 -0.1851852 -0.3754798
Moved 721.5115 280 247.9607 -0.1851852 -0.3601835
Moved 721.5422 284.8967 255.0985 -0.1738503 -0.3418249
Moved 721.573 290.1169 261.2339 -0.1617663 -0.3260445
Moved 721.6036 292.8372 266.8372 -0.1554694 -0.3116326
Moved 721.6345 294 271.5618 -0.1527778 -0.2994811
Moved 721.6651 295 276.5743 -0.150463 -0.2865887
Moved 721.6959 295 280.3445 -0.150463 -0.2768917
Moved 721.7266 295 285.797 -0.150463 -0.2628678
Moved 721.7573 295 290.2433 -0.150463 -0.2514319
Moved 721.788 284.6924 296.3076 -0.1743233 -0.2358344
Moved 721.8187 277.1737 303.8263 -0.1917276 -0.2164962
Moved 721.8494 269.9966 311.0034 -0.2083411 -0.1980367
Moved 721.8801 261.8271 316.4485 -0.2272519 -0.1840316
Moved 721.9108 253.7125 323.1917 -0.2460358 -0.1666882
Moved 721.9415 241.6079 334.3921 -0.2740557 -0.1378805
Moved 721.9722 228.7184 347.2816 -0.3038927 -0.1047284
Moved 722.0031 217.8449 358.1551 -0.3290627 -0.07676167
Moved 722.0338 207.3164 367.6836 -0.3534343 -0.05225413
Moved 722.0645 196.4223 376.1833 -0.3786522 -0.03039285
Moved 722.0952 187.6542 385.3458 -0.3989487 -0.006826581
Moved 722.1256 180.4703 393.5297 -0.415578 0.0142225
Moved 722.1566 175.4809 399.519 -0.4271275 0.02962713
Moved 722.1873 173.0243 402.9515 -0.4328142 0.03845536
Moved 722.218 171 405.6961 -0.4375 0.04551464
Moved 722.2488 171 407.2108 -0.4375 0.04941049
Moved 722.2795 171 408 -0.4375 0.05144025
Stationary 722.3102 171 408 -0.4375 0.05144025
Moved 722.3408 191.2473 398.0043 -0.3906311 0.02573107
Moved 722.3716 204.7897 389.2103 -0.359283 0.003112785
Moved 722.4023 220.4579 375.9518 -0.3230142 -0.03098829
Moved 722.433 231.5222 365.4778 -0.2974023 -0.05792759
Moved 722.4637 243.4223 353.5778 -0.2698558 -0.08853465
Moved 722.4944 251.5961 346.4039 -0.2509349 -0.1069858
Moved 722.5252 259.96 337.04 -0.2315742 -0.1310699
Moved 722.5558 266.4057 329.8914 -0.2166534 -0.1494562
Moved 722.5866 274.2852 321.7148 -0.1984139 -0.1704867
Moved 722.6173 280.4034 315.3977 -0.1842514 -0.1867343
Moved 722.648 287.5 308 -0.1678241 -0.2057614
Moved 722.6788 292.499 300.501 -0.1562523 -0.2250489
Moved 722.7095 297.9625 293.0563 -0.1436053 -0.244197
Moved 722.7402 302.7838 288.2162 -0.1324449 -0.2566458
Moved 722.7709 306.1169 282.7663 -0.1247295 -0.2706629
Moved 722.8016 309.8404 279.3193 -0.1161103 -0.2795287
Moved 722.8323 312.5 276.5 -0.1099537 -0.2867798
Moved 722.863 314.941 273.059 -0.1043033 -0.2956302
Moved 722.8937 317.67 271.33 -0.09798617 -0.3000772
Moved 722.9245 319.3909 268.6091 -0.09400253 -0.3070754
Moved 722.9546 321.0811 266.9189 -0.09009008 -0.3114225
Stationary 722.9859 321.0811 266.9189 -0.09009008 -0.3114225
Moved 723.0166 323.1373 264.8627 -0.08533031 -0.3167111
Moved 723.0474 324.0002 263.9998 -0.08333285 -0.3189305
Moved 723.0781 325.1754 264 -0.0806124 -0.31893
Moved 723.1088 326.3547 262.6453 -0.07788255 -0.3224145
Moved 723.1395 327.2366 263 -0.0758412 -0.3215021
Moved 723.1702 328.5869 262 -0.07271539 -0.3240741
Moved 723.2009 329.5 262 -0.07060184 -0.3240741
Moved 723.2316 334.3437 262 -0.05938962 -0.3240741
Moved 723.2623 340.1813 262 -0.0458766 -0.3240741
Moved 723.2931 348.3435 270.1145 -0.02698263 -0.3032034
Moved 723.3238 358.1111 274.0555 -0.004372547 -0.293067
Moved 723.3545 367.9997 277.2499 0.01851777 -0.284851
Moved 723.3853 378.894 280 0.0437361 -0.2777778
Moved 723.416 388 282.5 0.06481478 -0.2713478
Moved 723.4466 399.3374 284 0.09105881 -0.2674897
Moved 723.4774 410.2296 284.8074 0.1162722 -0.2654133
Moved 723.5081 420 285 0.1388889 -0.2649178
Moved 723.5388 427.8763 286.9691 0.1571211 -0.2598532
Moved 723.5695 436.0541 287 0.1760512 -0.2597736
Moved 723.6003 444.6355 287 0.1959155 -0.2597736
Moved 723.631 451.2671 287 0.2112664 -0.2597736
Moved 723.6617 457.0728 287 0.2247054 -0.2597736
Moved 723.6924 462.5197 287 0.2373142 -0.2597736
Moved 723.7231 464.9821 278.0179 0.2430142 -0.2828758
Moved 723.7538 467 276.2928 0.2476852 -0.2873127
Moved 723.7845 468 274.9189 0.25 -0.2908464
Moved 723.8152 469 275 0.2523148 -0.2906379
Moved 723.846 469 292.5 0.2523148 -0.2456276
Moved 723.8767 470.2471 319.2241 0.2552017 -0.1768928
Moved 723.9074 471.6688 342.6815 0.2584925 -0.1165601
Moved 723.9381 473 367.4869 0.2615741 -0.05276017
Moved 723.9688 476.1157 389.8099 0.2687863 0.00465499
Moved 723.9995 478.5 409.5 0.2743055 0.05529835
Moved 724.0302 481.2142 434.4997 0.2805885 0.1195979
Moved 724.061 485.9357 453.6787 0.2915179 0.1689266
Moved 724.0917 493.9623 479.2328 0.3100979 0.2346523
Moved 724.1224 499.1434 498.5021 0.3220913 0.2842131
Moved 724.1531 503.6232 512.058 0.3324611 0.3190791
Moved 724.1838 508 524.5 0.3425926 0.3510802
Moved 724.2145 510.2562 532.5124 0.3478152 0.3716882
Moved 724.2453 511.6572 536.6572 0.3510585 0.3823487
Moved 724.276 512 539.3734 0.3518519 0.3893348
Moved 724.3067 512 540.3538 0.3518519 0.3918563
Stationary 724.3375 512 540 0.3518519 0.3909464
Moved 724.3681 503.3835 527.0753 0.3319063 0.3577039
Moved 724.3989 482.7468 490.4935 0.2841361 0.263615
Moved 724.4296 459.3468 444.0654 0.2299694 0.144201
Moved 724.4603 438.5264 398.0528 0.1817741 0.02585587
Moved 724.491 424.1499 358.9896 0.148495 -0.07461516
Moved 724.5217 413.0423 323.1268 0.122783 -0.1668552
Moved 724.5525 408.783 300.4811 0.1129237 -0.2251002
Moved 724.5831 405.3013 281.1093 0.1048642 -0.2749248
Moved 724.6139 404 265.4036 0.1018518 -0.3153199
Moved 724.6445 401.956 252.78 0.0971204 -0.347788
Moved 724.6753 400.232 242.696 0.09312957 -0.3737242
Moved 724.706 398.8375 235.675 0.08990168 -0.3917823
Moved 724.7368 398 227.2333 0.08796295 -0.4134947
Moved 724.7675 396.3525 220.7051 0.08414944 -0.4302853
Moved 724.7982 394.6316 215.2632 0.08016577 -0.444282
Moved 724.8289 394 211.4506 0.07870366 -0.4540881
Moved 724.8596 392.5004 208.5004 0.07523227 -0.461676
Moved 724.8903 393 203.5587 0.07638891 -0.474386
Moved 724.921 392 201.0624 0.07407407 -0.4808066
Moved 724.9517 390.6881 198.6881 0.07103741 -0.4869133
Moved 724.9825 391 195.9634 0.07175922 -0.4939214
Stationary 725.0132 391 195.9634 0.07175922 -0.4939214
Moved 725.0439 391 194.7637 0.07175922 -0.497007
Stationary 725.0746 391 195 0.07175922 -0.4963993
Moved 725.1053 389.8709 195 0.06914566 -0.4963993
Moved 725.1361 386.6573 212.7134 0.0617068 -0.4508401
Moved 725.1667 381.3966 230.8102 0.04952918 -0.4042948
Moved 725.1975 376.1046 250.134 0.03727903 -0.3545936
Moved 725.2282 369.6616 268.0151 0.02236485 -0.3086031
Moved 725.2589 364.2108 286.3677 0.009747148 -0.2613999
Moved 725.2896 358.4901 300.2748 -0.003495167 -0.2256308
Moved 725.3203 352.8961 320.3635 -0.01644418 -0.1739621
Moved 725.351 343.7339 350.9312 -0.03765289 -0.0953416
Moved 725.3818 341.005 361.9751 -0.04396995 -0.06693655
Moved 725.4125 335.18 387.1901 -0.05745381 -0.002083013
Moved 725.4432 329.1204 413.6387 -0.07148052 0.06594317
Moved 725.4739 324.6521 439.131 -0.08182386 0.1315096
Moved 725.5046 318.863 457.4796 -0.09522458 0.1787027
Moved 725.5353 315.1082 477.0129 -0.1039161 0.2289425
Moved 725.566 311.8293 498.5361 -0.1115062 0.2843006
Moved 725.5967 310 513.4717 -0.1157407 0.3227151
Moved 725.6276 310 525 -0.1157407 0.3523662
Moved 725.6582 310 534.0432 -0.1157407 0.3756254
Moved 725.6889 310 541.5004 -0.1157407 0.3948055
Moved 725.7197 310 548.4236 -0.1157407 0.4126122
Moved 725.7504 316.2622 549.8946 -0.1012449 0.4163955
Ended 725.7811 319 551 -0.09490739 0.4192385
Began 726.9177 337 385 -0.05324075 -0.007716127
Stationary 726.9484 337 385 -0.05324075 -0.007716127
Stationary 726.9791 337 385 -0.05324075 -0.007716127
Stationary 727.0098 337 385 -0.05324075 -0.007716127
Stationary 727.0405 337 385 -0.05324075 -0.007716127
Stationary 727.0712 337 385 -0.05324075 -0.007716127
Stationary 727.1019 337 385 -0.05324075 -0.007716127
Stationary 727.1326 337 385 -0.05324075 -0.007716127
Stationary 727.1633 337 385 -0.05324075 -0.007716127
Stationary 727.1941 337 385 -0.05324075 -0.007716127
Stationary 727.2248 337 385 -0.05324075 -0.007716127
Moved 727.2556 337 394.8624 -0.05324075 0.01765008
Moved 727.2863 337 398.0722 -0.05324075 0.0259058
Moved 727.317 337 402.5161 -0.05324075 0.03733553
Moved 727.3477 345.9746 406.9492 -0.03246626 0.0487375
Moved 727.3784 350.5888 411.5889 -0.0217851 0.06067083
Moved 727.4092 355.2191 418.2191 -0.01106694 0.07772387
Moved 727.4398 364.489 428.3187 0.01039127 0.1037003
Moved 727.4705 373.655 436.655 0.03160884 0.1251415
Moved 727.5013 383.7628 445.7628 0.05500634 0.1485667
Moved 727.532 394.6434 455.9825 0.08019298 0.1748522
Moved 727.5627 405.4975 465.4975 0.1053183 0.1993248
Moved 727.5933 416.4182 473.3137 0.1305978 0.2194281
Moved 727.6241 428.131 483.131 0.1577107 0.2446785
Moved 727.6548 439.0011 491.7509 0.182873 0.2668489
Moved 727.6855 449.9148 500.9148 0.208136 0.2904187
Moved 727.7162 460 510 0.2314815 0.3137859
Moved 727.7469 469.4167 516.3125 0.2532794 0.3300218
Moved 727.7777 476.6419 521.6419 0.2700044 0.3437291
Moved 727.8084 481.077 524.5385 0.2802708 0.3511792
Moved 727.8391 483.5 526.5 0.2858797 0.3562242
Moved 727.8699 484.6255 527 0.288485 0.3575102
Moved 727.9005 485 528.5 0.2893518 0.3613682
Stationary 727.9313 485 528.5 0.2893518 0.3613682
Moved 727.962 485 528 0.2893518 0.3600822
Stationary 727.9927 485 528 0.2893518 0.3600822
Moved 728.0234 485 521.5031 0.2893518 0.3433721
Moved 728.0542 485 515.0364 0.2893518 0.3267396
Moved 728.0849 476.9506 507.8518 0.2707191 0.3082607
Moved 728.1156 474.2307 500.692 0.2644228 0.2898455
Moved 728.1463 473 492.5353 0.2615741 0.2688665
Moved 728.1769 471 482.1821 0.2569444 0.2422378
Moved 728.2077 468.3573 470.7866 0.2508271 0.2129283
Moved 728.2384 465.6262 458.5046 0.244505 0.181339
Moved 728.2692 463.9019 446.5098 0.2405138 0.150488
Moved 728.2999 461.5 436.5 0.2349537 0.1247428
Moved 728.3306 458.7834 417.4841 0.2286654 0.07583359
Moved 728.3613 455.0503 402.2513 0.2200238 0.03665469
Moved 728.392 452.3259 389.6293 0.2137173 0.004190554
Moved 728.4228 448.9441 376.8322 0.2058891 -0.02872396
Moved 728.4535 445.2366 360.1832 0.1973071 -0.07154536
Moved 728.4842 441.0246 346.5615 0.1875569 -0.1065805
Moved 728.5149 438.7871 335.1484 0.1823776 -0.1359352
Moved 728.5456 435.3711 322.2266 0.1744702 -0.1691704
Moved 728.5764 431.6408 307.204 0.1658351 -0.2078088
Moved 728.6071 428.9228 295.6912 0.1595435 -0.2374199
Moved 728.6378 426.203 286.6091 0.1532477 -0.2607791
Moved 728.6685 424.8199 278.2797 0.1500461 -0.2822027
Moved 728.6992 422.0958 269.3832 0.1437403 -0.3050845
Moved 728.7299 421 261.113 0.1412037 -0.3263556
Moved 728.7606 418.6475 253.9425 0.1357581 -0.3447981
Moved 728.7914 418 248.6456 0.1342593 -0.3584218
Moved 728.822 415.5 243 0.1284723 -0.3729424
Moved 728.8527 413.7755 238.5509 0.1244802 -0.3843856
Moved 728.8835 413 235.2729 0.1226852 -0.3928165
Moved 728.9142 410.2762 229.2761 0.11638 -0.4082405
Moved 728.9449 408.9116 226.8231 0.1132212 -0.4145496
Moved 728.9756 407.1937 224.1937 0.1092446 -0.4213125
Moved 729.0063 405.8651 220.8651 0.1061693 -0.4298737
Moved 729.037 404.0973 218.0973 0.1020771 -0.4369926
Moved 729.0678 403.3774 216 0.1004107 -0.4423869
Moved 729.0985 403 214.5 0.09953707 -0.4462449
Moved 729.1292 401.6443 215 0.09639888 -0.4449589
Moved 729.1599 399.5145 215 0.09146879 -0.4449589
Moved 729.1907 396.793 215 0.08516908 -0.4449589
Moved 729.2213 392.1402 229.7196 0.07439871 -0.4070998
Moved 729.2521 388.3717 235.9424 0.06567528 -0.3910948
Moved 729.2828 387 242.0829 0.06250004 -0.3753012
Moved 729.3135 384.235 247.53 0.05609939 -0.3612911
Moved 729.3442 382.5045 251.4955 0.05209377 -0.3510919
Moved 729.3749 382 253.9175 0.05092591 -0.3448626
Moved 729.4056 380.3601 256.6399 0.04712989 -0.3378604
Moved 729.4359 378.6397 259.3603 0.0431475 -0.3308636
Moved 729.4671 378.1814 261.8186 0.04208654 -0.3245406
Moved 729.4978 376.5148 264.4852 0.03822873 -0.3176822
Moved 729.5286 374.7982 268.2018 0.03425499 -0.3081229
Moved 729.5593 374 271.8442 0.03240744 -0.2987547
Moved 729.59 371.783 276.434 0.02727548 -0.2869495
Moved 729.6207 371 280.0277 0.025463 -0.2777066
Moved 729.6514 369.2618 283.4764 0.0214393 -0.2688363
Moved 729.6821 367.54 286.46 0.01745383 -0.2611627
Moved 729.7128 367.1264 288.8736 0.01649628 -0.2549548
Moved 729.7435 366 292.5942 0.01388888 -0.2453853
Moved 729.7743 365 297.6109 0.01157403 -0.2324823
Moved 729.805 363 302.0695 0.006944438 -0.2210148
Moved 729.8357 360.5814 309.2558 0.001345773 -0.2025314
Moved 729.8665 360 318.4261 0 -0.1789453
Moved 729.8972 359 327.4611 -0.002314796 -0.155707
Moved 729.9279 358 337.5 -0.004629641 -0.1298869
Moved 729.9586 358 348.0648 -0.004629641 -0.102714
Moved 729.9893 358 357.9769 -0.004629641 -0.07721991
Moved 730.02 358 367.8668 -0.004629641 -0.05178294
Moved 730.0508 358 377.6017 -0.004629641 -0.02674464
Moved 730.0815 358 386.3765 -0.004629641 -0.004175681
Moved 730.1121 358 394.9426 -0.004629641 0.01785647
Moved 730.1429 358 404.1113 -0.004629641 0.04143833
Moved 730.1736 358 410.9095 -0.004629641 0.05892353
Moved 730.2043 358 419.401 -0.004629641 0.08076385
Moved 730.235 358 426.6995 -0.004629641 0.09953573
Moved 730.2657 358 434.1479 -0.004629641 0.118693
Moved 730.2965 358 438.9724 -0.004629641 0.1311017
Moved 730.3271 354.2908 444.4183 -0.01321564 0.1451088
Moved 730.3579 350.1414 449.8586 -0.02282088 0.1591014
Moved 730.3885 343.6916 456.3084 -0.037751 0.1756903
Moved 730.4194 337.3908 462.0728 -0.052336 0.1905162
Moved 730.45 328.011 467.4945 -0.07404863 0.2044611
Moved 730.4808 317.1292 473.9225 -0.09923796 0.220994
Moved 730.5115 304 478 -0.1296296 0.2314814
Moved 730.5422 292.4814 483.2593 -0.156293 0.2450083
Moved 730.5729 281.5739 487.7131 -0.181542 0.2564636
Moved 730.6036 277.3598 489.2134 -0.1912967 0.2603224
Moved 730.6343 265.3078 492 -0.2191949 0.2674896
Moved 730.665 255.8216 495 -0.2411536 0.2752057
Moved 730.6958 248.4207 496.2897 -0.2582854 0.2785227
Moved 730.7264 240.9597 497 -0.2755562 0.2803498
Moved 730.7572 237.7075 499.2925 -0.2830844 0.2862461
Moved 730.788 235 502.134 -0.2893518 0.2935544
Moved 730.8187 233.1453 506.7094 -0.2936452 0.3053225
Moved 730.8493 233 514.3188 -0.2939815 0.3248939
Moved 730.8801 233 522.9998 -0.2939815 0.3472215
Moved 730.9108 245 531.5 -0.2662037 0.3690843
Moved 730.9415 244.0574 533.0574 -0.2683856 0.37309
Moved 730.9722 248.0088 539.0088 -0.2592389 0.388397
Moved 731.0029 250.561 543.561 -0.2533311 0.4001053
Moved 731.0336 252.5 545.5 -0.2488426 0.4050925
Moved 731.0644 254.0081 546 -0.2453515 0.4063785
Moved 731.0951 254 547.3683 -0.2453704 0.4098979
Moved 731.1259 256.1136 549.1136 -0.2404778 0.4143867
Stationary 731.1565 256 549 -0.2407407 0.4140946
Moved 731.1873 257 550 -0.2384259 0.4166666
Moved 731.218 258.0188 550 -0.2360677 0.4166666
Stationary 731.2487 258 550 -0.2361111 0.4166666
Moved 731.2794 258.5193 550 -0.234909 0.4166666
Moved 731.3101 259.5 550 -0.2326389 0.4166666
Stationary 731.3408 259.5 550 -0.2326389 0.4166666
Stationary 731.3715 259.5 550 -0.2326389 0.4166666
Moved 731.4022 260 550 -0.2314815 0.4166666
Stationary 731.4329 260 550 -0.2314815 0.4166666
Stationary 731.4637 260 550 -0.2314815 0.4166666
Moved 731.4944 261.3095 550 -0.2284503 0.4166666
Moved 731.5251 262.1161 550 -0.2265832 0.4166666
Moved 731.5558 264.4344 539.9593 -0.2212167 0.3908417
Moved 731.5865 267.6325 542 -0.2138137 0.3960905
Moved 731.6172 275.1558 541 -0.1963985 0.3935184
Moved 731.6479 287.3059 541 -0.1682734 0.3935184
Moved 731.6786 299.0448 540 -0.1410999 0.3909464
Moved 731.7094 308.2641 540 -0.1197591 0.3909464
Moved 731.7401 318.442 539 -0.09619901 0.3883744
Moved 731.7708 327.5978 538 -0.07500509 0.3858024
Moved 731.8016 335.6187 536.7938 -0.05643825 0.3826998
Moved 731.8323 346.983 536 -0.03013194 0.3806583
Moved 731.863 361.2807 536 0.002964536 0.3806583
Moved 731.8937 366.7804 536 0.01569539 0.3806583
Moved 731.9244 376.0634 536 0.03718376 0.3806583
Moved 731.9551 390.2249 536 0.06996512 0.3806583
Moved 731.9858 407.5302 536 0.1100235 0.3806583
Moved 732.0166 422.8525 543 0.145492 0.3986624
Moved 732.0473 435.7193 545.3885 0.1752762 0.4048057
Moved 732.078 447.442 548.1105 0.2024119 0.4118066
Moved 732.1087 459.3484 550.8371 0.2299733 0.4188196
Moved 732.1395 467 553.5 0.2476852 0.4256686
Moved 732.1702 474.8766 554 0.265918 0.4269547
Moved 732.2009 482.0056 556 0.2824202 0.4320986
Moved 732.2316 488.7789 557 0.2980993 0.4346707
Moved 732.2623 495.7389 558 0.3142104 0.4372427
Moved 732.293 502.9122 559 0.3308153 0.4398148
Moved 732.3237 504.2673 559 0.3339522 0.4398148
Moved 732.3545 505 559 0.3356481 0.4398148
Stationary 732.3851 505 559 0.3356481 0.4398148
Moved 732.4159 505 551.5414 0.3356481 0.420631
Moved 732.4466 498.2062 548.3016 0.3199218 0.4122982
Moved 732.4774 488.7301 542.2976 0.2979865 0.3968559
Moved 732.5081 479.2338 537.1169 0.2760041 0.383531
Moved 732.5388 468.3501 533.3375 0.2508105 0.3738104
Moved 732.5695 458.8454 529.6151 0.2288088 0.3642363
Moved 732.6002 449.6666 525.8889 0.2075614 0.3546523
Moved 732.6309 443.5 523.5 0.193287 0.3485081
Moved 732.6617 437.5054 521.7527 0.1794107 0.3440141
Moved 732.6924 433.0596 520.0298 0.1691195 0.3395828
Moved 732.7231 429 520 0.1597223 0.3395061
Moved 732.7537 426.9198 519 0.154907 0.3369341
Moved 732.7845 424.2006 518 0.1486125 0.3343621
Moved 732.8152 421.5 518 0.1423611 0.3343621
Moved 732.8459 419.0348 517 0.1366546 0.33179
Moved 732.8766 416.3207 517 0.130372 0.33179
Moved 732.9073 412.1848 516 0.120798 0.329218
Moved 732.938 408.7456 516 0.1128371 0.329218
Moved 732.9688 402.7861 515 0.09904186 0.326646
