I want to hold your hand
Moved 1463.973 425.2287 285.6862 0.1509925 -0.263153
Moved 1464.004 426 294.3074 0.1527777 -0.2409788
Moved 1464.035 426 303.024 0.1527777 -0.2185597
Moved 1464.065 426 313 0.1527777 -0.1929013
Moved 1464.096 426 330.6797 0.1527777 -0.1474288
Moved 1464.127 414.7059 343.2352 0.1266341 -0.115136
Moved 1464.158 409.2887 356.2302 0.1140941 -0.08171238
Moved 1464.188 402.6257 373.2067 0.09867062 -0.03804878
Moved 1464.219 395.0046 393.9891 0.08102924 0.01540408
Moved 1464.25 387.5 408 0.06365737 0.05144025
Moved 1464.281 376.8616 429.3228 0.0390316 0.1062829
Moved 1464.311 373.0255 436.9489 0.0301517 0.1258974
Moved 1464.342 364.3793 451.3679 0.01013726 0.1629831
Moved 1464.373 357.702 463.1633 -0.005319367 0.1933211
Moved 1464.403 350.1972 475.2042 -0.02269159 0.2242904
Moved 1464.434 343.5156 488.4533 -0.03815839 0.2583674
Moved 1464.465 337.6217 499.9638 -0.0518016 0.2879727
Moved 1464.496 332.3101 510.3799 -0.06409709 0.3147629
Moved 1464.526 330.3979 515.8064 -0.06852349 0.32872
Moved 1464.557 327.8404 521.3193 -0.07444362 0.3428993
Moved 1464.588 326 525.7041 -0.07870371 0.3541772
Moved 1464.619 323.7452 530.5096 -0.08392314 0.3665369
Moved 1464.649 324 532.3539 -0.08333336 0.3712806
Moved 1464.68 323 534.0046 -0.08564815 0.3755262
Moved 1464.711 321.7223 535.2777 -0.08860572 0.3788006
Moved 1464.742 322 536.3314 -0.08796295 0.3815107
Ended 1464.772 322 536.3314 -0.08796295 0.3815107
Began 1465.817 352 482 -0.01851852 0.2417695
Stationary 1465.848 352 482 -0.01851852 0.2417695
Stationary 1465.879 352 482 -0.01851852 0.2417695
Stationary 1465.91 352 482 -0.01851852 0.2417695
Stationary 1465.94 352 482 -0.01851852 0.2417695
Stationary 1465.971 352 482 -0.01851852 0.2417695
Stationary 1466.002 352 482 -0.01851852 0.2417695
Stationary 1466.033 352 482 -0.01851852 0.2417695
Stationary 1466.063 352 482 -0.01851852 0.2417695
Stationary 1466.094 352 482 -0.01851852 0.2417695
Stationary 1466.125 352 482 -0.01851852 0.2417695
Stationary 1466.156 352 482 -0.01851852 0.2417695
Stationary 1466.186 352 482 -0.01851852 0.2417695
Stationary 1466.217 352 482 -0.01851852 0.2417695
Stationary 1466.248 352 482 -0.01851852 0.2417695
Stationary 1466.278 352 482 -0.01851852 0.2417695
Stationary 1466.309 352 482 -0.01851852 0.2417695
Stationary 1466.34 352 482 -0.01851852 0.2417695
Stationary 1466.371 352 482 -0.01851852 0.2417695
Stationary 1466.401 352 482 -0.01851852 0.2417695
Moved 1466.432 341.824 482 -0.04207398 0.2417695
Moved 1466.463 340.8104 482 -0.04442036 0.2417695
Moved 1466.494 340 482 -0.04629632 0.2417695
Moved 1466.524 338.7536 482 -0.04918143 0.2417695
Moved 1466.555 339 494.1158 -0.04861111 0.2729316
Moved 1466.586 339 498.606 -0.04861111 0.2844805
Moved 1466.617 339 503.7061 -0.04861111 0.2975978
Moved 1466.647 339 507.4085 -0.04861111 0.3071206
Moved 1466.678 339 510.5 -0.04861111 0.3150719
Moved 1466.709 339 512.2357 -0.04861111 0.319536
Moved 1466.74 339 514.7868 -0.04861111 0.3260976
Moved 1466.77 349.675 517.3375 -0.02390037 0.3326582
Moved 1466.801 355.7793 519.8896 -0.009770096 0.3392223
Moved 1466.832 369.0151 524.29 0.02086818 0.3505402
Moved 1466.863 382.494 528.3976 0.05206953 0.361105
Moved 1466.893 395.2702 530.254 0.08164396 0.3658796
Moved 1466.924 408.0168 531 0.1111499 0.3677982
Moved 1466.955 421.1534 532 0.1415589 0.3703703
Moved 1466.985 434.8725 532 0.173316 0.3703703
Moved 1467.016 447.6161 532 0.2028151 0.3703703
Moved 1467.047 460.2903 532 0.2321535 0.3703703
Moved 1467.078 470.6447 532 0.2561218 0.3703703
Moved 1467.108 480.4559 523.5147 0.2788332 0.348546
Moved 1467.139 490.1137 521.9621 0.3011891 0.3445526
Moved 1467.17 496.1958 520.4021 0.315268 0.3405403
Moved 1467.201 500.6783 519.1608 0.3256443 0.3373477
Moved 1467.231 504.8066 519 0.3352005 0.3369341
Moved 1467.262 506.9611 518 0.3401878 0.3343621
Moved 1467.293 509.5 518 0.3460647 0.3343621
Moved 1467.324 510.5 516.5 0.3483796 0.3305041
Moved 1467.354 512.3375 515.6625 0.3526332 0.3283499
Ended 1467.385 512 515 0.3518519 0.326646
Began 1467.754 320 350 -0.09259259 -0.09773669
Stationary 1467.785 320 350 -0.09259259 -0.09773669
Stationary 1467.815 320 350 -0.09259259 -0.09773669
Stationary 1467.846 320 350 -0.09259259 -0.09773669
Stationary 1467.877 320 350 -0.09259259 -0.09773669
Stationary 1467.908 320 350 -0.09259259 -0.09773669
Stationary 1467.938 320 350 -0.09259259 -0.09773669
Stationary 1467.969 320 350 -0.09259259 -0.09773669
Stationary 1468 320 350 -0.09259259 -0.09773669
Stationary 1468.031 320 350 -0.09259259 -0.09773669
Stationary 1468.061 320 350 -0.09259259 -0.09773669
Stationary 1468.092 320 350 -0.09259259 -0.09773669
Stationary 1468.123 320 350 -0.09259259 -0.09773669
Stationary 1468.153 320 350 -0.09259259 -0.09773669
Stationary 1468.184 320 350 -0.09259259 -0.09773669
Stationary 1468.215 320 350 -0.09259259 -0.09773669
Stationary 1468.246 320 350 -0.09259259 -0.09773669
Stationary 1468.276 320 350 -0.09259259 -0.09773669
Moved 1468.307 330.8025 350 -0.06758685 -0.09773669
Moved 1468.338 331.7471 350 -0.06540029 -0.09773669
Moved 1468.369 335.4665 350 -0.05679052 -0.09773669
Moved 1468.399 338.5394 355.388 -0.04967724 -0.08387867
Moved 1468.43 342.6274 357 -0.04021431 -0.07973259
Moved 1468.461 346 358.5 -0.03240739 -0.07587456
Moved 1468.492 350.2117 359 -0.02265811 -0.07458848
Moved 1468.522 356.2974 360.6487 -0.0085709 -0.07034811
Moved 1468.553 362.5646 362.1882 0.005936623 -0.06638837
Moved 1468.584 368 363.5 0.01851857 -0.06301456
Moved 1468.615 375.8875 365.9625 0.03677676 -0.05668083
Moved 1468.645 381 368.5 0.04861106 -0.0501544
Moved 1468.676 388.1245 371.0623 0.06510308 -0.04356431
Moved 1468.707 394 374.5 0.07870366 -0.03472222
Moved 1468.737 398.7318 377.7318 0.08965701 -0.02640995
Moved 1468.768 404.8185 381.4093 0.1037466 -0.01695146
Moved 1468.799 409.8934 384.9467 0.1154939 -0.007853135
Moved 1468.83 414.9679 388.4839 0.1272404 0.001244682
Moved 1468.86 417.7188 392.4376 0.1336084 0.01141364
Moved 1468.891 421.2658 396.5317 0.1418191 0.02194357
Moved 1468.922 424.8081 398.8081 0.1500187 0.02779854
Moved 1468.953 427.3544 401.3544 0.1559129 0.03434758
Moved 1468.983 430.628 405.2559 0.1634907 0.04438247
Moved 1469.014 435.3448 411.3447 0.1744092 0.06004294
Moved 1469.045 442.1678 419.613 0.1902032 0.08130898
Moved 1469.076 449.7809 430.0413 0.2078263 0.1081308
Moved 1469.106 457.5 442 0.2256945 0.1388888
Moved 1469.137 464.2119 451.2825 0.2412313 0.1627637
Moved 1469.168 470.2364 459.2364 0.2551767 0.183221
Moved 1469.198 477.4905 467.4905 0.2719688 0.2044507
Moved 1469.229 483.1514 475.1514 0.2850727 0.2241549
Moved 1469.26 489.7955 482.7955 0.3004525 0.2438155
Moved 1469.291 495.4402 489.4402 0.313519 0.2609058
Moved 1469.321 501.103 498.1544 0.3266272 0.2833189
Moved 1469.352 505.6184 504.9277 0.3370798 0.3007398
Moved 1469.383 509.8527 508.8527 0.3468812 0.3108351
Moved 1469.414 512.4009 511.4009 0.3527799 0.3173892
Moved 1469.444 514 513.947 0.3564815 0.3239377
Moved 1469.475 515 516.1804 0.3587963 0.3296819
Moved 1469.506 516.7278 517 0.3627958 0.33179
Moved 1469.537 518.2783 518 0.366385 0.3343621
Moved 1469.567 518 519 0.3657407 0.3369341
Moved 1469.598 519.5 519 0.3692129 0.3369341
Moved 1469.629 522.338 514.3169 0.3757824 0.3248891
Moved 1469.66 527.4319 503.1362 0.3875739 0.2961321
Moved 1469.69 532.525 492.1874 0.3993634 0.2679717
Moved 1469.721 537.0373 477.8695 0.4098086 0.2311457
Moved 1469.752 542.153 461.9645 0.4216505 0.1902378
Moved 1469.782 546.2761 448.3098 0.4311947 0.1551176
Moved 1469.813 549.3864 434.534 0.4383945 0.1196861
Moved 1469.844 551.9241 422.3798 0.4442687 0.08842523
Moved 1469.875 554.4804 408.1174 0.4501862 0.05174233
Moved 1469.906 558.0357 395.8215 0.458416 0.02011688
Moved 1469.936 559 387.8081 0.4606481 -0.0004935559
Moved 1469.967 559 384.1366 0.4606481 -0.009936815
Moved 1469.998 559 380.1251 0.4606481 -0.02025431
Moved 1470.028 536.2623 379 0.4080146 -0.02314815
Moved 1470.059 492.5 378 0.306713 -0.02572024
Moved 1470.09 476.7199 378 0.2701848 -0.02572024
Moved 1470.121 452.3437 378 0.2137586 -0.02572024
Moved 1470.151 431.3078 385.8365 0.1650642 -0.005564474
Moved 1470.182 406.8266 388.3967 0.1083948 0.001020196
Moved 1470.213 390.557 389.6804 0.07073373 0.004321911
Moved 1470.244 374.9045 392.2191 0.03450116 0.01085156
Moved 1470.274 349.9474 393 -0.0232698 0.01285996
Moved 1470.305 331.7327 394.3239 -0.06543358 0.01626517
Moved 1470.336 315.1079 394 -0.1039169 0.01543206
Moved 1470.367 296.0569 394 -0.1480164 0.01543206
Moved 1470.397 281.5173 394 -0.181673 0.01543206
Moved 1470.428 272.2852 394 -0.2030434 0.01543206
Moved 1470.459 266.3139 394 -0.2168659 0.01543206
Moved 1470.49 258.0179 394 -0.2360696 0.01543206
Moved 1470.52 251.5 394 -0.2511574 0.01543206
Moved 1470.551 248.9186 394 -0.2571329 0.01543206
Moved 1470.582 246.7304 394 -0.2621982 0.01543206
Moved 1470.612 245.669 394 -0.264655 0.01543206
Ended 1470.643 246 394 -0.2638889 0.01543206
Began 1471.196 403 537 0.09953707 0.3832304
Stationary 1471.227 403 537 0.09953707 0.3832304
Stationary 1471.258 403 537 0.09953707 0.3832304
Stationary 1471.289 403 537 0.09953707 0.3832304
Stationary 1471.319 403 537 0.09953707 0.3832304
Stationary 1471.35 403 537 0.09953707 0.3832304
Stationary 1471.381 403 537 0.09953707 0.3832304
Stationary 1471.412 403 537 0.09953707 0.3832304
Stationary 1471.442 403 537 0.09953707 0.3832304
Stationary 1471.473 403 537 0.09953707 0.3832304
Stationary 1471.504 403 537 0.09953707 0.3832304
Stationary 1471.535 403 537 0.09953707 0.3832304
Stationary 1471.565 403 537 0.09953707 0.3832304
Moved 1471.596 392.5 537 0.07523149 0.3832304
Moved 1471.627 390.8784 537 0.07147768 0.3832304
Moved 1471.657 389.6009 537 0.06852051 0.3832304
Moved 1471.688 387.0678 537 0.062657 0.3832304
Moved 1471.719 384.5374 537 0.05679945 0.3832304
Moved 1471.75 382.9957 537 0.05323072 0.3832304
Moved 1471.781 380.5 537 0.04745374 0.3832304
Moved 1471.811 379.1352 537 0.0442945 0.3832304
Moved 1471.842 377.9019 537 0.04143973 0.3832304
Moved 1471.873 375.5 537 0.03587961 0.3832304
Moved 1471.903 374.5417 526.0835 0.03366143 0.3551529
Moved 1471.934 375 519.6884 0.03472219 0.3387045
Moved 1471.965 383.747 511.0017 0.05496999 0.3163623
Moved 1471.996 395.9783 501.8173 0.08328318 0.2927399
Moved 1472.026 411.0996 493.9502 0.118286 0.2725056
Moved 1472.057 431.323 486.559 0.1650995 0.2534954
Moved 1472.088 447.3424 482.8082 0.2021815 0.2438482
Moved 1472.119 463.9402 480 0.2406023 0.2366254
Moved 1472.149 482.0473 479 0.2825169 0.2340534
Moved 1472.18 492.5 478 0.306713 0.2314814
Moved 1472.211 503.3641 478 0.3318613 0.2314814
Moved 1472.242 516.2079 478 0.3615924 0.2314814
Moved 1472.272 528.7787 487.5575 0.3906915 0.2560634
Moved 1472.303 538 490 0.4120371 0.2623456
Moved 1472.334 544.9147 495.9147 0.4280432 0.2775583
Moved 1472.365 547.5 501 0.4340278 0.2906378
Moved 1472.395 549 505.1269 0.4375 0.3012522
Moved 1472.426 549 508.5 0.4375 0.3099279
Moved 1472.457 549 511.8648 0.4375 0.3185823
Moved 1472.487 536.7604 514.4132 0.4091677 0.3251368
Moved 1472.518 524.2489 517.9502 0.3802058 0.334234
Moved 1472.549 509.5 520.5 0.3460647 0.3407921
Moved 1472.58 493.4805 520 0.3089826 0.3395061
Moved 1472.61 480.5424 520 0.2790333 0.3395061
Moved 1472.641 465.721 520 0.2447244 0.3395061
Moved 1472.672 454.3232 510.5808 0.2183407 0.3152798
Moved 1472.703 445.2384 508.3096 0.1973111 0.3094383
Moved 1472.733 437.539 505.7695 0.1794883 0.3029049
Moved 1472.764 428.6523 505 0.1589172 0.3009258
Moved 1472.795 422.0058 502.6686 0.1435319 0.2949293
Moved 1472.826 410.068 499.8272 0.1158983 0.2876213
Moved 1472.856 399.4294 496.8574 0.09127188 0.2799829
Moved 1472.887 390.6135 495.3068 0.07086456 0.2759947
Moved 1472.918 384.4876 494 0.05668422 0.2726337
Moved 1472.948 379.0635 491.5317 0.0441284 0.2662853
Moved 1472.979 372.9842 491 0.03005594 0.2649176
Moved 1473.01 363.5491 489.183 0.008215606 0.2602444
Moved 1473.041 360.8033 489 0.001859466 0.2597736
Moved 1473.071 353.9058 489 -0.01410703 0.2597736
Moved 1473.102 348.1542 489 -0.02742087 0.2597736
Moved 1473.133 343.0387 489 -0.03926227 0.2597736
Moved 1473.164 336.9177 489 -0.05343119 0.2597736
Moved 1473.194 331.1907 489 -0.06668817 0.2597736
Moved 1473.225 326.1804 494.7375 -0.07828624 0.2745306
Moved 1473.256 318.924 499.7173 -0.09508321 0.2873386
Moved 1473.287 314.1914 503.8085 -0.1060384 0.2978613
Moved 1473.317 308.6449 507.3551 -0.1188775 0.3069832
Moved 1473.348 303.5406 510.7297 -0.1306929 0.3156627
Moved 1473.379 299.7166 513 -0.1395449 0.321502
Moved 1473.41 296.3398 515.8301 -0.1473616 0.328781
Moved 1473.44 294.9153 518.0847 -0.150659 0.3345799
Moved 1473.471 292.5 519.5 -0.15625 0.3382201
Moved 1473.502 291.6665 520.3335 -0.1581794 0.3403638
Moved 1473.533 290.7846 521.2154 -0.1602208 0.3426321
Moved 1473.563 290 523.2181 -0.162037 0.347783
Ended 1473.594 290 523.2181 -0.162037 0.347783
Began 1474.024 409 401 0.113426 0.03343609
Stationary 1474.055 409 401 0.113426 0.03343609
Stationary 1474.086 409 401 0.113426 0.03343609
Stationary 1474.117 409 401 0.113426 0.03343609
Stationary 1474.147 409 401 0.113426 0.03343609
Stationary 1474.178 409 401 0.113426 0.03343609
Stationary 1474.209 409 401 0.113426 0.03343609
Stationary 1474.24 409 401 0.113426 0.03343609
Stationary 1474.27 409 401 0.113426 0.03343609
Stationary 1474.301 409 401 0.113426 0.03343609
Stationary 1474.332 409 401 0.113426 0.03343609
Stationary 1474.362 409 401 0.113426 0.03343609
Stationary 1474.393 409 401 0.113426 0.03343609
Stationary 1474.424 409 401 0.113426 0.03343609
Stationary 1474.455 409 401 0.113426 0.03343609
Stationary 1474.485 409 401 0.113426 0.03343609
Moved 1474.516 399.1777 401 0.09068916 0.03343609
Moved 1474.547 396.9236 401 0.08547137 0.03343609
Moved 1474.578 391.7255 396.5391 0.07343858 0.02196269
Moved 1474.608 383.2903 389.6451 0.0539126 0.004231292
Moved 1474.639 373.3254 383.7953 0.0308459 -0.01081467
Moved 1474.67 361.3445 380.0492 0.003112356 -0.0204496
Moved 1474.701 345.5229 377.5033 -0.03351177 -0.02699777
Moved 1474.731 333.73 375.946 -0.06081015 -0.03100321
Moved 1474.762 321.0334 376 -0.09020055 -0.03086435
Moved 1474.793 304.3639 376 -0.1287874 -0.03086435
Moved 1474.823 283.7047 376 -0.1766096 -0.03086435
Moved 1474.854 263.6323 383.9368 -0.2230733 -0.0104507
Moved 1474.885 241.5 387.5 -0.2743055 -0.001286047
Moved 1474.916 222.1196 390.4701 -0.3191676 0.006353001
Moved 1474.946 204.073 394.5506 -0.3609422 0.01684821
Moved 1474.977 184.317 395.8119 -0.4066737 0.02009223
Moved 1475.008 171.169 396 -0.4371089 0.02057605
Moved 1475.039 163.0706 396 -0.455855 0.02057605
Moved 1475.069 155.4205 396 -0.4735636 0.02057605
Moved 1475.1 151.52 396 -0.4825927 0.02057605
Moved 1475.131 148.7068 396 -0.4891046 0.02057605
Moved 1475.162 147.5853 396 -0.4917007 0.02057605
Stationary 1475.192 148 396 -0.4907407 0.02057605
Moved 1475.223 148 386.056 -0.4907407 -0.005000118
Moved 1475.254 171.749 376.0283 -0.4357662 -0.03079136
Moved 1475.285 201.0375 366.7577 -0.3679688 -0.05463557
Moved 1475.315 229.6225 355.151 -0.3017998 -0.08448824
Moved 1475.346 266 344 -0.2175926 -0.1131688
Moved 1475.377 294.6518 338.8914 -0.151269 -0.1263083
Moved 1475.407 316.4909 334.5018 -0.1007156 -0.1375982
Moved 1475.438 337.1498 327.2429 -0.05289401 -0.1562682
Moved 1475.469 351.1757 321.1297 -0.02042656 -0.1719916
Moved 1475.5 369.9676 315.0046 0.02307306 -0.1877453
Moved 1475.53 380.961 310.6156 0.04852086 -0.1990339
Moved 1475.561 392.1316 306.4342 0.07437865 -0.2097887
Moved 1475.592 401.0127 302.3249 0.09493669 -0.2203578
Moved 1475.623 407.7947 299.1027 0.1106359 -0.2286454
Moved 1475.653 411.1419 296.858 0.1183842 -0.2344187
Moved 1475.684 414.7468 294.2532 0.1267288 -0.2411184
Moved 1475.715 417.3033 292.6967 0.1326467 -0.2451218
Moved 1475.746 418.8612 292 0.1362527 -0.2469136
Moved 1475.776 420.1385 290.8615 0.1392094 -0.2498419
Moved 1475.807 421.1726 289.8274 0.1416032 -0.2525016
Moved 1475.838 422 287.7565 0.1435185 -0.2578281
Moved 1475.869 423.331 286.669 0.1465995 -0.2606251
Moved 1475.899 423 285.9692 0.1458333 -0.2624248
Moved 1475.93 423 283.5 0.1458333 -0.2687758
Moved 1475.961 423 281.8926 0.1458333 -0.2729099
Moved 1475.992 423 280.3405 0.1458333 -0.2769021
Moved 1476.022 423 278.0644 0.1458333 -0.2827563
Moved 1476.053 423 275.5344 0.1458333 -0.2892633
Moved 1476.084 423 273.9987 0.1458333 -0.2932134
Moved 1476.115 423 271.5 0.1458333 -0.2996399
Moved 1476.145 423 270.5 0.1458333 -0.302212
Moved 1476.176 423 268.8405 0.1458333 -0.3064804
Moved 1476.207 415.1397 269 0.1276382 -0.30607
Moved 1476.237 407.4107 269 0.109747 -0.30607
Moved 1476.268 394.192 284.808 0.07914822 -0.2654116
Moved 1476.299 381.0328 301.4508 0.04868706 -0.2226059
Moved 1476.33 366.8748 321.2504 0.01591384 -0.1716811
Moved 1476.36 357.035 336.6083 -0.006863326 -0.1321804
Moved 1476.391 342.7176 355.9235 -0.0400055 -0.08250122
Moved 1476.422 338.67 362.5501 -0.0493751 -0.06545761
Moved 1476.453 329.401 376.5483 -0.07083108 -0.02945409
Moved 1476.483 320.2086 391.1871 -0.09210973 0.008197085
Moved 1476.514 316 397.5 -0.1018519 0.02443408
Moved 1476.545 311.0341 404.8976 -0.1133469 0.04346094
Moved 1476.576 304.5 411.5 -0.1284722 0.06044234
Moved 1476.606 299.8848 416.1152 -0.1391555 0.07231265
Moved 1476.637 295 420 -0.150463 0.08230445
Moved 1476.668 289.3486 422.8838 -0.1635448 0.0897216
Moved 1476.698 285.1165 424.4417 -0.1733414 0.0937286
Moved 1476.729 279.9962 425 -0.185194 0.09516452
Moved 1476.76 277.5 426 -0.1909722 0.09773654
Moved 1476.791 274.2144 426 -0.1985778 0.09773654
Moved 1476.821 271.6563 426 -0.2044993 0.09773654
Moved 1476.852 270.6669 426 -0.2067895 0.09773654
Stationary 1476.883 271 426 -0.2060186 0.09773654
Moved 1476.914 269.6499 426 -0.2091438 0.09773654
Stationary 1476.944 270 426 -0.2083333 0.09773654
Stationary 1476.975 270 426 -0.2083333 0.09773654
Moved 1477.006 270 418.3468 -0.2083333 0.07805236
Moved 1477.037 270 415.7458 -0.2083333 0.0713625
Moved 1477.067 270 411.8187 -0.2083333 0.06126191
Moved 1477.098 277.7299 408.2701 -0.1904401 0.0521349
Moved 1477.129 280.2715 404.7285 -0.1845567 0.04302582
Moved 1477.16 282.491 403.509 -0.1794189 0.03988929
Moved 1477.19 284.0332 400.9668 -0.1758491 0.03335074
Moved 1477.221 286 398.4295 -0.1712963 0.02682478
Moved 1477.252 287 396.8892 -0.1689815 0.02286299
Moved 1477.282 288 395.6324 -0.1666667 0.01963074
Moved 1477.313 289.3306 394.6694 -0.1635866 0.01715381
Ended 1477.344 290.4438 395 -0.1610096 0.01800408
PhraseEnd 1477.959
