a subject one can really enjoy
Moved 422.8336 230 501.5655 -0.3009259 0.2920922
Ended 422.8643 230 503 -0.3009259 0.2957818
Began 423.5402 356 290 -0.009259283 -0.2520577
Stationary 423.5709 356 290 -0.009259283 -0.2520577
Stationary 423.6017 356 290 -0.009259283 -0.2520577
Moved 423.6324 342.5 290 -0.04050925 -0.2520577
Moved 423.6632 327.6097 300.564 -0.07497743 -0.2248867
Moved 423.6939 302.7092 324.1618 -0.1326175 -0.164193
Moved 423.725 282.1518 346.5408 -0.1802042 -0.1066337
Moved 423.7553 267.3228 363.79 -0.2145306 -0.06226842
Moved 423.7861 251.6132 383.2846 -0.2508954 -0.01212815
Moved 423.8168 239.7558 397.893 -0.278343 0.02544485
Moved 423.8475 232.1615 409.6769 -0.2959224 0.05575337
Moved 423.8782 228.1672 413.8328 -0.3051686 0.06644237
Moved 423.9089 224.4085 417.5915 -0.3138692 0.07610969
Moved 423.9397 223 420.3548 -0.3171296 0.08321703
Moved 423.9704 219.8874 422 -0.3243347 0.08744851
Moved 424.0011 219 423 -0.3263889 0.09002049
Stationary 424.0319 219 423 -0.3263889 0.09002049
Moved 424.0626 282.8637 387.0681 -0.1785561 -0.002396901
Moved 424.0933 333 371 -0.06249999 -0.04372435
Moved 424.124 397.3516 340.3242 0.08646201 -0.122623
Moved 424.1548 426.3679 315.6656 0.1536293 -0.1860454
Moved 424.1855 453.5954 293.4046 0.216656 -0.2433009
Moved 424.2158 464.47 280.3734 0.2418287 -0.2768174
Moved 424.2469 470.9426 268.1149 0.2568115 -0.3083466
Moved 424.2776 473.7444 259.7667 0.2632973 -0.3298182
Moved 424.3083 475.5 254.5 0.2673611 -0.3433642
Moved 424.3391 476 250.0419 0.2685185 -0.3548306
Moved 424.3698 476 247.2787 0.2685185 -0.3619376
Ended 424.4005 476 246.5 0.2685185 -0.3639403
Began 424.8921 402 541 0.09722222 0.3935184
Stationary 424.9228 402 541 0.09722222 0.3935184
Stationary 424.9536 402 541 0.09722222 0.3935184
Stationary 424.9843 402 541 0.09722222 0.3935184
Stationary 425.015 402 541 0.09722222 0.3935184
Moved 425.0457 383.8936 541 0.05530924 0.3935184
Moved 425.0764 370.075 541 0.02332171 0.3935184
Moved 425.1071 350.9844 541 -0.02086952 0.3935184
Moved 425.1379 330.39 541 -0.06854177 0.3935184
Moved 425.1686 309.2922 541 -0.1173791 0.3935184
Moved 425.1993 293.3902 541 -0.1541893 0.3935184
Moved 425.23 277.593 549 -0.1907571 0.4140946
Moved 425.2608 264.5933 549 -0.2208489 0.4140946
Moved 425.2915 260.7413 549 -0.2297655 0.4140946
Moved 425.3222 255.2992 549 -0.2423629 0.4140946
Moved 425.3529 250 549 -0.2546296 0.4140946
Moved 425.3836 242.8403 537.8802 -0.2712029 0.3854944
Moved 425.4144 229.0684 520.4958 -0.3030824 0.3407813
Moved 425.4451 212.2734 490.0015 -0.3419598 0.2623493
Moved 425.4758 201.0434 463.1085 -0.3679551 0.1931803
Moved 425.5066 193.5023 436.2604 -0.3854113 0.1241264
Moved 425.5373 192 419.5025 -0.3888888 0.08102483
Moved 425.568 192 408.0098 -0.3888888 0.05146556
Moved 425.5987 203.7579 394.5624 -0.3616716 0.0168787
Moved 425.6294 224.4557 375.9762 -0.3137598 -0.0309255
Moved 425.6602 256.7331 358.8287 -0.2390438 -0.07502921
Moved 425.6909 293.0972 354 -0.1548677 -0.08744855
Moved 425.7216 334.2753 354 -0.05954792 -0.08744855
Moved 425.7523 372.147 364.3578 0.02811799 -0.06080808
Moved 425.7831 403.5378 365.9538 0.1007819 -0.05670327
Moved 425.8138 428 366 0.1574074 -0.05658444
Moved 425.8445 453.519 366 0.2164791 -0.05658444
Moved 425.8752 474.4639 368.9234 0.2649626 -0.04906532
Moved 425.906 492.7983 370 0.3074035 -0.04629637
Moved 425.9367 509.5264 371 0.3461259 -0.04372435
Moved 425.9674 525.2463 372 0.3825147 -0.04115226
Moved 425.9981 534.8007 373 0.4046312 -0.03858032
Moved 426.0289 540.7122 374.3561 0.4183151 -0.03509247
Moved 426.0596 543.5 374 0.4247685 -0.03600823
Moved 426.0903 544.0848 374 0.4261224 -0.03600823
Moved 426.121 531.01 377.897 0.3958565 -0.02598523
Moved 426.1517 472.5479 405.8068 0.2605274 0.04579924
Moved 426.1825 446.6342 420.9105 0.2005422 0.08464637
Moved 426.2132 407.4039 449.8255 0.1097312 0.1590162
Moved 426.2439 380.8647 473.1183 0.04829794 0.2189258
Moved 426.2747 364 494 0.009259283 0.2726337
Moved 426.3054 353.0195 511.4707 -0.01615847 0.3175686
Moved 426.3361 347.9835 522.066 -0.027816 0.3448198
Moved 426.3668 346 526.7838 -0.03240739 0.356954
Ended 426.3975 345 528 -0.03472224 0.3600822
Began 427.1349 220 561 -0.3240741 0.4449587
Stationary 427.1657 220 561 -0.3240741 0.4449587
Stationary 427.1964 220 561 -0.3240741 0.4449587
Stationary 427.2271 220 561 -0.3240741 0.4449587
Moved 427.2578 229.3419 550.8796 -0.3024493 0.418929
Moved 427.2885 251.3214 523.6143 -0.2515709 0.3488021
Moved 427.3193 277.7944 486.8083 -0.1902907 0.2541367
Moved 427.35 306.3443 446.5305 -0.124203 0.1505414
Moved 427.3807 331.8361 408.7459 -0.06519432 0.05335874
Moved 427.4115 348.3394 387.4373 -0.02699201 -0.00144723
Moved 427.4422 361.8193 363.3253 0.004211366 -0.06346393
Moved 427.4729 371.5 346 0.02662033 -0.1080248
Moved 427.5036 383.5732 330.2834 0.05456765 -0.148448
Moved 427.5344 392.6984 318.4022 0.07569074 -0.1790068
Moved 427.5651 400.0143 307.6429 0.09262562 -0.2066799
Moved 427.5958 406.2131 298.5737 0.1069748 -0.2300059
Moved 427.6263 412.7836 289.3246 0.1221843 -0.2537949
Moved 427.6573 416.6381 283.0857 0.1311067 -0.2698413
Moved 427.688 420.7502 276.8746 0.1406255 -0.2858163
Moved 427.7187 424.6371 268.7259 0.1496229 -0.306775
Moved 427.7495 428.5867 260.8266 0.1587655 -0.3270921
Moved 427.7802 431.3499 257.6501 0.1651617 -0.335262
Moved 427.8109 432 258 0.1666667 -0.3343622
Stationary 427.8416 432 258 0.1666667 -0.3343622
Moved 427.8723 421.7527 283.9664 0.1429459 -0.267576
Moved 427.9029 421.9631 305.332 0.1434331 -0.2126237
Moved 427.9338 420.5 327.5 0.1400463 -0.1556071
Moved 427.9645 421 343.1489 0.1412037 -0.1153578
Moved 427.9952 421 352.0107 0.1412037 -0.09256504
Moved 428.026 421 358.507 0.1412037 -0.07585651
Moved 428.0567 421 364.3491 0.1412037 -0.06083052
Moved 428.0874 434.6739 375.6739 0.1728562 -0.03170296
Moved 428.1181 446.9617 386.6412 0.2013003 -0.003495039
Moved 428.1488 463.3752 399.9793 0.2392944 0.03081098
Moved 428.1796 478.1385 409.3846 0.2734688 0.05500161
Moved 428.2103 494.2302 419.2302 0.310718 0.08032441
Moved 428.241 509.4756 439.7134 0.3460083 0.1330075
Moved 428.2718 519.4677 456.9353 0.3691381 0.1773026
Moved 428.3025 524.6033 469.4135 0.3810263 0.2093966
Moved 428.3332 526 482.8077 0.3842592 0.2438469
Moved 428.3639 518.1837 497.6997 0.3661658 0.2821494
Moved 428.3946 503.5 510.5 0.3321759 0.3150719
Moved 428.4254 473.1576 521.7752 0.261939 0.3440719
Moved 428.4561 449.8222 529.0508 0.2079218 0.3627848
Moved 428.4868 426.8506 533.5887 0.1547469 0.3744566
Moved 428.5175 409.7172 536.1832 0.1150861 0.3811297
Moved 428.5482 389.9386 539.0088 0.06930242 0.388397
Moved 428.5789 376.9048 540 0.03913134 0.3909464
Moved 428.6097 367.4028 541 0.01713604 0.3935184
Moved 428.6404 361.1228 541 0.002598961 0.3935184
Moved 428.6711 357.2745 541 -0.006309102 0.3935184
Ended 428.7019 357 541 -0.006944438 0.3935184
PhraseEnd 429.47
