we run the risk of failure
Stationary 980.8309 364 473 0.009259283 0.2186213
Stationary 980.8617 364 473 0.009259283 0.2186213
Stationary 980.8923 364 473 0.009259283 0.2186213
Stationary 980.9231 364 473 0.009259283 0.2186213
Stationary 980.9538 364 473 0.009259283 0.2186213
Stationary 980.9845 364 473 0.009259283 0.2186213
Moved 981.0152 374.1355 481 0.03272096 0.2391974
Moved 981.046 382.9619 485.981 0.05315254 0.2520086
Moved 981.0767 401.2426 494.5909 0.09546895 0.2741536
Moved 981.1074 424.232 503.212 0.1486852 0.296327
Moved 981.1381 444.9258 509.8253 0.1965874 0.3133366
Moved 981.1688 461.0606 514.6869 0.2339367 0.3258407
Moved 981.1995 473.1564 518.7188 0.2619361 0.3362108
Moved 981.2302 479.5962 521.5963 0.2768431 0.3436117
Moved 981.2609 482.1027 523 0.2826451 0.3472221
Moved 981.2916 482 524.5 0.2824074 0.3510802
Moved 981.3223 482 524 0.2824074 0.3497942
Stationary 981.353 482 524 0.2824074 0.3497942
Stationary 981.3838 482 524 0.2824074 0.3497942
Moved 981.4145 463.9937 514.9937 0.2407263 0.3266298
Moved 981.4451 438.9353 506.9741 0.1827206 0.3060033
Moved 981.4758 407.3624 499.6711 0.1096351 0.2872199
Moved 981.5066 375.2837 494.5712 0.03537893 0.2741029
Moved 981.5373 343.7029 492.7003 -0.03772467 0.2692907
Moved 981.5681 325.9624 493 -0.07879067 0.2700616
Moved 981.5988 312.1597 493 -0.1107415 0.2700616
Moved 981.6295 292.6021 491.4337 -0.1560136 0.2660329
Moved 981.6602 275.8114 489.5623 -0.1948809 0.2612197
Moved 981.6909 263.7595 487.6899 -0.2227789 0.256404
Moved 981.7216 248.5705 482.2282 -0.2579387 0.2423564
Moved 981.7523 232.4445 472.963 -0.2952673 0.2185262
Moved 981.783 221.0904 465.0904 -0.32155 0.1982777
Moved 981.8137 212.6227 456.6227 -0.3411511 0.1764987
Moved 981.8444 204.8431 445.7908 -0.3591594 0.1486389
Moved 981.8751 198.1577 425.552 -0.3746349 0.09658425
Moved 981.9058 198 406.0573 -0.375 0.0464435
Moved 981.9365 198 394.5544 -0.375 0.0168581
Moved 981.9673 211.3229 381.1929 -0.34416 -0.01750812
Moved 981.998 217.0705 375.9295 -0.3308553 -0.03104559
Moved 982.0287 221.3732 372.3134 -0.3208953 -0.04034615
Moved 982.0594 228.359 371 -0.3047246 -0.04372435
Moved 982.0901 239.6111 371 -0.278678 -0.04372435
Moved 982.1208 272.3871 382.9893 -0.2028077 -0.01288779
Moved 982.1516 320.1413 398.0471 -0.0922655 0.02584124
Moved 982.1822 365.1243 412.7811 0.01186192 0.06373724
Moved 982.2129 395.741 419.9482 0.08273382 0.0821712
Moved 982.2437 426.1843 424.3487 0.1532045 0.09348931
Moved 982.2744 447.3916 429.8262 0.2022955 0.1075775
Moved 982.3051 460.1426 432.7856 0.2318116 0.1151893
Moved 982.3358 469.9807 434.6602 0.2545848 0.1200108
Moved 982.3665 479.5859 435 0.2768193 0.1208847
Moved 982.3972 485.1418 436 0.2896801 0.1234567
Moved 982.4279 487.5 436 0.2951388 0.1234567
Moved 982.4586 488.1919 436 0.2967404 0.1234567
Moved 982.4893 489 436 0.2986111 0.1234567
Moved 982.52 491.2041 436 0.3037131 0.1234567
Moved 982.5508 494.0836 436 0.3103788 0.1234567
Moved 982.5814 497.718 436 0.3187917 0.1234567
Moved 982.6122 502.9739 422.5392 0.3309581 0.08883527
Moved 982.6428 508.727 416.2731 0.3442754 0.07271876
Moved 982.6736 513.4703 411.7649 0.3552553 0.06112365
Ended 982.7043 516 410 0.3611111 0.05658428
Began 983.1956 516 506 0.3611111 0.3034978
Moved 983.2264 511.1336 506 0.3498463 0.3034978
Moved 983.2571 496.3463 515.8269 0.3156163 0.3287728
Moved 983.2878 485.0009 520.9995 0.289354 0.3420769
Moved 983.3185 470.5409 529.5944 0.2558816 0.3641829
Moved 983.3492 459.7847 535.4769 0.2309831 0.3793129
Moved 983.3799 454.7743 539.2258 0.2193848 0.3889551
Moved 983.4106 451.8493 542.1507 0.2126141 0.396478
Moved 983.4413 451 545 0.2106482 0.4038065
Moved 983.472 450 547 0.2083333 0.4089505
Moved 983.5027 450 548.3307 0.2083333 0.4123732
Moved 983.5334 450 549.5 0.2083333 0.4153806
Moved 983.5641 450 549 0.2083333 0.4140946
Stationary 983.5948 450 549 0.2083333 0.4140946
Stationary 983.6255 450 549 0.2083333 0.4140946
Moved 983.6563 450 522.3505 0.2083333 0.3455517
Moved 983.687 450 500.499 0.2083333 0.2893491
Moved 983.7177 428.7033 464.9623 0.1590353 0.1979484
Moved 983.7484 399.643 433.643 0.09176631 0.1173945
Moved 983.7792 375.339 407.9216 0.03550688 0.05123848
Moved 983.8099 356.7981 391.713 -0.007411739 0.009549733
Moved 983.8406 342.896 380.9168 -0.03959253 -0.01821808
Moved 983.8713 329.3965 369.2974 -0.07084141 -0.04810357
Moved 983.902 317.676 359.676 -0.0979723 -0.07284988
Moved 983.9327 309.0718 352.7145 -0.1178894 -0.09075486
Moved 983.9634 300.271 346.6355 -0.1382615 -0.1063902
Moved 983.9941 292.8853 341.8853 -0.1553582 -0.1186079
Moved 984.0247 288.1352 339.0676 -0.1663536 -0.125855
Moved 984.0555 285.5 337.5 -0.1724537 -0.1298869
Moved 984.0862 284 337 -0.1759259 -0.1311728
Ended 984.1169 283 336 -0.1782407 -0.1337449
Began 984.6698 398 427 0.08796295 0.1003086
Stationary 984.7004 398 427 0.08796295 0.1003086
Moved 984.7312 385.7534 427 0.05961428 0.1003086
Moved 984.7619 369.3078 427 0.02154579 0.1003086
Moved 984.7925 353.7418 419.3483 -0.01448666 0.08062834
Moved 984.8232 341.9555 416.4777 -0.04176974 0.07324517
Moved 984.8541 335.2086 416 -0.05738745 0.07201634
Moved 984.8848 330.1248 415 -0.06915565 0.06944436
Moved 984.9155 327.2147 415 -0.0758919 0.06944436
Moved 984.9461 324.3299 414.3299 -0.08256961 0.06772088
Moved 984.9769 317.8376 412.4594 -0.09759818 0.06290992
Moved 985.0076 302.1053 405.6645 -0.1340156 0.04543328
Moved 985.0383 273.191 389.1146 -0.2009468 0.002866714
Moved 985.0688 242.0975 375.4116 -0.2729223 -0.03237775
Moved 985.0997 219 365.5 -0.3263889 -0.05787045
Moved 985.1304 192.0739 358.7249 -0.3887179 -0.07529616
Moved 985.1611 171.8875 357 -0.4354456 -0.07973259
Moved 985.1918 157.8629 356 -0.46791 -0.0823046
Moved 985.2225 150.411 356 -0.4851598 -0.0823046
Moved 985.2532 148 366.791 -0.4907407 -0.05454993
Moved 985.284 160.7914 395.7914 -0.4611309 0.02003964
Moved 985.3147 192.9483 435.0875 -0.3866937 0.1211098
Moved 985.3454 238.7526 470.9391 -0.2806654 0.2133208
Moved 985.3761 288.028 500.514 -0.1666019 0.2893878
Moved 985.4069 329.9675 518.5575 -0.06951963 0.335796
Moved 985.4375 375.4348 529.8587 0.03572861 0.3648628
Moved 985.4683 414.9226 534 0.1271357 0.3755144
Moved 985.499 442.9554 534 0.1920264 0.3755144
Moved 985.5297 470.1758 534 0.2550366 0.3755144
Moved 985.5604 491.0549 534 0.3033679 0.3755144
Moved 985.5911 502.0721 534 0.3288705 0.3755144
Moved 985.6218 509.3352 524.6649 0.3456833 0.3515042
Moved 985.6525 513.5 520.5 0.3553241 0.3407921
Moved 985.6832 520.8908 497.3276 0.3724325 0.2811923
Moved 985.714 528.3615 457.6502 0.3897258 0.1791414
Moved 985.7446 535.1207 409.2155 0.4053718 0.05456653
Moved 985.775 540.1264 375.2416 0.4169592 -0.03281488
Moved 985.806 543 350.8947 0.4236111 -0.09543556
Moved 985.8368 543 342.0447 0.4236111 -0.1181977
Moved 985.8675 528.9048 340 0.3909834 -0.1234569
Moved 985.8982 502.5362 352.4783 0.329945 -0.09136254
Moved 985.9289 473.3472 369.6288 0.2623778 -0.04725107
Moved 985.9596 448.6019 386.9127 0.2050971 -0.002796738
Moved 985.9903 433.9559 403.0661 0.1711943 0.03875018
Moved 986.021 423.3702 422.1361 0.1466904 0.08779855
Moved 986.0518 419.2424 440.7879 0.1371353 0.1357712
Moved 986.0825 418 459.1174 0.1342593 0.1829151
Moved 986.1132 418 478.7839 0.1342593 0.2334978
Moved 986.1439 415.9263 497.4424 0.129459 0.2814876
Moved 986.1746 415.0565 505.8869 0.1274458 0.303207
Moved 986.2053 414 512 0.125 0.31893
Moved 986.236 411.6517 516.6966 0.1195641 0.3310097
Moved 986.2667 406.5546 522.4454 0.1077653 0.3457956
Moved 986.2974 392.5 531.2 0.07523149 0.3683128
Moved 986.3281 375.5822 535 0.03606995 0.3780863
Moved 986.3588 348.6899 536 -0.02618084 0.3806583
Moved 986.3896 330.9088 536 -0.06734078 0.3806583
Moved 986.4202 316.6787 536 -0.1002807 0.3806583
Moved 986.451 301.6061 530.6061 -0.1351711 0.3667851
Moved 986.4817 289.0782 527.3594 -0.164171 0.3584346
Moved 986.5124 280.9867 526.4933 -0.1829012 0.3562071
Moved 986.5431 277.9807 526 -0.1898596 0.3549381
Moved 986.5739 275.1059 526 -0.1965141 0.3549381
Moved 986.6046 274 526 -0.199074 0.3549381
Moved 986.6353 272.7923 526 -0.2018697 0.3549381
Moved 986.666 270.9057 526 -0.2062369 0.3549381
Moved 986.6967 270 526 -0.2083333 0.3549381
Ended 986.7274 270 526 -0.2083333 0.3549381
PhraseEnd 987.7715
