travel at the speed of light
Moved 399.9454 241.6203 466.7152 -0.2740271 0.2024567
Moved 399.9761 251.3101 474.3101 -0.251597 0.2219909
Moved 400.0068 260.2895 480.6448 -0.2308113 0.2382838
Moved 400.0375 270.7503 488.6002 -0.2065966 0.2587454
Moved 400.0683 286.1366 500.1093 -0.17098 0.2883469
Moved 400.0988 299.5648 511.5648 -0.1398963 0.3178107
Moved 400.1297 310 518.5 -0.1157407 0.335648
Moved 400.1604 319.9472 525.6315 -0.09271473 0.3539904
Moved 400.1911 329.5617 532.3745 -0.070459 0.3713334
Moved 400.2218 339.1889 537.063 -0.04817392 0.3833924
Moved 400.2526 345.1636 540.5818 -0.0343435 0.3924428
Moved 400.2833 350.9063 543.4532 -0.02105013 0.399828
Moved 400.314 354.3207 544 -0.01314645 0.4012345
Moved 400.3447 357.193 546.1931 -0.006497651 0.406875
Ended 400.3754 358 546 -0.004629641 0.4063785
Began 400.7747 269 541 -0.2106481 0.3935184
Stationary 400.8055 269 541 -0.2106481 0.3935184
Stationary 400.8361 269 541 -0.2106481 0.3935184
Moved 400.8669 288.803 517.2533 -0.1648079 0.3324415
Moved 400.8976 305.5583 493.3951 -0.1260225 0.2710778
Moved 400.9283 322.7747 464.6398 -0.08616979 0.1971188
Moved 400.959 336.042 444.1765 -0.0554583 0.1444867
Moved 400.9898 347.2869 428.2479 -0.02942841 0.1035182
Moved 401.0205 358.9257 409.7905 -0.002486805 0.05604555
Moved 401.0512 367.5 395.5 0.01736114 0.01929004
Moved 401.0819 378.4782 378.4131 0.04277358 -0.02465762
Moved 401.1126 384.7721 368.3038 0.05734285 -0.05065894
Moved 401.1434 392.6083 354.5875 0.07548223 -0.08593751
Moved 401.1741 397.354 345.9689 0.08646767 -0.1081047
Moved 401.2048 400.5 341.5 0.09374996 -0.1195988
Moved 401.2355 401 338.9286 0.09490739 -0.1262124
Moved 401.2662 401 337.5 0.09490739 -0.1298869
Moved 401.2969 401 336.6276 0.09490739 -0.1321307
Moved 401.3276 373.1316 357.0079 0.03039728 -0.07971234
Moved 401.3584 336.9004 394.0995 -0.05347123 0.01568806
Moved 401.3891 314.088 416.912 -0.1062779 0.07436218
Moved 401.4198 295.9936 436.0077 -0.148163 0.1234765
Moved 401.4505 282.2724 450.2731 -0.179925 0.1601674
Moved 401.4812 270.4224 464.5776 -0.2073556 0.1969589
Moved 401.5119 258.8777 476.1223 -0.2340794 0.226652
Moved 401.5427 252.3264 482.6736 -0.2492444 0.2435019
Moved 401.5733 245.6972 491.3028 -0.2645898 0.2656964
Moved 401.6041 241.4746 497.0508 -0.2743644 0.2804805
Moved 401.6348 237.6055 501.3945 -0.2833205 0.2916523
Moved 401.6655 236 504.9342 -0.287037 0.3007566
Moved 401.6962 234 507.8071 -0.2916667 0.3081457
Moved 401.727 232.3798 509.6202 -0.2954172 0.3128092
Moved 401.7577 232 511.2778 -0.2962963 0.3170724
Moved 401.7884 231 513.0386 -0.2986111 0.3216012
Stationary 401.8191 231 513.0386 -0.2986111 0.3216012
Ended 401.8498 230 513 -0.3009259 0.321502
Began 402.2491 234 341 -0.2916667 -0.1208849
Stationary 402.2799 234 341 -0.2916667 -0.1208849
Stationary 402.3106 234 341 -0.2916667 -0.1208849
Stationary 402.3413 234 341 -0.2916667 -0.1208849
Stationary 402.372 234 341 -0.2916667 -0.1208849
Moved 402.4027 257.1137 361.233 -0.2381628 -0.06884523
Moved 402.4335 325.2027 394.579 -0.08054937 0.01692136
Moved 402.4641 359.3386 408.7795 -0.001531094 0.05344524
Moved 402.4949 382.761 416.4104 0.05268743 0.07307197
Moved 402.5256 403.3813 421.3402 0.1004196 0.08575153
Moved 402.5563 426.4803 427.423 0.1538897 0.1013965
Moved 402.587 446.0051 431.4301 0.199086 0.1117027
Moved 402.6177 466.0593 436.7397 0.2455076 0.1253592
Moved 402.6484 485.6685 445.3342 0.2908994 0.1474645
Moved 402.6792 500.0165 453.0099 0.3241122 0.1672064
Moved 402.7099 511.52 459.76 0.3507407 0.1845679
Moved 402.7406 521.252 465.5013 0.3732685 0.1993346
Moved 402.7713 530.242 471.621 0.3940787 0.2150745
Moved 402.802 536.2931 476.2931 0.4080859 0.2270912
Moved 402.8328 542.4534 480.4534 0.4223458 0.2377915
Moved 402.8635 543.8829 480.8829 0.4256549 0.2388962
Moved 402.8942 545 482.5 0.4282407 0.2430555
Moved 402.9249 546 482 0.4305556 0.2417695
Moved 402.9556 546 483.374 0.4305556 0.2453033
Stationary 402.9863 546 483 0.4305556 0.2443414
Moved 403.017 511.4999 483 0.3506941 0.2443414
Moved 403.0478 459.5751 483 0.2304978 0.2443414
Moved 403.0785 412.9294 483 0.1225218 0.2443414
Moved 403.1092 379.5849 486.2195 0.04533549 0.2526223
Moved 403.1399 355.9327 492.4478 -0.009414951 0.2686415
Moved 403.1706 327.8706 498.7823 -0.07437359 0.2849339
Moved 403.2013 304.7412 504.9311 -0.1279138 0.3007486
Moved 403.2321 288.9689 510.0125 -0.1644238 0.3138179
Moved 403.2628 273.5688 512.8862 -0.2000722 0.3212094
Moved 403.2935 262.984 515.754 -0.2245741 0.3285854
Moved 403.3242 254.7606 517 -0.2436098 0.33179
Moved 403.3549 248.7179 518 -0.2575975 0.3343621
Moved 403.3856 244.993 519 -0.26622 0.3369341
Moved 403.4164 242.1251 520.8749 -0.2728586 0.3417563
Moved 403.4471 239.5 521 -0.2789352 0.3420781
Moved 403.4778 237.6961 522 -0.2831108 0.3446501
Moved 403.5085 235.8199 522 -0.2874538 0.3446501
Moved 403.5392 234.9741 523 -0.2894118 0.3472221
Stationary 403.5699 235 523 -0.2893518 0.3472221
Stationary 403.6006 235 523 -0.2893518 0.3472221
Moved 403.6314 234 494.9761 -0.2916667 0.2751442
Moved 403.6621 234 466.9175 -0.2916667 0.202977
Moved 403.6928 242.4253 445.586 -0.2721636 0.1481121
Moved 403.7235 246.5831 424.9185 -0.2625391 0.09495476
Moved 403.7542 250.9035 404.8376 -0.2525381 0.04330643
Moved 403.7849 252.9981 394.0075 -0.2476895 0.01545133
Moved 403.8156 255.8677 383.5293 -0.241047 -0.0114988
Moved 403.8464 258.739 372.0441 -0.2344006 -0.04103884
Moved 403.8771 261 364.1559 -0.2291666 -0.0613273
Moved 403.9078 263.1332 357.6003 -0.2242286 -0.07818858
Moved 403.9385 264.0034 352.9933 -0.2222145 -0.09003792
Moved 403.9692 265 350.1292 -0.2199074 -0.09740444
Ended 404 265 349.5 -0.2199074 -0.09902263
Began 404.3685 533 535 0.4004629 0.3780863
Stationary 404.3993 533 535 0.4004629 0.3780863
Stationary 404.43 533 535 0.4004629 0.3780863
Moved 404.4607 516.5718 535 0.3624347 0.3780863
Moved 404.4914 500.9208 524.9736 0.3262057 0.3522984
Moved 404.5221 484.692 518.2307 0.2886389 0.3349553
Moved 404.5529 470.205 513.482 0.2551042 0.3227416
Moved 404.5836 457.513 509.4052 0.2257246 0.3122561
Moved 404.6143 445.3365 506.8341 0.1975383 0.3056432
Moved 404.645 431.8341 500.9171 0.1662826 0.2904244
Moved 404.6757 419.656 496.6624 0.1380925 0.2794814
Moved 404.7065 403.4321 490.144 0.1005372 0.2627161
Moved 404.7371 386.2188 478.8126 0.06069173 0.2335714
Moved 404.7679 369.1566 466.3253 0.02119591 0.2014539
Moved 404.7986 352.0088 452.7219 -0.0184981 0.1664656
Moved 404.8293 332.8621 438.0443 -0.06281932 0.1287148
Moved 404.86 310.4022 416.4022 -0.1148098 0.07305078
Moved 404.8907 303.3215 409.3215 -0.1312003 0.05483918
Moved 404.9214 295.4258 401.4258 -0.1494773 0.03453125
Moved 404.9522 287.5517 393.5517 -0.1677044 0.01427906
Moved 404.9829 282.4019 387.8038 -0.1796253 -0.0005047802
Moved 405.0135 278.8721 383.7443 -0.187796 -0.01094583
Moved 405.0443 275.9658 379.9658 -0.1945236 -0.02066412
Moved 405.075 273.1034 377.1034 -0.2011495 -0.02802633
Moved 405.1057 271.2343 375 -0.2054763 -0.03343629
Moved 405.1364 269.693 374 -0.209044 -0.03600823
Ended 405.1672 270 373 -0.2083333 -0.03858032
Began 405.6587 527 375 0.3865741 -0.03343629
Stationary 405.6894 527 375 0.3865741 -0.03343629
Stationary 405.72 527 375 0.3865741 -0.03343629
Moved 405.7508 512.899 389.7845 0.3539329 0.004589842
Moved 405.7815 500.0695 408.3027 0.324235 0.05221881
Moved 405.8122 486.7904 428.3668 0.2934963 0.103824
Moved 405.843 477.1294 445.6765 0.2711329 0.1483447
Moved 405.8737 469.7877 458.4246 0.2541382 0.181133
Moved 405.9044 464.6614 467.6772 0.2422717 0.2049311
Moved 405.9351 460.7843 475.4314 0.2332969 0.2248749
Moved 405.9659 458.9127 480.0873 0.2289645 0.2368501
Moved 405.9965 457.39 485.22 0.2254399 0.2500512
Moved 406.0273 455.5128 488.4872 0.2210944 0.2584548
Moved 406.058 455 493.3584 0.2199073 0.2709835
Moved 406.0887 453 498.2315 0.2152778 0.2835172
Moved 406.1194 451 503.5944 0.2106482 0.2973106
Moved 406.1501 449.329 507.671 0.2067801 0.3077957
Moved 406.1808 447.7271 509.2729 0.2030718 0.3119159
Moved 406.2115 445.9358 509 0.1989253 0.3112139
Moved 406.2422 402.8438 470.8438 0.09917546 0.2130755
Moved 406.2729 373.1678 444.0009 0.03048092 0.1440352
Moved 406.3037 360.1586 429.4482 0.0003670653 0.1066053
Moved 406.3344 352.3578 421.3577 -0.01769036 0.08579654
Moved 406.3651 345.8225 411.6451 -0.03281822 0.06081549
Moved 406.3958 341.0763 406.0763 -0.04380494 0.04649241
Moved 406.4266 339.3695 401.739 -0.04775579 0.03533693
Moved 406.4573 338 398.6137 -0.05092591 0.02729851
Moved 406.488 336.5 396.5 -0.05439813 0.02186214
Moved 406.5187 337 394.5 -0.05324075 0.01671807
Moved 406.5494 337 392.3438 -0.05324075 0.01117212
Moved 406.5802 348.5 389.5 -0.02662038 0.003857946
Moved 406.6109 359.6031 387.5992 -0.0009187559 -0.001030753
Moved 406.6416 368.8341 387 0.02044936 -0.002572055
Moved 406.6723 376.5409 387 0.03828913 -0.002572055
Moved 406.703 382.4421 386 0.05194922 -0.005144111
Moved 406.7338 385.5952 386 0.05924801 -0.005144111
Moved 406.7645 387 386 0.06250004 -0.005144111
Stationary 406.7952 387 386 0.06250004 -0.005144111
Moved 406.8259 387 394.813 0.06250004 0.01752308
Moved 406.8566 368.4557 412.5443 0.01957347 0.06312814
Moved 406.8873 354.455 425.545 -0.01283566 0.09656639
Moved 406.918 341.4549 438.5451 -0.04292851 0.1300028
Moved 406.9488 328.9779 452.0221 -0.07181038 0.1646658
Moved 406.9795 319.0128 463.6496 -0.09487773 0.1945719
Moved 407.0102 309.7216 473.7046 -0.1163853 0.2204336
Moved 407.0409 304.3945 478.3028 -0.1287165 0.2322602
Moved 407.0717 301.8287 483.1713 -0.1346558 0.2447821
Moved 407.1024 299.3024 485.6976 -0.1405038 0.2512798
Moved 407.1331 298 488.5663 -0.1435185 0.2586581
Moved 407.1638 297 490.4407 -0.1458333 0.2634792
Moved 407.1945 296 492.3108 -0.1481481 0.268289
Moved 407.2253 294.6752 493.3248 -0.1512149 0.2708971
Ended 407.2559 295 493 -0.150463 0.2700616
PhraseEnd 408.1774
