traveling requires a lot of fuel
Moved 759.5351 425 308.3769 0.150463 -0.204792
Moved 759.5659 425 278.311 0.150463 -0.282122
Moved 759.5966 425 254.7697 0.150463 -0.3426707
Moved 759.6274 425 238.9396 0.150463 -0.3833858
Moved 759.6581 425 228.1671 0.150463 -0.4110929
Moved 759.6888 425 219.3434 0.150463 -0.4337876
Moved 759.7196 425 212.5927 0.150463 -0.4511506
Moved 759.7503 425 206 0.150463 -0.4681071
Moved 759.781 425 202.8314 0.150463 -0.4762567
Moved 759.8118 425 200.5 0.150463 -0.4822531
Moved 759.8425 421.3465 200 0.1420058 -0.4835392
Moved 759.8732 412.7897 209.118 0.1221984 -0.4600874
Moved 759.904 397.9383 233.3889 0.08782009 -0.3976623
Moved 759.9347 385.5799 262.4002 0.05921274 -0.3230448
Moved 759.9654 375.9756 291.0813 0.03698061 -0.2492765
Moved 759.9962 369.9138 320.8879 0.02294858 -0.1726133
Moved 760.0269 365.5888 347.2892 0.01293709 -0.1047089
Moved 760.0577 361.7107 365.4466 0.003959934 -0.05800781
Moved 760.0884 358.1608 381.3568 -0.004257411 -0.01708647
Moved 760.1191 352.6844 397.2891 -0.01693437 0.0238915
Moved 760.1498 346.9509 410.0982 -0.03020625 0.05683687
Moved 760.1806 341.2094 421.9765 -0.04349679 0.08738808
Moved 760.2114 337.1249 426.8751 -0.05295152 0.09998729
Moved 760.2421 335.186 430.814 -0.0574398 0.1101183
Ended 760.2728 335 435 -0.05787035 0.1208847
Began 761.1027 291 521 -0.1597222 0.3420781
Stationary 761.1334 291 521 -0.1597222 0.3420781
Stationary 761.1642 291 521 -0.1597222 0.3420781
Stationary 761.1949 291 521 -0.1597222 0.3420781
Stationary 761.2257 291 521 -0.1597222 0.3420781
Stationary 761.2565 291 521 -0.1597222 0.3420781
Moved 761.2872 282.2296 535.2529 -0.180024 0.3787368
Moved 761.3179 283 540.7346 -0.1782407 0.3928357
Moved 761.3486 282 546.3968 -0.1805555 0.407399
Moved 761.3793 281 550.5605 -0.1828704 0.4181083
Moved 761.4101 280.2828 552.7172 -0.1845306 0.4236553
Moved 761.4409 279.626 553.374 -0.1860508 0.4253444
Moved 761.4716 276.158 553 -0.1940786 0.4243826
Moved 761.5023 268.8461 553 -0.2110044 0.4243826
Moved 761.5331 259 553 -0.2337963 0.4243826
Moved 761.5638 252.8215 553 -0.2480983 0.4243826
Moved 761.5945 245.0831 553 -0.2660114 0.4243826
Moved 761.6253 238.3486 545 -0.2816004 0.4038065
Moved 761.656 233.4298 542.7149 -0.2929866 0.3979292
Moved 761.6868 227.5165 539.7582 -0.3066747 0.3903245
Moved 761.7175 220.7677 534.7677 -0.322297 0.3774888
Moved 761.7482 215.0259 530.0259 -0.3355882 0.3652929
Moved 761.779 209.9903 525.4951 -0.3472447 0.3536396
Moved 761.8097 204.2459 522.6229 -0.360542 0.3462522
Moved 761.8405 198.5041 519.752 -0.3738332 0.3388683
Moved 761.8712 188.7077 518.1415 -0.3965099 0.3347261
Moved 761.9019 172.8447 516 -0.4332299 0.329218
Moved 761.9327 156.7418 516 -0.4705051 0.329218
Moved 761.9634 145.6946 516 -0.4960773 0.329218
Moved 761.9941 139.0515 516 -0.5114548 0.329218
Moved 762.0248 135.1537 516 -0.5204774 0.329218
Moved 762.0555 134 516 -0.5231482 0.329218
Moved 762.0863 132.5 516 -0.5266203 0.329218
Moved 762.1171 133 516 -0.5254629 0.329218
Moved 762.1478 144.5544 512.1114 -0.4987166 0.3192165
Moved 762.1785 167.6558 502.5041 -0.4452412 0.2945063
Moved 762.2093 212.6966 494.3839 -0.3409802 0.2736211
Moved 762.24 244.8426 490.3198 -0.2665681 0.2631682
Moved 762.2708 277.5711 488.4524 -0.1908077 0.2583651
Moved 762.3015 294.8706 487.0108 -0.1507624 0.2546573
Moved 762.3322 328.5664 485.4949 -0.07276286 0.2507584
Moved 762.3629 364.9917 482.616 0.01155476 0.2433539
Moved 762.3937 392.2416 481 0.07463326 0.2391974
Moved 762.4244 412.1476 480.1421 0.1207119 0.2369909
Moved 762.4551 426.7667 479 0.1545525 0.2340534
Moved 762.4859 436.6936 479 0.1775314 0.2340534
Moved 762.5166 443.8708 479 0.1941454 0.2340534
Moved 762.5474 447.9431 479 0.2035719 0.2340534
Moved 762.5781 450.8442 479 0.2102875 0.2340534
Moved 762.6088 453.7136 479 0.2169297 0.2340534
Moved 762.6396 456.5 479 0.2233796 0.2340534
Moved 762.6703 460.1805 486.6319 0.2318994 0.2536828
Moved 762.701 462.9598 487.9598 0.2383329 0.2570981
Moved 762.7318 466.8296 489.8296 0.2472906 0.2619073
Moved 762.7625 468.2881 491 0.250667 0.2649176
Moved 762.7933 468 495.2584 0.25 0.2758702
Moved 762.824 447.9738 503.3848 0.2036431 0.2967716
Moved 762.8547 419.0228 509.9949 0.136627 0.3137729
Moved 762.8855 392.3528 510.5164 0.07489076 0.315114
Moved 762.9162 365.4748 511 0.01267314 0.3163579
Moved 762.947 342.888 512 -0.03961116 0.31893
Moved 762.9777 324.9012 512 -0.08124723 0.31893
Moved 763.0084 308.7871 512 -0.1185484 0.31893
Moved 763.0391 295.1824 512 -0.1500408 0.31893
Moved 763.0699 282.2363 512 -0.1800086 0.31893
Moved 763.1006 273.0965 513 -0.2011656 0.321502
Moved 763.1313 263.6187 513.8453 -0.223105 0.3236762
Moved 763.1621 255.8471 514.7177 -0.2410947 0.3259198
Moved 763.1929 248.5 516.5 -0.2581019 0.3305041
Moved 763.2236 242.7243 516 -0.2714714 0.329218
Moved 763.2543 238.0359 516 -0.2823242 0.329218
Moved 763.285 234.1649 516 -0.2912849 0.329218
Moved 763.3158 231.7133 516 -0.29696 0.329218
Moved 763.3466 228.7504 516 -0.3038185 0.329218
Moved 763.3773 226.9402 516 -0.3080089 0.329218
Moved 763.408 225.6266 516 -0.3110496 0.329218
Moved 763.4386 224.9681 516 -0.3125739 0.329218
Moved 763.4694 223.7511 516 -0.3153911 0.329218
Stationary 763.5002 223.7511 516 -0.3153911 0.329218
Moved 763.5309 223 516 -0.3171296 0.329218
Stationary 763.5616 223 516 -0.3171296 0.329218
Stationary 763.5924 223 516 -0.3171296 0.329218
Stationary 763.6232 223 516 -0.3171296 0.329218
Stationary 763.6539 223 516 -0.3171296 0.329218
Stationary 763.6846 223 516 -0.3171296 0.329218
Moved 763.7154 222 506.2897 -0.3194444 0.3042431
Moved 763.7462 220.5 502 -0.3229167 0.2932098
Moved 763.7768 221 490.5091 -0.3217593 0.263655
Moved 763.8076 221 471.2543 -0.3217593 0.2141313
Moved 763.8383 221 451.2288 -0.3217593 0.1626255
Moved 763.869 221 434.0152 -0.3217593 0.1183518
Moved 763.8997 221 408.3074 -0.3217593 0.05223094
Moved 763.9305 221 390.4033 -0.3217593 0.006181301
Moved 763.9612 221 375.0432 -0.3217593 -0.0333253
Moved 763.992 221 360.1186 -0.3217593 -0.07171144
Moved 764.0227 221 354.492 -0.3217593 -0.08618319
Moved 764.0535 221 349.5132 -0.3217593 -0.09898879
Moved 764.0842 221 345.2879 -0.3217593 -0.1098563
Moved 764.1149 221 342.6342 -0.3217593 -0.1166818
Moved 764.1456 221 340.4432 -0.3217593 -0.122317
Moved 764.1764 221 338.5724 -0.3217593 -0.1271286
Moved 764.2072 219.5 337.5 -0.3252315 -0.1298869
Moved 764.2379 220 336.8809 -0.3240741 -0.1314793
Ended 764.2686 220 337 -0.3240741 -0.1311728
Began 765.8976 178 419 -0.4212963 0.07973251
Stationary 765.9284 178 419 -0.4212963 0.07973251
Stationary 765.9591 178 419 -0.4212963 0.07973251
Ended 765.9899 178 419 -0.4212963 0.07973251
Began 766.6968 513 319 0.3541666 -0.1774692
Stationary 766.7275 513 319 0.3541666 -0.1774692
Stationary 766.7583 513 319 0.3541666 -0.1774692
Stationary 766.7889 513 319 0.3541666 -0.1774692
Stationary 766.8197 513 319 0.3541666 -0.1774692
Moved 766.8505 513 328.6097 0.3541666 -0.1527529
Moved 766.8812 513 331.1478 0.3541666 -0.1462247
Moved 766.912 513 333.6722 0.3541666 -0.1397321
Moved 766.9426 513 337.0867 0.3541666 -0.1309498
Moved 766.9734 513 340.4167 0.3541666 -0.1223851
Moved 767.0042 513 347.5682 0.3541666 -0.1039914
Moved 767.0349 513 357.2614 0.3541666 -0.07906023
Moved 767.0656 513 378.1254 0.3541666 -0.02539764
Moved 767.0964 513 401.398 0.3541666 0.03445986
Moved 767.1271 513 421.9409 0.3541666 0.08729632
Moved 767.1578 513 442.0363 0.3541666 0.1389823
Moved 767.1885 506.8478 464.1522 0.3399254 0.1958647
Moved 767.2193 503.2408 482.3141 0.3315761 0.2425773
Moved 767.2501 503 497.8228 0.3310186 0.2824658
Moved 767.2808 503 512.5206 0.3310186 0.320269
Moved 767.3115 503 521.9984 0.3310186 0.3446459
Moved 767.3423 503 527.6603 0.3310186 0.3592085
Moved 767.373 503 531.4244 0.3310186 0.3688899
Moved 767.4037 501.7073 536.5853 0.3280262 0.3821638
Moved 767.4344 498.8318 539.1683 0.3213698 0.3888072
Moved 767.4652 493.9226 542.3849 0.310006 0.3970805
Moved 767.4959 481.176 546.5648 0.2805 0.4078312
Moved 767.5266 460.3906 552.9023 0.2323856 0.4241314
Moved 767.5574 435.0866 554 0.1738115 0.4269547
Moved 767.5881 409.8727 554 0.115446 0.4269547
Moved 767.6189 385.6856 554 0.05945752 0.4269547
Moved 767.6496 367.5696 554 0.01752228 0.4269547
Moved 767.6803 354.3553 545.871 -0.01306653 0.4060468
Moved 767.7111 341.811 542.9528 -0.04210407 0.3985409
Moved 767.7418 334.1668 541.0834 -0.059799 0.3937331
Moved 767.7725 327.4151 540 -0.07542799 0.3909464
Moved 767.8033 322.4056 537.7028 -0.08702406 0.385038
Moved 767.834 316.6616 537 -0.1003204 0.3832304
Moved 767.8647 312.9176 535 -0.1089871 0.3780863
Moved 767.8955 310.3112 534 -0.1150204 0.3755144
Moved 767.9263 309 532.5392 -0.1180555 0.3717572
Stationary 767.957 309 533 -0.1180555 0.3729423
Ended 767.9877 309 533 -0.1180555 0.3729423
Began 768.879 460 550 0.2314815 0.4166666
Stationary 768.9098 460 550 0.2314815 0.4166666
Stationary 768.9405 460 550 0.2314815 0.4166666
Stationary 768.9713 460 550 0.2314815 0.4166666
Stationary 769.002 460 550 0.2314815 0.4166666
Stationary 769.0328 460 550 0.2314815 0.4166666
Stationary 769.0635 460 550 0.2314815 0.4166666
Stationary 769.0947 460 550 0.2314815 0.4166666
Moved 769.125 449.0139 541.0278 0.2060508 0.39359
Moved 769.1557 444.1421 537.142 0.1947733 0.3835956
Moved 769.1864 440 533 0.1851852 0.3729423
Moved 769.2172 436.7344 528.4688 0.1776259 0.3612879
Moved 769.2479 431.8638 521.5914 0.1663514 0.3435991
Moved 769.2786 427.9951 513.9854 0.1573962 0.3240364
Moved 769.3094 424.6266 507.8798 0.1495986 0.3083326
Moved 769.3401 415.8509 493.4678 0.1292844 0.2712648
Moved 769.3708 406.2178 478.6963 0.1069856 0.2332723
Moved 769.4016 394.4974 462.2461 0.07985512 0.1909621
Moved 769.4323 383.6445 451.6445 0.05473276 0.1636947
Moved 769.4631 371.5027 439.5027 0.02662669 0.1324659
Moved 769.4938 359.3505 428.7629 -0.001503577 0.1048428
Moved 769.5245 348.2308 420.1847 -0.02724344 0.08277952
Moved 769.5553 335.7714 412.5786 -0.05608469 0.06321637
Moved 769.5855 325.9671 408.3224 -0.07877991 0.0522694
Moved 769.6166 315.8041 403.902 -0.1023053 0.0409003
Moved 769.6475 306.5286 398.7643 -0.1237765 0.02768579
Moved 769.6782 298.0349 395.0117 -0.1434378 0.01803406
Moved 769.7089 291.2768 391.1384 -0.1590815 0.00807197
Moved 769.7397 287.5 388.5 -0.1678241 0.00128589
Moved 769.7704 284.7274 388 -0.1742422 -3.924585E-08
Moved 769.8011 282.5 387 -0.1793981 -0.002572055
Ended 769.8319 282 387 -0.1805555 -0.002572055
Began 770.8463 245 401 -0.2662037 0.03343609
Stationary 770.877 245 401 -0.2662037 0.03343609
Stationary 770.9077 245 401 -0.2662037 0.03343609
Stationary 770.9384 245 401 -0.2662037 0.03343609
Stationary 770.9691 245 401 -0.2662037 0.03343609
Stationary 770.9999 245 401 -0.2662037 0.03343609
Moved 771.0306 255.8622 391.3447 -0.2410598 0.008602652
Moved 771.0613 256.7929 393 -0.2389053 0.01285996
Moved 771.0921 269.5694 409.3541 -0.2093301 0.05492312
Moved 771.1229 283.3847 432.2924 -0.1773503 0.1139207
Moved 771.1536 292.0265 447.7108 -0.1573462 0.153577
Moved 771.1843 303.4964 465.295 -0.1307953 0.1988039
Moved 771.215 318.895 483.895 -0.09515058 0.2466433
Moved 771.2457 331.2377 497.5901 -0.06657939 0.2818676
Moved 771.2765 340.5 508 -0.0451389 0.3086419
Moved 771.3073 349.2095 513.1047 -0.02497792 0.3217714
Moved 771.338 357.7616 518.8411 -0.005181481 0.3365253
Moved 771.3687 367.168 523.584 0.01659254 0.3487242
Moved 771.3995 377.4586 527.7293 0.04041344 0.359386
Moved 771.4301 381.4919 529.1639 0.04974981 0.3630759
Moved 771.4609 386.0722 532.0361 0.06035229 0.370463
Moved 771.4916 390.911 533.911 0.07155319 0.3752854
Moved 771.5223 394.4601 535 0.07976869 0.3780863
Moved 771.5531 396.1625 536 0.08370946 0.3806583
Moved 771.5839 397.1943 537 0.08609782 0.3832304
Stationary 771.6146 397 537 0.0856481 0.3832304
Moved 771.6453 391.6827 537 0.07333963 0.3832304
Moved 771.6761 371.8488 533.3101 0.02742777 0.3737398
Moved 771.7068 343.3312 524.3329 -0.03858516 0.3506506
Moved 771.7375 319.9898 520.099 -0.09261613 0.3397607
Moved 771.7682 294.0199 513.4489 -0.1527317 0.3226565
Moved 771.799 275.4677 511 -0.1956765 0.3163579
Moved 771.8297 263 510 -0.2245371 0.3137859
Moved 771.8605 253.7954 509 -0.245844 0.3112139
Moved 771.8912 246.1531 507 -0.2635344 0.3060699
Moved 771.9219 241.2068 505.2068 -0.2749842 0.3014579
Moved 771.9527 237.7816 502.7816 -0.2829129 0.2952201
Moved 771.9835 236 502 -0.287037 0.2932098
Moved 772.0142 235 499.9574 -0.2893518 0.2879562
Stationary 772.0449 235 500 -0.2893518 0.2880658
Moved 772.0756 235 497.5391 -0.2893518 0.2817364
Moved 772.1064 260.3162 493.3382 -0.2307495 0.2709315
Moved 772.1371 290.1883 483.2043 -0.1616012 0.2448668
Moved 772.1678 317.9048 472.8381 -0.09744257 0.2182048
Moved 772.1986 349.0602 458.4699 -0.02532368 0.1812498
Moved 772.2293 375.1811 444.6771 0.03514151 0.1457745
Moved 772.2601 392.9486 436.0257 0.0762699 0.1235228
Moved 772.2908 414.1361 426.4319 0.125315 0.09884755
Moved 772.3215 432.6104 418.6948 0.1680796 0.07894759
Moved 772.3523 447.2098 411.0741 0.2018747 0.05934691
Moved 772.3831 460 404 0.2314815 0.04115226
Moved 772.4138 470.173 396.9135 0.2550301 0.0229257
Moved 772.4445 481.7459 388.2542 0.2818192 0.000653679
Moved 772.4752 493.1605 381.4197 0.3082419 -0.01692454
Moved 772.5059 501.8497 376.5752 0.3283557 -0.02938478
Moved 772.5367 516.9639 369.6787 0.3633423 -0.04712265
Moved 772.5674 531.0922 363.9769 0.3960468 -0.06178774
Moved 772.5981 541.5906 361.1024 0.4203485 -0.06918118
Moved 772.6288 549.3488 359.5504 0.4383074 -0.07317287
Moved 772.6597 557.6304 357.6848 0.4574779 -0.07797138
Moved 772.6904 563.3684 356.8158 0.4707602 -0.08020628
Moved 772.7211 565.7811 356.2189 0.476345 -0.08174142
Moved 772.7518 568.5783 356 0.4828201 -0.0823046
Ended 772.7826 570.0181 356 0.486153 -0.0823046
PhraseEnd 774.5654
