are you sure you want this
Basic
0.6 0.6
432 388.8
Began 758.3817 203 311 -0.3634259 -0.1980453
Stationary 758.4124 203 311 -0.3634259 -0.1980453
Stationary 758.4431 203 311 -0.3634259 -0.1980453
Stationary 758.4738 203 311 -0.3634259 -0.1980453
Stationary 758.5046 203 311 -0.3634259 -0.1980453
Stationary 758.5353 203 311 -0.3634259 -0.1980453
Stationary 758.566 203 311 -0.3634259 -0.1980453
Stationary 758.5968 203 311 -0.3634259 -0.1980453
Stationary 758.6583 203 311 -0.3634259 -0.1980453
Stationary 758.689 203 311 -0.3634259 -0.1980453
Stationary 758.7198 203 311 -0.3634259 -0.1980453
Stationary 758.7505 203 311 -0.3634259 -0.1980453
Stationary 758.7812 203 311 -0.3634259 -0.1980453
Stationary 758.8118 203 311 -0.3634259 -0.1980453
Stationary 758.8426 203 311 -0.3634259 -0.1980453
Stationary 758.8734 203 311 -0.3634259 -0.1980453
Stationary 758.9041 203 311 -0.3634259 -0.1980453
Stationary 758.9348 203 311 -0.3634259 -0.1980453
Stationary 758.9656 203 311 -0.3634259 -0.1980453
Stationary 758.9963 203 311 -0.3634259 -0.1980453
Stationary 759.027 203 311 -0.3634259 -0.1980453
Stationary 759.0578 203 311 -0.3634259 -0.1980453
Ended 759.0885 203 311 -0.3634259 -0.1980453
Began 759.3959 193 418 -0.3865741 0.07716041
Stationary 759.4266 193 418 -0.3865741 0.07716041
Stationary 759.4573 193 418 -0.3865741 0.07716041
Stationary 759.4881 193 418 -0.3865741 0.07716041
Stationary 759.5188 193 418 -0.3865741 0.07716041
Stationary 759.5496 193 418 -0.3865741 0.07716041
Stationary 759.5803 193 418 -0.3865741 0.07716041
Stationary 759.611 193 418 -0.3865741 0.07716041
Stationary 759.6418 193 418 -0.3865741 0.07716041
Stationary 759.6725 193 418 -0.3865741 0.07716041
Stationary 759.7032 193 418 -0.3865741 0.07716041
Stationary 759.7339 193 418 -0.3865741 0.07716041
Stationary 759.7647 193 418 -0.3865741 0.07716041
Stationary 759.7953 193 418 -0.3865741 0.07716041
Stationary 759.8261 193 418 -0.3865741 0.07716041
Stationary 759.8569 193 418 -0.3865741 0.07716041
Moved 759.8876 193 408.1095 -0.3865741 0.05172192
Moved 759.9183 193 405.5 -0.3865741 0.04501017
Moved 759.9491 193 402.7394 -0.3865741 0.03791004
Moved 759.9798 193 399.8701 -0.3865741 0.03053006
Moved 760.0104 186 397.0016 -0.4027778 0.02315235
Moved 760.0413 186 395.5726 -0.4027778 0.01947682
Moved 760.072 185 393.5838 -0.4050926 0.01436155
Moved 760.1027 185 392.7167 -0.4050926 0.01213148
Stationary 760.1335 185 393 -0.4050926 0.01285996
Moved 760.1642 190.3254 393 -0.3927652 0.01285996
Moved 760.195 201.7354 409.7354 -0.3663533 0.05590356
Moved 760.2257 222.2727 431.6818 -0.3188131 0.1123503
Moved 760.2564 241.396 450.6752 -0.2745464 0.1612015
Moved 760.2872 256.2637 463.4109 -0.2401303 0.1939581
Moved 760.3179 272.303 477.5859 -0.2030022 0.2304163
Moved 760.3486 290.9576 493.9576 -0.1598204 0.2725246
Moved 760.3794 302.3678 504.3679 -0.1334078 0.2993
Moved 760.4101 311.0191 514.0286 -0.1133817 0.3241476
Moved 760.4409 319.644 521.7626 -0.09341672 0.3440396
Moved 760.4716 327.4915 529.4915 -0.07525111 0.3639184
Moved 760.5023 331.2547 533.2547 -0.06654004 0.3735974
Moved 760.533 332 536.1249 -0.06481484 0.3809797
Moved 760.5638 333 538.0029 -0.06249999 0.3858097
Moved 760.5945 333 538.6555 -0.06249999 0.3874883
Moved 760.6253 333 539 -0.06249999 0.3883744
Moved 760.656 323.4282 539 -0.08465688 0.3883744
Moved 760.6868 314.5017 539 -0.1053201 0.3883744
Moved 760.7175 306.2946 529.6473 -0.1243182 0.3643191
Moved 760.7482 290.7863 521.3397 -0.1602169 0.3429519
Moved 760.7789 278.282 512.7115 -0.189162 0.3207599
Moved 760.8097 269.1143 507.4095 -0.2103834 0.3071233
Moved 760.8405 264.2779 504.139 -0.2215789 0.2987113
Moved 760.8712 259.5205 502 -0.2325915 0.2932098
Moved 760.9019 256.3973 500 -0.239821 0.2880658
Moved 760.9326 253.8945 499 -0.2456145 0.2854938
Moved 760.9633 252 498 -0.25 0.2829217
Moved 760.994 250 497.1076 -0.2546296 0.2806265
Moved 761.0248 248.6904 497 -0.2576611 0.2803498
Moved 761.0555 247.6244 497 -0.2601286 0.2803498
Stationary 761.0862 248 497 -0.2592593 0.2803498
Ended 761.117 248 497 -0.2592593 0.2803498
Began 761.6703 403 522 0.09953707 0.3446501
Stationary 761.701 403 522 0.09953707 0.3446501
Stationary 761.7318 403 522 0.09953707 0.3446501
Stationary 761.7625 403 522 0.09953707 0.3446501
Stationary 761.7932 403 522 0.09953707 0.3446501
Stationary 761.8239 403 522 0.09953707 0.3446501
Stationary 761.8547 403 522 0.09953707 0.3446501
Stationary 761.8854 403 522 0.09953707 0.3446501
Stationary 761.9161 403 522 0.09953707 0.3446501
Stationary 761.9468 403 522 0.09953707 0.3446501
Stationary 761.9776 403 522 0.09953707 0.3446501
Stationary 762.0084 403 522 0.09953707 0.3446501
Stationary 762.0391 403 522 0.09953707 0.3446501
Stationary 762.0698 403 522 0.09953707 0.3446501
Stationary 762.1005 403 522 0.09953707 0.3446501
Stationary 762.1312 403 522 0.09953707 0.3446501
Stationary 762.162 403 522 0.09953707 0.3446501
Moved 762.1927 393.0838 522 0.07658283 0.3446501
Stationary 762.2234 392.9453 522 0.07626226 0.3446501
Stationary 762.2543 392.9453 522 0.07626226 0.3446501
Stationary 762.285 392.9453 522 0.07626226 0.3446501
Stationary 762.3157 393 522 0.07638891 0.3446501
Stationary 762.3464 393 522 0.07638891 0.3446501
Stationary 762.3772 393 522 0.07638891 0.3446501
Moved 762.4079 400.4684 514.5316 0.09367694 0.3254412
Moved 762.4385 402 513 0.09722222 0.321502
Moved 762.4694 404.5896 510.4104 0.1032167 0.3148414
Moved 762.5001 406.235 508.765 0.1070255 0.3106095
Moved 762.5308 407.1118 507.8882 0.109055 0.3083543
