I want to hold your hand
Moved 1029.593 292.7773 437 -0.1556081 0.1260288
Moved 1029.624 285.1646 437.9451 -0.1732301 0.1284596
Moved 1029.655 278.3919 438 -0.1889077 0.1286007
Moved 1029.685 274.4776 438 -0.1979686 0.1286007
Moved 1029.716 270.7763 438 -0.2065364 0.1286007
Moved 1029.747 268.9527 438 -0.2107576 0.1286007
Ended 1029.777 268 438 -0.212963 0.1286007
Began 1030.177 332 520 -0.06481484 0.3395061
Stationary 1030.208 332 520 -0.06481484 0.3395061
Stationary 1030.238 332 520 -0.06481484 0.3395061
Moved 1030.269 340.5557 520 -0.0450099 0.3395061
Moved 1030.3 355.5569 520 -0.01028508 0.3395061
Moved 1030.331 372.78 520 0.02958327 0.3395061
Moved 1030.361 386.8379 520 0.06212473 0.3395061
Moved 1030.392 396.9042 520 0.08542646 0.3395061
Moved 1030.423 410.7446 513 0.1174645 0.321502
Moved 1030.453 421.8088 513 0.143076 0.321502
Moved 1030.484 432.3082 512 0.1673801 0.31893
Moved 1030.515 445.8141 512 0.1986437 0.31893
Moved 1030.546 465.2314 512 0.2435913 0.31893
Moved 1030.576 481.5185 512 0.2812929 0.31893
Moved 1030.607 496.3066 512 0.3155246 0.31893
Moved 1030.638 508.0136 519.0239 0.3426242 0.3369954
Moved 1030.668 520.4787 520.8697 0.3714785 0.3417429
Moved 1030.699 530.2305 521.7435 0.3940522 0.3439906
Moved 1030.73 536.5713 523.1904 0.4087298 0.3477119
Moved 1030.761 540.1323 524 0.4169729 0.3497942
Moved 1030.791 542.0059 525 0.4213099 0.3523662
Stationary 1030.822 542 525 0.4212962 0.3523662
Moved 1030.853 542 526 0.4212962 0.3549381
Moved 1030.884 522.1132 528.3145 0.3752621 0.360891
Moved 1030.914 502.8604 528 0.3306955 0.3600822
Moved 1030.945 486.0247 528 0.2917237 0.3600822
Moved 1030.976 465.2008 528.5999 0.2435203 0.3616253
Moved 1031.006 444.6472 529 0.1959427 0.3626543
Moved 1031.037 426.892 530 0.1548426 0.3652262
Moved 1031.068 413.0208 530 0.1227334 0.3652262
Moved 1031.099 394.3531 531 0.07952095 0.3677982
Moved 1031.129 379.9804 531 0.04625092 0.3677982
Moved 1031.16 366.6047 531 0.01528869 0.3677982
Moved 1031.191 349.6664 531 -0.02392034 0.3677982
Moved 1031.221 345.4283 531 -0.03373066 0.3677982
Moved 1031.252 334.9737 531 -0.0579312 0.3677982
Moved 1031.283 326.1867 531 -0.07827143 0.3677982
Moved 1031.314 314.4025 524 -0.1055497 0.3497942
Moved 1031.344 306.9578 522 -0.1227829 0.3446501
Moved 1031.375 301.2172 521 -0.1360714 0.3420781
Moved 1031.406 297.55 519.55 -0.1445601 0.3383488
Moved 1031.437 294.6757 520 -0.1512137 0.3395061
Ended 1031.467 292.5 520 -0.15625 0.3395061
Began 1031.836 363 382 0.006944438 -0.01543218
Stationary 1031.867 363 382 0.006944438 -0.01543218
Stationary 1031.897 363 382 0.006944438 -0.01543218
Stationary 1031.928 363 382 0.006944438 -0.01543218
Stationary 1031.959 363 382 0.006944438 -0.01543218
Moved 1031.99 353.8983 382 -0.01412441 -0.01543218
Moved 1032.02 338.0514 382 -0.05080695 -0.01543218
Moved 1032.051 322.6559 382 -0.08644457 -0.01543218
Moved 1032.082 306.9389 382 -0.1228266 -0.01543218
Moved 1032.112 292.5717 382 -0.1560839 -0.01543218
Moved 1032.143 281.1622 382 -0.1824948 -0.01543218
Moved 1032.174 266.5859 382 -0.2162363 -0.01543218
Moved 1032.205 249.6407 382 -0.2554613 -0.01543218
Moved 1032.235 233.9293 382 -0.2918303 -0.01543218
Moved 1032.266 221.0751 382 -0.3215854 -0.01543218
Moved 1032.297 206.6545 382 -0.3549665 -0.01543218
Moved 1032.328 195.8638 382 -0.379945 -0.01543218
Moved 1032.358 185.7603 382 -0.4033328 -0.01543218
Moved 1032.389 182.0512 382 -0.4119185 -0.01543218
Moved 1032.42 180.616 382 -0.4152408 -0.01543218
Moved 1032.45 180 382 -0.4166667 -0.01543218
Stationary 1032.481 180 382 -0.4166667 -0.01543218
Moved 1032.512 217.0799 382 -0.3308336 -0.01543218
Moved 1032.543 260.9902 367.2693 -0.2291894 -0.05331981
Moved 1032.573 302.1384 347.5262 -0.133939 -0.1040994
Moved 1032.604 330.9857 332.1883 -0.06716261 -0.1435486
Moved 1032.635 350.2823 317.9314 -0.02249454 -0.1802177
Moved 1032.666 368.5664 301.528 0.01982967 -0.2224074
Moved 1032.696 384.6033 288.838 0.05695204 -0.2550463
Moved 1032.727 395.4916 281.0056 0.08215656 -0.2751915
Moved 1032.758 408.0682 272.2878 0.1112691 -0.2976136
Moved 1032.788 416.4637 266.7681 0.130703 -0.3118104
Moved 1032.819 420.8012 263.1988 0.1407436 -0.3209908
Moved 1032.85 423.6768 261.3232 0.1474 -0.3258149
Moved 1032.881 425.5498 260 0.1517357 -0.3292181
Moved 1032.911 427.2112 258.7888 0.1555814 -0.3323334
Moved 1032.942 428 258.0367 0.1574074 -0.3342678
Stationary 1032.973 428 258 0.1574074 -0.3343622
Moved 1033.004 410.6229 275.7943 0.1171826 -0.2885951
Moved 1033.034 384.4169 301.4248 0.0565205 -0.2226729
Moved 1033.065 359.3882 328.6992 -0.001416107 -0.1525228
Moved 1033.096 342.1702 348.7958 -0.04127274 -0.1008338
Moved 1033.126 328.8038 361.357 -0.07221352 -0.06852625
Moved 1033.157 318.4409 372.5591 -0.0962017 -0.0397143
Moved 1033.188 306.9548 381.7839 -0.1227899 -0.01598782
Moved 1033.219 296.4466 391.4151 -0.1471144 0.008783653
Moved 1033.249 289.7713 396.7429 -0.1625665 0.02248693
Moved 1033.28 282.9461 402.527 -0.1783656 0.03736355
Moved 1033.311 278.2101 405.395 -0.1893286 0.04474008
Moved 1033.341 274.4784 408.2608 -0.1979667 0.05211108
Moved 1033.372 273 410 -0.2013889 0.05658428
Moved 1033.403 271.7373 411.2628 -0.2043119 0.05983207
Ended 1033.434 271 412.1282 -0.2060186 0.06205814
PhraseEnd 1034.663
