I can still feel your presence
Moved 293.9616 401.1267 504.2081 0.09520064 0.2988892
Moved 293.9923 383.1492 506.9787 0.05358617 0.306015
Moved 294.0231 365.6489 508 0.01307617 0.3086419
Moved 294.0538 349.3166 508 -0.02473017 0.3086419
Moved 294.0847 333.5299 508 -0.06127342 0.3086419
Moved 294.1153 323 508 -0.08564815 0.3086419
Moved 294.1461 316.8079 508 -0.09998168 0.3086419
Moved 294.1769 309.5111 508 -0.1168725 0.3086419
Moved 294.2077 303.2347 508 -0.1314012 0.3086419
Moved 294.2384 297.9763 508 -0.1435735 0.3086419
Moved 294.2692 292.4277 508 -0.1564173 0.3086419
Moved 294.2999 287.4534 508 -0.1679319 0.3086419
Moved 294.3307 282.3777 498.822 -0.1796812 0.2850358
Moved 294.3615 280.2143 501 -0.1846891 0.2906378
Moved 294.3922 277.4455 500.4455 -0.1910983 0.2892115
Moved 294.4229 273.3494 497.3494 -0.2005801 0.2812485
Moved 294.4537 261.4861 482.2292 -0.2280414 0.242359
Moved 294.4844 241.4689 442.4335 -0.2743774 0.1400037
Moved 294.5152 224.4728 405.4365 -0.3137204 0.04484683
Moved 294.546 218.9857 389.9427 -0.326422 0.004996586
Moved 294.5767 218 383 -0.3287037 -0.01286016
Moved 294.6075 218 382 -0.3287037 -0.01543218
Moved 294.6382 268.1482 435.7273 -0.21262 0.1227553
Moved 294.669 311.2608 499.9011 -0.1128223 0.2878112
Moved 294.6997 327.4081 523.5713 -0.07544428 0.3486915
Moved 294.7305 330 530.7331 -0.06944443 0.3671119
Moved 294.7613 330 534 -0.06944443 0.3755144
Stationary 294.792 330 534 -0.06944443 0.3755144
Moved 294.8228 337.271 495.1916 -0.05261336 0.2756984
Moved 294.8535 343.1383 448.4627 -0.03903171 0.155511
Moved 294.8843 347.3069 411.3177 -0.02938226 0.05997359
Moved 294.915 352.146 371.9052 -0.01818066 -0.04139606
Moved 294.9458 355.5458 344.5416 -0.01031056 -0.1117756
Moved 294.9765 356 308.1027 -0.009259283 -0.2054972
Moved 295.0073 346.6094 274.566 -0.03099675 -0.2917542
Moved 295.038 338.5 255 -0.04976853 -0.3420782
Moved 295.0688 333.5055 246.2583 -0.0613298 -0.364562
Moved 295.0996 328.0252 240.0126 -0.07401581 -0.3806261
Moved 295.1303 321.0847 238 -0.09008169 -0.3858025
Moved 295.161 308.4686 238 -0.1192857 -0.3858025
Moved 295.1918 292.6205 251.6277 -0.155971 -0.3507519
Moved 295.2226 277.8034 263.1966 -0.1902699 -0.3209965
Moved 295.2533 262.7207 282.0391 -0.2251836 -0.2725332
Moved 295.2841 252.7144 304.0355 -0.2483463 -0.2159582
Moved 295.3149 249.4346 331.2197 -0.2559385 -0.1460399
Moved 295.3456 249 367.8591 -0.2569445 -0.05180272
Moved 295.3763 267.4489 420.7061 -0.2142386 0.08412047
Moved 295.4071 275.5 451.5 -0.1956018 0.163323
Moved 295.4379 278 469.866 -0.1898148 0.2105607
Moved 295.4687 279 484.1107 -0.1875 0.2471983
Moved 295.4994 279 494 -0.1875 0.2726337
Moved 295.5302 279 500.5295 -0.1875 0.2894278
Moved 295.5609 279 507.0353 -0.1875 0.3061607
Moved 295.5917 279 510.7744 -0.1875 0.3157776
Moved 295.6224 281.1595 513.1595 -0.1825012 0.3219122
Ended 295.6532 281.1595 513.1595 -0.1825012 0.3219122
PhraseEnd 296.1453
