reading week is just about here
Basic
0.6 0.6
432 388.8
Began 591.6182 279 507 -0.1875 0.3060699
Stationary 591.6489 279 507 -0.1875 0.3060699
Stationary 591.6797 279 507 -0.1875 0.3060699
Stationary 591.7104 279 507 -0.1875 0.3060699
Stationary 591.7411 279 507 -0.1875 0.3060699
Moved 591.7718 265.3055 507 -0.2192002 0.3060699
Moved 591.8026 259.4667 507 -0.2327161 0.3060699
Moved 591.8333 254 507 -0.2453704 0.3060699
Moved 591.8641 247.5644 507 -0.2602676 0.3060699
Moved 591.8948 239.9646 507 -0.2778598 0.3060699
Moved 591.9255 233.2154 507 -0.2934828 0.3060699
Moved 591.9562 228.2857 507 -0.3048941 0.3060699
Moved 591.9869 224.6577 507 -0.3132923 0.3060699
Moved 592.0177 221.5 507 -0.3206019 0.3060699
Moved 592.0485 218.9176 507 -0.3265797 0.3060699
Moved 592.0792 218 507 -0.3287037 0.3060699
Moved 592.1099 216.9491 507 -0.3311363 0.3060699
Moved 592.1404 214.6378 507 -0.3364866 0.3060699
Moved 592.1714 214 507 -0.3379629 0.3060699
Moved 592.2021 212.7125 507 -0.3409432 0.3060699
Moved 592.2328 211.626 507 -0.3434583 0.3060699
Moved 592.2636 209.7676 507 -0.3477602 0.3060699
Moved 592.2943 208.6791 507 -0.3502797 0.3060699
Moved 592.325 208.1244 507 -0.3515639 0.3060699
Moved 592.3558 208 497.496 -0.3518518 0.2816255
Moved 592.3865 208 493 -0.3518518 0.2700616
Moved 592.4172 207 486.7318 -0.3541667 0.2539397
Moved 592.4479 205.9909 480.9818 -0.3565026 0.2391505
Moved 592.4787 205.119 473.3572 -0.3585207 0.21954
Moved 592.5094 205 467.3104 -0.3587963 0.2039876
Moved 592.5401 202.6869 458.3738 -0.3641507 0.1810026
Moved 592.5709 200.81 450.4299 -0.3684955 0.1605706
Moved 592.6016 198.9367 443.8735 -0.3728316 0.1437075
Moved 592.6323 197 438.8159 -0.3773148 0.1306991
Moved 592.663 196 433.0673 -0.3796296 0.1159138
Moved 592.6938 194 427.3379 -0.3842593 0.1011776
Moved 592.7245 192 424.1207 -0.3888888 0.09290291
Moved 592.7552 190 419.2952 -0.3935185 0.0804916
Moved 592.786 188.4226 416.4226 -0.3971699 0.07310338
Moved 592.8167 188 413.9733 -0.3981482 0.06680371
Moved 592.8475 187 411.5 -0.4004629 0.06044234
Moved 592.8782 187 410.7874 -0.4004629 0.05860956
Moved 592.9089 187 409.6255 -0.4004629 0.05562099
Moved 592.9396 187 405.5 -0.4004629 0.04501017
Moved 592.9703 200.3834 401.8722 -0.3694828 0.03567943
Moved 593.0011 210.0079 396.9974 -0.3472039 0.02314136
Moved 593.0319 222.3714 392.1257 -0.3185846 0.01061141
Moved 593.0626 232.3719 388.657 -0.2954353 0.001689769
Moved 593.0933 245.2397 384.6901 -0.2656489 -0.008513329
Moved 593.124 252.3782 383 -0.2491246 -0.01286016
Moved 593.1548 260.1213 380.9394 -0.2312008 -0.01816
Moved 593.1855 266.1982 380.4009 -0.2171337 -0.01954514
Moved 593.2162 271.945 380 -0.2038309 -0.02057613
Moved 593.247 281.0292 380 -0.1828027 -0.02057613
Moved 593.2777 293.327 388.8783 -0.1543358 0.002258913
Moved 593.3084 317.4747 404.597 -0.09843826 0.0426878
Moved 593.3392 339.3212 419.1387 -0.04786755 0.08008921
Moved 593.3699 365.1264 436.7509 0.01186669 0.1253881
Moved 593.4006 382.0935 451.0801 0.05114238 0.162243
Moved 593.4313 398.309 461.6545 0.0886781 0.1894404
Moved 593.4621 412.7465 471.2479 0.1220984 0.214115
Moved 593.4929 426.5 480.5 0.1539352 0.2379114
Moved 593.5236 436.5497 487.2748 0.1771985 0.2553365
Moved 593.5543 447.0714 497.0714 0.2015542 0.2805334
Moved 593.585 457.6855 504.6855 0.2261239 0.3001171
Moved 593.6157 465.0744 509.7162 0.2432277 0.3130561
Moved 593.6465 471.674 512 0.2585045 0.31893
Moved 593.6772 474.2074 515.2073 0.264369 0.3271793
Moved 593.7079 476 516 0.2685185 0.329218
Moved 593.7387 478.5 516 0.2743055 0.329218
Moved 593.7694 479.4951 517 0.2766092 0.33179
Stationary 593.8002 479 517 0.275463 0.33179
Moved 593.8309 479 505.3926 0.275463 0.3019356
Moved 593.8616 469.5212 488.5636 0.2535213 0.2586512
Moved 593.8923 462.7736 471.934 0.2379019 0.2158796
Moved 593.9231 454.5019 455.0037 0.2187543 0.1723346
Moved 593.9539 444.8484 437.7347 0.1964083 0.1279183
Moved 593.9845 437.2589 424.4315 0.17884 0.09370223
Moved 594.0153 431.4295 410.8589 0.165346 0.05879354
Moved 594.046 428.5 400 0.1585648 0.03086416
Moved 594.0767 422.6477 380.767 0.1450178 -0.01860348
Moved 594.1074 417.9518 362.711 0.1341478 -0.0650438
Moved 594.1382 413.0801 345.561 0.1228707 -0.1091539
Moved 594.1689 407.2651 327.0604 0.10941 -0.1567376
Moved 594.1997 400.2987 308.8961 0.09328395 -0.2034566
Moved 594.2304 396.7631 297.0525 0.08509983 -0.2339185
Moved 594.2612 393.9026 287.7078 0.07847825 -0.2579533
Moved 594.2918 391.3667 280.1002 0.07260819 -0.2775202
Moved 594.3226 388.5 271.5 0.06597221 -0.2996399
Moved 594.3533 385.6046 265.2091 0.05926977 -0.3158202
Moved 594.3841 384 261.1519 0.0555556 -0.3262554
Moved 594.4148 381.2364 256.4728 0.04915833 -0.33829
Moved 594.4456 379.367 252.3669 0.04483094 -0.3488505
Moved 594.4763 376.4955 251 0.03818402 -0.3523664
Moved 594.507 369.8103 251 0.02270907 -0.3523664
Moved 594.5377 362.1558 263.6884 0.0049903 -0.3197315
Moved 594.5685 353.6071 279.5834 -0.01479839 -0.2788492
Moved 594.5992 349.5 292.5 -0.02430553 -0.2456276
Moved 594.6299 344.8109 306.9456 -0.03515999 -0.2084734
Moved 594.6606 340.948 321.2599 -0.04410177 -0.1716567
Moved 594.6914 339 331.7965 -0.04861111 -0.1445564
Moved 594.7221 338 338.1668 -0.05092591 -0.1281719
Moved 594.7528 337 343.7495 -0.05324075 -0.1138131
