do you prefer a window seat
Stationary 91.66241 151 308 -0.4837963 -0.2057614
Stationary 91.69315 151 308 -0.4837963 -0.2057614
Stationary 91.72387 151 308 -0.4837963 -0.2057614
Ended 91.75455 151 308 -0.4837963 -0.2057614
Began 92.43037 252 524 -0.25 0.3497942
Stationary 92.46115 252 524 -0.25 0.3497942
Stationary 92.49179 252 524 -0.25 0.3497942
Stationary 92.52253 252 524 -0.25 0.3497942
Stationary 92.55325 252 524 -0.25 0.3497942
Stationary 92.58399 252 524 -0.25 0.3497942
Moved 92.61472 270.3076 524 -0.2076214 0.3497942
Moved 92.64544 305.5089 540.1526 -0.1261368 0.3913391
Moved 92.67616 359.4601 550.8621 -0.001249661 0.4188839
Moved 92.70688 400.7334 554.0489 0.09429017 0.4270804
Moved 92.73759 431.3479 554 0.1651572 0.4269547
Moved 92.7683 448.8438 554 0.2056571 0.4269547
Moved 92.799 463.1092 543.9727 0.2386787 0.4011643
Moved 92.82975 474.3422 541.2192 0.2646811 0.3940823
Moved 92.8604 482.5 538.5 0.2835648 0.3870883
Moved 92.89115 483.9659 537.0341 0.2869582 0.383318
Moved 92.92189 484 521.2466 0.287037 0.3427123
Moved 92.95261 462.5 470.5 0.2372685 0.2121912
Moved 92.98331 434.4058 418.7747 0.1722357 0.07915281
Moved 93.01407 406.66 368.1377 0.1080092 -0.05108625
Moved 93.04475 387.8041 334.5212 0.0643613 -0.1375483
Moved 93.07548 374.1143 305.45 0.03267189 -0.2123201
Moved 93.10619 364.4628 287.5599 0.01033058 -0.2583337
Moved 93.13689 351.6917 263.7681 -0.01923213 -0.3195265
Moved 93.16762 343.5782 249.297 -0.0380135 -0.3567465
Moved 93.19837 338.1959 240.2938 -0.05047252 -0.3799028
Moved 93.22909 331.8577 232.8577 -0.0651443 -0.3990287
Moved 93.25983 321.3477 229.8695 -0.08947282 -0.4067143
Moved 93.29053 300.2421 236.1306 -0.1383286 -0.3906106
Moved 93.32124 276.5 256.5 -0.193287 -0.3382202
Moved 93.35197 255.5354 291.9291 -0.2418161 -0.2470959
Moved 93.38267 245.5048 315.822 -0.2650351 -0.1856429
Moved 93.41339 238.8538 333.8655 -0.2804311 -0.1392347
Moved 93.44412 236.0193 345.9037 -0.2869924 -0.1082723
Moved 93.47481 236 358.7238 -0.287037 -0.07529906
Moved 93.50558 236 368.502 -0.287037 -0.05014922
Moved 93.53625 236 376.7488 -0.287037 -0.0289384
Moved 93.56697 236 387.7365 -0.287037 -0.0006779329
Moved 93.5977 236 396.3403 -0.287037 0.02145123
Moved 93.62844 253.2882 412.5029 -0.247018 0.0630219
Moved 93.65915 288.2279 438.455 -0.1661391 0.129771
Moved 93.68985 338.7162 466.7213 -0.04926811 0.2024723
Moved 93.7205 377.6107 480.5857 0.0407655 0.2381319
Moved 93.75132 416.7669 498.4862 0.1314049 0.2841723
Moved 93.78204 435 506.5 0.1736111 0.3047839
Moved 93.81276 442.2756 510.1378 0.1904527 0.3141404
Moved 93.84346 444 511.9104 0.1944444 0.3186995
Moved 93.87418 444 512.6699 0.1944444 0.320653
Moved 93.90491 435.6165 514.048 0.1750381 0.3241974
Moved 93.93563 404.6136 517 0.1032723 0.33179
Moved 93.96632 362.3821 518 0.005514125 0.3343621
Moved 93.99704 304.6603 507.0992 -0.1281012 0.3063251
Moved 94.02776 269.8762 505.4794 -0.20862 0.3021587
Moved 94.05848 240.3628 503 -0.2769379 0.2957818
Moved 94.08921 222.69 502 -0.3178472 0.2932098
Moved 94.11994 213.9321 501 -0.33812 0.2906378
Moved 94.15063 211.5373 501 -0.3436637 0.2906378
Ended 94.18138 212 501 -0.3425926 0.2906378
Began 94.91865 221 334 -0.3217593 -0.1388889
Stationary 94.94936 221 334 -0.3217593 -0.1388889
Stationary 94.98013 221 334 -0.3217593 -0.1388889
Moved 95.0108 221 346.57 -0.3217593 -0.1065586
Moved 95.04153 227.6611 357.9958 -0.30634 -0.07717124
Moved 95.07226 235.742 374.6454 -0.2876342 -0.03434836
Moved 95.10296 244.9774 395.2807 -0.2662559 0.01872596
Moved 95.13367 251.7057 410.2643 -0.2506813 0.05726406
Moved 95.16441 256.575 420.7252 -0.2394096 0.0841696
Moved 95.19511 260.6858 428.0287 -0.229894 0.1029543
Moved 95.22585 265.201 439.402 -0.2194422 0.1322066
Moved 95.25658 269.5453 446.0906 -0.2093859 0.1494099
Moved 95.28725 273.6255 452.6254 -0.199941 0.1662176
Moved 95.31797 277.1543 460.2315 -0.1917724 0.1857806
Moved 95.3487 282.6968 469.5452 -0.1789426 0.2097354
Moved 95.37944 289.262 479.893 -0.1637454 0.2363502
Moved 95.41016 292.0021 483.0021 -0.1574025 0.244347
Moved 95.44086 295.7527 489.5053 -0.1487207 0.2610732
Moved 95.47156 301 495 -0.1365741 0.2752057
Moved 95.50234 304.9703 497.9703 -0.1273836 0.2828455
Moved 95.53302 307 499 -0.1226852 0.2854938
Moved 95.56372 308.1134 500.1133 -0.1201079 0.2883573
Stationary 95.59444 308.1134 500.1133 -0.1201079 0.2883573
Moved 95.62519 303.3818 494.722 -0.1310606 0.2744908
Moved 95.65591 283.6257 478.4692 -0.1767925 0.2326883
Moved 95.68663 255.1723 455.5379 -0.2426566 0.1737085
Moved 95.71735 230.031 433.6942 -0.3008542 0.1175263
Moved 95.74806 211.4675 415.0455 -0.3438251 0.06956132
Moved 95.77876 196.2689 399.0862 -0.3790071 0.0285138
Moved 95.8095 188.1719 390.1719 -0.3977503 0.005586098
Moved 95.84023 184.6216 385.6216 -0.4059685 -0.006117212
Moved 95.87094 184 381.8646 -0.4074074 -0.01578029
Stationary 95.90165 184 382 -0.4074074 -0.01543218
Stationary 95.93238 184 382 -0.4074074 -0.01543218
Moved 95.96308 247.7139 435.4023 -0.2599216 0.1219194
Moved 95.99381 309.9814 481.2179 -0.1157837 0.2397578
Moved 96.02454 358.9467 514.5681 -0.002438078 0.3255351
Moved 96.05527 376.2263 526.1509 0.03756096 0.3553263
Moved 96.08598 384.6329 531.8164 0.05702059 0.3698981
Moved 96.11668 387.5786 534 0.06383926 0.3755144
Moved 96.14742 390.7347 534 0.07114519 0.3755144
Ended 96.17813 390.7347 534 0.07114519 0.3755144
PhraseEnd 97.74479
