want to join us for lunch
Basic
0.6 0.6
432 388.8
Began 267.9889 270 481 -0.2083333 0.2391974
Stationary 268.0197 270 481 -0.2083333 0.2391974
Moved 268.0505 239.9948 447.9948 -0.2777899 0.1543075
Moved 268.0811 212.8071 418.8878 -0.3407243 0.07944393
Moved 268.112 199.6741 404.4089 -0.3711247 0.04220405
Moved 268.1427 188.7958 393.7958 -0.3963062 0.01490679
Moved 268.1735 187 383.5533 -0.4004629 -0.01143695
Moved 268.2043 200.7173 368.1147 -0.3687099 -0.05114536
Moved 268.235 239.0278 346.9861 -0.2800282 -0.1054885
Moved 268.2657 293.1107 327.4668 -0.1548364 -0.1556924
Moved 268.2965 333 314 -0.06249999 -0.1903292
Moved 268.3273 355.5332 304.489 -0.01033982 -0.2147918
Moved 268.358 380.075 294.825 0.04646977 -0.2396477
Moved 268.3888 392.9555 290.5111 0.07628579 -0.2507432
Moved 268.4195 398.253 288.747 0.08854865 -0.2552803
Moved 268.4503 401.764 287.236 0.09667595 -0.2591668
Moved 268.481 403.2234 285.7766 0.1000541 -0.2629203
Stationary 268.5117 403 286 0.09953707 -0.2623458
Moved 268.5425 385.3787 320.1885 0.05874703 -0.1744124
Moved 268.5733 370.1527 355.3103 0.02350161 -0.08407851
Moved 268.6041 358.509 392.6367 -0.003451457 0.01192564
Moved 268.6348 349.2297 419.3109 -0.02493123 0.08053191
Moved 268.6655 339.9424 440.4869 -0.04642958 0.1349972
Moved 268.6963 331.6686 457.7733 -0.0655819 0.1794579
Moved 268.7271 324.3267 473.3466 -0.08257712 0.2195129
Moved 268.7578 320.3402 488.2991 -0.09180516 0.2579708
Moved 268.7886 319 498.6743 -0.09490739 0.2846559
Ended 268.8193 319 499.6493 -0.09490739 0.2871637
Began 269.0962 328 525 -0.07407407 0.3523662
Stationary 269.127 328 525 -0.07407407 0.3523662
Stationary 269.1577 328 525 -0.07407407 0.3523662
Moved 269.1884 354.529 525 -0.01266435 0.3523662
Moved 269.2192 378.9683 525 0.04390806 0.3523662
Moved 269.2499 406.3101 525 0.1071993 0.3523662
Moved 269.2807 435.0298 525 0.1736802 0.3523662
Moved 269.3114 457.6668 532.963 0.2260806 0.372847
Moved 269.3422 477.5062 534.3896 0.272005 0.3765163
Moved 269.373 492.9297 534 0.3077075 0.3755144
Moved 269.4037 505.6749 534 0.3372103 0.3755144
Moved 269.4344 517 534 0.3634259 0.3755144
Moved 269.4652 526.5101 534 0.3854401 0.3755144
Moved 269.4959 534.8571 534 0.4047619 0.3755144
Moved 269.5267 540.3787 534 0.4175431 0.3755144
Ended 269.5575 543.1428 534 0.4239417 0.3755144
Began 269.865 325 355 -0.08101851 -0.08487654
Stationary 269.8958 325 355 -0.08101851 -0.08487654
Stationary 269.9265 325 355 -0.08101851 -0.08487654
Moved 269.9573 360.2809 393.2809 0.0006501874 0.01358244
Moved 269.988 397.5255 429.4905 0.08686453 0.1067141
Moved 270.0188 433.902 458.4742 0.1710695 0.1812608
Moved 270.0496 455.4185 476.4186 0.2208762 0.227414
Moved 270.0803 471.6607 489.3286 0.2584739 0.2606188
Moved 270.1111 483.1369 500.137 0.2850391 0.288418
Moved 270.1418 488 505.1056 0.2962963 0.3011974
Moved 270.1726 488 508.3129 0.2962963 0.3094466
Moved 270.2033 488 511.073 0.2962963 0.3165457
Moved 270.2341 475.5136 513 0.2673926 0.321502
Moved 270.2648 461.7019 513 0.235421 0.321502
Moved 270.2956 442.8197 498.8422 0.1917122 0.285088
Moved 270.3264 422.5 466.5 0.144676 0.2019032
Moved 270.3571 412.2128 431.3761 0.120863 0.111564
Moved 270.3879 409.9689 412.7827 0.1156689 0.06374136
Moved 270.4186 410 395.4779 0.1157407 0.01923322
Moved 270.4493 410 379.9854 0.1157407 -0.02061388
Moved 270.4801 410 357.2429 0.1157407 -0.07910779
Moved 270.5108 404.8206 334.1884 0.1037515 -0.1384044
Moved 270.5416 394.5404 310.1078 0.07995466 -0.20034
Moved 270.5724 389.2921 301.4868 0.06780565 -0.2225136
Moved 270.6031 381.6875 287.375 0.0502025 -0.2588092
Moved 270.6339 376.601 276.8029 0.03842811 -0.2860009
Moved 270.6646 372.855 269.7101 0.02975702 -0.3042437
Moved 270.6954 372 267.4211 0.02777775 -0.3101308
Moved 270.7262 370.6759 263.3517 0.02471268 -0.3205974
Ended 270.7569 371 259.9347 0.025463 -0.3293861
Backspace 271.8333
Began 272.3869 263 515 -0.2245371 0.326646
Moved 272.4177 252.1117 499.2725 -0.2497414 0.2861945
Moved 272.4485 231.2265 473.2517 -0.2980867 0.2192688
Moved 272.4792 212.8676 445.668 -0.3405842 0.148323
Moved 272.5099 199.004 423.4064 -0.372676 0.09106573
Moved 272.5407 191.1032 401.3611 -0.3909649 0.03436489
Moved 272.5714 190 377.4013 -0.3935185 -0.02726009
Moved 272.6022 209.1985 352.8876 -0.3490774 -0.09030981
Moved 272.633 236.766 338.617 -0.285264 -0.1270139
Moved 272.6638 274.5115 328.0977 -0.19789 -0.1540696
Moved 272.6945 305.0431 322.1913 -0.127215 -0.1692609
Moved 272.7252 332.6179 315.3071 -0.06338453 -0.1869673
Moved 272.756 368.4959 309.4504 0.01966645 -0.202031
Moved 272.7867 389.1904 305.6871 0.06757031 -0.2117103
Moved 272.8175 403.3008 303.9398 0.1002333 -0.2162042
Moved 272.8482 412.5826 301.2087 0.1217191 -0.2232287
Moved 272.879 418.2731 300 0.1348915 -0.2263375
Moved 272.9098 421 299 0.1412037 -0.2289095
Stationary 272.9405 421 299 0.1412037 -0.2289095
Moved 272.9713 400.9485 335.0773 0.09478818 -0.1361181
Moved 273.002 380.3227 371.3949 0.04704336 -0.04270875
Moved 273.0328 367.1369 404.1578 0.01652052 0.04155802
Moved 273.0635 356.1168 429.7079 -0.008988827 0.1072733
Moved 273.0943 347.23 459.2524 -0.02956018 0.1832624
Moved 273.125 344 486.4037 -0.03703703 0.2530959
Moved 273.1558 344 507.3317 -0.03703703 0.3069229
Moved 273.1866 344 513.8752 -0.03703703 0.323753
Ended 273.2173 344 514 -0.03703703 0.324074
