the postal service is very slow
Basic
0.6 0.6
432 388.8
Began 1365.464 375 589 0.03472219 0.5169753
Stationary 1365.495 375 589 0.03472219 0.5169753
Stationary 1365.525 375 589 0.03472219 0.5169753
Stationary 1365.556 375 589 0.03472219 0.5169753
Stationary 1365.587 375 589 0.03472219 0.5169753
Moved 1365.618 375 577.3416 0.03472219 0.4869896
Moved 1365.648 375 571.8456 0.03472219 0.4728538
Moved 1365.679 375 567.0031 0.03472219 0.4603988
Moved 1365.71 375 561.4817 0.03472219 0.4461977
Moved 1365.74 375 554.9393 0.03472219 0.4293705
Moved 1365.771 375 549.4207 0.03472219 0.4151765
Moved 1365.802 375 544.4731 0.03472219 0.4024512
Moved 1365.833 375 538.939 0.03472219 0.3882176
Moved 1365.864 375 534.4236 0.03472219 0.3766038
Moved 1365.894 365.9157 526.8736 0.01369377 0.3571851
Moved 1365.925 358.5451 515.5752 -0.003367811 0.3281254
Moved 1365.956 351.2584 502.764 -0.02023518 0.2951747
Moved 1365.986 345.9644 484.8755 -0.0324897 0.2491654
Moved 1366.017 344 453.8451 -0.03703703 0.1693546
Moved 1366.048 344 440.11 -0.03703703 0.1340279
Moved 1366.079 361.7239 413.4417 0.003990531 0.06543638
Moved 1366.109 376.2854 393.0003 0.03769775 0.01286083
Moved 1366.14 393.2005 373.7995 0.07685303 -0.03652392
Moved 1366.171 401.9219 364.0781 0.09704133 -0.06152745
Moved 1366.202 406.0689 359.9311 0.1066409 -0.07219369
Moved 1366.232 410.918 354.082 0.1178657 -0.08723781
Moved 1366.263 413 351.1175 0.1226852 -0.09486257
Moved 1366.294 415 349.3519 0.1273148 -0.09940355
Moved 1366.324 416.023 349 0.1296829 -0.1003086
Stationary 1366.355 416.023 349 0.1296829 -0.1003086
Moved 1366.386 401.1406 362.2084 0.09523281 -0.06633656
Moved 1366.417 377.6776 386.7377 0.04092028 -0.003246574
Moved 1366.448 352.1724 414.0104 -0.01811946 0.06689911
Moved 1366.478 331.0431 437.665 -0.06702989 0.1277392
Moved 1366.509 309.9776 459.6446 -0.1157925 0.184271
Moved 1366.54 295.1723 476.8277 -0.1500641 0.2284662
Moved 1366.57 283.4218 488.6837 -0.1772645 0.25896
Moved 1366.601 276.3141 495.6859 -0.1937172 0.2769697
Moved 1366.632 268.8678 502.1322 -0.2109541 0.2935498
Moved 1366.663 266.1678 504.8322 -0.2172043 0.3004944
Moved 1366.693 264 507 -0.2222222 0.3060699
Moved 1366.724 263 509.0446 -0.2245371 0.3113285
Ended 1366.755 263 510 -0.2245371 0.3137859
Began 1367.093 584 543 0.5185185 0.3986624
Stationary 1367.124 584 543 0.5185185 0.3986624
Stationary 1367.154 584 543 0.5185185 0.3986624
Stationary 1367.185 584 543 0.5185185 0.3986624
Stationary 1367.216 584 543 0.5185185 0.3986624
Stationary 1367.247 584 543 0.5185185 0.3986624
Moved 1367.277 572.9775 529.9775 0.4930035 0.3651684
Moved 1367.308 568 526 0.4814814 0.3549381
Moved 1367.339 560.5092 522.7546 0.4641417 0.3465911
Moved 1367.37 550.9885 519.9962 0.4421029 0.3394962
Moved 1367.4 542.6965 519 0.4229087 0.3369341
Moved 1367.431 534.5438 519 0.4040366 0.3369341
Moved 1367.462 524.108 519 0.3798795 0.3369341
Moved 1367.492 513.129 519 0.3544653 0.3369341
Moved 1367.523 500.5 518 0.3252315 0.3343621
Moved 1367.554 490.3453 516.0863 0.3017251 0.32944
Moved 1367.585 478.2937 512.6469 0.2738281 0.3205937
Moved 1367.615 464.3706 507.1235 0.2415986 0.3063876
Moved 1367.646 447.5334 500.5809 0.2026235 0.28956
Moved 1367.677 420.0934 488.7056 0.1391052 0.2590164
Moved 1367.708 383.3518 469.9587 0.05405515 0.210799
Moved 1367.738 349.8819 451.941 -0.02342145 0.1644572
Moved 1367.769 322.9778 439.1911 -0.08569966 0.1316643
Moved 1367.8 289.1742 425.4697 -0.1639487 0.09637251
Moved 1367.831 259.5301 414.3875 -0.2325692 0.06786903
Moved 1367.861 236.0285 403.5142 -0.286971 0.03990275
Moved 1367.892 222.4016 397.2008 -0.3185148 0.02366458
Moved 1367.923 209.5564 390.6673 -0.3482491 0.006860254
Moved 1367.953 200.3751 386.1251 -0.369502 -0.004822374
Moved 1367.984 194.7274 382.3637 -0.3825755 -0.01449671
Moved 1368.015 191.9225 381 -0.3890683 -0.01800419
Moved 1368.046 190 380 -0.3935185 -0.02057613
Stationary 1368.076 190 380 -0.3935185 -0.02057613
Stationary 1368.107 190 380 -0.3935185 -0.02057613
Moved 1368.138 203.6692 403.2256 -0.3618768 0.03916046
Moved 1368.169 225 432 -0.3125 0.1131687
Moved 1368.199 249.1269 459.4396 -0.2566506 0.1837438
Moved 1368.23 271.3845 483.205 -0.2051285 0.2448686
Moved 1368.261 294.0374 504.5312 -0.1526911 0.29972
Moved 1368.292 309.0884 516.8163 -0.117851 0.3313175
Moved 1368.322 317.071 522.071 -0.09937281 0.3448327
Moved 1368.353 320.6862 523 -0.09100412 0.3472221
Moved 1368.384 320 524 -0.09259259 0.3497942
Stationary 1368.415 320 524 -0.09259259 0.3497942
Moved 1368.445 307.5201 524 -0.1214812 0.3497942
Moved 1368.476 284.7451 505.6471 -0.174201 0.3025901
Moved 1368.507 263.0818 495.0409 -0.2243477 0.2753108
Moved 1368.537 238.3037 481.2798 -0.2817045 0.2399171
Moved 1368.568 213.5 467.5 -0.3391204 0.2044752
Moved 1368.599 191.342 450.2932 -0.390412 0.1602189
Moved 1368.63 176.1479 438.861 -0.4255835 0.1308152
Moved 1368.66 165.0951 426.6189 -0.4511687 0.09932832
Moved 1368.691 160.0905 420.2715 -0.4627535 0.08300271
Moved 1368.722 157 412.4514 -0.4699074 0.0628892
Moved 1368.753 157 402.0229 -0.4699074 0.03606718
Moved 1368.783 172.8848 391.5576 -0.433137 0.009150211
Moved 1368.814 208.8325 382.7972 -0.3499247 -0.01338182
Moved 1368.845 265.4408 382 -0.218887 -0.01543218
Moved 1368.876 318.1667 382 -0.09683644 -0.01543218
Moved 1368.906 364.3354 391.7781 0.01003553 0.009717234
