just in time for the party
Basic
0.6 0.6
432 388.8
Began 1478.696 433 449 0.1689814 0.156893
Stationary 1478.727 433 449 0.1689814 0.156893
Stationary 1478.758 433 449 0.1689814 0.156893
Stationary 1478.789 433 449 0.1689814 0.156893
Stationary 1478.819 433 449 0.1689814 0.156893
Stationary 1478.85 433 449 0.1689814 0.156893
Stationary 1478.881 433 449 0.1689814 0.156893
Stationary 1478.912 433 449 0.1689814 0.156893
Stationary 1478.942 433 449 0.1689814 0.156893
Stationary 1478.973 433 449 0.1689814 0.156893
Stationary 1479.004 433 449 0.1689814 0.156893
Stationary 1479.035 433 449 0.1689814 0.156893
Stationary 1479.065 433 449 0.1689814 0.156893
Stationary 1479.096 433 449 0.1689814 0.156893
Moved 1479.127 433 438.9991 0.1689814 0.1311706
Moved 1479.157 433 437.5 0.1689814 0.1273147
Moved 1479.188 433 436.6358 0.1689814 0.125092
Moved 1479.219 433 433.6957 0.1689814 0.1175302
Moved 1479.25 433 431.1649 0.1689814 0.1110208
Moved 1479.281 433 428.6148 0.1689814 0.1044619
Moved 1479.311 433 423.7021 0.1689814 0.09182627
Moved 1479.342 433 416.402 0.1689814 0.07305028
Moved 1479.373 440.7438 410.7686 0.1869068 0.05856121
Moved 1479.403 443.3008 404.0975 0.192826 0.04140292
Moved 1479.434 445.5 400 0.1979166 0.03086416
Moved 1479.465 447.1044 394.7912 0.2016306 0.01746696
Moved 1479.496 448.6582 390.6835 0.2052274 0.006901972
Moved 1479.526 450.2169 387.783 0.2088355 -0.0005581938
Moved 1479.557 451.5 385.5 0.2118056 -0.006430119
Moved 1479.588 452.0619 382.9382 0.2131062 -0.01301926
Moved 1479.619 452 381.687 0.2129629 -0.01623742
Moved 1479.649 453.3306 380.6694 0.216043 -0.01885442
Moved 1479.68 453 379.9395 0.2152778 -0.02073178
Stationary 1479.711 453 380 0.2152778 -0.02057613
Moved 1479.742 453 391.2831 0.2152778 0.00844406
Moved 1479.772 444.4701 409.3975 0.1955326 0.05503454
Moved 1479.803 439.1569 430.8103 0.1832335 0.1101088
Moved 1479.834 433.3493 447.9521 0.16979 0.1541979
Moved 1479.865 429.6248 461.8759 0.1611686 0.19001
Moved 1479.895 423.1613 477.5967 0.1462067 0.2304442
Moved 1479.926 417.6454 492.0638 0.1334384 0.2676538
Moved 1479.957 412.5511 503.8978 0.1216461 0.2980909
Moved 1479.987 408.4459 511.8312 0.1121433 0.3184957
Moved 1480.018 406.1747 517.6505 0.106886 0.3334633
Moved 1480.049 403.9473 520.0527 0.1017298 0.3396417
Moved 1480.08 402.6546 522.6907 0.09873757 0.3464267
Moved 1480.11 401 524.1626 0.09490739 0.3502123
Moved 1480.141 399.6698 524 0.0918283 0.3497942
Moved 1480.172 399.0341 524 0.09035656 0.3497942
Moved 1480.203 396.5 524 0.08449078 0.3497942
Moved 1480.233 384.601 509.601 0.05694677 0.3127597
Moved 1480.264 368.4652 491.4652 0.01959533 0.2661142
Moved 1480.295 351.2834 471.426 -0.02017727 0.214573
Moved 1480.326 333.5289 454.5289 -0.06127562 0.1711134
Moved 1480.356 321.1998 442.1998 -0.08981535 0.1394026
Moved 1480.387 308.5 431 -0.119213 0.1105966
Moved 1480.418 297.5746 421.3122 -0.1445031 0.0856794
Moved 1480.448 285.5232 412.114 -0.1723999 0.0620214
Moved 1480.479 276.4384 404.4384 -0.1934297 0.04227964
Moved 1480.51 269.8195 398.8195 -0.2087511 0.02782786
Moved 1480.541 263.6997 395.6997 -0.2229173 0.01980369
Moved 1480.571 257.4081 391.6054 -0.2374811 0.009273129
Moved 1480.602 249.8008 387.5339 -0.2550907 -0.001198922
Moved 1480.633 241.0743 383.3829 -0.2752909 -0.01187532
Moved 1480.664 233.7796 380.5932 -0.2921768 -0.01905049
Moved 1480.694 227.8294 377.9147 -0.3059505 -0.0259397
Moved 1480.725 221.7009 376 -0.3201367 -0.03086435
Moved 1480.756 217.8131 375 -0.3291364 -0.03343629
Moved 1480.786 215.6175 374 -0.3342188 -0.03600823
Moved 1480.817 213.9682 374 -0.3380366 -0.03600823
Stationary 1480.848 214 374 -0.3379629 -0.03600823
Moved 1480.879 212.6694 374 -0.341043 -0.03600823
Stationary 1480.91 212.6694 374 -0.341043 -0.03600823
Moved 1480.94 213 386.7099 -0.3402778 -0.003318198
Moved 1480.971 227.7088 400.8253 -0.3062296 0.03298685
Moved 1481.002 236.0624 414.0779 -0.2868927 0.06707282
Moved 1481.032 245.8946 424.8946 -0.264133 0.09489346
Moved 1481.063 257.6966 440.6967 -0.2368134 0.1355366
Moved 1481.094 273.9617 455.9617 -0.1991628 0.1747985
Moved 1481.125 287.5067 466.5068 -0.1678085 0.2019206
Moved 1481.156 296.3988 473.2991 -0.147225 0.2193905
Moved 1481.186 306.7193 481.7193 -0.123335 0.2410474
Moved 1481.217 317.8836 490.6627 -0.09749159 0.2640502
Moved 1481.248 325.5048 497.5048 -0.07984995 0.2816481
Moved 1481.278 329.1105 500.0737 -0.07150351 0.2882552
Moved 1481.309 337 508 -0.05324075 0.3086419
Moved 1481.34 342.1537 511.0768 -0.04131084 0.3165556
Moved 1481.371 345.6236 514.6235 -0.03327876 0.3256777
Moved 1481.401 349.8435 517.8435 -0.02351041 0.3339596
Moved 1481.432 354.9141 521.9141 -0.01177291 0.3444291
Moved 1481.463 358.0034 524.0034 -0.004621694 0.3498029
Moved 1481.494 359 525.5 -0.002314796 0.3536522
Moved 1481.524 360 526.5 0 0.3562242
Moved 1481.555 361.3532 527.3532 0.003132324 0.3584186
Stationary 1481.586 361 527 0.002314846 0.3575102
Stationary 1481.616 361 527 0.002314846 0.3575102
Ended 1481.647 361 527 0.002314846 0.3575102
Began 1482.262 498 530 0.3194444 0.3652262
Stationary 1482.293 498 530 0.3194444 0.3652262
Stationary 1482.323 498 530 0.3194444 0.3652262
Stationary 1482.354 498 530 0.3194444 0.3652262
Stationary 1482.385 498 530 0.3194444 0.3652262
Stationary 1482.416 498 530 0.3194444 0.3652262
Stationary 1482.446 498 530 0.3194444 0.3652262
Stationary 1482.477 498 530 0.3194444 0.3652262
