this is a non profit organization
Stationary 1036.693 394 207 0.07870366 -0.465535
Stationary 1036.723 394 207 0.07870366 -0.465535
Stationary 1036.754 394 207 0.07870366 -0.465535
Stationary 1036.785 394 207 0.07870366 -0.465535
Stationary 1036.816 394 207 0.07870366 -0.465535
Stationary 1036.846 394 207 0.07870366 -0.465535
Moved 1036.877 401.6482 216.6482 0.09640782 -0.4407197
Moved 1036.908 404.4179 219.4178 0.1028192 -0.4335961
Moved 1036.938 406.1753 221.1753 0.1068872 -0.4290759
Moved 1036.969 407.9427 223.9427 0.1109786 -0.4219579
Moved 1037 410.3854 227.7708 0.1166329 -0.4121123
Moved 1037.031 416.2814 242.8441 0.130281 -0.3733433
Moved 1037.061 421.8199 264.3696 0.1431016 -0.3179794
Moved 1037.092 424.5 284.5 0.1493056 -0.2662037
Moved 1037.123 426.08 304.5602 0.152963 -0.2146087
Moved 1037.154 428.8471 325.9296 0.1593682 -0.1596463
Moved 1037.184 429.6054 347.8433 0.1611237 -0.1032839
Moved 1037.215 431 367.3235 0.1643519 -0.05318025
Moved 1037.246 433.8173 393.3558 0.1708734 0.0137751
Moved 1037.276 438.1599 416.2197 0.1809258 0.07258148
Moved 1037.307 446.0305 437.4044 0.1991446 0.1270688
Moved 1037.338 455.0675 455.3681 0.2200636 0.1732718
Moved 1037.369 463.5978 471.1956 0.2398096 0.2139803
Moved 1037.399 472.9118 485.5197 0.2613699 0.250822
Moved 1037.43 481.1753 497.2338 0.2804985 0.2809509
Moved 1037.461 487.5 504.5 0.2951388 0.2996398
Moved 1037.492 498.1782 515.8836 0.3198569 0.3289186
Moved 1037.522 508.1335 524.089 0.3429016 0.350023
Moved 1037.553 515 529 0.3587963 0.3626543
Moved 1037.584 522.4955 533.4955 0.3761472 0.3742169
Moved 1037.615 529.0609 535 0.3913447 0.3780863
Moved 1037.645 531.7923 536 0.3976673 0.3806583
Moved 1037.676 532 537 0.3981481 0.3832304
Stationary 1037.707 532 537 0.3981481 0.3832304
Moved 1037.738 526.8968 526.3549 0.3863352 0.3558509
Moved 1037.768 509.0363 502.5545 0.3449916 0.294636
Moved 1037.799 492.3731 476.6929 0.3064191 0.2281195
Moved 1037.83 476.6941 447.1059 0.2701253 0.1520213
Moved 1037.86 461.152 415.304 0.2341481 0.07022618
Moved 1037.891 453.2554 389.7663 0.2158691 0.004542943
Moved 1037.922 448.3325 369.3275 0.2044733 -0.04802601
Moved 1037.953 444.5712 352.8558 0.1957666 -0.09039161
Moved 1037.983 444 337.7828 0.1944444 -0.1291595
Moved 1038.014 442.2567 327.7701 0.190409 -0.1549124
Moved 1038.045 442 320.1243 0.1898148 -0.1745775
Moved 1038.076 442 312.6047 0.1898148 -0.1939178
Moved 1038.106 441.0376 305.1128 0.187587 -0.2131873
Moved 1038.137 441 300.4014 0.1875 -0.225305
Moved 1038.168 438.8408 290.3633 0.1825019 -0.2511233
Moved 1038.199 437 280.2819 0.1782407 -0.2770529
Moved 1038.229 434.3068 270.5339 0.1720064 -0.3021249
Moved 1038.26 431.8971 258.4855 0.1664285 -0.3331135
Moved 1038.291 429.133 249.2661 0.1600301 -0.3568258
Moved 1038.322 428 244.3695 0.1574074 -0.3694201
Moved 1038.352 428 242.9895 0.1574074 -0.3729694
Stationary 1038.383 428 243 0.1574074 -0.3729424
Ended 1038.414 428 243 0.1574074 -0.3729424
Began 1038.967 594 564 0.5416667 0.4526748
Stationary 1038.998 594 564 0.5416667 0.4526748
Stationary 1039.028 594 564 0.5416667 0.4526748
Stationary 1039.059 594 564 0.5416667 0.4526748
Moved 1039.09 582.9064 555.9064 0.5159871 0.4318581
Moved 1039.121 579.1394 553.1394 0.5072671 0.4247412
Moved 1039.151 575.3796 550.3796 0.4985638 0.4176429
Moved 1039.182 570.8097 547.9048 0.4879854 0.4112778
Moved 1039.213 565.4263 545.1421 0.4755238 0.4041719
Moved 1039.244 560.7533 542.3766 0.4647067 0.3970591
Moved 1039.274 553.8428 539.6143 0.4487101 0.3899543
Moved 1039.305 549.3448 537.1724 0.4382983 0.3836738
Moved 1039.336 542.2201 533.4067 0.4218058 0.3739883
Moved 1039.366 533.9293 526.9293 0.4026142 0.3573284
Moved 1039.397 526.5485 522.3657 0.385529 0.3455906
Moved 1039.428 519.5 517 0.3692129 0.33179
Moved 1039.459 514.4205 513.7103 0.3574548 0.3233287
Moved 1039.49 508.8944 509.9472 0.3446628 0.3136501
Moved 1039.52 505.233 507.6165 0.3361875 0.3076555
Moved 1039.551 498.4644 506 0.3205195 0.3034978
Moved 1039.582 491.9587 502.9794 0.3054601 0.2957287
Moved 1039.612 485.4248 500.2124 0.2903352 0.2886121
Moved 1039.643 481.7856 498.7856 0.2819111 0.2849424
Moved 1039.674 480 498.0225 0.2777778 0.2829797
Moved 1039.705 478.6586 498 0.2746727 0.2829217
Moved 1039.735 476.5 497 0.2696759 0.2803498
Moved 1039.766 476 496.0239 0.2685185 0.2778392
Moved 1039.797 474.6457 496 0.2653835 0.2777777
Moved 1039.828 472.4986 496 0.2604134 0.2777777
Moved 1039.858 469.0802 496 0.2525006 0.2777777
Moved 1039.889 458.4454 496 0.2278829 0.2777777
Moved 1039.92 444.6657 496 0.1959853 0.2777777
Moved 1039.95 423.8182 496 0.1477274 0.2777777
Moved 1039.981 406.8619 500.4958 0.1084767 0.289341
Moved 1040.012 383.3338 508.8147 0.05401333 0.3107373
Moved 1040.043 355.236 520.7056 -0.01102785 0.341321
Moved 1040.073 332.3949 529.8307 -0.06390064 0.3647909
Moved 1040.104 315.2805 534.777 -0.1035175 0.3775129
Moved 1040.135 297.9397 539.1515 -0.1436581 0.388764
Moved 1040.166 285.341 542 -0.1728217 0.3960905
Moved 1040.196 276.5 542 -0.193287 0.3960905
Moved 1040.227 268.7895 542 -0.2111354 0.3960905
Moved 1040.258 259.5552 542 -0.2325112 0.3960905
Moved 1040.289 252.768 542 -0.2482222 0.3960905
Moved 1040.319 248.9319 542 -0.2571021 0.3960905
Moved 1040.35 247 542 -0.2615741 0.3960905
Moved 1040.381 247 533.399 -0.2615741 0.3739687
Moved 1040.411 247 529.2638 -0.2615741 0.3633327
Moved 1040.442 261.4597 522.5776 -0.2281026 0.3461358
Moved 1040.473 288.4368 513.2838 -0.1656555 0.3222319
Moved 1040.504 320.1241 506.3126 -0.09230524 0.3043019
Moved 1040.534 357.2078 503.7987 -0.006463428 0.2978361
Moved 1040.565 390.5 504 0.0706019 0.2983539
Moved 1040.596 423.0992 504 0.1460629 0.2983539
Moved 1040.627 448.3192 512.0355 0.2044424 0.3190211
Moved 1040.657 468.5 517 0.2511574 0.33179
Moved 1040.688 488.7733 521.5067 0.2980864 0.3433812
Moved 1040.719 501.0695 524.0174 0.3265498 0.3498389
Moved 1040.75 511.3445 528.7815 0.3503345 0.3620923
Moved 1040.78 516.1517 530.1517 0.3614623 0.3656166
Moved 1040.811 517.9662 530 0.3656625 0.3652262
Stationary 1040.842 518 530 0.3657407 0.3652262
Moved 1040.873 503.0188 521.5094 0.331062 0.3433883
Moved 1040.903 484.2979 511.1655 0.2877265 0.3167835
Moved 1040.934 454.9149 495.59 0.2197106 0.2767231
Moved 1040.965 423.564 475.5443 0.1471388 0.2251654
Moved 1040.995 395.6443 452.9061 0.08251 0.1669394
Moved 1041.026 372.3337 435.042 0.02855023 0.1209927
Moved 1041.057 349.8108 412.8108 -0.02358615 0.06381368
Moved 1041.088 334.6913 397.9095 -0.05858486 0.02548728
Moved 1041.118 322.1106 384.1106 -0.08770694 -0.01000369
Moved 1041.149 310.4859 372.1074 -0.114616 -0.04087621
Moved 1041.18 303.7782 365.7781 -0.1301431 -0.05715515
Moved 1041.211 300.1347 363.1346 -0.1385771 -0.06395411
Moved 1041.241 298.765 361.765 -0.1417476 -0.06747682
Moved 1041.272 298 362 -0.1435185 -0.06687243
Moved 1041.303 298 370.3025 -0.1435185 -0.04551829
Moved 1041.334 319.4737 391.2105 -0.09381096 0.008257407
Moved 1041.364 341.0648 416.0778 -0.04383151 0.07221641
Moved 1041.395 369.1229 446.1229 0.02111773 0.1494929
Moved 1041.426 394.7876 470.2556 0.08052687 0.2115627
Moved 1041.457 419.5892 493.3015 0.1379379 0.2708372
Moved 1041.487 435.5698 507.8082 0.1749302 0.3081484
Moved 1041.518 448.1153 517.5865 0.2039707 0.3332985
Moved 1041.549 457.8666 523.5778 0.226543 0.3487082
Moved 1041.579 462.5921 526.7961 0.2374818 0.3569857
Moved 1041.61 465.5 528.5 0.244213 0.3613682
Moved 1041.641 468.2607 528 0.2506036 0.3600822
Moved 1041.672 469.0078 528 0.2523328 0.3600822
Stationary 1041.702 469 528 0.2523148 0.3600822
Moved 1041.733 470.5 528 0.2557871 0.3600822
Moved 1041.764 470 528 0.2546296 0.3600822
Moved 1041.795 455.3693 531.7261 0.2207622 0.3696659
Moved 1041.825 440.7831 534.1738 0.1869978 0.3759614
Moved 1041.856 421.3985 535 0.1421262 0.3780863
Moved 1041.887 401.0467 536 0.09501547 0.3806583
Moved 1041.917 384.6515 537 0.0570636 0.3832304
Moved 1041.948 370.5328 537.8934 0.02438148 0.3855283
Moved 1041.979 355.3926 539.6582 -0.01066526 0.3900673
Moved 1042.01 340.8602 541.428 -0.04430518 0.3946193
Moved 1042.041 333.2393 542 -0.06194611 0.3960905
Moved 1042.071 325.6741 542 -0.07945801 0.3960905
Moved 1042.102 321.5797 542 -0.0889358 0.3960905
Moved 1042.133 318.8141 542 -0.09533762 0.3960905
Stationary 1042.163 319 542 -0.09490739 0.3960905
Moved 1042.194 319 547.605 -0.09490739 0.4105067
Ended 1042.225 334 553.5 -0.06018519 0.4256686
Began 1043.27 496 518 0.3148148 0.3343621
Stationary 1043.301 496 518 0.3148148 0.3343621
Stationary 1043.331 496 518 0.3148148 0.3343621
Stationary 1043.362 496 518 0.3148148 0.3343621
Stationary 1043.393 496 518 0.3148148 0.3343621
Stationary 1043.423 496 518 0.3148148 0.3343621
Stationary 1043.454 496 518 0.3148148 0.3343621
Stationary 1043.485 496 518 0.3148148 0.3343621
Stationary 1043.516 496 518 0.3148148 0.3343621
Stationary 1043.547 496 518 0.3148148 0.3343621
Moved 1043.577 496 507.5532 0.3148148 0.3074928
Stationary 1043.608 496 507.5532 0.3148148 0.3074928
Moved 1043.639 506.5 507.5 0.3391203 0.3073559
Moved 1043.669 503 508 0.3310186 0.3086419
Moved 1043.7 488.9883 508 0.298584 0.3086419
Moved 1043.731 467.9653 508 0.2499197 0.3086419
Moved 1043.762 441.0399 518.88 0.1875924 0.3366254
Moved 1043.792 411.6262 523.3956 0.119505 0.3482397
Moved 1043.823 387.4252 527.7305 0.06348431 0.3593891
Moved 1043.854 362.0875 530 0.004832049 0.3652262
Moved 1043.885 355.2179 530 -0.01106967 0.3652262
Moved 1043.915 341.3844 530 -0.04309172 0.3652262
Moved 1043.946 333.2468 530 -0.06192863 0.3652262
Moved 1043.977 325.8188 530 -0.07912318 0.3652262
Moved 1044.007 319.291 530 -0.09423389 0.3652262
Moved 1044.038 313.7867 530 -0.1069751 0.3652262
Moved 1044.069 309.9006 530 -0.1159708 0.3652262
Moved 1044.1 307.1966 530 -0.1222302 0.3652262
Moved 1044.13 304.433 522 -0.1286274 0.3446501
Moved 1044.161 302.6675 519.6675 -0.1327141 0.3386508
Moved 1044.192 300.2432 516.4863 -0.138326 0.3304689
Moved 1044.223 298.4824 512.9648 -0.1424018 0.3214116
Moved 1044.253 295.7232 508.7232 -0.1487889 0.3105021
Moved 1044.284 293.1941 505.1941 -0.1546434 0.301425
Moved 1044.315 292 502.5 -0.1574074 0.2944958
Moved 1044.346 291 500.5 -0.1597222 0.2893518
Moved 1044.376 291 497.9669 -0.1597222 0.2828367
Moved 1044.407 291 495.6406 -0.1597222 0.2768534
Moved 1044.438 311.6519 488.0561 -0.1119169 0.2573459
Moved 1044.469 327.9841 481.008 -0.07411093 0.239218
Moved 1044.499 347.3445 468.1825 -0.02929504 0.2062306
Moved 1044.53 362.1176 456.0421 0.004901786 0.1750053
Moved 1044.561 375.7178 441.3528 0.03638377 0.1372241
Moved 1044.592 384.3875 429.2249 0.05645265 0.1060311
Moved 1044.622 392.3664 417.1781 0.07492225 0.07504655
Moved 1044.653 397.7924 407.3115 0.08748233 0.04966936
Moved 1044.684 401.3188 399.0218 0.09564538 0.02834822
Moved 1044.714 403 393.1476 0.09953707 0.01323982
Moved 1044.745 404.8856 389.1144 0.1039017 0.00286636
Moved 1044.776 405 382.784 0.1041667 -0.01341565
Moved 1044.807 384.7572 376.2524 0.05730837 -0.03021515
Moved 1044.837 362.7794 372.7288 0.006433725 -0.03927796
Moved 1044.868 339.929 373 -0.04646068 -0.03858032
Moved 1044.899 317.4149 373 -0.09857664 -0.03858032
Moved 1044.93 293.6999 384.39 -0.1534725 -0.009284981
Moved 1044.96 273.7977 389.7721 -0.1995424 0.004557857
Moved 1044.991 256.6421 395.0105 -0.2392543 0.01803104
Moved 1045.022 236.5016 399.0712 -0.2858758 0.02847514
Moved 1045.052 216.0724 402 -0.3331657 0.03600815
Moved 1045.083 202.5 403 -0.3645833 0.03858017
Moved 1045.114 195.0652 403 -0.3817936 0.03858017
Moved 1045.145 191.2653 403 -0.3905895 0.03858017
Stationary 1045.176 191 403 -0.3912037 0.03858017
Moved 1045.206 189.6409 403 -0.3943498 0.03858017
Stationary 1045.237 189.6409 403 -0.3943498 0.03858017
Stationary 1045.268 190 403 -0.3935185 0.03858017
Moved 1045.298 208.3938 386.8385 -0.3509403 -0.002987512
Moved 1045.329 229.3395 371.585 -0.3024548 -0.04221967
Moved 1045.36 261.8132 351.1923 -0.2272842 -0.09467027
Moved 1045.391 288.5179 339.3928 -0.1654678 -0.1250185
Moved 1045.421 320.0564 330.2831 -0.09246211 -0.1484489
Moved 1045.452 347.5651 324.2391 -0.02878452 -0.1639941
Moved 1045.483 372.3143 320.8539 0.02850542 -0.1727008
Moved 1045.514 394.2928 317.1768 0.07938157 -0.1821585
Moved 1045.544 412.5 313.5 0.1215278 -0.1916154
Moved 1045.575 429.6409 308.7864 0.1612058 -0.2037387
Moved 1045.606 441.4653 303.2673 0.1885772 -0.2179339
Moved 1045.636 450.8716 296.7523 0.210351 -0.2346908
Moved 1045.667 457.0343 290.9657 0.2246164 -0.2495739
Moved 1045.698 461.7852 284.4296 0.2356139 -0.2663847
Moved 1045.729 466 281.5 0.2453704 -0.2739198
Moved 1045.759 467.3106 280 0.2484042 -0.2777778
Moved 1045.79 468 278.2416 0.25 -0.2823003
Moved 1045.821 469 277.4761 0.2523148 -0.2842694
Stationary 1045.852 469 277 0.2523148 -0.2854939
Stationary 1045.882 469 277 0.2523148 -0.2854939
Stationary 1045.913 469 277 0.2523148 -0.2854939
Stationary 1045.944 469 277 0.2523148 -0.2854939
Moved 1045.975 450.045 291.955 0.2084374 -0.2470293
Moved 1046.005 439 308.5 0.1828703 -0.2044754
Moved 1046.036 429.3353 331.7726 0.1604983 -0.1446178
Moved 1046.067 427 359.9088 0.1550926 -0.07225107
Moved 1046.098 427 386.2549 0.1550926 -0.004488313
Moved 1046.128 437.4282 407.4274 0.179232 0.04996743
Moved 1046.159 443.8704 427.6544 0.1941445 0.1019918
Moved 1046.19 453.1812 451.3624 0.2156972 0.162969
Moved 1046.22 457.4147 458.3578 0.225497 0.1809615
Moved 1046.251 459.8817 467.5268 0.2312077 0.2045441
Moved 1046.282 463.6451 477.5806 0.2399193 0.2304026
Moved 1046.313 465 487.6586 0.2430555 0.2563234
Moved 1046.343 467 494.5369 0.2476852 0.2740147
Moved 1046.374 467 497.6232 0.2476852 0.2819525
Moved 1046.405 468.3755 500.3755 0.2508693 0.2890317
Moved 1046.436 468 500 0.25 0.2880658
Stationary 1046.466 468 500 0.25 0.2880658
Moved 1046.497 454.6847 488.0162 0.2191775 0.2572432
Moved 1046.528 418.6601 449.4686 0.1357872 0.1580982
Moved 1046.559 382.6427 408.7795 0.05241354 0.05344524
Moved 1046.589 359.6633 381.144 -0.0007793804 -0.01763371
Moved 1046.62 334.326 350.2297 -0.0594306 -0.09714597
Moved 1046.651 315.8887 329.0369 -0.1021094 -0.1516542
Moved 1046.682 303.5977 315.5977 -0.1305609 -0.1862199
Moved 1046.712 293.8643 305.8643 -0.1530918 -0.2112543
Moved 1046.743 286.6059 297.4039 -0.1698939 -0.2330146
Moved 1046.774 281.8766 292.8766 -0.1808412 -0.2446588
Moved 1046.804 278.6786 290.6786 -0.1882439 -0.2503123
Moved 1046.835 274.5536 288.2768 -0.1977926 -0.2564898
Moved 1046.866 270.0487 286.5244 -0.2082207 -0.2609971
Moved 1046.897 265.5238 284.7619 -0.2186949 -0.2655301
Moved 1046.927 261.4925 283.2462 -0.2280267 -0.2694284
Moved 1046.958 253.6856 279.1238 -0.246098 -0.2800315
Moved 1046.989 243.2353 272.4265 -0.2702887 -0.2972571
Moved 1047.02 228.2751 262.1833 -0.3049188 -0.3236026
Moved 1047.05 217.9132 255.1849 -0.3289047 -0.3416026
Moved 1047.081 209.7876 252 -0.347714 -0.3497943
Moved 1047.112 205.1449 251 -0.3584608 -0.3523664
Moved 1047.143 202.3884 251 -0.3648417 -0.3523664
Moved 1047.173 200.9636 258.2548 -0.3681399 -0.3337068
Moved 1047.204 201 268.564 -0.3680556 -0.3071915
Moved 1047.235 201 280.0466 -0.3680556 -0.277658
Moved 1047.266 201 292.8025 -0.3680556 -0.2448495
Moved 1047.296 201 304.1722 -0.3680556 -0.2156064
Moved 1047.327 201 316 -0.3680556 -0.1851853
Moved 1047.358 201 329.5597 -0.3680556 -0.1503094
Moved 1047.388 200 341.9116 -0.3703704 -0.1185401
Moved 1047.419 200 360.2144 -0.3703704 -0.07146497
Moved 1047.45 197.7832 378.5178 -0.3755019 -0.02438832
Moved 1047.481 194.0906 391.7736 -0.3840496 0.009705579
Moved 1047.511 191.6908 400.2369 -0.3896047 0.03147353
Moved 1047.542 186.8309 407.3382 -0.4008544 0.04973804
Moved 1047.573 184.0791 410.9208 -0.4072242 0.05895269
Moved 1047.604 184 413.5 -0.4074074 0.06558634
Moved 1047.634 184 413 -0.4074074 0.06430033
Moved 1047.665 184 414.867 -0.4074074 0.06910233
Moved 1047.696 203.0391 420.8896 -0.3633353 0.08459268
Moved 1047.727 224.0859 430.543 -0.314616 0.1094212
Moved 1047.757 252.4871 444.1748 -0.2488724 0.1444824
Moved 1047.788 274.3477 456.4844 -0.1982691 0.1761431
Moved 1047.819 296.4436 469.9131 -0.1471213 0.2106818
Moved 1047.849 314.0502 480.593 -0.1063652 0.2381505
Moved 1047.88 328.9479 490.7687 -0.07187982 0.2643228
Moved 1047.911 340.6847 500.3478 -0.04471128 0.2889603
Moved 1047.942 352.416 509.312 -0.0175556 0.3120165
Moved 1047.972 359.0249 516.0249 -0.002257228 0.3292821
Moved 1048.003 362.2783 520.2783 0.00527372 0.3402218
Moved 1048.034 363 522 0.006944438 0.3446501
Moved 1048.065 363 523.4167 0.006944438 0.3482939
Moved 1048.095 364 523 0.009259283 0.3472221
Moved 1048.126 366.0074 523 0.01390596 0.3472221
Moved 1048.157 373.1234 523 0.03037811 0.3472221
Moved 1048.188 393 512 0.07638891 0.31893
Moved 1048.218 419.7105 506.0579 0.1382187 0.3036468
Moved 1048.249 445.677 505 0.1983263 0.3009258
Moved 1048.28 469.4321 505 0.2533151 0.3009258
Moved 1048.311 482.8963 505 0.2844821 0.3009258
Moved 1048.341 495.9426 505 0.3146818 0.3009258
Moved 1048.372 505.4937 505 0.3367911 0.3009258
Moved 1048.403 512.5294 513 0.3530772 0.321502
Moved 1048.433 517.4135 515 0.3643832 0.326646
Moved 1048.464 520.4704 516.4704 0.3714592 0.330428
Moved 1048.495 523.2359 516 0.3778608 0.329218
Moved 1048.526 524.5 516 0.3807871 0.329218
Moved 1048.556 525 516 0.3819444 0.329218
Stationary 1048.587 525 516 0.3819444 0.329218
Moved 1048.618 517.4913 504.307 0.3645632 0.2991435
Moved 1048.649 498 486 0.3194444 0.2520575
Moved 1048.679 473.7567 456.4459 0.2633258 0.1760438
Moved 1048.71 457.4708 431.7062 0.2256268 0.1124129
Moved 1048.741 444.2715 406.8608 0.1950729 0.04851035
Moved 1048.772 435.6845 387.369 0.1751955 -0.001623091
Moved 1048.802 428.2623 365.9179 0.1580145 -0.05679558
Moved 1048.833 422.7357 346.5748 0.1452215 -0.1065463
Moved 1048.864 418.5929 331.9643 0.1356317 -0.1441247
Moved 1048.895 415.1231 319.4924 0.1275998 -0.1762027
Moved 1048.925 412.3699 303.8494 0.1212265 -0.2164367
Moved 1048.956 409.6029 291.4115 0.1148215 -0.2484272
Moved 1048.987 408 281.3825 0.1111111 -0.274222
Moved 1049.017 406.3949 273.5796 0.1073955 -0.2942912
Moved 1049.048 406 260.1726 0.1064815 -0.3287742
Moved 1049.079 406 250.6519 0.1064815 -0.3532617
Moved 1049.11 406 244 0.1064815 -0.3703704
Moved 1049.14 406 238.7107 0.1064815 -0.3839745
Moved 1049.171 406 234.9471 0.1064815 -0.3936545
Moved 1049.202 406 234 0.1064815 -0.3960905
Ended 1049.233 406 234 0.1064815 -0.3960905
PhraseEnd 1050.524
