taking the train is usually faster
Basic
0.6 0.6
432 388.8
Moved 845.5951 326 540.5 -0.07870371 0.3922324
Moved 845.6259 323.7632 542 -0.08388157 0.3960905
Moved 845.6566 322.8953 544 -0.08589043 0.4012345
Moved 845.6873 323 545 -0.08564815 0.4038065
Moved 845.718 323 546 -0.08564815 0.4063785
Stationary 845.7487 323 546 -0.08564815 0.4063785
Ended 845.7795 323 546 -0.08564815 0.4063785
Began 847.2543 345 346 -0.03472224 -0.1080248
Stationary 847.285 345 346 -0.03472224 -0.1080248
Stationary 847.3158 345 346 -0.03472224 -0.1080248
Stationary 847.3465 345 346 -0.03472224 -0.1080248
Moved 847.3772 331.4284 346 -0.06613796 -0.1080248
Moved 847.408 324.5454 346 -0.08207087 -0.1080248
Moved 847.4387 315.5 346 -0.1030092 -0.1080248
Moved 847.4694 304.2952 346 -0.1289463 -0.1080248
Moved 847.5001 291.964 346 -0.1574908 -0.1080248
Moved 847.5309 281.4969 355.8758 -0.1817202 -0.08262406
Moved 847.5615 274.133 357.289 -0.1987662 -0.07898919
Moved 847.5923 264.234 360.2553 -0.2216804 -0.0713598
Moved 847.623 255.6326 364.2449 -0.2415911 -0.06109849
Moved 847.6537 247.0317 366.9894 -0.2615008 -0.05403958
Moved 847.6845 238.7701 369.1149 -0.2806247 -0.04857279
Moved 847.7152 227.2869 372.4283 -0.3072063 -0.04005079
Moved 847.7459 216.8007 375.2998 -0.3314798 -0.03266519
Moved 847.7767 211.251 377 -0.3443265 -0.02829226
Moved 847.8074 204.6069 378.6965 -0.3597061 -0.02392875
Moved 847.8381 198.8643 380.5678 -0.3729992 -0.01911571
Moved 847.8689 192.1274 382 -0.3885939 -0.01543218
Moved 847.8996 187.1259 384 -0.4001715 -0.01028807
Moved 847.9303 182.3857 385.8071 -0.4111441 -0.005640179
Moved 847.961 179.3224 386 -0.4182352 -0.005144111
Moved 847.9918 177.5 387 -0.4224537 -0.002572055
Moved 848.0225 175.9553 387 -0.4260294 -0.002572055
Moved 848.0532 174.5 388 -0.4293981 -3.924585E-08
Moved 848.0839 174 388.8337 -0.4305556 0.002144237
Moved 848.1146 174 389.5 -0.4305556 0.003857946
Moved 848.1454 174 390.2245 -0.4305556 0.005721378
Moved 848.1761 174 391.0304 -0.4305556 0.007794187
Stationary 848.2068 174 391 -0.4305556 0.007715971
Moved 848.2375 184.5 391 -0.40625 0.007715971
Moved 848.2683 184.3967 392 -0.4064892 0.01028803
Moved 848.299 187.2665 392 -0.399846 0.01028803
Moved 848.3297 189.8465 392 -0.3938739 0.01028803
Moved 848.3605 193.6651 392 -0.3850344 0.01028803
Moved 848.3912 196.5335 392 -0.3783946 0.01028803
Moved 848.4219 199.4004 392 -0.3717583 0.01028803
Moved 848.4526 201.9054 392 -0.3659597 0.01028803
Moved 848.4833 205.7778 392 -0.3569959 0.01028803
Moved 848.5141 209.6473 392 -0.3480387 0.01028803
Moved 848.5448 212.5 392 -0.3414352 0.01028803
Moved 848.5755 215.0604 392 -0.3355084 0.01028803
Moved 848.6063 218.9316 392 -0.3265473 0.01028803
Moved 848.637 220.3644 392 -0.3232305 0.01028803
Moved 848.6677 223.2375 392 -0.3165798 0.01028803
Moved 848.6984 225.5 392 -0.3113426 0.01028803
Moved 848.7292 228.0553 392 -0.3054276 0.01028803
Moved 848.7599 229.9261 392 -0.3010969 0.01028803
Moved 848.7906 231 392 -0.2986111 0.01028803
Moved 848.8214 234.3687 392 -0.2908131 0.01028803
Moved 848.8521 236.2307 392 -0.286503 0.01028803
Moved 848.8828 238 392 -0.2824074 0.01028803
Moved 848.9135 241.2771 392 -0.2748214 0.01028803
Moved 848.9443 246 392 -0.2638889 0.01028803
Moved 848.975 257.5 399 -0.2372685 0.02829214
Moved 849.0057 263.3823 402.6293 -0.2236522 0.03762677
Moved 849.0364 273.9847 412.2386 -0.1991094 0.06234196
Moved 849.0671 284.8674 421.8674 -0.1739181 0.08710735
Moved 849.0979 294.9747 431.9747 -0.1505214 0.1131036
Moved 849.1286 304.115 442.115 -0.1293635 0.1391846
Moved 849.1593 313.7082 451.7082 -0.1071569 0.1638584
Moved 849.1901 324.0511 461.051 -0.08321513 0.1878884
Moved 849.2208 330.6299 468.6299 -0.06798625 0.2073815
Moved 849.2515 338.4684 477.4684 -0.0498417 0.2301141
Moved 849.2822 344.046 486.069 -0.03693059 0.2522349
Moved 849.313 348.8914 494.6742 -0.02571429 0.2743677
Moved 849.3436 353.918 501.3771 -0.01407862 0.2916076
Moved 849.3744 357.325 507.65 -0.006192178 0.3077416
Moved 849.4051 360.1949 513.3897 0.0004510085 0.3225043
Moved 849.4359 361.7953 516.5907 0.004155934 0.3307373
Moved 849.4666 363 522 0.006944438 0.3446501
Moved 849.4972 365.5 525 0.01273145 0.3523662
Moved 849.528 366.2657 529.5314 0.0145039 0.3640209
Moved 849.5588 367 532.7209 0.01620372 0.3722246
Moved 849.5895 367 535.5863 0.01620372 0.3795944
Moved 849.6202 367 538.4654 0.01620372 0.3869994
Moved 849.6509 367 540.3373 0.01620372 0.3918141
Stationary 849.6816 367 540 0.01620372 0.3909464
Moved 849.7123 357.5066 542 -0.005771717 0.3960905
Moved 849.7431 344.9256 542 -0.03489444 0.3960905
Moved 849.7739 332.406 542 -0.06387492 0.3960905
Moved 849.8045 315.9539 533.9473 -0.1019586 0.3753788
Moved 849.8353 297.7202 527.2401 -0.1441662 0.3581277
Moved 849.866 281.9874 520.2468 -0.1805848 0.3401409
Moved 849.8967 270.7225 516.3613 -0.2066609 0.3301472
Moved 849.9275 260.4436 511.8146 -0.2304546 0.318453
Moved 849.9583 253.8368 507.9456 -0.2457481 0.308502
Moved 849.9889 248.6234 504.3117 -0.2578161 0.2991556
Moved 850.0197 244.53 503 -0.2672915 0.2957818
Moved 850.0504 240.7024 501 -0.2761518 0.2906378
Moved 850.0811 236.8198 500 -0.2851394 0.2880658
Moved 850.1118 232.8728 498 -0.294276 0.2829217
Moved 850.1425 232 498 -0.2962963 0.2829217
Moved 850.1733 232 496.9948 -0.2962963 0.2803362
Stationary 850.204 232 497 -0.2962963 0.2803498
Stationary 850.2347 232 497 -0.2962963 0.2803498
Moved 850.2654 245.564 497 -0.2648983 0.2803498
Moved 850.2961 254.8882 497 -0.2433144 0.2803498
Moved 850.3268 263.7108 497 -0.2228918 0.2803498
Moved 850.3576 274.3276 497 -0.1983157 0.2803498
Moved 850.3883 282.947 497 -0.1783634 0.2803498
Moved 850.4191 289.7034 504 -0.1627236 0.2983539
Moved 850.4498 294.8394 504 -0.1508348 0.2983539
Moved 850.4805 299.2869 505 -0.1405397 0.3009258
Moved 850.5112 305.3104 505 -0.1265962 0.3009258
Moved 850.542 308.7684 506 -0.1185917 0.3034978
Moved 850.5727 312.1235 506 -0.1108252 0.3034978
Moved 850.6035 314.2151 506 -0.1059835 0.3034978
Moved 850.6342 317.3058 507.3058 -0.09882922 0.3068564
Moved 850.6649 325.0388 509.6155 -0.08092865 0.3127971
Ended 850.6956 331.0194 513.7646 -0.06708463 0.3234684
PhraseEnd 851.5559
