they might find your comment offensive
Moved 757.1158 367.2816 399.9385 0.0168555 0.03070603
Moved 757.1465 376.2657 420.5313 0.03765196 0.08367099
Moved 757.1772 387.2026 442.8546 0.06296903 0.1410869
Moved 757.208 396.683 458.4451 0.08491427 0.181186
Moved 757.2387 406.5584 473.198 0.107774 0.2191306
Moved 757.2694 421.157 487.7975 0.1415672 0.2566806
Moved 757.3001 439.4888 502.4073 0.1840019 0.2942575
Moved 757.3309 449.9832 507.9916 0.2082944 0.3086202
Moved 757.3616 463.0724 513.429 0.2385935 0.3226053
Moved 757.3923 471.8005 515 0.2587975 0.326646
Moved 757.423 480.5 515 0.2789353 0.326646
Moved 757.4537 488.0989 495.7034 0.2965252 0.2770147
Moved 757.4844 465.8185 418.3076 0.2449501 0.07795149
Moved 757.5151 439.5922 350.2369 0.1842411 -0.09712729
Moved 757.5459 426.2939 309.9405 0.153458 -0.2007704
Moved 757.5766 418.3528 269.2333 0.1350758 -0.30547
Moved 757.6073 417 242.6105 0.1319444 -0.3739443
Moved 757.638 417 229.5719 0.1319444 -0.4074797
Moved 757.6687 416 223.8341 0.1296297 -0.4222374
Moved 757.6994 412.5213 222 0.1215772 -0.4269547
Moved 757.7302 384.4845 239.3771 0.05667716 -0.3822607
Moved 757.7609 342.9719 284.4066 -0.0394169 -0.266444
Moved 757.7916 307.9293 329.3856 -0.1205341 -0.1507572
Moved 757.8223 281.6814 360.8983 -0.181293 -0.06970621
Moved 757.853 268 379.5 -0.212963 -0.02186214
Moved 757.8837 260.2899 391.9468 -0.2308106 0.01015125
Moved 757.9144 253.0235 404.6354 -0.2476308 0.04278642
Moved 757.9451 245.8663 416.5117 -0.2641985 0.07333238
Moved 757.9758 238.6961 432.7092 -0.2807961 0.1149926
Moved 758.0066 231.1459 444.8541 -0.2982734 0.1462297
Moved 758.0373 229.7822 447.4357 -0.3014302 0.1528696
Moved 758.068 227.0548 451 -0.3077435 0.162037
Ended 758.0988 227 451 -0.3078704 0.162037
Began 758.498 378 522 0.04166663 0.3446501
Stationary 758.5287 378 522 0.04166663 0.3446501
Stationary 758.5594 378 522 0.04166663 0.3446501
Stationary 758.5901 378 522 0.04166663 0.3446501
Moved 758.6209 390.3026 506.5965 0.07014503 0.305032
Moved 758.6516 396.699 499.4515 0.08495132 0.2866551
Moved 758.6823 402.1488 492.8512 0.09756674 0.2696789
Moved 758.713 405.2905 488.4189 0.1048392 0.2582791
Moved 758.7437 406.5 486.5 0.1076389 0.2533436
Moved 758.7744 407 486 0.1087963 0.2520575
Moved 758.8052 409.0723 485 0.1135933 0.2494856
Moved 758.8359 413.5968 484 0.1240666 0.2469135
Moved 758.8666 425.6069 484 0.1518678 0.2469135
Moved 758.8973 444.7135 484 0.1960961 0.2469135
Moved 758.928 470.9037 482.3096 0.2567216 0.2425659
Moved 758.9587 499.0574 480.5942 0.3218922 0.2381539
Moved 758.9894 527.8121 477.1697 0.3884539 0.2293458
Moved 759.0202 540.5 477 0.4178241 0.2289094
Moved 759.0509 549.8376 477 0.439439 0.2289094
Moved 759.0815 552 477 0.4444444 0.2289094
Moved 759.1123 553 477 0.4467593 0.2289094
Moved 759.143 544.247 485.753 0.4264976 0.2514222
Moved 759.1737 526.3304 500.0497 0.385024 0.2881937
Moved 759.2045 505.4511 512.9681 0.3366923 0.3214198
Moved 759.2352 472.2542 522.9365 0.2598476 0.3470587
Moved 759.2659 453.1468 527.6933 0.2156176 0.3592934
Moved 759.2966 435.9764 529 0.1758713 0.3626543
Moved 759.3273 419.4979 530 0.1377266 0.3652262
Moved 759.358 405.2422 531 0.1047272 0.3677982
Moved 759.3888 392.6104 531 0.07548689 0.3677982
Moved 759.4194 382.9832 531 0.05320181 0.3677982
Moved 759.4501 372.0829 531 0.02796968 0.3677982
Moved 759.4809 352.0004 531 -0.01851752 0.3677982
Moved 759.5116 335.8492 531 -0.05590454 0.3677982
Moved 759.5424 323.5 531 -0.08449072 0.3677982
Moved 759.5731 311.1822 531 -0.1130043 0.3677982
Moved 759.6038 293.5706 531 -0.1537716 0.3677982
Moved 759.6345 281.352 521.1159 -0.1820556 0.3423762
Moved 759.6652 274.2957 523.1478 -0.1983896 0.3476023
Moved 759.6959 269.3492 523 -0.2098399 0.3472221
Moved 759.7266 266.0512 523 -0.2174741 0.3472221
Moved 759.7573 259.0573 522 -0.2336636 0.3446501
Moved 759.788 257.6799 520.6799 -0.236852 0.3412549
Ended 759.8188 257 521 -0.2384259 0.3420781
Began 760.2795 362 231 0.004629592 -0.4038066
Stationary 760.3101 362 231 0.004629592 -0.4038066
Moved 760.3409 362 226.0989 0.004629592 -0.4164124
Moved 760.3716 362 220.038 0.004629592 -0.4320012
Moved 760.4024 362 217.3271 0.004629592 -0.4389734
Moved 760.4331 362 214.6084 0.004629592 -0.4459661
Moved 760.4637 350.7681 212.884 -0.0213702 -0.4504012
Moved 760.4945 345.522 212.5073 -0.0335138 -0.45137
Moved 760.5252 335.9096 212 -0.05576481 -0.4526749
Moved 760.5559 323.2889 212 -0.08497939 -0.4526749
Moved 760.5867 310.6833 230.6434 -0.1141591 -0.4047238
Moved 760.6173 302.7597 243.4005 -0.1325007 -0.3719123
Moved 760.6481 299.1925 255.0374 -0.140758 -0.3419822
Moved 760.6788 299 277.8845 -0.1412037 -0.2832191
Moved 760.7095 299 300.3448 -0.1412037 -0.2254506
Moved 760.7402 314.907 328.814 -0.104382 -0.1522275
Moved 760.771 351.5202 375.5202 -0.01962915 -0.03209824
Moved 760.8017 403.5202 412.861 0.1007412 0.06394292
Moved 760.8324 461.8373 450.7024 0.2357345 0.1612715
Moved 760.8631 475.2591 459.5061 0.2668035 0.1839148
Moved 760.8938 501.7416 472.8851 0.3281056 0.2183259
Moved 760.9246 525.7872 488.4297 0.3837666 0.2583069
Moved 760.9553 540.2229 501.2229 0.4171826 0.2912111
Moved 760.986 547.5782 507.7891 0.4342088 0.3080994
Moved 761.0167 550.4966 510 0.4409645 0.3137859
Moved 761.0474 551 510 0.4421297 0.3137859
Moved 761.0781 539.3492 480.2715 0.4151602 0.2373237
Moved 761.1088 497.2959 408.8462 0.3178145 0.05361674
Moved 761.1395 469.8262 348.5531 0.2542273 -0.1014582
Moved 761.1702 457.4864 303.9184 0.225663 -0.2162593
Moved 761.201 453.8218 270.6833 0.2171801 -0.3017403
Moved 761.2317 454 243.8843 0.2175926 -0.3706681
Moved 761.2624 454 221.6558 0.2175926 -0.4278401
Moved 761.2931 454 207.5765 0.2175926 -0.4640522
Moved 761.3239 459.1888 198.5175 0.2296038 -0.4873523
Moved 761.3546 462 193.0719 0.2361111 -0.5013584
Moved 761.3853 463 191.5 0.2384259 -0.5054013
Moved 761.416 463 192 0.2384259 -0.5041152
Stationary 761.4467 463 192 0.2384259 -0.5041152
Moved 761.4774 418.9167 245.4445 0.1363812 -0.3666553
Moved 761.5082 367.3535 325.4767 0.01702189 -0.1608111
Moved 761.5388 339.3384 365.2659 -0.04782781 -0.05847256
Moved 761.5696 311.8379 410.3243 -0.1114864 0.05741837
Moved 761.6003 295.9254 435.1343 -0.1483209 0.1212301
Moved 761.631 290.4852 446.0295 -0.1609138 0.1492529
Moved 761.6617 283.7548 460.4904 -0.1764935 0.1864463
Moved 761.6924 275.5764 479.7963 -0.195425 0.2361016
Moved 761.7231 269.586 497.0349 -0.2092916 0.2804395
Moved 761.7538 268.5 506.5 -0.2118056 0.3047839
Moved 761.7845 267 521.087 -0.2152778 0.3423018
Moved 761.8153 267 532.7664 -0.2152778 0.3723414
Moved 761.846 267 537.7365 -0.2152778 0.3851247
Moved 761.8767 267 540.5 -0.2152778 0.3922324
Moved 761.9075 267 541 -0.2152778 0.3935184
Moved 761.9381 282.3646 524.3884 -0.1797116 0.350793
Moved 761.9689 303.4164 495.548 -0.1309806 0.2766152
Moved 761.9996 331.5027 446.4954 -0.06596585 0.1504511
Moved 762.0303 355 395.5 -0.01157408 0.01929004
Moved 762.061 370.1753 359.1793 0.02355397 -0.07412749
Moved 762.0917 387.7156 322.6907 0.06415645 -0.1679766
Moved 762.1224 395.843 303.7521 0.08296977 -0.2166871
Moved 762.1531 408.3644 281.4534 0.1119547 -0.2740397
Moved 762.1839 415.4292 268.761 0.1283084 -0.3066845
Moved 762.2146 419 261.47 0.1365741 -0.3254374
Moved 762.2453 420 259.0919 0.1388889 -0.3315538
Moved 762.276 420 259 0.1388889 -0.3317901
Moved 762.3068 401.1282 296.1026 0.09520411 -0.2363616
Moved 762.3375 376.5358 369.6248 0.03827721 -0.04726127
Moved 762.368 366.523 402.4004 0.01509945 0.037038
Moved 762.3989 358.3391 436.6437 -0.003844699 0.1251123
Moved 762.4296 352.1139 466.2598 -0.01825497 0.2012855
Moved 762.4603 347 492.5 -0.0300926 0.2687756
Moved 762.491 343.9461 510.3231 -0.03716171 0.314617
Moved 762.5218 342 533.0067 -0.04166668 0.3729596
Moved 762.5524 340 550.5544 -0.04629632 0.4180924
Moved 762.5832 338.0419 561.7906 -0.050829 0.4469923
Moved 762.6139 335.3387 569.984 -0.0570864 0.4680658
Moved 762.6446 332.6208 574.7583 -0.06337767 0.4803453
Moved 762.6754 330.9001 577 -0.0673609 0.4861111
Moved 762.7061 329.6274 579.3726 -0.07030686 0.4922132
Moved 762.7368 328.7872 580 -0.0722519 0.4938271
Moved 762.7674 327.5 581 -0.07523149 0.496399
Moved 762.7982 327.34 582 -0.07560179 0.4989711
Ended 762.8289 327 582 -0.07638887 0.4989711
Began 763.3204 522 515 0.375 0.326646
Stationary 763.3511 522 515 0.375 0.326646
Stationary 763.3818 522 515 0.375 0.326646
Stationary 763.4125 522 515 0.375 0.326646
Stationary 763.4432 522 515 0.375 0.326646
Stationary 763.4739 522 515 0.375 0.326646
Stationary 763.5036 522 515 0.375 0.326646
Stationary 763.5353 522 515 0.375 0.326646
Stationary 763.5661 522 515 0.375 0.326646
Stationary 763.5969 522 515 0.375 0.326646
Stationary 763.6275 522 515 0.375 0.326646
Stationary 763.6583 522 515 0.375 0.326646
Stationary 763.689 522 515 0.375 0.326646
Stationary 763.7197 522 515 0.375 0.326646
Moved 763.7504 505.1277 515 0.3359438 0.326646
Moved 763.781 481.3636 493.303 0.2809344 0.2708411
Moved 763.8118 436.846 449.846 0.1778842 0.1590689
Moved 763.8425 402.1945 413.7941 0.09767254 0.06634268
Moved 763.8733 382.1209 390.9954 0.05120585 0.00770404
Moved 763.904 370.1677 378.1677 0.02353629 -0.02528901
Moved 763.9347 356.1201 361.9001 -0.008981328 -0.06712949
Moved 763.9654 344.1732 351.1732 -0.03663619 -0.09471932
Moved 763.9962 335.9951 343.9951 -0.05556678 -0.1131813
Moved 764.0269 330.8313 338.8313 -0.06752015 -0.1264628
Moved 764.0575 325.389 334.389 -0.08011798 -0.1378884
Moved 764.0883 318.398 330.466 -0.09630098 -0.1479785
Moved 764.119 311.2377 329 -0.1128756 -0.151749
Moved 764.1497 307.7264 328 -0.1210037 -0.1543211
Moved 764.1804 303.6371 328 -0.1304695 -0.1543211
Moved 764.2111 300.9176 328 -0.1367647 -0.1543211
Moved 764.2418 299.6448 328 -0.1397111 -0.1543211
Moved 764.2726 297.7502 328 -0.1440967 -0.1543211
Moved 764.3033 298 338.898 -0.1435185 -0.1262912
Moved 764.334 297 344.3834 -0.1458333 -0.1121826
Moved 764.3647 297 350.2315 -0.1458333 -0.09714127
Moved 764.3954 296 359.4562 -0.1481481 -0.07341526
Moved 764.4261 295 371.716 -0.150463 -0.0418827
Moved 764.4568 292.738 387.8336 -0.155699 -0.000427976
Moved 764.4876 289.0898 410.0039 -0.1641439 0.05659429
Moved 764.5183 280.8773 444.865 -0.1831543 0.1462576
Moved 764.549 272.7487 472.0053 -0.2019706 0.2160629
Moved 764.5798 268 489 -0.212963 0.2597736
Moved 764.6104 261.6328 511.1017 -0.2277019 0.3166197
Moved 764.6412 255.3518 536.7688 -0.2422413 0.3826357
Moved 764.6719 254 552 -0.2453704 0.4218106
Moved 764.7026 254 556.2477 -0.2453704 0.4327359
Moved 764.7333 254 560.2781 -0.2453704 0.4431021
Moved 764.764 254 563.7221 -0.2453704 0.4519601
Moved 764.7947 254 564 -0.2453704 0.4526748
Moved 764.8255 254 566.5 -0.2453704 0.4591049
Moved 764.8562 254 570.7789 -0.2453704 0.4701102
Moved 764.8868 276.627 570 -0.1929931 0.4681069
Moved 764.9176 328.6703 525.0126 -0.07252256 0.3523987
Moved 764.9484 367.9467 481.5009 0.01839499 0.2404857
Moved 764.9791 399.746 422.5362 0.09200473 0.08882761
Moved 765.0098 417.1761 379.1675 0.1323522 -0.02271723
Moved 765.0405 428.6615 342.6002 0.1589387 -0.1167691
Moved 765.0712 437.3799 311.2735 0.1791202 -0.1973419
Moved 765.1019 443.0389 288.3637 0.1922198 -0.2562662
Moved 765.1326 447.2413 270.5521 0.2019475 -0.3020779
Moved 765.1633 448 261.1113 0.2037037 -0.32636
Moved 765.1941 448 254.8561 0.2037037 -0.3424484
Moved 765.2248 434.6111 245.7084 0.1727109 -0.3659764
Moved 765.2555 407.4591 240 0.109859 -0.3806585
Moved 765.2863 356 263 -0.009259283 -0.3215021
Moved 765.317 288.9146 300.4919 -0.1645496 -0.2250725
Moved 765.3477 256.9994 320.3337 -0.2384273 -0.1740387
Moved 765.3784 228.9088 337.932 -0.3034518 -0.1287757
Moved 765.4091 214.6624 347.6026 -0.3364297 -0.1039029
Moved 765.4398 204.3487 357.2017 -0.3603039 -0.07921375
Moved 765.4705 198.438 369.1241 -0.3739862 -0.04854924
Moved 765.5012 199 388.9845 -0.3726852 0.002532064
Moved 765.532 208.1318 407.7409 -0.3515466 0.05077385
Moved 765.5627 236.1524 441.1524 -0.2866843 0.1367088
Moved 765.5934 265.2855 461.9999 -0.2192466 0.1903289
Moved 765.6241 304.3938 476.8438 -0.128718 0.2285075
Moved 765.6548 338.9829 485.8205 -0.0486506 0.2515959
Moved 765.6855 386.5635 494.3224 0.06148964 0.273463
Moved 765.7162 439.2084 498.3794 0.1833527 0.2838975
Moved 765.7468 482.5162 499 0.2836024 0.2854938
Moved 765.7777 506.5 500 0.3391203 0.2880658
Moved 765.8083 520.8647 500 0.372372 0.2880658
Moved 765.8391 524.939 493.4272 0.3818031 0.2711605
Moved 765.8699 483.0289 423.1132 0.284789 0.09031158
Moved 765.9006 444.7238 379.6216 0.1961198 -0.02154935
Moved 765.9313 414.4519 343.1205 0.126046 -0.1154308
Moved 765.962 387 303 0.06250004 -0.2186215
Moved 765.9927 372.3044 280.4566 0.02848238 -0.2766034
Moved 766.0234 359.376 261.72 -0.00144437 -0.3247942
Moved 766.0541 349.8585 251.8585 -0.02347564 -0.3501582
Moved 766.0848 340.6744 245.8915 -0.04473507 -0.3655055
Moved 766.1156 330.0593 241.2238 -0.06930719 -0.377511
Moved 766.1463 315.5901 242 -0.1028007 -0.3755144
Moved 766.177 300.2529 275.3257 -0.1383035 -0.2898002
Moved 766.2077 292.3169 326.0283 -0.1566738 -0.1593924
Moved 766.2384 292 379.5909 -0.1574074 -0.02162847
Moved 766.2691 303.3625 431.7502 -0.1311052 0.1125263
Moved 766.2999 311 481 -0.113426 0.2391974
Moved 766.3306 317.4529 514.717 -0.09848878 0.3259182
Moved 766.3613 323.9572 546.8716 -0.08343239 0.4086204
Moved 766.392 333.4845 577.8246 -0.06137848 0.4882319
Ended 766.4227 341 590 -0.04398147 0.5195472
PhraseEnd 767.3135
