id,mode,cand,block,part(#/50),GestureSpeed(keyW/s)
5,Basic,Radial,2,39,21.9149
5,Basic,Radial,2,40,21.2585
5,Basic,Radial,2,41,20.0797
5,Basic,Radial,2,42,18.9149
5,Basic,Radial,2,43,18.0539
5,Basic,Radial,2,44,17.6699
5,Basic,Radial,2,45,16.0203
5,Basic,Radial,2,46,14.6066
5,Basic,Radial,2,47,12.4111
5,Basic,Radial,2,48,9.88097
5,Basic,Radial,2,49,7.47767
5,Basic,Radial,2,50,3.40624
5,Basic,Radial,3,1,8.70629
5,Basic,Radial,3,2,19.8522
5,Basic,Radial,3,3,21.5592
5,Basic,Radial,3,4,21.7955
5,Basic,Radial,3,5,20.8496
5,Basic,Radial,3,6,20.698
5,Basic,Radial,3,7,20.1107
5,Basic,Radial,3,8,18.9992
5,Basic,Radial,3,9,18.775
5,Basic,Radial,3,10,17.5604
5,Basic,Radial,3,11,16.508
5,Basic,Radial,3,12,17.0198
5,Basic,Radial,3,13,16.1598
5,Basic,Radial,3,14,16.6565
5,Basic,Radial,3,15,18.4252
5,Basic,Radial,3,16,18.5868
5,Basic,Radial,3,17,19.7695
5,Basic,Radial,3,18,20.2473
5,Basic,Radial,3,19,19.1362
5,Basic,Radial,3,20,18.85
5,Basic,Radial,3,21,19.7155
5,Basic,Radial,3,22,19.4461
5,Basic,Radial,3,23,17.8801
5,Basic,Radial,3,24,18.1635
5,Basic,Radial,3,25,18.1044
5,Basic,Radial,3,26,17.874
5,Basic,Radial,3,27,17.7843
5,Basic,Radial,3,28,18.1203
5,Basic,Radial,3,29,18.2503
5,Basic,Radial,3,30,17.6724
5,Basic,Radial,3,31,16.784
5,Basic,Radial,3,32,17.0743
5,Basic,Radial,3,33,17.8791
5,Basic,Radial,3,34,17.4085
5,Basic,Radial,3,35,17.5021
5,Basic,Radial,3,36,18.8072
5,Basic,Radial,3,37,19.0031
5,Basic,Radial,3,38,18.374
5,Basic,Radial,3,39,18.1968
5,Basic,Radial,3,40,17.9868
5,Basic,Radial,3,41,18.5068
5,Basic,Radial,3,42,18.0131
5,Basic,Radial,3,43,16.856
5,Basic,Radial,3,44,15.5139
5,Basic,Radial,3,45,14.4133
5,Basic,Radial,3,46,13.3033
5,Basic,Radial,3,47,10.8043
5,Basic,Radial,3,48,8.78842
5,Basic,Radial,3,49,6.23229
5,Basic,Radial,3,50,2.69376
5,Basic,Radial,4,1,8.9538
5,Basic,Radial,4,2,19.2383
5,Basic,Radial,4,3,19.6259
5,Basic,Radial,4,4,19.2095
5,Basic,Radial,4,5,18.5391
5,Basic,Radial,4,6,17.5922
5,Basic,Radial,4,7,17.1142
5,Basic,Radial,4,8,17.1276
5,Basic,Radial,4,9,16.8447
5,Basic,Radial,4,10,16.2265
5,Basic,Radial,4,11,14.6671
5,Basic,Radial,4,12,15.4215
5,Basic,Radial,4,13,16.5139
5,Basic,Radial,4,14,16.6316
5,Basic,Radial,4,15,16.6894
5,Basic,Radial,4,16,15.7031
5,Basic,Radial,4,17,15.169
5,Basic,Radial,4,18,16.5901
5,Basic,Radial,4,19,16.3317
5,Basic,Radial,4,20,17.4049
5,Basic,Radial,4,21,18.4632
5,Basic,Radial,4,22,19.1716
5,Basic,Radial,4,23,19.0615
5,Basic,Radial,4,24,19.5813
5,Basic,Radial,4,25,19.9306
5,Basic,Radial,4,26,19.8351
5,Basic,Radial,4,27,18.5811
5,Basic,Radial,4,28,18.2927
5,Basic,Radial,4,29,18.2585
5,Basic,Radial,4,30,19.775
5,Basic,Radial,4,31,19.3728
5,Basic,Radial,4,32,17.8535
5,Basic,Radial,4,33,16.6342
5,Basic,Radial,4,34,17.4249
5,Basic,Radial,4,35,18.6678
5,Basic,Radial,4,36,20.271
5,Basic,Radial,4,37,20.9321
5,Basic,Radial,4,38,19.6543
5,Basic,Radial,4,39,19.114
5,Basic,Radial,4,40,18.2566
5,Basic,Radial,4,41,18.0219
5,Basic,Radial,4,42,18.5073
5,Basic,Radial,4,43,17.7211
5,Basic,Radial,4,44,16.1095
5,Basic,Radial,4,45,14.7544
5,Basic,Radial,4,46,12.7138
5,Basic,Radial,4,47,11.1232
5,Basic,Radial,4,48,9.07931
5,Basic,Radial,4,49,6.57999
5,Basic,Radial,4,50,2.9086
5,FixStart,Radial,1,1,5.43581
5,FixStart,Radial,1,2,16.8457
5,FixStart,Radial,1,3,17.5557
5,FixStart,Radial,1,4,17.0249
5,FixStart,Radial,1,5,16.4776
5,FixStart,Radial,1,6,16.3899
5,FixStart,Radial,1,7,16.2014
5,FixStart,Radial,1,8,15.9466
5,FixStart,Radial,1,9,16.9539
5,FixStart,Radial,1,10,17.0738
5,FixStart,Radial,1,11,17.86
5,FixStart,Radial,1,12,18.0784
5,FixStart,Radial,1,13,18.8624
5,FixStart,Radial,1,14,18.7257
5,FixStart,Radial,1,15,18.047
5,FixStart,Radial,1,16,18.7982
5,FixStart,Radial,1,17,18.394
5,FixStart,Radial,1,18,18.5657
5,FixStart,Radial,1,19,20.2928
5,FixStart,Radial,1,20,20.8217
5,FixStart,Radial,1,21,20.8013
5,FixStart,Radial,1,22,19.5608
5,FixStart,Radial,1,23,19.2968
5,FixStart,Radial,1,24,19.9864
5,FixStart,Radial,1,25,20.0151
5,FixStart,Radial,1,26,21.8485
5,FixStart,Radial,1,27,21.8296
5,FixStart,Radial,1,28,20.8716
5,FixStart,Radial,1,29,20.9883
5,FixStart,Radial,1,30,20.7094
5,FixStart,Radial,1,31,20.3528
5,FixStart,Radial,1,32,20.5544
5,FixStart,Radial,1,33,20.9335
5,FixStart,Radial,1,34,21.0706
5,FixStart,Radial,1,35,19.9354
5,FixStart,Radial,1,36,18.7071
5,FixStart,Radial,1,37,18.7984
5,FixStart,Radial,1,38,18.2872
5,FixStart,Radial,1,39,17.0827
5,FixStart,Radial,1,40,17.9157
5,FixStart,Radial,1,41,17.897
5,FixStart,Radial,1,42,16.0799
5,FixStart,Radial,1,43,14.9496
5,FixStart,Radial,1,44,15.0222
5,FixStart,Radial,1,45,14.7601
5,FixStart,Radial,1,46,13.6153
5,FixStart,Radial,1,47,11.5085
5,FixStart,Radial,1,48,9.5957
5,FixStart,Radial,1,49,6.90663
5,FixStart,Radial,1,50,3.1579
5,FixStart,Radial,2,1,7.83257
5,FixStart,Radial,2,2,17.1261
5,FixStart,Radial,2,3,18.3033
5,FixStart,Radial,2,4,18.56
5,FixStart,Radial,2,5,17.7951
5,FixStart,Radial,2,6,17.3396
5,FixStart,Radial,2,7,16.3718
5,FixStart,Radial,2,8,14.7427
5,FixStart,Radial,2,9,16.5368
5,FixStart,Radial,2,10,19.8933
5,FixStart,Radial,2,11,21.9478
5,FixStart,Radial,2,12,22.3903
5,FixStart,Radial,2,13,21.8262
5,FixStart,Radial,2,14,20.5582
5,FixStart,Radial,2,15,19.3769
5,FixStart,Radial,2,16,19.3924
5,FixStart,Radial,2,17,17.9604
5,FixStart,Radial,2,18,17.7674
5,FixStart,Radial,2,19,17.7413
5,FixStart,Radial,2,20,18.0483
5,FixStart,Radial,2,21,18.775
5,FixStart,Radial,2,22,19.897
5,FixStart,Radial,2,23,21.411
5,FixStart,Radial,2,24,21.2617
5,FixStart,Radial,2,25,20.5679
5,FixStart,Radial,2,26,20.6329
5,FixStart,Radial,2,27,20.506
5,FixStart,Radial,2,28,20.2905
5,FixStart,Radial,2,29,19.073
5,FixStart,Radial,2,30,19.2984
5,FixStart,Radial,2,31,20.5877
5,FixStart,Radial,2,32,21.0092
5,FixStart,Radial,2,33,21.5557
5,FixStart,Radial,2,34,21.2283
5,FixStart,Radial,2,35,21.1661
5,FixStart,Radial,2,36,20.4935
5,FixStart,Radial,2,37,20.0746
5,FixStart,Radial,2,38,19.4549
5,FixStart,Radial,2,39,19.3043
5,FixStart,Radial,2,40,19.4303
5,FixStart,Radial,2,41,19.2147
5,FixStart,Radial,2,42,18.6823
5,FixStart,Radial,2,43,17.5659
5,FixStart,Radial,2,44,16.4642
5,FixStart,Radial,2,45,15.5583
5,FixStart,Radial,2,46,13.9058
5,FixStart,Radial,2,47,12.2656
5,FixStart,Radial,2,48,10.1103
5,FixStart,Radial,2,49,7.6729
5,FixStart,Radial,2,50,3.25216
5,FixStart,Radial,3,1,6.51549
5,FixStart,Radial,3,2,17.1771
5,FixStart,Radial,3,3,17.4544
5,FixStart,Radial,3,4,17.4538
5,FixStart,Radial,3,5,16.7987
5,FixStart,Radial,3,6,16.7504
5,FixStart,Radial,3,7,17.5001
5,FixStart,Radial,3,8,17.5049
5,FixStart,Radial,3,9,18.5259
5,FixStart,Radial,3,10,19.4366
5,FixStart,Radial,3,11,19.4383
5,FixStart,Radial,3,12,20.1663
5,FixStart,Radial,3,13,19.5567
5,FixStart,Radial,3,14,18.2805
5,FixStart,Radial,3,15,17.9441
5,FixStart,Radial,3,16,19.5477
5,FixStart,Radial,3,17,20.124
5,FixStart,Radial,3,18,20.2943
5,FixStart,Radial,3,19,21.1428
5,FixStart,Radial,3,20,22.8331
5,FixStart,Radial,3,21,23.6252
5,FixStart,Radial,3,22,23.6243
5,FixStart,Radial,3,23,23.23
5,FixStart,Radial,3,24,22.7271
5,FixStart,Radial,3,25,22.0663
5,FixStart,Radial,3,26,21.6925
5,FixStart,Radial,3,27,19.8901
5,FixStart,Radial,3,28,18.5606
5,FixStart,Radial,3,29,17.6877
5,FixStart,Radial,3,30,17.3609
5,FixStart,Radial,3,31,18.2471
5,FixStart,Radial,3,32,18.888
5,FixStart,Radial,3,33,18.5306
5,FixStart,Radial,3,34,18.9786
5,FixStart,Radial,3,35,18.9732
5,FixStart,Radial,3,36,19.9458
5,FixStart,Radial,3,37,19.2117
5,FixStart,Radial,3,38,18.6773
5,FixStart,Radial,3,39,18.7963
5,FixStart,Radial,3,40,18.2466
5,FixStart,Radial,3,41,18.5535
5,FixStart,Radial,3,42,18.9328
5,FixStart,Radial,3,43,18.144
5,FixStart,Radial,3,44,17.2522
5,FixStart,Radial,3,45,15.5247
5,FixStart,Radial,3,46,13.9621
5,FixStart,Radial,3,47,12.4375
5,FixStart,Radial,3,48,10.683
5,FixStart,Radial,3,49,8.27796
5,FixStart,Radial,3,50,3.76615
5,FixStart,Radial,4,1,7.42469
5,FixStart,Radial,4,2,17.541
5,FixStart,Radial,4,3,19.8252
5,FixStart,Radial,4,4,20.0939
5,FixStart,Radial,4,5,19.4006
5,FixStart,Radial,4,6,18.5117
5,FixStart,Radial,4,7,19.4113
5,FixStart,Radial,4,8,20.6572
5,FixStart,Radial,4,9,22.1951
5,FixStart,Radial,4,10,24.6086
5,FixStart,Radial,4,11,25.6404
5,FixStart,Radial,4,12,24.3818
5,FixStart,Radial,4,13,24.6541
5,FixStart,Radial,4,14,23.7257
5,FixStart,Radial,4,15,22.4701
5,FixStart,Radial,4,16,21.1529
5,FixStart,Radial,4,17,21.0551
5,FixStart,Radial,4,18,17.6365
5,FixStart,Radial,4,19,17.0424
5,FixStart,Radial,4,20,16.9989
5,FixStart,Radial,4,21,17.7985
5,FixStart,Radial,4,22,19.3943
5,FixStart,Radial,4,23,21.1119
5,FixStart,Radial,4,24,21.3531
5,FixStart,Radial,4,25,19.6089
5,FixStart,Radial,4,26,19.7793
5,FixStart,Radial,4,27,20.1
5,FixStart,Radial,4,28,20.6717
5,FixStart,Radial,4,29,20.8279
5,FixStart,Radial,4,30,20.9508
5,FixStart,Radial,4,31,20.6807
5,FixStart,Radial,4,32,20.6557
5,FixStart,Radial,4,33,21.8076
5,FixStart,Radial,4,34,21.3474
5,FixStart,Radial,4,35,20.2953
5,FixStart,Radial,4,36,19.1389
5,FixStart,Radial,4,37,18.2926
5,FixStart,Radial,4,38,18.2969
5,FixStart,Radial,4,39,18.1988
5,FixStart,Radial,4,40,17.6452
5,FixStart,Radial,4,41,18.6869
5,FixStart,Radial,4,42,18.5362
5,FixStart,Radial,4,43,16.8243
5,FixStart,Radial,4,44,15.6361
5,FixStart,Radial,4,45,14.9368
5,FixStart,Radial,4,46,13.408
5,FixStart,Radial,4,47,11.923
5,FixStart,Radial,4,48,10.1073
5,FixStart,Radial,4,49,7.64822
5,FixStart,Radial,4,50,3.53998
6,Basic,Radial,1,1,3.26493
6,Basic,Radial,1,2,16.5574
6,Basic,Radial,1,3,19.3779
6,Basic,Radial,1,4,21.2852
6,Basic,Radial,1,5,22.0228
6,Basic,Radial,1,6,24.2133
6,Basic,Radial,1,7,25.3861
6,Basic,Radial,1,8,25.6615
6,Basic,Radial,1,9,25.1805
6,Basic,Radial,1,10,24.2318
6,Basic,Radial,1,11,24.4463
6,Basic,Radial,1,12,25.7327
6,Basic,Radial,1,13,25.8322
6,Basic,Radial,1,14,26.6983
6,Basic,Radial,1,15,25.5542
6,Basic,Radial,1,16,24.8528
6,Basic,Radial,1,17,24.3117
6,Basic,Radial,1,18,23.0743
6,Basic,Radial,1,19,23.2781
6,Basic,Radial,1,20,23.7586
6,Basic,Radial,1,21,22.5682
6,Basic,Radial,1,22,21.4093
6,Basic,Radial,1,23,21.0047
6,Basic,Radial,1,24,21.5339
6,Basic,Radial,1,25,21.9045
6,Basic,Radial,1,26,20.7554
6,Basic,Radial,1,27,21.3826
6,Basic,Radial,1,28,22.0239
6,Basic,Radial,1,29,22.5512
6,Basic,Radial,1,30,22.4912
6,Basic,Radial,1,31,23.22
6,Basic,Radial,1,32,23.8731
6,Basic,Radial,1,33,24.042
6,Basic,Radial,1,34,23.5462
6,Basic,Radial,1,35,23.5266
6,Basic,Radial,1,36,23.5289
6,Basic,Radial,1,37,22.9358
6,Basic,Radial,1,38,23.1459
6,Basic,Radial,1,39,22.397
6,Basic,Radial,1,40,21.933
6,Basic,Radial,1,41,20.7885
6,Basic,Radial,1,42,19.3717
6,Basic,Radial,1,43,18.4265
6,Basic,Radial,1,44,17.2786
6,Basic,Radial,1,45,16.2829
6,Basic,Radial,1,46,15.2774
6,Basic,Radial,1,47,13.7392
6,Basic,Radial,1,48,11.1394
6,Basic,Radial,1,49,7.51678
6,Basic,Radial,1,50,2.99895
6,Basic,Radial,2,1,2.137
6,Basic,Radial,2,2,15.4038
6,Basic,Radial,2,3,17.6213
6,Basic,Radial,2,4,19.6382
6,Basic,Radial,2,5,20.9157
6,Basic,Radial,2,6,21.5553
6,Basic,Radial,2,7,22.5255
6,Basic,Radial,2,8,24.3584
6,Basic,Radial,2,9,23.99
6,Basic,Radial,2,10,23.9556
6,Basic,Radial,2,11,23.2385
6,Basic,Radial,2,12,21.714
6,Basic,Radial,2,13,22.2269
6,Basic,Radial,2,14,22.9807
6,Basic,Radial,2,15,22.3233
6,Basic,Radial,2,16,23.1552
6,Basic,Radial,2,17,22.5558
6,Basic,Radial,2,18,21.468
6,Basic,Radial,2,19,20.9433
6,Basic,Radial,2,20,20.5999
6,Basic,Radial,2,21,19.4981
6,Basic,Radial,2,22,17.6293
6,Basic,Radial,2,23,16.7291
6,Basic,Radial,2,24,17.8562
6,Basic,Radial,2,25,17.5556
6,Basic,Radial,2,26,17.6799
6,Basic,Radial,2,27,18.0379
6,Basic,Radial,2,28,18.4753
6,Basic,Radial,2,29,18.225
6,Basic,Radial,2,30,18.9742
6,Basic,Radial,2,31,19.1508
6,Basic,Radial,2,32,19.3363
6,Basic,Radial,2,33,20.0715
6,Basic,Radial,2,34,21.5025
6,Basic,Radial,2,35,22.7661
6,Basic,Radial,2,36,22.498
6,Basic,Radial,2,37,22.7781
6,Basic,Radial,2,38,22.3003
6,Basic,Radial,2,39,21.7675
6,Basic,Radial,2,40,20.9193
6,Basic,Radial,2,41,21.01
6,Basic,Radial,2,42,19.7115
6,Basic,Radial,2,43,17.9662
6,Basic,Radial,2,44,16.5445
6,Basic,Radial,2,45,15.7012
6,Basic,Radial,2,46,15.4273
6,Basic,Radial,2,47,14.4935
6,Basic,Radial,2,48,11.3104
6,Basic,Radial,2,49,8.13883
6,Basic,Radial,2,50,3.30314
6,Basic,Radial,3,1,2.67257
6,Basic,Radial,3,2,16.8734
6,Basic,Radial,3,3,21.0226
6,Basic,Radial,3,4,23.2289
6,Basic,Radial,3,5,24.7029
6,Basic,Radial,3,6,25.4599
6,Basic,Radial,3,7,24.8138
6,Basic,Radial,3,8,25.396
6,Basic,Radial,3,9,24.4215
6,Basic,Radial,3,10,23.5942
6,Basic,Radial,3,11,22.5861
6,Basic,Radial,3,12,23.1127
6,Basic,Radial,3,13,23.6934
6,Basic,Radial,3,14,25.1794
6,Basic,Radial,3,15,26.0398
6,Basic,Radial,3,16,26.6288
6,Basic,Radial,3,17,24.9693
6,Basic,Radial,3,18,24.6011
6,Basic,Radial,3,19,23.4951
6,Basic,Radial,3,20,22.2642
6,Basic,Radial,3,21,22.1798
6,Basic,Radial,3,22,22.6421
6,Basic,Radial,3,23,22.5414
6,Basic,Radial,3,24,23.198
6,Basic,Radial,3,25,23.7612
6,Basic,Radial,3,26,24.0653
6,Basic,Radial,3,27,23.2331
6,Basic,Radial,3,28,21.5641
6,Basic,Radial,3,29,21.5161
6,Basic,Radial,3,30,20.3101
6,Basic,Radial,3,31,20.4864
6,Basic,Radial,3,32,20.6223
6,Basic,Radial,3,33,20.8114
6,Basic,Radial,3,34,20.2229
6,Basic,Radial,3,35,20.8621
6,Basic,Radial,3,36,20.7271
6,Basic,Radial,3,37,20.6294
6,Basic,Radial,3,38,19.8507
6,Basic,Radial,3,39,18.4396
6,Basic,Radial,3,40,17.9906
6,Basic,Radial,3,41,17.3001
6,Basic,Radial,3,42,17.3819
6,Basic,Radial,3,43,17.584
6,Basic,Radial,3,44,16.9356
6,Basic,Radial,3,45,16.1168
6,Basic,Radial,3,46,14.7235
6,Basic,Radial,3,47,12.9586
6,Basic,Radial,3,48,11.5782
6,Basic,Radial,3,49,8.37937
6,Basic,Radial,3,50,4.0302
6,Basic,Radial,4,1,5.52082
6,Basic,Radial,4,2,21.1067
6,Basic,Radial,4,3,24.8093
6,Basic,Radial,4,4,27.1787
6,Basic,Radial,4,5,28.9739
6,Basic,Radial,4,6,30.1763
6,Basic,Radial,4,7,30.773
6,Basic,Radial,4,8,29.7695
6,Basic,Radial,4,9,29.1347
6,Basic,Radial,4,10,27.8025
6,Basic,Radial,4,11,25.7211
6,Basic,Radial,4,12,24.3971
6,Basic,Radial,4,13,24.4233
6,Basic,Radial,4,14,25.6505
6,Basic,Radial,4,15,26.5263
6,Basic,Radial,4,16,26.0755
6,Basic,Radial,4,17,26.7582
6,Basic,Radial,4,18,24.7963
6,Basic,Radial,4,19,24.8406
6,Basic,Radial,4,20,27.1855
6,Basic,Radial,4,21,27.4566
6,Basic,Radial,4,22,26.4843
6,Basic,Radial,4,23,24.9136
6,Basic,Radial,4,24,23.7162
6,Basic,Radial,4,25,24.638
6,Basic,Radial,4,26,24.607
6,Basic,Radial,4,27,23.7801
6,Basic,Radial,4,28,24.1493
6,Basic,Radial,4,29,24.8828
6,Basic,Radial,4,30,24.7157
6,Basic,Radial,4,31,24.7543
6,Basic,Radial,4,32,24.6893
6,Basic,Radial,4,33,23.8108
6,Basic,Radial,4,34,23.3809
6,Basic,Radial,4,35,23.2312
6,Basic,Radial,4,36,23.5597
6,Basic,Radial,4,37,24.5965
6,Basic,Radial,4,38,23.8904
6,Basic,Radial,4,39,24.1318
6,Basic,Radial,4,40,24.2171
6,Basic,Radial,4,41,23.9237
6,Basic,Radial,4,42,22.1337
6,Basic,Radial,4,43,20.4984
6,Basic,Radial,4,44,18.3745
6,Basic,Radial,4,45,17.523
6,Basic,Radial,4,46,16.4337
6,Basic,Radial,4,47,14.0609
6,Basic,Radial,4,48,13.3253
6,Basic,Radial,4,49,10.2858
6,Basic,Radial,4,50,5.31693
6,FixStart,Radial,1,1,2.59507
6,FixStart,Radial,1,2,17.1426
6,FixStart,Radial,1,3,19.0057
6,FixStart,Radial,1,4,18.6682
6,FixStart,Radial,1,5,18.6133
6,FixStart,Radial,1,6,19.1948
6,FixStart,Radial,1,7,19.4418
6,FixStart,Radial,1,8,20.3923
6,FixStart,Radial,1,9,21.1071
6,FixStart,Radial,1,10,22.4431
6,FixStart,Radial,1,11,23.4349
6,FixStart,Radial,1,12,21.7897
6,FixStart,Radial,1,13,21.6099
6,FixStart,Radial,1,14,19.921
6,FixStart,Radial,1,15,19.2445
6,FixStart,Radial,1,16,20.8345
6,FixStart,Radial,1,17,23.5143
6,FixStart,Radial,1,18,25.1468
6,FixStart,Radial,1,19,25.4435
6,FixStart,Radial,1,20,25.4896
6,FixStart,Radial,1,21,25.7593
6,FixStart,Radial,1,22,25.3109
6,FixStart,Radial,1,23,22.8331
6,FixStart,Radial,1,24,19.442
6,FixStart,Radial,1,25,19.9378
6,FixStart,Radial,1,26,21.0373
6,FixStart,Radial,1,27,21.0936
6,FixStart,Radial,1,28,21.6181
6,FixStart,Radial,1,29,22.3698
6,FixStart,Radial,1,30,22.8196
6,FixStart,Radial,1,31,22.8487
6,FixStart,Radial,1,32,22.8944
6,FixStart,Radial,1,33,22.0471
6,FixStart,Radial,1,34,21.2113
6,FixStart,Radial,1,35,20.7024
6,FixStart,Radial,1,36,19.726
6,FixStart,Radial,1,37,21.7925
6,FixStart,Radial,1,38,23.4591
6,FixStart,Radial,1,39,22.4759
6,FixStart,Radial,1,40,22.6895
6,FixStart,Radial,1,41,22.3932
6,FixStart,Radial,1,42,21.5272
6,FixStart,Radial,1,43,20.4828
6,FixStart,Radial,1,44,18.5765
6,FixStart,Radial,1,45,17.0561
6,FixStart,Radial,1,46,16.6024
6,FixStart,Radial,1,47,15.6741
6,FixStart,Radial,1,48,13.5909
6,FixStart,Radial,1,49,10.497
6,FixStart,Radial,1,50,3.80443
6,FixStart,Radial,2,1,3.71785
6,FixStart,Radial,2,2,17.4185
6,FixStart,Radial,2,3,18.4685
6,FixStart,Radial,2,4,18.2407
6,FixStart,Radial,2,5,18.7339
6,FixStart,Radial,2,6,18.6571
6,FixStart,Radial,2,7,21.8169
6,FixStart,Radial,2,8,21.0807
6,FixStart,Radial,2,9,19.2673
6,FixStart,Radial,2,10,19.7812
6,FixStart,Radial,2,11,20.9798
6,FixStart,Radial,2,12,21.7458
6,FixStart,Radial,2,13,20.4279
6,FixStart,Radial,2,14,20.6498
6,FixStart,Radial,2,15,21.1773
6,FixStart,Radial,2,16,21.6501
6,FixStart,Radial,2,17,20.9732
6,FixStart,Radial,2,18,21.5481
6,FixStart,Radial,2,19,20.2082
6,FixStart,Radial,2,20,18.6304
6,FixStart,Radial,2,21,21.6001
6,FixStart,Radial,2,22,20.2983
6,FixStart,Radial,2,23,19.2289
6,FixStart,Radial,2,24,18.2256
6,FixStart,Radial,2,25,19.1182
6,FixStart,Radial,2,26,23.2204
6,FixStart,Radial,2,27,24.4506
6,FixStart,Radial,2,28,24.766
6,FixStart,Radial,2,29,24.3554
6,FixStart,Radial,2,30,23.6341
6,FixStart,Radial,2,31,22.9934
6,FixStart,Radial,2,32,19.9482
6,FixStart,Radial,2,33,18.7003
6,FixStart,Radial,2,34,19.7874
6,FixStart,Radial,2,35,18.7627
6,FixStart,Radial,2,36,18.3746
6,FixStart,Radial,2,37,18.447
6,FixStart,Radial,2,38,18.1882
6,FixStart,Radial,2,39,19.7009
6,FixStart,Radial,2,40,20.835
6,FixStart,Radial,2,41,20.3617
6,FixStart,Radial,2,42,20.6752
6,FixStart,Radial,2,43,19.6834
6,FixStart,Radial,2,44,19.0758
6,FixStart,Radial,2,45,18.0252
6,FixStart,Radial,2,46,17.3526
6,FixStart,Radial,2,47,15.5129
6,FixStart,Radial,2,48,14.153
6,FixStart,Radial,2,49,11.5143
6,FixStart,Radial,2,50,5.23318
6,FixStart,Radial,3,1,4.00998
6,FixStart,Radial,3,2,16.8658
6,FixStart,Radial,3,3,16.8913
6,FixStart,Radial,3,4,17.2045
6,FixStart,Radial,3,5,17.21
6,FixStart,Radial,3,6,18.1973
6,FixStart,Radial,3,7,17.7301
6,FixStart,Radial,3,8,18.7211
6,FixStart,Radial,3,9,19.182
6,FixStart,Radial,3,10,19.0783
6,FixStart,Radial,3,11,19.6816
6,FixStart,Radial,3,12,18.9645
6,FixStart,Radial,3,13,18.2224
6,FixStart,Radial,3,14,19.3317
6,FixStart,Radial,3,15,18.9524
6,FixStart,Radial,3,16,19.0685
6,FixStart,Radial,3,17,19.7899
6,FixStart,Radial,3,18,20.3362
6,FixStart,Radial,3,19,19.7336
6,FixStart,Radial,3,20,20.3413
6,FixStart,Radial,3,21,21.2409
6,FixStart,Radial,3,22,21.805
6,FixStart,Radial,3,23,21.3788
6,FixStart,Radial,3,24,22.3855
6,FixStart,Radial,3,25,20.8573
6,FixStart,Radial,3,26,20.2864
6,FixStart,Radial,3,27,20.1592
6,FixStart,Radial,3,28,20.0717
6,FixStart,Radial,3,29,19.9469
6,FixStart,Radial,3,30,21.7868
6,FixStart,Radial,3,31,21.6446
6,FixStart,Radial,3,32,22.0985
6,FixStart,Radial,3,33,21.1728
6,FixStart,Radial,3,34,20.6215
6,FixStart,Radial,3,35,20.5205
6,FixStart,Radial,3,36,19.4532
6,FixStart,Radial,3,37,18.7358
6,FixStart,Radial,3,38,19.5454
6,FixStart,Radial,3,39,19.9975
6,FixStart,Radial,3,40,19.704
6,FixStart,Radial,3,41,18.7037
6,FixStart,Radial,3,42,17.9814
6,FixStart,Radial,3,43,17.8413
6,FixStart,Radial,3,44,16.7036
6,FixStart,Radial,3,45,15.4958
6,FixStart,Radial,3,46,15.1557
6,FixStart,Radial,3,47,14.8815
6,FixStart,Radial,3,48,13.1154
6,FixStart,Radial,3,49,10.065
6,FixStart,Radial,3,50,4.82018
6,FixStart,Radial,4,1,4.0098
6,FixStart,Radial,4,2,15.9682
6,FixStart,Radial,4,3,18.4603
6,FixStart,Radial,4,4,18.6407
6,FixStart,Radial,4,5,19.3664
6,FixStart,Radial,4,6,21.853
6,FixStart,Radial,4,7,22.4179
6,FixStart,Radial,4,8,21.6493
6,FixStart,Radial,4,9,21.2061
6,FixStart,Radial,4,10,21.271
6,FixStart,Radial,4,11,21.0404
6,FixStart,Radial,4,12,21.0728
6,FixStart,Radial,4,13,23.1673
6,FixStart,Radial,4,14,22.2234
6,FixStart,Radial,4,15,20.4233
6,FixStart,Radial,4,16,19.6738
6,FixStart,Radial,4,17,20.7991
6,FixStart,Radial,4,18,21.5044
6,FixStart,Radial,4,19,23.2404
6,FixStart,Radial,4,20,21.273
6,FixStart,Radial,4,21,22.9678
6,FixStart,Radial,4,22,24.0447
6,FixStart,Radial,4,23,22.7088
6,FixStart,Radial,4,24,20.5565
6,FixStart,Radial,4,25,20.2911
6,FixStart,Radial,4,26,21.5873
6,FixStart,Radial,4,27,23.7939
6,FixStart,Radial,4,28,22.983
6,FixStart,Radial,4,29,22.1533
6,FixStart,Radial,4,30,22.3832
6,FixStart,Radial,4,31,22.6541
6,FixStart,Radial,4,32,22.5793
6,FixStart,Radial,4,33,21.3006
6,FixStart,Radial,4,34,22.0684
6,FixStart,Radial,4,35,22.1252
6,FixStart,Radial,4,36,21.7112
6,FixStart,Radial,4,37,24.1268
6,FixStart,Radial,4,38,22.5184
6,FixStart,Radial,4,39,20.6309
6,FixStart,Radial,4,40,22.3838
6,FixStart,Radial,4,41,23.9629
6,FixStart,Radial,4,42,24.3959
6,FixStart,Radial,4,43,23.0079
6,FixStart,Radial,4,44,21.3601
6,FixStart,Radial,4,45,20.2908
6,FixStart,Radial,4,46,18.7621
6,FixStart,Radial,4,47,17.2583
6,FixStart,Radial,4,48,14.9765
6,FixStart,Radial,4,49,11.696
6,FixStart,Radial,4,50,5.61755
7,Basic,Radial,1,1,5.25354
7,Basic,Radial,1,2,19.9856
7,Basic,Radial,1,3,23.0174
7,Basic,Radial,1,4,24.1388
7,Basic,Radial,1,5,25.1032
