id,scale,size,word,algorithm,distance
6,1x3,1,many,SHARK2,0.719244
6,1x3,1,many,DTW,0.531293
6,1x3,1,things,SHARK2,0.649447
6,1x3,1,things,DTW,0.504562
6,1x3,1,popularity,SHARK2,1.0992
6,1x3,1,popularity,DTW,0.631265
6,1x3,1,is,SHARK2,0.142001
6,1x3,1,is,DTW,0.081191
6,1x3,1,desired,SHARK2,0.856107
6,1x3,1,desired,DTW,0.570163
6,1x3,1,by,SHARK2,0.436163
6,1x3,1,by,DTW,0.27265
6,1x3,1,all,SHARK2,0.962943
6,1x3,1,all,DTW,0.761416
6,1x1,0.75,the,SHARK2,0.353405
6,1x1,0.75,the,DTW,0.349634
6,1x1,0.75,five,SHARK2,0.691952
6,1x1,0.75,five,DTW,0.494542
6,1x1,0.75,boxing,SHARK2,0.74655
6,1x1,0.75,boxing,DTW,0.547785
6,1x1,0.75,wizards,SHARK2,1.36761
6,1x1,0.75,wizards,DTW,0.511905
6,1x1,0.75,jump,SHARK2,0.877139
6,1x1,0.75,jump,DTW,0.738043
6,1x1,0.75,quickly,SHARK2,1.08224
6,1x1,0.75,quickly,DTW,0.644973
6,1x1,0.75,the,SHARK2,0.855059
6,1x1,0.75,the,DTW,0.375016
6,1x1,0.75,music,SHARK2,1.21896
6,1x1,0.75,music,DTW,0.736651
6,1x1,0.75,is,SHARK2,0.416915
6,1x1,0.75,is,DTW,0.388514
6,1x1,0.75,better,SHARK2,0.988479
6,1x1,0.75,better,DTW,0.66859
6,1x1,0.75,than,SHARK2,0.871898
6,1x1,0.75,than,DTW,0.57882
6,1x1,0.75,it,SHARK2,0.848553
6,1x1,0.75,it,DTW,0.667222
6,1x1,0.75,sounds,SHARK2,1.08114
6,1x1,0.75,sounds,DTW,0.471461
6,1x1,0.75,frequently,SHARK2,1.49624
6,1x1,0.75,frequently,DTW,0.628587
6,1x1,0.75,asked,SHARK2,0.379645
6,1x1,0.75,asked,DTW,0.269819
6,1x1,0.75,questions,SHARK2,0.872061
6,1x1,0.75,questions,DTW,0.494062
6,1x1,0.75,the,SHARK2,0.518373
6,1x1,0.75,the,DTW,0.340546
6,1x1,0.75,quick,SHARK2,1.66136
6,1x1,0.75,quick,DTW,0.965757
6,1x1,0.75,brown,SHARK2,1.05443
6,1x1,0.75,brown,DTW,0.597123
6,1x1,0.75,fox,SHARK2,0.897496
6,1x1,0.75,fox,DTW,0.681844
6,1x1,0.75,jumps,SHARK2,1.03212
6,1x1,0.75,jumps,DTW,0.453828
6,1x1,0.75,over,SHARK2,1.01317
6,1x1,0.75,over,DTW,0.641943
6,1x1,0.75,the,SHARK2,0.391065
6,1x1,0.75,the,DTW,0.276182
6,1x1,0.75,lazy,SHARK2,0.826841
6,1x1,0.75,lazy,DTW,0.600257
6,1x1,0.75,dog,SHARK2,0.804446
6,1x1,0.75,dog,DTW,0.544954
6,1x1,0.75,we,SHARK2,0.586821
6,1x1,0.75,we,DTW,0.474795
6,1x1,0.75,accept,SHARK2,1.42001
6,1x1,0.75,accept,DTW,0.423219
6,1x1,0.75,personal,SHARK2,1.01939
6,1x1,0.75,personal,DTW,0.788343
6,1x1,0.75,checks,SHARK2,1.22876
6,1x1,0.75,checks,DTW,0.579596
6,1x1,0.75,coming,SHARK2,0.562902
6,1x1,0.75,coming,DTW,0.316299
6,1x1,0.75,up,SHARK2,1.22964
6,1x1,0.75,up,DTW,1.20244
6,1x1,0.75,with,SHARK2,1.56165
6,1x1,0.75,with,DTW,0.969228
6,1x1,0.75,killer,SHARK2,1.24145
6,1x1,0.75,killer,DTW,0.793143
6,1x1,0.75,sound,SHARK2,1.34998
6,1x1,0.75,sound,DTW,0.508398
6,1x1,0.75,bites,SHARK2,1.02019
6,1x1,0.75,bites,DTW,0.281898
6,1x1,0.75,my,SHARK2,1.55816
6,1x1,0.75,my,DTW,0.355809
6,1x1,0.75,bare,SHARK2,1.09436
6,1x1,0.75,bare,DTW,0.728581
6,1x1,0.75,face,SHARK2,0.559889
6,1x1,0.75,face,DTW,0.372038
6,1x1,0.75,in,SHARK2,1.73089
6,1x1,0.75,in,DTW,0.830056
6,1x1,0.75,the,SHARK2,1.33518
6,1x1,0.75,the,DTW,0.730041
6,1x1,0.75,wind,SHARK2,1.19056
6,1x1,0.75,wind,DTW,0.357529
6,1x1,0.75,he,SHARK2,0.608061
6,1x1,0.75,he,DTW,0.094557
6,1x1,0.75,is,SHARK2,0.279805
6,1x1,0.75,is,DTW,0.111115
6,1x1,0.75,still,SHARK2,0.557833
6,1x1,0.75,still,DTW,0.376284
6,1x1,0.75,on,SHARK2,0.663175
6,1x1,0.75,on,DTW,0.606968
6,1x1,0.75,our,SHARK2,0.413878
6,1x1,0.75,our,DTW,0.209725
6,1x1,0.75,team,SHARK2,0.388275
6,1x1,0.75,team,DTW,0.349543
6,1x1,0.75,call,SHARK2,0.902822
6,1x1,0.75,call,DTW,0.71387
6,1x1,0.75,for,SHARK2,0.652858
6,1x1,0.75,for,DTW,0.496732
6,1x1,0.75,more,SHARK2,0.959268
6,1x1,0.75,more,DTW,0.44421
6,1x1,0.75,details,SHARK2,1.44828
6,1x1,0.75,details,DTW,0.499257
6,1x1,0.75,are,SHARK2,0.412006
6,1x1,0.75,are,DTW,0.254096
6,1x1,0.75,you,SHARK2,0.320929
6,1x1,0.75,you,DTW,0.224183
6,1x1,0.75,talking,SHARK2,0.754802
6,1x1,0.75,talking,DTW,0.532319
6,1x1,0.75,to,SHARK2,1.02081
6,1x1,0.75,to,DTW,0.13598
6,1x1,0.75,me,SHARK2,1.44279
6,1x1,0.75,me,DTW,1.37854
6,1x1,1.25,he,SHARK2,0.584953
6,1x1,1.25,he,DTW,0.527809
6,1x1,1.25,is,SHARK2,0.525135
6,1x1,1.25,is,DTW,0.208612
6,1x1,1.25,just,SHARK2,0.559365
6,1x1,1.25,just,DTW,0.391987
6,1x1,1.25,like,SHARK2,0.564029
6,1x1,1.25,like,DTW,0.328971
6,1x1,1.25,everyone,SHARK2,0.500644
6,1x1,1.25,everyone,DTW,0.425573
6,1x1,1.25,else,SHARK2,0.864279
6,1x1,1.25,else,DTW,0.440364
6,1x1,1.25,just,SHARK2,0.805833
6,1x1,1.25,just,DTW,0.49732
6,1x1,1.25,in,SHARK2,0.600086
6,1x1,1.25,in,DTW,0.516856
6,1x1,1.25,time,SHARK2,0.83779
6,1x1,1.25,time,DTW,0.559038
6,1x1,1.25,for,SHARK2,0.528286
6,1x1,1.25,for,DTW,0.249457
6,1x1,1.25,the,SHARK2,0.465173
6,1x1,1.25,the,DTW,0.435503
6,1x1,1.25,party,SHARK2,0.783923
6,1x1,1.25,party,DTW,0.180888
6,1x1,1.25,healthy,SHARK2,1.10122
6,1x1,1.25,healthy,DTW,0.773072
6,1x1,1.25,food,SHARK2,0.973146
6,1x1,1.25,food,DTW,0.323649
6,1x1,1.25,is,SHARK2,0.671345
6,1x1,1.25,is,DTW,0.248181
6,1x1,1.25,good,SHARK2,0.383689
6,1x1,1.25,good,DTW,0.369424
6,1x1,1.25,for,SHARK2,0.602471
6,1x1,1.25,for,DTW,0.295001
6,1x1,1.25,you,SHARK2,0.724393
6,1x1,1.25,you,DTW,0.392004
6,1x1,1.25,what,SHARK2,0.786857
6,1x1,1.25,what,DTW,0.504354
6,1x1,1.25,monkey,SHARK2,1.25059
6,1x1,1.25,monkey,DTW,0.373017
6,1x1,1.25,sees,SHARK2,0.699438
6,1x1,1.25,sees,DTW,0.3715
6,1x1,1.25,monkey,SHARK2,1.20747
6,1x1,1.25,monkey,DTW,0.559815
6,1x1,1.25,will,SHARK2,0.318851
6,1x1,1.25,will,DTW,0.299643
6,1x1,1.25,do,SHARK2,0.699575
6,1x1,1.25,do,DTW,0.323007
6,1x1,1.25,the,SHARK2,0.452993
6,1x1,1.25,the,DTW,0.248301
6,1x1,1.25,five,SHARK2,0.666332
6,1x1,1.25,five,DTW,0.416539
6,1x1,1.25,boxing,SHARK2,0.799231
6,1x1,1.25,boxing,DTW,0.49955
6,1x1,1.25,wizards,SHARK2,0.950004
6,1x1,1.25,wizards,DTW,0.44033
6,1x1,1.25,jump,SHARK2,0.745893
6,1x1,1.25,jump,DTW,0.318082
6,1x1,1.25,quickly,SHARK2,1.03579
6,1x1,1.25,quickly,DTW,0.421658
6,1x1,1.25,the,SHARK2,0.403379
6,1x1,1.25,the,DTW,0.250341
6,1x1,1.25,quick,SHARK2,0.660544
6,1x1,1.25,quick,DTW,0.402284
6,1x1,1.25,brown,SHARK2,0.742882
6,1x1,1.25,brown,DTW,0.500417
6,1x1,1.25,fox,SHARK2,0.637022
6,1x1,1.25,fox,DTW,0.287615
6,1x1,1.25,jumps,SHARK2,0.816116
6,1x1,1.25,jumps,DTW,0.350418
6,1x1,1.25,over,SHARK2,0.819492
6,1x1,1.25,over,DTW,0.443083
6,1x1,1.25,the,SHARK2,0.303219
6,1x1,1.25,the,DTW,0.231453
6,1x1,1.25,lazy,SHARK2,1.05348
6,1x1,1.25,lazy,DTW,0.534461
6,1x1,1.25,dog,SHARK2,0.325873
6,1x1,1.25,dog,DTW,0.160812
6,1x1,1.25,come,SHARK2,0.618146
6,1x1,1.25,come,DTW,0.489227
6,1x1,1.25,and,SHARK2,0.505073
6,1x1,1.25,and,DTW,0.397581
6,1x1,1.25,see,SHARK2,0.331351
6,1x1,1.25,see,DTW,0.255337
6,1x1,1.25,our,SHARK2,0.498875
6,1x1,1.25,our,DTW,0.129249
6,1x1,1.25,new,SHARK2,0.372131
6,1x1,1.25,new,DTW,0.267685
6,1x1,1.25,car,SHARK2,0.570987
6,1x1,1.25,car,DTW,0.185729
6,1x1,1.25,you,SHARK2,0.368283
6,1x1,1.25,you,DTW,0.326119
6,1x1,1.25,must,SHARK2,0.779039
6,1x1,1.25,must,DTW,0.352136
6,1x1,1.25,be,SHARK2,0.339898
6,1x1,1.25,be,DTW,0.203472
6,1x1,1.25,getting,SHARK2,0.476546
6,1x1,1.25,getting,DTW,0.248873
6,1x1,1.25,old,SHARK2,0.37462
6,1x1,1.25,old,DTW,0.204178
6,1x1,1.25,watch,SHARK2,1.07145
6,1x1,1.25,watch,DTW,0.413191
6,1x1,1.25,out,SHARK2,0.527566
6,1x1,1.25,out,DTW,0.354892
6,1x1,1.25,for,SHARK2,0.456636
6,1x1,1.25,for,DTW,0.202834
6,1x1,1.25,low,SHARK2,0.567844
6,1x1,1.25,low,DTW,0.508794
6,1x1,1.25,flying,SHARK2,0.479341
6,1x1,1.25,flying,DTW,0.350616
6,1x1,1.25,objects,SHARK2,1.25439
6,1x1,1.25,objects,DTW,0.585873
6,1x1,1.25,the,SHARK2,0.318927
6,1x1,1.25,the,DTW,0.23967
6,1x1,1.25,dow,SHARK2,0.403472
6,1x1,1.25,dow,DTW,0.208544
6,1x1,1.25,jones,SHARK2,0.512619
6,1x1,1.25,jones,DTW,0.273886
6,1x1,1.25,index,SHARK2,0.382417
6,1x1,1.25,index,DTW,0.274719
6,1x1,1.25,has,SHARK2,0.473586
6,1x1,1.25,has,DTW,0.277727
6,1x1,1.25,risen,SHARK2,0.779061
6,1x1,1.25,risen,DTW,0.444056
6,1x1,1,did,SHARK2,0.699299
6,1x1,1,did,DTW,0.443369
6,1x1,1,you,SHARK2,0.257836
6,1x1,1,you,DTW,0.184297
6,1x1,1,have,SHARK2,0.775962
6,1x1,1,have,DTW,0.377559
6,1x1,1,good,SHARK2,0.540913
6,1x1,1,good,DTW,0.143702
6,1x1,1,time,SHARK2,0.47202
6,1x1,1,time,DTW,0.46289
6,1x1,1,reading,SHARK2,0.833845
6,1x1,1,reading,DTW,0.598825
6,1x1,1,week,SHARK2,0.380461
6,1x1,1,week,DTW,0.313431
6,1x1,1,is,SHARK2,0.336116
6,1x1,1,is,DTW,0.184452
6,1x1,1,just,SHARK2,0.574375
6,1x1,1,just,DTW,0.34569
6,1x1,1,about,SHARK2,0.425817
6,1x1,1,about,DTW,0.233642
6,1x1,1,here,SHARK2,0.684833
6,1x1,1,here,DTW,0.545177
6,1x1,1,parking,SHARK2,0.935533
6,1x1,1,parking,DTW,0.516457
6,1x1,1,lot,SHARK2,0.515984
6,1x1,1,lot,DTW,0.327829
6,1x1,1,is,SHARK2,0.248259
6,1x1,1,is,DTW,0.148134
6,1x1,1,full,SHARK2,0.613201
6,1x1,1,full,DTW,0.549807
6,1x1,1,of,SHARK2,0.532521
6,1x1,1,of,DTW,0.509844
6,1x1,1,trucks,SHARK2,1.09133
6,1x1,1,trucks,DTW,0.492799
6,1x1,1,the,SHARK2,0.68251
6,1x1,1,the,DTW,0.422602
6,1x1,1,quick,SHARK2,1.09598
6,1x1,1,quick,DTW,0.547392
6,1x1,1,brown,SHARK2,0.507432
6,1x1,1,brown,DTW,0.450581
6,1x1,1,fox,SHARK2,0.328295
6,1x1,1,fox,DTW,0.167386
6,1x1,1,jumps,SHARK2,0.684941
6,1x1,1,jumps,DTW,0.355475
6,1x1,1,over,SHARK2,0.655294
6,1x1,1,over,DTW,0.382332
6,1x1,1,the,SHARK2,0.465908
6,1x1,1,the,DTW,0.247986
6,1x1,1,lazy,SHARK2,0.994698
6,1x1,1,lazy,DTW,0.693123
6,1x1,1,dog,SHARK2,0.45257
6,1x1,1,dog,DTW,0.358972
6,1x1,1,the,SHARK2,0.649688
6,1x1,1,the,DTW,0.289967
6,1x1,1,force,SHARK2,1.27059
6,1x1,1,force,DTW,0.461733
6,1x1,1,is,SHARK2,0.254977
6,1x1,1,is,DTW,0.195247
6,1x1,1,with,SHARK2,0.638587
6,1x1,1,with,DTW,0.294844
6,1x1,1,you,SHARK2,0.786693
6,1x1,1,you,DTW,0.356198
6,1x1,1,the,SHARK2,0.559987
6,1x1,1,the,DTW,0.280012
6,1x1,1,five,SHARK2,0.793741
6,1x1,1,five,DTW,0.445275
6,1x1,1,boxing,SHARK2,1.1699
6,1x1,1,boxing,DTW,0.512633
6,1x1,1,wizards,SHARK2,0.831113
6,1x1,1,wizards,DTW,0.447071
6,1x1,1,jump,SHARK2,0.511052
6,1x1,1,jump,DTW,0.213699
6,1x1,1,quickly,SHARK2,0.84821
6,1x1,1,quickly,DTW,0.445073
6,1x1,1,our,SHARK2,0.646796
6,1x1,1,our,DTW,0.313702
6,1x1,1,fax,SHARK2,0.688916
6,1x1,1,fax,DTW,0.383653
6,1x1,1,number,SHARK2,0.741124
6,1x1,1,number,DTW,0.432517
6,1x1,1,has,SHARK2,0.972782
6,1x1,1,has,DTW,0.307094
6,1x1,1,changed,SHARK2,0.52891
6,1x1,1,changed,DTW,0.412026
6,1x1,1,stay,SHARK2,0.539262
6,1x1,1,stay,DTW,0.42441
6,1x1,1,away,SHARK2,0.647304
6,1x1,1,away,DTW,0.278865
6,1x1,1,from,SHARK2,0.943854
6,1x1,1,from,DTW,0.597135
6,1x1,1,strangers,SHARK2,0.488837
6,1x1,1,strangers,DTW,0.372178
6,1x1,1,love,SHARK2,0.638575
6,1x1,1,love,DTW,0.301631
6,1x1,1,means,SHARK2,0.398177
6,1x1,1,means,DTW,0.323794
6,1x1,1,many,SHARK2,0.749534
6,1x1,1,many,DTW,0.452184
6,1x1,1,things,SHARK2,0.573537
6,1x1,1,things,DTW,0.386667
6,1x1,1,popularity,SHARK2,1.38864
6,1x1,1,popularity,DTW,0.405827
6,1x1,1,is,SHARK2,0.431812
6,1x1,1,is,DTW,0.380441
6,1x1,1,desired,SHARK2,0.651618
6,1x1,1,desired,DTW,0.285709
6,1x1,1,by,SHARK2,0.695754
6,1x1,1,by,DTW,0.0525009
6,1x1,1,all,SHARK2,0.482637
6,1x1,1,all,DTW,0.25122
7,1x1,1.25,the,SHARK2,0.475826
7,1x1,1.25,the,DTW,0.425963
7,1x1,1.25,force,SHARK2,0.583863
7,1x1,1.25,force,DTW,0.4393
7,1x1,1.25,is,SHARK2,0.453669
7,1x1,1.25,is,DTW,0.397014
7,1x1,1.25,with,SHARK2,0.625271
7,1x1,1.25,with,DTW,0.363821
7,1x1,1.25,you,SHARK2,0.308455
7,1x1,1.25,you,DTW,0.218563
7,1x1,1.25,just,SHARK2,0.88378
7,1x1,1.25,just,DTW,0.276037
7,1x1,1.25,in,SHARK2,0.224222
7,1x1,1.25,in,DTW,0.0658037
7,1x1,1.25,time,SHARK2,0.360611
7,1x1,1.25,time,DTW,0.308437
7,1x1,1.25,for,SHARK2,0.480565
7,1x1,1.25,for,DTW,0.201814
7,1x1,1.25,the,SHARK2,0.556212
7,1x1,1.25,the,DTW,0.302967
7,1x1,1.25,party,SHARK2,0.519848
7,1x1,1.25,party,DTW,0.316644
7,1x1,1.25,popularity,SHARK2,0.842886
7,1x1,1.25,popularity,DTW,0.38539
7,1x1,1.25,is,SHARK2,0.506781
7,1x1,1.25,is,DTW,0.392502
7,1x1,1.25,desired,SHARK2,1.01316
7,1x1,1.25,desired,DTW,0.358201
7,1x1,1.25,by,SHARK2,0.581704
7,1x1,1.25,by,DTW,0.431573
7,1x1,1.25,all,SHARK2,0.19779
7,1x1,1.25,all,DTW,0.163791
7,1x1,1.25,the,SHARK2,0.511744
7,1x1,1.25,the,DTW,0.210295
7,1x1,1.25,quick,SHARK2,0.540869
7,1x1,1.25,quick,DTW,0.471426
7,1x1,1.25,brown,SHARK2,0.827771
7,1x1,1.25,brown,DTW,0.342048
7,1x1,1.25,fox,SHARK2,0.360319
7,1x1,1.25,fox,DTW,0.258596
7,1x1,1.25,jumps,SHARK2,1.05941
7,1x1,1.25,jumps,DTW,0.348872
7,1x1,1.25,over,SHARK2,0.509789
7,1x1,1.25,over,DTW,0.25238
7,1x1,1.25,the,SHARK2,0.447039
7,1x1,1.25,the,DTW,0.342927
7,1x1,1.25,lazy,SHARK2,0.503587
7,1x1,1.25,lazy,DTW,0.298515
7,1x1,1.25,dog,SHARK2,0.614147
7,1x1,1.25,dog,DTW,0.324609
7,1x1,1.25,my,SHARK2,0.763004
7,1x1,1.25,my,DTW,0.143201
7,1x1,1.25,bare,SHARK2,0.75938
7,1x1,1.25,bare,DTW,0.402018
7,1x1,1.25,face,SHARK2,0.375503
7,1x1,1.25,face,DTW,0.242532
7,1x1,1.25,in,SHARK2,0.308057
7,1x1,1.25,in,DTW,0.21814
7,1x1,1.25,the,SHARK2,0.536096
7,1x1,1.25,the,DTW,0.465162
7,1x1,1.25,wind,SHARK2,0.480126
7,1x1,1.25,wind,DTW,0.371793
7,1x1,1.25,our,SHARK2,1.23681
7,1x1,1.25,our,DTW,0.155638
7,1x1,1.25,fax,SHARK2,0.422762
7,1x1,1.25,fax,DTW,0.248356
7,1x1,1.25,number,SHARK2,0.723222
7,1x1,1.25,number,DTW,0.315475
7,1x1,1.25,has,SHARK2,0.533098
7,1x1,1.25,has,DTW,0.269948
7,1x1,1.25,changed,SHARK2,0.786543
7,1x1,1.25,changed,DTW,0.35684
7,1x1,1.25,the,SHARK2,0.585633
7,1x1,1.25,the,DTW,0.196531
7,1x1,1.25,five,SHARK2,0.658296
7,1x1,1.25,five,DTW,0.234078
7,1x1,1.25,boxing,SHARK2,0.796142
7,1x1,1.25,boxing,DTW,0.302178
7,1x1,1.25,wizards,SHARK2,0.852056
7,1x1,1.25,wizards,DTW,0.324403
7,1x1,1.25,jump,SHARK2,0.361905
7,1x1,1.25,jump,DTW,0.212603
7,1x1,1.25,quickly,SHARK2,0.869096
7,1x1,1.25,quickly,DTW,0.365427
7,1x1,1.25,reading,SHARK2,0.646536
7,1x1,1.25,reading,DTW,0.279367
7,1x1,1.25,week,SHARK2,0.944207
7,1x1,1.25,week,DTW,0.184266
7,1x1,1.25,is,SHARK2,1.02535
7,1x1,1.25,is,DTW,0.359251
7,1x1,1.25,just,SHARK2,0.616033
7,1x1,1.25,just,DTW,0.215934
7,1x1,1.25,about,SHARK2,0.746284
7,1x1,1.25,about,DTW,0.293488
7,1x1,1.25,here,SHARK2,0.401449
7,1x1,1.25,here,DTW,0.186992
7,1x1,1.25,the,SHARK2,0.633589
7,1x1,1.25,the,DTW,0.128485
7,1x1,1.25,dow,SHARK2,0.792011
7,1x1,1.25,dow,DTW,0.313724
7,1x1,1.25,jones,SHARK2,0.811787
7,1x1,1.25,jones,DTW,0.263064
7,1x1,1.25,index,SHARK2,0.390983
7,1x1,1.25,index,DTW,0.213049
7,1x1,1.25,has,SHARK2,0.237537
7,1x1,1.25,has,DTW,0.151116
7,1x1,1.25,risen,SHARK2,0.710577
7,1x1,1.25,risen,DTW,0.342204
7,1x1,1.25,coming,SHARK2,0.773891
7,1x1,1.25,coming,DTW,0.280218
7,1x1,1.25,up,SHARK2,0.303477
7,1x1,1.25,up,DTW,0.166966
7,1x1,1.25,with,SHARK2,0.645796
7,1x1,1.25,with,DTW,0.222661
7,1x1,1.25,killer,SHARK2,0.517724
7,1x1,1.25,killer,DTW,0.412847
7,1x1,1.25,sound,SHARK2,0.454162
7,1x1,1.25,sound,DTW,0.33901
7,1x1,1.25,bites,SHARK2,0.567825
7,1x1,1.25,bites,DTW,0.250744
7,1x1,1,come,SHARK2,1.06036
7,1x1,1,come,DTW,0.218329
7,1x1,1,and,SHARK2,0.487905
7,1x1,1,and,DTW,0.244382
7,1x1,1,see,SHARK2,0.301726
7,1x1,1,see,DTW,0.270552
7,1x1,1,our,SHARK2,0.605844
7,1x1,1,our,DTW,0.119181
7,1x1,1,new,SHARK2,0.667849
7,1x1,1,new,DTW,0.221327
7,1x1,1,car,SHARK2,0.329175
7,1x1,1,car,DTW,0.186495
7,1x1,1,he,SHARK2,0.63451
7,1x1,1,he,DTW,0.16705
7,1x1,1,is,SHARK2,0.526905
7,1x1,1,is,DTW,0.129791
7,1x1,1,still,SHARK2,1.07293
7,1x1,1,still,DTW,0.21109
7,1x1,1,on,SHARK2,0.925889
7,1x1,1,on,DTW,0.22987
7,1x1,1,our,SHARK2,0.461762
7,1x1,1,our,DTW,0.213462
7,1x1,1,team,SHARK2,0.911952
7,1x1,1,team,DTW,0.583129
7,1x1,1,we,SHARK2,0.87132
7,1x1,1,we,DTW,0.278469
7,1x1,1,accept,SHARK2,0.861455
7,1x1,1,accept,DTW,0.393574
7,1x1,1,personal,SHARK2,0.52497
7,1x1,1,personal,DTW,0.491217
7,1x1,1,checks,SHARK2,1.12746
7,1x1,1,checks,DTW,0.486204
7,1x1,1,the,SHARK2,1.00799
7,1x1,1,the,DTW,0.411846
7,1x1,1,five,SHARK2,0.54459
7,1x1,1,five,DTW,0.243036
7,1x1,1,boxing,SHARK2,0.588145
7,1x1,1,boxing,DTW,0.381394
7,1x1,1,wizards,SHARK2,1.01337
7,1x1,1,wizards,DTW,0.348367
7,1x1,1,jump,SHARK2,0.648314
7,1x1,1,jump,DTW,0.389613
7,1x1,1,quickly,SHARK2,0.859987
7,1x1,1,quickly,DTW,0.371412
7,1x1,1,healthy,SHARK2,0.930575
7,1x1,1,healthy,DTW,0.441401
7,1x1,1,food,SHARK2,0.607267
7,1x1,1,food,DTW,0.184352
7,1x1,1,is,SHARK2,0.808514
7,1x1,1,is,DTW,0.208058
7,1x1,1,good,SHARK2,0.891152
7,1x1,1,good,DTW,0.300123
7,1x1,1,for,SHARK2,0.41461
7,1x1,1,for,DTW,0.350268
7,1x1,1,you,SHARK2,0.271525
7,1x1,1,you,DTW,0.122665
7,1x1,1,the,SHARK2,0.917581
7,1x1,1,the,DTW,0.206252
7,1x1,1,quick,SHARK2,0.605432
7,1x1,1,quick,DTW,0.353494
7,1x1,1,brown,SHARK2,0.570432
7,1x1,1,brown,DTW,0.289115
7,1x1,1,fox,SHARK2,0.610603
7,1x1,1,fox,DTW,0.320175
7,1x1,1,jumps,SHARK2,0.964679
7,1x1,1,jumps,DTW,0.361189
7,1x1,1,over,SHARK2,0.831166
7,1x1,1,over,DTW,0.275044
7,1x1,1,the,SHARK2,0.468174
7,1x1,1,the,DTW,0.314178
7,1x1,1,lazy,SHARK2,1.10313
7,1x1,1,lazy,DTW,0.374996
7,1x1,1,dog,SHARK2,0.595398
7,1x1,1,dog,DTW,0.204723
7,1x1,1,frequently,SHARK2,1.18395
7,1x1,1,frequently,DTW,0.498725
7,1x1,1,asked,SHARK2,0.940358
7,1x1,1,asked,DTW,0.309668
7,1x1,1,questions,SHARK2,0.889254
7,1x1,1,questions,DTW,0.415586
7,1x1,1,the,SHARK2,1.36455
7,1x1,1,the,DTW,0.488695
7,1x1,1,music,SHARK2,1.04076
7,1x1,1,music,DTW,0.38547
7,1x1,1,is,SHARK2,1.47486
7,1x1,1,is,DTW,0.150855
7,1x1,1,better,SHARK2,0.817158
7,1x1,1,better,DTW,0.382383
7,1x1,1,than,SHARK2,0.553843
7,1x1,1,than,DTW,0.356084
7,1x1,1,it,SHARK2,0.754274
7,1x1,1,it,DTW,0.469094
7,1x1,1,sounds,SHARK2,1.10196
7,1x1,1,sounds,DTW,0.342098
7,1x1,1,you,SHARK2,0.996711
7,1x1,1,you,DTW,0.253391
7,1x1,1,must,SHARK2,0.984381
7,1x1,1,must,DTW,0.284392
7,1x1,1,be,SHARK2,1.01548
7,1x1,1,be,DTW,0.102654
7,1x1,1,getting,SHARK2,0.568678
7,1x1,1,getting,DTW,0.455108
7,1x1,1,old,SHARK2,0.551329
7,1x1,1,old,DTW,0.29353
7,1x1,1,did,SHARK2,0.636485
7,1x1,1,did,DTW,0.348157
7,1x1,1,you,SHARK2,0.508784
7,1x1,1,you,DTW,0.36304
7,1x1,1,have,SHARK2,0.530988
7,1x1,1,have,DTW,0.295399
7,1x1,1,good,SHARK2,0.555596
7,1x1,1,good,DTW,0.264014
7,1x1,1,time,SHARK2,0.666537
7,1x1,1,time,DTW,0.323006
7,1x1,0.75,the,SHARK2,0.577026
7,1x1,0.75,the,DTW,0.402339
7,1x1,0.75,five,SHARK2,0.305862
7,1x1,0.75,five,DTW,0.275026
7,1x1,0.75,boxing,SHARK2,0.744064
7,1x1,0.75,boxing,DTW,0.437271
7,1x1,0.75,wizards,SHARK2,0.910785
7,1x1,0.75,wizards,DTW,0.623397
7,1x1,0.75,jump,SHARK2,0.699259
7,1x1,0.75,jump,DTW,0.454563
7,1x1,0.75,quickly,SHARK2,0.898493
7,1x1,0.75,quickly,DTW,0.547035
7,1x1,0.75,parking,SHARK2,1.64405
7,1x1,0.75,parking,DTW,0.486156
7,1x1,0.75,lot,SHARK2,0.341666
7,1x1,0.75,lot,DTW,0.212044
7,1x1,0.75,is,SHARK2,1.00357
7,1x1,0.75,is,DTW,0.324549
7,1x1,0.75,full,SHARK2,0.871036
7,1x1,0.75,full,DTW,0.268509
7,1x1,0.75,of,SHARK2,1.30615
7,1x1,0.75,of,DTW,0.301087
7,1x1,0.75,trucks,SHARK2,1.0738
7,1x1,0.75,trucks,DTW,0.512243
7,1x1,0.75,watch,SHARK2,0.783215
7,1x1,0.75,watch,DTW,0.463199
7,1x1,0.75,out,SHARK2,0.342963
7,1x1,0.75,out,DTW,0.261446
7,1x1,0.75,for,SHARK2,0.606974
7,1x1,0.75,for,DTW,0.269424
7,1x1,0.75,low,SHARK2,1.57843
7,1x1,0.75,low,DTW,0.264803
7,1x1,0.75,flying,SHARK2,0.570718
7,1x1,0.75,flying,DTW,0.393783
7,1x1,0.75,objects,SHARK2,1.22771
7,1x1,0.75,objects,DTW,0.499291
7,1x1,0.75,stay,SHARK2,1.10672
7,1x1,0.75,stay,DTW,0.576846
7,1x1,0.75,away,SHARK2,0.823996
7,1x1,0.75,away,DTW,0.550199
7,1x1,0.75,from,SHARK2,0.800214
7,1x1,0.75,from,DTW,0.490979
7,1x1,0.75,strangers,SHARK2,0.790409
7,1x1,0.75,strangers,DTW,0.594091
7,1x1,0.75,are,SHARK2,0.729421
7,1x1,0.75,are,DTW,0.476925
7,1x1,0.75,you,SHARK2,0.658169
