id,scale,size,word,kind,keyWidth
2,1x1,0.5,the,FirstKey,1.38331
2,1x1,0.5,the,LastKey,0.605981
2,1x1,0.5,the,Average,0.689332
2,1x1,0.5,five,FirstKey,1.14322
2,1x1,0.5,five,LastKey,0.385008
2,1x1,0.5,five,Average,0.593888
2,1x1,0.5,boxing,FirstKey,1.28426
2,1x1,0.5,boxing,LastKey,0.52199
2,1x1,0.5,boxing,Average,0.738155
2,1x1,0.5,wizards,FirstKey,0.576307
2,1x1,0.5,wizards,LastKey,0.562199
2,1x1,0.5,wizards,Average,0.822174
2,1x1,0.5,jump,FirstKey,0.765435
2,1x1,0.5,jump,LastKey,0.96216
2,1x1,0.5,jump,Average,0.508188
2,1x1,0.5,quickly,FirstKey,1.78104
2,1x1,0.5,quickly,LastKey,0.36328
2,1x1,0.5,quickly,Average,0.641735
2,1x1,0.5,an,FirstKey,2.02822
2,1x1,0.5,an,LastKey,0.173243
2,1x1,0.5,an,Average,1.77298
2,1x1,0.5,offer,FirstKey,3.41187
2,1x1,0.5,offer,LastKey,0.286519
2,1x1,0.5,offer,Average,1.34949
2,1x1,0.5,you,FirstKey,0.40661
2,1x1,0.5,you,LastKey,0.574412
2,1x1,0.5,you,Average,0.93017
2,1x1,0.5,cannot,FirstKey,0.22511
2,1x1,0.5,cannot,LastKey,0.296779
2,1x1,0.5,cannot,Average,0.785751
2,1x1,0.5,refuse,FirstKey,0.279817
2,1x1,0.5,refuse,LastKey,0.256901
2,1x1,0.5,refuse,Average,0.319025
2,1x1,0.5,time,FirstKey,0.518524
2,1x1,0.5,time,LastKey,0.533677
2,1x1,0.5,time,Average,0.596763
2,1x1,0.5,to,FirstKey,1.11509
2,1x1,0.5,to,LastKey,0.373457
2,1x1,0.5,to,Average,0.838545
2,1x1,0.5,go,FirstKey,1.25193
2,1x1,0.5,go,LastKey,0.152801
2,1x1,0.5,go,Average,0.650965
2,1x1,0.5,shopping,FirstKey,1.72844
2,1x1,0.5,shopping,LastKey,0.243675
2,1x1,0.5,shopping,Average,1.12624
2,1x1,0.5,do,FirstKey,2.5051
2,1x1,0.5,do,LastKey,0.8376
2,1x1,0.5,do,Average,1.66585
2,1x1,0.5,not,FirstKey,1.61321
2,1x1,0.5,not,LastKey,0.589485
2,1x1,0.5,not,Average,0.562043
2,1x1,0.5,say,FirstKey,2.07741
2,1x1,0.5,say,LastKey,0.357517
2,1x1,0.5,say,Average,0.997031
2,1x1,0.5,anything,FirstKey,1.3232
2,1x1,0.5,anything,LastKey,0.314423
2,1x1,0.5,anything,Average,0.495869
2,1x1,0.5,the,FirstKey,0.466615
2,1x1,0.5,the,LastKey,0.456856
2,1x1,0.5,the,Average,0.608484
2,1x1,0.5,quick,FirstKey,2.45061
2,1x1,0.5,quick,LastKey,0.225644
2,1x1,0.5,quick,Average,1.09434
2,1x1,0.5,brown,FirstKey,1.58857
2,1x1,0.5,brown,LastKey,0.128734
2,1x1,0.5,brown,Average,0.987357
2,1x1,0.5,fox,FirstKey,0.641788
2,1x1,0.5,fox,LastKey,0.98521
2,1x1,0.5,fox,Average,0.437487
2,1x1,0.5,jumps,FirstKey,1.56757
2,1x1,0.5,jumps,LastKey,0.320424
2,1x1,0.5,jumps,Average,0.790331
2,1x1,0.5,over,FirstKey,0.69188
2,1x1,0.5,over,LastKey,0.874601
2,1x1,0.5,over,Average,1.10113
2,1x1,0.5,the,FirstKey,0.615319
2,1x1,0.5,the,LastKey,0.233415
2,1x1,0.5,the,Average,0.496629
2,1x1,0.5,lazy,FirstKey,2.02608
2,1x1,0.5,lazy,LastKey,0.747136
2,1x1,0.5,lazy,Average,0.982705
2,1x1,0.5,dog,FirstKey,0.580766
2,1x1,0.5,dog,LastKey,1.07863
2,1x1,0.5,dog,Average,0.661463
2,1x1,0.5,yes,FirstKey,1.42388
2,1x1,0.5,yes,LastKey,0.283705
2,1x1,0.5,yes,Average,1.50179
2,1x1,0.5,you,FirstKey,1.87466
2,1x1,0.5,you,LastKey,1.12079
2,1x1,0.5,you,Average,0.890158
2,1x1,0.5,are,FirstKey,1.60897
2,1x1,0.5,are,LastKey,0.869841
2,1x1,0.5,are,Average,0.728701
2,1x1,0.5,very,FirstKey,2.0209
2,1x1,0.5,very,LastKey,0.176871
2,1x1,0.5,very,Average,0.961388
2,1x1,0.5,smart,FirstKey,1.13789
2,1x1,0.5,smart,LastKey,0.502345
2,1x1,0.5,smart,Average,0.620428
2,1x1,0.5,my,FirstKey,2.08391
2,1x1,0.5,my,LastKey,1.20025
2,1x1,0.5,my,Average,1.05957
2,1x1,0.5,watch,FirstKey,0.550884
2,1x1,0.5,watch,LastKey,0.145004
2,1x1,0.5,watch,Average,0.980043
2,1x1,0.5,fell,FirstKey,0.493056
2,1x1,0.5,fell,LastKey,1.08921
2,1x1,0.5,fell,Average,0.633473
2,1x1,0.5,in,FirstKey,1.23203
2,1x1,0.5,in,LastKey,1.29186
2,1x1,0.5,in,Average,1.1072
2,1x1,0.5,the,FirstKey,1.57807
2,1x1,0.5,the,LastKey,0.4765
2,1x1,0.5,the,Average,0.688885
2,1x1,0.5,water,FirstKey,0.659009
2,1x1,0.5,water,LastKey,0.411026
2,1x1,0.5,water,Average,0.527879
2,1x1,0.5,please,FirstKey,4.38318
2,1x1,0.5,please,LastKey,0.139569
2,1x1,0.5,please,Average,1.90613
2,1x1,0.5,provide,FirstKey,1.82982
2,1x1,0.5,provide,LastKey,0.163583
2,1x1,0.5,provide,Average,0.584986
2,1x1,0.5,your,FirstKey,1.07161
2,1x1,0.5,your,LastKey,0.26392
2,1x1,0.5,your,Average,0.710816
2,1x1,0.5,date,FirstKey,0.83979
2,1x1,0.5,date,LastKey,0.531884
2,1x1,0.5,date,Average,0.647802
2,1x1,0.5,of,FirstKey,0.849429
2,1x1,0.5,of,LastKey,0.824052
2,1x1,0.5,of,Average,0.594745
2,1x1,0.5,birth,FirstKey,0.519243
2,1x1,0.5,birth,LastKey,0.208448
2,1x1,0.5,birth,Average,0.416637
2,1x1,0.5,he,FirstKey,1
2,1x1,0.5,he,LastKey,0.780687
2,1x1,0.5,he,Average,1.45971
2,1x1,0.5,is,FirstKey,0.214376
2,1x1,0.5,is,LastKey,0.3174
2,1x1,0.5,is,Average,0.264998
2,1x1,0.5,just,FirstKey,0.983908
2,1x1,0.5,just,LastKey,0.581813
2,1x1,0.5,just,Average,0.618826
2,1x1,0.5,like,FirstKey,1.80717
2,1x1,0.5,like,LastKey,0.461221
2,1x1,0.5,like,Average,0.821783
2,1x1,0.5,everyone,FirstKey,1.08622
2,1x1,0.5,everyone,LastKey,0.665888
2,1x1,0.5,everyone,Average,0.517747
2,1x1,0.5,else,FirstKey,1.89385
2,1x1,0.5,else,LastKey,0.695146
2,1x1,0.5,else,Average,1.06833
2,1x1,0.5,we,FirstKey,3.74532
2,1x1,0.5,we,LastKey,1.89993
2,1x1,0.5,we,Average,1.78467
2,1x1,0.5,run,FirstKey,0.724366
2,1x1,0.5,run,LastKey,0.955451
2,1x1,0.5,run,Average,0.465852
2,1x1,0.5,the,FirstKey,1.8691
2,1x1,0.5,the,LastKey,0.899363
2,1x1,0.5,the,Average,0.94294
2,1x1,0.5,risk,FirstKey,0.44425
2,1x1,0.5,risk,LastKey,0.241134
2,1x1,0.5,risk,Average,0.413639
2,1x1,0.5,of,FirstKey,1.56317
2,1x1,0.5,of,LastKey,0.6654
2,1x1,0.5,of,Average,1.0551
2,1x1,0.5,failure,FirstKey,3.25506
2,1x1,0.5,failure,LastKey,0.378302
2,1x1,0.5,failure,Average,1.42702
2,1x1,1,the,FirstKey,0.419447
2,1x1,1,the,LastKey,0.132845
2,1x1,1,the,Average,0.374117
2,1x1,1,quick,FirstKey,1.07018
2,1x1,1,quick,LastKey,0.266163
2,1x1,1,quick,Average,0.433148
2,1x1,1,brown,FirstKey,1.24016
2,1x1,1,brown,LastKey,0.259336
2,1x1,1,brown,Average,0.771819
2,1x1,1,fox,FirstKey,1.14756
2,1x1,1,fox,LastKey,0.0993616
2,1x1,1,fox,Average,0.54802
2,1x1,1,jumps,FirstKey,1.25475
2,1x1,1,jumps,LastKey,0.0651681
2,1x1,1,jumps,Average,0.911178
2,1x1,1,over,FirstKey,0.925997
2,1x1,1,over,LastKey,0.180013
2,1x1,1,over,Average,0.606377
2,1x1,1,the,FirstKey,0.894041
2,1x1,1,the,LastKey,0.163583
2,1x1,1,the,Average,0.418043
2,1x1,1,lazy,FirstKey,0.603498
2,1x1,1,lazy,LastKey,0.119903
2,1x1,1,lazy,Average,0.310645
2,1x1,1,dog,FirstKey,0.937507
2,1x1,1,dog,LastKey,0.265006
2,1x1,1,dog,Average,0.523837
2,1x1,1,the,FirstKey,0.72822
2,1x1,1,the,LastKey,0.506291
2,1x1,1,the,Average,0.52351
2,1x1,1,five,FirstKey,0.84232
2,1x1,1,five,LastKey,0.506542
2,1x1,1,five,Average,0.422413
2,1x1,1,boxing,FirstKey,2.60429
2,1x1,1,boxing,LastKey,0.367875
2,1x1,1,boxing,Average,2.43835
2,1x1,1,wizards,FirstKey,1.26766
2,1x1,1,wizards,LastKey,0.225721
2,1x1,1,wizards,Average,0.654082
2,1x1,1,jump,FirstKey,1.38766
2,1x1,1,jump,LastKey,0.114887
2,1x1,1,jump,Average,0.749157
2,1x1,1,quickly,FirstKey,1.03129
2,1x1,1,quickly,LastKey,0.135994
2,1x1,1,quickly,Average,0.681358
2,1x1,1,are,FirstKey,0.295221
2,1x1,1,are,LastKey,0.0878891
2,1x1,1,are,Average,0.437018
2,1x1,1,you,FirstKey,1.62826
2,1x1,1,you,LastKey,0.285647
2,1x1,1,you,Average,0.767633
2,1x1,1,talking,FirstKey,0.328744
2,1x1,1,talking,LastKey,0.68012
2,1x1,1,talking,Average,0.615159
2,1x1,1,to,FirstKey,0.709046
2,1x1,1,to,LastKey,0.550238
2,1x1,1,to,Average,0.668601
2,1x1,1,me,FirstKey,1.51136
2,1x1,1,me,LastKey,0.348613
2,1x1,1,me,Average,0.570539
2,1x1,1,all,FirstKey,0.81467
2,1x1,1,all,LastKey,0.347428
2,1x1,1,all,Average,0.527008
2,1x1,1,work,FirstKey,1.81547
2,1x1,1,work,LastKey,0.323048
2,1x1,1,work,Average,0.72524
2,1x1,1,and,FirstKey,0.6519
2,1x1,1,and,LastKey,0.113101
2,1x1,1,and,Average,0.302459
2,1x1,1,no,FirstKey,0.802818
2,1x1,1,no,LastKey,0.115325
2,1x1,1,no,Average,0.458562
2,1x1,1,play,FirstKey,0.302429
2,1x1,1,play,LastKey,0.17832
2,1x1,1,play,Average,0.480522
2,1x1,1,the,FirstKey,1.42388
2,1x1,1,the,LastKey,0.248086
2,1x1,1,the,Average,0.521076
2,1x1,1,world,FirstKey,0.567113
2,1x1,1,world,LastKey,0.266163
2,1x1,1,world,Average,0.610679
2,1x1,1,is,FirstKey,0.522241
2,1x1,1,is,LastKey,0.068218
2,1x1,1,is,Average,0.246273
2,1x1,1,stage,FirstKey,1.82936
2,1x1,1,stage,LastKey,0.159855
2,1x1,1,stage,Average,0.876897
2,1x1,1,the,FirstKey,1.12019
2,1x1,1,the,LastKey,0.708913
2,1x1,1,the,Average,0.889516
2,1x1,1,force,FirstKey,0.638775
2,1x1,1,force,LastKey,0.644626
2,1x1,1,force,Average,0.625622
2,1x1,1,is,FirstKey,0.806765
2,1x1,1,is,LastKey,0.572927
2,1x1,1,is,Average,0.680206
2,1x1,1,with,FirstKey,0.185219
2,1x1,1,with,LastKey,0.279609
2,1x1,1,with,Average,0.430025
2,1x1,1,you,FirstKey,2.1581
2,1x1,1,you,LastKey,0.147459
2,1x1,1,you,Average,1.11462
2,1x1,1,problem,FirstKey,1.25534
2,1x1,1,problem,LastKey,0.42483
2,1x1,1,problem,Average,0.664031
2,1x1,1,with,FirstKey,0.154147
2,1x1,1,with,LastKey,0.130336
2,1x1,1,with,Average,0.319941
2,1x1,1,the,FirstKey,1.33852
2,1x1,1,the,LastKey,0.153629
2,1x1,1,the,Average,0.806948
2,1x1,1,engine,FirstKey,0.623833
2,1x1,1,engine,LastKey,0.350563
2,1x1,1,engine,Average,0.636917
2,1x1,1,question,FirstKey,1.49456
2,1x1,1,question,LastKey,0.537798
2,1x1,1,question,Average,0.663979
2,1x1,1,that,FirstKey,1.17848
2,1x1,1,that,LastKey,0.565731
2,1x1,1,that,Average,0.970627
2,1x1,1,must,FirstKey,0.617569
2,1x1,1,must,LastKey,0.292079
2,1x1,1,must,Average,0.644888
2,1x1,1,be,FirstKey,0.416886
2,1x1,1,be,LastKey,0.42863
2,1x1,1,be,Average,0.422974
2,1x1,1,answered,FirstKey,0.437059
