id,scale,size,algorithm,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12
6,1x1,0.75,SHARK2*freq,0.392857,0.464286,0.5,0.553571,0.589286,0.607143,0.607143,0.625,0.625,0.642857,0.642857,0.660714
6,1x1,0.75,DTW*freq,0.517857,0.625,0.678571,0.732143,0.767857,0.785714,0.839286,0.839286,0.839286,0.875,0.892857,0.892857
6,1x1,0.75,SHARK2(cut),0.267857,0.375,0.428571,0.482143,0.517857,0.517857,0.535714,0.535714,0.571429,0.571429,0.607143,0.607143
6,1x1,0.75,DTW(cut),0.410714,0.482143,0.553571,0.571429,0.625,0.642857,0.660714,0.678571,0.696429,0.732143,0.75,0.767857
6,1x1,1.0,SHARK2,0.392857,0.464286,0.607143,0.642857,0.696429,0.75,0.785714,0.821429,0.839286,0.839286,0.839286,0.857143
6,1x1,1.0,DTW,0.553571,0.678571,0.75,0.803571,0.839286,0.857143,0.857143,0.892857,0.892857,0.892857,0.892857,0.910714
6,1x1,1.0,SHARK2*freq,0.535714,0.678571,0.785714,0.803571,0.803571,0.821429,0.821429,0.857143,0.875,0.875,0.892857,0.892857
6,1x1,1.0,DTW*freq,0.678571,0.803571,0.875,0.875,0.875,0.910714,0.910714,0.928571,0.928571,0.928571,0.946429,0.964286
6,1x1,1.0,SHARK2(cut),0.375,0.428571,0.517857,0.553571,0.625,0.696429,0.732143,0.767857,0.785714,0.785714,0.785714,0.785714
6,1x1,1.0,DTW(cut),0.517857,0.625,0.696429,0.767857,0.821429,0.857143,0.857143,0.892857,0.892857,0.892857,0.892857,0.910714
6,1x1,1.25,SHARK2,0.3125,0.421875,0.546875,0.578125,0.578125,0.625,0.625,0.625,0.671875,0.703125,0.71875,0.734375
6,1x1,1.25,DTW,0.40625,0.53125,0.609375,0.671875,0.703125,0.75,0.796875,0.796875,0.796875,0.8125,0.84375,0.84375
6,1x1,1.25,SHARK2*freq,0.4375,0.578125,0.640625,0.6875,0.71875,0.734375,0.75,0.765625,0.78125,0.78125,0.796875,0.8125
6,1x1,1.25,DTW*freq,0.59375,0.734375,0.765625,0.78125,0.8125,0.859375,0.875,0.890625,0.90625,0.9375,0.9375,0.953125
6,1x1,1.25,SHARK2(cut),0.3125,0.4375,0.53125,0.5625,0.5625,0.625,0.625,0.65625,0.703125,0.734375,0.75,0.765625
6,1x1,1.25,DTW(cut),0.421875,0.53125,0.625,0.6875,0.703125,0.75,0.796875,0.796875,0.796875,0.796875,0.828125,0.828125
6,1x3,0.75,SHARK2,0.482143,0.589286,0.642857,0.732143,0.785714,0.839286,0.857143,0.857143,0.857143,0.875,0.875,0.892857
6,1x3,0.75,DTW,0.482143,0.642857,0.678571,0.696429,0.767857,0.803571,0.821429,0.821429,0.857143,0.875,0.892857,0.910714
6,1x3,0.75,SHARK2*freq,0.5,0.642857,0.75,0.803571,0.821429,0.857143,0.857143,0.857143,0.857143,0.875,0.892857,0.892857
6,1x3,0.75,DTW*freq,0.571429,0.803571,0.821429,0.821429,0.857143,0.857143,0.857143,0.892857,0.910714,0.910714,0.910714,0.910714
6,1x3,0.75,SHARK2(cut),0.464286,0.589286,0.678571,0.75,0.785714,0.821429,0.839286,0.839286,0.875,0.875,0.875,0.875
6,1x3,0.75,DTW(cut),0.464286,0.660714,0.678571,0.696429,0.767857,0.803571,0.821429,0.821429,0.839286,0.857143,0.875,0.892857
6,1x3,1.0,SHARK2,0.5,0.678571,0.767857,0.821429,0.839286,0.892857,0.892857,0.928571,0.928571,0.928571,0.928571,0.928571
6,1x3,1.0,DTW,0.517857,0.714286,0.821429,0.910714,0.910714,0.910714,0.910714,0.946429,0.946429,0.946429,0.946429,0.946429
6,1x3,1.0,SHARK2*freq,0.607143,0.767857,0.821429,0.875,0.875,0.910714,0.910714,0.928571,0.928571,0.928571,0.928571,0.928571
6,1x3,1.0,DTW*freq,0.75,0.875,0.892857,0.928571,0.928571,0.928571,0.928571,0.946429,0.946429,0.946429,0.946429,0.946429
6,1x3,1.0,SHARK2(cut),0.5,0.678571,0.767857,0.821429,0.839286,0.892857,0.892857,0.928571,0.928571,0.928571,0.928571,0.928571
6,1x3,1.0,DTW(cut),0.517857,0.714286,0.821429,0.910714,0.910714,0.910714,0.910714,0.946429,0.946429,0.946429,0.946429,0.946429
6,1x3,1.25,SHARK2,0.484375,0.6875,0.75,0.765625,0.8125,0.828125,0.859375,0.875,0.875,0.890625,0.890625,0.890625
6,1x3,1.25,DTW,0.53125,0.640625,0.6875,0.71875,0.796875,0.84375,0.875,0.890625,0.890625,0.921875,0.921875,0.921875
6,1x3,1.25,SHARK2*freq,0.5625,0.75,0.796875,0.828125,0.84375,0.875,0.875,0.875,0.90625,0.921875,0.9375,0.9375
6,1x3,1.25,DTW*freq,0.59375,0.71875,0.828125,0.828125,0.859375,0.890625,0.90625,0.921875,0.9375,0.9375,0.953125,0.953125
6,1x3,1.25,SHARK2(cut),0.484375,0.6875,0.75,0.765625,0.8125,0.828125,0.859375,0.875,0.875,0.890625,0.890625,0.890625
6,1x3,1.25,DTW(cut),0.53125,0.640625,0.6875,0.71875,0.796875,0.84375,0.875,0.890625,0.890625,0.921875,0.921875,0.921875
7,1x1,0.75,SHARK2,0.258621,0.310345,0.396552,0.413793,0.431034,0.448276,0.465517,0.482759,0.5,0.517241,0.534483,0.551724
7,1x1,0.75,DTW,0.37931,0.534483,0.62069,0.62069,0.637931,0.655172,0.689655,0.689655,0.724138,0.741379,0.741379,0.758621
7,1x1,0.75,SHARK2*freq,0.362069,0.448276,0.482759,0.534483,0.534483,0.534483,0.534483,0.534483,0.568966,0.586207,0.586207,0.62069
7,1x1,0.75,DTW*freq,0.586207,0.672414,0.689655,0.741379,0.741379,0.775862,0.775862,0.793103,0.810345,0.810345,0.827586,0.844828
7,1x1,0.75,SHARK2(cut),0.258621,0.275862,0.310345,0.362069,0.413793,0.448276,0.465517,0.482759,0.517241,0.534483,0.551724,0.568966
7,1x1,0.75,DTW(cut),0.37931,0.551724,0.655172,0.655172,0.655172,0.655172,0.689655,0.689655,0.724138,0.741379,0.741379,0.758621
7,1x1,1.0,SHARK2,0.293103,0.362069,0.413793,0.465517,0.517241,0.534483,0.551724,0.551724,0.603448,0.637931,0.637931,0.637931
7,1x1,1.0,DTW,0.603448,0.741379,0.827586,0.844828,0.844828,0.844828,0.844828,0.844828,0.844828,0.862069,0.862069,0.87931
7,1x1,1.0,SHARK2*freq,0.344828,0.448276,0.551724,0.603448,0.655172,0.655172,0.689655,0.689655,0.706897,0.724138,0.724138,0.758621
7,1x1,1.0,DTW*freq,0.775862,0.862069,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.931034,0.931034,0.931034,0.931034
7,1x1,1.0,SHARK2(cut),0.327586,0.396552,0.465517,0.517241,0.551724,0.551724,0.568966,0.568966,0.62069,0.637931,0.637931,0.637931
7,1x1,1.0,DTW(cut),0.62069,0.741379,0.827586,0.844828,0.844828,0.844828,0.844828,0.844828,0.844828,0.862069,0.862069,0.87931
7,1x1,1.25,SHARK2,0.516667,0.65,0.716667,0.75,0.75,0.75,0.75,0.8,0.816667,0.866667,0.866667,0.866667
7,1x1,1.25,DTW,0.683333,0.85,0.866667,0.9,0.916667,0.95,0.966667,0.966667,0.966667,0.966667,0.966667,0.966667
7,1x1,1.25,SHARK2*freq,0.616667,0.733333,0.75,0.766667,0.8,0.8,0.8,0.8,0.8,0.816667,0.816667,0.833333
7,1x1,1.25,DTW*freq,0.733333,0.8,0.866667,0.916667,0.933333,0.95,0.95,0.95,0.95,0.95,0.966667,0.966667
7,1x1,1.25,SHARK2(cut),0.516667,0.633333,0.7,0.75,0.75,0.75,0.75,0.8,0.816667,0.866667,0.866667,0.866667
7,1x1,1.25,DTW(cut),0.683333,0.85,0.866667,0.9,0.916667,0.95,0.966667,0.966667,0.966667,0.966667,0.966667,0.966667
7,1x3,0.75,SHARK2,0.431034,0.551724,0.62069,0.637931,0.706897,0.724138,0.724138,0.758621,0.810345,0.810345,0.844828,0.844828
7,1x3,0.75,DTW,0.689655,0.741379,0.775862,0.810345,0.827586,0.827586,0.862069,0.913793,0.913793,0.913793,0.913793,0.948276
7,1x3,0.75,SHARK2*freq,0.517241,0.655172,0.706897,0.775862,0.827586,0.827586,0.827586,0.844828,0.862069,0.87931,0.896552,0.913793
7,1x3,0.75,DTW*freq,0.793103,0.896552,0.913793,0.931034,0.931034,0.931034,0.931034,0.931034,0.948276,0.965517,0.965517,0.982759
7,1x3,0.75,SHARK2(cut),0.431034,0.551724,0.637931,0.655172,0.706897,0.724138,0.724138,0.758621,0.810345,0.810345,0.844828,0.844828
7,1x3,0.75,DTW(cut),0.689655,0.741379,0.793103,0.810345,0.827586,0.827586,0.862069,0.913793,0.913793,0.913793,0.913793,0.948276
7,1x3,1.0,SHARK2,0.37931,0.465517,0.551724,0.603448,0.672414,0.724138,0.724138,0.724138,0.724138,0.741379,0.741379,0.758621
7,1x3,1.0,DTW,0.482759,0.706897,0.775862,0.810345,0.810345,0.827586,0.827586,0.844828,0.844828,0.87931,0.87931,0.87931
7,1x3,1.0,SHARK2*freq,0.482759,0.568966,0.637931,0.655172,0.724138,0.758621,0.775862,0.775862,0.775862,0.793103,0.810345,0.827586
7,1x3,1.0,DTW*freq,0.706897,0.827586,0.827586,0.827586,0.844828,0.844828,0.862069,0.896552,0.913793,0.913793,0.913793,0.913793
7,1x3,1.0,SHARK2(cut),0.37931,0.465517,0.551724,0.603448,0.672414,0.724138,0.724138,0.724138,0.724138,0.741379,0.741379,0.758621
7,1x3,1.0,DTW(cut),0.482759,0.706897,0.775862,0.810345,0.810345,0.827586,0.827586,0.844828,0.844828,0.87931,0.87931,0.87931
7,1x3,1.25,SHARK2,0.283333,0.4,0.433333,0.466667,0.5,0.583333,0.583333,0.6,0.616667,0.616667,0.633333,0.65
7,1x3,1.25,DTW,0.6,0.683333,0.733333,0.766667,0.816667,0.833333,0.866667,0.883333,0.883333,0.883333,0.9,0.916667
7,1x3,1.25,SHARK2*freq,0.366667,0.466667,0.483333,0.516667,0.55,0.6,0.65,0.65,0.65,0.666667,0.666667,0.7
7,1x3,1.25,DTW*freq,0.716667,0.833333,0.85,0.883333,0.9,0.9,0.9,0.9,0.916667,0.916667,0.933333,0.933333
7,1x3,1.25,SHARK2(cut),0.283333,0.4,0.433333,0.466667,0.5,0.583333,0.583333,0.6,0.616667,0.616667,0.633333,0.65
7,1x3,1.25,DTW(cut),0.6,0.683333,0.733333,0.766667,0.816667,0.833333,0.866667,0.883333,0.883333,0.883333,0.9,0.916667
8,1x1,0.75,SHARK2,0.280702,0.385965,0.54386,0.561404,0.561404,0.578947,0.614035,0.614035,0.649123,0.701754,0.701754,0.701754
8,1x1,0.75,DTW,0.526316,0.701754,0.77193,0.789474,0.807018,0.807018,0.807018,0.824561,0.824561,0.842105,0.842105,0.842105
8,1x1,0.75,SHARK2*freq,0.421053,0.54386,0.649123,0.701754,0.736842,0.736842,0.754386,0.754386,0.77193,0.807018,0.807018,0.807018
8,1x1,0.75,DTW*freq,0.631579,0.77193,0.842105,0.877193,0.894737,0.894737,0.929825,0.929825,0.947368,0.947368,0.947368,0.947368
8,1x1,0.75,SHARK2(cut),0.350877,0.45614,0.526316,0.578947,0.578947,0.614035,0.649123,0.666667,0.684211,0.701754,0.701754,0.701754
8,1x1,0.75,DTW(cut),0.508772,0.666667,0.701754,0.736842,0.77193,0.77193,0.789474,0.807018,0.807018,0.824561,0.824561,0.824561
8,1x1,1.0,SHARK2,0.368421,0.45614,0.561404,0.631579,0.631579,0.649123,0.649123,0.666667,0.666667,0.701754,0.719298,0.754386
8,1x1,1.0,DTW,0.508772,0.666667,0.736842,0.77193,0.77193,0.824561,0.842105,0.859649,0.894737,0.894737,0.894737,0.912281
8,1x1,1.0,SHARK2*freq,0.526316,0.561404,0.631579,0.649123,0.701754,0.754386,0.77193,0.77193,0.807018,0.824561,0.824561,0.842105
8,1x1,1.0,DTW*freq,0.684211,0.77193,0.859649,0.929825,0.929825,0.947368,0.964912,0.964912,0.982456,0.982456,0.982456,0.982456
8,1x1,1.0,SHARK2(cut),0.508772,0.614035,0.649123,0.719298,0.719298,0.77193,0.77193,0.789474,0.789474,0.824561,0.824561,0.842105
8,1x1,1.0,DTW(cut),0.561404,0.719298,0.77193,0.77193,0.77193,0.859649,0.877193,0.894737,0.912281,0.912281,0.912281,0.929825
8,1x1,1.25,SHARK2,0.435484,0.548387,0.677419,0.709677,0.725806,0.741935,0.758065,0.758065,0.774194,0.790323,0.790323,0.790323
8,1x1,1.25,DTW,0.596774,0.709677,0.758065,0.806452,0.854839,0.870968,0.903226,0.903226,0.903226,0.919355,0.935484,0.935484
8,1x1,1.25,SHARK2*freq,0.5,0.66129,0.693548,0.758065,0.758065,0.758065,0.790323,0.806452,0.854839,0.854839,0.854839,0.870968
8,1x1,1.25,DTW*freq,0.645161,0.774194,0.870968,0.903226,0.919355,0.919355,0.951613,0.951613,0.951613,0.951613,0.951613,0.951613
8,1x1,1.25,SHARK2(cut),0.435484,0.548387,0.66129,0.693548,0.709677,0.725806,0.741935,0.741935,0.758065,0.774194,0.774194,0.790323
8,1x1,1.25,DTW(cut),0.596774,0.709677,0.758065,0.790323,0.83871,0.854839,0.887097,0.887097,0.903226,0.919355,0.935484,0.935484
8,1x3,0.75,SHARK2,0.438596,0.561404,0.596491,0.649123,0.719298,0.736842,0.77193,0.789474,0.789474,0.789474,0.789474,0.789474
8,1x3,0.75,DTW,0.578947,0.736842,0.807018,0.842105,0.877193,0.877193,0.894737,0.894737,0.912281,0.912281,0.929825,0.929825
8,1x3,0.75,SHARK2*freq,0.526316,0.614035,0.666667,0.684211,0.719298,0.77193,0.789474,0.789474,0.807018,0.807018,0.807018,0.824561
8,1x3,0.75,DTW*freq,0.77193,0.807018,0.877193,0.877193,0.912281,0.929825,0.947368,0.964912,0.964912,0.964912,0.964912,0.964912
8,1x3,0.75,SHARK2(cut),0.438596,0.578947,0.614035,0.666667,0.736842,0.754386,0.77193,0.789474,0.789474,0.789474,0.789474,0.789474
8,1x3,0.75,DTW(cut),0.578947,0.736842,0.807018,0.842105,0.877193,0.877193,0.894737,0.894737,0.912281,0.912281,0.929825,0.929825
8,1x3,1.0,SHARK2,0.508772,0.649123,0.684211,0.754386,0.807018,0.842105,0.859649,0.877193,0.894737,0.912281,0.912281,0.912281
8,1x3,1.0,DTW,0.45614,0.684211,0.754386,0.77193,0.877193,0.912281,0.929825,0.929825,0.947368,0.947368,0.947368,0.947368
8,1x3,1.0,SHARK2*freq,0.54386,0.684211,0.754386,0.842105,0.877193,0.894737,0.894737,0.912281,0.912281,0.912281,0.929825,0.947368
8,1x3,1.0,DTW*freq,0.596491,0.789474,0.824561,0.894737,0.947368,0.947368,0.964912,0.964912,0.964912,0.982456,0.982456,0.982456
8,1x3,1.0,SHARK2(cut),0.508772,0.666667,0.701754,0.77193,0.807018,0.842105,0.859649,0.877193,0.894737,0.912281,0.912281,0.912281
8,1x3,1.0,DTW(cut),0.45614,0.684211,0.754386,0.77193,0.877193,0.912281,0.929825,0.929825,0.947368,0.947368,0.947368,0.947368
8,1x3,1.25,SHARK2,0.66129,0.758065,0.806452,0.83871,0.870968,0.903226,0.903226,0.919355,0.935484,0.935484,0.935484,0.951613
8,1x3,1.25,DTW,0.725806,0.870968,0.903226,0.935484,0.951613,0.951613,0.983871,0.983871,0.983871,1,1,1
8,1x3,1.25,SHARK2*freq,0.693548,0.806452,0.854839,0.887097,0.887097,0.919355,0.935484,0.967742,0.967742,0.983871,0.983871,0.983871
8,1x3,1.25,DTW*freq,0.725806,0.870968,0.935484,0.951613,0.967742,1,1,1,1,1,1,1
8,1x3,1.25,SHARK2(cut),0.66129,0.758065,0.806452,0.83871,0.870968,0.903226,0.903226,0.919355,0.935484,0.935484,0.935484,0.951613
8,1x3,1.25,DTW(cut),0.725806,0.870968,0.903226,0.935484,0.951613,0.951613,0.983871,0.983871,0.983871,1,1,1
9,1x1,0.75,SHARK2,0.311475,0.42623,0.52459,0.557377,0.57377,0.57377,0.590164,0.590164,0.590164,0.606557,0.622951,0.622951
9,1x1,0.75,DTW,0.622951,0.770492,0.852459,0.868852,0.868852,0.868852,0.868852,0.885246,0.885246,0.885246,0.885246,0.885246
9,1x1,0.75,SHARK2*freq,0.459016,0.540984,0.590164,0.622951,0.622951,0.639344,0.655738,0.655738,0.655738,0.655738,0.672131,0.672131
9,1x1,0.75,DTW*freq,0.737705,0.852459,0.868852,0.918033,0.934426,0.95082,0.95082,0.95082,0.95082,0.95082,0.95082,0.95082
9,1x1,0.75,SHARK2(cut),0.508197,0.622951,0.688525,0.704918,0.721311,0.721311,0.737705,0.737705,0.737705,0.737705,0.754098,0.754098
9,1x1,0.75,DTW(cut),0.672131,0.786885,0.852459,0.885246,0.885246,0.901639,0.901639,0.918033,0.918033,0.934426,0.934426,0.934426
9,1x1,1.0,SHARK2,0.333333,0.508772,0.596491,0.684211,0.719298,0.736842,0.754386,0.789474,0.789474,0.789474,0.789474,0.807018
9,1x1,1.0,DTW,0.77193,0.859649,0.894737,0.894737,0.894737,0.894737,0.912281,0.912281,0.912281,0.912281,0.912281,0.912281
9,1x1,1.0,SHARK2*freq,0.561404,0.701754,0.719298,0.736842,0.807018,0.824561,0.824561,0.824561,0.824561,0.824561,0.824561,0.824561
9,1x1,1.0,DTW*freq,0.824561,0.894737,0.912281,0.912281,0.912281,0.912281,0.929825,0.929825,0.947368,0.947368,0.947368,0.964912
9,1x1,1.0,SHARK2(cut),0.526316,0.649123,0.719298,0.807018,0.824561,0.859649,0.859649,0.877193,0.877193,0.877193,0.877193,0.877193
9,1x1,1.0,DTW(cut),0.789474,0.859649,0.894737,0.894737,0.894737,0.894737,0.912281,0.912281,0.912281,0.912281,0.912281,0.912281
9,1x1,1.25,SHARK2,0.5,0.62069,0.672414,0.672414,0.724138,0.724138,0.741379,0.775862,0.793103,0.810345,0.810345,0.810345
9,1x1,1.25,DTW,0.741379,0.862069,0.896552,0.913793,0.948276,0.948276,0.965517,0.965517,0.965517,0.982759,0.982759,0.982759
9,1x1,1.25,SHARK2*freq,0.586207,0.758621,0.793103,0.810345,0.827586,0.844828,0.862069,0.862069,0.862069,0.862069,0.862069,0.862069
9,1x1,1.25,DTW*freq,0.793103,0.896552,0.948276,0.965517,0.965517,0.965517,0.965517,0.965517,0.965517,0.982759,0.982759,0.982759
9,1x1,1.25,SHARK2(cut),0.5,0.62069,0.672414,0.689655,0.741379,0.741379,0.758621,0.775862,0.793103,0.810345,0.810345,0.810345
9,1x1,1.25,DTW(cut),0.741379,0.862069,0.896552,0.913793,0.948276,0.948276,0.965517,0.965517,0.965517,0.982759,0.982759,0.982759
9,1x3,0.75,SHARK2,0.557377,0.57377,0.672131,0.770492,0.786885,0.786885,0.819672,0.836066,0.885246,0.885246,0.885246,0.901639
9,1x3,0.75,DTW,0.639344,0.737705,0.868852,0.885246,0.918033,0.95082,0.983607,0.983607,0.983607,0.983607,0.983607,0.983607
9,1x3,0.75,SHARK2*freq,0.606557,0.704918,0.754098,0.819672,0.852459,0.868852,0.868852,0.868852,0.901639,0.901639,0.901639,0.901639
9,1x3,0.75,DTW*freq,0.786885,0.852459,0.934426,0.95082,0.967213,0.967213,0.967213,0.983607,0.983607,0.983607,0.983607,0.983607
9,1x3,0.75,SHARK2(cut),0.557377,0.57377,0.655738,0.770492,0.803279,0.803279,0.819672,0.836066,0.885246,0.885246,0.885246,0.901639
9,1x3,0.75,DTW(cut),0.655738,0.754098,0.868852,0.885246,0.918033,0.95082,0.983607,0.983607,0.983607,0.983607,0.983607,0.983607
9,1x3,1.0,SHARK2,0.526316,0.701754,0.754386,0.77193,0.789474,0.807018,0.859649,0.859649,0.859649,0.859649,0.859649,0.877193
9,1x3,1.0,DTW,0.719298,0.859649,0.894737,0.912281,0.929825,0.947368,0.964912,0.982456,0.982456,0.982456,0.982456,1
9,1x3,1.0,SHARK2*freq,0.684211,0.77193,0.824561,0.824561,0.859649,0.859649,0.877193,0.877193,0.894737,0.894737,0.894737,0.894737
9,1x3,1.0,DTW*freq,0.842105,0.947368,0.964912,0.982456,1,1,1,1,1,1,1,1
9,1x3,1.0,SHARK2(cut),0.526316,0.701754,0.754386,0.77193,0.789474,0.807018,0.859649,0.859649,0.859649,0.859649,0.859649,0.877193
9,1x3,1.0,DTW(cut),0.719298,0.859649,0.894737,0.912281,0.929825,0.947368,0.964912,0.982456,0.982456,0.982456,0.982456,1
9,1x3,1.25,SHARK2,0.714286,0.875,0.910714,0.928571,0.946429,0.946429,0.946429,0.946429,0.946429,0.946429,0.946429,0.946429
9,1x3,1.25,DTW,0.803571,0.928571,0.982143,0.982143,0.982143,1,1,1,1,1,1,1
9,1x3,1.25,SHARK2*freq,0.857143,0.910714,0.928571,0.946429,0.946429,0.946429,0.964286,0.964286,0.964286,0.964286,0.964286,0.982143
9,1x3,1.25,DTW*freq,0.928571,0.982143,1,1,1,1,1,1,1,1,1,1
9,1x3,1.25,SHARK2(cut),0.714286,0.875,0.910714,0.928571,0.946429,0.946429,0.946429,0.946429,0.946429,0.946429,0.946429,0.946429
9,1x3,1.25,DTW(cut),0.803571,0.928571,0.982143,0.982143,0.982143,1,1,1,1,1,1,1
10,1x1,0.75,SHARK2,0.533333,0.633333,0.683333,0.75,0.8,0.833333,0.833333,0.883333,0.883333,0.9,0.9,0.916667
10,1x1,0.75,DTW,0.55,0.7,0.85,0.883333,0.883333,0.883333,0.9,0.933333,0.95,0.95,0.95,0.95
10,1x1,0.75,SHARK2*freq,0.716667,0.783333,0.783333,0.8,0.866667,0.883333,0.9,0.916667,0.966667,0.966667,0.966667,0.983333
10,1x1,0.75,DTW*freq,0.75,0.9,0.983333,0.983333,0.983333,0.983333,0.983333,0.983333,1,1,1,1
10,1x1,0.75,SHARK2(cut),0.6,0.683333,0.733333,0.783333,0.833333,0.85,0.85,0.9,0.9,0.916667,0.916667,0.933333
10,1x1,0.75,DTW(cut),0.566667,0.683333,0.866667,0.9,0.9,0.9,0.916667,0.933333,0.95,0.95,0.95,0.95
10,1x1,1.0,SHARK2,0.377358,0.603774,0.716981,0.773585,0.773585,0.773585,0.811321,0.811321,0.811321,0.811321,0.811321,0.811321
10,1x1,1.0,DTW,0.603774,0.754717,0.773585,0.792453,0.811321,0.849057,0.849057,0.867925,0.867925,0.867925,0.867925,0.867925
10,1x1,1.0,SHARK2*freq,0.622642,0.716981,0.792453,0.830189,0.830189,0.849057,0.849057,0.849057,0.849057,0.849057,0.867925,0.867925
10,1x1,1.0,DTW*freq,0.641509,0.735849,0.811321,0.830189,0.886792,0.886792,0.886792,0.924528,0.924528,0.924528,0.924528,0.924528
10,1x1,1.0,SHARK2(cut),0.396226,0.603774,0.716981,0.754717,0.754717,0.754717,0.792453,0.811321,0.811321,0.811321,0.811321,0.811321
10,1x1,1.0,DTW(cut),0.603774,0.754717,0.773585,0.773585,0.792453,0.830189,0.830189,0.867925,0.867925,0.867925,0.867925,0.867925
10,1x1,1.25,SHARK2,0.52381,0.666667,0.698413,0.746032,0.761905,0.793651,0.825397,0.825397,0.825397,0.857143,0.857143,0.857143
10,1x1,1.25,DTW,0.619048,0.761905,0.84127,0.888889,0.904762,0.920635,0.920635,0.936508,0.936508,0.936508,0.936508,0.952381
10,1x1,1.25,SHARK2*freq,0.68254,0.761905,0.809524,0.825397,0.84127,0.84127,0.857143,0.857143,0.873016,0.888889,0.904762,0.920635
10,1x1,1.25,DTW*freq,0.761905,0.873016,0.888889,0.936508,0.936508,0.952381,0.952381,0.968254,0.984127,0.984127,0.984127,0.984127
10,1x1,1.25,SHARK2(cut),0.52381,0.666667,0.714286,0.777778,0.793651,0.825397,0.857143,0.857143,0.857143,0.888889,0.888889,0.888889
10,1x1,1.25,DTW(cut),0.619048,0.761905,0.84127,0.888889,0.904762,0.920635,0.920635,0.936508,0.936508,0.936508,0.936508,0.936508
10,1x3,0.75,SHARK2,0.533333,0.633333,0.716667,0.783333,0.9,0.933333,0.933333,0.933333,0.933333,0.95,0.95,0.95
10,1x3,0.75,DTW,0.65,0.75,0.85,0.9,0.933333,0.95,0.966667,0.983333,0.983333,0.983333,0.983333,0.983333
10,1x3,0.75,SHARK2*freq,0.633333,0.766667,0.816667,0.866667,0.916667,0.933333,0.933333,0.95,0.95,0.95,0.95,0.95
10,1x3,0.75,DTW*freq,0.783333,0.9,0.95,0.966667,0.966667,0.983333,0.983333,0.983333,0.983333,0.983333,0.983333,0.983333
10,1x3,0.75,SHARK2(cut),0.533333,0.633333,0.716667,0.783333,0.9,0.933333,0.933333,0.933333,0.933333,0.95,0.95,0.95
10,1x3,0.75,DTW(cut),0.65,0.75,0.85,0.9,0.933333,0.95,0.966667,0.983333,0.983333,0.983333,0.983333,0.983333
10,1x3,1.0,SHARK2,0.45283,0.641509,0.698113,0.735849,0.754717,0.830189,0.830189,0.849057,0.849057,0.867925,0.886792,0.90566
10,1x3,1.0,DTW,0.433962,0.603774,0.698113,0.754717,0.792453,0.811321,0.811321,0.811321,0.830189,0.849057,0.886792,0.886792
10,1x3,1.0,SHARK2*freq,0.584906,0.698113,0.735849,0.754717,0.811321,0.830189,0.867925,0.867925,0.886792,0.886792,0.886792,0.886792
10,1x3,1.0,DTW*freq,0.603774,0.679245,0.792453,0.811321,0.811321,0.811321,0.811321,0.830189,0.849057,0.849057,0.867925,0.867925
10,1x3,1.0,SHARK2(cut),0.45283,0.660377,0.698113,0.735849,0.754717,0.830189,0.830189,0.849057,0.849057,0.867925,0.886792,0.90566
10,1x3,1.0,DTW(cut),0.471698,0.603774,0.698113,0.754717,0.792453,0.811321,0.811321,0.811321,0.830189,0.849057,0.886792,0.886792
10,1x3,1.25,SHARK2,0.460317,0.666667,0.730159,0.746032,0.825397,0.825397,0.84127,0.857143,0.873016,0.920635,0.920635,0.920635
10,1x3,1.25,DTW,0.539683,0.68254,0.730159,0.809524,0.825397,0.84127,0.84127,0.873016,0.873016,0.920635,0.920635,0.936508
10,1x3,1.25,SHARK2*freq,0.603175,0.746032,0.809524,0.857143,0.904762,0.920635,0.920635,0.920635,0.920635,0.936508,0.936508,0.952381
10,1x3,1.25,DTW*freq,0.714286,0.746032,0.825397,0.888889,0.904762,0.904762,0.904762,0.920635,0.920635,0.920635,0.936508,0.936508
10,1x3,1.25,SHARK2(cut),0.460317,0.666667,0.730159,0.746032,0.825397,0.825397,0.84127,0.857143,0.873016,0.920635,0.920635,0.920635
10,1x3,1.25,DTW(cut),0.539683,0.68254,0.730159,0.809524,0.825397,0.84127,0.84127,0.873016,0.873016,0.920635,0.920635,0.936508
11,1x1,0.75,SHARK2,0.303571,0.375,0.5,0.553571,0.625,0.642857,0.660714,0.660714,0.660714,0.660714,0.678571,0.714286
11,1x1,0.75,DTW,0.357143,0.5,0.571429,0.607143,0.642857,0.678571,0.696429,0.696429,0.714286,0.785714,0.803571,0.839286
11,1x1,0.75,SHARK2*freq,0.428571,0.571429,0.625,0.696429,0.696429,0.732143,0.767857,0.785714,0.785714,0.821429,0.821429,0.821429
11,1x1,0.75,DTW*freq,0.678571,0.75,0.821429,0.857143,0.875,0.875,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857
11,1x1,0.75,SHARK2(cut),0.339286,0.392857,0.464286,0.5,0.589286,0.625,0.625,0.625,0.625,0.625,0.642857,0.678571
11,1x1,0.75,DTW(cut),0.357143,0.464286,0.5,0.571429,0.589286,0.625,0.660714,0.660714,0.678571,0.767857,0.803571,0.821429
11,1x1,1.0,SHARK2,0.492063,0.571429,0.634921,0.746032,0.777778,0.793651,0.809524,0.825397,0.825397,0.825397,0.84127,0.84127
