we run the risk of failure
Stationary 435.0619 339 522 -0.04861111 0.4718138
Stationary 435.081 339 522 -0.04861111 0.4718138
Stationary 435.1007 339 522 -0.04861111 0.4718138
Stationary 435.1177 339 522 -0.04861111 0.4718138
Stationary 435.1347 339 522 -0.04861111 0.4718138
Stationary 435.1518 339 522 -0.04861111 0.4718138
Stationary 435.1699 339 522 -0.04861111 0.4718138
Moved 435.1881 339 506.2521 -0.04861111 0.4235666
Moved 435.2071 339 499.8234 -0.04861111 0.4038707
Moved 435.226 339 493.6805 -0.04861111 0.3850507
Moved 435.2452 350.1001 476.0997 -0.02291645 0.331188
Moved 435.2637 355.1234 465.7532 -0.01128837 0.2994889
Moved 435.2834 357.9402 458.6495 -0.004768074 0.2777252
Moved 435.3021 361.8049 451.3903 0.004177988 0.2554848
Moved 435.3335 368.3368 436.3264 0.0192981 0.2093333
Moved 435.3527 371.3971 430.2058 0.02638221 0.1905815
Moved 435.377 378.196 411.8759 0.04212042 0.1344238
Moved 435.3944 382.5037 400.6569 0.05209187 0.1000516
Moved 435.4132 385.2133 394.3601 0.05836408 0.08076018
Moved 435.4341 390.9595 382.081 0.07166555 0.0431403
Moved 435.4535 392.8225 378.2662 0.07597815 0.03145274
Moved 435.4718 394.3535 373.9394 0.07952213 0.01819676
Moved 435.4919 397.8457 368.1542 0.08760591 0.0004725363
Moved 435.5113 399.3435 365.313 0.09107292 -0.008232267
Moved 435.541 401 360.5459 0.09490739 -0.02283742
Moved 435.5602 402 359.34 0.09722222 -0.02653188
Moved 435.5797 403.1041 357.8959 0.09977807 -0.03095618
Moved 435.6004 403 356 0.09953707 -0.03676471
Moved 435.6204 403 354.9294 0.09953707 -0.0400446
Moved 435.6387 403 353.5 0.09953707 -0.04442402
Moved 435.6568 392.6161 353 0.07550012 -0.04595589
Moved 435.6748 382.368 353 0.05177776 -0.04595589
Moved 435.6933 354.9469 366.5696 -0.01169692 -0.004382321
Moved 435.7121 336.7591 376.2836 -0.0537984 0.02537858
Moved 435.75 309.3758 396.0828 -0.1171857 0.08603812
Moved 435.769 287.587 412.295 -0.1676226 0.1357077
Moved 435.7867 280.0364 417.9757 -0.1851009 0.1531118
Moved 435.8043 273.4872 423.5128 -0.200261 0.1700759
Moved 435.8226 263.7272 431.2046 -0.2228537 0.1936416
Moved 435.8417 256.5779 436.9376 -0.2394029 0.211206
Moved 435.8599 249.4968 442.586 -0.2557943 0.228511
Moved 435.8792 236.3336 452.1109 -0.2862647 0.2576927
Moved 435.8982 230.151 456.6367 -0.3005763 0.2715586
Moved 435.9169 225 460.5 -0.3125 0.2833946
Moved 435.946 216.4884 467.3411 -0.3322027 0.3043538
Moved 435.9648 215.4021 469.598 -0.3347175 0.3112683
Moved 435.9823 213.9572 471.0428 -0.3380621 0.315695
Ended 435.9997 214 471 -0.3379629 0.3155637
Candidates 436.0667 5 the there threw rubber urge
Began 436.9459 349 440 -0.02546296 0.2205883
Stationary 436.9738 349 440 -0.02546296 0.2205883
Stationary 436.9992 349 440 -0.02546296 0.2205883
Moved 437.0185 349 462.6062 -0.02546296 0.2898475
Moved 437.0382 349 468.4755 -0.02546296 0.3078293
Moved 437.057 349 477.5 -0.02546296 0.335478
Moved 437.0745 349 483.7019 -0.02546296 0.3544788
Moved 437.0921 349 490.8704 -0.02546296 0.3764414
Moved 437.11 349 498.8428 -0.02546296 0.4008664
Ended 437.1281 349 503.5 -0.02546296 0.4151348
Accept 437.1602 the
Began 437.9784 286 511 -0.1712963 0.4381127
Stationary 438.0036 286 511 -0.1712963 0.4381127
Stationary 438.0208 286 511 -0.1712963 0.4381127
Stationary 438.0383 286 511 -0.1712963 0.4381127
Stationary 438.0552 286 511 -0.1712963 0.4381127
Stationary 438.0721 286 511 -0.1712963 0.4381127
Stationary 438.0895 286 511 -0.1712963 0.4381127
Moved 438.1071 293.7834 511 -0.1532791 0.4381127
Moved 438.1245 299.6524 511 -0.1396936 0.4381127
Moved 438.1427 309.2603 502.9132 -0.1174529 0.4133371
Moved 438.161 315 503 -0.1041667 0.413603
Moved 438.181 319.9043 502 -0.09281407 0.4105393
Moved 438.1994 324.1869 502 -0.08290063 0.4105393
Moved 438.2243 333.5907 501 -0.06113266 0.4074755
Moved 438.251 344.087 501 -0.03683572 0.4074755
Moved 438.2701 348.5804 501 -0.02643431 0.4074755
Moved 438.2899 353.9331 501 -0.01404365 0.4074755
Moved 438.3083 359.3252 501 -0.001562039 0.4074755
Moved 438.3283 369.5069 500 0.02200673 0.4044118
Moved 438.3471 376.3093 500 0.03775308 0.4044118
Moved 438.3654 382 500 0.05092591 0.4044118
Moved 438.3844 386.7479 500 0.06191641 0.4044118
Moved 438.4026 392.4787 500 0.07518212 0.4044118
Moved 438.4335 405.591 500 0.1055348 0.4044118
Moved 438.4533 420.8028 500 0.1407472 0.4044118
Moved 438.4717 426.7815 500 0.1545867 0.4044118
Moved 438.4916 431.5322 500 0.1655838 0.4044118
Moved 438.5098 436.1987 507.4637 0.1763859 0.4272785
Moved 438.5283 441.4473 508 0.1885353 0.4289215
Moved 438.5463 443.0773 508 0.1923086 0.4289215
Moved 438.5641 444.5 508 0.1956019 0.4289215
Moved 438.5815 445.5 508 0.1979166 0.4289215
Moved 438.5985 446.1878 508 0.1995089 0.4289215
Stationary 438.6278 446 508 0.199074 0.4289215
Moved 438.6461 446 490.5313 0.199074 0.3754024
Moved 438.6636 423.1654 473.0095 0.1462163 0.3217204
Moved 438.6815 407.8225 451.9515 0.1107003 0.2572044
Moved 438.6999 378.1675 408.7975 0.04205445 0.1249925
Moved 438.718 368.3242 394.6484 0.01926899 0.08164354
Moved 438.7412 361.1772 381.3188 0.002724926 0.04080539
Moved 438.7599 352.9913 365.9825 -0.01622389 -0.006180838
Moved 438.7787 349.1916 356.5749 -0.0250194 -0.03500331
Moved 438.7978 347.662 349.3101 -0.02856016 -0.05726085
Moved 438.8271 344.7885 339.1538 -0.03521194 -0.08837682
Moved 438.8459 345 332.755 -0.03472224 -0.1079809
Moved 438.8635 345 327.7311 -0.03472224 -0.1233729
Moved 438.8826 345 319.0959 -0.03472224 -0.1498288
Moved 438.9019 345 313.743 -0.03472224 -0.1662286
Moved 438.9209 345 309.5 -0.03472224 -0.1792279
Moved 438.9395 345 306.1879 -0.03472224 -0.1893751
Moved 438.957 345 301.8746 -0.03472224 -0.20259
Moved 438.9767 345 296.1536 -0.03472224 -0.2201178
Moved 438.9958 345 293.3336 -0.03472224 -0.2287575
Moved 439.0262 345 289.7869 -0.03472224 -0.2396236
Moved 439.0458 345 288.3632 -0.03472224 -0.2439854
Moved 439.0639 345 286.9211 -0.03472224 -0.2484033
Moved 439.0842 345 284.5 -0.03472224 -0.255821
Moved 439.1033 345 283.9653 -0.03472224 -0.2574594
Moved 439.1213 345 282.5 -0.03472224 -0.2619485
Ended 439.1396 345 283 -0.03472224 -0.2604167
Candidates 439.2089 5 eric reign erotic epic run
Began 440.1982 373 426 0.0300926 0.1776961
Stationary 440.2225 373 426 0.0300926 0.1776961
Stationary 440.2409 373 426 0.0300926 0.1776961
Ended 440.259 373 426 0.0300926 0.1776961
Cancel 440.292
Began 440.8774 286 471 -0.1712963 0.3155637
Stationary 440.9009 286 471 -0.1712963 0.3155637
Stationary 440.9189 286 471 -0.1712963 0.3155637
Stationary 440.9349 286 471 -0.1712963 0.3155637
Stationary 440.9516 286 471 -0.1712963 0.3155637
Stationary 440.9677 286 471 -0.1712963 0.3155637
Stationary 440.9853 286 471 -0.1712963 0.3155637
Stationary 441.0027 286 471 -0.1712963 0.3155637
Moved 441.021 299.1918 460.5388 -0.1407598 0.2835136
Moved 441.04 309.3859 455.8071 -0.1171624 0.2690168
Moved 441.0627 316.1729 451.9135 -0.1014515 0.257088
Moved 441.0913 327.5904 447.1639 -0.07502233 0.2425365
Moved 441.1096 330.9698 446.0101 -0.06719957 0.2390014
Moved 441.1288 336.7002 444.575 -0.0539348 0.2346047
Moved 441.1474 347.3078 442.673 -0.02938007 0.2287777
Moved 441.1657 353.0735 441.2316 -0.01603355 0.2243616
Moved 441.1841 358.8275 439.7931 -0.002713998 0.2199543
Moved 441.2018 364.5375 439.3656 0.01050353 0.2186447
Moved 441.2204 368.4438 439 0.01954586 0.2175246
Moved 441.2384 376.1295 439 0.03733674 0.2175246
Moved 441.2661 392.4236 439 0.07505467 0.2175246
Moved 441.2839 400.7649 439 0.09436329 0.2175246
Moved 441.3022 421.6102 439 0.1426161 0.2175246
Moved 441.3199 428 451 0.1574074 0.2542892
Moved 441.3379 434.3983 450.7593 0.1722184 0.253552
Moved 441.3566 440.2933 452.3233 0.1858642 0.2583435
Moved 441.3754 447.0249 455.5125 0.2014464 0.2681142
Moved 441.3948 455.8838 459.6279 0.2219532 0.2807228
Moved 441.4145 458.0654 461.0654 0.2270032 0.2851267
Moved 441.4331 461 462.5 0.2337964 0.2895221
Moved 441.4612 463.0805 464.0805 0.2386123 0.2943643
Moved 441.4789 464.497 464 0.2418911 0.2941177
Stationary 441.4959 464.497 464 0.2418911 0.2941177
Stationary 441.5128 464.497 464 0.2418911 0.2941177
Stationary 441.5306 464.497 464 0.2418911 0.2941177
Stationary 441.5484 464 464 0.2407408 0.2941177
Moved 441.5656 464 450.9637 0.2407408 0.2541782
Moved 441.5869 455.2916 441.2916 0.2205825 0.2245454
Moved 441.606 450.9499 427.533 0.2105321 0.1823927
Moved 441.623 445.5417 413.8543 0.1980132 0.140485
Moved 441.6519 437.0533 382.1954 0.1783641 0.04349073
Moved 441.6689 434.9323 372.6953 0.1734544 0.01438496
Moved 441.6858 432.006 358.0302 0.1666806 -0.03054479
Moved 441.7029 429.6375 331.6505 0.161198 -0.1113649
Moved 441.7199 430 325.3148 0.162037 -0.1307756
Moved 441.7406 430 317.7678 0.162037 -0.1538978
Moved 441.7575 430 309.5875 0.162037 -0.1789598
Moved 441.7747 430 304.6359 0.162037 -0.1941301
Moved 441.7921 430 300.3239 0.162037 -0.207341
Moved 441.8094 430 295.3681 0.162037 -0.2225241
Moved 441.8355 430 287.3927 0.162037 -0.2469586
Moved 441.8526 430 284.0716 0.162037 -0.2571336
Moved 441.8698 430 281.1564 0.162037 -0.2660649
Moved 441.8888 437 275.1406 0.1782407 -0.2844956
Moved 441.9069 438.3784 273.6216 0.1814316 -0.2891495
Moved 441.9249 438 271.1964 0.1805556 -0.2965797
Moved 441.9424 439.2496 269.7504 0.1834482 -0.3010099
Moved 441.96 439.685 269 0.1844561 -0.3033088
Moved 441.9768 442.2516 269 0.1903972 -0.3033088
Ended 441.9944 442.2516 269 0.1903972 -0.3033088
Candidates 442.0752 5 run win ruin erin fun
Began 442.5722 424 283 0.1481481 -0.2604167
Stationary 442.5986 424 283 0.1481481 -0.2604167
Moved 442.6168 424 299.1838 0.1481481 -0.210834
Moved 442.6356 415.1468 318.5092 0.1276547 -0.1516264
Moved 442.654 408.6982 341.2073 0.1127273 -0.08208528
Moved 442.6743 396.2194 382.3419 0.08384109 0.04393971
Moved 442.6925 392.12 398.3001 0.07435173 0.09283122
Moved 442.714 388.5361 405.6597 0.06605586 0.1153789
Moved 442.7324 386.8308 411.6769 0.06210824 0.1338142
Moved 442.7516 385 414.1058 0.05787035 0.1412556
Ended 442.7694 385 414.1058 0.05787035 0.1412556
Accept 442.7914 run
Began 444.6045 335 444 -0.05787035 0.2328433
Stationary 444.6332 335 444 -0.05787035 0.2328433
Stationary 444.651 335 444 -0.05787035 0.2328433
Stationary 444.6679 335 444 -0.05787035 0.2328433
Stationary 444.6853 335 444 -0.05787035 0.2328433
Stationary 444.7042 335 444 -0.05787035 0.2328433
Stationary 444.7227 335 444 -0.05787035 0.2328433
Stationary 444.7414 335 444 -0.05787035 0.2328433
Stationary 444.7594 335 444 -0.05787035 0.2328433
Stationary 444.7781 335 444 -0.05787035 0.2328433
Moved 444.7974 346.3988 444 -0.03148427 0.2328433
Moved 444.8168 353.1071 444 -0.01595587 0.2328433
Moved 444.8359 357.4581 444 -0.005884121 0.2328433
Moved 444.8548 365.7794 444 0.01337816 0.2328433
Moved 444.8741 374.3874 434.2147 0.0333041 0.2028637
Moved 444.8929 394.9202 437 0.08083373 0.2113971
Moved 444.9207 404.9598 437 0.1040736 0.2113971
Moved 444.9394 422.0158 448.5079 0.143555 0.246654
Moved 444.9586 431.6234 453.6419 0.1657948 0.2623833
Moved 444.9771 439.4867 457.1946 0.1839969 0.2732679
Moved 445.0018 451.8474 463.9237 0.2126096 0.293884
Moved 445.0208 457.583 466.7915 0.2258867 0.3026701
Moved 445.0401 462.4717 468.8239 0.237203 0.3088968
Moved 445.0583 465.9144 470.9429 0.2451722 0.3153889
Moved 445.0768 470.2155 473.8103 0.2551284 0.3241738
Moved 445.0959 477.8215 478.5477 0.2727351 0.3386877
Moved 445.1306 482.2945 480.1473 0.2830892 0.3435886
Moved 445.1491 483.574 481 0.286051 0.3462009
Moved 445.1668 484.7595 481 0.2887952 0.3462009
Moved 445.1856 486.5 481 0.2928241 0.3462009
Moved 445.204 486 482 0.2916667 0.3492648
Stationary 445.2226 486 482 0.2916667 0.3492648
Stationary 445.2404 486 482 0.2916667 0.3492648
Stationary 445.2572 486 482 0.2916667 0.3492648
Moved 445.2736 472.5 482 0.2604167 0.3492648
Moved 445.2912 459.3527 464.5685 0.2299831 0.2958594
Moved 445.3198 424.6037 444.9656 0.1495456 0.2358016
Moved 445.3373 409.0246 436.468 0.1134828 0.2097671
Moved 445.3565 375.313 423.1043 0.03544668 0.1688245
Moved 445.3747 356.5367 415.8987 -0.008016775 0.1467486
Moved 445.3937 345.0596 410.9415 -0.03458425 0.1315609
Moved 445.413 328.244 405.0976 -0.07350921 0.1136568
Moved 445.433 301.271 391.7944 -0.1359468 0.07289939
Moved 445.4527 291.123 387.1956 -0.1594374 0.05881015
Moved 445.4719 283.4702 382.8821 -0.1771522 0.04559489
Moved 445.4908 275.0574 378.5287 -0.1966264 0.03225701
Moved 445.5197 265.3186 373.6593 -0.2191699 0.01733845
Moved 445.539 256.5 369.5 -0.2395834 0.004595588
Moved 445.5574 255.0207 368.0207 -0.2430077 6.34848E-05
Moved 445.576 253.5909 366.5909 -0.2463173 -0.004316872
Moved 445.5931 254 366.1619 -0.2453704 -0.005631354
Moved 445.6111 254 365.5 -0.2453704 -0.007659314
Moved 445.6287 254 364.8165 -0.2453704 -0.009753377
Moved 445.6506 269.622 361.3963 -0.2092082 -0.02023192
Moved 445.6673 286.1264 360.5165 -0.1710037 -0.02292745
Moved 445.6847 305.3356 358.8203 -0.126538 -0.02812404
Moved 445.7125 348.0883 355 -0.02757335 -0.03982834
Moved 445.7304 374.9315 352.7068 0.03456364 -0.04685402
Moved 445.7475 399.4563 353 0.09133399 -0.04595589
Moved 445.7645 418.2381 351.9802 0.1348104 -0.04908038
Moved 445.7822 435.5119 352 0.1747962 -0.04901961
Moved 445.7993 450.0513 352 0.208452 -0.04901961
Moved 445.8184 471.5 352 0.2581018 -0.04901961
Moved 445.8364 479.2306 352 0.2759968 -0.04901961
Moved 445.854 485.0897 352 0.2895594 -0.04901961
Moved 445.8721 489.7879 352 0.300435 -0.04901961
Moved 445.9001 498.752 352 0.3211852 -0.04901961
Ended 445.9187 504.0735 352 0.3335035 -0.04901961
Candidates 445.9743 5 risk goal trial disk royal
Began 446.4892 421 365 0.1412037 -0.009191177
Moved 446.512 421 400.0273 0.1412037 0.09812309
Moved 446.5321 421 441.7339 0.1412037 0.2259005
Moved 446.5523 421 486.4211 0.1412037 0.3628099
Ended 446.5718 421 537.8182 0.1412037 0.5202763
Accept 446.6079 risk
Began 448.2095 493 528 0.3078704 0.4901961
Stationary 448.2409 493 528 0.3078704 0.4901961
Stationary 448.2605 493 528 0.3078704 0.4901961
Stationary 448.2785 493 528 0.3078704 0.4901961
Stationary 448.2954 493 528 0.3078704 0.4901961
Stationary 448.3137 493 528 0.3078704 0.4901961
Moved 448.3321 484.8902 516.6829 0.2890976 0.4555237
Moved 448.3518 481.657 512.0714 0.2816136 0.4413951
Moved 448.371 475.9032 505.9032 0.2682945 0.4224976
Moved 448.3906 459.8207 490.684 0.2310665 0.37587
Moved 448.4097 452.5268 483.5269 0.2141824 0.3539425
Moved 448.4326 446.5 477.5 0.2002315 0.335478
Moved 448.4507 440.6061 472.4849 0.1865883 0.3201132
Moved 448.4703 429.0048 462.7536 0.1597333 0.290299
Moved 448.4892 423.2652 458.4489 0.1464473 0.2771107
Moved 448.5088 416.8888 454.1333 0.131687 0.2638888
Moved 448.5275 408.6551 449.8276 0.1126276 0.2506973
Moved 448.5494 396.6251 443.8126 0.08478025 0.2322689
Moved 448.5683 388.7713 439.8857 0.06660025 0.220238
Moved 448.5875 381.6334 437.0533 0.05007724 0.2115605
Moved 448.6064 369.6237 431.3119 0.02227724 0.1939702
Moved 448.6357 362.8788 428.4395 0.006663998 0.1851699
Moved 448.6554 349.7657 423.5886 -0.02369041 0.1703081
Moved 448.6796 339.9527 419.8369 -0.04640574 0.1588139
Moved 448.699 326.6207 414.4052 -0.07726685 0.1421726
Moved 448.7186 320.896 411.948 -0.09051859 0.1346446
Moved 448.7421 315.0918 410.5229 -0.1039542 0.1302787
Moved 448.7656 309.9705 406.9803 -0.1158091 0.1194249
Moved 448.7852 307.1058 405.5529 -0.1224403 0.1150518
Moved 448.8036 306.1148 403.1147 -0.1247343 0.1075819
Moved 448.8228 301.4872 399.2436 -0.1354464 0.09572179
Moved 448.8508 299.8105 397.8105 -0.1393274 0.09133139
Moved 448.8697 295.4341 394.217 -0.1494581 0.08032183
Moved 448.8883 292.7304 392.8652 -0.1557166 0.07618021
Moved 448.9068 289.8382 391.4191 -0.1624115 0.07174987
Moved 448.9253 287.9803 389.9803 -0.1667121 0.0673418
Moved 448.9432 285.0797 390 -0.1734267 0.06740196
Moved 448.9621 281.6664 388 -0.1813279 0.06127456
Moved 448.9807 280.5 388 -0.1840278 0.06127456
Moved 448.9995 279.102 387 -0.1872638 0.05821083
Moved 449.0161 277.6649 387 -0.1905904 0.05821083
Ended 449.0455 276 387 -0.1944444 0.05821083
Candidates 449.1357 5 id odd if is odds
Began 450.1845 357 402 -0.006944438 0.1041667
Stationary 450.2123 357 402 -0.006944438 0.1041667
Ended 450.2318 357 402 -0.006944438 0.1041667
Cancel 450.2716
Began 451.0206 500 512 0.324074 0.4411765
Stationary 451.0468 500 512 0.324074 0.4411765
Stationary 451.0654 500 512 0.324074 0.4411765
Stationary 451.0838 500 512 0.324074 0.4411765
Stationary 451.101 500 512 0.324074 0.4411765
Stationary 451.1187 500 512 0.324074 0.4411765
Moved 451.1374 490.8777 496.8166 0.3029578 0.3946587
Moved 451.1556 487.4161 492.8881 0.2949446 0.3826229
Moved 451.174 483.1038 486.173 0.2849626 0.3620498
Moved 451.1919 479.1371 481.7056 0.2757803 0.3483626
Moved 451.2097 476.2677 477.4016 0.2691382 0.3351763
Moved 451.2273 473.4081 474.4081 0.2625187 0.3260052
Moved 451.2449 467.2817 465.4225 0.2483372 0.2984758
Moved 451.2626 464.5359 461.3038 0.2419811 0.2858572
Moved 451.287 462.6501 458.6501 0.2376161 0.2777271
Moved 451.3048 458.4587 451.3762 0.2279138 0.2554419
Moved 451.3222 456.0408 447.0612 0.2223166 0.2422217
Moved 451.3434 453.1686 443.7529 0.2156682 0.2320862
Moved 451.362 450.0818 440.0818 0.2085227 0.2208388
Moved 451.3803 438.9804 426.5765 0.1828251 0.1794624
Moved 451.399 434.6401 421.8002 0.1727781 0.1648289
Moved 451.4175 428.8769 414.5961 0.1594372 0.1427576
Moved 451.436 422.5129 408.5129 0.1447059 0.1241206
Moved 451.4533 416.3961 402.3961 0.1305467 0.1053803
Moved 451.4806 403.7037 393.363 0.1011659 0.07770515
Moved 451.4982 397.6228 388.7171 0.08708993 0.06347156
Moved 451.5157 390.8377 384.3783 0.07138361 0.05017856
Moved 451.5335 384.1123 381.0449 0.05581548 0.03996606
Moved 451.5514 370.7346 374.2939 0.02484868 0.01928283
Moved 451.5691 364.8042 372.701 0.01112074 0.01440263
Moved 451.5872 360.8771 369.7263 0.002030432 0.005288966
Moved 451.6054 354.5376 366.2688 -0.01264443 -0.005303832
Moved 451.6246 351.3922 363.3922 -0.01992548 -0.014117
Moved 451.644 343.6509 358.6509 -0.03784512 -0.02864295
Moved 451.6792 338.9514 356 -0.04872372 -0.03676471
Moved 451.6986 337.8877 354.8877 -0.05118584 -0.0401725
Moved 451.7223 335.5 353.5 -0.05671298 -0.04442402
Moved 451.7424 334.7736 354 -0.05839452 -0.04289207
Ended 451.7615 335 354 -0.05787035 -0.04289207
Candidates 451.8601 5 of off igg igf pig
Began 452.5123 375 411 0.03472219 0.1317402
Moved 452.5396 375 421.6516 0.03472219 0.1643736
Moved 452.5589 375 432.965 0.03472219 0.1990349
Moved 452.5778 375 446.8911 0.03472219 0.2417007
Moved 452.5953 375 464.1337 0.03472219 0.2945274
Moved 452.6143 365.8942 483.5042 0.013644 0.353873
Moved 452.633 366.7267 487.093 0.01557122 0.3648683
Ended 452.6524 367 488 0.01620372 0.3676471
Accept 452.691 of
Began 453.7426 302 401 -0.1342593 0.1011029
Ended 453.7702 302 401 -0.1342593 0.1011029
SingleKey 453.8033 f
Began 453.8864 326 428 -0.07870371 0.1838235
Stationary 453.9159 326 428 -0.07870371 0.1838235
Stationary 453.9449 326 428 -0.07870371 0.1838235
Stationary 453.9707 326 428 -0.07870371 0.1838235
Stationary 453.9956 326 428 -0.07870371 0.1838235
Stationary 454.022 326 428 -0.07870371 0.1838235
Stationary 454.0424 326 428 -0.07870371 0.1838235
Moved 454.0629 312.6817 414.6817 -0.109533 0.1430199
Moved 454.0835 306.6424 411.8212 -0.123513 0.134256
Moved 454.1028 298.7783 407.8891 -0.141717 0.1222093
Moved 454.1294 285.7069 402.4512 -0.1719748 0.1055489
Moved 454.1498 278.0668 401.0134 -0.1896602 0.1011439
Moved 454.1677 270.0457 399.5779 -0.2082274 0.09674615
Moved 454.1892 250.8795 397.6971 -0.2525937 0.09098371
Moved 454.2087 240.8643 398 -0.275777 0.09191177
Moved 454.2302 234.5364 398 -0.290425 0.09191177
Moved 454.2514 215.4961 398 -0.3344997 0.09191177
Moved 454.2712 209.2676 398 -0.3489176 0.09191177
Moved 454.2907 202.7233 401.9841 -0.3640663 0.1041181
Moved 454.3131 191.5153 406.3712 -0.3900109 0.1175587
Moved 454.3488 186.1757 408 -0.402371 0.122549
Moved 454.3685 183.3012 409.3494 -0.409025 0.1266834
Moved 454.3884 182.5 409 -0.4108796 0.1256129
Stationary 454.4109 182.5 409 -0.4108796 0.1256129
Moved 454.4293 183 410.092 -0.4097222 0.1289586
Moved 454.4492 183 410.5973 -0.4097222 0.1305065
Moved 454.4684 192.3153 412.035 -0.3881591 0.1349113
Moved 454.49 202.2807 412 -0.3650909 0.134804
Moved 454.5161 239.7994 413.3428 -0.2782422 0.138918
Moved 454.5381 261.6226 413 -0.2277255 0.1378676
Moved 454.5699 299.5747 418.715 -0.1398733 0.1553768
Moved 454.5886 348.0367 435.7274 -0.02769281 0.2074983
Stationary 454.6069 348.0367 435.7274 -0.02769281 0.2074983
Moved 454.6356 405.5 468 0.1053241 0.3063726
Moved 454.6606 416.715 472.8417 0.1312847 0.3212062
Moved 454.6804 433.4081 480.4606 0.1699263 0.3445485
Moved 454.7004 439.5974 481.8389 0.1842532 0.3487712
Moved 454.7201 444.0484 483.3495 0.1945565 0.3533992
Moved 454.7455 451.4539 485 0.2116989 0.3584559
Moved 454.7651 454.3242 485 0.2183431 0.3584559
Moved 454.7969 457.2327 485 0.2250757 0.3584559
Moved 454.8157 458.6729 485 0.2284094 0.3584559
Moved 454.836 460.5 485 0.2326389 0.3584559
Moved 454.8571 460.9623 485 0.233709 0.3584559
Stationary 454.8767 461.4097 485 0.2347446 0.3584559
Moved 454.8987 463.9536 476.4176 0.2406333 0.3321618
Moved 454.9351 465.3812 469.0939 0.2439381 0.3097239
Moved 454.9608 473.3966 435.112 0.2624921 0.2056128
Moved 454.9811 477.3904 421.6985 0.2717372 0.1645176
Moved 455.0019 484.5176 406.5941 0.2882352 0.1182418
Moved 455.0324 494 390 0.3101851 0.06740196
Moved 455.0514 494.8968 388.1548 0.312261 0.06174887
Moved 455.0701 499.1505 382.466 0.3221077 0.04431996
Moved 455.0888 501.4552 378.7264 0.3274426 0.03286287
Moved 455.1068 503.2554 374.2338 0.3316098 0.01909873
Moved 455.1292 505.8006 370.3988 0.3375013 0.007349276
Moved 455.1518 508.4688 367.5313 0.3436777 -0.001436121
Moved 455.1737 510.1115 363.777 0.3474804 -0.01293818
Moved 455.1928 511.5473 361.9053 0.350804 -0.01867238
Moved 455.21 512.9835 359.033 0.3541284 -0.02747237
Moved 455.2384 515.4995 356.5005 0.3599525 -0.03523135
Stationary 455.256 515.4995 356.5005 0.3599525 -0.03523135
Moved 455.2726 516.3716 354.6284 0.3619713 -0.04096686
Moved 455.2908 516.8068 354 0.3629788 -0.04289207
Moved 455.3083 517 352.7634 0.3634259 -0.04668058
Moved 455.3255 518.3718 351.6282 0.3666014 -0.05015869
Moved 455.3426 518 350.9034 0.3657407 -0.05237916
Stationary 455.3591 518 350.9034 0.3657407 -0.05237916
Moved 455.3743 519.1165 350 0.3683251 -0.05514706
Stationary 455.3908 519.1165 350 0.3683251 -0.05514706
Moved 455.4175 519 348.6276 0.3680556 -0.05935164
Moved 455.4437 519 347.7518 0.3680556 -0.06203502
Stationary 455.4603 519 347.7518 0.3680556 -0.06203502
Stationary 455.4756 519 347.7518 0.3680556 -0.06203502
Stationary 455.4907 519 347.7518 0.3680556 -0.06203502
Moved 455.5062 519 346.8603 0.3680556 -0.06476636
