the five boxing wizards jump quickly
Direct
0.6 0.6
432 388.8
Began 150.2731 343 515 -0.03935183 0.326646
Stationary 150.3038 343 515 -0.03935183 0.326646
Moved 150.3345 359.3752 472.6558 -0.001446356 0.2177361
Moved 150.3653 387.2318 409.5364 0.06303658 0.05539184
Moved 150.3961 406.34 377.36 0.1072684 -0.02736621
Moved 150.4268 414.4883 361.0235 0.1261302 -0.06938417
Moved 150.4575 415 356.8506 0.1273148 -0.08011664
Moved 150.4883 384.9812 373.9056 0.05782684 -0.03625116
Moved 150.519 333.5515 417.9726 -0.06122336 0.07708997
Moved 150.5498 279.1591 472.8409 -0.1871318 0.2182122
Moved 150.5805 259.6901 494.7827 -0.2321988 0.2746468
Moved 150.6112 252.2341 504.5318 -0.2494582 0.2997216
Ended 150.642 250.9155 508.2535 -0.2525104 0.3092938
Began 151.4719 308 391 -0.1203704 0.007715971
Stationary 151.5026 308 391 -0.1203704 0.007715971
Moved 151.5334 344.4036 422.2622 -0.03610288 0.08812284
Moved 151.5641 377.5446 453.9902 0.04061262 0.1697277
Moved 151.5948 399.1724 475.1724 0.09067684 0.2242086
Moved 151.6256 414.2846 490.2847 0.1256589 0.2630777
Moved 151.6563 424.4348 496.9565 0.1491546 0.280238
Moved 151.687 434.1697 505.1697 0.1716891 0.3013622
Moved 151.7178 436.6067 506.3033 0.1773304 0.304278
Moved 151.7485 439.4551 508.4551 0.1839238 0.3098123
Moved 151.7793 441.8661 509.8661 0.189505 0.3134416
Moved 151.81 444.2741 511 0.195079 0.3163579
Moved 151.8407 445 511 0.1967593 0.3163579
Moved 151.8715 446 511 0.199074 0.3163579
Stationary 151.9022 446 511 0.199074 0.3163579
Moved 151.933 412.3735 461.5603 0.1212351 0.1891982
Moved 151.9637 381.5578 414.2925 0.0499023 0.06762465
Moved 151.9944 359.6366 374.3868 -0.0008412202 -0.03501343
Moved 152.0251 340.6519 331.0716 -0.04478738 -0.1464209
Moved 152.0559 330.0878 301.2926 -0.06924123 -0.2230128
Moved 152.0867 324.2325 281.3139 -0.08279502 -0.2743985
Moved 152.1174 321.5 269.5 -0.08912037 -0.304784
Moved 152.1481 319.0719 260.2156 -0.09474102 -0.3286637
Moved 152.1788 317.6578 256.3156 -0.09801432 -0.3386945
Moved 152.2096 318 254.2495 -0.09722222 -0.3440085
Moved 152.2403 317 251.8389 -0.09953702 -0.3502086
Stationary 152.2711 317 252 -0.09953702 -0.3497943
Stationary 152.3018 317 252 -0.09953702 -0.3497943
Moved 152.3326 307.4517 281.4622 -0.1216397 -0.274017
Moved 152.3633 275.9268 362.7134 -0.1946138 -0.06503753
Moved 152.394 254.4168 424.0912 -0.2444055 0.09282724
Moved 152.4247 241.702 469.0428 -0.2738379 0.2084435
Moved 152.4555 237.0494 493.2777 -0.2846079 0.2707759
Moved 152.4862 237 507.4778 -0.2847222 0.3072989
Moved 152.517 237 520.2291 -0.2847222 0.3400954
Ended 152.5477 237 520.2291 -0.2847222 0.3400954
Began 153.2854 345 283 -0.03472224 -0.2700618
Stationary 153.3162 345 283 -0.03472224 -0.2700618
Stationary 153.3469 345 283 -0.03472224 -0.2700618
Moved 153.3777 380.8527 335.4807 0.04827023 -0.1350807
Moved 153.4083 437.8184 401.6367 0.1801353 0.03507363
Moved 153.4391 477.9667 457.3737 0.273071 0.1784303
Moved 153.4698 497.2833 490.1099 0.3177854 0.2626284
Moved 153.5006 504.7323 503.4647 0.3350286 0.296977
Moved 153.5313 507.2793 509.8378 0.3409243 0.3133689
Moved 153.5621 507 511 0.3402778 0.3163579
Moved 153.5928 417.3682 449.3476 0.1327967 0.157787
Moved 153.6235 344.4741 382.7123 -0.03593962 -0.0136001
Moved 153.6542 298.859 334.22 -0.1415301 -0.1383232
Moved 153.685 273.5418 301.9273 -0.2001346 -0.2213804
Moved 153.7158 255.1462 274.8047 -0.2427171 -0.2911403
Moved 153.7465 249.4231 264.8463 -0.255965 -0.3167534
Moved 153.7772 247.011 261.011 -0.2615486 -0.3266179
Moved 153.808 246.5 260.5 -0.2627315 -0.3279321
Moved 153.8387 310.9067 354.4208 -0.1136418 -0.08636615
Moved 153.8694 342.4296 400.4741 -0.04067217 0.03208345
Moved 153.9002 355.7628 417.2283 -0.009808292 0.07517563
Moved 153.931 381.4799 443.2628 0.04972209 0.1421368
