the five boxing wizards jump quickly
Direct
0.6 0.6
432 388.8
Began 187.9816 342 535 -0.04166668 0.3780863
Stationary 188.0124 342 535 -0.04166668 0.3780863
Stationary 188.0431 342 535 -0.04166668 0.3780863
Moved 188.0738 356.4931 508.7673 -0.008117904 0.3106155
Moved 188.1046 367.7151 471.9257 0.01785914 0.2158583
Moved 188.1353 379.489 438.2308 0.04511346 0.1291943
Moved 188.166 391.8904 406.274 0.07382036 0.04700091
Moved 188.1967 400.8102 383.5693 0.09446809 -0.01139582
Moved 188.2275 407.4039 367.4902 0.1097314 -0.05275176
Moved 188.2582 411.4658 358.6025 0.1191339 -0.07561098
Moved 188.2889 414.2324 353.5352 0.125538 -0.08864414
Moved 188.3197 415 351.3251 0.1273148 -0.09432835
Moved 188.3504 415 348.5583 0.1273148 -0.1014448
Moved 188.3811 415 347.6399 0.1273148 -0.1038069
Stationary 188.4118 415 348 0.1273148 -0.1028807
Moved 188.4425 402.5205 347 0.09842714 -0.1054527
Moved 188.4733 372.157 371.2759 0.02814114 -0.04301463
Moved 188.504 338.9471 397.2423 -0.04873355 0.02377129
Moved 188.5347 317.8185 413.9088 -0.09764224 0.06663769
Moved 188.5654 296.3263 435.6737 -0.1473929 0.1226175
Moved 188.5962 284.463 448.4212 -0.174854 0.1554043
Moved 188.6269 270.1476 464.8524 -0.2079916 0.1976655
Moved 188.6577 258.772 478.285 -0.2343242 0.2322145
Moved 188.6883 252.4017 487.5983 -0.2490701 0.2561683
Moved 188.7191 250 491.5703 -0.2546296 0.2663843
Moved 188.7498 249 493.3211 -0.2569445 0.2708876
Ended 188.7805 248 494.5 -0.2592593 0.2739197
Began 190.5627 327 372 -0.07638887 -0.04115226
Stationary 190.5934 327 372 -0.07638887 -0.04115226
Stationary 190.6241 327 372 -0.07638887 -0.04115226
Stationary 190.6548 327 372 -0.07638887 -0.04115226
Stationary 190.6855 327 372 -0.07638887 -0.04115226
Moved 190.7162 345.5675 396.3243 -0.0334085 0.02141011
Moved 190.747 375.8182 427.3427 0.03661622 0.1011901
Moved 190.7777 413.7656 464.4853 0.1244575 0.1967213
Moved 190.8084 436.2265 487.2265 0.1764503 0.2552121
Moved 190.8392 455.237 504.2369 0.2204559 0.2989632
Moved 190.8699 465.6553 513.6553 0.2445724 0.3231874
Moved 190.9007 470.9734 518.9733 0.2568828 0.3368655
Moved 190.9313 473.4434 521.4434 0.2626005 0.3432185
Moved 190.9621 475.2103 523 0.2666905 0.3472221
Moved 190.9928 475 524 0.2662037 0.3497942
Stationary 191.0235 475 524 0.2662037 0.3497942
Stationary 191.0543 475 524 0.2662037 0.3497942
Moved 191.085 454.4853 503.5392 0.218716 0.2971686
Moved 191.1157 396.8449 426.2673 0.08528918 0.09842409
Moved 191.1465 380.1419 394.1406 0.04662474 0.01579355
Moved 191.1772 373.1954 376.5081 0.030545 -0.02955747
Moved 191.2079 362.8517 347.8391 0.006601214 -0.1032946
Moved 191.2386 359.5249 327.6741 -0.001099855 -0.1551594
Moved 191.2693 358 312.4086 -0.004629641 -0.1944222
Moved 191.3001 358 299.6097 -0.004629641 -0.2273414
Moved 191.3308 358 288.2997 -0.004629641 -0.2564309
Moved 191.3615 358 278.4388 -0.004629641 -0.2817932
Moved 191.3922 358 270.8039 -0.004629641 -0.3014303
Moved 191.423 358 266.267 -0.004629641 -0.3130993
Moved 191.4537 358 263.8667 -0.004629641 -0.319273
Moved 191.4844 358 262 -0.004629641 -0.3240741
Stationary 191.5152 358 262 -0.004629641 -0.3240741
Moved 191.5459 355.9337 262 -0.009412816 -0.3240741
Moved 191.5766 336.0608 298.1436 -0.05541484 -0.2311122
Moved 191.6073 318.2654 336.6861 -0.09660789 -0.1319803
Moved 191.638 300.8118 382.4705 -0.1370097 -0.01422199
Moved 191.6688 289.7336 416.7992 -0.1626537 0.07407196
Moved 191.6995 281.8593 441.9924 -0.1808812 0.1388693
Moved 191.7302 276.8895 460.4421 -0.1923855 0.1863222
Moved 191.761 270.3587 482.565 -0.2075029 0.2432227
Moved 191.7917 264.8416 499.3167 -0.220274 0.2863083
Moved 191.8224 260.65 509.05 -0.2299769 0.3113427
Moved 191.8532 259 512.7944 -0.2337963 0.3209731
Moved 191.8839 257.5 515.5 -0.2372685 0.327932
Ended 191.9146 258 516.3621 -0.2361111 0.3301493
