just in time for the party
Moved 825.5364 420 229 0.1388889 -0.4089506
Stationary 825.5672 420 229 0.1388889 -0.4089506
Moved 825.5979 418.8768 229 0.1362888 -0.4089506
Stationary 825.6287 418.8768 229 0.1362888 -0.4089506
Stationary 825.6594 419 229 0.1365741 -0.4089506
Stationary 825.6901 419 229 0.1365741 -0.4089506
Stationary 825.7208 419 229 0.1365741 -0.4089506
Stationary 825.7516 419 229 0.1365741 -0.4089506
Stationary 825.7823 419 229 0.1365741 -0.4089506
Ended 825.813 419 239.4996 0.1365741 -0.3819454
Began 827.8416 348 471 -0.0277778 0.2134772
Stationary 827.8723 348 471 -0.0277778 0.2134772
Stationary 827.903 348 471 -0.0277778 0.2134772
Stationary 827.9337 348 471 -0.0277778 0.2134772
Stationary 827.9645 348 471 -0.0277778 0.2134772
Moved 827.9952 362.9243 461.0151 0.0067692 0.187796
Moved 828.0259 377.757 457.2486 0.04110426 0.1781085
Moved 828.0567 389.8954 456 0.06920238 0.174897
Moved 828.0875 400.9644 454.0089 0.09482502 0.1697759
Moved 828.1182 411.0174 454 0.1180958 0.169753
Moved 828.1489 423.5 454 0.1469907 0.169753
Moved 828.1796 431.851 454 0.1663217 0.169753
Moved 828.2104 442.1945 454 0.190265 0.169753
Moved 828.2411 452.4838 463.9892 0.2140829 0.1954453
Moved 828.2718 463.0512 468.5256 0.2385446 0.2071131
Moved 828.3026 469.9659 470.6553 0.2545508 0.2125908
Moved 828.3333 474.8004 472 0.2657417 0.2160493
Moved 828.364 478.1606 473 0.2735198 0.2186213
Moved 828.3948 479.6938 473 0.277069 0.2186213
Moved 828.4255 482.3538 458.1086 0.2832263 0.1803205
Moved 828.4562 486.1283 434.7167 0.2919637 0.120156
Moved 828.4869 487.8984 397.5238 0.2960611 0.02449534
Moved 828.5178 489.2372 361.4418 0.2991602 -0.06830812
Moved 828.5485 490.0786 318.0562 0.3011079 -0.1798968
Moved 828.5792 490 287.3542 0.300926 -0.2588627
Moved 828.6099 490 266.2903 0.300926 -0.3130395
Moved 828.6406 490 252.4531 0.300926 -0.3486288
Moved 828.6714 490 245.2809 0.300926 -0.367076
Moved 828.7021 490 243.3777 0.300926 -0.371971
Moved 828.7328 463.4319 243 0.2394257 -0.3729424
Moved 828.7635 415.9736 281.2357 0.1295686 -0.2745995
Moved 828.7943 362.8792 329.2609 0.006664892 -0.1510781
Moved 828.8251 321.4144 378.8958 -0.0893185 -0.02341627
Moved 828.8558 303.4395 405.5323 -0.1309271 0.04509329
Moved 828.8865 287.1137 435.2915 -0.1687182 0.1216345
Moved 828.9172 279.3243 456.5766 -0.1867493 0.1763801
Moved 828.948 274.0366 470.9086 -0.1989894 0.2132421
Moved 828.9788 271.6657 479.337 -0.2044775 0.2349203
Moved 829.0094 269.8096 485.3807 -0.208774 0.2504648
Moved 829.0402 270 488.9457 -0.2083333 0.259634
Moved 829.0709 269 490.712 -0.2106481 0.2641768
Moved 829.1017 269 492.5 -0.2106481 0.2687756
Moved 829.1324 269 493.5 -0.2106481 0.2713476
Moved 829.1631 269 493.6538 -0.2106481 0.2717432
Moved 829.1939 269 494 -0.2106481 0.2726337
Moved 829.2246 269 495 -0.2106481 0.2752057
Stationary 829.2553 269 495 -0.2106481 0.2752057
Stationary 829.2861 269 495 -0.2106481 0.2752057
Moved 829.3168 269 496.8873 -0.2106481 0.2800599
Moved 829.3475 278.4278 500.2139 -0.1888245 0.288616
Ended 829.3782 292 514 -0.1574074 0.324074
Began 830.0237 306 338 -0.125 -0.1286009
Stationary 830.0544 306 338 -0.125 -0.1286009
Stationary 830.0851 306 338 -0.125 -0.1286009
Stationary 830.1159 306 338 -0.125 -0.1286009
Stationary 830.1466 306 338 -0.125 -0.1286009
Moved 830.1774 328.3347 355.2008 -0.07329925 -0.08436015
Moved 830.2081 344.1901 366.3521 -0.036597 -0.05567896
Moved 830.2388 363.2041 379.0029 0.007416904 -0.02314077
Moved 830.2695 381.3883 392.2773 0.04951 0.01100132
Moved 830.3003 404.5539 408.0961 0.1031339 0.05168749
Moved 830.331 429.1525 424.58 0.1600753 0.09408429
Moved 830.3618 450.7544 443.4101 0.2100796 0.1425156
Moved 830.3925 477.1411 466.6609 0.2711598 0.202317
Moved 830.4233 506.4394 496.4395 0.3389801 0.2789079
Moved 830.454 513.321 504.5853 0.3549098 0.2998591
Moved 830.4847 527.6989 515.1326 0.3881917 0.3269869
Moved 830.5154 538.9318 521.9659 0.4141941 0.3445624
Moved 830.5461 542.2265 526.2265 0.4218206 0.3555207
Moved 830.5769 542 527.9674 0.4212962 0.3599984
Stationary 830.6076 542 528 0.4212962 0.3600822
Moved 830.6384 527.1677 528 0.3869622 0.3600822
Moved 830.6691 509.4758 528 0.3460088 0.3600822
Moved 830.6998 492.8375 522.4501 0.3074943 0.3458077
Moved 830.7306 473.1681 514.7227 0.2619632 0.3259328
Moved 830.7614 445.7849 506.5492 0.1985761 0.3049104
Moved 830.7921 413.2649 499.3877 0.1232985 0.2864909
Moved 830.8228 385.6039 494.2453 0.05926827 0.2732646
Moved 830.8535 359.6955 491.1696 -0.0007048746 0.2653536
Moved 830.8843 337.8386 489 -0.05129953 0.2597736
Moved 830.915 323.9259 486.642 -0.08350476 0.2537087
Moved 830.9457 312.652 486 -0.1096018 0.2520575
Moved 830.9765 304.9093 485 -0.1275247 0.2494856
Moved 831.0072 298.3808 483.6904 -0.142637 0.2461172
Moved 831.038 293.9265 484 -0.1529478 0.2469135
Moved 831.0687 290.4524 483 -0.1609897 0.2443414
Moved 831.0994 287.6885 483 -0.1673877 0.2443414
Moved 831.1301 286.6394 483 -0.1698161 0.2443414
Moved 831.1609 287 495.3477 -0.1689815 0.2760999
Ended 831.1916 287 501 -0.1689815 0.2906378
Began 831.8985 355 525 -0.01157408 0.3523662
Stationary 831.9293 355 525 -0.01157408 0.3523662
Stationary 831.96 355 525 -0.01157408 0.3523662
Stationary 831.9907 355 525 -0.01157408 0.3523662
Stationary 832.0214 355 525 -0.01157408 0.3523662
Moved 832.0521 355 514.6793 -0.01157408 0.3258213
Moved 832.0829 366.7483 498.3776 0.01562099 0.283893
Moved 832.1136 379.1123 477.0713 0.04424145 0.2290928
Moved 832.1443 389.7522 457.6461 0.06887078 0.1791308
Moved 832.175 399.6962 440.6077 0.0918893 0.1353077
Moved 832.2058 407.9934 426.3422 0.1110958 0.09861663
Moved 832.2365 413.8462 414.3076 0.1246439 0.06766358
Moved 832.2673 417.7081 406.4378 0.1335836 0.04742226
Moved 832.298 421.6119 397.1643 0.1426202 0.02357067
Moved 832.3288 424.3848 389.8457 0.1490388 0.0047471
Moved 832.3595 425.8907 385.2185 0.1525249 -0.007154087
Moved 832.3902 427 381.374 0.1550926 -0.01704228
Moved 832.421 428 378.627 0.1574074 -0.02410755
Moved 832.4517 428 375.8634 0.1574074 -0.0312156
Stationary 832.4824 428 375.8634 0.1574074 -0.0312156
Moved 832.5132 371.1902 396.2277 0.02590329 0.0211616
Moved 832.5439 336.3954 419.4702 -0.05464022 0.08094183
Moved 832.5746 308.7031 445.2969 -0.1187428 0.1473684
Moved 832.6053 290.2216 466.0007 -0.1615241 0.2006191
Moved 832.6361 277.0436 482.9346 -0.1920287 0.2441732
Moved 832.6669 269.5021 494.2468 -0.2094859 0.2732686
Moved 832.6976 265.5063 500.9873 -0.2187353 0.2906052
Moved 832.7283 264.073 503.927 -0.2220532 0.2981661
Moved 832.759 263.3142 506 -0.2238097 0.3034978
Moved 832.7897 263 507.057 -0.2245371 0.3062164
Moved 832.8205 263 509 -0.2245371 0.3112139
Ended 832.8513 263 509 -0.2245371 0.3112139
Began 833.4045 567 521 0.4791667 0.3420781
Stationary 833.4352 567 521 0.4791667 0.3420781
Stationary 833.466 567 521 0.4791667 0.3420781
Stationary 833.4967 567 521 0.4791667 0.3420781
Moved 833.5274 554.3867 506.3867 0.4499693 0.3044925
Moved 833.5581 537.9037 494.945 0.4118141 0.2750642
Moved 833.5889 519.8073 484.9036 0.3699242 0.2492377
Moved 833.6196 493.0435 470.751 0.3079709 0.2128368
Moved 833.6503 462.3 457.1154 0.2368055 0.1777657
Moved 833.6811 424.072 443.2725 0.1483148 0.1421618
Moved 833.7119 384.5 432 0.05671293 0.1131687
Moved 833.7425 350.711 423.1777 -0.02150223 0.09047759
Moved 833.7733 319.9072 413.3024 -0.0928075 0.0650781
Moved 833.804 289.6141 402.2457 -0.1629303 0.03664001
Moved 833.8348 265.3099 395.4366 -0.21919 0.01912706
Moved 833.8655 246.6675 387.5558 -0.2623438 -0.001142447
Moved 833.8962 229.5688 380.1896 -0.301924 -0.02008854
Moved 833.9269 210.7663 371.4713 -0.3454484 -0.04251229
Moved 833.9577 194.5565 364.2385 -0.382971 -0.06111506
Moved 833.9884 183.9716 359.4858 -0.407473 -0.07333888
Moved 834.0192 177.8023 358 -0.4217539 -0.07716057
Moved 834.0499 172.29 356 -0.4345139 -0.0823046
Moved 834.0806 168.3945 355 -0.4435312 -0.08487654
Moved 834.1114 165.9279 355 -0.4492409 -0.08487654
Moved 834.1421 164.1887 355 -0.4532668 -0.08487654
Moved 834.1728 164 367.7125 -0.4537037 -0.05217987
Moved 834.2036 164 377.313 -0.4537037 -0.02748725
Moved 834.2343 169.2678 384.2576 -0.4415098 -0.009625517
Moved 834.265 176 392.5 -0.4259259 0.01157403
Moved 834.2958 182.77 402.0267 -0.4102546 0.03607679
Moved 834.3265 188.5033 409.2549 -0.3969832 0.05466783
Moved 834.3572 196.2781 417.2781 -0.3789859 0.07530361
Moved 834.388 203.3405 425.5107 -0.3626378 0.09647801
Moved 834.4187 211.7506 433.7506 -0.3431699 0.1176712
Moved 834.4495 217.546 439.546 -0.3297547 0.132577
Moved 834.4802 225.2096 447.2097 -0.3120147 0.1522882
Moved 834.5109 232.7161 453.7161 -0.2946386 0.1690229
Moved 834.5416 239.2177 460.2177 -0.2795887 0.1857451
Moved 834.5724 246.0768 465.0512 -0.2637111 0.1981768
Moved 834.6031 255.3563 470.5709 -0.2422308 0.2123736
Moved 834.6339 266 476 -0.2175926 0.2263374
Moved 834.6646 274.8313 481.5542 -0.1971498 0.2406228
Moved 834.6953 281.4771 484.7385 -0.1817661 0.248813
Moved 834.726 289.4621 488.9747 -0.1632822 0.2597086
Moved 834.7566 294.4506 491.2253 -0.1517347 0.265497
Moved 834.7875 296.7445 492.7444 -0.1464248 0.2694044
Moved 834.8183 298.2115 493 -0.143029 0.2700616
Moved 834.849 299.5 494.5 -0.1400463 0.2739197
Moved 834.8797 300.2793 494 -0.1382423 0.2726337
Moved 834.9105 304.5216 495 -0.1284222 0.2752057
Moved 834.9412 315.4992 495 -0.1030112 0.2752057
Moved 834.972 325.4523 495 -0.07997151 0.2752057
Moved 835.0027 334.8453 495 -0.05822847 0.2752057
Moved 835.0334 341.1089 495 -0.04372934 0.2752057
Moved 835.0641 344.8082 495 -0.0351662 0.2752057
Moved 835.0948 347.5671 484.8658 -0.02877991 0.2491405
Moved 835.1256 350 468.6528 -0.02314816 0.2074402
Moved 835.1563 352.749 460.2549 -0.01678467 0.1858407
Moved 835.1871 358.0201 446.9599 -0.0045832 0.1516458
Moved 835.2178 363.5182 435.9637 0.008143882 0.1233633
Moved 835.2485 369.5763 426.8475 0.02216727 0.09991621
Moved 835.2792 377.4791 415.0279 0.04046083 0.06951611
Moved 835.3099 383.5151 406.2274 0.05443305 0.04688094
Moved 835.3407 388.0531 399.9469 0.06493776 0.03072758
Moved 835.3715 391.7003 394.2997 0.07338028 0.01620297
Moved 835.4022 395.2293 390.7707 0.08154929 0.007126145
Moved 835.4329 398.9967 387.0033 0.09027015 -0.002563657
Moved 835.4636 401.7629 385 0.09667337 -0.007716127
Moved 835.4944 403.1759 382.824 0.09994427 -0.01331274
Moved 835.5251 405.9454 382 0.1063551 -0.01543218
Moved 835.5559 407.7088 381 0.1104371 -0.01800419
Moved 835.5866 409.4738 380 0.1145226 -0.02057613
Moved 835.6173 410.9205 380 0.1178716 -0.02057613
Moved 835.6474 412.6943 380 0.1219775 -0.02057613
Moved 835.6788 414.461 380 0.1260672 -0.02057613
Moved 835.7095 414 394.5263 0.125 0.01678569
Moved 835.7402 399.0625 421.4583 0.09042243 0.08605529
Moved 835.7711 394.5874 440.4756 0.08006345 0.134968
Moved 835.8018 393 455.9163 0.07638891 0.1746818
Moved 835.8325 393 466.9318 0.07638891 0.2030139
Moved 835.8632 393 476.2247 0.07638891 0.2269152
Moved 835.894 393 482.3414 0.07638891 0.2426476
Moved 835.9247 393 486.8621 0.07638891 0.2542748
Moved 835.9554 393 488.5 0.07638891 0.2584876
Moved 835.9861 393 490.5 0.07638891 0.2636316
Moved 836.0169 393 491.2576 0.07638891 0.2655803
Moved 836.0476 391.5 492 0.07291664 0.2674896
Moved 836.0784 386.8776 492 0.06221662 0.2674896
Moved 836.1091 382.1695 492 0.05131831 0.2674896
Moved 836.1398 381 492 0.04861106 0.2674896
Ended 836.1705 381 492 0.04861106 0.2674896
PhraseEnd 836.6623
