the postal service is very slow
Moved 130.6006 434.2101 444.8151 0.1717826 0.1461294
Moved 130.6313 445.1851 462.7777 0.1971878 0.1923294
Moved 130.6621 447 469.7017 0.2013889 0.2101381
Stationary 130.6928 447 470 0.2013889 0.2109053
Moved 130.7235 402.5304 435.3059 0.09844989 0.1216715
Moved 130.7543 320.0974 322.8291 -0.09236704 -0.1676207
Moved 130.785 297.8335 271.6114 -0.143904 -0.2993534
Moved 130.8158 289.441 251.323 -0.163331 -0.3515355
Moved 130.8465 283.2864 244.5243 -0.1775778 -0.3690219
Moved 130.8773 269.1469 252.8347 -0.210308 -0.3476474
Moved 130.908 247.3554 307.223 -0.2607514 -0.2077598
Moved 130.9388 243 365.0692 -0.2708333 -0.05897859
Moved 130.9695 243 396.7411 -0.2708333 0.02248222
Moved 131.0003 243 424.178 -0.2708333 0.09305047
Moved 131.031 243 440.989 -0.2708333 0.1362884
Moved 131.0618 243 447.5 -0.2708333 0.1530349
Ended 131.0925 243 447.5 -0.2708333 0.1530349
Began 131.5229 473 526 0.2615741 0.3549381
Stationary 131.5537 473 526 0.2615741 0.3549381
Stationary 131.5844 473 526 0.2615741 0.3549381
Moved 131.6152 436.1216 496.4525 0.1762075 0.2789414
Moved 131.6459 354.0827 440.0551 -0.01369745 0.1338866
Moved 131.6767 299.9314 404.4572 -0.1390477 0.04232807
Moved 131.7074 266.8981 382.4363 -0.2155136 -0.0143099
Moved 131.7382 247.071 369.6222 -0.2614096 -0.0472681
Moved 131.7688 238.9437 365.3146 -0.280223 -0.05834736
Ended 131.7996 238 365 -0.2824074 -0.05915646
Began 132.2608 331 248 -0.06712963 -0.3600824
Stationary 132.2916 331 248 -0.06712963 -0.3600824
Moved 132.3223 331 254.7177 -0.06712963 -0.3428045
Moved 132.3531 309.5889 289.8221 -0.1166923 -0.2525151
Moved 132.3838 289.3719 341.9669 -0.1634909 -0.1183981
Moved 132.4145 272.1404 393.2938 -0.2033788 0.0136156
Moved 132.4453 262.5498 430.8008 -0.2255792 0.1100844
Moved 132.476 258.5537 451.339 -0.2348294 0.1629089
Moved 132.5068 255.3511 463.5958 -0.2422429 0.1944335
Moved 132.5374 253.59 469.8201 -0.2463195 0.2104425
Moved 132.5683 254 474.1689 -0.2453704 0.2216279
Moved 132.599 261.6286 480.387 -0.2277116 0.2376209
Moved 132.6298 278.0994 485.3499 -0.1895848 0.2503856
Moved 132.6605 293.5909 490.2364 -0.1537246 0.2629536
Moved 132.6912 307.4991 493.7496 -0.1215299 0.2719896
Moved 132.722 316.9711 496.2427 -0.09960403 0.278402
Moved 132.7528 325.2669 498.089 -0.0804006 0.2831506
Moved 132.7835 331.7008 499.8504 -0.06550739 0.287681
Moved 132.8142 340.4087 502.2043 -0.04535034 0.2937354
Moved 132.845 351.1221 505.0244 -0.02055069 0.3009886
Moved 132.8758 369.7362 512.3681 0.02253761 0.3198767
Moved 132.9065 382.6248 516 0.05237222 0.329218
Moved 132.9372 390 517.5 0.06944448 0.3330761
Ended 132.968 390 517.5 0.06944448 0.3330761
Began 133.1524 210 359 -0.3472222 -0.07458848
Stationary 133.1832 210 359 -0.3472222 -0.07458848
Moved 133.214 252.0487 364.8719 -0.2498872 -0.05948581
Moved 133.2447 330.3133 386.2835 -0.06871928 -0.004414923
Moved 133.2754 374.4719 396.526 0.0334998 0.02192893
Moved 133.3061 418.7438 406.827 0.135981 0.04842322
Moved 133.3369 457.4175 411.3681 0.2255035 0.0601031
Moved 133.3676 474.9579 411 0.2661063 0.05915629
Moved 133.3984 481.0509 411.5255 0.2802104 0.0605078
Moved 133.4292 483 415.5418 0.2847222 0.0708379
Moved 133.4599 484 467.5402 0.287037 0.2045785
Moved 133.4906 484 480.642 0.287037 0.2382766
Moved 133.5214 484 503.6345 0.287037 0.2974138
Moved 133.5521 484 513.0022 0.287037 0.3215076
Moved 133.5828 484 516.7738 0.287037 0.3312083
Moved 133.6136 474.4016 519.1998 0.2648184 0.337448
Moved 133.6443 462.2893 520 0.2367807 0.3395061
Moved 133.6751 419.1223 520 0.1368572 0.3395061
Moved 133.7058 348.1061 520 -0.02753213 0.3395061
Moved 133.7366 292.7729 506.1932 -0.1556182 0.3039949
Moved 133.7673 267.6469 500.5882 -0.2137804 0.2895786
Moved 133.7981 250.6214 496.5243 -0.2531913 0.2791261
Moved 133.8288 246.0563 497 -0.2637586 0.2803498
Ended 133.8596 245.5 497 -0.2650463 0.2803498
PhraseEnd 134.3515
