a very traditional way to dress
Stationary 1278.549 177 373 -0.4236111 -0.03858032
Stationary 1278.579 177 373 -0.4236111 -0.03858032
Moved 1278.61 177 371.7513 -0.4236111 -0.04179197
Stationary 1278.641 177 372 -0.4236111 -0.04115226
Stationary 1278.672 177 372 -0.4236111 -0.04115226
Stationary 1278.702 177 372 -0.4236111 -0.04115226
Moved 1278.733 177 370.6266 -0.4236111 -0.04468478
Stationary 1278.764 177 371 -0.4236111 -0.04372435
Stationary 1278.794 177 371 -0.4236111 -0.04372435
Stationary 1278.825 177 371 -0.4236111 -0.04372435
Moved 1278.856 175.5 371 -0.4270833 -0.04372435
Moved 1278.886 176 369.676 -0.4259259 -0.0471298
Stationary 1278.917 176 369.676 -0.4259259 -0.0471298
Moved 1278.948 176 368.9624 -0.4259259 -0.04896509
Moved 1278.979 174.6844 369 -0.4289714 -0.04886839
Stationary 1279.009 175 369 -0.4282407 -0.04886839
Moved 1279.04 175 367.8022 -0.4282407 -0.05194903
Moved 1279.071 173.9652 368 -0.4306361 -0.05144041
Stationary 1279.101 173.9652 368 -0.4306361 -0.05144041
Stationary 1279.132 173.9652 368 -0.4306361 -0.05144041
Stationary 1279.163 173.9652 368 -0.4306361 -0.05144041
Stationary 1279.194 174 368 -0.4305556 -0.05144041
Stationary 1279.224 174 368 -0.4305556 -0.05144041
Moved 1279.255 184.1049 368 -0.4071645 -0.05144041
Moved 1279.286 194.2699 368 -0.3836346 -0.05144041
Moved 1279.317 209.4691 368 -0.348451 -0.05144041
Moved 1279.347 228.0602 368 -0.3054161 -0.05144041
Moved 1279.378 238.4835 368 -0.2812881 -0.05144041
Moved 1279.409 244.4591 368 -0.2674559 -0.05144041
Moved 1279.439 250.2075 368 -0.2541494 -0.05144041
Moved 1279.47 256.9374 368 -0.2385707 -0.05144041
Moved 1279.501 271.139 368 -0.2056967 -0.05144041
Moved 1279.531 291.2593 375.8942 -0.159122 -0.03113648
Moved 1279.562 303.0983 378.7746 -0.1317168 -0.02372796
Moved 1279.593 311.292 380.646 -0.11275 -0.0189147
Moved 1279.624 317.2293 382 -0.09900615 -0.01543218
Moved 1279.654 325.0867 388.0578 -0.08081789 0.0001485848
Moved 1279.685 338.6325 397.7244 -0.04946187 0.02501119
Moved 1279.716 352.6725 408.115 -0.01696189 0.05173609
Moved 1279.747 380.5588 428.2563 0.04758984 0.1035398
Moved 1279.777 418.7592 453.7737 0.1360166 0.169171
Moved 1279.808 460.9644 473.3444 0.233714 0.2195072
Moved 1279.839 482.1981 484.0991 0.282866 0.2471682
Moved 1279.87 500.3729 494.8983 0.3249372 0.2749441
Moved 1279.9 508.6949 502.6949 0.3442012 0.294997
Moved 1279.931 513.2197 506.2197 0.3546751 0.3040628
Moved 1279.962 515.7994 508.7994 0.3606468 0.310698
Moved 1279.992 517.6682 510 0.3649726 0.3137859
Moved 1280.023 518 511.1072 0.3657407 0.3166336
Moved 1280.054 519 512.5 0.3680556 0.3202159
Moved 1280.085 519 513 0.3680556 0.321502
Stationary 1280.115 519 513 0.3680556 0.321502
Moved 1280.146 498.4444 513 0.3204731 0.321502
Moved 1280.177 479.5802 513 0.276806 0.321502
Moved 1280.207 439.9549 497.81 0.1850807 0.282433
Moved 1280.238 410.329 491.0658 0.1165022 0.2650868
Moved 1280.269 384.3853 487.1539 0.05644758 0.2550255
Moved 1280.3 366.2916 482.2262 0.0145639 0.2423512
Moved 1280.33 351.1714 480 -0.02043659 0.2366254
Moved 1280.361 342.5593 478 -0.04037207 0.2314814
Moved 1280.392 339.2495 477.2495 -0.04803345 0.2295512
Moved 1280.422 337.4655 477 -0.05216325 0.2289094
Moved 1280.453 337 477 -0.05324075 0.2289094
Stationary 1280.484 337 477 -0.05324075 0.2289094
Stationary 1280.515 337 477 -0.05324075 0.2289094
Stationary 1280.545 337 477 -0.05324075 0.2289094
Moved 1280.576 346.8043 477 -0.03054569 0.2289094
Moved 1280.607 353.975 485.4875 -0.01394679 0.2507393
Moved 1280.638 365.0839 487.0209 0.01176824 0.2546834
Moved 1280.668 377.4877 489.8975 0.04048079 0.2620821
Moved 1280.699 391.856 492.7712 0.07374078 0.2694732
Moved 1280.73 404.005 495.201 0.1018633 0.2757227
Moved 1280.76 422.763 497.1526 0.1452847 0.2807422
Moved 1280.791 444.3422 500.4684 0.1952366 0.2892706
Moved 1280.822 453.0307 502.0077 0.2153488 0.2932295
Moved 1280.853 455.9052 502 0.2220027 0.2932098
Moved 1280.883 462.6381 503 0.2375883 0.2957818
Moved 1280.914 466.1967 504 0.2458258 0.2983539
Moved 1280.945 468 504 0.25 0.2983539
Moved 1280.975 470.5956 505 0.2560084 0.3009258
Moved 1281.006 472.4716 505 0.260351 0.3009258
Moved 1281.037 475.3483 506.3483 0.2670099 0.3043936
Moved 1281.068 478.8423 506 0.275098 0.3034978
Moved 1281.098 484.5932 507.7966 0.2884103 0.3081188
Moved 1281.129 493.0245 510.3497 0.307927 0.3146852
Moved 1281.16 504 515 0.3333333 0.326646
Moved 1281.191 512.2619 517.0873 0.352458 0.3320146
Moved 1281.221 519.9207 519.9603 0.3701867 0.339404
Moved 1281.252 523.8373 520.8373 0.3792532 0.3416597
Moved 1281.283 526.2482 521 0.3848337 0.3420781
Moved 1281.313 528.1085 522.1085 0.38914 0.3449293
Moved 1281.344 529.374 522 0.3920693 0.3446501
Moved 1281.375 530.2662 522 0.3941346 0.3446501
Stationary 1281.406 530 522 0.3935185 0.3446501
Moved 1281.436 530 510.8708 0.3935185 0.3160256
Moved 1281.467 515.6765 480.294 0.3603622 0.2373816
Moved 1281.498 494.578 434.4715 0.3115231 0.1195254
Moved 1281.528 474.3702 387.0791 0.264746 -0.002368683
Moved 1281.559 458.5 351.5 0.2280092 -0.0938786
Moved 1281.59 447.3552 318.6545 0.2022111 -0.1783579
Moved 1281.621 440.0415 297.1245 0.1852812 -0.2337333
Moved 1281.651 435.2766 278.9683 0.1742515 -0.2804314
Moved 1281.682 431.2668 266.067 0.1649694 -0.3136137
Moved 1281.713 428.5 255 0.1585648 -0.3420782
Moved 1281.743 428 249.7041 0.1574074 -0.3556994
Moved 1281.774 427 246.9808 0.1550926 -0.3627038
Moved 1281.805 426 244.1064 0.1527777 -0.3700967
Moved 1281.836 425.1653 242 0.1508455 -0.3755144
Moved 1281.866 425 240.726 0.150463 -0.3787913
Moved 1281.897 425 239.6261 0.150463 -0.3816203
Moved 1281.928 423.7094 238.7095 0.1474755 -0.3839777
Stationary 1281.958 423.7094 238.7095 0.1474755 -0.3839777
Moved 1281.989 423 238 0.1458333 -0.3858025
Moved 1282.02 422 236.6825 0.1435185 -0.3891911
Moved 1282.051 415.4798 237 0.1284256 -0.3883744
Moved 1282.081 391.4946 253.9614 0.07290413 -0.3447495
Moved 1282.112 352.7603 282.2969 -0.01675854 -0.27187
Moved 1282.143 310.9245 309.7388 -0.1136007 -0.2012892
Moved 1282.173 274.4839 332.3176 -0.197954 -0.143216
Moved 1282.204 246.8022 352.4652 -0.2620319 -0.09139614
Moved 1282.235 220.7426 370.9109 -0.3223551 -0.04395355
Moved 1282.266 208 376.5 -0.3518518 -0.02957819
Moved 1282.296 200.5 383.5 -0.369213 -0.01157415
Moved 1282.327 201 384.0344 -0.3680556 -0.01019976
Moved 1282.358 228.8171 388.8132 -0.303664 0.002091608
Moved 1282.389 286.1876 389 -0.1708621 0.002572016
Moved 1282.419 355.2341 375.3457 -0.01103212 -0.03254714
Moved 1282.45 409.6024 372 0.1148205 -0.04115226
Moved 1282.481 455.9712 372 0.2221554 -0.04115226
Moved 1282.511 488.12 372 0.2965741 -0.04115226
Moved 1282.542 511.3756 372 0.3504065 -0.04115226
Moved 1282.573 525.4858 372 0.3830689 -0.04115226
Moved 1282.604 532.7426 372 0.3998669 -0.04115226
Moved 1282.634 537.7584 372 0.4114778 -0.04115226
Moved 1282.665 542.2707 372 0.4219229 -0.04115226
Ended 1282.696 545.1502 379.5256 0.4285884 -0.02179621
Began 1283.771 218 507 -0.3287037 0.3060699
Stationary 1283.802 218 507 -0.3287037 0.3060699
Stationary 1283.832 218 507 -0.3287037 0.3060699
Stationary 1283.863 218 507 -0.3287037 0.3060699
Moved 1283.894 218 478.5 -0.3287037 0.2327674
Moved 1283.924 204.2463 445.2314 -0.360541 0.1472
Moved 1283.955 199.7528 413.0339 -0.3709426 0.06438742
Moved 1283.986 198.2461 395.4765 -0.3744303 0.01922957
Moved 1284.017 198 378.861 -0.375 -0.02350575
Moved 1284.047 196.5 368.5 -0.3784722 -0.0501544
Moved 1284.078 197 367 -0.3773148 -0.05401234
Moved 1284.109 197 365.6392 -0.3773148 -0.05751229
Moved 1284.14 258.7387 407.9562 -0.2344011 0.05132773
Moved 1284.17 323.8352 459.6496 -0.08371483 0.1842838
Moved 1284.201 335.556 470.4146 -0.05658333 0.2119714
Moved 1284.232 370.8344 498.5777 0.02507975 0.2844075
Moved 1284.262 395.6912 513.8456 0.08261859 0.3236769
Moved 1284.293 406.4902 519.8301 0.1076162 0.3390691
Moved 1284.324 409 521 0.113426 0.3420781
Ended 1284.355 409 521 0.113426 0.3420781
Began 1285.338 343 474 -0.03935183 0.2211934
Stationary 1285.369 343 474 -0.03935183 0.2211934
Stationary 1285.399 343 474 -0.03935183 0.2211934
Moved 1285.43 380.2809 474 0.0469464 0.2211934
Moved 1285.459 406.4538 474 0.1075319 0.2211934
Moved 1285.491 456.6819 481 0.2238008 0.2391974
Moved 1285.522 482.9204 482 0.2845381 0.2417695
Moved 1285.553 498.4679 483 0.3205276 0.2443414
Moved 1285.583 507.7027 484 0.3419044 0.2469135
Moved 1285.614 513.46 484 0.3552314 0.2469135
Ended 1285.645 514.5 484 0.3576389 0.2469135
Began 1287.319 263 359 -0.2245371 -0.07458848
Stationary 1287.35 263 359 -0.2245371 -0.07458848
Moved 1287.381 268.0976 375.3719 -0.2127371 -0.03247963
Moved 1287.411 281.7018 400.4036 -0.1812459 0.03190205
Moved 1287.442 300.3557 435.6521 -0.1380656 0.1225619
Moved 1287.473 313.7992 455.6653 -0.1069464 0.1740361
Moved 1287.504 322.6141 470.2281 -0.08654148 0.2114921
Moved 1287.534 326.3312 480.325 -0.07793695 0.2374612
Moved 1287.565 327 489.8287 -0.07638887 0.2619049
Moved 1287.596 327 494.1705 -0.07638887 0.2730721
Moved 1287.626 327 497.7353 -0.07638887 0.2822409
Moved 1287.657 310.3389 499 -0.1149563 0.2854938
Moved 1287.688 291.4613 500.8463 -0.1586545 0.2902424
Moved 1287.719 285.8771 501 -0.1715807 0.2906378
Moved 1287.749 280.3604 501 -0.1843509 0.2906378
Moved 1287.78 275.6172 502 -0.1953305 0.2932098
Moved 1287.811 272.5 502 -0.2025463 0.2932098
Moved 1287.841 271.997 502 -0.2037107 0.2932098
Moved 1287.872 270.7818 502 -0.2065236 0.2932098
Moved 1287.903 269.1694 503 -0.2102559 0.2957818
Moved 1287.933 268.294 503 -0.2122823 0.2957818
Stationary 1287.964 268 503 -0.212963 0.2957818
Moved 1287.995 267 503 -0.2152778 0.2957818
Moved 1288.026 262.9637 494.8549 -0.2246211 0.2748324
Moved 1288.056 255.367 471.2234 -0.242206 0.214052
Moved 1288.087 246.4155 445.2465 -0.2629271 0.1472389
Moved 1288.118 240.7167 419.0169 -0.2761187 0.07977595
Moved 1288.149 235.8505 402.2527 -0.287383 0.03665818
Moved 1288.179 234 390.8359 -0.2916667 0.007294077
Moved 1288.21 233 382.1925 -0.2939815 -0.01493705
Moved 1288.241 233 373.1443 -0.2939815 -0.03820906
Moved 1288.271 233 368.306 -0.2939815 -0.05065345
Moved 1288.302 233 364.6771 -0.2939815 -0.05998705
Ended 1288.333 233 365 -0.2939815 -0.05915646
PhraseEnd 1289.838
