electric cars need big fuel cells
Moved 132.4552 285 499.6454 -0.1736111 0.2871539
Moved 132.4858 265.3762 460.9243 -0.2190367 0.1875625
Moved 132.5166 247.7307 414.9484 -0.2598827 0.06931175
Moved 132.5473 243.1713 390.7711 -0.2704367 0.007127125
Moved 132.5781 240.5329 374.6642 -0.2765443 -0.03429986
Moved 132.6089 238.2782 366.1127 -0.2817635 -0.05629441
Moved 132.6395 236.7199 357.8797 -0.2853706 -0.07746991
Ended 132.6703 236.7199 357.8797 -0.2853706 -0.07746991
Began 133.3156 437 282 0.1782407 -0.2726338
Stationary 133.3463 437 282 0.1782407 -0.2726338
Stationary 133.377 437 282 0.1782407 -0.2726338
Moved 133.4078 382.1928 360.683 0.05137235 -0.07025989
Moved 133.4385 348.0182 433.5007 -0.02773558 0.1170286
Moved 133.4692 320.6794 505.962 -0.09102001 0.3034001
Moved 133.4999 311.1576 528.606 -0.1130611 0.361641
Moved 133.5307 302.5 545 -0.1331019 0.4038065
Moved 133.5614 295.3051 549.8474 -0.1497566 0.4162741
Moved 133.5921 285.9205 550 -0.1714803 0.4166666
Moved 133.6229 273.542 537.0839 -0.2001344 0.3834462
Moved 133.6536 259.5512 504.6332 -0.2325203 0.2999824
Moved 133.6843 254 464.1487 -0.2453704 0.1958556
Moved 133.7151 254 413.8317 -0.2453704 0.06643943
Moved 133.7458 264.6728 388.1451 -0.2206648 0.0003732673
Moved 133.7765 270.7927 365.8293 -0.2064985 -0.05702352
Moved 133.8072 274.4443 357.1114 -0.1980456 -0.07944609
Ended 133.8379 276 354 -0.1944444 -0.08744855
Began 134.4833 378 241 0.04166663 -0.3780865
Stationary 134.5141 378 241 0.04166663 -0.3780865
Moved 134.5448 395.4196 294.4687 0.08198987 -0.2405641
Moved 134.5755 411 379.5 0.1180555 -0.02186214
Moved 134.6062 423.4423 443.8806 0.1468571 0.1437258
Moved 134.6369 436.604 472.7741 0.1773241 0.2180403
Moved 134.6677 442.9868 490.9669 0.192099 0.2648324
Moved 134.6984 445.5 502 0.1979166 0.2932098
Moved 134.7291 445 505.775 0.1967593 0.3029191
Stationary 134.7599 445 506 0.1967593 0.3034978
Moved 134.7906 403.7487 466.0984 0.1012701 0.2008703
Moved 134.8213 376.5233 423.3896 0.0382484 0.09102271
Moved 134.8521 367.0736 404.1472 0.01637399 0.04153067
Moved 134.8828 360.4111 389.5278 0.0009516875 0.00392953
Moved 134.9135 357.1567 382.3135 -0.006581644 -0.01462591
Ended 134.9443 357 379.7341 -0.006944438 -0.02126003
Began 135.6818 328 387 -0.07407407 -0.002572055
Stationary 135.7125 328 387 -0.07407407 -0.002572055
Stationary 135.7432 328 387 -0.07407407 -0.002572055
Moved 135.7739 347.6211 413.37 -0.02865488 0.06525192
Moved 135.8047 377.1239 449.4115 0.03963868 0.1579513
Moved 135.8354 399.0647 468.9126 0.0904276 0.2081084
Moved 135.8661 419.9685 486.9685 0.1388159 0.2545485
Moved 135.8969 428.5401 497.8101 0.1586576 0.2824334
Moved 135.9276 429 506 0.1597223 0.3034978
Moved 135.9583 394.613 521.5201 0.08012275 0.343416
Moved 135.9891 333.9408 529.6347 -0.06032218 0.3642867
Moved 136.0198 298.8295 530 -0.1415984 0.3652262
Moved 136.0505 284.5 530 -0.1747685 0.3652262
Moved 136.0812 278.017 530 -0.1897755 0.3652262
Moved 136.112 277 530 -0.1921296 0.3652262
Moved 136.1427 334.5867 474.9484 -0.05882701 0.2236327
Moved 136.1734 466.1172 387.7993 0.2456416 -0.0005163577
Moved 136.2042 504.2837 369.2611 0.3339901 -0.04819681
Moved 136.2349 541.137 352.6955 0.4192985 -0.09080384
Moved 136.2656 557.0509 347.9797 0.4561364 -0.102933
Ended 136.2964 567 345.5 0.4791667 -0.1093108
Began 137.1875 320 220 -0.09259259 -0.4320988
Stationary 137.2182 320 220 -0.09259259 -0.4320988
Moved 137.249 323.8579 240.6295 -0.08366217 -0.3790394
Moved 137.2797 337.931 273.7009 -0.0510857 -0.2939793
Moved 137.3104 343.3595 307.2352 -0.03851975 -0.2077285
Moved 137.3412 344 341.6132 -0.03703703 -0.1193078
Moved 137.3719 344 362.0712 -0.03703703 -0.06668931
Moved 137.4026 337.2064 380.0952 -0.05276307 -0.02033131
Moved 137.4334 325.3605 395.7674 -0.08018409 0.01997783
Moved 137.4641 310.3249 413.3439 -0.1149886 0.06518482
Moved 137.4948 294.8768 434.7971 -0.1507482 0.1203629
Moved 137.5255 283.8167 454.5707 -0.1763502 0.171221
Moved 137.5563 271.8141 481.4338 -0.2041341 0.2403133
Moved 137.587 265.8441 496.3119 -0.2179536 0.2785798
Moved 137.6178 263.8727 501.1273 -0.222517 0.2909652
Moved 137.6485 264 503.6924 -0.2222222 0.2975627
Moved 137.6793 314.1304 497.2029 -0.1061796 0.2808715
Moved 137.7099 413.956 470.0132 0.1248982 0.2109392
Moved 137.7407 486.0298 437.5759 0.2917357 0.12751
Moved 137.7714 507.2189 424.3838 0.3407846 0.09357958
Moved 137.8021 515.6992 417.3008 0.3604147 0.07536217
Moved 137.8329 517 410.7544 0.3634259 0.05852463
Moved 137.8636 484.8633 384.5494 0.2890353 -0.008875136
Moved 137.8944 421 355 0.1412037 -0.08487654
Moved 137.925 348.8001 349.2514 -0.02592574 -0.0996621
Moved 137.9558 286.9207 349 -0.169165 -0.1003086
Moved 137.9865 254.2825 357.8575 -0.2447164 -0.07752713
Moved 138.0173 234.1175 358 -0.2913947 -0.07716057
Moved 138.048 228.0145 358 -0.305522 -0.07716057
Moved 138.0787 224.7805 358 -0.3130081 -0.07716057
Ended 138.1094 223.5168 358 -0.3159333 -0.07716057
PhraseEnd 138.8163
