healthy food is good for you
Direct
0.6 0.6
432 388.8
Moved 1443.916 270.1285 342.1285 -0.2080358 -0.1179823
Moved 1443.947 267.5 341 -0.2141203 -0.1208849
Moved 1443.978 264.7342 340 -0.2205227 -0.1234569
Moved 1444.008 264 339 -0.2222222 -0.1260288
Moved 1444.039 261.9963 338 -0.2268605 -0.1286009
Moved 1444.07 260.5562 336.5562 -0.230194 -0.1323143
Moved 1444.1 259.847 337 -0.2318358 -0.1311728
Stationary 1444.131 260 337 -0.2314815 -0.1311728
Ended 1444.162 260 337 -0.2314815 -0.1311728
Began 1445.33 309 341 -0.1180555 -0.1208849
Stationary 1445.361 309 341 -0.1180555 -0.1208849
Stationary 1445.391 309 341 -0.1180555 -0.1208849
Stationary 1445.422 309 341 -0.1180555 -0.1208849
Stationary 1445.453 309 341 -0.1180555 -0.1208849
Stationary 1445.484 309 341 -0.1180555 -0.1208849
Moved 1445.514 309 355.4479 -0.1180555 -0.0837246
Moved 1445.545 331.5067 375.8833 -0.06595681 -0.03116443
Moved 1445.576 357.494 402.9323 -0.005800873 0.03840595
Moved 1445.607 395.8744 439.7493 0.08304258 0.1331
Moved 1445.637 412.7015 452.7762 0.1219943 0.1666053
Moved 1445.668 432.8426 468.3386 0.1686171 0.2066322
Moved 1445.699 447.4785 479.0872 0.2024966 0.2342775
Moved 1445.729 463.2668 491.7001 0.2390436 0.2667184
Moved 1445.76 472.3226 499.3226 0.2600061 0.2863235
Moved 1445.791 482.0443 508.0443 0.2825099 0.3087557
Moved 1445.822 489.8025 512.9012 0.3004687 0.3212479
Moved 1445.852 496.5396 516.7698 0.3160638 0.3311979
Moved 1445.883 499.3061 519.3062 0.3224679 0.3377215
Moved 1445.914 502.169 520 0.329095 0.3395061
Moved 1445.945 503.017 521 0.3310579 0.3420781
Moved 1445.975 503 521.6642 0.3310186 0.3437865
Stationary 1446.006 503 522 0.3310186 0.3446501
Moved 1446.037 488.7639 522 0.2980646 0.3446501
Moved 1446.068 464.3049 512.6439 0.2414465 0.3205862
Moved 1446.098 428.5005 507.158 0.1585658 0.3064763
Moved 1446.129 389.9623 499.2405 0.06935716 0.2861124
Moved 1446.16 356.8091 493.0562 -0.007386307 0.2702063
Moved 1446.19 330.9404 489.66 -0.06726761 0.2614712
Moved 1446.221 313.0099 487.1443 -0.1087734 0.2550006
Moved 1446.252 302.0905 485 -0.1340497 0.2494856
Moved 1446.283 296.3922 484 -0.1472403 0.2469135
Ended 1446.313 294.9197 484 -0.1506488 0.2469135
Began 1447.297 376 489 0.03703703 0.2597736
Stationary 1447.328 376 489 0.03703703 0.2597736
Stationary 1447.359 376 489 0.03703703 0.2597736
Moved 1447.389 392.5 471 0.07523149 0.2134772
Moved 1447.42 403.8725 460.1276 0.1015567 0.1855132
Moved 1447.451 412.2646 450.7354 0.120983 0.1613563
Moved 1447.481 416.9102 446.0898 0.1317366 0.1494078
Moved 1447.512 420.3368 443.6631 0.1396686 0.1431665
Moved 1447.543 425.6827 440.6586 0.1520432 0.1354388
Moved 1447.574 430.4118 439 0.1629903 0.1311728
Moved 1447.604 438.2957 438 0.1812399 0.1286007
Moved 1447.635 459.7025 449.8016 0.2307928 0.1589547
Moved 1447.666 483.5048 465.0027 0.2858907 0.1980522
Moved 1447.697 498.9117 476.5294 0.321555 0.2276991
Moved 1447.727 510.6909 486.6909 0.3488216 0.2538345
Moved 1447.758 518.5482 495.3223 0.3670096 0.2760346
Moved 1447.789 521.645 500.2899 0.3741782 0.2888112
Moved 1447.819 523 503.5237 0.3773148 0.2971289
Moved 1447.85 523 505.5 0.3773148 0.3022119
Moved 1447.881 516.2739 508.9218 0.361745 0.3110126
Moved 1447.912 493.7914 509 0.3097023 0.3112139
Moved 1447.943 457.5 498.5 0.2256945 0.2842077
Moved 1447.973 428.6566 491.2189 0.1589274 0.2654805
Moved 1448.004 411.4727 488 0.1191497 0.2572016
Moved 1448.035 406.998 487 0.1087916 0.2546296
Stationary 1448.065 407 487 0.1087963 0.2546296
Ended 1448.096 407 487 0.1087963 0.2546296
PhraseEnd 1449.018
