sharp cheese keeps the mind sharp
Moved 300.028 385 364.2621 0.05787035 -0.06105431
Moved 300.0587 386 367.1378 0.06018519 -0.05365811
Moved 300.0894 386 372.0143 0.06018519 -0.04111537
Moved 300.1201 386 379.1897 0.06018519 -0.02266032
Moved 300.1509 373.7298 389.6936 0.03178189 0.004355898
Moved 300.1816 359.559 405.441 -0.001020928 0.0448586
Moved 300.2123 347.7596 418.2404 -0.02833431 0.07777881
Moved 300.243 331.6584 437.0099 -0.06560564 0.1260544
Moved 300.2737 316.3151 455.2219 -0.1011226 0.1728958
Moved 300.3044 300.4912 471.9269 -0.1377519 0.2158614
Moved 300.3351 283.7987 490.6017 -0.1763919 0.2638932
Moved 300.3659 275.4506 498.5494 -0.1957162 0.2843348
Moved 300.3966 272.5833 503.4167 -0.2023534 0.2968535
Moved 300.4273 268.5 509 -0.2118056 0.3112139
Moved 300.458 264.9026 512.0974 -0.220133 0.3191805
Moved 300.4887 262.0292 515.9415 -0.2267842 0.3290677
Moved 300.5195 260.1559 518 -0.2311206 0.3343621
Moved 300.5502 258.6833 519 -0.2345294 0.3369341
Moved 300.5809 258 521.2879 -0.2361111 0.3428186
Moved 300.6117 256.5 521 -0.2395834 0.3420781
Moved 300.6424 256 522 -0.2407407 0.3446501
Moved 300.6731 255 522.571 -0.2430556 0.3461188
Stationary 300.7038 255 523 -0.2430556 0.3472221
Moved 300.7345 253.8461 523 -0.2457265 0.3472221
Stationary 300.7652 253.8461 523 -0.2457265 0.3472221
Stationary 300.796 253.8461 523 -0.2457265 0.3472221
Stationary 300.8267 253.8461 523 -0.2457265 0.3472221
Moved 300.8575 252.9279 523 -0.2478521 0.3472221
Stationary 300.8882 252.9279 523 -0.2478521 0.3472221
Stationary 300.9189 252.9279 523 -0.2478521 0.3472221
Stationary 300.9496 253 523 -0.2476852 0.3472221
Moved 300.9803 253 512.1891 -0.2476852 0.3194164
Moved 301.011 247.7595 475.1963 -0.259816 0.2242702
Moved 301.0417 243.9988 440.9854 -0.2685213 0.1362793
Moved 301.0724 243.1286 417.9 -0.2705357 0.07690324
Moved 301.1032 241.6621 406.3104 -0.2739304 0.04709463
Moved 301.1339 241 396.054 -0.275463 0.0207149
Moved 301.1646 240 390.6226 -0.2777777 0.006745185
Moved 301.1953 239 386.9379 -0.2800926 -0.002731708
Moved 301.2261 239 385 -0.2800926 -0.007716127
Moved 301.2568 239 383.9654 -0.2800926 -0.01037715
Stationary 301.2875 239 384 -0.2800926 -0.01028807
Moved 301.3182 239 396.4722 -0.2800926 0.02179071
Moved 301.349 255.1812 437.4519 -0.2426361 0.127191
Moved 301.3796 262.6044 475.4399 -0.2254527 0.2248967
Moved 301.4104 266.9528 498.3347 -0.215387 0.2837827
Moved 301.4411 270.0254 513.1269 -0.2082746 0.3218284
Moved 301.4719 271.8969 521.7937 -0.2039424 0.3441195
Moved 301.5025 273.5 524.5 -0.2002315 0.3510802
Ended 301.5333 273 525.1094 -0.2013889 0.3526477
Began 303.3765 473 361 0.2615741 -0.06944452
Stationary 303.4072 473 361 0.2615741 -0.06944452
Stationary 303.4379 473 361 0.2615741 -0.06944452
Moved 303.4687 445.353 382.647 0.1975765 -0.01376815
Moved 303.4994 416.0393 408.1873 0.1297206 0.05192207
Moved 303.5301 379.9012 439.149 0.04606754 0.1315561
Moved 303.5608 348.2232 465.2013 -0.02726118 0.1985629
Moved 303.5915 325.5465 482.3527 -0.07975344 0.2426767
Moved 303.6223 305.4155 495.7032 -0.1263531 0.2770144
Moved 303.653 288.1208 507.2527 -0.1663869 0.3067199
Moved 303.6837 272.5944 519.0434 -0.2023279 0.3370457
Moved 303.7144 263.4236 524.3843 -0.2235565 0.3507825
Moved 303.7452 255.8807 529.1193 -0.2410169 0.3629611
Moved 303.7758 248.2491 533.3754 -0.2586827 0.3739079
Moved 303.8066 247.5 533 -0.2604167 0.3729423
Moved 303.8373 244 536 -0.2685185 0.3806583
Moved 303.868 242.7664 537.2336 -0.2713739 0.3838311
Moved 303.8988 242 538.1063 -0.2731481 0.3860757
Moved 303.9294 240.5 538 -0.2766204 0.3858024
Moved 303.9602 240.4951 538 -0.2766316 0.3858024
Moved 303.9908 239.5 538 -0.2789352 0.3858024
Moved 304.0216 239.1796 538 -0.2796769 0.3858024
Stationary 304.0524 239 538 -0.2800926 0.3858024
Stationary 304.0831 239 538 -0.2800926 0.3858024
Stationary 304.1138 239 538 -0.2800926 0.3858024
Stationary 304.1445 239 538 -0.2800926 0.3858024
Moved 304.1752 247.8611 538 -0.2595809 0.3858024
Moved 304.206 299.4897 527.6055 -0.14007 0.3590675
Moved 304.2367 345.2921 523.4276 -0.03404602 0.3483218
Moved 304.2674 405.8374 517.6453 0.1061052 0.3334499
Moved 304.2981 442.5 513.5 0.1909722 0.3227879
Moved 304.3288 481.8771 506.347 0.282123 0.3043903
Stationary 304.3595 481.8771 506.347 0.282123 0.3043903
Moved 304.3903 501.8905 504.587 0.3284503 0.2998636
Moved 304.421 518.4252 501.715 0.3667249 0.2924767
Moved 304.4517 529.4866 499.8378 0.39233 0.2876487
Moved 304.4824 536.3699 500 0.4082637 0.2880658
Moved 304.5132 543.1092 500 0.4238638 0.2880658
Moved 304.5439 546.428 500 0.4315463 0.2880658
Moved 304.5746 548.3054 500 0.435892 0.2880658
Stationary 304.6053 548.3054 500 0.435892 0.2880658
Moved 304.6361 548 499 0.4351853 0.2854938
Moved 304.6668 543.0095 497.3762 0.4236332 0.2813174
Moved 304.6975 527.1461 493.756 0.3869121 0.2720061
Moved 304.7282 477.2642 483.8451 0.2714449 0.2465151
Moved 304.7589 412.983 465.5784 0.1226459 0.1995328
Moved 304.7896 358.4412 445.2905 -0.003608366 0.1473519
Moved 304.8204 320.0054 428.9434 -0.09258017 0.1053071
Moved 304.8511 293.4386 415.1326 -0.1540773 0.06978533
Moved 304.8818 270.735 399.7791 -0.2066321 0.03029607
Moved 304.9124 258.2316 391.6158 -0.2355751 0.009299816
Moved 304.9433 248.6089 384.0726 -0.2578499 -0.01010145
Moved 304.974 243.659 379.318 -0.2693078 -0.02233034
Moved 305.0047 240.5 377.5 -0.2766204 -0.02700625
Moved 305.0354 239.6772 376.6772 -0.2785249 -0.02912238
Ended 305.0662 240 377 -0.2777777 -0.02829226
Began 306.6636 336 523 -0.05555556 0.3472221
Stationary 306.6943 336 523 -0.05555556 0.3472221
Stationary 306.7251 336 523 -0.05555556 0.3472221
Stationary 306.7558 336 523 -0.05555556 0.3472221
Moved 306.7864 350.0096 498.8112 -0.02312596 0.2850082
Moved 306.8172 368.3662 455.2676 0.01936615 0.1730134
Moved 306.848 382.3914 425.2172 0.0518319 0.09572323
Moved 306.8787 389.9558 407.0883 0.06934226 0.04909539
Moved 306.9094 395.0371 396.4443 0.08110444 0.02171889
Moved 306.9401 399.3842 390.2316 0.09116718 0.00573951
Moved 306.9708 401.2549 385.4902 0.09549747 -0.006455354
Moved 307.0015 402.5 383 0.09837966 -0.01286016
Moved 307.0323 402 382.9206 0.09722222 -0.01306439
Stationary 307.063 402 383 0.09722222 -0.01286016
Moved 307.0937 384.7014 398.2142 0.05717903 0.02627098
Moved 307.1244 365.5165 412.4835 0.0127696 0.06297194
Moved 307.1552 336.7917 439.2083 -0.05372286 0.1317085
Moved 307.1859 324.9104 450.0896 -0.08122593 0.1596954
Moved 307.2165 302 474.5 -0.1342593 0.2224794
Moved 307.2473 281.6088 494.3912 -0.1814611 0.2736399
Moved 307.278 268.2378 507.7621 -0.2124124 0.3080301
Moved 307.3087 260.5593 512.8136 -0.2301868 0.3210225
Moved 307.3394 255.1806 517.8194 -0.2426375 0.3338975
Moved 307.3701 253.7411 519.2589 -0.2459696 0.3375998
Ended 307.4008 254 520 -0.2453704 0.3395061
Began 308.261 468 248 0.25 -0.3600824
Stationary 308.2918 468 248 0.25 -0.3600824
Moved 308.3225 468 256.21 0.25 -0.3389662
Moved 308.3532 463.233 279.1506 0.2389652 -0.2799625
Moved 308.3839 452.6885 333.8688 0.2145568 -0.1392264
Moved 308.4146 447.7924 382.1138 0.2032232 -0.01513956
Moved 308.4454 444.9227 422.0053 0.1965803 0.08746213
Moved 308.4761 444 446.2433 0.1944444 0.1498026
Moved 308.5068 443 471.1446 0.1921296 0.2138492
Moved 308.5375 443 489.6762 0.1921296 0.2615128
Moved 308.5682 443 498.478 0.1921296 0.2841512
Moved 308.599 443 499.5 0.1921296 0.2867798
Moved 308.6297 441.9053 499 0.1895955 0.2854938
Moved 308.6604 434.48 472.432 0.1724074 0.2171604
Moved 308.6911 412.8559 398.4597 0.1223516 0.02690237
Moved 308.7218 402.2093 342.256 0.09770671 -0.1176544
Moved 308.7526 399 295.1083 0.09027779 -0.2389191
Moved 308.7833 398.1694 285.6777 0.08835515 -0.2631748
Moved 308.814 398 278.7036 0.08796295 -0.2811122
Moved 308.8447 398 276.9096 0.08796295 -0.2857264
Moved 308.8754 398 273.5 0.08796295 -0.2944959
Moved 308.9062 394.1162 273 0.07897268 -0.295782
Moved 308.9369 371.3347 299.6653 0.02623777 -0.2271983
Moved 308.9676 346.8119 325.1881 -0.03052796 -0.1615533
Moved 308.9983 326.1698 344.8302 -0.07831067 -0.1110334
Moved 309.0291 311.8981 356.1019 -0.111347 -0.08204244
Moved 309.0598 302.017 364.4915 -0.13422 -0.06046428
Moved 309.0905 295.2646 368.3677 -0.1498503 -0.05049466
Moved 309.1212 294 371.2446 -0.1527778 -0.04309517
Ended 309.1519 293 371 -0.1550926 -0.04372435
Began 310.688 238 359 -0.2824074 -0.07458848
Stationary 310.7186 238 359 -0.2824074 -0.07458848
Stationary 310.7495 238 359 -0.2824074 -0.07458848
Stationary 310.7801 238 359 -0.2824074 -0.07458848
Stationary 310.8108 238 359 -0.2824074 -0.07458848
Moved 310.8416 260.6134 359 -0.2300617 -0.07458848
Moved 310.8723 299.2344 359 -0.140661 -0.07458848
Moved 310.9029 343.2542 366.9755 -0.03876334 -0.05407537
Moved 310.9337 353.0662 366.5809 -0.01605039 -0.05509035
Moved 310.9645 369.2972 367 0.02152135 -0.05401234
Moved 310.9952 377.6703 368 0.04090349 -0.05144041
Moved 311.0259 383.741 368 0.05495597 -0.05144041
Moved 311.0566 386.7375 368 0.06189247 -0.05144041
Stationary 311.0873 387 368 0.06250004 -0.05144041
Stationary 311.118 387 368 0.06250004 -0.05144041
Moved 311.1487 387 369.1266 0.06250004 -0.04854265
Moved 311.1795 341.5851 369 -0.04262695 -0.04886839
Moved 311.2103 315.3555 369 -0.1033438 -0.04886839
Moved 311.2409 291.1359 369 -0.1594077 -0.04886839
Moved 311.2717 264.8527 359.6888 -0.2202484 -0.07281692
Moved 311.3024 238.7104 357.9356 -0.2807631 -0.07732619
Moved 311.3331 215.3079 353.6594 -0.3349355 -0.08832476
Moved 311.3638 193.9971 350.571 -0.3842659 -0.09626789
Moved 311.3946 178.5243 347.7048 -0.4200826 -0.1036399
Moved 311.4253 171.6702 348 -0.4359487 -0.1028807
Moved 311.456 169.2737 348 -0.441496 -0.1028807
Moved 311.4867 167 348 -0.4467593 -0.1028807
Stationary 311.5174 167 348 -0.4467593 -0.1028807
Stationary 311.5481 167 348 -0.4467593 -0.1028807
Moved 311.5789 167 357.7499 -0.4467593 -0.07780373
Moved 311.6096 177.2435 364.2435 -0.4230475 -0.06110226
Moved 311.6403 189.1428 372.8857 -0.3955027 -0.03887443
Moved 311.671 205.7789 385.5842 -0.3569933 -0.006213561
Moved 311.7018 229.9372 403.9608 -0.3010713 0.04105124
Moved 311.7325 252.9732 423.2299 -0.2477472 0.09061181
Moved 311.7632 278.4082 444.1857 -0.18887 0.1445105
Moved 311.7939 300.5164 461.9572 -0.1376935 0.1902191
Moved 311.8246 316.7903 472.6322 -0.1000225 0.2176754
Moved 311.8553 325.0691 479.0691 -0.08085866 0.2342311
Moved 311.8861 331.3342 482.6671 -0.06635611 0.2434853
Moved 311.9168 338.2595 487.8397 -0.05032534 0.2567892
Moved 311.9475 354.0713 492.2959 -0.01372387 0.2682507
Moved 311.9782 399.9314 496 0.09243368 0.2777777
Moved 312.009 465.3798 503.2117 0.2439347 0.2963265
Moved 312.0397 527.5934 508.2203 0.3879477 0.3092086
Moved 312.0704 577.0793 514.472 0.5024984 0.3252879
Moved 312.1011 598.4098 518.3442 0.5518745 0.3352474
Ended 312.1319 606 522 0.5694444 0.3446501
PhraseEnd 313.3914
