the five boxing wizards jump quickly
Direct
0.6 0.6
432 388.8
Began 42.91389 332 519 -0.06481484 0.3369341
Stationary 42.94477 332 519 -0.06481484 0.3369341
Stationary 42.97549 332 519 -0.06481484 0.3369341
Moved 43.00624 352.9754 486.6995 -0.01626069 0.2538567
Moved 43.037 370.1027 460.9581 0.02338588 0.1876495
Moved 43.0677 388.4566 417.2128 0.06587187 0.0751356
Moved 43.09846 394.0373 390.739 0.07878999 0.007044709
Moved 43.1292 396 379.61 0.08333336 -0.0215791
Moved 43.15998 396 375.7377 0.08333336 -0.03153883
Moved 43.19071 358.8078 393.1922 -0.002759745 0.01335442
Moved 43.22145 323.8014 427.9651 -0.083793 0.102791
Moved 43.25216 294 460 -0.1527778 0.1851851
Moved 43.28296 280.1103 472.8897 -0.1849298 0.2183376
Moved 43.31367 273.2625 481.2126 -0.2007814 0.2397444
Moved 43.34445 273 492.9827 -0.2013889 0.2700172
Ended 43.37517 273 492.9827 -0.2013889 0.2700172
Began 43.65193 310 367 -0.1157407 -0.05401234
Stationary 43.68269 310 367 -0.1157407 -0.05401234
Moved 43.71344 316.4211 376.0966 -0.1008771 -0.03061585
Moved 43.74416 359.0906 429.3087 -0.002105137 0.1062465
Moved 43.7749 421.1055 498.5297 0.1414479 0.284284
Moved 43.80564 445.2968 520.8258 0.1974463 0.34163
Moved 43.83638 450.2293 524.2294 0.2088642 0.3503841
Moved 43.86714 451 524 0.2106482 0.3497942
Moved 43.89788 429.286 482.0197 0.1603844 0.2418202
Moved 43.9286 368.9116 367.4144 0.02062877 -0.0529465
Moved 43.95939 352.1678 328.3691 -0.01813019 -0.1533718
Moved 43.99012 342.8622 306.4399 -0.03967096 -0.209774
Moved 44.02087 333.5424 286.0849 -0.06124432 -0.2621274
Moved 44.05158 327.2118 274.3177 -0.07589862 -0.2923928
Moved 44.08236 323.345 269.345 -0.0848496 -0.3051827
Moved 44.11312 319.7572 268 -0.09315471 -0.308642
Moved 44.14389 299.8441 316.4677 -0.1392498 -0.1839823
Moved 44.17447 283.5116 378.8198 -0.1770564 -0.02361172
Moved 44.20537 273.8284 422.8579 -0.1994712 0.089655
Moved 44.23609 269.3613 442.916 -0.2098117 0.1412449
Moved 44.26686 268.4197 456.3212 -0.2119914 0.1757232
Moved 44.29756 268 463.6823 -0.212963 0.1946559
Ended 44.3283 268 466 -0.212963 0.2006171
Began 44.85101 361 252 0.002314846 -0.3497943
Stationary 44.88177 361 252 0.002314846 -0.3497943
Stationary 44.91252 361 252 0.002314846 -0.3497943
Moved 44.94325 374.716 307.3769 0.03406485 -0.207364
Moved 44.97398 414.7139 407.7847 0.1266525 0.05088641
Moved 45.00474 477.1558 513.7337 0.2711941 0.3233891
Moved 45.03547 491.1458 532.1823 0.3035783 0.370839
Moved 45.06625 494 536.7968 0.3101851 0.3827077
Stationary 45.09699 494 537 0.3101851 0.3832304
Moved 45.12777 438.4969 475.5872 0.1817057 0.2252758
Moved 45.15849 361.7657 367.0284 0.00408719 -0.05393927
Moved 45.18921 332 325.5 -0.06481484 -0.1607511
Moved 45.21997 310.2099 298.2399 -0.1152549 -0.2308646
Moved 45.25071 296.8092 284.5394 -0.1462751 -0.2661023
Moved 45.28146 292.5106 279.5106 -0.1562255 -0.2790366
Moved 45.31227 292 279 -0.1574074 -0.2803498
Moved 45.34299 321.0541 308.3577 -0.09015247 -0.2048414
Moved 45.37373 354.9149 342.9149 -0.01177117 -0.1159598
Moved 45.40445 396.2625 391.8741 0.08394082 0.009964326
Moved 45.43519 445.0686 443.824 0.1969181 0.1435801
Moved 45.46597 481.857 472.6999 0.2820763 0.2178494
Moved 45.49666 487.1408 477.1407 0.2943074 0.2292713
Moved 45.52745 490 478.5 0.300926 0.2327674
Moved 45.55815 489 462.8851 0.2986111 0.1926057
Moved 45.58894 448.6455 371.2491 0.2051979 -0.04308363
Moved 45.61964 430.7993 317.2647 0.1638874 -0.1819324
Moved 45.65041 422.5 285.5 0.144676 -0.2636318
Moved 45.68108 417.9097 269.6838 0.1340502 -0.3043112
Moved 45.71193 415.1869 261.5608 0.1277474 -0.3252038
Moved 45.74263 411.8491 259 0.1200211 -0.3317901
Moved 45.77339 400.7903 280.4893 0.094422 -0.2765194
Moved 45.80412 382.989 340.4398 0.05321513 -0.1223258
