a subject one can really enjoy
Moved 910.9096 257 472.2846 -0.2384259 0.2167813
Moved 910.9404 257 445.911 -0.2384259 0.148948
Moved 910.9711 262.7308 405.7198 -0.2251602 0.04557554
Moved 911.0018 270.7386 363.4604 -0.2066236 -0.06311613
Moved 911.0326 276.7197 337.1211 -0.1927784 -0.1308615
Moved 911.0634 279.1386 319.0299 -0.1871792 -0.1773922
Moved 911.0941 280 298.6815 -0.1851852 -0.2297286
Moved 911.1248 281 285.4283 -0.1828704 -0.263816
Moved 911.1555 281 278.5984 -0.1828704 -0.2813827
Moved 911.1863 282.0258 274.9741 -0.1804957 -0.2907044
Moved 911.217 282 273.7068 -0.1805555 -0.2939639
Moved 911.2477 293.2426 291.0709 -0.1545311 -0.2493032
Moved 911.2785 318.4268 348.2804 -0.09623424 -0.1021595
Moved 911.3092 327.9321 418.7782 -0.07423118 0.07916195
Moved 911.34 328 474.5 -0.07407407 0.2224794
Moved 911.3707 330.0692 493.484 -0.06928439 0.2713065
Moved 911.4015 332.6284 503.8853 -0.06336013 0.2980587
Moved 911.4322 333.906 508.8121 -0.0604027 0.3107305
Ended 911.463 335.1376 511.2753 -0.05755176 0.3170659
Began 913.0615 530 531 0.3935185 0.3677982
Stationary 913.0922 530 531 0.3935185 0.3677982
Moved 913.123 524.0471 525.7085 0.3797386 0.3541885
Moved 913.1537 499.4647 492.4083 0.3228349 0.2685399
Moved 913.1844 468.5211 441.2018 0.2512061 0.1368358
Moved 913.2152 445.9956 391.9906 0.1990638 0.01026381
Moved 913.2459 426 344.5 0.1527777 -0.1118828
Moved 913.2767 414.6933 306.8754 0.1266048 -0.2086538
Moved 913.3074 409.2628 293.7884 0.1140342 -0.2423139
Moved 913.3381 406.097 285.2911 0.1067061 -0.2641689
Moved 913.369 403.5173 281.0346 0.1007345 -0.2751168
Moved 913.3997 398.9545 280 0.09017239 -0.2777778
Moved 913.4304 372.9115 311.0125 0.02988776 -0.1980131
Moved 913.4611 344.1016 347.3252 -0.03680179 -0.1046163
Moved 913.4918 318.2917 382.8207 -0.09654686 -0.01332122
Moved 913.5226 296.7171 414.014 -0.1464882 0.06690829
Moved 913.5533 280.3742 437.2355 -0.184319 0.1266344
Moved 913.5841 268.3129 453.6871 -0.2122387 0.1689483
Moved 913.6149 260.0902 465.2131 -0.2312727 0.1985932
Moved 913.6456 255.3202 471.6797 -0.2423143 0.2152257
Moved 913.6763 252.9045 476.191 -0.2479062 0.2268286
Moved 913.7071 251 479.637 -0.2523148 0.2356916
Ended 913.7378 251 480 -0.2523148 0.2366254
Began 914.5064 308 248 -0.1203704 -0.3600824
Stationary 914.5371 308 248 -0.1203704 -0.3600824
Moved 914.5678 291.3033 257.407 -0.1590201 -0.3358873
Moved 914.5986 255.2749 291.725 -0.2424191 -0.2476208
Moved 914.6293 225.2659 321.7341 -0.3118846 -0.170437
Moved 914.66 202.8077 342.022 -0.363871 -0.1182563
Moved 914.6908 188.3596 355.1843 -0.3973158 -0.08440268
Moved 914.7216 179.1338 363.8662 -0.4186718 -0.06207266
Moved 914.7523 172.6998 368.3002 -0.4335653 -0.05066812
Moved 914.783 168.8937 372.2126 -0.4423757 -0.04060541
Moved 914.8138 168 373.6654 -0.4444444 -0.03686897
Moved 914.8445 168 375.2248 -0.4444444 -0.03285804
Moved 914.8752 185.3137 375 -0.4043663 -0.03343629
Moved 914.9059 229.9705 362.0074 -0.3009941 -0.06685351
Moved 914.9367 272.5 343 -0.2025463 -0.1157408
Moved 914.9675 306.2268 328.4888 -0.1244751 -0.1530637
Moved 914.9982 328.5 316.5 -0.07291664 -0.1838992
Moved 915.0289 347.5541 304.3185 -0.02880985 -0.2152303
Moved 915.0596 361.967 294.022 0.004553298 -0.241713
Moved 915.0904 375.2959 283.7633 0.03540715 -0.2680985
Moved 915.1212 388.5 273 0.06597221 -0.295782
Moved 915.1519 399.4485 263.4136 0.0913161 -0.3204384
Moved 915.1826 408.2312 256.1792 0.1116462 -0.3390453
Moved 915.2134 413.9152 253.0282 0.1248038 -0.3471498
Ended 915.2441 414 253 0.125 -0.3472223
Began 915.8896 312 495 -0.1111111 0.2752057
Stationary 915.9204 312 495 -0.1111111 0.2752057
Stationary 915.9512 312 495 -0.1111111 0.2752057
Stationary 915.9819 312 495 -0.1111111 0.2752057
Moved 916.0126 292.6729 495 -0.1558498 0.2752057
Moved 916.0433 279.339 502 -0.1867152 0.2932098
Moved 916.0742 267.7654 502 -0.2135061 0.2932098
Moved 916.1049 256.0663 502 -0.2405871 0.2932098
Moved 916.1356 248 502 -0.2592593 0.2932098
Moved 916.1663 244.0376 502 -0.2684314 0.2932098
Moved 916.1971 240.5 493.5 -0.2766204 0.2713476
Moved 916.2278 235.8048 488.8048 -0.2874889 0.2592716
Moved 916.2585 231 479 -0.2986111 0.2340534
Moved 916.2893 221.3682 459.7363 -0.3209071 0.1845069
Moved 916.3201 212.6171 439.7733 -0.3411641 0.1331616
Moved 916.3508 203.9937 419.9852 -0.3611257 0.08226649
Moved 916.3814 198 406.5 -0.375 0.04758226
Moved 916.4123 194.1946 396.5838 -0.3838088 0.02207756
Moved 916.443 191.6388 391.6388 -0.3897249 0.009358959
Moved 916.4738 192 388.0797 -0.3888888 0.0002050203
Moved 916.5045 192 387 -0.3888888 -0.002572055
Moved 916.5352 192 385.6843 -0.3888888 -0.005956108
Moved 916.5659 224.8891 381.7592 -0.3127567 -0.01605148
Moved 916.5967 252.4275 382 -0.2490105 -0.01543218
Moved 916.6274 281.5152 382 -0.1816778 -0.01543218
Moved 916.6582 311.9754 382 -0.1111681 -0.01543218
Moved 916.6888 342.4242 382 -0.04068464 -0.01543218
Moved 916.7197 374.2281 382 0.03293544 -0.01543218
Moved 916.7504 404.8765 382 0.1038809 -0.01543218
Moved 916.7811 432.2286 382 0.1671959 -0.01543218
Moved 916.8119 462.3607 391.03 0.2369459 0.007793285
Moved 916.8427 488.146 397.1846 0.2966341 0.02362279
Moved 916.8734 502.9188 399.1531 0.3308306 0.02868601
Moved 916.9041 510.301 401.4337 0.347919 0.0345515
Moved 916.9348 516.9664 403 0.3633481 0.03858017
Moved 916.9656 523.8098 405.8098 0.3791893 0.04580686
Moved 916.9963 525.0887 407.0887 0.3821497 0.04909637
Moved 917.0271 527.3406 408 0.3873624 0.05144025
Moved 917.0578 528 409.8757 0.3888889 0.05626462
Moved 917.0885 528 411.216 0.3888889 0.0597119
Moved 917.1193 528 412.9749 0.3888889 0.06423565
Moved 917.15 515.0059 424.0877 0.35881 0.09281809
Moved 917.1808 498.5401 437.9733 0.3206946 0.1285319
Moved 917.2115 480.8875 450.509 0.2798321 0.160774
Moved 917.2422 464.8823 460.4118 0.242783 0.1862443
Moved 917.273 450.1826 470.5839 0.208756 0.212407
Moved 917.3038 436.9521 480.6986 0.1781299 0.2384223
Moved 917.3345 423.5939 489.9374 0.1472082 0.2621845
Moved 917.3652 412.1246 498.3253 0.1206588 0.2837583
Moved 917.3959 403.9335 504.0444 0.1016978 0.298468
Moved 917.4267 400 507.5761 0.09259263 0.3075516
Ended 917.4575 400 508.5 0.09259263 0.3099279
Began 918.7793 241 528 -0.275463 0.3600822
Stationary 918.8101 241 528 -0.275463 0.3600822
Stationary 918.8408 241 528 -0.275463 0.3600822
Moved 918.8715 247.3582 519.7344 -0.2607449 0.3388229
Moved 918.9022 263.4628 504.4604 -0.2234657 0.2995381
Moved 918.9329 282.229 489.2323 -0.1800254 0.2603711
Moved 918.9637 299.9988 476.001 -0.1388916 0.2263401
Moved 918.9944 315.9212 460.0787 -0.1020342 0.1853876
Moved 919.0252 330.8181 442.7728 -0.06755059 0.1408763
Moved 919.0559 346.3384 415.9912 -0.03162399 0.07199378
Moved 919.0867 361.3539 390.2921 0.003134112 0.005895316
Moved 919.1174 370.7712 367.1292 0.02493332 -0.05368024
Moved 919.1481 377.7273 353.2272 0.04103551 -0.08943636
Moved 919.1789 385.6976 338.8373 0.05948523 -0.1264472
Moved 919.2097 393.1201 322.9798 0.07666687 -0.167233
Moved 919.2404 401.0033 306.6591 0.09491492 -0.2092103
Moved 919.2711 405.9428 297.1144 0.106349 -0.2337591
Moved 919.3019 410.1452 289.5645 0.1160768 -0.2531778
Moved 919.3326 413.6976 282.9071 0.1243001 -0.2703007
Moved 919.3633 416.2581 279.7419 0.1302271 -0.2784416
Moved 919.3941 417.3741 276.2519 0.1328103 -0.2874179
Moved 919.4249 419 274.9434 0.1365741 -0.2907834
Moved 919.4556 420.6051 274 0.1402896 -0.2932099
Moved 919.4863 422.5 274 0.144676 -0.2932099
Moved 919.5171 425.6803 274 0.1520378 -0.2932099
Moved 919.5478 433.9735 290.9669 0.171235 -0.2495708
Moved 919.5786 443 302 0.1921296 -0.2211935
Moved 919.6093 455.4196 316.4196 0.2208786 -0.1841062
Moved 919.6401 466.2816 330.7943 0.2460224 -0.1471341
Moved 919.6708 474.6413 341.6414 0.2653735 -0.1192353
Moved 919.7015 481.2956 352.7274 0.2807767 -0.09072166
Moved 919.7322 485.9848 360.9772 0.2916314 -0.06950323
Moved 919.7629 489.165 367.3301 0.2989932 -0.05316338
Moved 919.7938 492 373.5403 0.3055556 -0.03719055
Moved 919.8245 493 376.3274 0.3078704 -0.03002214
Moved 919.8552 494 378.8863 0.3101851 -0.02344061
Moved 919.886 494 380.1595 0.3101851 -0.02016593
Moved 919.9167 494.6976 382.6976 0.3118 -0.01363786
Moved 919.9474 495 385.2728 0.3125 -0.007014608
Moved 919.9782 496 389.632 0.3148148 0.004197383
Moved 920.0089 497 396.1165 0.3171296 0.02087581
Moved 920.0397 499.6055 414.8439 0.3231608 0.0690428
Moved 920.0704 502.1535 431.7673 0.329059 0.1125703
Moved 920.1011 505.4296 446.0034 0.3366424 0.1491857
Moved 920.1319 508.9856 461.9496 0.3448741 0.1901997
Moved 920.1627 515.082 484.8691 0.3589861 0.2491488
Moved 920.1934 518.0861 507.7745 0.3659399 0.308062
Moved 920.2241 518 516.8972 0.3657407 0.3315256
Moved 920.2549 518 522.7045 0.3657407 0.3464622
Moved 920.2856 518 526.4245 0.3657407 0.35603
Moved 920.3163 518 527.5 0.3657407 0.3587962
Moved 920.3471 518 529.246 0.3657407 0.3632869
Moved 920.3778 518 530.3314 0.3657407 0.3660787
Moved 920.4086 508.8948 531 0.3446639 0.3677982
Moved 920.4393 504.3599 531 0.3341665 0.3677982
Moved 920.4701 497.8794 531 0.3191653 0.3677982
Moved 920.5007 490.8427 531 0.3028766 0.3677982
Moved 920.5315 481.0264 522.637 0.2801538 0.3462884
Moved 920.5623 469.254 522.2508 0.2529028 0.3452952
Moved 920.593 457.464 520.6928 0.2256111 0.341288
Moved 920.6238 446.5 518.5 0.2002315 0.335648
Moved 920.6545 424.1455 514.7864 0.148485 0.3260966
Moved 920.6852 402.9996 514 0.09953608 0.324074
Moved 920.716 383.4266 511.7752 0.05422821 0.3183518
Moved 920.7467 367.5 509.5 0.01736114 0.3124999
Moved 920.7775 357.7352 505.8676 -0.005242676 0.3031572
Moved 920.8082 352.7566 505 -0.01676713 0.3009258
Moved 920.8389 352 505 -0.01851852 0.3009258
Ended 920.8697 352 505 -0.01851852 0.3009258
PhraseEnd 923.7901
