I will meet you at noon
Moved 1019.396 436.8165 507.6055 0.177816 0.3076273
Moved 1019.426 433.8398 506.8398 0.1709255 0.3056578
Moved 1019.457 433 507 0.1689814 0.3060699
Stationary 1019.488 433 507 0.1689814 0.3060699
Ended 1019.519 433 507 0.1689814 0.3060699
Began 1020.594 180 376 -0.4166667 -0.03086435
Stationary 1020.625 180 376 -0.4166667 -0.03086435
Stationary 1020.656 180 376 -0.4166667 -0.03086435
Stationary 1020.687 180 376 -0.4166667 -0.03086435
Stationary 1020.717 180 376 -0.4166667 -0.03086435
Moved 1020.748 197.0355 387.2284 -0.3772327 -0.001984624
Moved 1020.779 220.5628 404.469 -0.3227713 0.04235848
Moved 1020.81 248.2185 430.2017 -0.2587534 0.1085434
Moved 1020.84 274.5111 458.2984 -0.197891 0.1808086
Moved 1020.871 294.7745 479.3137 -0.1509849 0.2348603
Moved 1020.902 313.7772 497.7772 -0.1069973 0.2823486
Moved 1020.933 326.9582 509.9582 -0.07648572 0.3136784
Moved 1020.963 337.5 520.5 -0.05208333 0.3407921
Moved 1020.994 345.5451 525.2726 -0.03346041 0.3530673
Ended 1021.025 351 527 -0.02083332 0.3575102
Began 1021.824 424 213 0.1481481 -0.4501029
Stationary 1021.855 424 213 0.1481481 -0.4501029
Stationary 1021.885 424 213 0.1481481 -0.4501029
Moved 1021.916 424 233.8949 0.1481481 -0.396361
Moved 1021.947 432.0911 269.9615 0.1668775 -0.3035969
Moved 1021.978 447.8576 322.4589 0.2033741 -0.1685729
Moved 1022.008 464.6043 373.5337 0.2421395 -0.03720758
Moved 1022.039 476.9609 404.4121 0.2707429 0.04221217
Moved 1022.07 487.6014 430.123 0.2953736 0.1083411
Moved 1022.101 496.3684 451.4209 0.3156676 0.1631195
Moved 1022.131 501.9031 470.1609 0.3284795 0.2113192
Moved 1022.162 505.2243 483.1213 0.3361673 0.2446536
Moved 1022.193 507.6919 492.0756 0.3418793 0.267684
Moved 1022.223 510.4576 498.9152 0.3482814 0.2852757
Moved 1022.254 512.2305 503.2305 0.3523854 0.2963747
Moved 1022.285 513 506.7493 0.3541666 0.305425
Ended 1022.316 515.4315 508 0.359795 0.3086419
Backspace 1023.392
Began 1024.713 471 531 0.2569444 0.3677982
Stationary 1024.744 471 531 0.2569444 0.3677982
Stationary 1024.775 471 531 0.2569444 0.3677982
Ended 1024.805 471 531 0.2569444 0.3677982
Began 1025.482 214 489 -0.3379629 0.2597736
Stationary 1025.512 214 489 -0.3379629 0.2597736
Stationary 1025.543 214 489 -0.3379629 0.2597736
Stationary 1025.574 214 489 -0.3379629 0.2597736
Moved 1025.605 256.1063 489 -0.2404947 0.2597736
Moved 1025.635 305.461 489 -0.1262476 0.2597736
Moved 1025.666 351.1343 501.2239 -0.02052252 0.2912136
Moved 1025.697 383.6042 513.8351 0.05463948 0.3236498
Moved 1025.728 408.0379 522.4394 0.1111988 0.3457802
Moved 1025.758 423.4187 526.4838 0.1468026 0.3561824
Moved 1025.789 432.7504 527 0.1684037 0.3575102
Moved 1025.82 440.9049 527 0.1872798 0.3575102
Moved 1025.85 454.4451 514.0439 0.2186229 0.3241871
Moved 1025.881 470.2901 494.1939 0.2553011 0.2731324
Moved 1025.912 491.1289 458.7636 0.3035392 0.1820051
Moved 1025.943 507.2787 422.0373 0.3409231 0.08754439
Moved 1025.973 515.4642 405.8395 0.3598709 0.04588335
Moved 1026.004 520.9793 394.062 0.3726373 0.01559148
Moved 1026.035 524.5 388 0.3807871 -3.924585E-08
Moved 1026.066 527.1368 382.7263 0.3868908 -0.01356423
Moved 1026.096 534.6183 380.0954 0.404209 -0.02033077
Ended 1026.127 535 380 0.4050927 -0.02057613
Began 1026.742 490 245 0.300926 -0.3677984
Stationary 1026.773 490 245 0.300926 -0.3677984
Stationary 1026.803 490 245 0.300926 -0.3677984
Moved 1026.834 490 254.1189 0.300926 -0.3443446
Moved 1026.865 490 274.398 0.300926 -0.2921863
Moved 1026.896 469.6006 302.3323 0.2537051 -0.2203387
Moved 1026.926 447.9531 330.0516 0.2035952 -0.1490444
Moved 1026.957 416 356.5 0.1296297 -0.0810186
Moved 1026.988 377.9903 380.2789 0.04164428 -0.01985895
Moved 1027.018 346.6253 396.6873 -0.03095989 0.02234388
Moved 1027.049 322.3537 412.9405 -0.08714423 0.06414727
Moved 1027.08 304.0548 426.6752 -0.1295028 0.09947316
Moved 1027.111 286.44 441.5601 -0.1702778 0.1377573
Moved 1027.141 273.217 455.4787 -0.2008865 0.1735563
Moved 1027.172 265.0721 467.8558 -0.2197405 0.2053902
Moved 1027.203 259.2071 473.793 -0.233317 0.2206608
Moved 1027.234 253.7208 481.9188 -0.2460167 0.2415607
Moved 1027.264 248.2322 489.1517 -0.2587218 0.2601637
Moved 1027.295 243.8714 493.1286 -0.2688162 0.2703924
Moved 1027.326 241.5 494 -0.2743055 0.2726337
Moved 1027.357 242 495 -0.2731481 0.2752057
Stationary 1027.387 242 495 -0.2731481 0.2752057
Moved 1027.418 242 496.4063 -0.2731481 0.2788228
Moved 1027.449 254.9567 497 -0.2431557 0.2803498
Moved 1027.479 266.0024 497 -0.217587 0.2803498
Moved 1027.51 274.5026 497 -0.1979107 0.2803498
Moved 1027.541 280.2409 497 -0.1846275 0.2803498
Moved 1027.572 287.8594 497 -0.1669921 0.2803498
Moved 1027.602 294.3914 497 -0.1518718 0.2803498
Moved 1027.633 298.9193 497 -0.1413904 0.2803498
Ended 1027.664 301 497 -0.1365741 0.2803498
Began 1028.832 354 487 -0.01388888 0.2546296
Stationary 1028.863 354 487 -0.01388888 0.2546296
Stationary 1028.893 354 487 -0.01388888 0.2546296
Stationary 1028.924 354 487 -0.01388888 0.2546296
Moved 1028.955 390.2718 487 0.07007371 0.2546296
Moved 1028.986 426.5455 497.6288 0.1540405 0.281967
Moved 1029.016 453.5136 498 0.2164668 0.2829217
Moved 1029.047 472.974 498 0.2615138 0.2829217
Moved 1029.078 494.4356 498 0.3111935 0.2829217
Moved 1029.109 506.0105 498 0.3379871 0.2829217
Moved 1029.139 510.0981 498 0.3474493 0.2829217
Moved 1029.17 511 498 0.349537 0.2829217
Stationary 1029.201 511 498 0.349537 0.2829217
Moved 1029.232 488.5412 498 0.2975492 0.2829217
Moved 1029.262 460.9316 502.678 0.233638 0.2949537
Moved 1029.293 442.119 505.2687 0.1900901 0.3016171
Moved 1029.324 426.8918 505 0.1548421 0.3009258
Moved 1029.354 418.4345 505 0.1352651 0.3009258
Moved 1029.385 413 505 0.1226852 0.3009258
Stationary 1029.416 413 505 0.1226852 0.3009258
Ended 1029.447 413 506.4183 0.1226852 0.3045737
Began 1030.215 182 341 -0.412037 -0.1208849
Stationary 1030.246 182 341 -0.412037 -0.1208849
Stationary 1030.277 182 341 -0.412037 -0.1208849
Stationary 1030.307 182 341 -0.412037 -0.1208849
Moved 1030.338 198.2677 359.1631 -0.3743803 -0.07416902
Moved 1030.369 221.8414 385.4466 -0.3198116 -0.00656748
Moved 1030.4 244.5944 411.965 -0.2671427 0.0616382
Moved 1030.43 272.03 445.2875 -0.2036344 0.1473443
Moved 1030.461 287.6812 463.7536 -0.1674048 0.1948394
Moved 1030.492 299.2094 477.2094 -0.140719 0.2294479
Moved 1030.523 306.1155 486.1733 -0.1247326 0.2525033
Moved 1030.553 310.8198 492.4595 -0.113843 0.2686714
Moved 1030.584 314.2716 496.5433 -0.1058527 0.279175
Moved 1030.615 317.0305 499.0305 -0.09946644 0.2855723
Moved 1030.646 321.4057 501.8019 -0.08933857 0.2927004
Ended 1030.676 323.5 502.5 -0.08449072 0.2944958
Began 1031.352 433 221 0.1689814 -0.4295268
Stationary 1031.383 433 221 0.1689814 -0.4295268
Stationary 1031.414 433 221 0.1689814 -0.4295268
Moved 1031.445 433 256.9487 0.1689814 -0.337066
Moved 1031.475 445.9876 303.978 0.1990453 -0.2161059
Moved 1031.506 464.7532 358.7583 0.2424843 -0.07521021
Moved 1031.537 475.0354 393.2126 0.2662857 0.01340682
Moved 1031.568 480.2833 428.3999 0.2784337 0.1039091
Moved 1031.598 483.5226 458.1353 0.2859318 0.180389
Moved 1031.629 488 479 0.2962963 0.2340534
Moved 1031.66 495.8627 496.7255 0.314497 0.2796436
Moved 1031.691 499.0574 506.1147 0.3218921 0.303793
Moved 1031.721 501 511.5 0.3263889 0.317644
Moved 1031.752 501 511 0.3263889 0.3163579
Stationary 1031.783 501 511 0.3263889 0.3163579
Moved 1031.814 482 479 0.2824074 0.2340534
Moved 1031.844 458.4738 411.5494 0.2279486 0.0605693
Moved 1031.875 446.071 360.3788 0.1992386 -0.07104214
Moved 1031.906 442.2601 327.1214 0.1904169 -0.1565808
Moved 1031.936 440.8567 306.9969 0.1871683 -0.2083413
Moved 1031.967 439.0413 292.1237 0.1829659 -0.2465954
Moved 1031.998 438 283.548 0.1805556 -0.2686524
Moved 1032.029 437 278.0167 0.1782407 -0.282879
Moved 1032.059 436.0873 275.0873 0.176128 -0.2904132
Moved 1032.09 436 273.3207 0.1759259 -0.294957
Moved 1032.121 436 272.5 0.1759259 -0.297068
Moved 1032.152 436 272 0.1759259 -0.2983539
Ended 1032.182 436 272 0.1759259 -0.2983539
PhraseEnd 1033.135
