a subject one can really enjoy
Direct
0.6 0.6
432 388.8
Began 503.3201 159 361 -0.4652778 -0.06944452
Stationary 503.3508 159 361 -0.4652778 -0.06944452
Stationary 503.3816 159 361 -0.4652778 -0.06944452
Stationary 503.4123 159 361 -0.4652778 -0.06944452
Stationary 503.443 159 361 -0.4652778 -0.06944452
Ended 503.4737 159 361 -0.4652778 -0.06944452
Began 504.4262 239 368 -0.2800926 -0.05144041
Stationary 504.4569 239 368 -0.2800926 -0.05144041
Stationary 504.4876 239 368 -0.2800926 -0.05144041
Moved 504.5184 261.9806 387.3825 -0.2268968 -0.00158824
Moved 504.549 298.782 417.3627 -0.1417083 0.07552142
Moved 504.5798 357.3262 460.1756 -0.006189396 0.1856367
Moved 504.6105 379.3246 472.6624 0.04473299 0.2177529
Moved 504.6406 389.517 477.7585 0.06832639 0.2308602
Moved 504.6719 393.2838 479 0.07704575 0.2340534
Moved 504.7027 398.3036 460.571 0.08866578 0.1866537
Moved 504.7335 381.9477 349.5164 0.05080491 -0.09898048
Moved 504.7642 381 280.3363 0.04861106 -0.2769129
Moved 504.7949 384.1992 246.8008 0.05601674 -0.3631668
Moved 504.8256 389 236.3364 0.06712963 -0.3900812
Moved 504.8564 391.2032 235 0.0722297 -0.3935186
Moved 504.8871 414.7002 276.2553 0.1266208 -0.2874092
Moved 504.9178 444.4536 331.9071 0.1954943 -0.1442719
Moved 504.9485 453.9522 348.4283 0.217482 -0.101779
Moved 504.9792 457.3455 355.691 0.2253368 -0.08309933
Moved 505.0099 457 359.842 0.2245371 -0.07242281
Moved 505.0407 391.7075 394.5753 0.07339686 0.01691163
Moved 505.0714 314.1419 443.9359 -0.106153 0.1438679
Moved 505.1021 273.845 476.9625 -0.1994329 0.2288128
Moved 505.1329 260.0121 490.9879 -0.2314534 0.2648866
Moved 505.1636 257.1353 494 -0.2381128 0.2726337
Moved 505.1943 257 495.3007 -0.2384259 0.2759791
Moved 505.225 305.2793 383.4874 -0.1266683 -0.01160641
Moved 505.2557 332 277.5 -0.06481484 -0.2842079
Moved 505.2865 347.7341 229.2311 -0.02839322 -0.4083563
Moved 505.3172 351.3372 222.6571 -0.02005279 -0.4252647
Moved 505.3479 356.8867 215 -0.007206748 -0.4449589
Moved 505.3786 376.5211 246.6825 0.03824343 -0.363471
Moved 505.4094 395.747 343.2952 0.08274774 -0.1149815
Moved 505.4401 410.0446 411.223 0.1158439 0.05972995
Moved 505.4709 424.3038 462.9113 0.1488513 0.192673
Moved 505.5016 432.3585 491.0754 0.1674964 0.2651114
Ended 505.5323 435.3317 501.995 0.1743788 0.2931969
Began 505.9933 496 496 0.3148148 0.2777777
Stationary 506.024 496 496 0.3148148 0.2777777
Moved 506.0547 481.2284 473.8427 0.2806213 0.2207887
Moved 506.0854 431.0297 368.0179 0.1644205 -0.05139418
Moved 506.1161 413.5124 297.5786 0.1238713 -0.2325655
Moved 506.1469 408.2949 262.4747 0.1117938 -0.3228533
Moved 506.1776 405.7745 242.8726 0.1059595 -0.3732702
Moved 506.2083 402.5271 234.5271 0.09844233 -0.3947349
Moved 506.239 360.7238 265.8872 0.001675586 -0.3140762
Moved 506.2698 296.0864 358.3489 -0.1479482 -0.07626325
Moved 506.3005 275.2725 404.1461 -0.1961286 0.04152804
Moved 506.3312 267.0703 437.3671 -0.215115 0.1269728
Moved 506.3618 262.2095 464.1144 -0.2263669 0.1957676
Moved 506.3927 256.6533 493.7134 -0.2392285 0.2718967
Moved 506.4234 253.8395 508.8027 -0.245742 0.3107064
Moved 506.4541 249.9209 518.2375 -0.2548128 0.3349729
Ended 506.4848 249 519 -0.2569445 0.3369341
Began 506.7921 344 254 -0.03703703 -0.3446502
Moved 506.8228 325.1729 265.465 -0.08061826 -0.3151621
Moved 506.8535 247.8987 325.9573 -0.2594938 -0.1595748
Moved 506.8843 181.5 381 -0.4131944 -0.01800419
Moved 506.915 162.5532 394.3723 -0.4570528 0.01638966
Moved 506.9457 155.0531 401.8938 -0.4744141 0.03573504
Moved 506.9764 152.1897 404.8103 -0.4810424 0.04323626
Moved 507.0072 152 405 -0.4814814 0.04372424
Moved 507.0379 254.3142 382.4595 -0.2446431 -0.01425025
Moved 507.0686 312.8033 339.5764 -0.1092517 -0.1245465
Moved 507.0993 359.4413 291.5214 -0.001293172 -0.2481446
