electric cars need big fuel cells
Moved 1205.48 325.9304 388.7565 -0.07886479 0.001945653
Moved 1205.511 333.6302 417.1513 -0.06104107 0.07497755
Moved 1205.542 338.6951 440.561 -0.04931683 0.1351878
Moved 1205.572 341.5711 455.8558 -0.04265939 0.1745261
Moved 1205.603 344.0811 468.4055 -0.03684928 0.2068043
Moved 1205.634 344 477.9117 -0.03703703 0.2312542
Moved 1205.665 345 483.8269 -0.03472224 0.2464683
Moved 1205.695 345 487.5 -0.03472224 0.2559156
Moved 1205.726 345 489.1376 -0.03472224 0.2601276
Moved 1205.757 345 490 -0.03472224 0.2623456
Moved 1205.788 331.9485 491 -0.06493414 0.2649176
Moved 1205.818 322.7473 491 -0.08623307 0.2649176
Moved 1205.849 312.6866 491 -0.1095218 0.2649176
Moved 1205.88 304.0711 481.8325 -0.1294651 0.2413387
Moved 1205.911 297.4532 481.8177 -0.1447841 0.2413007
Moved 1205.941 292.6238 479.3119 -0.1559634 0.2348557
Moved 1205.972 287.8728 477.4364 -0.1669611 0.2300318
Moved 1206.003 284.558 474.558 -0.1746342 0.2226286
Moved 1206.033 282.5 473.5 -0.1793981 0.2199073
Moved 1206.064 281.8205 472.8205 -0.1809711 0.2181597
Moved 1206.095 282 470.5 -0.1805555 0.2121912
Moved 1206.126 282 470.3928 -0.1805555 0.2119155
Moved 1206.156 282 470 -0.1805555 0.2109053
Moved 1206.187 292.0186 467.9938 -0.1573644 0.2057452
Moved 1206.218 302.4186 467.1163 -0.1332902 0.2034883
Moved 1206.249 315.5 465.5 -0.1030092 0.1993312
Moved 1206.279 337.2562 464 -0.05264779 0.1954732
Moved 1206.31 362.3809 460.8027 0.005511344 0.1872497
Moved 1206.341 387.4811 460 0.06361365 0.1851851
Moved 1206.372 411.4924 459 0.1191955 0.1826131
Moved 1206.402 435.4445 459 0.1746401 0.1826131
Moved 1206.433 452.7715 459 0.214749 0.1826131
Moved 1206.464 466.9615 468.9229 0.247596 0.208135
Moved 1206.494 476.2157 468.7386 0.2690178 0.2076609
Moved 1206.525 483.2397 470.6198 0.2852769 0.2124994
Moved 1206.556 486.5 471 0.2928241 0.2134772
Moved 1206.587 486 471 0.2916667 0.2134772
Stationary 1206.617 486 471 0.2916667 0.2134772
Moved 1206.648 472.0985 460.8788 0.2594873 0.1874454
Moved 1206.679 454.4721 445.119 0.2186855 0.1469108
Moved 1206.71 438.9355 429.9355 0.1827212 0.1078588
Moved 1206.74 413.5688 402.5257 0.1240019 0.03736033
Moved 1206.771 388.6862 373.8387 0.06640325 -0.03642314
Moved 1206.802 369 352.5 0.02083332 -0.09130666
Moved 1206.833 346.985 325.2312 -0.03012737 -0.1614425
Moved 1206.863 329.8042 300.0868 -0.06989762 -0.2261143
Moved 1206.894 316.5226 279.1646 -0.1006422 -0.2799266
Moved 1206.925 309.0329 257.4429 -0.1179795 -0.3357949
Moved 1206.955 305.4721 237.3605 -0.126222 -0.3874474
Moved 1206.986 305 225.3514 -0.1273148 -0.4183347
Moved 1207.017 305 218.1554 -0.1273148 -0.4368431
Moved 1207.048 305 215.215 -0.1273148 -0.444406
Moved 1207.078 305 213.3442 -0.1273148 -0.4492175
Stationary 1207.109 305 213 -0.1273148 -0.4501029
Moved 1207.14 305 212 -0.1273148 -0.4526749
Ended 1207.171 305 212 -0.1273148 -0.4526749
Began 1207.847 329 221 -0.07175927 -0.4295268
Stationary 1207.877 329 221 -0.07175927 -0.4295268
Stationary 1207.908 329 221 -0.07175927 -0.4295268
Moved 1207.939 321.8847 230.1483 -0.08822992 -0.4059972
Moved 1207.97 309.4918 243.5083 -0.1169173 -0.3716351
Moved 1208 288.4474 268.4407 -0.165631 -0.3075084
Moved 1208.031 265.1512 291.8488 -0.2195573 -0.2473027
Moved 1208.062 236.9109 319.0891 -0.2849285 -0.1772399
Moved 1208.093 212.9383 345.5771 -0.3404205 -0.1091125
Moved 1208.123 194.1984 363.8016 -0.3837999 -0.06223882
Moved 1208.154 179.9505 378.0495 -0.4167812 -0.02559293
Moved 1208.185 172.9233 385.0767 -0.433048 -0.007518799
Moved 1208.216 171 389.8329 -0.4375 0.004714134
Moved 1208.246 171 394.5764 -0.4375 0.01691457
Moved 1208.277 176.3036 405.6518 -0.4252232 0.04540062
Moved 1208.308 193.519 424.8566 -0.3853728 0.09479561
Moved 1208.339 216.5269 449.527 -0.3321136 0.1582483
Moved 1208.369 239.3139 472.3997 -0.2793659 0.2170773
Moved 1208.4 268.3841 498.3841 -0.2120738 0.2839096
Moved 1208.431 275.669 504.3352 -0.1952106 0.299216
Moved 1208.461 290.9659 516.5796 -0.1598011 0.3307087
Moved 1208.492 300.1434 524.1434 -0.1385569 0.3501631
Moved 1208.523 308.7968 529.1979 -0.118526 0.3631632
Moved 1208.554 314.9431 532.4716 -0.1042985 0.3715831
Moved 1208.584 319.3393 533 -0.09412194 0.3729423
Moved 1208.615 320 533 -0.09259259 0.3729423
Moved 1208.646 321.2602 533 -0.08967548 0.3729423
Moved 1208.677 312.0128 514.688 -0.1110815 0.3258436
Moved 1208.707 300.3145 494.1661 -0.1381609 0.2730608
Moved 1208.738 284.6526 466.3632 -0.1744152 0.2015514
Moved 1208.769 264.3514 426.7029 -0.2214087 0.09954436
Moved 1208.8 248.8529 393.8763 -0.257285 0.01511401
Moved 1208.83 238.2294 370.4589 -0.2818763 -0.04511609
Moved 1208.861 232.8043 357.2173 -0.2944344 -0.07917365
Moved 1208.892 228.9284 348.8568 -0.3034065 -0.1006771
Moved 1208.922 227.5 347.5 -0.306713 -0.1041667
Stationary 1208.953 227.5 347.5 -0.306713 -0.1041667
Ended 1208.984 228 348 -0.3055556 -0.1028807
Began 1209.629 441 251 0.1875 -0.3523664
Stationary 1209.66 441 251 0.1875 -0.3523664
Stationary 1209.691 441 251 0.1875 -0.3523664
Stationary 1209.722 441 251 0.1875 -0.3523664
Moved 1209.752 432.5364 260.5215 0.1679084 -0.3278767
Moved 1209.783 412.6062 287.1664 0.1217737 -0.2593456
Moved 1209.814 380.1122 328.3117 0.0465561 -0.1535194
Moved 1209.844 357.7056 360.7284 -0.005311121 -0.0701431
Moved 1209.875 326.5493 401.1859 -0.07743204 0.03391411
Moved 1209.906 310.3633 424.0186 -0.1148997 0.09264047
Moved 1209.937 299.9985 447.004 -0.1388923 0.1517591
Moved 1209.967 290.3031 463.8544 -0.1613354 0.1950986
Moved 1209.998 276.3486 483.4772 -0.1936375 0.2455688
Moved 1210.029 269.4314 493.1372 -0.2096495 0.2704145
Moved 1210.06 266.1541 496.6919 -0.217236 0.2795573
Moved 1210.09 264 499.6633 -0.2222222 0.2871999
Moved 1210.121 262.4618 501.5382 -0.2257829 0.292022
Moved 1210.152 261.5 502.5 -0.2280093 0.2944958
Moved 1210.183 260.7508 503.2492 -0.2297435 0.2964228
Moved 1210.213 260 504 -0.2314815 0.2983539
Stationary 1210.244 260 504 -0.2314815 0.2983539
Moved 1210.275 260 505.5 -0.2314815 0.3022119
Stationary 1210.306 260 505.5 -0.2314815 0.3022119
Moved 1210.336 260 506 -0.2314815 0.3034978
Moved 1210.367 260 507 -0.2314815 0.3060699
Moved 1210.398 260 508.2781 -0.2314815 0.3093572
Moved 1210.428 260 510.1457 -0.2314815 0.3141606
Stationary 1210.459 260 510.1457 -0.2314815 0.3141606
Stationary 1210.49 260 510 -0.2314815 0.3137859
Moved 1210.521 264.5817 505.991 -0.2208756 0.3034747
Moved 1210.551 271.8924 483.538 -0.2039528 0.2457252
Moved 1210.582 276.3229 448.1256 -0.1936971 0.154644
Moved 1210.613 280.7471 418.2643 -0.1834557 0.07784034
Moved 1210.644 282.7055 390.9451 -0.1789225 0.007574881
Moved 1210.674 284.575 373.1248 -0.1745948 -0.03825929
Moved 1210.705 286 361.6424 -0.1712963 -0.06779227
Moved 1210.736 288.0015 360 -0.1666633 -0.07201654
Moved 1210.766 289.5 359 -0.1631944 -0.07458848
Moved 1210.797 290.7492 359 -0.1603028 -0.07458848
Moved 1210.828 293.5 359 -0.1539352 -0.07458848
Ended 1210.859 296 359 -0.1481481 -0.07458848
Began 1211.75 392 234 0.07407407 -0.3960905
Stationary 1211.781 392 234 0.07407407 -0.3960905
Stationary 1211.812 392 234 0.07407407 -0.3960905
Stationary 1211.842 392 234 0.07407407 -0.3960905
Stationary 1211.873 392 234 0.07407407 -0.3960905
Moved 1211.904 392 248.8766 0.07407407 -0.3578278
Moved 1211.934 402.5725 276.145 0.09854744 -0.2876932
Moved 1211.965 416.3093 322.7408 0.1303456 -0.1678476
Moved 1211.996 437.4184 382.1953 0.1792092 -0.01492983
Moved 1212.027 451.0658 425.2632 0.2108005 0.09584144
Moved 1212.057 460.8078 456.4235 0.2333515 0.1759862
Moved 1212.088 472.2511 486.1277 0.2598405 0.2523861
Moved 1212.119 477.1892 507.1352 0.2712713 0.3064176
Moved 1212.15 478 515.4992 0.2731481 0.3279299
Moved 1212.18 478 520.6213 0.2731481 0.341104
Moved 1212.211 478 523 0.2731481 0.3472221
Moved 1212.242 468.4755 523 0.2511007 0.3472221
Moved 1212.273 459.6235 513.3718 0.2306101 0.3224583
Moved 1212.303 444.5046 494.257 0.1956126 0.2732946
Moved 1212.334 427.2523 461.5046 0.1556767 0.1890551
Moved 1212.365 415.37 430.1099 0.1281712 0.1083074
Moved 1212.396 405.7833 393.2777 0.1059799 0.01357424
Moved 1212.426 397.1036 371.3109 0.08588801 -0.04292484
Moved 1212.457 391.3624 358.5435 0.07259806 -0.07576263
Moved 1212.488 388.275 353.275 0.06545136 -0.08931344
Moved 1212.518 386.7677 350.7677 0.06196231 -0.09576208
Moved 1212.549 385.9436 350 0.06005466 -0.09773669
Moved 1212.58 384.5 349 0.05671293 -0.1003086
Moved 1212.611 384 347.5134 0.0555556 -0.1041324
Moved 1212.641 382.6266 348 0.05237629 -0.1028807
Moved 1212.672 379.7697 348 0.04576325 -0.1028807
Moved 1212.703 378.2153 348 0.04216512 -0.1028807
Moved 1212.734 375.3381 348 0.0355049 -0.1028807
Moved 1212.764 373.4688 348 0.0311778 -0.1028807
Moved 1212.795 371.5 348 0.02662033 -0.1028807
Moved 1212.826 370.794 348 0.02498607 -0.1028807
Moved 1212.857 369.626 348 0.0222825 -0.1028807
Moved 1212.887 368.7503 348 0.02025545 -0.1028807
Stationary 1212.918 368.7503 348 0.02025545 -0.1028807
Ended 1212.949 369 348 0.02083332 -0.1028807
Began 1213.748 347 332 -0.0300926 -0.144033
Stationary 1213.779 347 332 -0.0300926 -0.144033
Stationary 1213.809 347 332 -0.0300926 -0.144033
Stationary 1213.84 347 332 -0.0300926 -0.144033
Moved 1213.871 334.5432 348.6851 -0.05892769 -0.1011186
Moved 1213.901 331.8992 356.3024 -0.06504814 -0.08152682
Moved 1213.932 330 365.9347 -0.06944443 -0.05675241
Moved 1213.963 329 371.9683 -0.07175927 -0.04123382
Moved 1213.994 328 378.7279 -0.07407407 -0.02384798
Moved 1214.025 327 385.465 -0.07638887 -0.00652011
Moved 1214.055 327 390.8317 -0.07638887 0.007283089
Moved 1214.086 327 395.3074 -0.07638887 0.01879464
Moved 1214.117 327 400.5298 -0.07638887 0.03222677
Moved 1214.147 327 404.8013 -0.07638887 0.04321322
Moved 1214.178 327 406.6355 -0.07638887 0.04793077
Moved 1214.209 327 408.7986 -0.07638887 0.0534943
Moved 1214.24 327 410.6703 -0.07638887 0.05830827
Stationary 1214.27 327 411 -0.07638887 0.05915629
Moved 1214.301 327 412 -0.07638887 0.06172835
Moved 1214.332 327 413 -0.07638887 0.06430033
Moved 1214.363 327 414 -0.07638887 0.06687239
Stationary 1214.393 327 414 -0.07638887 0.06687239
Moved 1214.424 327 415 -0.07638887 0.06944436
Moved 1214.455 327 416 -0.07638887 0.07201634
Stationary 1214.485 327 416 -0.07638887 0.07201634
Moved 1214.516 327 417.0676 -0.07638887 0.07476218
Moved 1214.547 327 418.3994 -0.07638887 0.07818776
Moved 1214.578 327 419.0895 -0.07638887 0.07996257
Moved 1214.608 327 420.8626 -0.07638887 0.08452313
Moved 1214.639 335.6982 422.6982 -0.05625411 0.0892444
Moved 1214.67 340.7056 426.1371 -0.04466295 0.09808913
Moved 1214.701 354.6609 437.2174 -0.01235907 0.1265879
Moved 1214.731 373.7388 451.7761 0.03180275 0.1640332
Moved 1214.762 389.9174 462.3814 0.06925324 0.1913101
Moved 1214.793 405.2463 473.5386 0.1047368 0.2200066
Moved 1214.824 417 482.5 0.1319444 0.2430555
Moved 1214.854 427.4663 490.3109 0.1561721 0.2631452
Moved 1214.885 436.0909 498.0908 0.1761362 0.2831553
Moved 1214.916 440.7932 500.8966 0.1870213 0.2903719
Moved 1214.947 445.6554 503.3277 0.1982763 0.2966247
Moved 1214.977 451.9525 504 0.2128528 0.2983539
Moved 1215.008 458.5495 505.1832 0.2281239 0.301397
Moved 1215.039 464.11 505 0.2409954 0.3009258
Moved 1215.069 466.5639 505 0.2466757 0.3009258
Moved 1215.1 467.5 505 0.2488426 0.3009258
Moved 1215.131 467 505 0.2476852 0.3009258
Moved 1215.162 444.9977 494.3326 0.1967539 0.2734891
Moved 1215.192 407.0501 486.81 0.1089122 0.2541409
Moved 1215.223 371.7919 481.3994 0.02729615 0.2402245
Moved 1215.254 337.2771 480 -0.05259931 0.2366254
Moved 1215.285 315.0281 477.0028 -0.1041017 0.2289165
Moved 1215.315 290.8947 476 -0.1599661 0.2263374
Moved 1215.346 275.7519 475.2506 -0.1950188 0.22441
Moved 1215.377 270.5 475 -0.2071759 0.2237653
Moved 1215.408 268 475 -0.212963 0.2237653
Stationary 1215.438 268 475 -0.212963 0.2237653
Moved 1215.469 300.0855 469.269 -0.138691 0.2090251
Moved 1215.5 354.0909 454.4545 -0.01367842 0.1709221
Moved 1215.531 427.1181 432.8406 0.1553661 0.1153308
Moved 1215.561 466.3441 412.9935 0.246167 0.06428373
Moved 1215.592 497.0326 396.4368 0.3172051 0.02169946
Moved 1215.623 521.4326 383.9819 0.3736866 -0.01033485
Moved 1215.653 542.8268 373.5649 0.4232101 -0.03712729
Moved 1215.684 554.4318 366.2841 0.4500735 -0.05585368
Moved 1215.715 559.8436 364.0782 0.462601 -0.06152738
Moved 1215.746 563.7786 363 0.4717098 -0.06430049
Moved 1215.776 565.6479 362 0.476037 -0.06687243
Moved 1215.807 568.5 362 0.4826389 -0.06687243
Moved 1215.838 569.3174 362 0.484531 -0.06687243
Moved 1215.869 570.2419 362 0.4866711 -0.06687243
Moved 1215.899 572 362 0.4907407 -0.06687243
Ended 1215.93 573.2348 362 0.4935991 -0.06687243
Began 1216.36 318 213 -0.09722222 -0.4501029
Stationary 1216.391 318 213 -0.09722222 -0.4501029
Moved 1216.422 318 227.4897 -0.09722222 -0.4128351
Moved 1216.453 306.3459 248.2706 -0.1241993 -0.3593862
Moved 1216.483 299.38 280.79 -0.1403241 -0.2757459
Moved 1216.514 294.6424 313.1455 -0.1512907 -0.192527
Moved 1216.545 289.9483 349.6208 -0.1621568 -0.09871188
Moved 1216.575 284.8821 380.5895 -0.173884 -0.01905998
Moved 1216.606 276.261 408.3474 -0.1938402 0.0523338
Moved 1216.637 266.739 435.5219 -0.2158819 0.1222271
Moved 1216.668 258.3442 457.1969 -0.2353144 0.1779754
Moved 1216.698 253.2716 476.0987 -0.2470565 0.2265912
Moved 1216.729 248.7846 496.2538 -0.257443 0.2784306
Moved 1216.76 246 508.8644 -0.2638889 0.3108651
Moved 1216.791 245 513.9925 -0.2662037 0.3240547
Moved 1216.821 244 517.8564 -0.2685185 0.3339928
Moved 1216.852 244 520.5 -0.2685185 0.3407921
Moved 1216.883 244 521.0828 -0.2685185 0.342291
Moved 1216.914 244 522.2262 -0.2685185 0.3452319
Moved 1216.944 244 523.0451 -0.2685185 0.3473382
Stationary 1216.975 244 523.0451 -0.2685185 0.3473382
Stationary 1217.006 244 523.0451 -0.2685185 0.3473382
Stationary 1217.036 244 523.0451 -0.2685185 0.3473382
Stationary 1217.067 244 523 -0.2685185 0.3472221
Stationary 1217.098 244 523 -0.2685185 0.3472221
Stationary 1217.129 244 523 -0.2685185 0.3472221
Stationary 1217.159 244 523 -0.2685185 0.3472221
Moved 1217.19 266.2815 505.6963 -0.216941 0.3027167
Moved 1217.221 302.7226 487.6387 -0.1325867 0.2562724
Moved 1217.252 355.5336 460.7332 -0.01033882 0.1870709
Moved 1217.282 392.433 439.2835 0.07507632 0.131902
Moved 1217.313 424.418 422.5455 0.1491157 0.08885163
Moved 1217.344 450.1522 407.8986 0.2086856 0.05117934
Moved 1217.375 477.0894 396.4553 0.2710403 0.02174715
Moved 1217.405 498.1078 387.7096 0.319694 -0.0007470449
Moved 1217.436 512.5 382.5 0.3530093 -0.01414617
Moved 1217.467 523.8113 376.5944 0.3791927 -0.02933557
Moved 1217.498 533.2288 372.9238 0.4009925 -0.03877632
Moved 1217.528 540.8389 370.0537 0.4186085 -0.04615823
Moved 1217.559 546.0956 367.6348 0.4307768 -0.05237964
Moved 1217.59 550.3642 365.6358 0.4406578 -0.05752116
Moved 1217.62 555.4747 363.7626 0.4524878 -0.06233898
Moved 1217.651 558.1152 361.8848 0.4586001 -0.06716881
Moved 1217.682 561.6175 360.3825 0.4667071 -0.07103273
Moved 1217.713 564.4936 358.5064 0.4733648 -0.07585808
Moved 1217.743 565 358 0.474537 -0.07716057
Moved 1217.774 565 355.1332 0.474537 -0.08453384
Moved 1217.805 525.9154 348.4274 0.3840634 -0.1017814
Moved 1217.836 467.0142 348 0.2477181 -0.1028807
Moved 1217.866 410.9429 356.5371 0.1179234 -0.08092315
Moved 1217.897 366.9145 359.0603 0.01600583 -0.07443345
Moved 1217.928 338.584 359 -0.04957417 -0.07458848
Moved 1217.958 318.3045 359 -0.09651729 -0.07458848
Moved 1217.989 301.5 359 -0.1354167 -0.07458848
Moved 1218.02 284.7094 359 -0.1742839 -0.07458848
Moved 1218.051 266.3679 359 -0.216741 -0.07458848
Moved 1218.082 246.9773 359 -0.2616266 -0.07458848
Moved 1218.112 234.8366 359 -0.2897301 -0.07458848
Moved 1218.143 225.8052 359 -0.3106361 -0.07458848
Moved 1218.174 222.7222 359 -0.3177727 -0.07458848
Moved 1218.204 219.8522 359 -0.3244162 -0.07458848
Stationary 1218.235 220 359 -0.3240741 -0.07458848
Ended 1218.266 220 359 -0.3240741 -0.07458848
PhraseEnd 1218.911
