my watch fell in the water
Direct
0.6 0.6
432 388.8
Began 728.3423 472 210 0.2592593 -0.457819
Stationary 728.3731 472 210 0.2592593 -0.457819
Stationary 728.4038 472 210 0.2592593 -0.457819
Stationary 728.4346 472 210 0.2592593 -0.457819
Moved 728.4653 472 218.4637 0.2592593 -0.4360501
Moved 728.4961 461 236 0.2337964 -0.3909465
Moved 728.5268 455.4179 253.4552 0.2208747 -0.3460515
Moved 728.5576 450.7044 270.6519 0.209964 -0.3018214
Moved 728.5883 443.9424 293.7592 0.1943111 -0.2423891
Moved 728.6191 437.0885 318.7345 0.1784456 -0.1781521
Moved 728.6498 432.8805 337.4183 0.1687049 -0.130097
Moved 728.6805 426.5 359 0.1539352 -0.07458848
Moved 728.7113 420.4627 381.8806 0.1399598 -0.01573924
Moved 728.742 412.9233 408.3451 0.1225076 0.05232791
Moved 728.7728 405.5 429 0.1053241 0.1054526
Moved 728.8035 398.5862 455.862 0.08931995 0.1745421
Moved 728.8343 391.0515 475.8797 0.07187853 0.226028
Moved 728.865 385.5289 490.2066 0.05909473 0.262877
Moved 728.8958 382.8593 498.4222 0.05291502 0.2840075
Moved 728.9265 380.0493 504.9013 0.04641056 0.300672
Moved 728.9573 379 508.7149 0.04398147 0.3104806
Ended 728.988 379 510 0.04398147 0.3137859
Began 729.8181 236 500 -0.287037 0.2880658
Stationary 729.8488 236 500 -0.287037 0.2880658
Stationary 729.8796 236 500 -0.287037 0.2880658
Stationary 729.9102 236 500 -0.287037 0.2880658
Stationary 729.9411 236 500 -0.287037 0.2880658
Moved 729.9718 228.9005 470.1257 -0.303471 0.2112285
Moved 730.0026 217.7446 436.187 -0.329295 0.1239377
Moved 730.0333 203.9665 398.3062 -0.3611887 0.02650759
Moved 730.0641 194.645 374.6124 -0.3827663 -0.03443313
Moved 730.0947 188.4077 356.0387 -0.3972043 -0.08220508
Moved 730.1255 185.6401 344.5604 -0.4036109 -0.1117273
Moved 730.1563 184.1712 339.3423 -0.4070112 -0.1251484
Moved 730.187 184 335.4673 -0.4074074 -0.1351151
Moved 730.2178 184 333.8524 -0.4074074 -0.1392685
Moved 730.2485 184 333 -0.4074074 -0.141461
Stationary 730.2792 184 333 -0.4074074 -0.141461
Moved 730.3099 211.8701 352.8701 -0.3428933 -0.09035479
Moved 730.3408 238.2999 380.3298 -0.2817132 -0.01972787
Moved 730.3715 272.5588 416.3553 -0.2024102 0.07293037
Moved 730.4022 298.093 444.0931 -0.1433031 0.1442723
Moved 730.433 316.7338 463.7718 -0.1001533 0.1948862
Moved 730.4637 323.7166 470.7166 -0.0839894 0.2127482
Moved 730.4944 343.4952 489.4952 -0.03820553 0.2610474
Moved 730.5252 353.8798 499.8798 -0.01416713 0.2877567
Moved 730.556 364.9164 508.4582 0.01138061 0.3098203
Moved 730.5867 372.4872 513.9915 0.02890547 0.324052
Moved 730.6174 375.9519 516.9519 0.03692567 0.3316663
Moved 730.6482 379.7005 519.7006 0.04560312 0.3387359
Moved 730.6789 383.4731 521 0.05433589 0.3420781
Moved 730.7097 386.2374 523 0.06073475 0.3472221
Moved 730.7404 388.6515 524.6515 0.06632288 0.3514698
Moved 730.7712 390 526.4152 0.06944448 0.356006
Moved 730.8019 392.0905 526 0.07428358 0.3549381
Stationary 730.8327 392.0905 526 0.07428358 0.3549381
Stationary 730.8634 392.0905 526 0.07428358 0.3549381
Stationary 730.8942 392 526 0.07407407 0.3549381
Stationary 730.9249 392 526 0.07407407 0.3549381
Moved 730.9557 383.7789 526 0.0550437 0.3549381
Moved 730.9864 380.8756 526 0.04832327 0.3549381
Moved 731.0172 378.1067 526 0.04191359 0.3549381
Moved 731.0479 375.3427 526 0.03551563 0.3549381
Moved 731.0786 373.9397 526 0.03226787 0.3549381
Moved 731.1094 372.5 526 0.02893518 0.3549381
Moved 731.1401 371 526.6698 0.025463 0.3566609
Moved 731.1709 371 527.5 0.025463 0.3587962
Moved 731.2016 369.7602 527 0.02259294 0.3575102
Stationary 731.2324 370 527 0.02314816 0.3575102
Moved 731.2631 368.9887 527 0.02080709 0.3575102
Stationary 731.2938 368.9887 527 0.02080709 0.3575102
Stationary 731.3246 368.9887 527 0.02080709 0.3575102
Stationary 731.3553 368.9887 527 0.02080709 0.3575102
Stationary 731.386 368.9887 527 0.02080709 0.3575102
