the five boxing wizards jump quickly
Direct
0.6 0.6
432 388.8
Began 428.661 335 511 -0.05787035 0.3163579
Stationary 428.6917 335 511 -0.05787035 0.3163579
Stationary 428.7225 335 511 -0.05787035 0.3163579
Stationary 428.7532 335 511 -0.05787035 0.3163579
Stationary 428.7839 335 511 -0.05787035 0.3163579
Stationary 428.8147 335 511 -0.05787035 0.3163579
Moved 428.8455 339.7853 498.6074 -0.04679327 0.2844839
Moved 428.8762 353.9092 483.9609 -0.01409898 0.2468129
Moved 428.9069 372.1104 453.8107 0.02803336 0.169266
Moved 428.9376 390.2023 423.4814 0.06991278 0.09125878
Moved 428.9683 405 397.5 0.1041667 0.02443408
Moved 428.9991 418.0219 375.9562 0.13431 -0.03097691
Moved 429.0298 423.2647 364.6028 0.1464461 -0.06017787
Moved 429.0605 426.0038 357.9925 0.1527865 -0.07717988
Moved 429.0912 427 354.4456 0.1550926 -0.0863025
Moved 429.122 427 351.5737 0.1550926 -0.09368911
Moved 429.1527 427 351 0.1550926 -0.09516476
Moved 429.1835 427 350 0.1550926 -0.09773669
Moved 429.2142 406.0368 357.0903 0.1065667 -0.07950041
Moved 429.2449 378.6896 377.7368 0.04326294 -0.02639731
Moved 429.2757 352.3151 400.2243 -0.0177892 0.03144107
Moved 429.3065 328.8005 422.1813 -0.07222106 0.08791483
Moved 429.3372 302.745 448.255 -0.1325348 0.1549768
Moved 429.3679 285.1216 464.8784 -0.1733297 0.1977325
Moved 429.3987 268.8073 478.5542 -0.2110943 0.2329068
Moved 429.4294 259.4598 487.5402 -0.2327318 0.2560189
Moved 429.4601 252.908 494.092 -0.2478981 0.2728702
Moved 429.4908 250.0876 497 -0.2544268 0.2803498
Ended 429.5216 250 498 -0.2546296 0.2829217
Began 430.505 317 365 -0.09953702 -0.05915646
Stationary 430.5358 317 365 -0.09953702 -0.05915646
Stationary 430.5665 317 365 -0.09953702 -0.05915646
Stationary 430.5973 317 365 -0.09953702 -0.05915646
Moved 430.628 324.8959 387.3069 -0.08125941 -0.001782704
Moved 430.6588 349.136 415.7307 -0.02514805 0.07132377
Moved 430.6895 391.5732 463.5198 0.07308602 0.1942382
Moved 430.7202 444.9041 519.8972 0.1965373 0.3392418
Moved 430.7509 472.0439 549.9073 0.2593608 0.4164282
Moved 430.7816 487.9543 565.9543 0.2961905 0.4577012
Moved 430.8123 494.7274 572.7274 0.311869 0.4751219
Moved 430.8431 502.5009 579.5009 0.3298632 0.4925435
Moved 430.8739 507.0514 584.1028 0.3403968 0.5043795
Moved 430.9046 509 585.926 0.3449074 0.5090689
Moved 430.9353 510 586 0.3472221 0.5092591
Stationary 430.9661 510 586 0.3472221 0.5092591
Moved 430.9968 510 577.1176 0.3472221 0.4864135
Moved 431.0275 437.9739 473.666 0.1804951 0.2203342
Moved 431.0583 402.6696 419.5045 0.09877235 0.08102994
Moved 431.089 392.5816 398.6905 0.07542044 0.02749608
Moved 431.1197 378.3266 370.3185 0.04242271 -0.04547708
Moved 431.1505 366.4728 343.3002 0.01498332 -0.1149688
Moved 431.1812 353.9783 314.4457 -0.01393909 -0.1891828
Moved 431.212 346.7399 293.9595 -0.03069475 -0.2418738
Moved 431.2427 340.0021 272.5074 -0.0462914 -0.2970489
Moved 431.2734 333.9357 252.7748 -0.06033411 -0.3478016
Moved 431.3041 331.0908 240.363 -0.06691952 -0.3797247
Moved 431.3349 330 235.2188 -0.06944443 -0.392956
Moved 431.3656 328.8536 233.8535 -0.07209823 -0.3964673
Stationary 431.3963 329 234 -0.07175927 -0.3960905
Moved 431.4271 326.893 243.963 -0.07663658 -0.3704655
Moved 431.4578 321.0388 277.7284 -0.09018798 -0.2836204
Moved 431.4886 312.9633 331.3664 -0.1088811 -0.1456626
Moved 431.5193 304.7899 385.2607 -0.1278012 -0.007045573
Moved 431.55 294.9469 425.2123 -0.1505859 0.09571064
Moved 431.5808 283.6799 453.4702 -0.1766669 0.1683904
Moved 431.6115 267.7485 484.8527 -0.2135451 0.2491067
Moved 431.6422 258.4238 501.1016 -0.2351302 0.2908991
Moved 431.673 252.1942 509.8058 -0.2495506 0.3132865
Ended 431.7037 251.5 512 -0.2511574 0.31893
Began 432.595 372 225 0.02777775 -0.4192387
Stationary 432.6257 372 225 0.02777775 -0.4192387
