good jobs for those with education
Moved 1049.203 478.6378 457.4703 0.2746246 0.1786787
Moved 1049.234 457.4389 417.6722 0.225553 0.07631741
Moved 1049.265 435.8145 370.8351 0.1754964 -0.04414853
Moved 1049.295 417.1806 324.0118 0.1323625 -0.1645789
Moved 1049.326 403.6141 290.5352 0.1009585 -0.2506811
Moved 1049.357 394.404 256.6158 0.07963876 -0.3379223
Moved 1049.388 389.2717 228.1736 0.06775857 -0.4110762
Moved 1049.418 388 210.1924 0.06481478 -0.4573242
Moved 1049.449 386.5281 203.0562 0.06140759 -0.4756787
Moved 1049.48 387 200.5 0.06250004 -0.4822531
Moved 1049.511 387 200 0.06250004 -0.4835392
Moved 1049.541 383.4311 200 0.05423854 -0.4835392
Moved 1049.572 370.4347 209.7889 0.02415428 -0.4583618
Moved 1049.603 336.7742 237.8549 -0.05376344 -0.3861758
Moved 1049.633 305.2863 267.7137 -0.1266521 -0.3093784
Moved 1049.664 279.4788 295.5212 -0.1863916 -0.2378571
Moved 1049.695 254 323.5 -0.2453704 -0.1658951
Moved 1049.726 234.3013 345.0842 -0.2909691 -0.1103804
Moved 1049.756 220.9571 359.0428 -0.3218584 -0.07447827
Moved 1049.787 213.3213 367.5181 -0.3395341 -0.05267987
Moved 1049.818 209.3437 372.3126 -0.3487415 -0.04034819
Moved 1049.849 209 374 -0.349537 -0.03600823
Ended 1049.879 209 374 -0.349537 -0.03600823
Began 1050.894 314 345 -0.1064815 -0.1105968
Stationary 1050.924 314 345 -0.1064815 -0.1105968
Stationary 1050.955 314 345 -0.1064815 -0.1105968
Stationary 1050.986 314 345 -0.1064815 -0.1105968
Moved 1051.017 314 357.3976 -0.1064815 -0.07871
Moved 1051.047 314 361.0723 -0.1064815 -0.06925857
Moved 1051.078 327.6561 372.5873 -0.07487014 -0.03964177
Moved 1051.109 340.8619 389.3389 -0.04430105 0.003443627
Moved 1051.14 366.7852 413.097 0.01570652 0.06454982
Moved 1051.17 427.8624 470.211 0.1570888 0.2114479
Moved 1051.201 465.0689 507.2551 0.2432151 0.3067261
Moved 1051.232 481.5124 519.8843 0.2812786 0.3392084
Moved 1051.262 489.9825 526.9825 0.3008856 0.3574653
Moved 1051.293 493.3804 529.3804 0.3087509 0.3636325
Moved 1051.324 495.9458 530 0.3146894 0.3652262
Moved 1051.355 496 531.3614 0.3148148 0.3687277
Moved 1051.385 497 532 0.3171296 0.3703703
Stationary 1051.416 497 532 0.3171296 0.3703703
Stationary 1051.447 497 532 0.3171296 0.3703703
Moved 1051.478 479.2262 532 0.2759865 0.3703703
Moved 1051.508 455.4164 524.4164 0.2208714 0.3508652
Moved 1051.539 431.1849 518.4882 0.1647799 0.3356176
Moved 1051.57 395.4038 512.5673 0.08195331 0.3203891
Moved 1051.601 368.0917 507.8991 0.01873076 0.3083824
Moved 1051.631 349.1804 505.0258 -0.02504547 0.3009921
Moved 1051.662 336.5 502.5 -0.05439813 0.2944958
Moved 1051.693 323.4081 499.6021 -0.08470337 0.2870422
Moved 1051.724 313.1738 496.7246 -0.1083941 0.2796414
Moved 1051.754 309.1508 496 -0.1177065 0.2777777
Moved 1051.785 308 496 -0.1203704 0.2777777
Ended 1051.816 308 503.6854 -0.1203704 0.2975447
Began 1052.953 315 471 -0.1041667 0.2134772
Stationary 1052.984 315 471 -0.1041667 0.2134772
Stationary 1053.015 315 471 -0.1041667 0.2134772
Stationary 1053.045 315 471 -0.1041667 0.2134772
Stationary 1053.076 315 471 -0.1041667 0.2134772
Stationary 1053.107 315 471 -0.1041667 0.2134772
Stationary 1053.137 315 471 -0.1041667 0.2134772
Stationary 1053.168 315 471 -0.1041667 0.2134772
Stationary 1053.199 315 471 -0.1041667 0.2134772
Stationary 1053.23 315 471 -0.1041667 0.2134772
Stationary 1053.26 315 471 -0.1041667 0.2134772
Stationary 1053.291 315 471 -0.1041667 0.2134772
Stationary 1053.322 315 471 -0.1041667 0.2134772
Moved 1053.353 328.8241 471 -0.07216638 0.2134772
Moved 1053.383 335.8397 450.2805 -0.05592665 0.1601865
Moved 1053.414 347.1665 435.0002 -0.02970725 0.1208853
Moved 1053.445 359.1484 416.4193 -0.001971225 0.07309474
Moved 1053.475 368.5 402.5 0.01967589 0.03729416
Moved 1053.506 378.316 390.5787 0.04239807 0.006632353
Moved 1053.537 389.9092 377.1135 0.06923417 -0.02800019
Moved 1053.568 401.2286 365.7714 0.09543647 -0.05717234
Moved 1053.598 407.6458 360.3542 0.1102911 -0.07110541
Moved 1053.629 413.281 354.7191 0.1233356 -0.08559921
Moved 1053.66 417.159 350.682 0.1323125 -0.09598257
Moved 1053.691 421.0342 351 0.141283 -0.09516476
Moved 1053.721 438.0338 371.4768 0.1806338 -0.04249792
Moved 1053.752 471.8905 423.3364 0.2590058 0.09088575
Moved 1053.783 514.311 494.1047 0.3572015 0.2729029
Moved 1053.814 520.3515 504.8327 0.371184 0.3004955
Moved 1053.844 529.3641 520.4103 0.3920466 0.3405613
Moved 1053.875 532.5537 527.1074 0.3994299 0.3577865
Moved 1053.906 534.4384 531.8766 0.4037925 0.370053
Moved 1053.936 534 532.9835 0.4027778 0.3728998
Stationary 1053.967 534 533 0.4027778 0.3729423
Moved 1053.998 497.7888 519.165 0.3189557 0.3373585
Moved 1054.029 448 488 0.2037037 0.2572016
Moved 1054.059 377.6013 440.4408 0.04074365 0.1348785
Moved 1054.09 332.1433 404.1096 -0.06448299 0.04143412
Moved 1054.121 296.4352 374.3047 -0.1471406 -0.03522457
Moved 1054.152 274.3151 354.3151 -0.1983446 -0.08663813
Moved 1054.182 253.4053 334.4053 -0.2467469 -0.1378464
Moved 1054.213 241.4248 321.233 -0.2744797 -0.1717258
Moved 1054.244 233.8519 312.8519 -0.2920095 -0.1932821
Moved 1054.275 230.3955 310 -0.3000104 -0.2006174
Moved 1054.305 228.9556 308.9556 -0.3033436 -0.2033036
Moved 1054.336 225.6473 309 -0.3110016 -0.2031893
Moved 1054.367 224 329.2433 -0.3148148 -0.1511231
Moved 1054.398 224 359.0036 -0.3148148 -0.07457929
Moved 1054.428 234.228 390.5258 -0.291139 0.00649621
Moved 1054.459 242.4706 418.902 -0.2720588 0.07948051
Moved 1054.49 248.0596 444.2682 -0.2591213 0.1447227
Moved 1054.521 253.7836 459.5672 -0.2458712 0.1840719
Moved 1054.551 258.7704 472.0815 -0.2343278 0.216259
Moved 1054.582 262.5 483 -0.2256944 0.2443414
Moved 1054.613 265.1659 490.4977 -0.2195234 0.2636256
Moved 1054.643 266.0465 493.0465 -0.2174849 0.2701812
Ended 1054.674 267 494 -0.2152778 0.2726337
Began 1055.627 208 488 -0.3518518 0.2572016
Stationary 1055.658 208 488 -0.3518518 0.2572016
Stationary 1055.688 208 488 -0.3518518 0.2572016
Stationary 1055.719 208 488 -0.3518518 0.2572016
Stationary 1055.75 208 488 -0.3518518 0.2572016
Stationary 1055.781 208 488 -0.3518518 0.2572016
Stationary 1055.811 208 488 -0.3518518 0.2572016
Stationary 1055.842 208 488 -0.3518518 0.2572016
Moved 1055.873 251.4702 488 -0.2512263 0.2572016
Moved 1055.904 285.9921 488 -0.1713146 0.2572016
Moved 1055.934 317.5 488 -0.09837966 0.2572016
Moved 1055.965 350.0864 488 -0.02294809 0.2572016
Moved 1055.996 384.5489 488 0.05682617 0.2572016
Moved 1056.027 412.2425 488 0.1209317 0.2572016
Moved 1056.057 442.2088 488 0.1902981 0.2572016
Moved 1056.088 457.6996 488 0.2261564 0.2572016
Moved 1056.119 463.6931 488 0.2400304 0.2572016
Moved 1056.15 473.1414 488 0.2619013 0.2572016
Moved 1056.18 478.2352 488 0.2736927 0.2572016
Moved 1056.211 484.8697 488 0.2890502 0.2572016
Moved 1056.242 485.6841 488 0.2909353 0.2572016
Moved 1056.272 487.9309 488 0.2961363 0.2572016
Moved 1056.303 489.3438 488 0.2994069 0.2572016
Moved 1056.334 491.2126 488 0.3037328 0.2572016
Moved 1056.365 492.3756 488 0.306425 0.2572016
Moved 1056.395 493 488 0.3078704 0.2572016
Stationary 1056.426 493 488 0.3078704 0.2572016
Stationary 1056.457 493 488 0.3078704 0.2572016
Moved 1056.488 472.5 488 0.2604167 0.2572016
Moved 1056.518 451.7606 488 0.2124088 0.2572016
Moved 1056.549 431.3849 495 0.1652428 0.2752057
Moved 1056.58 412.2239 496 0.1208888 0.2777777
Moved 1056.611 396.6063 497.4848 0.08473674 0.2815967
Moved 1056.641 381.2131 498 0.04910449 0.2829217
Moved 1056.672 368.0746 500.2314 0.01869112 0.2886609
Moved 1056.703 356.6837 502.1054 -0.007676532 0.2934809
Moved 1056.734 347.6413 503.6793 -0.02860805 0.297529
Moved 1056.764 340.3345 505 -0.045522 0.3009258
Moved 1056.795 334.1179 506 -0.05991235 0.3034978
Moved 1056.826 330.0525 506 -0.06932288 0.3034978
Moved 1056.856 327.1657 506 -0.0760053 0.3034978
Moved 1056.887 326 506 -0.07870371 0.3034978
Moved 1056.918 325 506 -0.08101851 0.3034978
Moved 1056.949 325 476.3846 -0.08101851 0.2273265
Moved 1056.979 343.6683 419.5781 -0.03780494 0.08121941
Moved 1057.01 351.8219 390.2603 -0.01893074 0.005813331
Moved 1057.041 357 373.5 -0.006944438 -0.03729432
Moved 1057.072 360.2624 360.6879 0.0006074707 -0.0702471
Moved 1057.102 364.1484 351.5547 0.009602903 -0.09373778
Moved 1057.133 366.0208 347.9792 0.01393696 -0.1029341
Ended 1057.164 367.4443 348 0.0172321 -0.1028807
Began 1058.701 248 539 -0.2592593 0.3883744
Stationary 1058.731 248 539 -0.2592593 0.3883744
Stationary 1058.762 248 539 -0.2592593 0.3883744
Stationary 1058.793 248 539 -0.2592593 0.3883744
Stationary 1058.823 248 539 -0.2592593 0.3883744
Moved 1058.854 248 521.8919 -0.2592593 0.3443721
Moved 1058.885 248 505.5536 -0.2592593 0.3023497
Moved 1058.916 257.8724 486.2762 -0.2364065 0.252768
Moved 1058.947 261.7149 460.9954 -0.2275117 0.1877452
Moved 1058.977 264.5788 438.9481 -0.2208824 0.1310394
Moved 1059.008 267.4488 417.4097 -0.2142389 0.07564211
Moved 1059.039 268.9635 404.1824 -0.2107326 0.04162125
Moved 1059.069 271 391.6788 -0.2060186 0.009461783
Moved 1059.1 272.7116 382.8652 -0.2020565 -0.01320694
Moved 1059.131 273 375.5 -0.2013889 -0.03215028
Moved 1059.162 274.567 368.8659 -0.1977614 -0.04921328
Moved 1059.192 275 365.5614 -0.1967592 -0.05771244
Moved 1059.223 276 363.6891 -0.1944444 -0.06252815
Stationary 1059.254 276 363.6891 -0.1944444 -0.06252815
Moved 1059.285 277 362.7294 -0.1921296 -0.06499647
Moved 1059.315 278 363 -0.1898148 -0.06430049
Moved 1059.346 281.0318 363 -0.1827968 -0.06430049
Moved 1059.377 288.9996 368.9991 -0.1643529 -0.04887059
Moved 1059.408 308.3075 391.3075 -0.1196585 0.008506853
Moved 1059.438 322.7607 406.7607 -0.08620217 0.04825274
Moved 1059.469 350.8696 436.1885 -0.02113521 0.1239415
Moved 1059.5 358.5895 446.1194 -0.003264944 0.1494839
Moved 1059.531 375.8328 463.8328 0.03665 0.1950432
Moved 1059.561 401.4335 489.4335 0.09591092 0.2608886
Moved 1059.592 408.0988 497.1186 0.1113399 0.2806548
Moved 1059.623 416.6629 506.6628 0.1311641 0.3052026
Moved 1059.653 420.5291 511.7646 0.1401137 0.3183245
Moved 1059.684 423.5 515.5 0.1469907 0.327932
Moved 1059.715 425.1877 518.1876 0.1508973 0.3348447
Moved 1059.746 426 520.0598 0.1527777 0.3396599
Moved 1059.776 427.3708 521.3708 0.1559509 0.3430318
Stationary 1059.807 427.3708 521.3708 0.1559509 0.3430318
Moved 1059.838 427 521 0.1550926 0.3420781
Moved 1059.869 419.3137 521 0.1373003 0.3420781
Moved 1059.899 409.6975 506.6974 0.1150404 0.3052917
Moved 1059.93 398.7902 494.7902 0.08979221 0.2746662
Moved 1059.961 374.2482 455.4467 0.03298184 0.1734739
Moved 1059.992 355.675 416.8564 -0.01001144 0.07421901
Moved 1060.022 338.1095 375.7738 -0.05067239 -0.03144598
Moved 1060.053 332.9344 359.2427 -0.06265174 -0.07396439
Moved 1060.084 322.9752 323.2256 -0.08570566 -0.1666008
Moved 1060.115 312.2775 279.4973 -0.1104688 -0.2790709
Moved 1060.145 309.8745 266.3726 -0.1160312 -0.3128278
Moved 1060.176 305.6347 241.5387 -0.1258457 -0.3767009
Moved 1060.207 305.1875 234.5624 -0.1268809 -0.3946441
Moved 1060.237 303.5 225.5 -0.130787 -0.4179527
Moved 1060.268 303 216.6571 -0.1319445 -0.4406968
Moved 1060.299 303 214.889 -0.1319445 -0.4452443
Moved 1060.33 302 213.0132 -0.1342593 -0.450069
Moved 1060.36 288.4232 212 -0.1656871 -0.4526749
Moved 1060.391 274.2259 228.3967 -0.1985513 -0.4105023
Moved 1060.422 245.5079 254.4921 -0.2650279 -0.3433846
Moved 1060.453 218.7795 288.6273 -0.3268993 -0.2555881
Moved 1060.483 199.3944 316.4084 -0.3717723 -0.1841346
Moved 1060.514 187.258 338.484 -0.3998658 -0.127356
Moved 1060.545 181.5416 351.8336 -0.4130982 -0.0930206
Moved 1060.576 179.0102 356.9796 -0.4189578 -0.0797851
Moved 1060.606 178 360.8597 -0.4212963 -0.06980543
Moved 1060.637 177.2659 363 -0.4229954 -0.06430049
Moved 1060.668 177 365.7598 -0.4236111 -0.05720225
Moved 1060.698 177 370 -0.4236111 -0.04629637
Moved 1060.729 188.2148 377.2148 -0.3976508 -0.02773968
Moved 1060.76 204.7472 389.1648 -0.3593814 0.002995871
Moved 1060.791 214.8226 396.7304 -0.3360588 0.02245475
Moved 1060.821 239.7697 412.9388 -0.2783108 0.06414284
Moved 1060.852 262.018 425.5817 -0.2268102 0.09666078
Moved 1060.883 287.1324 446.1159 -0.1686749 0.149475
Moved 1060.914 303.3003 458.7502 -0.1312492 0.1819707
Moved 1060.944 318.7193 471.7194 -0.09555712 0.2153275
Moved 1060.975 322.7228 474.7228 -0.08628975 0.2230525
Moved 1061.006 324.1649 476.1649 -0.08295174 0.2267614
Moved 1061.037 325 477 -0.08101851 0.2289094
Moved 1061.067 326.6118 478.6118 -0.07728761 0.2330548
Moved 1061.098 327.5 479.5 -0.07523149 0.2353394
Moved 1061.129 328 480 -0.07407407 0.2366254
Moved 1061.16 329.4581 481.4581 -0.07069891 0.2403756
Moved 1061.19 334.5508 485.5508 -0.05891011 0.2509023
Moved 1061.221 344.6119 491.306 -0.03562053 0.2657046
Moved 1061.252 353.6401 498.3201 -0.014722 0.283745
Moved 1061.283 361.071 503.0355 0.002479156 0.2958732
Moved 1061.313 366.9102 506.9102 0.0159959 0.3058389
Moved 1061.344 372.1849 510.1849 0.02820591 0.3142616
Moved 1061.375 380.0182 514.3394 0.04633854 0.324947
Moved 1061.406 403.6053 520.3158 0.1009383 0.3403183
Moved 1061.436 423.5 525 0.1469907 0.3523662
Moved 1061.467 433.1528 526.2305 0.1693351 0.3555311
Moved 1061.498 462.637 529.9274 0.2375856 0.3650394
Moved 1061.528 468.4647 530 0.2510756 0.3652262
Moved 1061.559 477.7021 531 0.2724585 0.3677982
Moved 1061.59 483.6086 532.8043 0.2861311 0.372439
Moved 1061.621 489.3535 533.6768 0.2994294 0.3746829
Moved 1061.651 494.5487 534 0.3114552 0.3755144
Moved 1061.682 496.5 534 0.3159723 0.3755144
Moved 1061.713 498.9632 535 0.3216739 0.3780863
Moved 1061.744 500 535 0.324074 0.3780863
Moved 1061.774 501.5 535 0.3275463 0.3780863
Moved 1061.805 502 535 0.3287037 0.3780863
Moved 1061.836 503.0413 535 0.3311141 0.3780863
Stationary 1061.866 503 535 0.3310186 0.3780863
Moved 1061.897 504.5 535 0.3344907 0.3780863
Stationary 1061.928 504.5 535 0.3344907 0.3780863
Moved 1061.959 504 535 0.3333333 0.3780863
Moved 1061.99 504 519.4126 0.3333333 0.3379953
Moved 1062.02 490.4303 505.1455 0.3019221 0.3013
Moved 1062.051 480 480.5 0.2777778 0.2379114
Moved 1062.082 464.0692 451.5245 0.2409008 0.1633859
Moved 1062.112 445.3548 409.1611 0.1975804 0.05442658
Moved 1062.143 429.6426 368.0886 0.1612098 -0.05121262
Moved 1062.174 418.8909 335.9697 0.1363215 -0.1338229
Moved 1062.205 411.8182 306.8638 0.1199496 -0.2086836
Moved 1062.235 408.9129 291.4774 0.1132243 -0.2482579
Moved 1062.266 406.0148 271.1036 0.1065158 -0.3006595
Moved 1062.297 404.1316 252.658 0.1021565 -0.3481019
Moved 1062.328 403 241.0232 0.09953707 -0.3780268
Moved 1062.358 403 234.2197 0.09953707 -0.3955254
Moved 1062.389 403 230.8754 0.09953707 -0.4041272
Moved 1062.42 403 227.0057 0.09953707 -0.4140799
Moved 1062.451 403 225.564 0.09953707 -0.4177882
Moved 1062.481 403 223.5 0.09953707 -0.4230967
Moved 1062.512 403 221.8529 0.09953707 -0.4273331
Ended 1062.543 403 222 0.09953707 -0.4269547
PhraseEnd 1115.933
