if you were not so stupid
Moved 531.7572 303.5166 434.3081 -0.1307486 0.1191051
Moved 531.7879 304 446.2309 -0.1296296 0.1497707
Moved 531.8187 305 454.5275 -0.1273148 0.1711098
Moved 531.8494 305 460.1317 -0.1273148 0.1855237
Moved 531.8802 305 464.2469 -0.1273148 0.1961083
Moved 531.9109 308.3804 468.3804 -0.1194897 0.2067397
Moved 531.9416 320.6535 472.4614 -0.09107992 0.2172359
Moved 531.9724 337.8669 473.9852 -0.05123392 0.2211553
Moved 532.0032 365 474 0.01157403 0.2211934
Moved 532.0339 390.8067 474 0.07131179 0.2211934
Moved 532.0647 412.3416 474 0.1211613 0.2211934
Moved 532.0954 430.5736 474 0.1633649 0.2211934
Moved 532.1262 453.5507 474 0.2165524 0.2211934
Moved 532.1569 485.3696 474 0.2902074 0.2211934
Moved 532.1877 509.2233 476.9385 0.3454242 0.2287511
Moved 532.2184 526.3828 476 0.3851452 0.2263374
Moved 532.2491 547 477.5 0.4328704 0.2301954
Moved 532.2799 550.4369 478 0.4408261 0.2314814
Moved 532.3106 556.6884 479.3442 0.4552972 0.2349386
Moved 532.3414 559.5906 479.5906 0.4620154 0.2355726
Moved 532.3721 560.5 480.5 0.4641204 0.2379114
Moved 532.4028 561 485.0176 0.4652777 0.2495307
Moved 532.4337 561 491.6698 0.4652777 0.2666404
Moved 532.4644 561 499.0156 0.4652777 0.2855339
Moved 532.4951 545.9751 507.0166 0.4304979 0.3061126
Moved 532.5259 536.7637 510.5591 0.4091754 0.3152239
Moved 532.5566 521.1955 513 0.3731377 0.321502
Moved 532.5873 504.6182 513 0.3347643 0.321502
Moved 532.6182 481.4575 492.2614 0.2811515 0.268162
Moved 532.6489 462.6411 482.0806 0.2375952 0.2419768
Moved 532.6796 440.6783 466.807 0.1867554 0.2026929
Moved 532.7104 418.7397 451.5616 0.1359715 0.1634815
Moved 532.741 387.2428 432.3083 0.06306211 0.1139618
Moved 532.7719 361.1555 412.204 0.002674858 0.06225315
Moved 532.8026 343.738 400.5272 -0.03764351 0.03221995
Moved 532.8334 330.1108 392.5554 -0.06918793 0.01171658
Moved 532.8641 320.5 386 -0.09143516 -0.005144111
Ended 532.8948 320.5 386 -0.09143516 -0.005144111
PhraseEnd 534.4323
