exercise is good for the mind
Moved 834.4237 439.9379 503.9379 0.1850413 0.2981941
Moved 834.4545 354.3718 446.4164 -0.01302818 0.1502479
Moved 834.4852 315.5 418 -0.1030092 0.07716041
Moved 834.516 289.2071 398.1381 -0.1638724 0.02607518
Moved 834.5467 267.9156 382.3683 -0.2131584 -0.01448494
Moved 834.5775 252.6758 373.6055 -0.2484356 -0.03702281
Moved 834.6082 244.5679 371 -0.267204 -0.04372435
Moved 834.639 239.3679 370 -0.279241 -0.04629637
Moved 834.6697 233.2419 370 -0.2934214 -0.04629637
Moved 834.7004 227.7262 390.9585 -0.3061894 0.007609222
Moved 834.7312 224.1111 412.6663 -0.3145576 0.06344191
Moved 834.762 224 438.2753 -0.3148148 0.1293087
Moved 834.7927 233.1223 457.6113 -0.2936985 0.1790412
Moved 834.8234 239.6394 475.1586 -0.2786125 0.2241732
Moved 834.8542 246.5 489.5 -0.2627315 0.2610596
Moved 834.8849 251.1822 501.3644 -0.2518931 0.2915749
Moved 834.9157 254.854 508.7081 -0.2433934 0.3104631
Moved 834.9462 256.6239 511 -0.2392966 0.3163579
Stationary 834.9772 257 511 -0.2384259 0.3163579
Ended 835.0079 257 511 -0.2384259 0.3163579
Began 835.4999 492 537 0.3055556 0.3832304
Stationary 835.5306 492 537 0.3055556 0.3832304
Stationary 835.5614 492 537 0.3055556 0.3832304
Moved 835.5921 477.1271 537 0.2711276 0.3832304
Moved 835.6229 449.3909 524.3564 0.2069234 0.3507108
Moved 835.6536 400.2552 502.5906 0.09318321 0.2947289
Moved 835.6843 341.035 471.1469 -0.04390051 0.213855
Moved 835.715 306.7699 447.1799 -0.1232178 0.1522118
Moved 835.7458 277.1753 425.9141 -0.1917238 0.09751566
Moved 835.7766 257.2757 407.8964 -0.2377878 0.05117369
Moved 835.8073 242.085 395.468 -0.2729514 0.01920763
Moved 835.8381 233.5009 388.3339 -0.2928219 0.000858817
Moved 835.8688 228.4124 384.4124 -0.304601 -0.009227603
Ended 835.8995 226.8271 382.8271 -0.3082707 -0.01330489
Began 836.8834 361 386 0.002314846 -0.005144111
Stationary 836.9142 361 386 0.002314846 -0.005144111
Stationary 836.9449 361 386 0.002314846 -0.005144111
Stationary 836.9756 361 386 0.002314846 -0.005144111
Moved 837.0064 372.3678 403.6312 0.0286292 0.04020369
Moved 837.0372 393.3631 423.3631 0.07722934 0.09095442
Moved 837.0679 424.0534 452.5941 0.1482718 0.1661369
Moved 837.0986 451.8307 476.937 0.2125709 0.2287472
Moved 837.1294 475.7349 498.1124 0.2679048 0.2832108
Moved 837.1602 488.5143 509.1357 0.2974869 0.311563
Moved 837.1909 494.2599 513.1299 0.3107869 0.3218362
Moved 837.2216 498.1483 516.5742 0.3197877 0.3306948
Moved 837.2524 502.6612 518.3306 0.3302343 0.3352124
Moved 837.2831 507.1666 520.0833 0.3406634 0.3397203
Moved 837.3138 510.8386 520 0.3491634 0.3395061
Moved 837.3446 513.265 520 0.3547799 0.3395061
Moved 837.3754 515.0046 520 0.3588068 0.3395061
Moved 837.4061 516.3606 520 0.3619458 0.3395061
Moved 837.4369 516 510.574 0.3611111 0.3152621
Moved 837.4677 516 504.0178 0.3611111 0.2983995
Moved 837.4984 509.3051 494.7684 0.3456136 0.2746099
Moved 837.5291 496.5307 484.0246 0.3160434 0.2469768
Moved 837.5598 481.3745 469.3209 0.2809594 0.2091586
Moved 837.5906 448.7913 445.8608 0.2055353 0.1488189
Moved 837.6213 418.6544 425.8818 0.1357742 0.09743243
Moved 837.6521 389.3418 406.9636 0.06792078 0.04877471
Moved 837.6828 361.8404 393.3362 0.004260143 0.01372471
Moved 837.7136 336.4124 383.891 -0.05460098 -0.01056844
Moved 837.7443 320.3151 376.7717 -0.09186313 -0.0288793
Moved 837.775 307.4905 371.2452 -0.1215498 -0.0430936
Moved 837.8058 297.6776 367.6694 -0.1442647 -0.05229063
Moved 837.8365 290.7946 364.8973 -0.1601978 -0.05942066
Moved 837.8673 288.5 363.5 -0.1655093 -0.06301456
Ended 837.8981 288 364 -0.1666667 -0.06172839
Began 838.6667 314 373 -0.1064815 -0.03858032
Stationary 838.6974 314 373 -0.1064815 -0.03858032
Stationary 838.7281 314 373 -0.1064815 -0.03858032
Stationary 838.7589 314 373 -0.1064815 -0.03858032
Moved 838.7897 330.2127 373 -0.06895199 -0.03858032
Moved 838.8204 365.1342 397.5671 0.01188477 0.02460676
Moved 838.8511 393.4218 412.0121 0.07736524 0.06175944
Moved 838.8819 417.1345 425.7414 0.1322557 0.09707136
Moved 838.9126 435.4954 438.9252 0.1747577 0.1309805
Moved 838.9434 454.2514 454.2513 0.2181744 0.1703994
Moved 838.9741 470.8003 466.2002 0.2564822 0.2011321
Moved 839.0049 483.1297 478.1297 0.2850223 0.231815
Moved 839.0356 495.8635 489.8635 0.3144987 0.2619945
Moved 839.0663 505.6988 499.9318 0.3372658 0.2878903
Moved 839.0971 511.9778 505.9778 0.3518005 0.3034409
Moved 839.1279 514.3279 509.3279 0.3572407 0.3120573
Moved 839.1586 514 514.3804 0.3564815 0.3250524
Moved 839.1893 506.4941 518.8765 0.3391068 0.3366163
Moved 839.2201 483.8123 524.6875 0.2866025 0.3515624
Moved 839.2509 453.4865 530.2162 0.216404 0.3657823
Moved 839.2816 418.0381 532.8641 0.1343475 0.3725929
Moved 839.3123 386.6512 535 0.06169259 0.3780863
Moved 839.3431 350.452 537.379 -0.0221018 0.3842051
Moved 839.3738 327.3158 537 -0.07565781 0.3832304
Moved 839.4046 309.0406 537 -0.1179615 0.3832304
Moved 839.4353 297.9537 537 -0.1436257 0.3832304
Moved 839.4661 289.5163 537 -0.1631566 0.3832304
Moved 839.4968 284 537 -0.1759259 0.3832304
Moved 839.5275 282.5 530 -0.1793981 0.3652262
Ended 839.5583 283 530 -0.1782407 0.3652262
Began 840.2347 329 548 -0.07175927 0.4115225
Stationary 840.2654 329 548 -0.07175927 0.4115225
Stationary 840.2962 329 548 -0.07175927 0.4115225
Moved 840.327 345.8771 525.4972 -0.0326919 0.353645
Moved 840.3577 364.6402 494.9331 0.01074115 0.2750336
Moved 840.3884 382.4518 467.562 0.05197177 0.2046346
Moved 840.4191 397.3454 443.8474 0.0864478 0.1436402
Moved 840.4499 407.7933 422.4824 0.1106326 0.08868916
Moved 840.4807 413.7642 403.9432 0.1244541 0.04100627
Moved 840.5114 415 397 0.1273148 0.02314815
Moved 840.5422 416 394.1523 0.1296297 0.01582389
Moved 840.5729 416 390.5 0.1296297 0.006429962
Moved 840.6036 416 386.898 0.1296297 -0.002834453
Moved 840.6344 398.881 383.1469 0.09000231 -0.01248238
Moved 840.6651 377.6294 383 0.04080871 -0.01286016
Moved 840.6959 350.6156 397.2197 -0.02172316 0.02371305
Moved 840.7266 326.3398 410.1627 -0.07791723 0.05700268
Moved 840.7574 301.1838 427.0714 -0.1361486 0.1004921
Moved 840.7881 277.5969 449.4031 -0.190748 0.1579299
Moved 840.8189 267.5345 462.1586 -0.2140405 0.190737
Moved 840.8496 256.6747 476.2088 -0.2391789 0.2268744
Moved 840.8804 250.6021 484.5969 -0.2532359 0.2484486
Moved 840.9111 249 488.9432 -0.2569445 0.2596274
Moved 840.9418 248 491.3433 -0.2592593 0.2658005
Moved 840.9726 248 492 -0.2592593 0.2674896
Ended 841.0034 248 492 -0.2592593 0.2674896
Began 841.5875 470 223 0.2546296 -0.4243828
Stationary 841.6183 470 223 0.2546296 -0.4243828
Stationary 841.649 470 223 0.2546296 -0.4243828
Moved 841.6798 470 257.3944 0.2546296 -0.3359198
Moved 841.7105 484.1392 308.2783 0.2873591 -0.2050455
Moved 841.7413 492.9889 369.9299 0.3078447 -0.04647659
Moved 841.772 496.754 414.5714 0.3165601 0.06834187
Moved 841.8027 498 451.0219 0.3194444 0.1620933
Moved 841.8335 499 479.961 0.3217593 0.2365251
Moved 841.8643 499 500.3391 0.3217593 0.2889378
Moved 841.895 499 513.7277 0.3217593 0.3233735
Moved 841.9258 490.6398 519.3886 0.302407 0.3379336
Moved 841.9565 487.6744 522 0.2955427 0.3446501
Moved 841.9872 482.1552 522 0.2827666 0.3446501
Moved 842.018 466.8372 503.3422 0.2473083 0.2966619
Moved 842.0488 446.8239 467.2558 0.2009813 0.2038471
Moved 842.0794 434.5407 425.5276 0.1725479 0.09652145
Moved 842.1102 429.8793 392.5522 0.1617576 0.01170825
Moved 842.141 427.1128 363.0154 0.1553538 -0.06426093
Moved 842.1717 425.7811 345.4678 0.1522711 -0.1093937
Moved 842.2025 426 324.559 0.1527777 -0.1631713
Moved 842.2332 426 308.9318 0.1527777 -0.2033649
Moved 842.264 426 297.7656 0.1527777 -0.2320844
Moved 842.2947 426 289.0208 0.1527777 -0.2545762
Moved 842.3254 426 282.7841 0.1527777 -0.2706173
Moved 842.3561 426 277.013 0.1527777 -0.2854604
Moved 842.3869 426 272.7469 0.1527777 -0.296433
Moved 842.4177 426 268.3284 0.1527777 -0.3077975
Moved 842.4484 426 264.5628 0.1527777 -0.3174826
Moved 842.4792 426 262.9013 0.1527777 -0.3217559
Stationary 842.5099 426 263 0.1527777 -0.3215021
Moved 842.5406 421.1126 273.9967 0.1414643 -0.2932184
Moved 842.5714 403.8555 300.7168 0.1015172 -0.2244939
Moved 842.6022 387.274 328.5433 0.06313433 -0.1529237
Moved 842.6329 380.1034 342.7932 0.04653573 -0.1162727
Moved 842.6637 372.6938 357.6125 0.0293837 -0.07815718
Moved 842.6945 369.1056 365.6832 0.02107779 -0.05739926
Moved 842.7251 367 371.2802 0.01620372 -0.04300364
Moved 842.7559 366 373 0.01388888 -0.03858032
Ended 842.7866 366 374.404 0.01388888 -0.03496924
Backspace 843.9243
Began 845.6461 260 537 -0.2314815 0.3832304
Stationary 845.6769 260 537 -0.2314815 0.3832304
Stationary 845.7076 260 537 -0.2314815 0.3832304
Moved 845.7384 260 517.2617 -0.2314815 0.332463
Moved 845.769 260 488.5935 -0.2314815 0.2587281
Moved 845.7998 250.1179 448.7683 -0.2543568 0.156297
Moved 845.8306 247.3573 406.3593 -0.260747 0.04722042
Moved 845.8613 247 364.9732 -0.2615741 -0.05922537
Moved 845.8921 246.1802 337.7032 -0.2634717 -0.1293641
Moved 845.9229 246 307.7786 -0.2638889 -0.2063307
Moved 845.9536 246 287.5741 -0.2638889 -0.2582971
Moved 845.9843 246 274.4799 -0.2638889 -0.2919756
Moved 846.0151 246 264.868 -0.2638889 -0.3166974
Moved 846.0458 246 258.3602 -0.2638889 -0.3334357
Moved 846.0765 246 257 -0.2638889 -0.3369342
Moved 846.1073 253.882 264.9384 -0.2456434 -0.3165164
Moved 846.138 257.7753 279.8428 -0.2366312 -0.2781822
Moved 846.1688 262.0057 317.0516 -0.2268386 -0.1824805
Moved 846.1995 263.778 360.7826 -0.2227361 -0.0700037
Moved 846.2303 264 392.7042 -0.2222222 0.0120993
Moved 846.261 265 428.3135 -0.2199074 0.1036869
Moved 846.2917 265 456.3898 -0.2199074 0.1758996
Moved 846.3225 265 484.1485 -0.2199074 0.2472954
Moved 846.3533 265 498.604 -0.2199074 0.2844752
Moved 846.384 265 506.3734 -0.2199074 0.3044582
Moved 846.4148 265 511.6234 -0.2199074 0.3179614
Moved 846.4456 266.196 513.196 -0.2171389 0.322006
Moved 846.4763 271.2432 515.6216 -0.2054555 0.3282447
Moved 846.5071 279.1613 517 -0.1871265 0.33179
Moved 846.5378 286.438 518 -0.1702824 0.3343621
Moved 846.5685 295.0701 519 -0.1503008 0.3369341
Moved 846.5993 301.7103 519 -0.1349299 0.3369341
Moved 846.63 307.2197 519 -0.1221766 0.3369341
Moved 846.6608 309.8509 519 -0.116086 0.3369341
Moved 846.6914 312.2149 519 -0.1106137 0.3369341
Moved 846.7223 314.5 519 -0.1053241 0.3369341
Moved 846.753 315.1944 519 -0.1037166 0.3369341
Moved 846.7838 317.5 519 -0.09837966 0.3369341
Stationary 846.8145 317.5 519 -0.09837966 0.3369341
Moved 846.8452 318 519 -0.09722222 0.3369341
Moved 846.876 319.144 519 -0.09457409 0.3369341
Stationary 846.9067 319.144 519 -0.09457409 0.3369341
Stationary 846.9375 319 519 -0.09490739 0.3369341
Stationary 846.9683 319 519 -0.09490739 0.3369341
Moved 846.999 319 509.7458 -0.09490739 0.3131321
Moved 847.0297 319 502.0055 -0.09490739 0.2932239
Moved 847.0604 301.7669 461.6842 -0.1347988 0.1895169
Moved 847.0912 283.6836 410.9876 -0.1766583 0.05912447
Moved 847.122 276.3646 367.9168 -0.1936004 -0.05165438
Moved 847.1527 275 334.8581 -0.1967592 -0.1366819
Moved 847.1835 275 299.6106 -0.1967592 -0.227339
Moved 847.2142 282.784 278.5118 -0.1787407 -0.2816056
Moved 847.2449 286.5 261 -0.1701389 -0.3266461
Moved 847.2757 290.9694 250.0459 -0.159793 -0.3548203
Moved 847.3065 292.7471 243.5057 -0.1556779 -0.3716416
Moved 847.3372 295.5 239.5 -0.1493056 -0.3819445
Moved 847.3679 296 237.744 -0.1481481 -0.3864608
Moved 847.3987 297 237 -0.1458333 -0.3883744
Moved 847.4294 298 237 -0.1435185 -0.3883744
Moved 847.4602 300 259.5403 -0.1388889 -0.3304005
Moved 847.4909 300 290.4879 -0.1388889 -0.2508028
Moved 847.5216 291.6232 337.6526 -0.1582797 -0.1294944
Moved 847.5524 288.8585 372.6981 -0.1646794 -0.03935692
Moved 847.5831 284.1938 397.1278 -0.1754773 0.02347683
Moved 847.6139 279.2847 416.1458 -0.1868409 0.07239145
Moved 847.6446 274.8316 441.7576 -0.197149 0.1382653
Moved 847.6754 270.3059 457.2352 -0.2076252 0.1780741
Moved 847.7062 267.3876 468.837 -0.2143805 0.2079141
Moved 847.7369 265.9204 480.3979 -0.2177768 0.2376488
Moved 847.7676 264.1643 487.6714 -0.2218419 0.2563564
Moved 847.7984 263 493.1837 -0.2245371 0.2705341
Moved 847.8291 263 495.3521 -0.2245371 0.2761113
Moved 847.8599 262 497.5 -0.2268519 0.2816358
Moved 847.8906 261.459 497 -0.2281041 0.2803498
Ended 847.9214 260.5 497 -0.2303241 0.2803498
Began 848.6285 486 507 0.2916667 0.3060699
Stationary 848.6593 486 507 0.2916667 0.3060699
Stationary 848.6901 486 507 0.2916667 0.3060699
Stationary 848.7208 486 507 0.2916667 0.3060699
Moved 848.7515 448.4593 496.8215 0.2047668 0.2798906
Moved 848.7823 360.1978 450.9987 0.0004577637 0.1620337
Moved 848.813 320.4652 425.3722 -0.09151562 0.09612185
Moved 848.8438 295.2074 407.8279 -0.149983 0.05099775
Moved 848.8745 272.0466 392.2054 -0.2035959 0.01081639
Moved 848.9052 258.3624 383.2174 -0.2352723 -0.01230106
Moved 848.936 248.9586 376.9586 -0.2570402 -0.02839869
Moved 848.9668 243.8087 373.9044 -0.2689612 -0.0362543
Moved 848.9975 242.1533 371.1533 -0.2727933 -0.04332994
Ended 849.0283 242 371 -0.2731481 -0.04372435
Began 849.5817 347 372 -0.0300926 -0.04115226
Stationary 849.6124 347 372 -0.0300926 -0.04115226
Moved 849.6432 353.2796 376.3957 -0.01555656 -0.02984655
Moved 849.674 373.775 391.6028 0.0318866 0.009266377
Moved 849.7047 397.2129 406.3441 0.08614093 0.04718117
Moved 849.7354 421.9691 421.7268 0.1434469 0.08674578
Moved 849.7662 447.7664 439.6365 0.2031629 0.1328097
Moved 849.7969 467.6764 453.8655 0.2492509 0.1694072
Moved 849.8276 487.3861 466.2574 0.2948753 0.2012794
Moved 849.8584 501.2816 476.9612 0.3270409 0.2288097
Moved 849.8892 514.4111 484.2467 0.3574331 0.2475481
Moved 849.9199 522.4944 489.9963 0.3761446 0.262336
Moved 849.9506 530.7261 495.242 0.3951992 0.2758281
Moved 849.9814 537.0017 501.0009 0.4097262 0.29064
Moved 850.0121 539.5 504.5 0.4155093 0.2996398
Moved 850.0429 541 506.1948 0.4189815 0.3039988
Moved 850.0737 542.5 506 0.4224537 0.3034978
Moved 850.1044 542 507.3571 0.4212962 0.3069884
Moved 850.1351 543 508.0688 0.4236111 0.3088188
Stationary 850.1659 543 508.0688 0.4236111 0.3088188
Stationary 850.1967 543 508.0688 0.4236111 0.3088188
Stationary 850.2274 543 508 0.4236111 0.3086419
Moved 850.2581 536.7481 508 0.4091391 0.3086419
Moved 850.2889 525.1325 499.0662 0.3822511 0.2856641
Moved 850.3196 507.1925 490.7968 0.3407234 0.2643948
Moved 850.3504 485.8184 481.4092 0.2912464 0.24025
Moved 850.3811 452.4443 462.4242 0.2139915 0.1914202
Moved 850.4119 413.6759 443.5154 0.1242498 0.1427865
Moved 850.4426 381.7834 428.3917 0.05042453 0.1038881
Moved 850.4734 355 415.5 -0.01157408 0.07073037
Moved 850.5041 327.584 401.6578 -0.07503698 0.03512802
Moved 850.5349 309.8466 391.9233 -0.1160959 0.0100907
Moved 850.5656 294.8999 383.6749 -0.1506946 -0.01112424
Moved 850.5964 287.4843 379.8281 -0.1678605 -0.02101835
Moved 850.6271 283.0161 377.0161 -0.1782035 -0.02825089
Moved 850.6578 280.2413 376 -0.1846265 -0.03086435
Moved 850.6886 280 376 -0.1851852 -0.03086435
Ended 850.7194 280 376 -0.1851852 -0.03086435
Began 851.6109 324 377 -0.08333336 -0.02829226
Stationary 851.6417 324 377 -0.08333336 -0.02829226
Stationary 851.6724 324 377 -0.08333336 -0.02829226
Stationary 851.7032 324 377 -0.08333336 -0.02829226
Moved 851.7339 334.648 390.7324 -0.05868514 0.007027755
Moved 851.7647 356.2757 405.5654 -0.008621166 0.04517838
Moved 851.7954 384.5512 420.7756 0.05683144 0.08429923
Moved 851.8262 411.9841 435.2134 0.1203336 0.1214337
Moved 851.8569 433.0605 450.4128 0.1691215 0.1605266
Moved 851.8877 463.0639 468.0365 0.2385738 0.2058551
Moved 851.9185 482.3452 479.0544 0.2832066 0.2341934
Moved 851.9492 498.1553 489.9902 0.3198039 0.2623205
Moved 851.9799 510.7744 499.7744 0.3490148 0.2874855
Moved 852.0106 516.6791 505.6791 0.3626831 0.3026725
Moved 852.0413 518.0562 507.0562 0.3658707 0.3062143
Moved 852.0721 518 508.9888 0.3657407 0.3111852
Moved 852.1028 498.7408 518.8777 0.3211593 0.3366197
Moved 852.1336 469.4378 528.5208 0.2533283 0.3614216
Moved 852.1643 433.5623 534.5196 0.170283 0.3768507
Moved 852.1951 386.5 537 0.06134262 0.3832304
Moved 852.2258 364.1637 538 0.009638269 0.3858024
Moved 852.2566 332.9557 538 -0.06260256 0.3858024
Moved 852.2873 309.0006 538 -0.118054 0.3858024
Moved 852.3181 301.4462 538 -0.1355413 0.3858024
Moved 852.3488 297.9686 538 -0.1435913 0.3858024
Stationary 852.3796 297.9686 538 -0.1435913 0.3858024
Ended 852.4103 296.5 538 -0.1469907 0.3858024
Began 853.1175 340 525 -0.04629632 0.3523662
Stationary 853.1483 340 525 -0.04629632 0.3523662
Stationary 853.179 340 525 -0.04629632 0.3523662
Moved 853.2098 364.6659 493.5728 0.01080066 0.2715349
Moved 853.2405 386.4156 460.2728 0.06114721 0.1858867
Stationary 853.2712 386.4156 460.2728 0.06114721 0.1858867
Moved 853.302 399.4892 435.277 0.09141017 0.1215971
Moved 853.3328 406.6986 417.3699 0.1080987 0.07553975
Moved 853.3635 410.0889 404.6444 0.1159465 0.04280961
Moved 853.3942 411 391.306 0.1180555 0.008503125
Moved 853.4249 411 387.7934 0.1180555 -0.0005314674
Moved 853.4557 401.8925 382.9761 0.09697327 -0.0129217
Moved 853.4865 387.3413 380 0.0632901 -0.02057613
Moved 853.5172 369.5 380 0.02199074 -0.02057613
Moved 853.548 341.6053 398.4967 -0.04258042 0.02699766
Moved 853.5787 324.6194 410.0746 -0.08189967 0.05677631
Moved 853.6094 299.7924 429.6816 -0.1393694 0.1072057
Moved 853.6402 281.254 450.3281 -0.1822825 0.1603087
Moved 853.671 269.0072 463.7913 -0.2106314 0.1949364
Moved 853.7017 260.5412 474.9451 -0.2302288 0.2236242
Moved 853.7325 254.508 484.7379 -0.2441944 0.2488115
Moved 853.7632 254 488.0113 -0.2453704 0.2572306
Ended 853.7939 254 489.4004 -0.2453704 0.2608034
Began 854.5626 488 244 0.2962963 -0.3703704
Stationary 854.5933 488 244 0.2962963 -0.3703704
Stationary 854.6241 488 244 0.2962963 -0.3703704
Stationary 854.6549 488 244 0.2962963 -0.3703704
Moved 854.6855 488 276.2175 0.2962963 -0.2875063
Moved 854.7164 488 326.5624 0.2962963 -0.1580186
Moved 854.7471 488 380.6033 0.2962963 -0.01902458
Moved 854.7778 488 415.6319 0.2962963 0.07106965
Moved 854.8086 488 447.5703 0.2962963 0.1532156
Moved 854.8394 488 478 0.2962963 0.2314814
Moved 854.8701 488 500.2636 0.2962963 0.2887437
Moved 854.9008 476.5 513.5 0.2696759 0.3227879
Moved 854.9316 470.8601 521.0933 0.2566206 0.342318
Moved 854.9623 463.6072 524 0.2398314 0.3497942
Moved 854.993 458 524 0.2268519 0.3497942
Moved 855.0238 439.0376 498.0645 0.1829574 0.2830875
Moved 855.0546 417.2449 434.7305 0.1325113 0.1201914
Moved 855.0853 409.9921 390.4407 0.1157224 0.00627761
Moved 855.116 409 351.7559 0.113426 -0.0932206
Moved 855.1469 409 321.035 0.113426 -0.1722352
Moved 855.1776 420.292 298.1195 0.1395649 -0.2311742
Moved 855.2083 422.175 279.1248 0.1439238 -0.280029
Moved 855.2391 427.8928 263.3217 0.1571592 -0.3206748
Moved 855.2698 432.8094 250.9763 0.1685404 -0.3524272
Moved 855.3005 438.5316 240.4684 0.1817862 -0.3794539
Moved 855.3313 439.9119 238.1761 0.1849812 -0.3853494
Moved 855.362 441.5 235.5 0.1886574 -0.3922326
Moved 855.3928 442 234 0.1898148 -0.3960905
Moved 855.4235 436.2252 233 0.1764472 -0.3986626
Moved 855.4543 418.9567 246.3104 0.1364739 -0.364428
Moved 855.485 399.7446 257.1277 0.09200146 -0.3366058
Moved 855.5158 373.7491 277.4695 0.0318265 -0.2842861
Moved 855.5465 349.5 297.5 -0.02430553 -0.2327676
Moved 855.5773 329.957 312.4593 -0.06954407 -0.1942919
Moved 855.608 311.5475 328.7356 -0.1121587 -0.1524291
Moved 855.6388 291.5872 345.4128 -0.1583628 -0.1095351
Moved 855.6695 280.2399 355.7601 -0.1846299 -0.08292162
Moved 855.7002 274.9884 361.0232 -0.1967861 -0.06938487
Moved 855.731 272.5697 362 -0.2023851 -0.06687243
Ended 855.7618 271.5 363.5 -0.2048611 -0.06301456
PhraseEnd 856.2844
