the postal service is very slow
Direct
0.6 0.6
432 388.8
Began 1747.628 336 541 -0.05555556 0.3935184
Stationary 1747.659 336 541 -0.05555556 0.3935184
Stationary 1747.69 336 541 -0.05555556 0.3935184
Moved 1747.72 353.7629 508.9101 -0.01443764 0.3109827
Moved 1747.751 405.0232 437.662 0.1042203 0.1277313
Moved 1747.782 419 419.5 0.1365741 0.08101848
Moved 1747.813 442.3372 388.2733 0.1905955 0.0007027363
Moved 1747.843 455.7524 366.4332 0.2216492 -0.05547017
Moved 1747.874 462.8 357.4 0.237963 -0.0787038
Moved 1747.905 466.659 354.341 0.2468958 -0.08657149
Moved 1747.935 469.5274 353 0.2535357 -0.09002065
Moved 1747.966 471.5 353 0.2581018 -0.09002065
Moved 1747.997 471 353 0.2569444 -0.09002065
Moved 1748.028 458.0671 363.1707 0.2270072 -0.06386156
Moved 1748.058 435.5 379 0.1747686 -0.02314815
Moved 1748.089 405.6428 401.8334 0.1056547 0.03557963
Moved 1748.12 371.2438 424.0807 0.02602726 0.09280016
Moved 1748.151 334.9922 451.0054 -0.05788833 0.1620507
Moved 1748.181 299.7624 478.2112 -0.1394389 0.2320247
Moved 1748.212 259.8757 508.5475 -0.2317691 0.3100502
Ended 1748.243 231 524 -0.2986111 0.3497942
Began 1749.165 574 520 0.4953703 0.3395061
Stationary 1749.195 574 520 0.4953703 0.3395061
Stationary 1749.226 574 520 0.4953703 0.3395061
Stationary 1749.257 574 520 0.4953703 0.3395061
Moved 1749.287 564.722 520 0.4738936 0.3395061
Moved 1749.318 558.0749 520 0.4585066 0.3395061
Moved 1749.349 548.6052 512.1513 0.4365861 0.3193191
Moved 1749.38 535.3885 512 0.4059919 0.31893
Moved 1749.41 522.5534 512 0.3762811 0.31893
Moved 1749.441 512.6447 512 0.3533443 0.31893
Moved 1749.472 504.0316 512 0.3334066 0.31893
Moved 1749.503 497.6801 512 0.3187038 0.31893
Moved 1749.533 492.1407 512 0.3058812 0.31893
Moved 1749.564 489.7006 512 0.300233 0.31893
Moved 1749.595 485.8268 512 0.2912657 0.31893
Moved 1749.625 483.2894 511.2894 0.2853921 0.3171024
Moved 1749.656 480.4165 509.4165 0.2787419 0.3122852
Moved 1749.687 476.5437 506.5437 0.2697771 0.3048963
Moved 1749.718 471.3479 502.674 0.2577497 0.2949432
Moved 1749.748 463.4745 496.3163 0.2395242 0.2785913
Moved 1749.779 452.4638 488.1711 0.2140367 0.2576416
Moved 1749.81 435.9486 477.6849 0.175807 0.2306711
Moved 1749.841 418.3438 465.5313 0.1350551 0.1994117
Moved 1749.871 395.0327 450.0234 0.08109421 0.1595251
Moved 1749.902 370.0417 436.6511 0.02324462 0.1251313
Moved 1749.933 346.3143 422.5428 -0.03167987 0.08884469
Moved 1749.964 321.6076 406.1392 -0.08887127 0.0466543
Moved 1749.994 295.788 392.394 -0.1486389 0.01130135
Moved 1750.025 274.9056 381.9528 -0.1969777 -0.01555352
Moved 1750.056 262.2864 375.9648 -0.2261888 -0.03095462
Moved 1750.086 251.2474 371.5618 -0.2517422 -0.04227933
Moved 1750.117 244.3764 367.6882 -0.2676473 -0.05224236
Moved 1750.148 238.631 367 -0.2809468 -0.05401234
Moved 1750.179 236.2761 366 -0.2863979 -0.05658444
Moved 1750.209 234.8418 366 -0.2897181 -0.05658444
Moved 1750.24 232.7614 366 -0.2945337 -0.05658444
Moved 1750.271 233 380.7254 -0.2939815 -0.01871046
Moved 1750.302 247.1866 403.8611 -0.2611423 0.04079513
Moved 1750.332 267.6216 430.6216 -0.2138389 0.1096233
Moved 1750.363 287.4421 451.4421 -0.1679581 0.163174
Moved 1750.394 300.4631 462.2778 -0.137817 0.1910437
Moved 1750.424 310.9757 470.9757 -0.1134822 0.2134148
Moved 1750.455 320.598 476.732 -0.09120838 0.2282201
Moved 1750.486 329.2117 481.4744 -0.07126928 0.2404177
Moved 1750.516 334.5134 484.2567 -0.05899678 0.2475738
Moved 1750.547 340.2663 487.1331 -0.04567986 0.2549719
Moved 1750.578 342.0036 488.0036 -0.04165833 0.2572109
Stationary 1750.609 342 488 -0.04166668 0.2572016
Moved 1750.639 343.01 488 -0.03932863 0.2572016
Stationary 1750.67 343 488 -0.03935183 0.2572016
Stationary 1750.701 343 488 -0.03935183 0.2572016
