the collapse of the Roman empire
Moved 482.1781 317.4703 412.703 -0.09844835 0.06353649
Moved 482.2088 362.4805 428.4048 0.005741815 0.1039218
Moved 482.2395 418.6108 450.6904 0.1356732 0.1612406
Moved 482.2703 462.064 468.2617 0.2362593 0.2064342
Moved 482.301 502.1345 483.6909 0.3290149 0.2461184
Moved 482.3318 531.5627 495.0251 0.397136 0.2752702
Moved 482.3625 558.9046 503.2261 0.4604273 0.2963634
Moved 482.3933 580.1657 508.8808 0.5096428 0.3109073
Moved 482.424 592.5739 512.6435 0.5383655 0.3205851
Moved 482.4547 599.1858 515.0929 0.5536708 0.3268849
Moved 482.4855 601.8572 516 0.5598547 0.329218
Moved 482.5161 604.5 516 0.5659723 0.329218
Moved 482.547 605.1284 516 0.5674267 0.329218
Moved 482.5777 605 517 0.5671296 0.33179
Stationary 482.6085 605 517 0.5671296 0.33179
Moved 482.6392 590.6808 517 0.5339833 0.33179
Moved 482.6699 572.2296 518 0.4912722 0.3343621
Moved 482.7007 549.9114 520.5654 0.4396097 0.3409604
Moved 482.7314 524.1591 522 0.3799978 0.3446501
Moved 482.7621 498.1752 525.0916 0.3198501 0.3526019
Moved 482.7929 473.2144 527.3988 0.2620703 0.3585359
Moved 482.8236 440.6879 529.3011 0.1867775 0.3634286
Moved 482.8544 414.2759 529 0.1256386 0.3626543
Moved 482.8851 393.1991 529 0.07684965 0.3626543
Moved 482.9159 373.1766 529 0.03050129 0.3626543
Moved 482.9466 353.9992 529 -0.01389071 0.3626543
Moved 482.9774 338.1833 523.6566 -0.05050163 0.3489108
Moved 483.0081 324.5 519.5 -0.08217593 0.3382201
Moved 483.0388 314.1418 517 -0.1061533 0.33179
Moved 483.0696 304.1014 514 -0.129395 0.324074
Moved 483.1003 296.042 510.521 -0.1480509 0.315126
Moved 483.131 289.1429 508.0715 -0.164021 0.3088258
Moved 483.1618 285.331 506.331 -0.1728449 0.3043492
Moved 483.1925 282.565 506 -0.1792476 0.3034978
Moved 483.2233 280.7989 505 -0.183336 0.3009258
Moved 483.254 280 504 -0.1851852 0.2983539
Moved 483.2848 280 502.5595 -0.1851852 0.2946489
Moved 483.3155 278.8983 503 -0.1877353 0.2957818
Moved 483.3463 279 502 -0.1875 0.2932098
Moved 483.377 279 500.5869 -0.1875 0.2895753
Moved 483.4077 279 499.5 -0.1875 0.2867798
Moved 483.4385 278 497.0629 -0.1898148 0.2805114
Moved 483.4692 275.5 492 -0.1956018 0.2674896
Moved 483.5 271.8965 478.379 -0.2039433 0.2324563
Moved 483.5307 266.2628 456.1829 -0.2169842 0.1753674
Moved 483.5614 262.3716 433.973 -0.2259917 0.1182432
Moved 483.5922 258.9576 414.7036 -0.2338943 0.0686819
Moved 483.6229 254.3515 391.2302 -0.2445568 0.008308152
Moved 483.6536 252 372.5521 -0.25 -0.03973227
Moved 483.6844 249.6728 359.6912 -0.255387 -0.07281063
Moved 483.7151 248 350.7582 -0.2592593 -0.09578642
Moved 483.7459 246.4926 343.4778 -0.2627486 -0.114512
Moved 483.7766 246 338.4601 -0.2638889 -0.1274173
Moved 483.8074 245 332.9432 -0.2662037 -0.141607
Ended 483.8381 245 330 -0.2662037 -0.149177
Backspace 485.2523
Began 486.5741 345 503 -0.03472224 0.2957818
Stationary 486.6049 345 503 -0.03472224 0.2957818
Stationary 486.6356 345 503 -0.03472224 0.2957818
Stationary 486.6663 345 503 -0.03472224 0.2957818
Moved 486.6971 345 492.4213 -0.03472224 0.2685731
Moved 486.7278 364.0504 457.024 0.009375812 0.1775309
Moved 486.7586 378.6866 418.7521 0.04325609 0.07909476
Moved 486.7893 392 389 0.07407407 0.002572016
Moved 486.82 405.4513 368.2103 0.1052113 -0.0508996
Moved 486.8508 413.7459 356.3812 0.1244118 -0.08132408
Moved 486.8815 417.6358 351.3641 0.1334163 -0.09422812
Moved 486.9123 418 348.9407 0.1342593 -0.1004613
Moved 486.943 419.4578 349 0.1376338 -0.1003086
Moved 486.9738 419 346.6968 0.1365741 -0.1062324
Stationary 487.0045 419 346.6968 0.1365741 -0.1062324
Moved 487.0352 397.1338 346 0.08595774 -0.1080248
Moved 487.0659 386.0376 346 0.06027222 -0.1080248
Moved 487.0967 359.2386 356.5076 -0.001762509 -0.08099897
Moved 487.1275 333.3948 359.0673 -0.06158615 -0.07441548
Moved 487.1582 306.1523 364.0773 -0.1246474 -0.06152973
Moved 487.1889 283.9269 367.2961 -0.1760951 -0.05325074
Moved 487.2197 265.6088 370 -0.2184982 -0.04629637
Moved 487.2504 255 371.5 -0.2430556 -0.04243827
Moved 487.2812 245.5064 371 -0.2650314 -0.04372435
Moved 487.3119 238.9923 372 -0.2801104 -0.04115226
Moved 487.3426 235.2333 373 -0.2888118 -0.03858032
Moved 487.3734 232.8739 374 -0.2942733 -0.03600823
Moved 487.4041 230.5 375.5 -0.2997685 -0.03215028
Moved 487.4349 229.8452 375 -0.3012843 -0.03343629
Ended 487.4656 229.8452 375 -0.3012843 -0.03343629
Backspace 487.9267
Began 488.6645 315 501 -0.1041667 0.2906378
Stationary 488.6953 315 501 -0.1041667 0.2906378
Stationary 488.726 315 501 -0.1041667 0.2906378
Moved 488.7567 333.1404 486.9158 -0.06217505 0.2544129
Moved 488.7874 351.7799 471.6926 -0.01902809 0.2152587
Moved 488.8181 377.8236 451.4044 0.04125843 0.163077
Moved 488.8489 404.9459 426.0487 0.1040414 0.09786182
Moved 488.8796 427.5 404 0.15625 0.04115226
Moved 488.9104 441.9294 386.8847 0.1896513 -0.002868637
Moved 488.9411 448.8903 377.2195 0.2057645 -0.02772775
Moved 488.9719 452.7027 369.5947 0.2145895 -0.0473389
Moved 489.0027 454.1293 364.7413 0.2178919 -0.05982175
Moved 489.0334 454 361.0717 0.2175926 -0.06926014
Moved 489.0641 454 360 0.2175926 -0.07201654
Moved 489.0948 426.5207 360 0.153983 -0.07201654
Moved 489.1256 389.8737 391.6774 0.06915201 0.009458212
Moved 489.1563 351.2151 417.1757 -0.02033551 0.07504024
Moved 489.1871 319.9397 438.3735 -0.09273216 0.1295615
Moved 489.2178 302.9919 453.8401 -0.1319632 0.1693417
Moved 489.2486 291.6903 463.1548 -0.1581243 0.1932994
Moved 489.2793 286.6581 466 -0.1697731 0.2006171
Ended 489.31 285 467 -0.1736111 0.2031892
Began 490.0786 307 194 -0.1226852 -0.4989713
Stationary 490.1093 307 194 -0.1226852 -0.4989713
Stationary 490.14 307 194 -0.1226852 -0.4989713
Stationary 490.1708 307 194 -0.1226852 -0.4989713
Moved 490.2016 316.2041 217.8776 -0.1013794 -0.4375577
Moved 490.2323 333.4753 248.9578 -0.06139969 -0.357619
Moved 490.263 358.7954 288.8119 -0.002788454 -0.2551135
Moved 490.2938 391.2277 333.3747 0.07228643 -0.1404972
Moved 490.3245 433.4254 387.9005 0.1699661 -0.00025604
Moved 490.3553 463.82 424.8455 0.2403242 0.09476716
Moved 490.386 490.105 455.1182 0.3011689 0.172629
Moved 490.4167 503.1154 472.468 0.3312856 0.2172529
Moved 490.4475 515.8803 490.3204 0.360834 0.2631697
Moved 490.4782 520.9747 500.9241 0.3726266 0.2904425
Moved 490.5089 524.7368 506.4735 0.3813351 0.3047157
Moved 490.5397 526.1445 509.1445 0.3845937 0.3115855
Moved 490.5705 527 509.9178 0.3865741 0.3135746
Moved 490.6012 527 510.5 0.3865741 0.3150719
Moved 490.6319 528 510 0.3888889 0.3137859
Moved 490.6627 529 479.361 0.3912036 0.2349818
Moved 490.6934 529 437.1965 0.3912036 0.126534
Moved 490.724 529 399.5031 0.3912036 0.029586
Moved 490.7549 529 372.2471 0.3912036 -0.04051687
Moved 490.7856 529 352.0023 0.3912036 -0.09258685
Moved 490.8163 530.3674 339.5305 0.3943689 -0.1246644
Moved 490.8471 532.1327 332.7346 0.3984553 -0.1421436
Moved 490.8779 532 330.4058 0.3981481 -0.1481332
Moved 490.9086 532 327.6426 0.3981481 -0.1552404
Moved 490.9394 512.0062 327 0.3518663 -0.1568931
Moved 490.9701 478.7541 327 0.2748936 -0.1568931
Moved 491.0008 429.9674 338.0041 0.1619615 -0.1285904
Moved 491.0316 372.0664 346.2637 0.02793143 -0.1073467
Moved 491.0623 320.9679 353.6876 -0.09035199 -0.08825223
Moved 491.093 270.5 361.5 -0.2071759 -0.06815843
Moved 491.1238 231.8446 366.0222 -0.2966561 -0.05652722
Moved 491.1545 209.1204 368 -0.3492584 -0.05144041
Moved 491.1853 198.3869 368.5377 -0.3741044 -0.05005738
Moved 491.216 191.2593 369 -0.3906035 -0.04886839
Moved 491.2467 191.2543 370 -0.390615 -0.04629637
Moved 491.2775 191 370 -0.3912037 -0.04629637
Moved 491.3082 191 373.2689 -0.3912037 -0.03788866
Moved 491.339 206.6539 382.1749 -0.3549679 -0.01498234
Moved 491.3697 236.9654 396.257 -0.2848023 0.02123695
Moved 491.4005 288.5896 418.3959 -0.1653019 0.07817872
Moved 491.4312 339.4036 437.7681 -0.04767686 0.1280042
Moved 491.4618 396.785 458.8826 0.08515049 0.1823112
Moved 491.4927 435.5706 468.5932 0.1749321 0.207287
Moved 491.5234 474.5354 476.8928 0.2651282 0.2286336
Moved 491.5542 506 484.5 0.337963 0.2481995
Moved 491.5849 537.6804 491.3361 0.4112973 0.265782
Moved 491.6156 556.5401 494.9343 0.4549539 0.2750367
Moved 491.6464 573.4758 499.6951 0.4941569 0.2872816
Moved 491.6772 586.3879 503.0776 0.524046 0.2959814
Moved 491.7079 595.5891 504.863 0.5453451 0.3005736
Moved 491.7386 601.629 506.629 0.5593264 0.3051157
Moved 491.7694 605.3857 507 0.5680224 0.3060699
Moved 491.8001 607.8371 508 0.573697 0.3086419
Moved 491.8308 609 508 0.576389 0.3086419
Moved 491.8616 610 508 0.5787036 0.3086419
Moved 491.8923 611.5 508 0.5821759 0.3086419
Moved 491.9231 612.5 508 0.5844907 0.3086419
Stationary 491.9538 612.5 508 0.5844907 0.3086419
Stationary 491.9845 612.5 508 0.5844907 0.3086419
Moved 492.0153 612 508 0.5833334 0.3086419
Stationary 492.0461 612 508 0.5833334 0.3086419
Stationary 492.0768 612 508 0.5833334 0.3086419
Stationary 492.1075 612 508 0.5833334 0.3086419
Stationary 492.1382 612 508 0.5833334 0.3086419
Stationary 492.169 612 508 0.5833334 0.3086419
Moved 492.1997 612 502.2636 0.5833334 0.2938878
Moved 492.2305 604.4243 500 0.5657969 0.2880658
Moved 492.2612 602.0135 498.0135 0.5602165 0.2829565
Moved 492.292 597.2491 496.2491 0.5491876 0.2784183
Moved 492.3227 591.9742 494.4871 0.5369774 0.2738866
Moved 492.3535 583.8986 490.7247 0.5182838 0.2642095
Moved 492.3836 569.3284 483.797 0.4845565 0.2463914
Moved 492.4149 551.9423 476.4783 0.4443108 0.2275677
Moved 492.4456 525.3566 465.9426 0.3827698 0.2004696
Moved 492.4764 495.3872 453.9549 0.3133963 0.1696369
Moved 492.5072 455.6196 437.7213 0.2213416 0.1278838
Moved 492.5379 393.5269 410.3729 0.07760852 0.05754349
Moved 492.5686 342.3169 385.1492 -0.04093304 -0.0073325
Moved 492.5994 310.3741 367.5092 -0.1148747 -0.05270279
Moved 492.6301 276.8055 352.202 -0.19258 -0.09207321
Moved 492.6608 257.1891 342.1135 -0.2379881 -0.118021
Moved 492.6916 245.8243 338.2748 -0.2642955 -0.1278941
Moved 492.7223 239.6686 338 -0.278545 -0.1286009
Moved 492.7531 236.0787 338 -0.2868549 -0.1286009
Moved 492.7838 231.6596 344.0319 -0.2970843 -0.1130869
Moved 492.8145 228.5679 365.8886 -0.3042409 -0.05687093
Moved 492.8453 229 399.251 -0.3032407 0.02893765
Moved 492.876 237.1968 434.5824 -0.2842667 0.1198106
Moved 492.9067 242.7215 458.2469 -0.2714779 0.1806763
Moved 492.9375 248.6943 473.083 -0.257652 0.2188348
Moved 492.9683 255.1349 487.8373 -0.2427432 0.2567832
Moved 492.999 260.6614 498.3228 -0.2299504 0.2837521
Moved 493.0298 266.094 507.2819 -0.217375 0.306795
Moved 493.0605 268.518 509.5181 -0.2117638 0.3125463
Moved 493.0912 270 510 -0.2083333 0.3137859
Ended 493.122 271 511 -0.2060186 0.3163579
Began 494.1365 544 528 0.4259259 0.3600822
Stationary 494.1672 544 528 0.4259259 0.3600822
Stationary 494.198 544 528 0.4259259 0.3600822
Moved 494.2287 530.5203 520.2601 0.3947228 0.3401752
Moved 494.2594 523.7385 516.159 0.3790242 0.3296269
Moved 494.2901 511.0948 507.4569 0.3497566 0.307245
Moved 494.3209 496.285 497.19 0.3154745 0.2808384
Moved 494.3517 479.3339 484.9263 0.2762358 0.2492961
Moved 494.3824 437.901 454.3854 0.1803265 0.1707444
Moved 494.4131 394.134 416.9828 0.0790138 0.07454421
Moved 494.4439 365.514 388.1425 0.01276384 0.0003663993
Moved 494.4746 347.333 369.3331 -0.02932166 -0.04801165
Moved 494.5054 338.2975 357.595 -0.05023728 -0.07820223
Moved 494.5361 334 353.3904 -0.06018519 -0.0890165
Moved 494.5668 333 350.6166 -0.06249999 -0.09615085
Ended 494.5976 333 351 -0.06249999 -0.09516476
Began 495.7965 353 507 -0.01620372 0.3060699
Stationary 495.8272 353 507 -0.01620372 0.3060699
Stationary 495.858 353 507 -0.01620372 0.3060699
Stationary 495.8888 353 507 -0.01620372 0.3060699
Moved 495.9195 364.2267 482.3954 0.009784103 0.2427866
Moved 495.9503 380.1149 439.2596 0.04656215 0.1318406
Moved 495.9809 393.2925 400.9762 0.07706603 0.03337491
Moved 496.0117 401.6575 376.1986 0.09642948 -0.03035345
Moved 496.0424 405.3032 365.7872 0.1048685 -0.05713184
Moved 496.0732 406 361.9285 0.1064815 -0.06705641
Moved 496.1039 406 361 0.1064815 -0.06944452
Moved 496.1347 397.6505 361 0.08715381 -0.06944452
Moved 496.1654 364.7231 393.2557 0.01093298 0.01351768
Moved 496.1961 328.6737 428.3263 -0.07251451 0.1037198
Moved 496.2268 298.0826 456.371 -0.1433274 0.1758514
Moved 496.2576 280.239 470.7951 -0.1846319 0.2129503
Moved 496.2884 269.5728 477.4272 -0.2093222 0.2300081
Moved 496.3191 264.0225 480.4888 -0.2221701 0.2378825
Ended 496.3498 264.0225 480.4888 -0.2221701 0.2378825
Began 497.7947 292 466 -0.1574074 0.2006171
Stationary 497.8255 292 466 -0.1574074 0.2006171
Stationary 497.8562 292 466 -0.1574074 0.2006171
Stationary 497.8869 292 466 -0.1574074 0.2006171
Stationary 497.9176 292 466 -0.1574074 0.2006171
Moved 497.9484 317.7745 478.2582 -0.09774411 0.2321454
Moved 497.9791 348.5025 487.77 -0.02661452 0.25661
Moved 498.0098 385.3105 496.8621 0.05858899 0.279995
Moved 498.0406 438.3571 504.5143 0.1813823 0.2996766
Moved 498.0714 452.2493 507.2776 0.2135401 0.306784
Moved 498.1021 478.0947 508 0.2733673 0.3086419
Moved 498.1328 492.6532 509.6633 0.3070676 0.3129199
Moved 498.1636 500.4108 510 0.325025 0.3137859
Moved 498.1943 504.8918 510 0.3353977 0.3137859
Moved 498.2251 510.3153 504.0812 0.347952 0.2985628
Moved 498.2558 514.4286 482.1429 0.3574736 0.2421369
Moved 498.2865 514 426.2022 0.3564815 0.09825659
Moved 498.3173 501.0961 372.9418 0.3266113 -0.03872993
Moved 498.348 495.5942 325.9128 0.3138753 -0.1596894
Moved 498.3788 492.1364 291.6366 0.3058713 -0.2478483
Moved 498.4095 491 261.966 0.3032407 -0.3241615
Moved 498.4403 489.6613 248.6451 0.3001419 -0.3584231
Moved 498.471 487.8869 240.6606 0.2960344 -0.3789594
Moved 498.5017 483.8735 236.4368 0.2867442 -0.3898232
Moved 498.5324 471.6693 235 0.2584938 -0.3935186
Moved 498.5632 442.8399 250.6768 0.191759 -0.3531977
Moved 498.594 400.9961 276.6693 0.09489834 -0.2863444
Moved 498.6247 357.0359 305.6921 -0.006861389 -0.2116975
Moved 498.6555 306.7209 335.7405 -0.1233313 -0.1344122
Moved 498.6862 270.2617 360.4922 -0.2077275 -0.07075062
Moved 498.7169 243.5 376.5 -0.2696759 -0.02957819
Moved 498.7477 221.7222 383.0794 -0.3200876 -0.01265585
Moved 498.7784 208.7938 385 -0.3500142 -0.007716127
Moved 498.8092 203.4394 385 -0.3624089 -0.007716127
Moved 498.8399 201.5 385 -0.3668981 -0.007716127
Moved 498.8707 202 379.5972 -0.3657407 -0.02161214
Moved 498.9014 223.679 355.8011 -0.3155578 -0.08281613
Moved 498.9321 256.4423 325.1314 -0.2397169 -0.161699
Moved 498.9628 297.2125 289.2449 -0.1453414 -0.2539999
Moved 498.9936 337.421 262.3309 -0.05226617 -0.3232231
Moved 499.0244 368.4017 242.4717 0.0194484 -0.3743012
Moved 499.0551 387.8951 232.0524 0.0645721 -0.4010999
Moved 499.0858 402.5725 224.7137 0.09854744 -0.419975
Moved 499.1165 414.5957 217.6029 0.1263788 -0.4382641
Moved 499.1473 421.9108 214.0446 0.1433121 -0.4474162
Moved 499.1781 426 211.5 0.1527777 -0.4539609
Ended 499.2088 430 209 0.162037 -0.4603909
Began 501.5451 264 513 -0.2222222 0.321502
Stationary 501.5759 264 513 -0.2222222 0.321502
Stationary 501.6067 264 513 -0.2222222 0.321502
Moved 501.6374 280.4729 495.5271 -0.1840904 0.2765614
Moved 501.6681 296.3129 475.1948 -0.1474238 0.2242663
Moved 501.6989 320.3705 442.8392 -0.09173482 0.1410473
Moved 501.7296 362.0133 381.5645 0.004660388 -0.01655217
Moved 501.7603 388.3279 349.4917 0.06557395 -0.09904406
Moved 501.7911 427.2567 306.4719 0.1556867 -0.2096915
Moved 501.8218 441.9207 290.4193 0.1896312 -0.2509792
Moved 501.8526 468.8442 263.5829 0.2519541 -0.3200028
Moved 501.8833 485.2597 247.6169 0.289953 -0.3610675
Moved 501.914 502.5924 233.0063 0.3300749 -0.3986462
Moved 501.9448 514.4854 221.5146 0.357605 -0.4282031
Moved 501.9755 522.2825 214.7175 0.3756539 -0.4456854
Moved 502.0063 526.1619 210.8381 0.3846339 -0.4556633
Moved 502.037 530.6822 207.6589 0.3950976 -0.4638403
Moved 502.0678 533.1106 204.8894 0.400719 -0.4709634
Moved 502.0985 534.8718 203 0.4047959 -0.4758231
Moved 502.1292 535 201.5 0.4050927 -0.479681
Moved 502.16 537.0331 201 0.4097989 -0.4809672
Moved 502.1907 537 199.5542 0.4097222 -0.4846857
Moved 502.2215 538.5 199 0.4131944 -0.4861111
Stationary 502.2522 538.5 199 0.4131944 -0.4861111
Moved 502.2829 538 197.8948 0.4120371 -0.4889537
Stationary 502.3136 538 197.8948 0.4120371 -0.4889537
Stationary 502.3444 538 197.8948 0.4120371 -0.4889537
Stationary 502.3752 538 197.8948 0.4120371 -0.4889537
Stationary 502.4059 538 197.8948 0.4120371 -0.4889537
Stationary 502.4367 538 198 0.4120371 -0.4886832
Stationary 502.4674 538 198 0.4120371 -0.4886832
Moved 502.4982 538 209 0.4120371 -0.4603909
Moved 502.5289 529.0248 225.9752 0.3912612 -0.4167304
Moved 502.5596 525.905 258.8554 0.3840393 -0.3321621
Moved 502.5903 526 277.0356 0.3842592 -0.2854022
Moved 502.6211 526 313.9722 0.3842592 -0.1904007
Moved 502.6519 536.1122 349.4488 0.407667 -0.09915441
Moved 502.6826 542.5 380.5 0.4224537 -0.0192902
Moved 502.7133 551.9054 410.2635 0.4442254 0.05726198
Moved 502.744 559.9791 437.9443 0.4629146 0.1284576
Moved 502.7748 567.5321 458.8302 0.4803984 0.1821763
Moved 502.8055 572.3735 477.681 0.4916054 0.230661
Moved 502.8363 578.0017 493.0042 0.5046336 0.2700725
Moved 502.867 582.5225 505.045 0.5150983 0.3010415
Moved 502.8978 586.0599 515.1198 0.5232868 0.326954
Moved 502.9285 588.976 522.9521 0.530037 0.3470989
Moved 502.9592 591.7544 530.5088 0.5364685 0.3665349
Moved 502.99 594 536.8939 0.5416667 0.3829575
Moved 503.0208 595.2784 539.5568 0.5446259 0.3898065
Moved 503.0515 595 541.6899 0.5439815 0.3952928
Moved 503.0822 595 543.2281 0.5439815 0.3992492
Moved 503.1129 595 544 0.5439815 0.4012345
Moved 503.1437 595 545 0.5439815 0.4038065
Stationary 503.1744 595 545 0.5439815 0.4038065
Moved 503.205 595 546 0.5439815 0.4063785
Stationary 503.2359 595 546 0.5439815 0.4063785
Stationary 503.2666 595 546 0.5439815 0.4063785
Stationary 503.2974 595 546 0.5439815 0.4063785
Stationary 503.3282 595 546 0.5439815 0.4063785
Moved 503.3589 585.2988 546 0.521525 0.4063785
Moved 503.3896 581.6528 546 0.5130852 0.4063785
Moved 503.4204 575.1812 538.0604 0.4981045 0.3859577
Moved 503.4511 564.1763 534.2941 0.4726302 0.3762706
Moved 503.4818 554.5677 530.5226 0.4503883 0.3665703
Moved 503.5126 547.2304 528.0768 0.4334037 0.3602797
Moved 503.5433 538.9354 525.3118 0.4142024 0.3531682
Moved 503.574 531.653 521.102 0.3973448 0.3423404
Moved 503.6048 524.2969 519.099 0.380317 0.3371888
Moved 503.6356 517.1053 515.3685 0.3636698 0.3275937
Moved 503.6663 509.826 513.6087 0.3468194 0.3230676
Moved 503.6971 502.507 511.8357 0.3298774 0.3185074
Moved 503.7278 496.7785 511 0.3166168 0.3163579
Moved 503.7585 489.8723 510 0.3006303 0.3137859
Moved 503.7893 482.7251 507.8625 0.2840858 0.3082884
Moved 503.82 476.192 507 0.268963 0.3060699
Moved 503.8507 473.6745 507 0.2631354 0.3060699
Moved 503.8815 470.9025 507 0.2567188 0.3060699
Moved 503.9122 469.5355 507 0.2535543 0.3060699
Moved 503.943 467.696 507 0.2492964 0.3060699
Moved 503.9737 466.9074 507 0.2474709 0.3060699
Moved 504.0044 465.6394 507 0.2445357 0.3060699
Moved 504.0352 464.879 507 0.2427754 0.3060699
Moved 504.0659 461.9467 507 0.2359878 0.3060699
Moved 504.0967 456.515 507 0.2234144 0.3060699
Moved 504.1274 446.0042 507 0.1990837 0.3060699
Moved 504.1582 428.7628 507 0.1591732 0.3060699
Moved 504.1889 405.7091 507 0.1058081 0.3060699
Moved 504.2196 381.1865 507 0.0490428 0.3060699
Moved 504.2504 358.3032 507 -0.003927747 0.3060699
Moved 504.2811 341.7391 507 -0.04227052 0.3060699
Moved 504.3119 327.0472 507 -0.07627954 0.3060699
Moved 504.3425 313.7232 504.7446 -0.1071223 0.3002691
Moved 504.3734 304.9812 504 -0.1273582 0.2983539
Moved 504.4041 297.5 503 -0.1446759 0.2957818
Moved 504.4348 289.438 502 -0.1633378 0.2932098
Moved 504.4655 282.1029 501 -0.1803173 0.2906378
Moved 504.4963 274.8655 500 -0.1970706 0.2880658
Moved 504.527 269.7178 499 -0.2089866 0.2854938
Moved 504.5577 265.0571 497.0571 -0.2197751 0.2804966
Moved 504.5885 259.5967 496 -0.232415 0.2777777
Moved 504.6192 254.0779 495 -0.2451901 0.2752057
Moved 504.65 252.0982 494 -0.2497726 0.2726337
Moved 504.6807 250.3356 493.3356 -0.2538528 0.2709249
Moved 504.7115 248.7869 493 -0.2574378 0.2700616
Moved 504.7422 249 491.9079 -0.2569445 0.2672527
Stationary 504.7729 249 492 -0.2569445 0.2674896
Moved 504.8037 249 489.6438 -0.2569445 0.2614294
Moved 504.8345 261.3383 486.8873 -0.2283836 0.2543396
Moved 504.8652 267.3416 486 -0.2144871 0.2520575
Moved 504.8959 271.3371 483.6629 -0.2052383 0.2460465
Moved 504.9267 277.1921 482.904 -0.191685 0.2440945
