sharp cheese keeps the mind sharp
Moved 797.19 441 470.9157 0.1875 0.2132605
Moved 797.2207 441 472.3409 0.1875 0.2169262
Moved 797.2514 441 473.6641 0.1875 0.2203295
Moved 797.2822 441 474.5 0.1875 0.2224794
Moved 797.3129 441 476.1147 0.1875 0.2266324
Moved 797.3436 429.0274 477 0.1597857 0.2289094
Moved 797.3743 423.0743 478.6419 0.1460054 0.2331323
Moved 797.4051 417.2108 479 0.1324325 0.2340534
Moved 797.4357 411.4277 480 0.1190456 0.2366254
Moved 797.4665 404.675 482.1625 0.1034144 0.2421875
Moved 797.4972 397.3838 482.6541 0.0865366 0.2434517
Moved 797.5279 388.4191 485.527 0.06578505 0.2508409
Moved 797.5587 379.7779 487 0.04578223 0.2546296
Moved 797.5894 369.1541 490.282 0.02118995 0.2630709
Moved 797.6201 354.8574 492.8285 -0.01190414 0.2696205
Moved 797.6508 338.4616 495.7076 -0.0498573 0.2770257
Moved 797.6816 322.0829 499.1668 -0.08777096 0.2859227
Moved 797.7123 307.4873 501.0732 -0.1215571 0.2908262
Moved 797.743 293.0925 502 -0.1548785 0.2932098
Moved 797.7737 282.4609 502 -0.1794886 0.2932098
Moved 797.8044 274.861 502 -0.197081 0.2932098
Moved 797.8351 269.4203 502 -0.2096753 0.2932098
Moved 797.8659 265.677 493.8696 -0.2183402 0.2722983
Moved 797.8966 265 493.964 -0.2199074 0.2725411
Moved 797.9272 263.5358 494 -0.2232968 0.2726337
Stationary 797.9581 264 494 -0.2222222 0.2726337
Stationary 797.9888 264 494 -0.2222222 0.2726337
Stationary 798.0195 264 494 -0.2222222 0.2726337
Stationary 798.0502 264 494 -0.2222222 0.2726337
Moved 798.0809 264 491.71 -0.2222222 0.2667438
Moved 798.1116 274.1293 491 -0.1987748 0.2649176
Moved 798.1423 279.9547 486.3635 -0.1852899 0.2529925
Moved 798.1731 287.5985 482.2677 -0.1675961 0.2424579
Moved 798.2038 297.9492 474.7881 -0.143636 0.2232203
Moved 798.2345 310.0403 465.5677 -0.1156474 0.1995054
Moved 798.2653 320.4202 456.5798 -0.09161984 0.1763882
Moved 798.296 334.0579 445.9421 -0.06005108 0.1490279
Moved 798.3267 344.5579 438.3316 -0.0357456 0.1294536
Moved 798.3574 352.5313 432.2343 -0.01728858 0.1137713
Moved 798.3882 359.9733 424.7023 -6.179015E-05 0.09439872
Moved 798.4189 366.401 417.3985 0.01481712 0.07561334
Moved 798.4496 370.1552 411.8448 0.02350748 0.06132914
Moved 798.4803 372.7139 405.5723 0.02943029 0.04519611
Moved 798.511 375.4862 398.5413 0.03584772 0.02711225
Moved 798.5417 378.3609 393.6391 0.04250209 0.01450382
Moved 798.5724 380 387.5186 0.04629632 -0.001238167
Moved 798.6032 382.7463 383.5074 0.05265345 -0.01155516
Moved 798.6339 384 379.3799 0.0555556 -0.02217116
Moved 798.6647 385 373.0724 0.05787035 -0.03839414
Moved 798.6954 385 370.2614 0.05787035 -0.04562417
Moved 798.7261 385 367.0884 0.05787035 -0.05378496
Moved 798.7568 385 363.2128 0.05787035 -0.06375308
Moved 798.7875 385 359.3403 0.05787035 -0.07371321
Moved 798.8182 385 356.8605 0.05787035 -0.08009145
Moved 798.8489 385 353 0.05787035 -0.09002065
Moved 798.8797 373.2559 351.064 0.03068497 -0.09500016
Moved 798.9104 357.1312 350 -0.006640702 -0.09773669
Moved 798.9412 335.1333 350 -0.0575619 -0.09773669
Moved 798.9719 308.6104 358.8586 -0.1189575 -0.07495213
Moved 799.0026 288.0957 362.1292 -0.1664452 -0.06654017
Moved 799.0333 275.9992 364.7502 -0.1944463 -0.05979899
Moved 799.064 265.9267 367.5366 -0.2177623 -0.05263215
Moved 799.0948 259.185 370.4075 -0.2333681 -0.0452482
Moved 799.1255 254.7114 374.5773 -0.2437237 -0.03452356
Moved 799.1562 251.2007 382.1973 -0.2518503 -0.01492465
Moved 799.1869 251 396.3524 -0.2523148 0.02148251
Moved 799.2177 256.4114 420.4937 -0.2397885 0.08357416
Moved 799.2484 267.8654 447.4615 -0.2132746 0.152936
Moved 799.2791 279.8521 473.6303 -0.1855275 0.2202425
Moved 799.3098 288.5339 498.6016 -0.1654309 0.284469
Moved 799.3406 294.435 536.5029 -0.1517708 0.3819518
Moved 799.3713 297 591.8695 -0.1458333 0.5243556
Ended 799.402 297 591.8695 -0.1458333 0.5243556
Began 801.0304 489 374 0.2986111 -0.03600823
Stationary 801.061 489 374 0.2986111 -0.03600823
Stationary 801.0918 489 374 0.2986111 -0.03600823
Moved 801.1225 466.4519 380.7095 0.2464163 -0.01875143
Moved 801.1533 433.4338 404.4246 0.1699857 0.04224432
Moved 801.184 397.4078 430.2561 0.08659223 0.1086834
Moved 801.2147 367.8237 452.7842 0.01811038 0.1666259
Moved 801.2454 346.9959 465.0023 -0.03010203 0.1980509
Moved 801.276 329.7365 472.7545 -0.07005438 0.2179899
Moved 801.3068 315.2327 478.5069 -0.1036279 0.2327852
Moved 801.3376 305.2387 482.3807 -0.1267622 0.2427486
Moved 801.3682 291.3158 489.4105 -0.1589911 0.2608294
Moved 801.399 278.0159 496.9881 -0.1897781 0.2803191
Moved 801.4297 269.3596 503.7603 -0.2098156 0.2977372
Moved 801.4604 264.1624 508.8376 -0.2218464 0.3107964
Moved 801.4911 257.412 515.588 -0.2374723 0.3281583
Moved 801.5219 252.6954 519.1523 -0.2483903 0.3373259
Moved 801.5526 249.4667 522.5333 -0.255864 0.3460217
Moved 801.5833 246.4431 526 -0.2628631 0.3549381
Moved 801.614 242.574 529.426 -0.2718195 0.36375
Moved 801.6448 239.7048 532.2952 -0.2784611 0.3711296
Moved 801.6754 239 533.5 -0.2800926 0.3742283
Moved 801.7062 238 534.7303 -0.2824074 0.3773928
Moved 801.7369 238 537 -0.2824074 0.3832304
Moved 801.7677 238 539.4558 -0.2824074 0.3895468
Moved 801.7984 238 543.0089 -0.2824074 0.3986854
Moved 801.8291 250.742 546 -0.252912 0.4063785
Moved 801.8598 258.2331 548.7444 -0.2355716 0.4134371
Moved 801.8906 265.7384 550 -0.218198 0.4166666
Moved 801.9213 274.3749 550 -0.1982062 0.4166666
Moved 801.952 284.0253 550 -0.1758673 0.4166666
Moved 801.9827 292.6274 542.9936 -0.1559551 0.3986459
Moved 802.0135 304.0362 536.7783 -0.1295459 0.3826602
Moved 802.0442 317.7379 527.8414 -0.09782906 0.3596743
Moved 802.0749 338.4345 512.7448 -0.04992018 0.3208457
Moved 802.1057 353.8635 501.9092 -0.01420478 0.2929762
Moved 802.1364 370.8502 489.7198 0.0251161 0.261625
Moved 802.1671 382.7886 479.2114 0.0527513 0.2345972
Moved 802.1978 394.3014 468.6986 0.07940134 0.2075581
Moved 802.2285 401.6833 459.3167 0.09648909 0.1834277
Moved 802.2592 408.3069 449.6931 0.1118214 0.1586756
Moved 802.2899 412.6432 443.0705 0.1218591 0.1416421
Moved 802.3207 416.5 436 0.130787 0.1234567
Moved 802.3514 421.104 426.8441 0.1414444 0.0999075
Moved 802.3821 425.8524 416.2952 0.1524362 0.07277555
Moved 802.4128 428.7987 406.6038 0.1592564 0.04784925
Moved 802.4436 431.2245 401.551 0.1648715 0.03485334
Moved 802.4743 434.1802 393.4595 0.1717133 0.01404177
Moved 802.505 437.0536 386.8928 0.1783648 -0.002847758
Moved 802.5357 439 380.1291 0.1828703 -0.02024419
Moved 802.5665 441.4881 376.0239 0.1886298 -0.03080289
Moved 802.5972 443 370.2718 0.1921296 -0.04559724
Moved 802.6279 445 363.5297 0.1967593 -0.06293803
Moved 802.6586 446.8197 358.3606 0.2009716 -0.07623311
Moved 802.6894 447 354.3647 0.2013889 -0.08651058
Moved 802.72 447.5058 350.4943 0.2025596 -0.09646536
Moved 802.7508 448 346.6193 0.2037037 -0.106432
Moved 802.7815 449.3745 342.6255 0.2068854 -0.116704
Moved 802.8123 449 341.1699 0.2060185 -0.1204477
Moved 802.843 449 339.7363 0.2060185 -0.124135
Moved 802.8737 449 337.8631 0.2060185 -0.128953
Moved 802.9044 449 334.8857 0.2060185 -0.136611
Moved 802.9351 449 333.6255 0.2060185 -0.1398521
Moved 802.9659 449 331.132 0.2060185 -0.1462654
Moved 802.9966 449 329.8461 0.2060185 -0.1495728
Moved 803.0273 449 327.5 0.2060185 -0.1556071
Moved 803.058 449 325.9438 0.2060185 -0.1596095
Moved 803.0887 449 323.5 0.2060185 -0.1658951
Moved 803.1194 449 321.4722 0.2060185 -0.1711105
Moved 803.1502 449 320 0.2060185 -0.1748972
Moved 803.1809 449 317.5 0.2060185 -0.1813271
Moved 803.2117 449 316.6404 0.2060185 -0.1835381
Moved 803.2422 449 314.6611 0.2060185 -0.188629
Stationary 803.2731 449 314.6611 0.2060185 -0.188629
Stationary 803.3038 449 315 0.2060185 -0.1877573
Stationary 803.3345 449 315 0.2060185 -0.1877573
Moved 803.3652 451.8628 315 0.2126453 -0.1877573
Moved 803.396 470.2874 338.4919 0.255295 -0.1273357
Moved 803.4268 523 403.5 0.3773148 0.03986618
Moved 803.4575 571.2267 477.4534 0.4889506 0.2300756
Moved 803.4882 581.1609 497.3218 0.5119467 0.2811776
Moved 803.5189 592.6571 524.857 0.5385581 0.3519984
Moved 803.5496 597.5814 537.1628 0.5499569 0.3836492
Moved 803.5803 600 547.545 0.5555555 0.4103524
Moved 803.6111 602.1429 553.1429 0.5605159 0.4247501
Moved 803.6418 603 557.0226 0.5624999 0.4347289
Moved 803.6725 603 559.5685 0.5624999 0.4412768
Moved 803.7032 603 561.4467 0.5624999 0.4461077
Moved 803.7339 603 562.1594 0.5624999 0.4479408
Stationary 803.7646 603 562 0.5624999 0.4475308
Stationary 803.7954 603 562 0.5624999 0.4475308
Stationary 803.8261 603 562 0.5624999 0.4475308
Moved 803.8568 593.5331 562 0.5405858 0.4475308
Moved 803.8875 589.9219 562 0.5322266 0.4475308
Moved 803.9183 586.0881 562 0.523352 0.4475308
Moved 803.949 581.4222 562 0.5125514 0.4475308
Moved 803.9797 577.5 562 0.5034722 0.4475308
Moved 804.0104 570.6032 552.8016 0.4875074 0.4238723
Moved 804.0411 564.7821 551 0.4740327 0.4192385
Moved 804.0719 559.0962 548.0481 0.4608709 0.4116462
Moved 804.1027 553.0148 546.6716 0.4467936 0.4081059
Moved 804.1334 543.6688 545 0.4251591 0.4038065
Moved 804.1641 534.4041 541.8014 0.4037132 0.3955796
Moved 804.1948 521.5485 538.9097 0.3739549 0.3881422
Moved 804.2255 507.6675 537.3811 0.341823 0.3842106
Moved 804.2562 476.5 534.5 0.2696759 0.3768003
Moved 804.287 421.6297 530.2505 0.1426613 0.3658707
Moved 804.3177 392.9285 525.1547 0.07622331 0.3527641
Moved 804.3484 361.5529 514.3925 0.003594657 0.3250834
Moved 804.3792 313.8399 484.0581 -0.1068522 0.247063
Moved 804.4099 256 437 -0.2407407 0.1260288
Ended 804.4406 191.4908 368.1563 -0.3900675 -0.05103853
Began 806.4068 367 533 0.01620372 0.3729423
Stationary 806.4376 367 533 0.01620372 0.3729423
Moved 806.4683 380.2036 501.7964 0.04676759 0.2926861
Moved 806.499 397.4161 457.7632 0.08661131 0.1794322
Moved 806.5297 414.2198 419.6005 0.1255089 0.08127698
Moved 806.5604 423.8177 396.7586 0.1477262 0.0225272
Moved 806.5912 430.9107 376.268 0.164145 -0.03017496
Moved 806.6218 431.9877 374.0247 0.1666381 -0.03594481
Moved 806.6526 433 369.1384 0.1689814 -0.04851251
Moved 806.6833 416.6491 374.8807 0.1311322 -0.03374304
Moved 806.7141 376.5088 410.4911 0.03821482 0.05784749
Moved 806.7448 332.7332 451.9401 -0.06311755 0.164455
Moved 806.7755 295.5933 487.4357 -0.1490896 0.2557502
Moved 806.8062 253.8562 523.5345 -0.2457032 0.348597
Ended 806.8369 224.5 551 -0.3136574 0.4192385
Began 807.9584 473 251 0.2615741 -0.3523664
Moved 807.9891 459.7124 289.1502 0.2308158 -0.2542433
Moved 808.0198 450.1238 354.5146 0.2086198 -0.08612495
Moved 808.0505 448 412.136 0.2037037 0.06207811
Moved 808.0812 448 463.7987 0.2037037 0.1949554
Moved 808.112 448 498.6374 0.2037037 0.2845611
Moved 808.1428 457.1234 522.1104 0.2248227 0.3449341
Moved 808.1734 458 532.6723 0.2268519 0.3720995
Moved 808.2042 458 536 0.2268519 0.3806583
Moved 808.2349 458 537.5 0.2268519 0.3845164
Moved 808.2656 445.6341 509.5202 0.1982271 0.3125518
Moved 808.2963 425.4594 444.198 0.1515264 0.1445421
Moved 808.327 415.6656 399.6609 0.1288555 0.02999192
Moved 808.3577 407.3936 339.6846 0.1097075 -0.1242682
Moved 808.3885 405 287.7883 0.1041667 -0.2577461
Moved 808.4174 405 274.3276 0.1041667 -0.2923673
Moved 808.4498 405 261.4936 0.1041667 -0.3253765
Moved 808.4806 405 254 0.1041667 -0.3446502
Moved 808.5113 405 250.77 0.1041667 -0.3529578
Moved 808.542 405 250 0.1041667 -0.3549383
Moved 808.5728 403.189 250 0.09997458 -0.3549383
Moved 808.6035 391.1687 265.3787 0.07214973 -0.3153841
Moved 808.6342 375.8751 284.9749 0.03674785 -0.2649823
Moved 808.6649 361.5229 301.7725 0.003525317 -0.2217785
Moved 808.6956 348.1383 317.2064 -0.02745767 -0.1820823
Moved 808.7263 331.2561 334.7439 -0.06653682 -0.1369756
Moved 808.757 308.7125 355.1125 -0.1187211 -0.08458714
Moved 808.7878 277.8568 382.6757 -0.1901463 -0.01369429
Moved 808.8185 268.0512 389.9659 -0.2128445 0.005056279
Ended 808.8493 268 390 -0.212963 0.005143954
Began 810.8463 233 368 -0.2939815 -0.05144041
Stationary 810.877 233 368 -0.2939815 -0.05144041
Stationary 810.9077 233 368 -0.2939815 -0.05144041
Moved 810.9384 257.2915 368 -0.2377511 -0.05144041
Moved 810.9692 283.2105 368 -0.1777535 -0.05144041
Moved 810.9998 318.1408 368 -0.09689619 -0.05144041
Moved 811.0306 348.1461 368 -0.02743949 -0.05144041
Moved 811.0613 369.0301 368 0.02090295 -0.05144041
Moved 811.092 383.3072 368 0.05395184 -0.05144041
Moved 811.1227 398.6661 368 0.08950492 -0.05144041
Moved 811.1534 410.7937 368 0.1175781 -0.05144041
Moved 811.1842 420.5468 368 0.1401546 -0.05144041
Moved 811.2149 433.2575 368 0.1695775 -0.05144041
Moved 811.2457 441.8409 368 0.1894466 -0.05144041
Moved 811.2763 451.3769 368 0.2115206 -0.05144041
Moved 811.3071 457.9699 368 0.2267822 -0.05144041
Moved 811.3378 462.197 368 0.2365671 -0.05144041
Moved 811.3685 465.0669 368 0.2432104 -0.05144041
Moved 811.3992 466 375.6793 0.2453704 -0.03168922
Moved 811.4299 466 377.4334 0.2453704 -0.02717752
Moved 811.4607 456.8347 380.3093 0.2241544 -0.01978062
Moved 811.4914 442.8975 385.3675 0.1918924 -0.006770852
Moved 811.5222 419.2211 387.7316 0.1370859 -0.0006904916
Moved 811.5529 390.5208 389 0.07064998 0.002572016
Moved 811.5836 362.6953 389 0.006239116 0.002572016
Moved 811.6143 331.747 389 -0.06540044 0.002572016
Moved 811.645 300.492 380.1243 -0.1377501 -0.02025643
Moved 811.6758 262.3995 376.2428 -0.225927 -0.03023979
Moved 811.7065 228.1571 372.7559 -0.3051919 -0.03920826
Moved 811.7372 204.8148 372 -0.3592251 -0.04115226
Moved 811.7679 189.7237 372 -0.3941581 -0.04115226
Moved 811.7986 182.1227 372 -0.4117531 -0.04115226
Moved 811.8293 179.1935 372 -0.4185337 -0.04115226
Moved 811.8601 177.5 372 -0.4224537 -0.04115226
Moved 811.8908 176.6255 372 -0.424478 -0.04115226
Moved 811.9215 175.7753 372 -0.4264461 -0.04115226
Moved 811.9522 174.8133 372 -0.4286729 -0.04115226
Moved 811.983 175 382.337 -0.4282407 -0.01456555
Moved 812.0137 184.3612 389.3492 -0.4065712 0.003470276
Moved 812.0444 194.8714 403.8715 -0.382242 0.04082162
Moved 812.0751 222.3988 433.3988 -0.3185213 0.1167664
Moved 812.1059 251.3904 462.3904 -0.2514111 0.1913331
Moved 812.1366 268.4984 481.9981 -0.2118092 0.2417646
Moved 812.1673 281.5025 498.2538 -0.1817071 0.2835745
Moved 812.198 292.4908 507.5927 -0.1562712 0.3075942
Moved 812.2288 300.292 514.528 -0.1382129 0.3254321
Moved 812.2595 307.2798 518 -0.1220374 0.3343621
Moved 812.2902 313.4915 520.1638 -0.1076585 0.3399274
Moved 812.3209 333.9619 523.0962 -0.06027336 0.3474696
Moved 812.3517 371.4875 525 0.02659142 0.3523662
Moved 812.3824 406.0757 525 0.1066567 0.3523662
Moved 812.4131 434.5671 525 0.1726091 0.3523662
Moved 812.4438 463.5222 525 0.2396348 0.3523662
Moved 812.4745 492.0576 525 0.3056888 0.3523662
Moved 812.5052 507.3338 519.2216 0.3410504 0.3375041
Moved 812.5359 521.4357 514.5129 0.3736937 0.3253931
Moved 812.5667 536.8566 511.6287 0.4093902 0.3179748
Moved 812.5974 548.7283 508.7573 0.436871 0.3105896
Moved 812.6282 555.5797 506.2102 0.4527307 0.3040386
Moved 812.6589 560.6697 504.3303 0.4645131 0.2992035
Ended 812.6896 562.1047 502.8953 0.4678349 0.2955126
PhraseEnd 813.6114
