the five boxing wizards jump quickly
Direct
0.6 0.6
432 388.8
Began 336.2177 357 492 -0.006944438 0.2674896
Stationary 336.2484 357 492 -0.006944438 0.2674896
Stationary 336.2791 357 492 -0.006944438 0.2674896
Stationary 336.3098 357 492 -0.006944438 0.2674896
Stationary 336.3406 357 492 -0.006944438 0.2674896
Moved 336.3714 370.3717 463.131 0.02400855 0.1932381
Moved 336.4021 382.8308 430.7844 0.05284915 0.1100421
Moved 336.4328 395.0781 396.597 0.08119921 0.0221117
Moved 336.4635 405.4796 368.3876 0.105277 -0.0504434
Moved 336.4943 412.586 353.0703 0.1217268 -0.08983988
Moved 336.525 416.3521 345.2957 0.1304448 -0.1098362
Moved 336.5557 417.5 343 0.1331019 -0.1157408
Moved 336.5864 417 343 0.1319444 -0.1157408
Moved 336.6172 397.0012 357.6652 0.08565098 -0.07802171
Moved 336.6479 360.3002 392.6998 0.0006947915 0.01208796
Moved 336.6786 329.5119 422.4882 -0.07057439 0.08870411
Moved 336.7094 300.1351 454.1514 -0.1385761 0.1701424
Moved 336.7402 278.5974 477.4026 -0.188432 0.2299448
Moved 336.7709 265.7995 492.0007 -0.2180567 0.2674913
Moved 336.8014 261.7301 496 -0.2274767 0.2777777
Ended 336.8323 261 497 -0.2291666 0.2803498
Began 338.2154 316 321 -0.1018519 -0.1723252
Stationary 338.2462 316 321 -0.1018519 -0.1723252
Stationary 338.2769 316 321 -0.1018519 -0.1723252
Stationary 338.3077 316 321 -0.1018519 -0.1723252
Moved 338.3384 333.4559 346.3198 -0.06144474 -0.1072022
Moved 338.3691 362.4313 383.7786 0.00562797 -0.0108576
Moved 338.3998 398.3265 426.2142 0.08871873 0.09828752
Moved 338.4306 429.3207 460.3207 0.1604646 0.18601
Moved 338.4613 448.5259 481.14 0.2049212 0.2395574
Moved 338.4921 466.2627 497.8856 0.2459785 0.2826276
Moved 338.5227 474.4027 503.1342 0.2648211 0.2961271
Moved 338.5535 480.8176 507.9088 0.2796703 0.3084073
Moved 338.5842 485.722 510.361 0.2910232 0.3147145
Moved 338.615 490.5042 511 0.3020931 0.3163579
Moved 338.6457 491.8912 511 0.3053037 0.3163579
Moved 338.6765 494.6956 511 0.3117954 0.3163579
Moved 338.7072 495.5 511 0.3136574 0.3163579
Moved 338.7379 496 505.1127 0.3148148 0.3012157
Moved 338.7686 497 498.783 0.3171296 0.2849357
Moved 338.7993 497 492.8688 0.3171296 0.2697243
Moved 338.8301 491.034 478.1818 0.3033195 0.2319489
Moved 338.8609 473.007 442.6382 0.2615903 0.1405302
Moved 338.8916 444.2829 393.5313 0.1950994 0.01422658
Moved 338.9223 419.1073 349.5121 0.1368224 -0.09899155
Moved 338.9531 398.5011 310.0023 0.08912295 -0.2006115
Moved 338.9838 384.2203 284.7965 0.05606542 -0.2654411
Moved 339.0145 370.3867 256.8961 0.02404332 -0.3372016
Moved 339.0452 362.3943 240.7886 0.005542337 -0.3786303
Moved 339.076 354.0801 225.4668 -0.01370346 -0.418038
Moved 339.1068 349.8618 215.7927 -0.02346794 -0.4429199
Moved 339.1375 347.5 212.5 -0.02893518 -0.451389
Moved 339.1682 347 211 -0.0300926 -0.455247
Moved 339.1989 342.9049 211 -0.03957202 -0.455247
Moved 339.2297 328.2882 242.4237 -0.07340699 -0.3744246
Moved 339.2605 313.721 279.2888 -0.1071272 -0.2796072
Moved 339.2912 295.9965 340.0167 -0.1481563 -0.1234139
Moved 339.3219 288.4616 391.8456 -0.1655981 0.009890897
Moved 339.3526 283.9359 437.4487 -0.1760743 0.1271827
Moved 339.3834 276.9405 467.1934 -0.1922674 0.2036866
Moved 339.4141 268.7164 492.0897 -0.2113047 0.2677202
Moved 339.4448 264.4745 504.0509 -0.2211237 0.2984847
Moved 339.4756 262.7106 508.2894 -0.225207 0.3093862
Moved 339.5063 263 510 -0.2245371 0.3137859
Ended 339.537 263 510 -0.2245371 0.3137859
Began 340.6128 380 207 0.04629632 -0.465535
Stationary 340.6436 380 207 0.04629632 -0.465535
Stationary 340.6743 380 207 0.04629632 -0.465535
Stationary 340.705 380 207 0.04629632 -0.465535
Moved 340.7358 386.1677 223.3967 0.06057332 -0.4233624
Moved 340.7665 399.7922 252.2097 0.09211163 -0.3492549
Moved 340.7973 425.8218 300.3696 0.1523653 -0.2253868
