what goes up must come down
Moved 653.4851 355.2345 368.9282 -0.01103133 -0.04905292
Moved 653.5158 380.9642 396.3606 0.04852822 0.02150351
Moved 653.5466 423.7639 440.3016 0.1476018 0.1345206
Moved 653.5773 467.6182 485.8672 0.2491162 0.251716
Moved 653.608 491.1883 512.9294 0.3036766 0.3213205
Moved 653.6387 504.0228 529.5342 0.3333861 0.3640282
Moved 653.6695 510.8168 538.8168 0.3491129 0.3879031
Moved 653.7003 511 540.263 0.349537 0.3916228
Moved 653.731 512.8087 542.8087 0.3537239 0.3981705
Moved 653.7617 513 544.2431 0.3541666 0.4018597
Moved 653.7925 513 545 0.3541666 0.4038065
Moved 653.8232 502.9511 545 0.3309053 0.4038065
Moved 653.8539 499.1309 545 0.3220623 0.4038065
Moved 653.8847 489.6856 538.3712 0.3001982 0.3867571
Moved 653.9154 478.1876 529.5938 0.2735823 0.3641813
Moved 653.9462 469.3573 523.7858 0.2531418 0.3492432
Moved 653.9769 460.693 516.693 0.2330855 0.3310004
Moved 654.0076 450.8876 508.9157 0.210388 0.3109971
Moved 654.0383 442.2928 502.2928 0.1904927 0.293963
Moved 654.0691 431.813 497.1252 0.1662339 0.2806718
Moved 654.0999 421.0644 491.6881 0.1413527 0.2666875
Moved 654.1306 412.4554 487.8185 0.1214246 0.2567347
Moved 654.1613 404.6686 484.2228 0.1033996 0.2474866
Moved 654.1921 392.179 480.4358 0.07448842 0.2377463
Moved 654.2228 375.3654 479 0.03556798 0.2340534
Moved 654.2535 358.4073 478 -0.003686845 0.2314814
Moved 654.2842 339.9351 478 -0.04644662 0.2314814
Moved 654.315 319.2827 486.4869 -0.09425293 0.2533098
Moved 654.3458 301.9269 490.6146 -0.1344285 0.2639264
Moved 654.3765 287.5372 494.4926 -0.1677379 0.2739006
Moved 654.4072 277.9413 498.0146 -0.1899506 0.2829594
Moved 654.438 271.2196 500.8902 -0.2055102 0.2903554
Moved 654.4688 268.2322 502 -0.2124255 0.2932098
Moved 654.4995 267 502 -0.2152778 0.2932098
Moved 654.5302 265 502 -0.2199074 0.2932098
Moved 654.5609 260.8216 502 -0.2295795 0.2932098
Moved 654.5916 254.1315 478.4823 -0.2450659 0.2327218
Moved 654.6224 246.0116 453.552 -0.2638622 0.1686008
Moved 654.6531 237.3805 409.7123 -0.2838414 0.05584442
Moved 654.6839 234.3218 389.9309 -0.2909217 0.004966288
Moved 654.7147 234 372.8015 -0.2916667 -0.03909099
Moved 654.7454 233 366.9498 -0.2939815 -0.05414138
Moved 654.7761 233 359.0271 -0.2939815 -0.07451885
Moved 654.8068 233 354.6424 -0.2939815 -0.0857963
Stationary 654.8376 233 355 -0.2939815 -0.08487654
Ended 654.8683 233 355 -0.2939815 -0.08487654
Began 655.9135 412 507 0.1203704 0.3060699
Stationary 655.9442 412 507 0.1203704 0.3060699
Stationary 655.9749 412 507 0.1203704 0.3060699
Stationary 656.0057 412 507 0.1203704 0.3060699
Stationary 656.0364 412 507 0.1203704 0.3060699
Stationary 656.0671 412 507 0.1203704 0.3060699
Stationary 656.0979 412 507 0.1203704 0.3060699
Stationary 656.1287 412 507 0.1203704 0.3060699
Moved 656.1594 427.1491 507 0.1554378 0.3060699
Moved 656.1901 445.3852 507 0.1976509 0.3060699
Moved 656.2208 463.7106 507 0.2400708 0.3060699
Moved 656.2516 479.7055 507 0.2770961 0.3060699
Moved 656.2823 495.0022 507 0.3125052 0.3060699
Moved 656.313 508.2163 499.4952 0.3430934 0.2867673
Moved 656.3438 520.7885 500 0.3721954 0.2880658
Moved 656.3745 529.3479 500 0.392009 0.2880658
Moved 656.4053 534.6541 500 0.4042918 0.2880658
Moved 656.436 538.2029 499 0.4125069 0.2854938
Moved 656.4668 540.5 499 0.4178241 0.2854938
Moved 656.4975 542.6357 499 0.4227678 0.2854938
Ended 656.5283 543.5 499 0.4247685 0.2854938
Began 658.557 476 213 0.2685185 -0.4501029
Stationary 658.5878 476 213 0.2685185 -0.4501029
Stationary 658.6185 476 213 0.2685185 -0.4501029
Stationary 658.6492 476 213 0.2685185 -0.4501029
Stationary 658.6799 476 213 0.2685185 -0.4501029
Stationary 658.7107 476 213 0.2685185 -0.4501029
Moved 658.7415 476 225.5541 0.2685185 -0.4178136
Moved 658.7722 476 243.9528 0.2685185 -0.3704919
Moved 658.8029 464.842 272.7109 0.2426898 -0.2965255
Moved 658.8336 457.1151 302.5779 0.2248035 -0.2197071
Moved 658.8644 450.7562 331.5973 0.2100837 -0.1450688
Moved 658.8951 443.9111 358.9926 0.1942386 -0.07460755
Moved 658.9259 437.5314 391.3429 0.1794709 0.008597864
Moved 658.9565 430.7422 425.5468 0.163755 0.09657094
Moved 658.9874 426.7568 449.8373 0.1545297 0.1590466
Moved 659.0181 421.5045 480.4594 0.1423716 0.237807
Moved 659.0488 418.6165 503.6841 0.1356865 0.2975415
Moved 659.0795 418 519.4827 0.1342593 0.3381756
Moved 659.1103 418 533.9911 0.1342593 0.3754916
Moved 659.1411 418 547.6746 0.1342593 0.4106857
Moved 659.1718 418 554.5433 0.1342593 0.4283521
Moved 659.2025 418 558.0474 0.1342593 0.4373647
Moved 659.2333 416.0588 559.9412 0.1297659 0.4422355
Moved 659.264 413.1904 560 0.1231258 0.4423867
Moved 659.2947 405.2479 555.1838 0.1047405 0.4299994
Moved 659.3255 390.1552 541.1552 0.06980369 0.3939176
Moved 659.3562 363.632 511.4952 0.008407334 0.3176315
Moved 659.387 338.8468 483.8162 -0.04896571 0.2464406
Moved 659.4177 314.3546 456.6909 -0.1056607 0.1766741
Moved 659.4484 295.4053 436.4053 -0.1495248 0.124499
Moved 659.4792 279.5065 418.2078 -0.1863275 0.07769494
Moved 659.5099 268.2618 406.2618 -0.212357 0.04696967
Moved 659.5406 260.2552 397.2551 -0.2308908 0.0238043
Moved 659.5714 252.3107 389.3107 -0.2492807 0.00337118
Moved 659.6021 246.1079 383.108 -0.263639 -0.01258238
Moved 659.6329 240.3762 377.6881 -0.2769069 -0.02652243
Moved 659.6635 237.1361 374.136 -0.2844072 -0.03565831
Moved 659.6943 234.2628 369.7883 -0.2910584 -0.04684079
Moved 659.725 231.3878 367.3878 -0.2977135 -0.05301495
Moved 659.7559 229.9007 364.9007 -0.3011558 -0.05941179
Moved 659.7866 229 364 -0.3032407 -0.06172839
Moved 659.8173 228 363 -0.3055556 -0.06430049
Moved 659.848 227 362 -0.3078704 -0.06687243
Stationary 659.8788 227 362 -0.3078704 -0.06687243
Stationary 659.9095 227 362 -0.3078704 -0.06687243
Stationary 659.9402 227 362 -0.3078704 -0.06687243
Moved 659.9709 227 367.7099 -0.3078704 -0.05218663
Moved 660.0018 239.4727 380.4544 -0.2789985 -0.01940747
Moved 660.0325 250.8298 396.5618 -0.2527088 0.02202093
Moved 660.0632 261.9521 412.1902 -0.2269626 0.06221744
Moved 660.094 273.7303 431.9686 -0.1996983 0.1130878
Moved 660.1247 285.5116 452.3954 -0.1724268 0.165626
Moved 660.1554 298.474 472.4637 -0.1424212 0.2172419
Moved 660.1862 311.8451 490.2141 -0.1114698 0.2628961
Moved 660.2169 323.65 507.475 -0.08414353 0.3072915
Moved 660.2476 334.1331 519.1331 -0.05987713 0.3372765
Moved 660.2784 341.3232 529.3232 -0.04323324 0.3634856
Moved 660.3091 344.135 533.135 -0.03672446 0.3732895
Ended 660.3398 346 533 -0.03240739 0.3729423
Began 662.092 294 209 -0.1527778 -0.4603909
Stationary 662.1228 294 209 -0.1527778 -0.4603909
Stationary 662.1535 294 209 -0.1527778 -0.4603909
Stationary 662.1842 294 209 -0.1527778 -0.4603909
Stationary 662.215 294 209 -0.1527778 -0.4603909
Moved 662.2457 294 224.1134 -0.1527778 -0.4215191
Moved 662.2765 304.3848 243.077 -0.128739 -0.3727443
Moved 662.3073 323.214 279.3566 -0.08515278 -0.2794326
Moved 662.338 354.2513 326.4824 -0.01330728 -0.1582243
Moved 662.3687 397.9386 384.9743 0.08782089 -0.007782218
Moved 662.3994 435.6793 429.5991 0.1751835 0.1069935
Moved 662.4302 465.6621 464.6622 0.2445882 0.1971763
Moved 662.4609 494.4666 498.1498 0.3112652 0.2833071
Moved 662.4916 515.8343 520.8343 0.3607275 0.3416519
Moved 662.5223 529.2928 535.2928 0.3918816 0.3788395
Moved 662.5531 535.9695 544.9084 0.4073368 0.4035708
Moved 662.5839 538.847 546.847 0.4139978 0.4085571
Moved 662.6146 540 548.7096 0.4166667 0.4133476
Stationary 662.6454 540 549 0.4166667 0.4140946
Moved 662.6761 541 549 0.4189815 0.4140946
Moved 662.7068 541 540.0379 0.4189815 0.391044
Moved 662.7375 519.9943 490.9828 0.3703571 0.2648735
Moved 662.7683 501.4249 423.6995 0.3273724 0.09181952
Moved 662.799 494.1186 385.2991 0.3104597 -0.006946712
Moved 662.8298 488.8163 352.3469 0.2981859 -0.09170038
Moved 662.8605 483.5698 321.4187 0.2860412 -0.1712483
Moved 662.8912 480.4191 292.772 0.2787479 -0.244928
Moved 662.9219 479 262.4197 0.275463 -0.3229948
Moved 662.9528 476.6745 243.0468 0.2700797 -0.3728221
Moved 662.9835 475.1842 229.9208 0.2666301 -0.4065824
Moved 663.0142 474 219.6311 0.2638889 -0.4330476
Moved 663.045 473.4398 214.8796 0.2625921 -0.4452685
Moved 663.0757 473 212.9529 0.2615741 -0.450224
Moved 663.1064 468.0242 212 0.250056 -0.4526749
Moved 663.1372 441.512 235.488 0.1886851 -0.3922633
Moved 663.1678 406.2737 278.3622 0.1071151 -0.2819902
Moved 663.1987 373.9068 326.1398 0.03219168 -0.1591054
Moved 663.2294 346.6809 367.9188 -0.0308313 -0.05164927
Moved 663.2601 326.0575 403.9014 -0.07857059 0.04089869
Moved 663.2909 308.2808 431.4159 -0.1197204 0.1116664
Moved 663.3217 294.1871 454.1725 -0.1523447 0.1701968
Moved 663.3524 280.4178 474.2151 -0.1842181 0.2217466
Moved 663.3831 270.4326 490.1347 -0.2073318 0.2626921
Moved 663.4138 265.2876 497.4249 -0.2192417 0.2814425
Moved 663.4446 263 500.5905 -0.2245371 0.2895846
Ended 663.4753 263 501 -0.2245371 0.2906378
Began 665.0738 273 348 -0.2013889 -0.1028807
Stationary 665.1045 273 348 -0.2013889 -0.1028807
Stationary 665.1352 273 348 -0.2013889 -0.1028807
Stationary 665.166 273 348 -0.2013889 -0.1028807
Stationary 665.1967 273 348 -0.2013889 -0.1028807
Stationary 665.2274 273 348 -0.2013889 -0.1028807
Stationary 665.2582 273 348 -0.2013889 -0.1028807
Stationary 665.2889 273 348 -0.2013889 -0.1028807
Stationary 665.3196 273 348 -0.2013889 -0.1028807
Moved 665.3504 273 358.1151 -0.2013889 -0.07686442
Stationary 665.3812 273 358.1151 -0.2013889 -0.07686442
Moved 665.4119 273 359.102 -0.2013889 -0.07432623
Moved 665.4426 273 360.266 -0.2013889 -0.07133233
Moved 665.4733 273 361 -0.2013889 -0.06944452
Moved 665.5041 273 362.5 -0.2013889 -0.06558649
Moved 665.5348 273 363.387 -0.2013889 -0.06330498
Stationary 665.5656 273 363 -0.2013889 -0.06430049
Moved 665.5963 273 364 -0.2013889 -0.06172839
Moved 665.6271 273 366.0342 -0.2013889 -0.05649637
Moved 665.6578 277.3503 367.0876 -0.1913188 -0.05378715
Moved 665.6885 284.8219 371.8219 -0.1740234 -0.04161042
Moved 665.7193 291.8593 377.5728 -0.1577332 -0.02681889
Moved 665.75 307.3102 389.7326 -0.1219672 0.00445617
Moved 665.7807 327.7334 404.7048 -0.07469122 0.04296491
Moved 665.8115 348.3694 415.6385 -0.02692277 0.07108665
Moved 665.8422 375.4281 428.4153 0.03571321 0.1039488
Moved 665.873 396.524 438.7885 0.08454621 0.1306287
Moved 665.9037 422.692 455.1825 0.1451204 0.1727944
Moved 665.9344 442.8916 468.7952 0.1918788 0.2078066
Moved 665.9652 458.9578 477.4789 0.2290689 0.230141
Moved 665.996 477.4727 488.2836 0.2719277 0.257931
Moved 666.0267 491.8412 499.8412 0.305188 0.2876574
Moved 666.0574 503.3891 508.6946 0.3319193 0.3104284
Moved 666.0882 512.2583 514.8389 0.3524498 0.3262316
Moved 666.1189 520.8494 519.5663 0.3723366 0.3383906
Moved 666.1497 525.1556 522.1556 0.3823047 0.3450505
Moved 666.1804 529 524.5 0.3912036 0.3510802
Moved 666.2111 530.5621 525.5621 0.3948196 0.3538118
Moved 666.2418 532.2104 526 0.3986353 0.3549381
Moved 666.2726 533 528.3112 0.4004629 0.3608825
Stationary 666.3033 533 528 0.4004629 0.3600822
Moved 666.334 533 529.6764 0.4004629 0.3643939
Moved 666.3648 511.234 531 0.3500787 0.3677982
Moved 666.3956 482.9122 531 0.284519 0.3677982
Moved 666.4263 442.5872 520.1174 0.191174 0.3398081
Moved 666.457 398.9095 512.3182 0.09006829 0.3197484
Moved 666.4877 362.4646 506.5775 0.005705059 0.3049831
Moved 666.5185 333.8831 501.6472 -0.0604558 0.2923023
Moved 666.5492 301.796 496.7811 -0.1347316 0.2797866
Moved 666.58 278.1264 494.0158 -0.1895223 0.2726743
Moved 666.6107 257.8938 492 -0.2363569 0.2674896
Moved 666.6415 240.0312 491 -0.2777055 0.2649176
Moved 666.6722 229.1125 491 -0.3029805 0.2649176
Moved 666.7029 222.675 491 -0.3178819 0.2649176
Moved 666.7336 217.4377 491 -0.3300052 0.2649176
Moved 666.7644 214.4231 491 -0.3369836 0.2649176
Moved 666.7951 210.1042 491 -0.3469811 0.2649176
Moved 666.8259 207.6748 491 -0.3526047 0.2649176
Moved 666.8567 206.1683 498 -0.3560919 0.2829217
Moved 666.8874 206 500.5 -0.3564815 0.2893518
Moved 666.9181 205 501.5 -0.3587963 0.2919238
Moved 666.9488 205 502.0034 -0.3587963 0.2932185
Moved 666.9796 205 503 -0.3587963 0.2957818
Stationary 667.0103 205 503 -0.3587963 0.2957818
Moved 667.0411 226.4555 489.287 -0.3091307 0.2605118
Moved 667.0718 244.5264 471.0919 -0.2672999 0.2137137
Moved 667.1025 269.0285 441.7144 -0.2105822 0.1381542
Moved 667.1332 292.0636 409.9092 -0.1572603 0.05635069
Moved 667.1641 311.3616 381.1492 -0.1125889 -0.01762045
Moved 667.1947 329.173 354.9205 -0.07135887 -0.08508117
Moved 667.2255 343.6228 336.0526 -0.03791009 -0.1336095
Moved 667.2562 359.9594 311.6569 -9.402633E-05 -0.1963558
Moved 667.287 370.2089 296.1866 0.02363165 -0.2361455
Moved 667.3177 379.8259 281.5654 0.04589339 -0.2737515
Moved 667.3484 386.9712 271.0576 0.06243328 -0.3007777
Moved 667.3792 394.0362 263.9638 0.07878741 -0.3190231
Moved 667.4099 396.7056 258.2944 0.08496661 -0.3336049
Moved 667.4407 403.4642 248.8037 0.1006116 -0.3580152
Moved 667.4714 407.6056 242.3944 0.1101982 -0.3745
Moved 667.5021 410.4722 238.5278 0.1168338 -0.384445
Moved 667.5329 412 235.9785 0.1203704 -0.3910018
Moved 667.5637 413.8951 233.1049 0.1247573 -0.3983929
Moved 667.5944 415.7652 231 0.1290862 -0.4038066
Moved 667.6251 417.2031 230 0.1324146 -0.4063786
Moved 667.6558 420.1517 225.8483 0.13924 -0.4170569
Ended 667.6866 423 223 0.1458333 -0.4243828
PhraseEnd 669.0084
