this is a non profit organization
Moved 163.2828 330.1789 377.179 -0.06903028 -0.02783198
Moved 163.3136 369.5503 418.1472 0.02210717 0.07753894
Moved 163.3444 415.9283 457.6751 0.1294636 0.1792054
Moved 163.3751 451.4789 485.6691 0.2117568 0.2512064
Moved 163.4058 465.1381 498.7072 0.2433752 0.2847406
Moved 163.4366 468 502.331 0.25 0.2940611
Moved 163.4673 468 504.5515 0.25 0.2997723
Moved 163.4981 442 512.5 0.1898148 0.3202159
Moved 163.5289 402.9935 516.2671 0.09952207 0.329905
Moved 163.5596 373.1341 516 0.03040294 0.329218
Moved 163.5903 354 516 -0.01388888 0.329218
Moved 163.6211 351 516 -0.02083332 0.329218
Ended 163.6518 351 516 -0.02083332 0.329218
Began 164.2053 507 502 0.3402778 0.2932098
Stationary 164.236 507 502 0.3402778 0.2932098
Moved 164.2667 492.8394 502 0.3074987 0.2932098
Moved 164.2975 466.4876 502 0.2464992 0.2932098
Moved 164.3282 420.0023 494 0.1388941 0.2726337
Moved 164.3589 378.9053 493 0.04376223 0.2700616
Moved 164.3897 346.3287 493 -0.03164644 0.2700616
Moved 164.4205 327.5 493 -0.07523149 0.2700616
Moved 164.4512 309.9233 493 -0.1159183 0.2700616
Moved 164.482 301.0377 493 -0.1364869 0.2700616
Moved 164.5127 299.6487 493 -0.1397021 0.2700616
Moved 164.5435 313.7462 490.709 -0.107069 0.2641692
Moved 164.5742 333.8061 469.2715 -0.06063411 0.2090315
Moved 164.6049 346.1166 450.7668 -0.03213748 0.1614372
Moved 164.6357 350.4665 437.1342 -0.02206837 0.1263739
Moved 164.6664 351 426.6746 -0.02083332 0.09947168
Moved 164.6971 326.7958 411.2134 -0.07686158 0.05970531
Moved 164.7279 286.4744 402.2106 -0.1701981 0.0365499
Moved 164.7587 260.8488 397.7122 -0.2295166 0.02497995
Moved 164.7894 247.5866 396 -0.2602161 0.02057605
Moved 164.8202 242.649 395 -0.2716458 0.01800408
Moved 164.8509 243 390.6873 -0.2708333 0.006911627
Moved 164.8816 285.0962 374.0837 -0.1733884 -0.03579308
Moved 164.9124 340.03 345.6835 -0.04622693 -0.1088387
Moved 164.9431 370.5788 317.3055 0.02448787 -0.1818275
Moved 164.9738 387.2255 290.7426 0.06302207 -0.2501477
Moved 165.0046 395.4588 276.0823 0.08208066 -0.2878541
Moved 165.0354 397.5 271 0.08680551 -0.300926
Moved 165.0661 397.7269 277.8152 0.08733074 -0.283397
Moved 165.0969 411.9955 332.486 0.12036 -0.1427831
Moved 165.1276 451.7882 431.3744 0.2124727 0.1115596
Moved 165.1584 466.7865 461.9663 0.247191 0.1902425
Moved 165.189 471.4538 475.8153 0.2579949 0.2258624
Moved 165.2198 471 480.4205 0.2569444 0.237707
Moved 165.2506 463.9272 482 0.2405722 0.2417695
Moved 165.2813 411.7818 443.9841 0.1198652 0.1439921
Moved 165.3121 340.4824 364.3632 -0.04517963 -0.06079434
Moved 165.3428 311.0003 322.1434 -0.1134252 -0.1693844
Moved 165.3736 294.8108 299.0811 -0.1509009 -0.2287011
Moved 165.4043 283.3967 285.3967 -0.1773225 -0.2638974
Moved 165.4351 278.1967 279.1967 -0.1893595 -0.279844
Moved 165.4658 275.7513 276.7512 -0.1950203 -0.2861337
Moved 165.4965 272.9111 277 -0.2015947 -0.2854939
Moved 165.5272 271.1443 276 -0.2056845 -0.288066
Moved 165.5581 269.7717 276 -0.2088617 -0.288066
Moved 165.5888 267.0062 276 -0.2152634 -0.288066
Moved 165.6195 264.2632 281.1578 -0.221613 -0.2748
Moved 165.6503 262.5161 284 -0.2256571 -0.2674897
Moved 165.681 260.773 286 -0.2296922 -0.2623458
Moved 165.7118 259.3406 287.6594 -0.2330079 -0.2580778
Moved 165.7425 257.5964 291.8073 -0.2370454 -0.2474093
Moved 165.7733 249.5279 305.1016 -0.2557225 -0.2132161
Moved 165.804 233.5941 334.4931 -0.2926063 -0.1376207
Moved 165.8348 221.9701 360.403 -0.3195136 -0.07097998
Moved 165.8655 217.9177 373.3293 -0.3288943 -0.03773316
Moved 165.8963 218 387.116 -0.3287037 -0.002273709
Moved 165.927 246.3898 415.3898 -0.2629867 0.07044694
Moved 165.9577 317.7679 469.0608 -0.09775937 0.2084896
Moved 165.9885 381.6742 506.9312 0.05017181 0.3058928
Moved 166.0192 423.4505 521.1729 0.1468763 0.3425227
Moved 166.05 442.0966 524 0.1900385 0.3497942
Moved 166.0807 453.1375 524 0.2155961 0.3497942
Moved 166.1115 465.1896 502.5259 0.2434945 0.2945625
Moved 166.1422 473.6238 457.0096 0.2630181 0.1774937
Moved 166.1729 465.8159 399.4479 0.2449443 0.02944401
Moved 166.2037 440.7553 315.851 0.1869335 -0.1855686
Moved 166.2345 425.0787 276.4664 0.1506452 -0.2868662
Moved 166.2652 419.4934 262.9868 0.1377162 -0.3215359
Moved 166.2959 418 256.1203 0.1342593 -0.3391968
Moved 166.3267 417 256 0.1319444 -0.3395062
Ended 166.3574 417 256 0.1319444 -0.3395062
PhraseEnd 167.7103
