the bathroom is good for reading
Moved 1189.222 139.1766 415.9412 -0.5111654 0.07186504
Moved 1189.252 148.7323 415 -0.4890457 0.06944436
Moved 1189.283 159.2275 415 -0.4647511 0.06944436
Moved 1189.314 182.3192 415 -0.4112983 0.06944436
Moved 1189.344 201.7765 419.4059 -0.366258 0.08077648
Moved 1189.375 209.3246 423.0649 -0.3487856 0.0901876
Moved 1189.406 225.349 428.4497 -0.311692 0.1040372
Moved 1189.437 242.6172 435.5502 -0.2717195 0.1222999
Moved 1189.467 261.3554 444.1777 -0.228344 0.14449
Moved 1189.498 279.5875 453.7938 -0.18614 0.1692226
Moved 1189.529 297.6195 464.2111 -0.1443993 0.1960162
Moved 1189.56 313.043 473.0215 -0.1086968 0.2186766
Moved 1189.59 326.1989 483.1989 -0.07824326 0.2448531
Moved 1189.621 335.2816 491.2816 -0.05721842 0.265642
Moved 1189.652 343.7794 497.8529 -0.0375478 0.2825433
Moved 1189.682 352.4067 502.8022 -0.01757711 0.2952732
Moved 1189.713 361.0279 505 0.002379418 0.3009258
Moved 1189.744 366.341 505 0.01467834 0.3009258
Moved 1189.775 374.2958 496.2111 0.0330922 0.2783207
Moved 1189.806 382.889 482.1849 0.05298386 0.2422451
Moved 1189.836 389.6729 462.3082 0.0686874 0.1911219
Moved 1189.867 398.4353 440.4117 0.08897056 0.1348038
Moved 1189.898 405.4743 415.34 0.1052645 0.07031896
Moved 1189.928 412.327 392.1281 0.1211273 0.01061742
Moved 1189.959 416.5101 376.4698 0.1308103 -0.0296559
Moved 1189.99 419.5555 363.3336 0.1378599 -0.06344257
Moved 1190.021 421 356.1454 0.1412037 -0.08193059
Moved 1190.051 422 352.7083 0.1435185 -0.0907708
Moved 1190.082 423 351.161 0.1458333 -0.09475056
Moved 1190.113 423 349.7254 0.1458333 -0.09844289
Moved 1190.144 423 349 0.1458333 -0.1003086
Moved 1190.174 424 347.5399 0.1481481 -0.1040642
Stationary 1190.205 424 348 0.1481481 -0.1028807
Moved 1190.236 425 346.5 0.150463 -0.1067387
Moved 1190.267 425.7091 346.291 0.1521043 -0.1072763
Moved 1190.297 426.5 345.5 0.1539352 -0.1093108
Moved 1190.328 427 345 0.1550926 -0.1105968
Moved 1190.359 427 343.9969 0.1550926 -0.1131766
Moved 1190.389 428 344 0.1574074 -0.1131688
Stationary 1190.42 428 344 0.1574074 -0.1131688
Moved 1190.451 429.2739 343 0.1603562 -0.1157408
Stationary 1190.482 429 343 0.1597223 -0.1157408
Stationary 1190.512 429 343 0.1597223 -0.1157408
Stationary 1190.543 429 343 0.1597223 -0.1157408
Stationary 1190.574 429 343 0.1597223 -0.1157408
Stationary 1190.605 429 343 0.1597223 -0.1157408
Moved 1190.635 422.8021 343 0.1453751 -0.1157408
Moved 1190.666 417.4994 348.2521 0.1331005 -0.1022322
Moved 1190.697 409.4756 354.8932 0.1145268 -0.08515118
Moved 1190.728 400.5 362.5 0.09374996 -0.06558649
Moved 1190.758 391.9389 369.0458 0.07393261 -0.04875049
Moved 1190.789 381.3148 377.6852 0.04933983 -0.02652973
Moved 1190.82 369.1895 388.0483 0.0212721 0.0001242131
Moved 1190.851 355.8514 402.3783 -0.009603203 0.03698117
Moved 1190.881 334.8626 422.1374 -0.05818849 0.08780181
Moved 1190.912 313.4907 444.5093 -0.1076603 0.1453427
Moved 1190.943 298.2921 463.489 -0.1428425 0.1941587
Moved 1190.974 289.6543 475.2429 -0.1628373 0.2243899
Moved 1191.004 286.6751 480.6497 -0.1697335 0.2382966
Moved 1191.035 287 483.1964 -0.1689815 0.2448464
Moved 1191.066 287 485.5 -0.1689815 0.2507715
Moved 1191.096 300.4554 487.6365 -0.1378348 0.2562666
Moved 1191.127 336.6513 492.0159 -0.0540479 0.2675306
Moved 1191.158 396.7836 496.3819 0.08514712 0.27876
Moved 1191.189 434.7353 497 0.1729983 0.2803498
Moved 1191.219 464.8372 497 0.2426787 0.2803498
Moved 1191.25 486.985 487.3358 0.2939467 0.2554933
Moved 1191.281 501.5 484.5 0.3275463 0.2481995
Moved 1191.312 510.1632 481.9592 0.3476 0.2416646
Moved 1191.342 518.3514 480 0.3665542 0.2366254
Moved 1191.373 520.7886 479 0.3721957 0.2340534
Moved 1191.404 523.256 478 0.3779076 0.2314814
Moved 1191.434 525.2136 477 0.3824389 0.2289094
Moved 1191.465 526.3745 475.6255 0.3851261 0.2253742
Moved 1191.496 527.2611 476 0.3871784 0.2263374
Moved 1191.527 528 475 0.3888889 0.2237653
Moved 1191.557 528 473.9092 0.3888889 0.2209598
Moved 1191.588 528 472.7615 0.3888889 0.218008
Moved 1191.619 528 471.5 0.3888889 0.2147633
Moved 1191.65 528 468.6431 0.3888889 0.2074153
Moved 1191.68 528 462.3502 0.3888889 0.1912297
Moved 1191.711 528 456.1658 0.3888889 0.1753236
Moved 1191.742 520.3668 447.1834 0.3712193 0.1522206
Moved 1191.773 517.1596 436.6384 0.3637954 0.1250986
Moved 1191.803 512.2943 421.4715 0.3525332 0.08608912
Moved 1191.834 505.5 405 0.3368056 0.04372424
Moved 1191.865 498.7194 381.0647 0.3211098 -0.01783779
Moved 1191.896 491.0771 356.2697 0.3034191 -0.08161105
Moved 1191.926 486.3172 327.4276 0.292401 -0.1557933
Moved 1191.957 485 308.0212 0.2893518 -0.2057069
Moved 1191.988 484 288.728 0.287037 -0.2553294
Moved 1192.018 484 274.3438 0.287037 -0.2923257
Moved 1192.049 484 265.9823 0.287037 -0.3138316
Moved 1192.08 484 260.9475 0.287037 -0.3267812
Moved 1192.111 484 256.204 0.287037 -0.3389814
Moved 1192.141 484 254.5 0.287037 -0.3433642
Moved 1192.172 484 253.6462 0.287037 -0.3455601
Moved 1192.203 484 252.6748 0.287037 -0.3480587
Moved 1192.234 484 251.9617 0.287037 -0.3498929
Stationary 1192.264 484 252 0.287037 -0.3497943
Stationary 1192.295 484 252 0.287037 -0.3497943
Ended 1192.326 484 263.5463 0.287037 -0.320097
Began 1192.695 491 525 0.3032407 0.3523662
Stationary 1192.725 491 525 0.3032407 0.3523662
Stationary 1192.756 491 525 0.3032407 0.3523662
Moved 1192.787 481.8391 514.2585 0.2820349 0.3247389
Moved 1192.818 476.8322 506.7483 0.270445 0.3054224
Moved 1192.848 467.2059 495.2574 0.2481619 0.2758678
Moved 1192.879 451.9853 481.821 0.2129289 0.2413092
Moved 1192.91 435 469 0.1736111 0.2083333
Moved 1192.94 410.6811 452.7117 0.1173172 0.1664394
Moved 1192.971 380.8841 435.3801 0.04834284 0.1218622
Moved 1193.002 347.9383 417.9664 -0.02792061 0.07707395
Moved 1193.033 321.2272 403.8512 -0.08975177 0.04076954
Moved 1193.063 296.3922 389.9957 -0.1472402 0.005132965
Moved 1193.094 280.3418 381.1709 -0.1843939 -0.01756464
Moved 1193.125 265.4147 373.7073 -0.2189474 -0.03676104
Moved 1193.156 258.5581 369.5581 -0.2348193 -0.04743293
Moved 1193.186 253.4007 367.4008 -0.2467576 -0.05298167
Moved 1193.217 250.5337 365.5337 -0.2533942 -0.05778379
Moved 1193.248 247.9961 366 -0.2592682 -0.05658444
Moved 1193.279 247 366 -0.2615741 -0.05658444
Moved 1193.309 245.6261 366 -0.2647545 -0.05658444
Stationary 1193.34 245.6261 366 -0.2647545 -0.05658444
Ended 1193.371 246 366 -0.2638889 -0.05658444
Began 1193.924 365 376 0.01157403 -0.03086435
Stationary 1193.955 365 376 0.01157403 -0.03086435
Stationary 1193.985 365 376 0.01157403 -0.03086435
Stationary 1194.016 365 376 0.01157403 -0.03086435
Moved 1194.047 385.7486 393.7905 0.05960326 0.01489325
Moved 1194.078 402.8008 410.8008 0.09907593 0.0586439
Moved 1194.108 423.2857 428.8889 0.1464948 0.1051669
Moved 1194.139 444.4874 447.3221 0.1955726 0.1525773
Moved 1194.17 466.5746 467.5746 0.2467005 0.2046671
Moved 1194.201 484.7451 483.7026 0.2887618 0.2461487
Moved 1194.231 497.3439 495.3439 0.3179257 0.2760901
Moved 1194.262 506.206 503.206 0.3384399 0.2963116
Moved 1194.293 511.2789 508.5577 0.3501826 0.3100764
Moved 1194.323 515.3 510 0.3594908 0.3137859
Moved 1194.354 516.7665 512 0.3628854 0.31893
Moved 1194.385 518.5608 513 0.3670388 0.321502
Moved 1194.416 519.5 513 0.3692129 0.321502
Moved 1194.446 520.5 514 0.3715278 0.324074
Stationary 1194.477 520.5 514 0.3715278 0.324074
Moved 1194.508 521.0457 515.0457 0.372791 0.3267635
Stationary 1194.539 521.0457 515.0457 0.372791 0.3267635
Stationary 1194.569 521 515 0.3726852 0.326646
Stationary 1194.6 521 515 0.3726852 0.326646
Stationary 1194.631 521 515 0.3726852 0.326646
Moved 1194.661 494.6336 503.8168 0.3116518 0.2978826
Moved 1194.692 475.544 496.454 0.2674629 0.2789453
Moved 1194.723 440.6426 478.1362 0.1866726 0.2318317
Moved 1194.754 410.9914 460.9948 0.1180357 0.1877437
Moved 1194.785 382.2282 438.9826 0.05145431 0.1311281
Moved 1194.815 349.2904 411.185 -0.02479081 0.05963216
Moved 1194.846 327.4615 392.7788 -0.07532065 0.01229113
Moved 1194.877 310.0126 376.8151 -0.1157116 -0.02876776
Moved 1194.907 294.0152 361.2183 -0.1527425 -0.06888315
Moved 1194.938 285.3949 352.395 -0.1726969 -0.09157683
Moved 1194.969 281.5276 350 -0.1816491 -0.09773669
Moved 1195 280.626 350 -0.183736 -0.09773669
Moved 1195.03 279.6255 350 -0.1860521 -0.09773669
Ended 1195.061 280 350 -0.1851852 -0.09773669
Began 1195.891 348 343 -0.0277778 -0.1157408
Stationary 1195.922 348 343 -0.0277778 -0.1157408
Stationary 1195.952 348 343 -0.0277778 -0.1157408
Stationary 1195.983 348 343 -0.0277778 -0.1157408
Stationary 1196.014 348 343 -0.0277778 -0.1157408
Moved 1196.045 337.3428 352.5914 -0.05244712 -0.09107142
Moved 1196.075 332.2095 357.581 -0.06432986 -0.07823826
Moved 1196.106 326.807 363.193 -0.07683564 -0.0638041
Moved 1196.137 322.0598 367.9402 -0.08782452 -0.05159425
Moved 1196.167 317.3033 372.3483 -0.09883492 -0.04025643
Moved 1196.198 314.1563 376.8437 -0.1061197 -0.02869429
Moved 1196.229 311.2049 380.5903 -0.1129517 -0.01905794
Moved 1196.26 308.3273 383.6727 -0.1196127 -0.01113005
Moved 1196.291 305.5 388 -0.1261574 -3.924585E-08
Moved 1196.321 302.9192 393.1617 -0.1321316 0.01327593
Moved 1196.352 299.086 398.914 -0.1410046 0.02807091
Moved 1196.383 296.1726 403.6547 -0.1477485 0.04026409
Moved 1196.413 294.7562 407.2438 -0.1510274 0.04949542
Moved 1196.444 293 412.202 -0.1550926 0.06224777
Moved 1196.475 291 416.0771 -0.1597222 0.07221465
Moved 1196.506 289.0512 419.9488 -0.1642333 0.08217277
Moved 1196.536 288 422.4963 -0.1666667 0.08872487
Moved 1196.567 287 425.3681 -0.1689815 0.09611133
Moved 1196.598 285.7537 428.2463 -0.1718664 0.103514
Moved 1196.629 286 429.8264 -0.1712963 0.1075782
Moved 1196.659 286 431.3184 -0.1712963 0.1114155
Moved 1196.69 286 432.0337 -0.1712963 0.1132553
Moved 1196.721 286 434.388 -0.1712963 0.1193106
Moved 1196.751 297.9134 435.9567 -0.1437191 0.1233452
Moved 1196.782 306.4931 438.8311 -0.1238586 0.1307383
Moved 1196.813 316.8165 441 -0.09996181 0.1363167
Moved 1196.844 329.5 442 -0.07060184 0.1388888
Moved 1196.874 345.6924 446.1154 -0.03311942 0.1494737
Moved 1196.905 367.8723 450.9716 0.01822293 0.1619639
Moved 1196.936 398.2777 458.5694 0.08860578 0.1815056
Moved 1196.967 425.2253 466.0751 0.1509843 0.2008102
Moved 1196.997 461.2605 474.7524 0.2343993 0.2231286
Moved 1197.028 490.0641 482.3192 0.3010742 0.2425905
Moved 1197.059 513.8383 488.9393 0.3561071 0.2596175
Moved 1197.09 529.6512 493.5302 0.392711 0.2714253
Moved 1197.12 540.2065 495 0.4171448 0.2752057
Moved 1197.151 544.2715 497.2715 0.4265544 0.2810481
Stationary 1197.182 544 497 0.4259259 0.2803498
Moved 1197.213 544 497.6686 0.4259259 0.2820693
Moved 1197.243 534.2844 498 0.4034362 0.2829217
Moved 1197.274 508.0719 498 0.3427591 0.2829217
Moved 1197.305 481.1633 498 0.2804707 0.2829217
Moved 1197.335 449.4057 498 0.2069578 0.2829217
Moved 1197.366 418.2174 487.8043 0.1347624 0.2566983
Moved 1197.397 383.5 479.5 0.05439818 0.2353394
Moved 1197.428 345.2168 472.7028 -0.03422032 0.217857
Moved 1197.458 321.8547 468.9792 -0.08829921 0.2082799
Moved 1197.489 306.3956 466.0989 -0.1240842 0.2008715
Moved 1197.52 297.1054 463.7018 -0.1455893 0.1947062
Moved 1197.551 288.4642 462.7321 -0.1655921 0.1922121
Moved 1197.581 284.8551 463 -0.1739465 0.1929011
Moved 1197.612 282.9918 463 -0.1782597 0.1929011
Moved 1197.643 281.5 463 -0.181713 0.1929011
Moved 1197.674 282 472.1807 -0.1805555 0.216514
Ended 1197.704 282 476.5 -0.1805555 0.2276234
Began 1199.425 323 464 -0.08564815 0.1954732
Stationary 1199.456 323 464 -0.08564815 0.1954732
Stationary 1199.487 323 464 -0.08564815 0.1954732
Moved 1199.518 316.0576 464 -0.1017184 0.1954732
Moved 1199.548 292.3042 476.3859 -0.1567033 0.22733
Moved 1199.579 267.6375 489.0125 -0.2138021 0.2598058
Moved 1199.61 258.3654 492.2115 -0.2352653 0.2680337
Moved 1199.641 252.4474 492 -0.2489642 0.2674896
Moved 1199.671 246.7063 492 -0.262254 0.2674896
Moved 1199.702 234.3376 474.2913 -0.2908851 0.2219425
Moved 1199.733 210.4444 441.8641 -0.3461936 0.1385392
Moved 1199.763 186.481 405.7559 -0.4016643 0.04566824
Moved 1199.794 169.9265 376.6677 -0.4399849 -0.02914687
Moved 1199.825 160.644 359.61 -0.4614722 -0.07301966
Moved 1199.856 155.7363 352.7363 -0.4728326 -0.09069882
Moved 1199.886 153.9443 348.9443 -0.4769809 -0.100452
Moved 1199.917 153 348 -0.4791667 -0.1028807
Moved 1199.948 151.6382 346.6382 -0.4823191 -0.1063833
Moved 1199.979 152 346 -0.4814814 -0.1080248
Stationary 1200.009 152 346 -0.4814814 -0.1080248
Moved 1200.04 167.3941 346 -0.4458469 -0.1080248
Moved 1200.071 184.0434 354 -0.4073069 -0.08744855
Moved 1200.102 204.4036 356.4862 -0.3601769 -0.08105399
Moved 1200.132 221.7927 357 -0.3199243 -0.07973259
Moved 1200.163 239.6959 357 -0.2784816 -0.07973259
Moved 1200.194 258.3264 357 -0.2353556 -0.07973259
Moved 1200.224 279.7872 358.6839 -0.1856778 -0.07540157
Moved 1200.255 303.93 363.6433 -0.1297918 -0.06264588
Moved 1200.286 332.7509 372.7276 -0.06307656 -0.03928094
Moved 1200.317 369.5724 392.704 0.02215842 0.01209883
Moved 1200.347 410.5401 424.8681 0.116991 0.09482525
Moved 1200.378 442.8445 455.1314 0.1917698 0.172663
Moved 1200.409 466.3833 478.2296 0.2462577 0.2320719
Moved 1200.44 486.4268 499.4269 0.2926547 0.2865917
Moved 1200.47 493.9573 504.9573 0.3100864 0.3008162
Moved 1200.501 495.8294 505 0.31442 0.3009258
Moved 1200.532 496 492.5436 0.3148148 0.2688879
Moved 1200.563 496 455.8904 0.3148148 0.1746151
Moved 1200.593 481.6316 403.0354 0.2815547 0.03867122
Moved 1200.624 476.2621 361.1447 0.2691251 -0.06907247
Moved 1200.655 472.476 325.2838 0.260361 -0.1613073
Moved 1200.686 469.6056 298.4502 0.2537166 -0.2303236
Moved 1200.716 466.7352 285.9409 0.2470723 -0.2624979
Moved 1200.747 463.1567 275.6269 0.2387887 -0.2890255
Moved 1200.778 455.8575 263.1434 0.2218925 -0.3211333
Moved 1200.808 446.6176 251.2131 0.2005036 -0.3518181
Moved 1200.839 438.6099 242.6099 0.1819673 -0.3739458
Moved 1200.87 426.9955 234.9973 0.1550821 -0.3935255
Moved 1200.901 403.2029 231 0.1000067 -0.4038066
Moved 1200.932 372.2142 244.2778 0.02827366 -0.3696558
Moved 1200.962 350.2527 270.5239 -0.02256329 -0.3021505
Moved 1200.993 332.4405 310.8184 -0.06379515 -0.1985123
Moved 1201.024 328 349.1541 -0.07407407 -0.09991249
Moved 1201.054 327 377.1906 -0.07638887 -0.02780192
Moved 1201.085 327 395.6471 -0.07638887 0.01966837
Moved 1201.116 327 407.2546 -0.07638887 0.04952317
Ended 1201.147 337.5 413.5 -0.05208333 0.06558634
PhraseEnd 1201.884
