do you prefer a window seat
Moved 526.8543 259.8582 512.1418 -0.2318098 0.3192948
Moved 526.885 263.1368 510.9316 -0.2242203 0.316182
Moved 526.9158 269.2606 505.1092 -0.210045 0.3012067
Moved 526.9465 277.6778 496.3222 -0.1905607 0.2786064
Moved 526.9772 286.1257 484.4571 -0.1710052 0.2480891
Moved 527.0079 295.8756 470.1865 -0.148436 0.211385
Moved 527.0387 304.5 454 -0.1284722 0.169753
Moved 527.0694 313.1724 437.6552 -0.1083973 0.127714
Moved 527.1002 318.1976 424.6047 -0.09676477 0.09414786
Moved 527.1309 321.8699 415.5203 -0.08826405 0.07078249
Moved 527.1616 325.3779 406.8662 -0.08014366 0.04852416
Moved 527.1923 326.9193 399.2421 -0.07657567 0.0289147
Moved 527.223 328 395.5426 -0.07407407 0.01939966
Moved 527.2537 329 392.1991 -0.07175927 0.01080007
Moved 527.2845 330 389.7072 -0.06944443 0.004390944
Moved 527.3152 330 389 -0.06944443 0.002572016
Moved 527.346 308.0191 406.6083 -0.1203261 0.04786075
Moved 527.3767 281.7791 433.2209 -0.1810669 0.1163088
Moved 527.4074 258.716 456.4674 -0.2344536 0.1760992
Moved 527.4382 246.7799 470.9601 -0.2620836 0.2133748
Moved 527.4689 242.6937 478.9189 -0.2715423 0.2338448
Moved 527.4996 242 484 -0.2731481 0.2469135
Moved 527.5303 241 493.212 -0.275463 0.2706068
Moved 527.5611 253.453 502.8397 -0.2466366 0.2953696
Moved 527.5918 263.7069 510.5302 -0.2229006 0.3151496
Moved 527.6226 272 515 -0.2037037 0.326646
Moved 527.6533 276.9375 515.9688 -0.1922742 0.3291376
Ended 527.684 279.4619 516 -0.1864308 0.329218
Began 529.3742 204 386 -0.3611111 -0.005144111
Stationary 529.405 204 386 -0.3611111 -0.005144111
Stationary 529.4358 204 386 -0.3611111 -0.005144111
Ended 529.4664 204 386 -0.3611111 -0.005144111
Began 530.788 203 498 -0.3634259 0.2829217
Stationary 530.8187 203 498 -0.3634259 0.2829217
Stationary 530.8494 203 498 -0.3634259 0.2829217
Stationary 530.8801 203 498 -0.3634259 0.2829217
Stationary 530.9108 203 498 -0.3634259 0.2829217
Moved 530.9416 227.5221 498 -0.3066617 0.2829217
Moved 530.9723 264.2275 513.0569 -0.2216955 0.3216482
Moved 531.0031 300.8442 521.1688 -0.1369347 0.3425123
Moved 531.0338 337.5 526 -0.05208333 0.3549381
Moved 531.0645 369.1744 529.8478 0.02123694 0.3648349
Moved 531.0952 397.1725 533.4172 0.08604745 0.3740154
Moved 531.126 411.7814 534 0.1198642 0.3755144
Moved 531.1567 427.361 534 0.1559282 0.3755144
Moved 531.1874 439.9624 534 0.1850981 0.3755144
Moved 531.2181 448.5 534 0.2048611 0.3755144
Moved 531.2489 454.1925 534 0.2180382 0.3755144
Moved 531.2796 456.7216 534 0.2238925 0.3755144
Moved 531.3103 462.8222 522.3555 0.2380145 0.3455646
Moved 531.3411 466.5552 510.1493 0.2466556 0.3141699
Moved 531.3718 468 478.9396 0.25 0.2338981
Moved 531.4025 468 447.5623 0.25 0.153195
Moved 531.4333 456 415.5 0.2222222 0.07073037
Moved 531.464 454.8419 389.0511 0.2195413 0.00270349
Moved 531.4947 450.3595 364.2353 0.2091654 -0.06112322
Moved 531.5255 446.8163 343.3467 0.2009636 -0.1148492
Moved 531.5562 443.0431 325.2154 0.1922294 -0.1614831
Moved 531.5869 440.9549 308.7291 0.1873955 -0.2038861
Moved 531.6177 439 297.67 0.1828703 -0.2323304
Moved 531.6484 438 290.7363 0.1805556 -0.2501639
Moved 531.6791 437 286.2518 0.1782407 -0.261698
Moved 531.7099 435.0607 283.0607 0.1737515 -0.2699057
Moved 531.7406 432.5058 280.5058 0.1678375 -0.2764769
Moved 531.7714 417.5688 281 0.133261 -0.2752058
Moved 531.8021 393.4866 300.0495 0.07751524 -0.2262101
Moved 531.8328 365.8064 316.0147 0.01344065 -0.1851474
Moved 531.8635 338.6775 337.5366 -0.04935766 -0.1297927
Moved 531.8943 316.3759 353.7315 -0.1009817 -0.0881392
Moved 531.925 301.5263 366.2632 -0.1353558 -0.05590744
Moved 531.9557 293.4422 372.7789 -0.154069 -0.03914915
Moved 531.9865 291 378.2092 -0.1597222 -0.02518226
Moved 532.0172 291 382.5436 -0.1597222 -0.01403408
Moved 532.0479 307.8763 398.1257 -0.1206568 0.02604351
Moved 532.0787 337.1994 419.4662 -0.05277922 0.08093163
Moved 532.1094 377.9182 443.4489 0.04147728 0.1426153
Moved 532.1401 416.9589 465.3781 0.1318492 0.1990175
Moved 532.1709 445.8717 479.3962 0.1987771 0.2350726
Moved 532.2016 464.19 487.914 0.2411806 0.2569804
Moved 532.2323 473.5849 493.39 0.262928 0.2710646
Moved 532.2631 479.4901 495 0.2765974 0.2752057
Moved 532.2938 483.0145 496 0.2847558 0.2777777
Moved 532.3245 485.5 496 0.2905093 0.2777777
Moved 532.3553 487.1126 496 0.2942421 0.2777777
Stationary 532.386 487.1126 496 0.2942421 0.2777777
Moved 532.4167 488.2218 496 0.2968097 0.2777777
Stationary 532.4474 488 496 0.2962963 0.2777777
Moved 532.4782 472.793 499.0414 0.2610949 0.2856002
Moved 532.5089 428.8289 508.8633 0.1593261 0.3108623
Moved 532.5397 379.965 517.3392 0.04621536 0.3326624
Moved 532.5704 340.4662 522.3778 -0.04521703 0.3456218
Moved 532.6011 317.3873 525.9446 -0.09864042 0.3547958
Moved 532.6319 299.5124 526 -0.1400177 0.3549381
Moved 532.6626 285.7841 526 -0.1717962 0.3549381
Moved 532.6934 270.468 526 -0.20725 0.3549381
Moved 532.7241 259.5256 526 -0.2325796 0.3549381
Moved 532.7548 252.1719 516.1018 -0.249602 0.3294799
Moved 532.7855 244.9373 517 -0.2663489 0.33179
Moved 532.8163 238.3227 516 -0.2816603 0.329218
Moved 532.8469 236.2258 515 -0.2865145 0.326646
Moved 532.8777 235 515 -0.2893518 0.326646
Ended 532.9084 235 515 -0.2893518 0.326646
Began 533.9226 236 366 -0.287037 -0.05658444
Stationary 533.9533 236 366 -0.287037 -0.05658444
Stationary 533.9841 236 366 -0.287037 -0.05658444
Moved 534.0148 236 389.7344 -0.287037 0.004460802
Moved 534.0455 249.1556 430.2993 -0.2565842 0.1087943
Moved 534.0763 264.5 463.5 -0.2210648 0.1941872
Moved 534.107 275.2843 486.5685 -0.1961012 0.2535198
Moved 534.1377 278.6457 498.5829 -0.1883201 0.2844209
Moved 534.1684 280 502.8936 -0.1851852 0.2955082
Moved 534.1992 280 504.4493 -0.1851852 0.2995093
Moved 534.2299 269.9474 495.9579 -0.208455 0.2776695
Moved 534.2606 241.2146 455.2565 -0.2749661 0.1729849
Moved 534.2914 218.8708 414.7417 -0.3266878 0.06878001
Moved 534.3221 205.3068 385.6136 -0.3580861 -0.006137973
Moved 534.3528 201.109 372.545 -0.3678033 -0.03975064
Moved 534.3836 200 366.1426 -0.3703704 -0.05621749
Moved 534.4143 199 366 -0.3726852 -0.05658444
Moved 534.4451 226.0574 389.6752 -0.3100524 0.004308645
Moved 534.4758 292.0518 457.0518 -0.1572875 0.1776023
Moved 534.5065 315.2369 486.3159 -0.1036184 0.2528699
Moved 534.5372 324.3926 498.9908 -0.08242442 0.2854701
Moved 534.568 330.274 508.5481 -0.06881009 0.3100516
Moved 534.5987 334.3583 512.6791 -0.0593558 0.3206767
Ended 534.6294 335 513 -0.05787035 0.321502
PhraseEnd 535.7358
