good jobs for those with education
Moved 930.3246 545.5674 459.9593 0.4295543 0.1850804
Moved 930.3553 551.2628 465.5255 0.4427378 0.1993968
Moved 930.386 554 473.2823 0.4490741 0.2193474
Moved 930.4167 554 479.7877 0.4490741 0.2360793
Moved 930.4475 543.4641 489.5359 0.4246853 0.2611521
Moved 930.4782 523.6401 495 0.3787966 0.2752057
Moved 930.5089 468.7281 477.026 0.2516853 0.2289762
Moved 930.5397 366.9794 418.8424 0.01615604 0.07932705
Moved 930.5704 312.9725 383.4371 -0.1088599 -0.01173592
Moved 930.6011 270.2826 355.5217 -0.2076791 -0.08353473
Moved 930.6318 242.0233 340.4741 -0.2730943 -0.1222376
Moved 930.6625 225.2283 333.0913 -0.3119715 -0.1412261
Moved 930.6933 216.5011 332 -0.3321734 -0.144033
Moved 930.724 211 332 -0.3449074 -0.144033
Moved 930.7546 203.1633 360.5102 -0.363048 -0.07070431
Moved 930.7854 198.8641 395.6304 -0.3729997 0.0196254
Moved 930.8162 216.1573 442.3146 -0.3329692 0.1396979
Moved 930.8469 230.3263 467.5439 -0.3001705 0.2045881
Moved 930.8776 241.7133 487.9982 -0.2738119 0.2571968
Moved 930.9084 250.9059 501.2079 -0.2525326 0.2911725
Moved 930.9391 264.3008 509.7433 -0.221526 0.3131256
Ended 930.9698 264.3008 509.7433 -0.221526 0.3131256
Began 931.4 176 523 -0.4259259 0.3472221
Stationary 931.4307 176 523 -0.4259259 0.3472221
Moved 931.4615 191.7521 523 -0.3894628 0.3472221
Moved 931.4922 266.251 533.1252 -0.2170115 0.3732644
Moved 931.5229 359.1332 537.6804 -0.002006441 0.3849803
Moved 931.5536 402.4781 538 0.09832889 0.3858024
Moved 931.5844 425.9292 528.0707 0.1526139 0.3602642
Moved 931.6151 439.2095 525.3953 0.1833552 0.3533829
Moved 931.6458 449.4601 520.3599 0.2070836 0.3404318
Moved 931.6765 454.6962 515.6077 0.2192041 0.328209
Moved 931.7072 456 512.4319 0.2222222 0.3200409
Moved 931.738 429.3183 503.5796 0.1604591 0.2972726
Moved 931.7687 373.7222 502 0.03176431 0.2932098
Moved 931.7994 349.6641 509.1145 -0.02392565 0.3115084
Moved 931.8301 337.7064 511 -0.0516056 0.3163579
Moved 931.8609 330.0859 511 -0.06924564 0.3163579
Moved 931.8916 324.4703 511 -0.08224458 0.3163579
Moved 931.9223 320 462.1809 -0.09259259 0.1907944
Moved 931.953 348.1441 395.7117 -0.02744411 0.01983466
Moved 931.9838 378.9014 361.0986 0.04375328 -0.06919099
Moved 932.0145 389.9483 350.0517 0.06932487 -0.09760374
Ended 932.0452 395.3996 345.8002 0.08194347 -0.1085385
Began 932.5676 257 498 -0.2384259 0.2829217
Stationary 932.5983 257 498 -0.2384259 0.2829217
Stationary 932.6291 257 498 -0.2384259 0.2829217
Stationary 932.6598 257 498 -0.2384259 0.2829217
Moved 932.6905 257 481.9266 -0.2384259 0.2415808
Moved 932.7213 257 445.9375 -0.2384259 0.1490162
Moved 932.752 268.8533 416.0801 -0.2109877 0.07222238
Moved 932.7827 276.5064 405.4936 -0.1932721 0.04499372
Moved 932.8134 283.9839 401 -0.1759631 0.03343609
Moved 932.8441 298.2726 401 -0.1428874 0.03343609
Moved 932.8748 338.1609 428.1073 -0.05055343 0.1031566
Moved 932.9056 388.3061 466.3595 0.06552339 0.2015418
Moved 932.9363 402.4564 483.4564 0.09827862 0.2455152
Moved 932.967 406 490.6969 0.1064815 0.264138
Moved 932.9977 406 492.5 0.1064815 0.2687756
Moved 933.0285 406 494 0.1064815 0.2726337
Moved 933.0592 406 495 0.1064815 0.2752057
Stationary 933.0899 406 495 0.1064815 0.2752057
Moved 933.1207 393.2559 495 0.07698119 0.2752057
Moved 933.1514 363.7516 468.7511 0.008684198 0.2076931
Moved 933.1821 305.6177 432.6208 -0.125885 0.1147653
Moved 933.2128 272.9906 412.9937 -0.2014107 0.06428412
Moved 933.2436 255.3965 401.9172 -0.2421377 0.0357952
Moved 933.2743 244.4215 393.8161 -0.2675428 0.01495907
Moved 933.305 241.7206 388.4411 -0.273795 0.001134441
Moved 933.3358 242 378.4706 -0.2731481 -0.02450974
Moved 933.3665 248.4652 358.9715 -0.2581823 -0.07466187
Moved 933.3972 259.3835 340.4248 -0.2329087 -0.1223642
Moved 933.4279 270.8889 323.6389 -0.2062758 -0.1655378
Moved 933.4587 276.012 312.9639 -0.1944166 -0.1929942
Moved 933.4894 277 310 -0.1921296 -0.2006174
Moved 933.5201 242.6556 319.2067 -0.2716305 -0.1769377
Moved 933.5508 178 358.5 -0.4212963 -0.07587456
Moved 933.5815 153.9683 383.0317 -0.4769253 -0.01277853
Moved 933.6122 140.9433 405.0851 -0.5070758 0.04394303
Moved 933.643 135.1062 418.575 -0.5205874 0.0786394
Moved 933.6737 134 423.6646 -0.5231482 0.09172996
Moved 933.7045 134 427.3096 -0.5231482 0.101105
Moved 933.7352 162.5097 443.4341 -0.4571535 0.1425772
Moved 933.7659 204.6234 458.1558 -0.359668 0.1804418
Moved 933.7966 238.8444 465.5704 -0.2804528 0.1995122
Moved 933.8273 269.0215 469.8937 -0.2105983 0.2106318
Moved 933.8581 316.0547 474.674 -0.1017253 0.2229268
Moved 933.8888 370.8202 477.9213 0.02504667 0.2312791
Moved 933.9196 417.5308 478 0.1331731 0.2314814
Moved 933.9503 467.1117 478 0.2479437 0.2314814
Moved 933.981 522.5 468 0.3761573 0.2057612
Moved 934.0117 546.3268 466 0.431312 0.2006171
Moved 934.0424 556.83 465 0.4556251 0.1980452
Moved 934.0732 560.7919 463.2081 0.464796 0.1934365
Moved 934.1039 561 461.6713 0.4652777 0.1894838
Moved 934.1346 486.5335 404.6421 0.2929017 0.04280373
Moved 934.1654 437.6729 328.2642 0.1797985 -0.1536416
Moved 934.1961 432 272.5709 0.1666667 -0.2968856
Moved 934.2268 432 242.478 0.1666667 -0.374285
Moved 934.2576 432 217.6398 0.1666667 -0.4381694
Moved 934.2883 440.4802 205.3656 0.1862967 -0.4697387
Moved 934.319 440.5 204 0.1863426 -0.473251
Ended 934.3497 440.5 204 0.1863426 -0.473251
PhraseEnd 934.7799
