effort is what it will take
Stationary 243.72 212 504 -0.3425926 0.2983539
Stationary 243.7508 212 504 -0.3425926 0.2983539
Moved 243.7814 219.4638 491.2681 -0.3253154 0.2656072
Moved 243.8122 244.7924 472.3453 -0.2666842 0.2169373
Moved 243.8429 283.0773 447.7536 -0.1780617 0.1536871
Moved 243.8737 320.4125 425.1525 -0.09163766 0.09555671
Moved 243.9044 354.6313 404.6891 -0.01242742 0.04292468
Moved 243.9351 378.8081 393.697 0.04353722 0.01465268
Moved 243.9659 394.3137 385.4118 0.07942984 -0.006656999
Moved 243.9966 406.3042 380.4783 0.1071855 -0.01934593
Moved 244.0273 413.0077 377.9924 0.1227029 -0.02573987
Moved 244.058 415.5 376.5 0.1284723 -0.02957819
Moved 244.0888 416.0737 377 0.1298001 -0.02829226
Moved 244.1195 398.119 367.0649 0.08823851 -0.05384539
Moved 244.1502 361.8624 348.6898 0.004311005 -0.1011066
Moved 244.181 319.5 333.5 -0.09375001 -0.140175
Moved 244.2117 288.5017 329.0456 -0.1655052 -0.1516317
Moved 244.2425 260.6693 328 -0.2299321 -0.1543211
Moved 244.2731 238.1814 328 -0.2819876 -0.1543211
Moved 244.3038 220.3898 337.8402 -0.3231718 -0.1290119
Moved 244.3346 209.8986 340.4009 -0.347457 -0.1224256
Moved 244.3653 204.0888 344.9112 -0.3609055 -0.1108252
Moved 244.3961 201.7939 351.4123 -0.3662179 -0.09410426
Moved 244.4268 201 361.8661 -0.3680556 -0.06721677
Moved 244.4575 201 372.0675 -0.3680556 -0.04097871
Moved 244.4882 225.1989 390.199 -0.3120395 0.005655759
Moved 244.519 279.984 443.068 -0.1852222 0.1416357
Moved 244.5497 325.5 484 -0.07986113 0.2469135
Moved 244.5804 347.7922 502.6932 -0.02825876 0.2949927
Moved 244.6111 363.4452 515.4452 0.007975003 0.327791
Moved 244.6419 372.2698 522.2698 0.02840221 0.345344
Moved 244.6726 376.1358 525.0679 0.03735135 0.3525407
Moved 244.7033 379.7181 527 0.04564385 0.3575102
Moved 244.734 388.1872 529.6375 0.06524812 0.3642938
Ended 244.7648 392.5 530.5 0.07523149 0.3665122
Began 245.9939 502 492 0.3287037 0.2674896
Stationary 246.0247 502 492 0.3287037 0.2674896
Stationary 246.0554 502 492 0.3287037 0.2674896
Moved 246.0861 489.6121 492 0.300028 0.2674896
Moved 246.1168 482.5622 492 0.2837088 0.2674896
Moved 246.1476 465.6439 492 0.244546 0.2674896
Moved 246.1783 449.9304 492 0.2081721 0.2674896
Moved 246.209 437.4005 499 0.1791679 0.2854938
Moved 246.2398 421.4924 499 0.1423436 0.2854938
Moved 246.2704 407.5936 500 0.1101702 0.2880658
Moved 246.3012 393.8097 500 0.07826318 0.2880658
Moved 246.3319 384.3292 500 0.05631765 0.2880658
Moved 246.3627 377.684 495.3939 0.04093518 0.2762188
Moved 246.3934 372.1452 491.5726 0.02811392 0.2663903
Moved 246.4241 367.7997 490.7997 0.01805484 0.2644026
Moved 246.4549 366 491 0.01388888 0.2649176
Moved 246.4856 365 491 0.01157403 0.2649176
Ended 246.5163 365 491 0.01157403 0.2649176
Began 247.8376 196 485 -0.3796296 0.2494856
Stationary 247.8683 196 485 -0.3796296 0.2494856
Stationary 247.899 196 485 -0.3796296 0.2494856
Stationary 247.9298 196 485 -0.3796296 0.2494856
Moved 247.9605 216.5729 485 -0.3320071 0.2494856
Moved 247.9912 253.4405 485 -0.2466655 0.2494856
Moved 248.022 286.517 492.3016 -0.1700995 0.2682652
Moved 248.0527 315.1342 494 -0.1038561 0.2726337
Moved 248.0834 342.0387 497.4675 -0.04157707 0.281552
Moved 248.1142 377.025 502.0042 0.0394098 0.2932205
Moved 248.1449 402.7779 507.2593 0.09902278 0.3067368
Moved 248.1756 423.5 513.5 0.1469907 0.3227879
Moved 248.2064 435.9831 514.9966 0.1758869 0.3266374
Moved 248.2371 445.3009 516.767 0.1974558 0.3311907
Moved 248.2678 456 517 0.2222222 0.33179
Moved 248.2985 464.9087 517 0.2428442 0.33179
Moved 248.3293 474.2215 517 0.2644016 0.33179
Moved 248.36 480 505 0.2777778 0.3009258
Moved 248.3907 487.8482 496.5864 0.2959449 0.2792859
Moved 248.4214 496.4705 474.2826 0.3159039 0.2219202
Moved 248.4522 507.8128 449.3744 0.3421593 0.1578559
Moved 248.4829 516.8981 429.2037 0.3631901 0.1059765
Moved 248.5136 524.9687 415.0521 0.381872 0.06957839
Moved 248.5443 530.8798 405.2404 0.395555 0.04434252
Moved 248.5751 534.2117 400.5765 0.403268 0.03234702
Moved 248.6058 536.9766 396.0467 0.4096681 0.02069611
Moved 248.6365 539.5 393.5 0.4155093 0.01414597
Moved 248.6673 542.17 392 0.42169 0.01028803
Moved 248.698 543.9377 390 0.4257817 0.005143954
Ended 248.7287 548 388 0.4351853 -3.924585E-08
Began 250.0501 365 526 0.01157403 0.3549381
Stationary 250.0808 365 526 0.01157403 0.3549381
Stationary 250.1115 365 526 0.01157403 0.3549381
Stationary 250.1422 365 526 0.01157403 0.3549381
Stationary 250.173 365 526 0.01157403 0.3549381
Moved 250.2037 345.1692 513.811 -0.03433058 0.3235878
Moved 250.2344 319.7556 494.4045 -0.09315824 0.2736741
Moved 250.2652 280.8106 467.1277 -0.1833089 0.2035179
Moved 250.2959 243.7609 440.1842 -0.269072 0.1342185
Moved 250.3266 216.668 418.1344 -0.3317869 0.07750605
Moved 250.3574 193.1371 398.12 -0.3862567 0.02602879
Moved 250.388 174.5 379 -0.4293981 -0.02314815
Moved 250.4188 164.4328 366.2437 -0.452702 -0.0559576
Moved 250.4495 160.1284 358.1926 -0.4626658 -0.07666529
Moved 250.4803 159 352.6122 -0.4652778 -0.09101804
Moved 250.511 159 349.918 -0.4652778 -0.09794753
Moved 250.5417 188.3813 349 -0.3972655 -0.1003086
Moved 250.5724 226.2494 349 -0.3096079 -0.1003086
Moved 250.6032 268.6304 360.0029 -0.2115037 -0.07200915
Moved 250.6339 306.5689 360 -0.1236832 -0.07201654
Moved 250.6647 349.1333 362.6089 -0.0251543 -0.06530651
Moved 250.6954 389.2231 366.373 0.067646 -0.05562487
Moved 250.7261 428.6688 371.139 0.1589555 -0.04336675
Moved 250.7568 452.053 375.158 0.2130857 -0.03302986
Moved 250.7876 473.434 378.3477 0.2625787 -0.02482591
Moved 250.8183 487.4484 380.1121 0.2950194 -0.02028791
Moved 250.849 493 380 0.3078704 -0.02057613
Moved 250.8797 496.2943 380 0.315496 -0.02057613
Moved 250.9105 497 380 0.3171296 -0.02057613
Moved 250.9412 498.4339 380 0.3204488 -0.02057613
Stationary 250.9719 498 380 0.3194444 -0.02057613
Stationary 251.0027 498 380 0.3194444 -0.02057613
Moved 251.0333 492.369 380.8044 0.3064097 -0.01850717
Moved 251.0641 461.4162 394.1503 0.2347597 0.01581855
Moved 251.0948 421.2162 417.8703 0.1417041 0.07682683
Moved 251.1256 382.187 445.5485 0.05135864 0.1480157
Moved 251.1563 345.7029 471.1981 -0.03309513 0.2139867
Moved 251.187 314.7334 493.1777 -0.1047838 0.2705187
Moved 251.2178 292.7774 505.9843 -0.1556079 0.3034575
Moved 251.2485 274.5 515.5 -0.1979167 0.327932
Moved 251.2792 260.9357 520.2661 -0.2293155 0.3401904
Moved 251.31 255.4408 522.7796 -0.2420352 0.3466553
Moved 251.3407 250.0623 523 -0.2544853 0.3472221
Moved 251.3714 249.5 524 -0.255787 0.3497942
Ended 251.4021 250 524 -0.2546296 0.3497942
PhraseEnd 252.6006
