this is a very good idea
Moved 952.2209 347.3506 496.9221 -0.02928093 0.2801493
Moved 952.2516 362.9751 494.205 0.00688682 0.2731608
Moved 952.2823 375.2075 490.4481 0.0352026 0.2634982
Moved 952.3132 383.9664 487.6779 0.05547772 0.256373
Moved 952.3439 389.4584 485.2708 0.06819069 0.250182
Ended 952.3746 392.2149 482.785 0.07457156 0.2437886
Began 953.2049 259 362 -0.2337963 -0.06687243
Stationary 953.2357 259 362 -0.2337963 -0.06687243
Stationary 953.2664 259 362 -0.2337963 -0.06687243
Stationary 953.2971 259 362 -0.2337963 -0.06687243
Moved 953.3279 282.5512 374.5817 -0.1792795 -0.0345121
Moved 953.3586 313.5257 392.6838 -0.1075794 0.01204675
Moved 953.3894 343.8964 410.3071 -0.0372768 0.05737422
Moved 953.4201 372.1449 427.7633 0.02811323 0.1022718
Moved 953.4509 408.6052 452.0344 0.1125119 0.1646974
Moved 953.4816 434.3067 468.3167 0.1720063 0.2065758
Moved 953.5124 452.4484 479.2242 0.2140008 0.23463
Moved 953.5432 470.0013 489.5562 0.2546326 0.261204
Moved 953.5739 482.2633 496.3053 0.283017 0.278563
Moved 953.6047 493.6935 501.8467 0.3094756 0.2928156
Moved 953.6354 499.1902 504.1902 0.3221994 0.298843
Moved 953.6661 502.6382 505 0.330181 0.3009258
Moved 953.6969 505.4075 505 0.3365915 0.3009258
Moved 953.7277 506.0881 506 0.338167 0.3034978
Stationary 953.7584 506.0881 506 0.338167 0.3034978
Stationary 953.7892 506.0881 506 0.338167 0.3034978
Stationary 953.8199 506 506 0.337963 0.3034978
Moved 953.8506 498.1837 491.5261 0.3198696 0.2662707
Moved 953.8813 490.2883 483.2883 0.3015932 0.2450829
Moved 953.9121 471.6453 463.6453 0.2584382 0.1945607
Moved 953.9429 449.4407 446.0805 0.2070386 0.149384
Moved 953.9737 430.004 430.5749 0.1620463 0.1095032
Moved 954.0044 411.0488 415.0427 0.1181685 0.06955425
Moved 954.0352 394.4522 400.2102 0.07975052 0.03140477
Moved 954.0659 383.4336 391.4336 0.0542444 0.00883126
Moved 954.0967 376.158 385.4387 0.03740271 -0.006587887
Moved 954.1274 373.2558 381.2557 0.03068467 -0.01734643
Moved 954.1581 371.8788 379.8788 0.02749721 -0.02088806
Ended 954.189 371 380 0.025463 -0.02057613
Backspace 956.649
Began 957.51 322 514 -0.08796295 0.324074
Stationary 957.5407 322 514 -0.08796295 0.324074
Moved 957.5715 343.144 480.7696 -0.03901849 0.2386048
Moved 957.6022 367.5 433 0.01736114 0.1157406
Moved 957.633 383.0319 395.5235 0.05331457 0.01935048
Moved 957.6638 394.6476 377.5873 0.08020281 -0.02678153
Moved 957.6945 404.2653 369.3674 0.1024658 -0.04792351
Moved 957.7252 410.1031 368 0.1159795 -0.05144041
Moved 957.756 447.8595 422.9586 0.2033784 0.0899139
Moved 957.7868 457.1266 456.6327 0.22483 0.1765243
Moved 957.8175 461.3116 484.8049 0.2345176 0.2489838
Moved 957.8483 463 501.5355 0.2384259 0.2920152
Moved 957.879 464 513.1854 0.2407408 0.3219787
Moved 957.9097 464 522.5481 0.2407408 0.3460598
Moved 957.9405 455.5361 526.8809 0.2211484 0.3572038
Moved 957.9713 437.4316 528 0.1792399 0.3600822
Moved 958.002 381.5859 500.7355 0.04996727 0.2899574
Moved 958.0328 306.9546 452.0554 -0.1227903 0.1647514
Moved 958.0635 267 415.5 -0.2152778 0.07073037
Moved 958.0943 237.1584 386.1584 -0.2843556 -0.004736739
Moved 958.125 222.61 367.7625 -0.3180324 -0.0520513
Moved 958.1557 215.8035 358.2053 -0.3337882 -0.07663263
Moved 958.1865 212.9774 354.9774 -0.3403302 -0.08493485
Ended 958.2173 213 355 -0.3402778 -0.08487654
Began 958.6786 486 544 0.2916667 0.4012345
Stationary 958.7093 486 544 0.2916667 0.4012345
Moved 958.7401 471.2965 537.7288 0.2576308 0.3851047
Moved 958.7708 443.4223 520.343 0.1931072 0.3403881
Moved 958.8016 402.8953 497.5116 0.09929467 0.2816655
Moved 958.8323 351.9267 464.7432 -0.01868829 0.1973846
Moved 958.863 303.1039 432.2175 -0.1317039 0.1137281
Moved 958.8937 272.0434 405.8347 -0.2036031 0.04587115
Moved 958.9245 247.3621 385.0247 -0.2607358 -0.007652706
Moved 958.9553 230.477 370.8975 -0.2998217 -0.04398793
Moved 958.986 224.2344 361.3516 -0.3142722 -0.06854013
Moved 959.0168 220.4007 357 -0.3231464 -0.07973259
Moved 959.0475 219 356 -0.3263889 -0.0823046
Ended 959.0783 219 356 -0.3263889 -0.0823046
Began 959.6318 158 371 -0.4675925 -0.04372435
Stationary 959.6625 158 371 -0.4675925 -0.04372435
Ended 959.6933 158 371 -0.4675925 -0.04372435
Began 960.462 348 220 -0.0277778 -0.4320988
Stationary 960.4927 348 220 -0.0277778 -0.4320988
Moved 960.5236 348 230.9137 -0.0277778 -0.4040286
Moved 960.5543 334.6221 252.0078 -0.0587452 -0.3497742
Moved 960.585 324.613 277.9675 -0.08191431 -0.2830053
Moved 960.6158 312.2333 304.8867 -0.110571 -0.2137689
Moved 960.6465 299.5614 330.8771 -0.1399041 -0.1469209
Moved 960.6773 286.3841 356.1938 -0.1704073 -0.08180602
Moved 960.7081 273.7761 387.0599 -0.1995925 -0.002418094
Moved 960.7388 262.7296 412.676 -0.225163 0.06346706
Moved 960.7695 251.7163 433.7465 -0.2506567 0.1176606
Moved 960.8002 245.4776 447.0447 -0.2650981 0.151864
Moved 960.831 241.0017 459.9915 -0.275459 0.1851633
Moved 960.8618 239.2439 469.5123 -0.279528 0.2096508
Moved 960.8925 239 477 -0.2800926 0.2289094
Moved 960.9233 239 481.9047 -0.2800926 0.2415243
Moved 960.954 239 485.7054 -0.2800926 0.2513
Moved 960.9847 239 487.0819 -0.2800926 0.2548402
Moved 961.0155 247.2142 489.2142 -0.2610782 0.2603244
Moved 961.0463 252.8801 490.6267 -0.2479628 0.2639575
Moved 961.077 263.5093 492 -0.2233581 0.2674896
Moved 961.1078 273.3694 495.1232 -0.2005337 0.2755225
Moved 961.1385 287.3825 496 -0.168096 0.2777777
Moved 961.1693 301.6947 497.3389 -0.1349659 0.2812215
Moved 961.2001 312.302 497 -0.1104119 0.2803498
Moved 961.2308 324.2779 497 -0.08268997 0.2803498
Moved 961.2615 337.1353 497 -0.05292763 0.2803498
Moved 961.2922 345.1313 497 -0.0344183 0.2803498
Moved 961.3231 351.6618 491.1837 -0.01930137 0.2653901
Moved 961.3538 354.5888 489.4112 -0.01252592 0.2608312
Ended 961.3845 356 489 -0.009259283 0.2597736
Began 962.6145 358 377 -0.004629641 -0.02829226
Stationary 962.6453 358 377 -0.004629641 -0.02829226
Stationary 962.676 358 377 -0.004629641 -0.02829226
Stationary 962.7068 358 377 -0.004629641 -0.02829226
Moved 962.7375 375.3684 394.0301 0.03557504 0.01550941
Moved 962.7683 415.4238 428.2882 0.1282959 0.1036218
Moved 962.7991 452.5794 459.8951 0.2143041 0.1849153
Moved 962.8298 470.0913 474.9094 0.254841 0.2235324
Moved 962.8605 484.0526 487.0394 0.2871588 0.2547309
Moved 962.8913 496.1272 498.1273 0.3151093 0.2832491
Moved 962.9221 504.0964 504.5482 0.3335565 0.2997639
Moved 962.9528 508.0157 508.0157 0.342629 0.3086824
Moved 962.9835 510.7788 509.7788 0.349025 0.313217
Moved 963.0143 512.1533 511.1533 0.3522066 0.3167521
Moved 963.045 513 512 0.3541666 0.31893
Stationary 963.0758 513 512 0.3541666 0.31893
Moved 963.1065 513 513.2159 0.3541666 0.3220574
Stationary 963.1373 513 513.2159 0.3541666 0.3220574
Moved 963.168 498.7413 502.9951 0.3211605 0.2957692
Moved 963.1988 469.6579 488.5344 0.2538378 0.2585762
Moved 963.2296 432.5027 466.1686 0.1678304 0.2010509
Moved 963.2603 390.7215 442.4208 0.0711145 0.1399713
Moved 963.291 354.3608 417.8105 -0.01305366 0.07667318
Moved 963.3218 322.7382 394.0186 -0.08625428 0.01547978
Moved 963.3525 299.8173 379.5108 -0.1393117 -0.02183443
Moved 963.3833 285.6956 369.3565 -0.1720008 -0.04795145
Moved 963.4141 277.746 362.746 -0.1904027 -0.06495362
Moved 963.4448 273.1583 360.1583 -0.2010224 -0.0716094
Moved 963.4755 271.7939 358.7939 -0.2041808 -0.07511869
Ended 963.5062 271 359 -0.2060186 -0.07458848
Began 964.2136 471 509 0.2569444 0.3112139
Stationary 964.2443 471 509 0.2569444 0.3112139
Stationary 964.275 471 509 0.2569444 0.3112139
Stationary 964.3058 471 509 0.2569444 0.3112139
Stationary 964.3365 471 509 0.2569444 0.3112139
Moved 964.3673 459.1329 509 0.2294743 0.3112139
Moved 964.3981 447.2375 497.7425 0.2019387 0.2822595
Moved 964.4288 431 488 0.1643519 0.2572016
Moved 964.4596 403.9263 471.5895 0.1016814 0.2149934
Moved 964.4904 380.3161 453.9852 0.04702806 0.169715
Moved 964.5211 356.8128 439.4877 -0.007377764 0.1324271
Moved 964.5518 340.6794 429.3882 -0.04472365 0.1064511
Moved 964.5826 324.2618 415.2618 -0.08272722 0.07011782
Moved 964.6133 311.1415 401.1415 -0.1130983 0.03380022
Moved 964.6441 301.6248 392.6248 -0.1351278 0.01189503
Moved 964.6748 292.3944 385.3944 -0.1564943 -0.0067017
Moved 964.7056 285.1006 380.7002 -0.1733783 -0.0187753
Moved 964.7363 280.8666 375.8666 -0.1831791 -0.03120728
Moved 964.7671 276.1648 373.1647 -0.194063 -0.03815655
Moved 964.7979 272.6899 370.6899 -0.2021066 -0.04452191
Moved 964.8286 269.9389 370 -0.2084747 -0.04629637
Moved 964.8593 269 370 -0.2106481 -0.04629637
Moved 964.8901 267.5 370 -0.2141203 -0.04629637
Stationary 964.9208 267.5 370 -0.2141203 -0.04629637
Moved 964.9516 266.9147 370 -0.2154752 -0.04629637
Moved 964.9824 266 393.629 -0.2175926 0.01447776
Moved 965.0131 266 413.5684 -0.2175926 0.06576212
Moved 965.0439 266 441.2253 -0.2175926 0.1368964
Moved 965.0746 263.5473 461.1689 -0.2232702 0.1881916
Moved 965.1053 263 476.5033 -0.2245371 0.2276318
Moved 965.1361 259.6899 486.6201 -0.2321993 0.2536525
Moved 965.1669 255.2073 492.7927 -0.2425757 0.2695286
Moved 965.1976 250.6636 495.1682 -0.2530936 0.2756384
Moved 965.2283 245.2765 495 -0.2655636 0.2752057
Moved 965.2592 212.5731 453.7167 -0.3412659 0.1690244
Moved 965.2899 196.941 428.235 -0.3774514 0.103485
Moved 965.3206 179.7922 392.9014 -0.4171476 0.01260636
Moved 965.3514 174 371.5 -0.4305556 -0.04243827
Moved 965.3821 173 358.7996 -0.4328704 -0.07510385
Moved 965.4128 173 354.196 -0.4328704 -0.08694456
Ended 965.4437 173 354 -0.4328704 -0.08744855
PhraseEnd 966.1509
