this is a very good idea
Moved 621.1161 492.1009 513.4404 0.3057892 0.3226346
Moved 621.1469 481.3525 508.341 0.2809086 0.309519
Moved 621.1777 471.4389 501.3292 0.2579604 0.2914844
Moved 621.2084 461.441 496.7764 0.2348173 0.2797747
Moved 621.2392 449.6028 490.9617 0.2074138 0.2648191
Moved 621.27 434.5858 482.2929 0.1726522 0.2425228
Moved 621.3007 410.8911 470.0507 0.1178036 0.2110355
Moved 621.3314 393.8356 459.9061 0.07832308 0.1849435
Moved 621.3622 378.0648 449.2389 0.04181663 0.1575073
Moved 621.3929 362.288 439.5728 0.00529627 0.1326461
Moved 621.4237 347.8008 431.2006 -0.02823879 0.1111125
Moved 621.4545 338.0822 425.0411 -0.05073577 0.09527021
Moved 621.4852 328.5 417.5 -0.07291664 0.0758744
Moved 621.5159 320.8988 411.8988 -0.09051193 0.06146803
Moved 621.5467 317.3927 409.3927 -0.09862795 0.05502229
Moved 621.5775 315.1128 409 -0.1039056 0.05401234
Moved 621.6082 311.1808 409 -0.1130073 0.05401234
Moved 621.639 307.0898 418.8653 -0.1224773 0.07938593
Moved 621.6697 302.0002 435.9991 -0.1342588 0.1234545
Moved 621.7004 297.4107 449.7679 -0.1448827 0.1588679
Moved 621.7312 292.4406 468.2377 -0.1563875 0.2063727
Moved 621.7619 287.3334 477.4999 -0.1682098 0.2301952
Moved 621.7927 283.6129 482.387 -0.1768219 0.2427648
Moved 621.8235 280.2766 484 -0.1845448 0.2469135
Moved 621.8542 257.3155 458.9733 -0.2376956 0.1825444
Moved 621.8849 227.4289 410.1277 -0.3068774 0.05691289
Moved 621.9157 209.1132 371.2263 -0.3492751 -0.04314226
Moved 621.9464 204 353 -0.3611111 -0.09002065
Ended 621.9772 204 353 -0.3611111 -0.09002065
PhraseEnd 622.6844
