the five boxing wizards jump quickly
Direct
0.6 0.6
432 388.8
Began 63.89883 343 507 -0.03935183 0.3060699
Stationary 63.92955 343 507 -0.03935183 0.3060699
Moved 63.96025 350.831 483.9061 -0.02122447 0.2466719
Moved 63.99097 370.4846 434.5461 0.02426992 0.1197173
Moved 64.02175 375.8885 405.6691 0.03677894 0.04544505
Moved 64.05247 376 390.9744 0.03703703 0.007650038
Moved 64.08316 365.2646 388 0.01218657 -3.924585E-08
Moved 64.11394 317.2842 423.4796 -0.09887908 0.09125411
Moved 64.14465 274.0711 474.9669 -0.1989096 0.2236801
Moved 64.17535 264.1481 492.7532 -0.2218795 0.2694269
Moved 64.20609 258 501.5 -0.2361111 0.2919238
Moved 64.23687 255.9516 503 -0.2408527 0.2957818
Ended 64.26758 255.9516 503 -0.2408527 0.2957818
Began 64.42127 309 333 -0.1180555 -0.141461
Stationary 64.45196 309 333 -0.1180555 -0.141461
Moved 64.4827 323.9612 351.7015 -0.08342321 -0.09336048
Moved 64.51342 394.4025 410.1688 0.07963549 0.05701838
Moved 64.54414 454.336 467.0605 0.2183704 0.2033449
Moved 64.57487 473.0769 484.077 0.2617522 0.2471115
Moved 64.60561 479.3692 489.7385 0.2763177 0.2616729
Moved 64.63631 480.9366 490 0.2799459 0.2623456
Moved 64.66703 445.4396 408.3091 0.1977767 0.05223529
Moved 64.69779 412.0984 336.4592 0.1205983 -0.1325637
Moved 64.72847 395.262 294.3653 0.08162499 -0.24083
Moved 64.7592 387.4477 273.8954 0.06353636 -0.2934788
Moved 64.78996 373.1906 266.8201 0.03053377 -0.3116766
Moved 64.8207 306.8932 296.8594 -0.1229325 -0.234415
Moved 64.85143 251.3596 356.9252 -0.2514823 -0.07992505
Moved 64.88216 227.4566 434.9598 -0.3068134 0.1207813
Moved 64.91286 221.9634 493.8786 -0.3195291 0.2723214
Ended 64.94362 222 522 -0.3194444 0.3446501
Began 65.31233 360 243 0 -0.3729424
Moved 65.34309 369.8649 259.8284 0.02283543 -0.3296596
Moved 65.3738 416.6848 328.8522 0.1312149 -0.1521292
Moved 65.40453 501.0111 430.7874 0.3264147 0.1100499
Moved 65.43526 520.5933 465.9425 0.3717436 0.2004693
Moved 65.46598 525.4755 484.3774 0.3830451 0.2478843
Moved 65.49673 526 491.0864 0.3842592 0.2651399
Moved 65.52746 526 492.3087 0.3842592 0.2682835
Moved 65.55818 460.551 434.9779 0.2327568 0.1208279
Moved 65.58888 386.8922 369.9868 0.06225059 -0.04633044
Moved 65.61961 338.5434 343.6614 -0.04966815 -0.1140396
Moved 65.65035 284.9228 327.1208 -0.1737898 -0.1565824
Moved 65.68107 240.8729 318.5164 -0.2757573 -0.1787131
Moved 65.71181 213.4862 314.7207 -0.3391524 -0.1884757
Moved 65.74251 199.5215 312 -0.3714781 -0.1954732
Moved 65.77326 195.6125 311 -0.3805266 -0.1980453
Moved 65.80399 208.0107 320.4821 -0.3518271 -0.1736572
Moved 65.83475 324.3166 400.8777 -0.08260047 0.03312178
Moved 65.86548 413.0226 446.3372 0.1227376 0.1500441
Moved 65.89615 458.3846 473.2563 0.227742 0.2192806
Moved 65.92689 482.9749 488.7036 0.2846642 0.2590111
Moved 65.95763 493.2371 493.1185 0.3084192 0.2703665
Moved 65.98838 497 467.6339 0.3171296 0.2048196
Moved 66.01906 473.6984 342.1109 0.2631907 -0.1180275
Moved 66.04982 471 247.7715 0.2569444 -0.3606701
Moved 66.08051 471 197.6078 0.2569444 -0.4896919
Moved 66.11126 470.4137 186.241 0.2555872 -0.5189276
Moved 66.142 446.7051 194.1475 0.2007063 -0.498592
Moved 66.17274 379.9048 275.0245 0.04607578 -0.2905748
Moved 66.20348 339.7581 369.81 -0.0468563 -0.04678506
Moved 66.23417 320.2231 414.498 -0.0920762 0.06815337
Moved 66.26493 305.9084 440.1069 -0.1252121 0.1340197
Moved 66.29566 294.9084 449.6549 -0.1506749 0.1585774
Moved 66.32641 286.2973 451 -0.1706082 0.162037
Ended 66.3571 285 451 -0.1736111 0.162037
Began 66.66444 180 498 -0.4166667 0.2829217
Stationary 66.69518 180 498 -0.4166667 0.2829217
Moved 66.72588 215.824 498 -0.3337408 0.2829217
Moved 66.75661 319.0123 524.3357 -0.09487902 0.3506576
Moved 66.78735 418.5668 543.3134 0.1355713 0.3994685
