they might find your comment offensive
Moved 719.4369 507.5977 554 0.3416614 0.4269547
Moved 719.4677 509 554 0.3449074 0.4269547
Moved 719.4984 501.4537 549.6879 0.3274392 0.4158638
Moved 719.5291 462.3168 535.795 0.2368445 0.3801312
Moved 719.5598 388.3236 526.0735 0.06556402 0.3551273
Moved 719.5905 349.0448 526 -0.02535919 0.3549381
Moved 719.6212 292.3215 524.6367 -0.1566633 0.3514316
Moved 719.6519 258.2483 522 -0.2355364 0.3446501
Moved 719.6826 244.5791 521 -0.267178 0.3420781
Ended 719.7133 242 521 -0.2731481 0.3420781
Began 720.3582 276 263 -0.1944444 -0.3215021
Stationary 720.3889 276 263 -0.1944444 -0.3215021
Moved 720.4196 276 288.1785 -0.1944444 -0.2567425
Moved 720.4503 325.1095 364.8491 -0.08076514 -0.05954451
Moved 720.481 406.1484 480.3698 0.106825 0.2375764
Moved 720.5117 458.5046 536.5046 0.22802 0.3819563
Moved 720.5425 493.8699 566.8916 0.3098842 0.460112
Moved 720.5731 501.7239 574.3619 0.3280645 0.4793259
Moved 720.6039 504.5 576.5 0.3344907 0.484825
Moved 720.6346 504 548.9564 0.3333333 0.4139825
Moved 720.6653 487.7556 509.2668 0.2957306 0.3119002
Moved 720.696 454.9617 396.539 0.2198188 0.02196241
Moved 720.7267 449.6661 375.553 0.2075603 -0.03201402
Moved 720.7574 444.0243 349.1095 0.1945008 -0.1000271
Moved 720.788 439.2669 324.201 0.1834881 -0.1640923
Moved 720.8188 437.6233 312.4932 0.1796836 -0.1942049
Moved 720.8495 434.7439 305.4879 0.1730184 -0.2122227
Moved 720.8803 424.0673 304 0.148304 -0.2160494
Moved 720.911 391.6096 322.5936 0.07317045 -0.1682264
Moved 720.9417 340.162 368.3904 -0.0459213 -0.05043626
Moved 720.9724 303.8257 412.0366 -0.130033 0.06182254
Moved 721.0031 279.5345 448.6982 -0.1862627 0.1561168
Moved 721.0338 265.6604 468.8443 -0.2183787 0.2079328
Moved 721.0645 255.8616 486.564 -0.2410611 0.2535082
Moved 721.0952 250.8315 497.1685 -0.2527049 0.2807831
Moved 721.126 248.5438 503.9124 -0.2580004 0.2981284
Moved 721.1566 249 507.0328 -0.2569445 0.3061542
Stationary 721.1874 249 507 -0.2569445 0.3060699
Moved 721.2181 280.981 460.9597 -0.1829142 0.1876534
Moved 721.2488 316.163 391.4307 -0.1014745 0.008823684
Moved 721.2795 342.2104 345.1843 -0.0411795 -0.1101227
Moved 721.3102 353.2206 326.7058 -0.01569301 -0.1576497
Moved 721.3409 359.9066 313.1868 -0.0002162158 -0.1924207
Moved 721.3716 362.4601 309.0797 0.005694827 -0.2029843
Moved 721.4023 363 310 0.006944438 -0.2006174
Moved 721.4331 348.754 392.0609 -0.02603248 0.01044454
Moved 721.4637 343.3558 455.9084 -0.03852824 0.1746615
Moved 721.4945 338.7332 511.9677 -0.04922882 0.3188468
Moved 721.5252 333.9767 534.0701 -0.06023924 0.3756945
Moved 721.5559 330.6091 546.5635 -0.06803443 0.4078279
Ended 721.5866 331 549.5 -0.06712963 0.4153806
Began 722.1394 506 532 0.337963 0.3703703
Stationary 722.1701 506 532 0.337963 0.3703703
Stationary 722.2008 506 532 0.337963 0.3703703
Stationary 722.2315 506 532 0.337963 0.3703703
Moved 722.2622 493.2756 532 0.3085084 0.3703703
Moved 722.293 422.1873 493.7994 0.143952 0.2721178
Moved 722.3236 390.8291 473.9389 0.07136365 0.2210362
Moved 722.3544 347.269 439.3735 -0.02946983 0.1321333
Moved 722.3851 311.964 408.5406 -0.1111945 0.05283061
Moved 722.4158 295.7533 396.2027 -0.1487191 0.0210974
Moved 722.4465 287.0076 390.3384 -0.168964 0.006014231
Moved 722.4772 282.1637 388 -0.1801766 -3.924585E-08
Moved 722.5079 279.2906 388 -0.1868272 -3.924585E-08
Moved 722.5386 273.2599 401.2203 -0.2007873 0.03400269
Moved 722.5693 265.6848 432.5758 -0.2183221 0.1146496
Moved 722.6 256.9656 473.2065 -0.2385056 0.2191526
Moved 722.6308 252.1115 501.997 -0.249742 0.293202
Moved 722.6615 248.2285 519.3146 -0.2587304 0.3377432
Moved 722.6921 246.7074 527.8777 -0.2622513 0.3597677
Moved 722.723 247 533.3227 -0.2615741 0.3737722
Moved 722.7537 247 534 -0.2615741 0.3755144
Moved 722.7843 256.8497 511.6325 -0.2387738 0.3179848
Moved 722.815 301.9992 422.0016 -0.134261 0.08745252
Moved 722.8458 338.8196 360.956 -0.04902874 -0.06955762
Moved 722.8765 369.6711 320.6004 0.02238691 -0.1733529
Moved 722.9072 383.9301 307.8559 0.05539387 -0.206132
Moved 722.9379 392.9899 299.6734 0.07636548 -0.2271775
Moved 722.9686 396.5397 295.4603 0.08458276 -0.2380138
Moved 722.9993 397 295 0.0856481 -0.2391976
Moved 723.03 344.8707 325.8308 -0.0350216 -0.1599002
Moved 723.0607 275.8777 374.2856 -0.1947275 -0.0352737
Moved 723.0915 240.6697 399.6647 -0.2762275 0.03000181
Moved 723.1222 224.1729 408.3308 -0.3144145 0.05229114
Moved 723.1529 215.8134 413.0933 -0.3337651 0.0645402
Moved 723.1836 214 415.96 -0.3379629 0.07191344
Moved 723.2143 242.39 445.0178 -0.2722454 0.1466507
Moved 723.2451 353.1237 522.4158 -0.01591737 0.3457195
Moved 723.2758 416.4127 561.0476 0.1305848 0.4450812
Moved 723.3064 438.5231 576.3139 0.1817666 0.4843464
Moved 723.3372 445.5076 580.7538 0.1979343 0.4957658
Moved 723.3677 447.5577 582 0.2026798 0.4989711
Moved 723.3986 448 566.3147 0.2037037 0.4586282
Moved 723.4293 388.796 467.2819 0.06665746 0.2039142
Moved 723.46 351.4803 379.1277 -0.01972164 -0.02281974
Moved 723.4907 331.0697 327.6743 -0.06696831 -0.1551589
Moved 723.5214 324.7788 313.1683 -0.08153046 -0.1924685
Moved 723.5521 320.0424 309 -0.09249434 -0.2031893
Moved 723.5828 284.1902 355.7073 -0.1754856 -0.08305741
Moved 723.6135 253.3614 427.9158 -0.2468486 0.1026639
Moved 723.6442 242.517 475.8981 -0.2719514 0.2260752
Moved 723.6749 238.7822 505.6142 -0.2805969 0.3025056
Moved 723.7057 237 519.4813 -0.2847222 0.3381719
Ended 723.7364 237 526.1498 -0.2847222 0.3553234
PhraseEnd 724.5656
