come and see our new car
Direct
0.6 0.6
432 388.8
Began 139.6459 316 255 -0.1018519 -0.3420782
Stationary 139.6766 316 255 -0.1018519 -0.3420782
Moved 139.7074 329.4347 275.6955 -0.07075305 -0.288849
Moved 139.7381 378.415 349.3206 0.04262735 -0.09948408
Moved 139.7688 425.1447 411.9164 0.150798 0.06151336
Moved 139.7996 463.4325 459.3019 0.2394271 0.1833895
Moved 139.8303 487.2669 480.8586 0.2945994 0.2388337
Moved 139.861 497.9035 487.9357 0.3192211 0.2570361
Moved 139.8918 506.8278 489 0.3398791 0.2597736
Moved 139.9225 515 428.8874 0.3587963 0.105163
Moved 139.9532 499.6858 325.858 0.3233468 -0.1598304
Moved 139.984 494.196 256.4696 0.3106387 -0.3382983
Moved 140.0147 490.8817 238.1721 0.302967 -0.3853598
Moved 140.0454 482.4504 226.5802 0.28345 -0.4151744
Moved 140.0762 395.3427 272.6832 0.08181194 -0.2965967
Moved 140.1069 319.2622 375.3341 -0.0943005 -0.03257696
Moved 140.1377 285.5109 429.8384 -0.1724284 0.1076089
Moved 140.1684 251.8006 471.7991 -0.2504615 0.2155325
Moved 140.1991 245.2717 478.7283 -0.2655747 0.2333545
Moved 140.2298 240.2955 485.4089 -0.2770937 0.2505373
Ended 140.2605 238.5 487.5 -0.28125 0.2559156
Began 140.7215 168 369 -0.4444444 -0.04886839
Stationary 140.7523 168 369 -0.4444444 -0.04886839
Moved 140.783 199.1756 352.01 -0.3722787 -0.09256692
Moved 140.8137 271.0783 315.6566 -0.2058372 -0.1860684
Moved 140.8444 331.7148 284.5712 -0.06547496 -0.2660207
Moved 140.8752 367.8576 257.5472 0.01818885 -0.3355267
Moved 140.9059 389.7368 238.2194 0.06883512 -0.3852383
Moved 140.9367 399.5 228.5 0.09143522 -0.4102367
Moved 140.9674 401 227 0.09490739 -0.4140947
Moved 140.9981 364.905 264.095 0.01135419 -0.3186856
Moved 141.0288 318.7588 313.1156 -0.09546583 -0.1926039
Moved 141.0595 290.7366 341.8371 -0.160332 -0.1187319
Moved 141.0903 275.8885 356.1116 -0.1947027 -0.08201764
Moved 141.121 266.3167 366.9111 -0.2168595 -0.05424115
Ended 141.1517 263 371 -0.2245371 -0.04372435
Began 141.5513 237 371 -0.2847222 -0.04372435
Stationary 141.582 237 371 -0.2847222 -0.04372435
Stationary 141.6127 237 371 -0.2847222 -0.04372435
Moved 141.6435 237 395.5 -0.2847222 0.01929004
Moved 141.6742 253.0175 434.3801 -0.2476446 0.1192902
Moved 141.7049 268.3234 471.3105 -0.2122145 0.214276
Moved 141.7356 278.6676 496.2244 -0.1882694 0.2783549
Moved 141.7663 285.8599 515.5798 -0.1716205 0.3281372
Moved 141.7971 287.7655 522.2964 -0.1672095 0.3454126
Moved 141.8278 290.2514 528.5029 -0.161455 0.3613756
Ended 141.8585 290 530 -0.162037 0.3652262
Began 142.3503 508 504 0.3425926 0.2983539
Moved 142.381 496.2808 504 0.3154648 0.2983539
Moved 142.4117 477.2375 504 0.2713833 0.2983539
Moved 142.4425 451.3676 504 0.2114989 0.2983539
Moved 142.4731 427.0655 504 0.1552442 0.2983539
Moved 142.5039 398.949 504 0.09015968 0.2983539
Moved 142.5346 383.186 504 0.0536712 0.2983539
Moved 142.5654 371.6886 504 0.02705693 0.2983539
Moved 142.5961 356.8861 504 -0.007208139 0.2983539
Moved 142.6268 339.8458 504 -0.0466533 0.2983539
Moved 142.6575 329.1587 504 -0.07139186 0.2983539
Moved 142.6882 320.2699 504 -0.09196788 0.2983539
Moved 142.719 313.5 504 -0.1076389 0.2983539
Ended 142.7497 311 504 -0.113426 0.2983539
Began 143.5471 444 278 0.1944444 -0.2829219
Stationary 143.5795 444 278 0.1944444 -0.2829219
Stationary 143.6101 444 278 0.1944444 -0.2829219
Stationary 143.6409 444 278 0.1944444 -0.2829219
Moved 143.6717 408.7975 326.3941 0.1129573 -0.1584514
Moved 143.7024 371.6137 406.3312 0.02688358 0.04714824
Moved 143.7331 358.2631 463.334 -0.004020681 0.1937604
Moved 143.7638 352.5414 497.5035 -0.01726533 0.2816446
Moved 143.7945 349.282 509.8718 -0.02481009 0.3134563
Moved 143.8253 344.4613 517.5387 -0.03596912 0.3331755
Moved 143.856 335.7698 522.8076 -0.05608842 0.3467271
