the five boxing wizards jump quickly
Direct
0.6 0.6
432 388.8
Began 263.9622 332 519 -0.06481484 0.3369341
Stationary 263.9929 332 519 -0.06481484 0.3369341
Stationary 264.0236 332 519 -0.06481484 0.3369341
Moved 264.0543 346.7364 498.569 -0.03070275 0.2843853
Moved 264.0851 366.0688 465.5963 0.01404822 0.1995787
Moved 264.1158 383.7032 436.3341 0.05486866 0.1243161
Moved 264.1465 396.8506 413.9157 0.0853022 0.06665555
Moved 264.1772 403.3002 402.2495 0.1002321 0.03664978
Moved 264.2079 408.0745 393.8511 0.1112835 0.01504906
Moved 264.2387 410.9396 389.1208 0.1179157 0.002882844
Moved 264.2694 411 387.6084 0.1180555 -0.001007206
Moved 264.3001 397.4357 396.495 0.0866568 0.02184919
Moved 264.3308 359.744 425.5583 -0.0005926688 0.09660041
Moved 264.3615 322.501 454.1777 -0.08680314 0.1702102
Moved 264.3922 304.3979 467.8817 -0.1287086 0.2054569
Moved 264.423 290.5309 478.4814 -0.160808 0.2327197
Ended 264.4537 288 480 -0.1666667 0.2366254
Began 265.621 288 380 -0.1666667 -0.02057613
Stationary 265.6518 288 380 -0.1666667 -0.02057613
Stationary 265.6824 288 380 -0.1666667 -0.02057613
Moved 265.7132 324.6411 417.3129 -0.08184929 0.07539325
Moved 265.744 379.2985 452.1791 0.04467239 0.1650696
Moved 265.7746 407.2056 466.6595 0.1092721 0.2023136
Moved 265.8054 422.081 473.5405 0.1437061 0.2200116
Moved 265.8361 432.17 476.2925 0.1670601 0.2270897
Moved 265.8668 439.5439 478 0.1841294 0.2314814
Moved 265.8975 443.0466 478 0.1922376 0.2314814
Moved 265.9282 445.7061 466.0574 0.1983938 0.2007649
Moved 265.9589 435.5081 407.5288 0.1747871 0.05022834
Moved 265.9897 418.5208 343.0833 0.1354649 -0.1155266
Moved 266.0204 414.7527 311.5275 0.1267424 -0.1966885
Moved 266.0511 413.2107 292.475 0.123173 -0.2456918
Moved 266.0818 412.336 280.3441 0.1211481 -0.2768929
Moved 266.1125 410.4608 274.4608 0.1168075 -0.2920246
Moved 266.1433 402.3186 270.5797 0.09795964 -0.3020071
Moved 266.174 369.2779 285.6422 0.02147665 -0.263266
Moved 266.2047 304.0878 358.9554 -0.1294265 -0.07470331
Moved 266.2354 263.2246 430.1957 -0.2240171 0.1085279
Moved 266.2661 243.7585 463.9509 -0.2690775 0.1953469
Moved 266.2969 229.5751 488.7435 -0.3019094 0.2591139
Moved 266.3276 227 495.972 -0.3078704 0.2777056
Ended 266.3583 227 496 -0.3078704 0.2777777
Began 267.8022 350 232 -0.02314816 -0.4012346
Stationary 267.8329 350 232 -0.02314816 -0.4012346
Moved 267.8636 350 240.1687 -0.02314816 -0.3802246
Moved 267.8943 350 264.8575 -0.02314816 -0.3167244
Moved 267.925 369.0904 295.1808 0.02104262 -0.2387326
Moved 267.9558 391.8062 334.7092 0.07362535 -0.1370647
Moved 267.9865 424.7548 383.1322 0.1498953 -0.01252013
Moved 268.0172 445.752 414.6279 0.1984999 0.06848735
Moved 268.0479 463.5385 447.5692 0.2396724 0.1532129
Moved 268.0786 475.5291 472.8228 0.2674285 0.2181655
Moved 268.1094 482.5053 489.5158 0.2835771 0.2611003
Moved 268.1401 485.799 498.5979 0.2912013 0.2844595
Moved 268.1708 487 501.6714 0.2939814 0.2923647
Moved 268.2015 487 502 0.2939814 0.2932098
Stationary 268.2322 487 502 0.2939814 0.2932098
Moved 268.263 472.5025 488.8795 0.2604225 0.2594636
Moved 268.2937 422.6005 439.6005 0.1449085 0.1327174
Moved 268.3244 381.1637 399.4801 0.04899015 0.02952693
Moved 268.3552 358.5529 375.1912 -0.003349731 -0.03294462
Moved 268.3859 334.0244 344.9024 -0.06012882 -0.1108477
Moved 268.4166 314.0115 317.0148 -0.1064548 -0.1825751
Moved 268.4473 299.4946 294.7419 -0.1400587 -0.2398613
Moved 268.478 291.8191 281.0318 -0.1578262 -0.275124
Moved 268.5088 286.7248 269.1743 -0.1696185 -0.3056217
Moved 268.5394 283.8496 262.6992 -0.1762741 -0.3222759
Moved 268.5702 284 261.6255 -0.1759259 -0.3250372
Moved 268.601 301.1958 302.5909 -0.1361208 -0.2196737
Moved 268.6316 341.2326 379.0269 -0.04344309 -0.02307907
Moved 268.6624 372.9223 420.3486 0.02991279 0.08320113
